time/total_timesteps,train/std,train/entropy_loss,rollout/ep_len_mean,time/fps,train/explained_variance,train/policy_loss,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,time/iterations,train/value_loss,eval/mean_ep_length,eval/mean_reward
297500,0.7493158578872681,-22.251651763916016,62.95,190,-2.573781967163086,-22.708999633789062,0.0007,311.48301127,1557,59499,59500,8.236839294433594,,
298000,0.750895619392395,-22.272741317749023,64.39,191,-4.300605297088623,-101.17790985107422,0.0007,318.43463644999997,1559,59599,59600,122.76655578613281,,
298500,0.7495388984680176,-22.22954559326172,65.96,191,-2.8460826873779297,35.8996467590332,0.0007,326.27717873,1562,59699,59700,45.1399040222168,,
299000,0.7503322958946228,-22.246707916259766,64.29,191,-3.8807811737060547,258.767822265625,0.0007,318.08218383999997,1564,59799,59800,204.8360137939453,,
299500,0.7508739829063416,-22.26373863220215,60.75,191,0.8870123699307442,349.1484069824219,0.0007,300.74864632000003,1566,59899,59900,247.171142578125,,
300000,0.7493999600410461,-22.233089447021484,,,-0.9913703203201294,-102.11019134521484,0.0007,,,59999,,99.76033020019531,100.2,498.489165131934
300000,,,61.3,190,,,,303.45640943,1574,,60000,,,
300500,0.7492314577102661,-22.231201171875,61.59,190,-10.154586791992188,170.8095245361328,0.0007,305.03735481999996,1576,60099,60100,117.59819793701172,,
301000,0.7489487528800964,-22.214200973510742,64.31,190,-2.4160993099212646,-11.798805236816406,0.0007,318.48542239,1578,60199,60200,14.640922546386719,,
301500,0.7484626770019531,-22.18978500366211,64.26,190,-2.1209850311279297,142.9336395263672,0.0007,318.24455670000003,1580,60299,60300,52.98784255981445,,
302000,0.7476581931114197,-22.157608032226562,62.96,190,-113.63276672363281,7.591258525848389,0.0007,311.99272672999996,1583,60399,60400,43.41527557373047,,
302500,0.7488080263137817,-22.174922943115234,62.25,190,0.035430848598480225,-1480.36767578125,0.0007,308.62218777000004,1585,60499,60500,38413.71875,,
303000,0.7497466802597046,-22.21517562866211,63.44,190,0.6425071656703949,-25.63352394104004,0.0007,314.53358544,1587,60599,60600,5.4156975746154785,,
303500,0.7499036192893982,-22.20751953125,65.75,190,-3.599973201751709,183.08352661132812,0.0007,325.8716953,1589,60699,60700,69.57115936279297,,
304000,0.7486599087715149,-22.17455291748047,66.4,190,0.23679256439208984,-35.57528305053711,0.0007,328.93594021999996,1591,60799,60800,4.607712745666504,,
304500,0.7486771941184998,-22.177295684814453,65.73,191,-7.099669456481934,-29.1055965423584,0.0007,325.89935645,1594,60899,60900,9.134711265563965,,
305000,0.7497484087944031,-22.18691062927246,,,-19.54538345336914,-20.35590362548828,0.0007,,,60999,,24.580236434936523,74.45,367.52808263788467
305000,,,65.73,190,,,,326.00839092999996,1600,,61000,,,
305500,0.74959796667099,-22.180221557617188,69.02,190,-3.909717559814453,63.68603515625,0.0007,342.37204474,1602,61099,61100,12.504560470581055,,
306000,0.750313401222229,-22.193523406982422,71.1,190,0.16352760791778564,-9080.5537109375,0.0007,352.70509432000006,1604,61199,61200,168387.546875,,
306500,0.7491159439086914,-22.17818260192871,72.66,190,-29.093015670776367,-71.49746704101562,0.0007,360.56505459,1606,61299,61300,10.826691627502441,,
307000,0.7496747374534607,-22.18202781677246,67.62,190,-1.5127801895141602,936.8910522460938,0.0007,335.65362462999997,1609,61399,61400,1705.241455078125,,
307500,0.749405026435852,-22.176494598388672,62.36,190,0.5305823385715485,-2852.441650390625,0.0007,309.73873072,1611,61499,61500,28510.630859375,,
308000,0.7486960291862488,-22.16747283935547,62.25,190,0.4884750247001648,-3141.73681640625,0.0007,309.24249592,1613,61599,61600,31718.787109375,,
308500,0.7489385604858398,-22.172588348388672,62.52,191,0.20817333459854126,-1041.218505859375,0.0007,310.67294718,1614,61699,61700,17150.73828125,,
309000,0.7495862245559692,-22.189289093017578,63.14,191,-2.1485354900360107,16.52327537536621,0.0007,313.61481904,1616,61799,61800,36.24529266357422,,
309500,0.7508136630058289,-22.222091674804688,61.4,191,-22.764738082885742,426.3180236816406,0.0007,305.00824458,1618,61899,61900,587.3970947265625,,
310000,0.749809741973877,-22.19257164001465,,,-1.2534549236297607,-162.48243713378906,0.0007,,,61999,,90.55029296875,54.9,272.5509396985173
310000,,,59.89,191,,,,297.65015018,1622,,62000,,,
310500,0.7484660148620605,-22.16246795654297,58.96,191,-5.5195488929748535,-60.11959457397461,0.0007,293.05728013,1624,62099,62100,98.30419921875,,
311000,0.7467161417007446,-22.11493492126465,55.83,191,-179.92347717285156,974.5154418945312,0.0007,277.67753297,1626,62199,62200,5519.3876953125,,
311500,0.7474319338798523,-22.138357162475586,55.44,191,-20.972034454345703,16.327844619750977,0.0007,275.77723457,1628,62299,62300,474.2616271972656,,
312000,0.7472932934761047,-22.134763717651367,55.64,191,-1.2808403968811035,56.058773040771484,0.0007,276.74928816000005,1630,62399,62400,34.522212982177734,,
312500,0.7455245852470398,-22.08507537841797,56.97,191,-3.262883186340332,-182.6390838623047,0.0007,283.56332105999996,1632,62499,62500,142.8489227294922,,
313000,0.7469192743301392,-22.128250122070312,58.95,191,-25.02330207824707,468.0468444824219,0.0007,293.54670365,1634,62599,62600,524.0248413085938,,
313500,0.7464403510093689,-22.09914207458496,59.16,191,-22.136436462402344,-21.800037384033203,0.0007,294.63353951,1637,62699,62700,4.879565715789795,,
314000,0.7453106641769409,-22.065185546875,59.01,191,-609.8147583007812,43.469390869140625,0.0007,293.84438667,1639,62799,62800,15.402099609375,,
314500,0.7457962036132812,-22.0904541015625,58.05,191,-48.150936126708984,-120.3995361328125,0.0007,289.37274915,1641,62899,62900,33.26759719848633,,
315000,0.747340202331543,-22.13159942626953,,,-7.4857587814331055,-8.269253730773926,0.0007,,,62999,,0.9719802737236023,103.8,519.5487836251035
315000,,,58.19,191,,,,290.39952363,1649,,63000,,,
315500,0.7477490901947021,-22.138824462890625,57.38,191,-123.99671936035156,-99.2951431274414,0.0007,286.89423668,1651,63099,63100,68.60440826416016,,
316000,0.7478473782539368,-22.143016815185547,57.65,191,-2.648742198944092,-363.0064392089844,0.0007,288.7534916700001,1653,63199,63200,371.83465576171875,,
316500,0.7486981153488159,-22.167470932006836,57.05,191,-0.13190722465515137,32.78483581542969,0.0007,286.01568288,1656,63299,63300,5.176172733306885,,
317000,0.7486609816551208,-22.156896591186523,57.16,191,-0.7021971940994263,136.9145965576172,0.0007,286.71948528999997,1658,63399,63400,30.52130699157715,,
317500,0.7490925788879395,-22.1818904876709,58.91,191,-44.953826904296875,43.34766387939453,0.0007,295.32137368,1660,63499,63500,11.959220886230469,,
318000,0.7483302354812622,-22.162757873535156,60.31,191,-170.87461853027344,-25.987110137939453,0.0007,302.30977214999996,1662,63599,63600,2.876945972442627,,
318500,0.7479317784309387,-22.152145385742188,62.22,191,-4725.06298828125,-106.1664810180664,0.0007,311.75660773999994,1665,63699,63700,29.786666870117188,,
319000,0.7491398453712463,-22.181249618530273,63.57,191,-74.10436248779297,396.3991394042969,0.0007,318.25799953,1667,63799,63800,325.1226806640625,,
319500,0.7515331506729126,-22.2352294921875,65.79,191,-22.656766891479492,281.427978515625,0.0007,329.16772964999996,1669,63899,63900,126.15374755859375,,
320000,0.7518203854560852,-22.2506160736084,,,-7.531184196472168,-87.5846176147461,0.0007,,,63999,,55.93893051147461,78.8,388.043287213333
320000,,,66.23,190,,,,331.58837042,1675,,64000,,,
320500,0.7516528964042664,-22.247018814086914,66.8,190,-0.13927018642425537,80.50487518310547,0.0007,334.46790684,1678,64099,64100,16.219017028808594,,
321000,0.7538552284240723,-22.311349868774414,66.5,191,0.3878486752510071,-4922.09375,0.0007,333.28172569,1680,64199,64200,63359.14453125,,
321500,0.7534279227256775,-22.29644775390625,66.82,191,-0.026575207710266113,-158.15281677246094,0.0007,335.02085037999996,1682,64299,64300,60.24111557006836,,
322000,0.7533802390098572,-22.29271697998047,66.5,191,-34.75001907348633,346.3675231933594,0.0007,333.55658919000007,1684,64399,64400,326.4320983886719,,
322500,0.7521098256111145,-22.275310516357422,66.95,191,0.18456429243087769,-13.667518615722656,0.0007,335.71931728,1687,64499,64500,5.515775680541992,,
323000,0.7502085566520691,-22.22185516357422,68.9,191,-12.443272590637207,1865.5035400390625,0.0007,344.9948239,1689,64599,64600,9101.6474609375,,
323500,0.7510933876037598,-22.255599975585938,71.24,191,-11.71895980834961,2121.7958984375,0.0007,356.32028048999996,1691,64699,64700,7743.39208984375,,
324000,0.7542043924331665,-22.31516456604004,73.44,191,-13.877467155456543,-59.17545700073242,0.0007,367.15314474999997,1693,64799,64800,15.1605224609375,,
324500,0.7548727989196777,-22.333141326904297,74.14,191,-14.263989448547363,14.081809997558594,0.0007,370.53853821999996,1696,64899,64900,4.4684977531433105,,
325000,0.7531471252441406,-22.279346466064453,,,-25.33149528503418,-497.4921875,0.0007,,,64999,,638.7706909179688,71.6,349.22993258461355
325000,,,73.91,191,,,,369.49440873,1701,,65000,,,
325500,0.7530795335769653,-22.27997398376465,73.59,191,-0.08019649982452393,-3085.5107421875,0.0007,367.75873061,1703,65099,65100,75785.8984375,,
326000,0.7534911036491394,-22.29186248779297,73.94,191,-43.77815246582031,372.7587585449219,0.0007,369.58321411,1705,65199,65200,372.7469482421875,,
326500,0.7543613314628601,-22.303661346435547,70.84,191,-1.5207583904266357,127.18623352050781,0.0007,354.9008104800001,1707,65299,65300,45.03159713745117,,
327000,0.7536486983299255,-22.28351593017578,70.97,191,-58.049957275390625,-290.3763732910156,0.0007,355.89358921999997,1708,65399,65400,599.0922241210938,,
327500,0.7534067034721375,-22.27899742126465,72.55,191,-3.286734104156494,89.44087982177734,0.0007,364.24044505,1710,65499,65500,48.28591537475586,,
328000,0.7522858381271362,-22.24201011657715,73.83,191,-14.136618614196777,-230.0576171875,0.0007,370.96001289,1712,65599,65600,180.72134399414062,,
328500,0.7511906027793884,-22.210927963256836,76.25,191,-4.306025981903076,402.19390869140625,0.0007,383.25625652,1714,65699,65700,401.82525634765625,,
329000,0.7511240243911743,-22.215293884277344,78.27,191,-7.229291915893555,-314.779052734375,0.0007,392.95795011,1716,65799,65800,272.276123046875,,
329500,0.7525092959403992,-22.25246238708496,80.15,191,-11.266483306884766,49.627506256103516,0.0007,402.50922153000005,1718,65899,65900,50.74822998046875,,
330000,0.7513065934181213,-22.21516990661621,,,-97.318359375,-218.93984985351562,0.0007,,,65999,,184.3946990966797,114.1,568.2054362598574
330000,,,81.99,191,,,,411.90487938999996,1726,,66000,,,
330500,0.7507166266441345,-22.194082260131836,84.13,191,-4.771697998046875,10.362786293029785,0.0007,421.91620636999994,1728,66099,66100,4.24041223526001,,
331000,0.7498945593833923,-22.170175552368164,86.16,191,-101.94622802734375,697.0087890625,0.0007,431.4401348600001,1730,66199,66200,2238.196533203125,,
331500,0.7497410178184509,-22.170536041259766,85.18,191,-105.89725494384766,-0.5039306879043579,0.0007,426.1487525999999,1732,66299,66300,604.2293090820312,,
332000,0.7484310865402222,-22.1597957611084,84.21,191,-25.71230125427246,-198.37034606933594,0.0007,420.65928790000004,1734,66399,66400,144.3439178466797,,
332500,0.7494522929191589,-22.18243980407715,84.59,191,-13.56734561920166,169.5507049560547,0.0007,422.9882399,1737,66499,66500,49.59965133666992,,
333000,0.7495824694633484,-22.194931030273438,85.33,191,-25.937955856323242,147.5840301513672,0.0007,426.50155423,1739,66599,66600,65.91853332519531,,
333500,0.7500793933868408,-22.20294189453125,85.73,191,-133.95095825195312,17.1141300201416,0.0007,428.25827232999995,1741,66699,66700,24.19748878479004,,
334000,0.7491175532341003,-22.17818260192871,86.64,191,-101.28089904785156,-145.8748321533203,0.0007,432.8736014400001,1743,66799,66800,47.25974655151367,,
334500,0.7509139776229858,-22.21674346923828,87.52,191,-33.39892578125,-36.14738845825195,0.0007,437.3573628600001,1746,66899,66900,11.123517990112305,,
335000,0.7517299056053162,-22.24408531188965,,,-2.6387534141540527,28.173681259155273,0.0007,,,66999,,2.9016971588134766,82.75,404.6937166810967
335000,,,87.78,191,,,,437.68052535999993,1752,,67000,,,
335500,0.7493078708648682,-22.17096710205078,89.23,191,-24.126911163330078,-13.248558044433594,0.0007,443.97776916,1754,67099,67100,7.3873491287231445,,
336000,0.746923565864563,-22.123550415039062,90.39,191,-3.7490639686584473,-40.15095138549805,0.0007,449.60784224,1756,67199,67200,3.632282257080078,,
336500,0.7469024062156677,-22.132736206054688,90.07,191,-5.34211540222168,-24.663366317749023,0.0007,448.01227619,1758,67299,67300,3.9678828716278076,,
337000,0.7498616576194763,-22.197912216186523,91.36,191,-8.185689926147461,-20.073360443115234,0.0007,454.8536183200001,1761,67399,67400,2.7361607551574707,,
337500,0.7501455545425415,-22.2082576751709,92.98,191,0.44869619607925415,-4706.52490234375,0.0007,462.44928351000004,1763,67499,67500,74331.421875,,
338000,0.7504956126213074,-22.223522186279297,92.3,191,-1.4079735279083252,45.2406120300293,0.0007,458.75389161000004,1765,67599,67600,4.888711452484131,,
338500,0.7519887089729309,-22.25874900817871,91.16,191,0.43148601055145264,-25.634235382080078,0.0007,452.36691265,1768,67699,67700,1.2878693342208862,,
339000,0.7512391805648804,-22.23818588256836,91.49,191,-15.68722152709961,-70.84896850585938,0.0007,452.93081535,1770,67799,67800,15.654045104980469,,
339500,0.7518107295036316,-22.24343490600586,90.64,191,-16.36402130126953,195.67727661132812,0.0007,448.31910016,1773,67899,67900,152.7080535888672,,
340000,0.7519885897636414,-22.23837661743164,,,-26.507768630981445,825.5349731445312,0.0007,,,67999,,2400.505859375,78.05,379.6331119257957
340000,,,90.89,191,,,,449.54580617000005,1779,,68000,,,
340500,0.7501341104507446,-22.198537826538086,90.85,191,-44.03528594970703,39.32918930053711,0.0007,449.14885696,1781,68099,68100,101.1454849243164,,
341000,0.749652087688446,-22.18503761291504,92.06,191,-19.212099075317383,169.83547973632812,0.0007,455.52536817,1783,68199,68200,139.4653778076172,,
341500,0.7493860721588135,-22.172239303588867,92.59,191,0.20053356885910034,53.0399284362793,0.0007,457.67446366,1786,68299,68300,6.127005100250244,,
342000,0.7500848174095154,-22.191701889038086,93.36,191,-6.095703125,85.80895233154297,0.0007,461.60485143,1788,68399,68400,18.260284423828125,,
342500,0.7511526942253113,-22.22205924987793,92.98,191,-14.269338607788086,-11.256071090698242,0.0007,459.66290172000004,1790,68499,68500,5.881782054901123,,
343000,0.7503787875175476,-22.20079803466797,91.18,191,-0.08491849899291992,-23.012590408325195,0.0007,450.55010833999995,1792,68599,68600,2.1154322624206543,,
343500,0.7499948740005493,-22.186073303222656,89.41,191,0.8481697142124176,-6.2366414070129395,0.0007,442.4114424099999,1794,68699,68700,0.1929730921983719,,
344000,0.7492145299911499,-22.170242309570312,87.44,191,0.07515460252761841,-25.843740463256836,0.0007,433.88665505999995,1796,68799,68800,1.9286937713623047,,
344500,0.7502356171607971,-22.192119598388672,86.21,191,-6.984811305999756,22.954750061035156,0.0007,428.15625951999994,1798,68899,68900,5.183527946472168,,
345000,0.7514261603355408,-22.219518661499023,,,-0.03649091720581055,-74.74700927734375,0.0007,,,68999,,13.0339994430542,106.95,534.2373098321259
345000,,,85.03,191,,,,422.30214226,1805,,69000,,,
345500,0.7525855898857117,-22.25494956970215,83.97,191,0.025676429271697998,-3951.912109375,0.0007,416.59509497,1807,69099,69100,87411.328125,,
346000,0.7509822249412537,-22.208240509033203,82.62,191,0.07877260446548462,-1968.3121337890625,0.0007,410.0978168700001,1809,69199,69200,41823.0390625,,
346500,0.7492859959602356,-22.154767990112305,80.48,191,-2.163372755050659,1.4008797407150269,0.0007,400.3311969800001,1811,69299,69300,0.6353837251663208,,
347000,0.749456524848938,-22.157827377319336,75.93,191,-135.551025390625,542.8095092773438,0.0007,379.10356105000005,1813,69399,69400,797.4296264648438,,
347500,0.7504321932792664,-22.187450408935547,71.45,191,-5.173522472381592,347.8313903808594,0.0007,358.29222268000007,1816,69499,69500,229.2108612060547,,
348000,0.7510895133018494,-22.197153091430664,68.48,191,-1.8179516792297363,193.5895233154297,0.0007,344.99441774999997,1818,69599,69600,88.16555786132812,,
348500,0.7515413165092468,-22.214092254638672,65.95,191,-5.440188407897949,206.06021118164062,0.0007,332.34526587,1820,69699,69700,102.26314544677734,,
349000,0.752433717250824,-22.23455047607422,64.45,191,-5.572112083435059,-217.4278106689453,0.0007,324.62846166,1822,69799,69800,277.7820739746094,,
349500,0.7504896521568298,-22.186182022094727,64.15,191,0.18880462646484375,8.996005058288574,0.0007,322.68468742,1824,69899,69900,2.373217821121216,,
350000,0.7512906193733215,-22.20769500732422,,,-9.557475090026855,299.9997253417969,0.0007,,,69999,,230.91148376464844,95.05,468.71346668382176
350000,,,64.21,191,,,,322.35708773,1830,,70000,,,
350500,0.7504600882530212,-22.18105697631836,65.11,191,-60.368133544921875,20.38917350769043,0.0007,326.46618398,1832,70099,70100,269.3519592285156,,
351000,0.7486583590507507,-22.1457576751709,65.85,191,-3.479889392852783,139.24908447265625,0.0007,329.75270467999997,1834,70199,70200,59.623390197753906,,
351500,0.7475707530975342,-22.11041831970215,66.72,191,-108.01264190673828,-57.39972686767578,0.0007,333.89809533,1836,70299,70300,64.3220443725586,,
352000,0.7483313083648682,-22.133865356445312,66.02,191,-54.8178825378418,110.53814697265625,0.0007,329.856572,1839,70399,70400,108.80489349365234,,
