train/actor_loss,train/critic_loss,time/episodes,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
-278.8925625,39.857415016174315,2060,120,0.001,981.16,1912788,3968.6900724599996,1911788,15937,,
-279.1774232788086,34.91306519126892,,,0.001,,1915000,,1914788,,1000.0,4129.304026862141
-279.69330014038087,35.835677834510804,2064,120,0.001,981.16,1916788,3975.2030951300003,1915788,15971,,
-279.6404342651367,38.39923911762237,,,0.001,,1920000,,1919788,,1000.0,4147.536078103501
,,2068,120,,981.16,1920788,3982.0962681799997,,16005,,
-279.9623228149414,36.37735969924927,2072,120,0.001,981.16,1924788,3985.2016071900002,1923788,16027,,
-279.7302265625,36.98621483755112,,,0.001,,1925000,,1924788,,1000.0,4017.516225827369
-280.4020765991211,39.68773406505585,2076,120,0.001,981.16,1928788,3987.5977180600003,1927788,16059,,
-280.78103726196287,36.42897301864624,,,0.001,,1930000,,1929788,,966.2,4020.7686890961136
-281.10457049560546,33.665576577186584,2080,120,0.001,981.16,1932788,3994.9241829300004,1931788,16093,,
-280.8102554321289,36.03423777580261,,,0.001,,1935000,,1934788,,892.3,3634.5603795995003
-281.03934506225585,33.86698293781281,2084,120,0.001,981.16,1936788,3996.3863549099997,1935788,16126,,
-281.46310546875,35.281992129325864,,,0.001,,1940000,,1939788,,928.7,3929.0783951821504
,,2088,120,,981.16,1940788,3998.9033574599994,,16157,,
-281.9122667236328,34.512704279899594,2092,120,0.001,981.16,1944788,4008.04203434,1943788,16181,,
-281.8263606262207,37.12159567832947,,,0.001,,1945000,,1944788,,1000.0,4086.6636836825173
-282.2620366210937,35.72679888820648,2096,120,0.001,990.83,1948788,4051.27160003,1947788,16214,,
-282.7047681274414,35.12627564620972,,,0.001,,1950000,,1949788,,1000.0,4188.235118747689
-282.8582987670898,32.486063391685484,2100,120,0.001,1000.0,1952788,4094.0351138800006,1951788,16247,,
-282.61029608154297,32.359007754325866,,,0.001,,1955000,,1954788,,835.8,3406.953015423985
-282.63968496704103,36.067945452690125,2104,120,0.001,1000.0,1956788,4101.123366180001,1955788,16278,,
-283.52137591552736,35.955766938209536,,,0.001,,1960000,,1959788,,1000.0,4188.151601624396
,,2108,120,,1000.0,1960788,4104.355833930001,,16311,,
-283.67725439453125,32.249009647369384,2112,120,0.001,1000.0,1964788,4109.68810852,1963788,16335,,
-283.9672088012695,32.26326197338104,,,0.001,,1965000,,1964788,,978.0,4019.77008588477
-284.0222392835115,32.02076322604449,2116,120,0.001,987.77,1967565,4064.81352534,1966827,16362,,
-283.96522692871093,37.51490978431702,,,0.001,,1970000,,1969565,,1000.0,4184.079688592395
-284.5254309692383,36.57482363319397,2120,120,0.001,987.77,1971565,4070.9280756599996,1970565,16394,,
-284.2867443847656,36.421681572914125,,,0.001,,1975000,,1974565,,918.8,3836.1506988245064
,,2124,120,,987.77,1975565,4075.1802426199997,,16426,,
-284.74781384277344,36.55014891338348,2128,120,0.001,987.77,1979565,4081.02951946,1978565,16448,,
-284.76917614746094,35.072071654319764,,,0.001,,1980000,,1979565,,471.7,1906.2747034647502
-284.99536560058596,35.96042036151886,2132,120,0.001,984.59,1983247,4069.66891139,1982247,16475,,
-285.54934893798827,34.44686508083343,,,0.001,,1985000,,1984247,,1000.0,4163.157815262862
-285.6467383422852,36.132187482833864,2136,120,0.001,984.59,1987247,4068.5963024099997,1986247,16508,,
-285.9253817138672,34.022324403762816,,,0.001,,1990000,,1989247,,1000.0,4188.853796163015
-285.8524501342773,35.334703832626346,2140,120,0.001,984.59,1991247,4070.14275246,1990247,16542,,
-287.0076304931641,35.07613019657135,,,0.001,,1995000,,1994247,,952.4,3375.6007353361697
,,2144,120,,984.59,1995247,4076.42300775,,16575,,
-287.6100556640625,36.59605247592926,2148,120,0.001,984.59,1999247,4075.88253353,1998247,16599,,
-287.8631173095703,34.963760639190674,,,0.001,,2000000,,1999247,,1000.0,4100.082199080102
