rollout/ep_len_mean,train/std,train/value_loss,train/learning_rate,time/fps,train/explained_variance,train/policy_loss,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,time/total_timesteps,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
25.83,0.9077791571617126,1.6419191360473633,0.0007,205,0.9839992020279169,-13.676651000976562,183600,29.802744369999996,4464,183599,918000,-15.051048278808594,,
26.66,0.9093407392501831,6.793574810028076,0.0007,205,0.9232847765088081,-20.70570945739746,183700,30.794992739999998,4466,183699,918500,-15.056907653808594,,
26.64,0.9076061248779297,3.9435982704162598,0.0007,205,0.6447283625602722,28.657758712768555,183800,30.607324620000004,4468,183799,919000,-15.044156074523926,,
27.03,0.9090163707733154,0.46253910660743713,0.0007,205,0.9709068480879068,-8.909443855285645,183900,31.465596579999996,4471,183899,919500,-15.065714836120605,,
,0.9099788069725037,0.0813986286520958,0.0007,,0.9741159528493881,1.7204269170761108,,,,183999,920000,-15.07904052734375,25.7,31.090843266714366
26.4,,,,205,,,184000,30.339554550000003,4474,,920000,,,
26.89,0.9097923636436462,0.9030470252037048,0.0007,205,0.9903948726132512,-6.528265476226807,184100,30.73367648,4476,184099,920500,-15.073260307312012,,
27.08,0.9076817035675049,4.828586578369141,0.0007,205,0.9581068754196167,-36.46664047241211,184200,31.541726960000002,4479,184199,921000,-15.039072036743164,,
26.02,0.9077063798904419,0.10374199599027634,0.0007,205,0.9798571914434433,3.0411651134490967,184300,29.98288135,4481,184299,921500,-15.035000801086426,,
25.76,0.9094526171684265,4.7622528076171875,0.0007,205,0.7142917513847351,29.96063804626465,184400,29.418108919999998,4483,184399,922000,-15.056482315063477,,
27.12,0.9117817282676697,2.1368119716644287,0.0007,205,0.9871375560760498,12.459868431091309,184500,31.738943160000005,4486,184499,922500,-15.086209297180176,,
26.79,0.9119516611099243,1.144225835800171,0.0007,205,0.9514601975679398,-16.383358001708984,184600,32.001147200000005,4488,184599,923000,-15.087233543395996,,
26.87,0.9113326072692871,2.8220531940460205,0.0007,205,0.7348436117172241,20.73453712463379,184700,31.790934259999993,4490,184699,923500,-15.089343070983887,,
27.77,0.9138113260269165,22.806577682495117,0.0007,205,-1.6053686141967773,-21.243425369262695,184800,32.94969175,4492,184799,924000,-15.113594055175781,,
28.1,0.9101635813713074,1.8286352157592773,0.0007,205,0.8004056811332703,17.23982048034668,184900,33.6318602,4494,184899,924500,-15.055450439453125,,
,0.9111185073852539,0.46364912390708923,0.0007,,0.9420543201267719,10.201541900634766,,,,184999,925000,-15.052464485168457,25.7,30.823355033248664
27.48,,,,205,,,185000,32.849993090000005,4497,,925000,,,
27.27,0.9097866415977478,0.1224340945482254,0.0007,205,0.9630235880613327,-3.586400270462036,185100,31.999556440000003,4499,185099,925500,-15.046236991882324,,
27.03,0.9048048853874207,33.814353942871094,0.0007,205,-0.4486055374145508,84.18190002441406,185200,31.518743499999996,4501,185199,926000,-14.989567756652832,,
26.05,0.9042477607727051,0.6014229655265808,0.0007,205,0.8277831673622131,1.3666088581085205,185300,30.336392659999998,4503,185299,926500,-14.988273620605469,,
25.77,0.9088484048843384,0.30234652757644653,0.0007,205,0.9432406760752201,-7.232635021209717,185400,29.600812619999992,4505,185399,927000,-15.042746543884277,,
24.73,0.9102400541305542,0.23770152032375336,0.0007,205,0.9627860821783543,-4.609264850616455,185500,28.767045040000003,4507,185499,927500,-15.046908378601074,,
24.28,0.9112190008163452,0.1620752364397049,0.0007,205,0.9494647085666656,4.073783874511719,185600,28.50184111,4509,185599,928000,-15.05505084991455,,
24.6,0.9120913743972778,12.431376457214355,0.0007,205,-0.1654682159423828,48.14974594116211,185700,28.906907560000004,4512,185699,928500,-15.056007385253906,,
23.9,0.9143520593643188,0.18514323234558105,0.0007,205,0.9791510794311762,-5.880909442901611,185800,28.302587500000005,4514,185799,929000,-15.09221363067627,,
24.65,0.9171258211135864,9.180708885192871,0.0007,205,-0.3872380256652832,36.15728759765625,185900,29.50323432,4516,185899,929500,-15.096628189086914,,
,0.9172040820121765,3.6518383026123047,0.0007,,-2.337691068649292,3.006850481033325,,,,185999,930000,-15.118399620056152,23.95,27.994763422978576
25.61,,,,205,,,186000,30.602214339999996,4520,,930000,,,
26.01,0.9166909456253052,5.217816352844238,0.0007,205,0.8977287784218788,36.821556091308594,186100,30.962693099999992,4522,186099,930500,-15.117291450500488,,
25.79,0.9201061129570007,0.33798590302467346,0.0007,205,0.9604072161018848,7.500289440155029,186200,30.48629432,4524,186199,931000,-15.162413597106934,,
25.05,0.9261424541473389,0.6359601616859436,0.0007,205,0.980487922206521,12.431425094604492,186300,29.06793345,4526,186299,931500,-15.228108406066895,,
23.92,0.9292497634887695,7.543715000152588,0.0007,205,0.9501035585999489,-23.71343231201172,186400,27.303478560000002,4529,186399,932000,-15.272056579589844,,
23.57,0.9280481338500977,0.20129461586475372,0.0007,205,0.9726977497339249,5.936679363250732,186500,27.0114754,4531,186499,932500,-15.26866340637207,,
23.23,0.9286997318267822,4.953460216522217,0.0007,205,0.3422427177429199,30.803272247314453,186600,26.45099512,4533,186599,933000,-15.281570434570312,,
23.05,0.9309642314910889,0.48091432452201843,0.0007,205,0.9547800868749619,-11.295248031616211,186700,26.249869999999998,4535,186699,933500,-15.31127643585205,,
24.13,0.9319647550582886,0.8346552848815918,0.0007,205,0.9534539729356766,-14.366507530212402,186800,27.506059869999998,4537,186799,934000,-15.324309349060059,,
23.85,0.9340394735336304,9.919501304626465,0.0007,205,0.12607377767562866,-43.40810775756836,186900,27.728139979999995,4539,186899,934500,-15.344538688659668,,
,0.9378856420516968,4.595649242401123,0.0007,,0.05890762805938721,-22.882606506347656,,,,186999,935000,-15.391345024108887,24.0,28.013078004517592
24.44,,,,205,,,187000,28.28948189,4542,,935000,,,
24.18,0.9396228194236755,0.5029772520065308,0.0007,205,0.9951268071308732,-5.249096870422363,187100,27.820983170000005,4544,187099,935500,-15.408795356750488,,
24.68,0.9425238370895386,2.3114912509918213,0.0007,205,0.8799161016941071,20.798112869262695,187200,28.044361889999994,4547,187199,936000,-15.450589179992676,,
24.46,0.9431130290031433,0.5104924440383911,0.0007,205,0.9974414445459843,-8.366525650024414,187300,27.634175550000005,4549,187299,936500,-15.459052085876465,,
25.12,0.9428064227104187,0.044153932482004166,0.0007,205,0.9625562615692616,1.6428979635238647,187400,27.723224429999995,4551,187399,937000,-15.455095291137695,,
24.47,0.9402413368225098,3.3250834941864014,0.0007,205,0.7849782407283783,27.384815216064453,187500,26.812281300000006,4553,187499,937500,-15.455026626586914,,
24.42,0.941422164440155,0.05146543309092522,0.0007,205,0.965387225151062,1.9730499982833862,187600,26.78419395,4555,187599,938000,-15.4619779586792,,
24.05,0.9412341117858887,3.314342498779297,0.0007,205,-0.6652675867080688,7.959263801574707,187700,26.20283101,4557,187699,938500,-15.454333305358887,,
23.97,0.9415650367736816,0.4898996353149414,0.0007,205,0.8082957863807678,1.498276948928833,187800,25.97366695,4559,187799,939000,-15.471035957336426,,
24.16,0.9428235292434692,0.15238551795482635,0.0007,205,0.9686016701161861,-1.016112208366394,187900,26.361647010000002,4561,187899,939500,-15.485939025878906,,
,0.9402666091918945,6.120045185089111,0.0007,,0.8243228644132614,-35.022796630859375,,,,187999,940000,-15.454190254211426,25.45,28.286524676159026
24.56,,,,205,,,188000,26.684024579999996,4564,,940000,,,
25.17,0.937354564666748,1.6097595691680908,0.0007,205,0.9824695289134979,-10.06923770904541,188100,27.164911250000003,4567,188099,940500,-15.4169921875,,
25.89,0.9419831037521362,1.0380133390426636,0.0007,205,0.8740441650152206,-13.614219665527344,188200,28.47557326,4569,188199,941000,-15.477850914001465,,
27.11,0.9427646398544312,0.8981683850288391,0.0007,205,0.8495209813117981,-9.624533653259277,188300,30.157802460000003,4571,188299,941500,-15.495831489562988,,
27.71,0.9430777430534363,4.478291034698486,0.0007,205,0.9955256641842425,-26.8192138671875,188400,31.205674600000002,4573,188399,942000,-15.494636535644531,,
27.61,0.9415029883384705,0.05464453622698784,0.0007,205,0.9514338001608849,-2.3114736080169678,188500,30.72247374,4576,188499,942500,-15.4741792678833,,
28.76,0.9402166604995728,0.34931764006614685,0.0007,205,0.9095997661352158,7.6172685623168945,188600,31.817374310000005,4578,188599,943000,-15.460123062133789,,
29.16,0.9388060569763184,1.4126039743423462,0.0007,205,0.9502019211649895,-20.727949142456055,188700,32.812428260000004,4580,188699,943500,-15.444602966308594,,
28.54,0.9377095699310303,42.31869888305664,0.0007,205,0.44584715366363525,-42.023380279541016,188800,31.734547230000004,4582,188799,944000,-15.430205345153809,,
27.6,0.935794472694397,0.6164650321006775,0.0007,206,0.8094408214092255,-8.309464454650879,188900,29.898469879999993,4584,188899,944500,-15.403892517089844,,
,0.9375195503234863,0.008661006577312946,0.0007,,0.9965354581363499,0.6780244708061218,,,,188999,945000,-15.425277709960938,35.75,39.331341447285375
27.23,,,,205,,,189000,29.227558099999996,4588,,945000,,,
26.67,0.9355967044830322,0.06564084440469742,0.0007,205,0.9422437325119972,1.3019555807113647,189100,28.284939100000006,4590,189099,945500,-15.396946907043457,,
25.97,0.9361938238143921,5.820381164550781,0.0007,206,0.9728043414652348,24.856355667114258,189200,26.558895980000003,4592,189199,946000,-15.391890525817871,,
26.18,0.935940146446228,13.817651748657227,0.0007,206,0.3579024076461792,49.224666595458984,189300,25.874329639999996,4594,189299,946500,-15.39653205871582,,
26.66,0.9398950338363647,0.4225466847419739,0.0007,206,0.8881289288401604,8.498089790344238,189400,26.02496918,4596,189399,947000,-15.446972846984863,,
27.11,0.9407944679260254,2.4243946075439453,0.0007,206,0.8341285884380341,22.858049392700195,189500,25.932508629999997,4598,189499,947500,-15.471531867980957,,
28.6,0.9394035339355469,0.4487130641937256,0.0007,206,0.8051561266183853,6.357057094573975,189600,27.189141960000008,4600,189599,948000,-15.456087112426758,,
28.26,0.9422726631164551,0.12693500518798828,0.0007,206,0.9457457661628723,-4.1167778968811035,189700,27.435478680000003,4602,189699,948500,-15.474952697753906,,
29.55,0.9426712989807129,13.49326229095459,0.0007,206,-1.2376086711883545,43.532833099365234,189800,29.19456177,4604,189799,949000,-15.469326972961426,,
28.4,0.9414240717887878,0.1021198183298111,0.0007,206,0.9617587439715862,4.126091003417969,189900,28.029522530000005,4606,189899,949500,-15.452005386352539,,
,0.938985288143158,0.2860574722290039,0.0007,,0.9950850591994822,-7.943979740142822,,,,189999,950000,-15.426129341125488,32.95,36.386038603913036
28.5,,,,206,,,190000,28.162969059999995,4610,,950000,,,
28.77,0.9393261671066284,39.25736999511719,0.0007,206,-12.84289264678955,79.21910858154297,190100,29.91535101,4612,190099,950500,-15.411879539489746,,
28.47,0.9422695636749268,17.875900268554688,0.0007,206,0.03374248743057251,63.73637008666992,190200,30.069331360000007,4614,190199,951000,-15.451533317565918,,
26.99,0.941968560218811,0.3757486045360565,0.0007,206,0.9343484416604042,-7.0157318115234375,190300,28.417895160000004,4617,190299,951500,-15.447722434997559,,
26.85,0.946947455406189,0.5400171875953674,0.0007,206,0.6758407354354858,-3.967771530151367,190400,28.86512829,4619,190399,952000,-15.4926176071167,,
27.32,0.9476171731948853,2.5155856609344482,0.0007,206,0.2528749108314514,-11.620665550231934,190500,29.903121100000003,4621,190499,952500,-15.498059272766113,,
25.79,0.9484820365905762,5.515647888183594,0.0007,206,0.7841484546661377,-36.18793869018555,190600,28.553249940000004,4623,190599,953000,-15.511029243469238,,
25.58,0.9502935409545898,9.57634162902832,0.0007,206,-0.42482101917266846,39.83369827270508,190700,28.719795089999998,4625,190699,953500,-15.530756950378418,,
25.12,0.949432373046875,0.6192808151245117,0.0007,206,0.8612610697746277,-10.242292404174805,190800,28.198187860000004,4628,190799,954000,-15.519917488098145,,
23.56,0.9476983547210693,0.24181094765663147,0.0007,206,0.9902542233467102,6.948148250579834,190900,26.73745585,4630,190899,954500,-15.502908706665039,,
,0.9444333910942078,1.3428614139556885,0.0007,,0.9440495409071445,17.478565216064453,,,,190999,955000,-15.476691246032715,23.6,27.78565214110422
23.78,,,,206,,,191000,27.22034199,4633,,955000,,,
24.25,0.942522406578064,3.3057503700256348,0.0007,206,0.5411514043807983,20.64920997619629,191100,27.624678330000005,4635,191099,955500,-15.465567588806152,,
24.36,0.944015383720398,0.24773740768432617,0.0007,206,0.9727121219038963,-5.805049896240234,191200,27.78889568,4637,191199,956000,-15.479095458984375,,
24.89,0.9427694082260132,1.3764851093292236,0.0007,206,0.5799889862537384,11.35269832611084,191300,28.8070708,4640,191299,956500,-15.472689628601074,,
24.99,0.9412734508514404,0.24322278797626495,0.0007,206,0.8840247020125389,-2.471367597579956,191400,29.183017459999995,4642,191399,957000,-15.46178913116455,,
24.44,0.9436202049255371,0.9320746660232544,0.0007,206,0.8503802567720413,-14.556775093078613,191500,28.662378599999993,4644,191499,957500,-15.498257637023926,,
23.66,0.9424209594726562,0.03352172300219536,0.0007,206,0.9951277710497379,-2.382014036178589,191600,27.21972091,4646,191599,958000,-15.50500774383545,,
22.67,0.9420623779296875,0.07345080375671387,0.0007,206,0.9703355729579926,1.1356257200241089,191700,25.939546210000003,4648,191699,958500,-15.501675605773926,,
22.82,0.9400275945663452,16.156774520874023,0.0007,206,0.5925093293190002,70.60411834716797,191800,25.983823130000005,4650,191799,959000,-15.478693008422852,,
23.88,0.9392476081848145,0.2843581736087799,0.0007,206,0.9537253715097904,3.84464693069458,191900,26.974937990000004,4652,191899,959500,-15.46384334564209,,
,0.9428178668022156,0.3450610339641571,0.0007,,0.9985665827989578,9.539011001586914,,,,191999,960000,-15.513104438781738,24.55,29.285761710256338
24.31,,,,206,,,192000,27.49647958,4655,,960000,,,
25.12,0.9410260915756226,0.2899254858493805,0.0007,206,0.9802361112087965,8.700284004211426,192100,28.44779522,4657,192099,960500,-15.497222900390625,,
25.8,0.9392129182815552,2.160081148147583,0.0007,206,0.4052494168281555,-17.721092224121094,192200,28.67343516,4659,192199,961000,-15.475257873535156,,
25.23,0.9397518038749695,0.18645839393138885,0.0007,206,0.9070797264575958,-2.0846803188323975,192300,27.34242043,4661,192299,961500,-15.472007751464844,,
23.66,0.9374531507492065,0.839305579662323,0.0007,206,0.990939631126821,-8.940061569213867,192400,25.241761460000003,4663,192399,962000,-15.461203575134277,,
23.75,0.9383605718612671,1.7561286687850952,0.0007,206,0.762593150138855,19.08265495300293,192500,25.12637899,4666,192499,962500,-15.468966484069824,,
22.84,0.9400638341903687,0.4823589324951172,0.0007,206,0.9754202719777822,9.77194595336914,192600,24.55284564,4668,192599,963000,-15.495768547058105,,
23.48,0.9424296617507935,0.48989006876945496,0.0007,206,0.9984600108582526,-9.686518669128418,192700,25.03448893,4670,192699,963500,-15.52550983428955,,
23.18,0.9424986243247986,1.9563884735107422,0.0007,206,0.9231897369027138,20.064390182495117,192800,24.87852362,4672,192799,964000,-15.51572322845459,,
24.26,0.9414796829223633,0.42799073457717896,0.0007,206,0.9784343484789133,-9.25007152557373,192900,26.022460450000004,4674,192899,964500,-15.499404907226562,,
,0.940937876701355,0.14044678211212158,0.0007,,0.9797233678400517,5.301027774810791,,,,192999,965000,-15.489494323730469,22.7,26.161060870881194
24.74,,,,206,,,193000,27.039412169999995,4677,,965000,,,
24.04,0.941851794719696,0.05202774330973625,0.0007,206,0.983798561617732,2.176697015762329,193100,26.12912296,4679,193099,965500,-15.5027494430542,,
22.92,0.9424793124198914,6.651745796203613,0.0007,206,0.9760893192142248,-23.19280433654785,193200,25.348627649999997,4681,193199,966000,-15.5101957321167,,
22.79,0.9412229061126709,1.5386005640029907,0.0007,206,0.8140403628349304,17.153915405273438,193300,25.21608322,4683,193299,966500,-15.481836318969727,,
21.76,0.9442331194877625,1.291468620300293,0.0007,206,0.7739803791046143,11.620148658752441,193400,24.146419270000006,4685,193399,967000,-15.496942520141602,,
21.47,0.9427229762077332,0.2673461139202118,0.0007,206,0.9658309258520603,6.377527713775635,193500,23.823383559999996,4687,193499,967500,-15.487170219421387,,
21.79,0.9466960430145264,0.5651038289070129,0.0007,206,0.9654629714787006,10.812894821166992,193600,24.08306407,4689,193599,968000,-15.530499458312988,,
21.67,0.9471677541732788,1.6573110818862915,0.0007,206,0.8426145613193512,17.564233779907227,193700,23.837777430000003,4691,193699,968500,-15.543978691101074,,
22.74,0.9485244750976562,0.6719704270362854,0.0007,206,0.7659728974103928,-5.1809210777282715,193800,24.92226825,4693,193799,969000,-15.564654350280762,,
23.49,0.9490242004394531,13.178537368774414,0.0007,206,0.941045343875885,-30.97588539123535,193900,26.46544136,4695,193899,969500,-15.578310012817383,,
,0.9483174085617065,0.011712494306266308,0.0007,,0.9910186100751162,0.8974267840385437,,,,193999,970000,-15.577166557312012,22.75,26.222008431237192
23.18,,,,206,,,194000,25.69349015,4698,,970000,,,
22.6,0.9472299814224243,0.6217455863952637,0.0007,206,0.9174673706293106,-9.812761306762695,194100,25.622020960000004,4700,194099,970500,-15.581659317016602,,
22.27,0.9481228590011597,0.1596257984638214,0.0007,206,0.9772110916674137,-4.94054651260376,194200,25.68192633,4703,194199,971000,-15.593489646911621,,
21.24,0.9497033953666687,0.05750308185815811,0.0007,206,0.9951706151477993,3.1555416584014893,194300,24.049030339999998,4705,194299,971500,-15.619967460632324,,
21.85,0.952478289604187,0.08070854097604752,0.0007,206,0.9822329077869654,3.648043155670166,194400,24.39820274,4707,194399,972000,-15.653109550476074,,
21.64,0.9559824466705322,1.6672333478927612,0.0007,206,0.9863826585933566,10.806715965270996,194500,24.36316196,4709,194499,972500,-15.706308364868164,,
22.45,0.9537111520767212,1.573311448097229,0.0007,206,0.7927254736423492,-19.551061630249023,194600,25.141909759999997,4712,194599,973000,-15.665606498718262,,
23.18,0.9528511762619019,0.9031376242637634,0.0007,206,0.9924799152649939,-11.394405364990234,194700,26.181374690000002,4714,194699,973500,-15.669189453125,,
24.11,0.9548148512840271,0.1139669418334961,0.0007,206,0.9534086994826794,-3.607038974761963,194800,27.474088159999997,4716,194799,974000,-15.696635246276855,,
25.05,0.954805850982666,0.18392375111579895,0.0007,206,0.9763074032962322,5.998483180999756,194900,28.981901019999995,4718,194899,974500,-15.69622802734375,,
,0.9532700777053833,17.824811935424805,0.0007,,-1.997481107711792,-52.278961181640625,,,,194999,975000,-15.68669605255127,24.1,28.435542117524893
25.37,,,,206,,,195000,28.86757831,4722,,975000,,,
25.25,0.9540443420410156,0.9119375348091125,0.0007,206,0.992955069988966,13.788214683532715,195100,28.53118702,4724,195099,975500,-15.709878921508789,,
25.7,0.9535694122314453,0.4171295762062073,0.0007,206,0.986858531832695,9.454231262207031,195200,28.94334055,4726,195199,976000,-15.70365047454834,,
25.46,0.955822229385376,0.023821966722607613,0.0007,206,0.996568757109344,1.8762768507003784,195300,28.55050406999999,4729,195299,976500,-15.738626480102539,,
24.96,0.9535064697265625,29.74806785583496,0.0007,206,-0.6145434379577637,70.06877899169922,195400,27.550440060000007,4731,195399,977000,-15.709213256835938,,
24.9,0.9547812342643738,2.515270948410034,0.0007,206,0.9382655099034309,-24.266374588012695,195500,28.332630629999997,4733,195499,977500,-15.727032661437988,,
25.67,0.9571520686149597,0.11641416698694229,0.0007,206,0.9600576460361481,-2.7070329189300537,195600,29.15512998,4735,195599,978000,-15.749114990234375,,
24.69,0.9567980766296387,3.6056106090545654,0.0007,206,0.9935029139742255,-27.38820457458496,195700,28.036819380000008,4738,195699,978500,-15.74769115447998,,
24.02,0.9552141427993774,3.712848663330078,0.0007,206,0.9163009002804756,29.304508209228516,195800,27.293070750000002,4740,195799,979000,-15.72815227508545,,
22.96,0.9562357664108276,3.8821773529052734,0.0007,206,0.5236093699932098,28.252124786376953,195900,25.844615590000004,4742,195899,979500,-15.755395889282227,,
,0.9552770853042603,5.892699718475342,0.0007,,0.9036107435822487,-36.53191375732422,,,,195999,980000,-15.751782417297363,24.45,28.99364562948467
22.66,,,,206,,,196000,25.495335049999994,4745,,980000,,,
23.69,0.9572135806083679,6.314724445343018,0.0007,206,0.9552233666181564,8.421300888061523,196100,26.726271779999998,4748,196099,980500,-15.782495498657227,,
23.36,0.9577429294586182,3.925232410430908,0.0007,206,-0.015600919723510742,-27.646625518798828,196200,26.407910629999996,4750,196199,981000,-15.791815757751465,,
23.89,0.9547429084777832,3.7131612300872803,0.0007,206,0.9872891763225198,-17.528413772583008,196300,27.078457150000006,4752,196299,981500,-15.756454467773438,,
25.4,0.9553970098495483,1.94768226146698,0.0007,206,0.9200113788247108,21.97065544128418,196400,28.79212765,4754,196399,982000,-15.752652168273926,,
25.39,0.9514040946960449,20.796283721923828,0.0007,206,-0.15365386009216309,-61.51676559448242,196500,28.355748340000005,4756,196499,982500,-15.705307006835938,,
24.55,0.9518970847129822,27.964277267456055,0.0007,206,-3.892813205718994,67.27059173583984,196600,27.40520434,4758,196599,983000,-15.72362232208252,,
26.31,0.9539846181869507,3.4426498413085938,0.0007,206,0.9805270209908485,-20.73468017578125,196700,29.50704198,4760,196699,983500,-15.73791790008545,,
25.87,0.9523493647575378,3.6626663208007812,0.0007,206,-0.3986067771911621,21.66124725341797,196800,29.183046639999997,4762,196799,984000,-15.7247896194458,,
25.81,0.955682635307312,1.8519588708877563,0.0007,206,0.8856302872300148,19.057531356811523,196900,28.80706719,4764,196899,984500,-15.75507640838623,,
,0.9549142718315125,0.06828688830137253,0.0007,,0.982490248978138,2.8510284423828125,,,,196999,985000,-15.745445251464844,27.05,33.069109980971554
25.11,,,,206,,,197000,28.482499470000004,4767,,985000,,,
24.2,0.9544252753257751,2.364683151245117,0.0007,206,0.7227146923542023,18.83380699157715,197100,26.892860059999997,4769,197099,985500,-15.734631538391113,,
23.68,0.9561786651611328,0.06074422597885132,0.0007,206,0.9961025731172413,-3.7648773193359375,197200,26.694713070000002,4771,197199,986000,-15.768336296081543,,
24.88,0.957598865032196,1.482468843460083,0.0007,206,0.6265666484832764,17.01820182800293,197300,27.722314459999996,4773,197299,986500,-15.788891792297363,,
24.43,0.9579194784164429,0.2755686342716217,0.0007,206,0.9115831926465034,-5.010552883148193,197400,27.40076581,4775,197399,987000,-15.792559623718262,,
25.22,0.9593047499656677,1.9235867261886597,0.0007,206,0.8440724015235901,-18.580303192138672,197500,27.933496829999996,4777,197499,987500,-15.821749687194824,,
25.57,0.9598773717880249,0.17947709560394287,0.0007,206,0.9918160261586308,5.811589241027832,197600,29.017065089999996,4779,197599,988000,-15.835904121398926,,
25.13,0.9589550495147705,0.5723274350166321,0.0007,206,0.9736756514757872,11.672353744506836,197700,28.55932159,4781,197699,988500,-15.815513610839844,,
23.7,0.956524133682251,0.5149855017662048,0.0007,206,0.9605407193303108,-9.609822273254395,197800,27.292350350000003,4783,197799,989000,-15.78351879119873,,
24.04,0.9578024744987488,12.067999839782715,0.0007,206,0.8811505809426308,-33.72787857055664,197900,27.216619330000007,4785,197899,989500,-15.7997465133667,,
,0.9567195773124695,0.725792407989502,0.0007,,0.7072601318359375,7.192535400390625,,,,197999,990000,-15.7966890335083,22.9,26.535015002224828
23.52,,,,206,,,198000,26.704477989999997,4788,,990000,,,
23.11,0.9573661684989929,0.15059997141361237,0.0007,206,0.9472726546227932,3.2269623279571533,198100,26.216297210000004,4790,198099,990500,-15.806578636169434,,
23.91,0.9564048051834106,0.7975286841392517,0.0007,206,0.9963841093704104,14.652548789978027,198200,27.14495426,4792,198199,991000,-15.805453300476074,,
23.59,0.9590870141983032,3.5997931957244873,0.0007,206,0.11740803718566895,-14.591801643371582,198300,27.187822460000007,4795,198299,991500,-15.84142780303955,,
23.9,0.9601033926010132,0.640377402305603,0.0007,206,0.9474186711013317,-12.618021011352539,198400,28.186342889999995,4797,198399,992000,-15.853957176208496,,
24.16,0.9606522917747498,1.476897120475769,0.0007,206,0.8799217194318771,-19.339359283447266,198500,28.854382270000002,4799,198499,992500,-15.854583740234375,,
24.42,0.960240364074707,1.8518091440200806,0.0007,206,0.9842897076159716,-22.758649826049805,198600,28.946552590000007,4801,198599,993000,-15.856050491333008,,
25.01,0.963292121887207,2.41945219039917,0.0007,206,0.7941299676895142,-17.180334091186523,198700,29.07046941,4804,198699,993500,-15.898248672485352,,
25.87,0.9624068737030029,1.2913110256195068,0.0007,206,0.9426706358790398,-17.078962326049805,198800,29.898118940000003,4806,198799,994000,-15.892611503601074,,
26.73,0.9645647406578064,6.3647780418396,0.0007,206,0.6481746733188629,37.5186767578125,198900,30.797593919999994,4808,198899,994500,-15.909611701965332,,
,0.9642376899719238,2.615269899368286,0.0007,,0.7365558743476868,19.822925567626953,,,,198999,995000,-15.906839370727539,25.75,30.894239190226653
27.01,,,,206,,,199000,30.780925800000006,4811,,995000,,,
27.29,0.9621371030807495,1.7769864797592163,0.0007,206,0.9022820368409157,-19.63886833190918,199100,31.005277679999995,4814,199099,995500,-15.885083198547363,,
27.44,0.9642693400382996,16.544710159301758,0.0007,206,0.2228529453277588,58.602264404296875,199200,31.45406959,4816,199199,996000,-15.914416313171387,,
26.17,0.9624342918395996,0.35592126846313477,0.0007,206,0.9978485980536789,-9.733561515808105,199300,29.839852560000004,4818,199299,996500,-15.912698745727539,,
25.99,0.9630729556083679,0.33831846714019775,0.0007,206,0.9857728900387883,-9.124491691589355,199400,29.358183750000002,4820,199399,997000,-15.915255546569824,,
26.48,0.9630382061004639,4.0219926834106445,0.0007,206,0.9747109152376652,32.09518051147461,199500,29.911007520000002,4822,199499,997500,-15.91821575164795,,
27.04,0.9624440670013428,174.12364196777344,0.0007,206,-1.3066201210021973,220.22265625,199600,29.605249940000004,4825,199599,998000,-15.90203857421875,,
28.6,0.9632870554924011,3.4339191913604736,0.0007,206,0.7721911668777466,26.733732223510742,199700,30.920583139999994,4827,199699,998500,-15.899165153503418,,
28.44,0.9635334014892578,0.3032636344432831,0.0007,206,0.9425460733473301,6.505456447601318,199800,29.443539680000004,4829,199799,999000,-15.901196479797363,,
29.08,0.9635635614395142,0.28713494539260864,0.0007,206,0.9178369343280792,-6.683716773986816,199900,30.314818689999996,4832,199899,999500,-15.904789924621582,,
,0.964911699295044,1.3402677774429321,0.0007,,0.9477776661515236,-15.705355644226074,,,,199999,1000000,-15.916213989257812,25.9,29.332313950918614
29.42,,,,206,,,200000,30.52688392,4835,,1000000,,,
28.68,0.9665161967277527,1.278990626335144,0.0007,206,0.6254683434963226,-12.628610610961914,200100,30.116375409999996,4837,200099,1000500,-15.9435453414917,,
28.24,0.9670416712760925,0.07666581124067307,0.0007,206,0.9684404209256172,1.2001292705535889,200200,30.273737039999997,4839,200199,1001000,-15.950604438781738,,
27.28,0.9679285883903503,1.0142465829849243,0.0007,206,0.8109532743692398,-14.81803035736084,200300,29.838850960000006,4842,200299,1001500,-15.9555082321167,,
28.61,0.9654908180236816,0.4644070565700531,0.0007,206,0.9618358165025711,-9.023543357849121,200400,31.30421105,4844,200399,1002000,-15.929852485656738,,
28.92,0.9643123149871826,8.156792640686035,0.0007,206,0.45092666149139404,46.78640365600586,200500,31.435495020000005,4846,200499,1002500,-15.930435180664062,,
28.63,0.9642206430435181,0.18021301925182343,0.0007,206,0.9594462178647518,5.74160099029541,200600,30.780540440000003,4848,200599,1003000,-15.941351890563965,,
28.52,0.962528645992279,1.783591866493225,0.0007,206,0.8835318610072136,-19.905921936035156,200700,30.342136159999995,4851,200699,1003500,-15.926321983337402,,
28.79,0.9645131826400757,62.47657012939453,0.0007,206,-4.333645343780518,-119.390380859375,200800,30.620948170000002,4853,200799,1004000,-15.944607734680176,,
28.47,0.965045154094696,1.2023561000823975,0.0007,206,0.9924469753168523,-13.55029296875,200900,30.207742350000004,4855,200899,1004500,-15.956323623657227,,
,0.9663419127464294,96.03624725341797,0.0007,,-13.353878021240234,138.15650939941406,,,,200999,1005000,-15.9680757522583,29.45,34.34381976095028
