time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1366029,43844,9496,33.69,143,49.94317352,-19.80832221291282,1365912,2.9066140481403897,0.001,,
1366146,43848,9496,33.5,143,49.57778666,-19.486696416681465,1366029,3.3026358925777934,0.001,,
1366255,43852,9497,33.48,143,49.55967023,-19.933327865600585,1366140,3.6451891740163167,0.001,,
1366367,43856,9498,33.49,143,49.37595446,-20.304194980197483,1366253,3.612990733649996,0.001,,
1366502,43860,9499,33.63,143,49.679499299999996,-19.542396969265408,1366382,3.132906026310391,0.001,,
1366612,43864,9500,33.1,143,48.790780319999996,-20.44124937057495,1366491,3.1083498702329746,0.001,,
1366707,43868,9501,32.47,143,47.65054554999999,-19.323706700251652,1366595,4.446190392529523,0.001,,
1366787,43872,9502,31.8,143,46.33372598999999,-19.305497305733816,1366683,4.975133878844125,0.001,,
1366904,43876,9502,31.74,143,46.23088783,-19.656916225657742,1366781,4.636273571423122,0.001,,
1367025,43880,9504,31.52,143,45.71722138999999,-19.928865544936237,1366905,3.981177350452968,0.001,,
1367154,43884,9505,31.34,143,45.284266790000004,-19.40842711130778,1367027,3.632554304215216,0.001,,
1367283,43888,9506,31.03,143,44.73348422999999,-19.75779181260329,1367168,2.9049659279676585,0.001,,
1367387,43892,9507,30.73,143,43.75618162,-19.953525352478028,1367268,2.8166909845251786,0.001,,
1367501,43896,9508,30.85,143,43.99167095999999,-20.592037455240884,1367390,3.24950879017512,0.001,,
1367660,43900,9509,31.35,143,44.86368065,-20.04527537027995,1367494,3.9821782194334885,0.001,,
1367775,43904,9510,31.36,143,45.0254515,-20.03796993602406,1367656,3.585710712841579,0.001,,
1367897,43908,9512,30.95,143,44.24737425,-19.487621784210205,1367786,3.370661459863186,0.001,,
1368016,43912,9513,30.96,143,44.18263402,-19.860413763258194,1367895,2.7938166051297575,0.001,,
1368145,43916,9514,30.94,143,44.11500798,-19.299084822336834,1368031,3.1269636011123656,0.001,,
1368248,43920,9515,30.27,143,43.07470138000001,-19.69895729651818,1368133,3.1927904945153456,0.001,,
1368353,43924,9516,29.72,143,42.128774560000004,-19.93031628926595,1368239,4.317148142390781,0.001,,
1368509,43928,9518,29.79,143,42.196306529999994,-20.065107345581055,1368380,3.9641192410443282,0.001,,
1368654,43932,9520,29.85,143,42.40757644,-20.300395068000345,1368546,3.8610984086990356,0.001,,
1368834,43936,9522,30.44,143,43.33889591,-19.92999776204427,1368697,2.9923440408706665,0.001,,
1369005,43940,9524,30.81,143,43.95645992,-19.74249807993571,1368881,3.0780875050291723,0.001,,
1369127,43944,9525,30.98,143,44.27712692999999,-19.92587192241962,1369010,4.3780147743225095,0.001,,
1369279,43948,9527,31.33,143,44.77588655,-19.24871359931098,1369132,3.8409587807125516,0.001,,
1369435,43952,9528,31.8,143,45.65195185,-19.938467264175415,1369289,4.33785477551547,0.001,,
1369555,43956,9530,31.88,143,45.84039362000001,-19.385000228881836,1369434,3.014274477958679,0.001,,
1369665,43960,9532,31.63,143,45.3587669,-19.32134785371668,1369555,3.292523145675659,0.001,,
1369832,43964,9533,32.2,143,46.33872319,-19.538417928359088,1369705,3.482229430334909,0.001,,
1369939,43968,9535,32.32,143,46.4294237,-19.563236573163202,1369828,3.87257359308355,0.001,,
1370000,,,,,,-20.34260850794175,1369886,4.124223151627709,0.001,29.2,41.13193993140012
1370070,43972,9536,32.83,143,47.37078223,-19.840256777676668,1369949,4.121181959691255,0.001,,
1370168,43976,9538,32.64,143,46.990158969999996,-19.843275206429617,1370054,3.9098922439983914,0.001,,
1370289,43980,9539,32.64,143,47.098945369999996,-19.482278442382814,1370177,4.43139166533947,0.001,,
1370398,43984,9540,32.44,143,46.710814010000014,-19.725922364455002,1370292,3.4243680953979494,0.001,,
1370529,43988,9542,32.46,143,46.82458849,-19.727270493140587,1370423,4.119755387306213,0.001,,
1370631,43992,9543,32.44,143,46.81440091999999,-19.958898544311523,1370514,3.0474847338416358,0.001,,
1370782,43996,9545,32.81,143,47.61533498000001,-19.633371429443358,1370673,3.2493022914026297,0.001,,
1370939,44000,9546,32.79,143,47.68068448,-20.3522445454317,1370825,3.9586484291974235,0.001,,
1371079,44004,9548,33.04,143,48.193355039999986,-19.768190785458213,1370950,4.149896563710393,0.001,,
1371189,44008,9549,32.92,143,48.142358400000006,-19.356132839037024,1371085,4.208454844799448,0.001,,
1371304,44012,9551,32.88,143,48.16570067000001,-19.92571496963501,1371199,2.9971340696016946,0.001,,
1371477,44016,9552,33.32,143,48.89323489,-20.269209209241364,1371329,3.3842895093717074,0.001,,
1371580,44020,9554,33.32,143,48.80702542,-19.686986105782644,1371465,2.82033935497547,0.001,,
1371684,44024,9555,33.31,143,48.728946539999995,-19.692245101928712,1371580,3.169707411374801,0.001,,
1371826,44028,9557,33.17,143,48.57439759999999,-19.91115294562446,1371713,4.24894971979989,0.001,,
1371959,44032,9558,33.05,143,48.21667783000001,-19.372100557599747,1371840,3.8861127978279475,0.001,,
1372065,44036,9559,32.31,143,47.09744385000001,-19.341527938842773,1371957,3.6100401997566225,0.001,,
1372153,44040,9560,31.48,143,45.669712610000005,-20.10286178588867,1372042,3.495499340693156,0.001,,
1372317,44044,9562,31.9,143,46.34667108000001,-19.78797664642334,1372196,3.461426160274408,0.001,,
1372447,44048,9564,31.68,143,46.058870520000006,-19.514598437717982,1372331,3.2629939317703247,0.001,,
1372567,44052,9565,31.32,143,45.47757692000001,-20.075983220880683,1372457,3.406738980249925,0.001,,
1372699,44056,9567,31.44,143,45.652838360000004,-19.57260351914626,1372585,3.4729338222079806,0.001,,
1372805,44060,9568,31.4,143,45.49387081,-19.810133934020996,1372688,4.529919731616974,0.001,,
1372958,44064,9569,31.26,143,45.1056584,-19.70185375213623,1372844,3.3162887513637545,0.001,,
1373089,44068,9570,31.5,143,45.57654233000001,-19.352568762642996,1372966,3.8433801389875866,0.001,,
1373181,44072,9571,31.11,143,45.00012001,-20.12855500441331,1373068,3.3205820322036743,0.001,,
1373335,44076,9573,31.67,143,46.08931094,-19.351823806762695,1373223,4.776593631313693,0.001,,
1373451,44080,9574,31.62,143,46.05801593,-19.04980583190918,1373337,3.164854234457016,0.001,,
1373549,44084,9575,31.51,143,45.98313674,-19.435859973614033,1373436,4.827122660783621,0.001,,
1373662,44088,9576,31.33,143,45.80900786,-19.453821923997666,1373549,3.2206115623315177,0.001,,
1373770,44092,9577,31.39,143,45.9384086,-19.731666088104248,1373660,4.7869585653146105,0.001,,
1373911,44096,9578,31.29,143,45.57323272000001,-19.489883086260626,1373805,4.488302796227591,0.001,,
1374030,44100,9579,30.91,143,44.85358242000001,-19.204256534576416,1373913,3.733246933330189,0.001,,
1374154,44104,9580,30.75,143,44.49874175,-19.13033922513326,1374035,3.525107819206861,0.001,,
1374268,44108,9581,30.79,143,44.466439440000016,-19.394512029794548,1374161,4.060889812616201,0.001,,
1374371,44112,9582,30.67,143,44.15629831000001,-19.511107184670188,1374257,3.3902287916703657,0.001,,
1374472,44116,9583,29.95,143,42.75003856,-19.766663811423562,1374359,3.857473259386809,0.001,,
1374562,44120,9584,29.82,143,42.42620155,-19.294788654033955,1374455,4.573573048298176,0.001,,
1374649,44124,9585,29.65,143,42.22645611,-19.73814625210232,1374537,2.9325676905481437,0.001,,
1374750,44128,9586,29.24,143,41.585423660000004,-19.178774026724007,1374633,3.476630366765536,0.001,,
1374870,44132,9587,29.11,143,41.40300172,-18.84518508911133,1374755,2.7739124913369455,0.001,,
1374977,44136,9588,29.12,143,41.27567367,-19.49136597769601,1374864,5.107330569199154,0.001,,
1375000,,,,,,-19.698242040780876,1374890,2.991557845702538,0.001,28.9,41.24749752990901
1375118,44140,9590,29.65,143,42.107012,-18.915095567703247,1374992,3.969882376732365,0.001,,
1375260,44144,9591,29.43,143,41.66931401,-19.279705496395337,1375133,4.448750465256827,0.001,,
1375385,44148,9593,29.38,143,41.6789231,-19.75664499070909,1375263,3.590774118900299,0.001,,
1375513,44152,9594,29.46,143,41.5036585,-19.67421971834623,1375381,2.791618161731296,0.001,,
1375632,44156,9596,29.33,143,41.2982223,-19.652117517259384,1375512,3.6870742797851563,0.001,,
1375770,44160,9598,29.65,143,41.990447829999994,-18.365225262112087,1375644,4.462375851238475,0.001,,
1375881,44164,9599,29.23,143,41.44257695,-19.37063585917155,1375772,3.8259482877007844,0.001,,
1375983,44168,9600,28.94,143,40.86452767,-19.957614517211915,1375871,2.860155612230301,0.001,,
1376089,44172,9601,29.08,143,40.90268258,-19.652009670551006,1375979,3.304592909636321,0.001,,
1376217,44176,9603,28.82,143,40.319261229999995,-19.598880132039387,1376106,3.001946024099986,0.001,,
1376353,44180,9604,29.02,143,40.49099678,-19.607990105946858,1376234,3.1925181597471237,0.001,,
1376497,44184,9606,29.48,143,41.026630350000005,-19.54344367980957,1376371,3.2778547268647413,0.001,,
1376600,44188,9607,29.38,143,40.599648339999995,-18.611588564786043,1376484,3.4329756173220547,0.001,,
1376764,44192,9608,29.94,143,41.472821960000005,-19.036514854431154,1376637,3.8557499298235265,0.001,,
1376871,44196,9609,29.6,143,40.9225584,-19.152981978196365,1376764,3.514187656916105,0.001,,
1376987,44200,9610,29.57,143,40.87651442,-19.07179125617532,1376867,3.213412812777928,0.001,,
1377118,44204,9612,29.64,143,40.904225350000004,-19.888180072490986,1377012,3.800181955099106,0.001,,
1377200,44208,9613,29.32,143,40.47387223,-19.481078581376508,1377097,4.469283839930659,0.001,,
1377306,44212,9614,29.35,143,40.53488242,-19.456264720243567,1377192,4.659669084982439,0.001,,
1377408,44216,9615,29.36,143,40.57177078000001,-19.26310125986735,1377287,3.5586021145184836,0.001,,
1377539,44220,9616,29.77,143,41.36471855,-19.298638820648193,1377415,4.085996341705322,0.001,,
1377674,44224,9618,30.25,143,42.267339250000006,-20.21080077321906,1377566,4.53331690865594,0.001,,
1377824,44228,9619,30.74,143,42.96478386,-19.8027286529541,1377672,4.942760781808333,0.001,,
1377977,44232,9620,31.07,143,43.55795283999999,-19.07291906530207,1377851,3.745606549761512,0.001,,
1378076,44236,9621,30.99,143,43.60273617,-18.689408669104942,1377963,3.333651485266509,0.001,,
1378227,44240,9623,31.09,143,43.72382911,-18.873915630838145,1378117,3.6631452259810073,0.001,,
1378376,44244,9624,31.16,143,43.98291249,-19.46346139907837,1378224,3.1647571532622627,0.001,,
1378495,44248,9626,31.1,143,43.811090459999996,-19.144108242458767,1378367,2.9036302942978707,0.001,,
1378632,44252,9627,31.19,143,44.19830189,-19.310420488056383,1378511,3.3708204407440987,0.001,,
1378785,44256,9629,31.53,143,44.69887431000001,-19.274489954898232,1378662,3.3565465588318673,0.001,,
1378902,44260,9630,31.32,143,44.34623130999999,-19.557143688201904,1378799,3.1666270032220956,0.001,,
1379025,44264,9631,31.44,143,44.34706828,-19.491497548421226,1378912,4.305115898450215,0.001,,
1379162,44268,9632,31.79,143,45.06476760000001,-19.615151977539064,1379050,2.700084636085912,0.001,,
1379342,44272,9634,32.53,143,46.063349710000004,-19.127065563201903,1379216,3.2896534740924834,0.001,,
1379444,44276,9635,32.27,143,45.66916797999999,-19.35730684720553,1379330,3.92289457321167,0.001,,
1379550,44280,9636,31.97,143,45.32702939000001,-19.250421714782714,1379427,3.8821523427963256,0.001,,
1379665,44284,9638,31.68,143,45.09531276,-19.775342559814455,1379549,4.5965071499347685,0.001,,
1379818,44288,9639,32.18,143,46.10867596,-19.306725774492538,1379678,3.3848450713687472,0.001,,
1379944,44292,9640,31.8,143,45.70643183,-19.54983036334698,1379834,3.545508413314819,0.001,,
1380000,,,,,,-19.785139295789932,1379911,3.5763596141779863,0.001,32.1,46.159509195387365
1380079,44296,9642,32.08,143,46.35651830999999,-19.849964022636414,1379975,4.149601984769106,0.001,,
1380191,44300,9643,32.04,143,46.174846720000005,-19.895111560821533,1380068,4.742362568775813,0.001,,
1380355,44304,9644,32.37,143,46.44330265000001,-19.232751846313477,1380224,3.0482765166990218,0.001,,
1380459,44308,9645,32.59,143,46.72845561,-19.684535874260796,1380350,3.920519869668143,0.001,,
1380579,44312,9646,32.73,143,46.98017957,-19.883055210113525,1380461,3.9717525045077005,0.001,,
1380705,44316,9647,32.97,143,47.62507584,-19.76343688964844,1380590,3.9898934066295624,0.001,,
1380838,44320,9649,32.99,143,47.753962659999985,-19.418471693992615,1380729,4.499706781271732,0.001,,
1381025,44324,9650,33.51,143,48.187606530000004,-18.89004898071289,1380873,3.9036641240119936,0.001,,
1381161,44328,9651,33.37,143,48.06384066,-20.476232952541775,1381032,4.273746770970962,0.001,,
1381291,44332,9653,33.14,143,47.5223048,-19.46356803894043,1381172,3.5097728037834166,0.001,,
1381425,44336,9654,33.49,143,48.01197846,-20.26016530123624,1381315,3.4174636681874593,0.001,,
1381526,44340,9655,32.99,143,47.19929096,-19.980894088745117,1381422,3.5656572030140805,0.001,,
1381696,44344,9656,33.2,143,47.32815010999999,-19.669132526104267,1381572,3.6985495838464475,0.001,,
1381811,44348,9657,33.16,143,47.3083975,-19.87186098098755,1381686,3.245412193238735,0.001,,
1381934,44352,9659,33.02,143,47.01670121,-19.71521873474121,1381820,4.185155347983042,0.001,,
1382086,44356,9660,33.01,143,47.043493610000006,-19.60867927187965,1381951,3.6735552634511675,0.001,,
1382183,44360,9661,32.81,143,46.56513585,-19.234779470107135,1382078,4.373338211666454,0.001,,
1382344,44364,9663,33.19,143,47.19982235,-19.80902650621202,1382235,3.9482009649276733,0.001,,
1382453,44368,9665,32.91,143,46.70530702999999,-19.863766225179038,1382347,4.02454359685221,0.001,,
1382601,44372,9666,32.59,143,46.601683279999996,-19.51325719496783,1382476,4.229953274582371,0.001,,
1382744,44376,9668,33.0,143,47.229028650000004,-19.379253827608547,1382631,5.155091453481604,0.001,,
1382855,44380,9669,33.05,143,47.28712552999998,-19.380122714572483,1382736,4.0825040274196205,0.001,,
1382984,44384,9670,33.19,143,47.35919083999999,-18.962341221896086,1382863,3.3235349655151367,0.001,,
1383097,44388,9672,32.79,142,46.57267772000001,-18.992797261192685,1382973,3.5329951416878473,0.001,,
1383213,44392,9673,32.69,142,46.18113061,-18.846486525102094,1383090,3.5547527941790493,0.001,,
1383325,44396,9674,32.46,142,45.716871450000006,-19.56446186701457,1383187,3.9446530151367187,0.001,,
1383503,44400,9676,33.12,142,46.91091368999999,-19.878290600246853,1383375,3.845085153708587,0.001,,
1383647,44404,9678,32.92,142,46.875047110000004,-19.498995542526245,1383507,3.827782715068144,0.001,,
1383766,44408,9680,33.07,142,47.18934652,-19.297549202328636,1383652,4.136456283127389,0.001,,
1383881,44412,9681,33.02,142,46.900831090000004,-19.246482624727136,1383772,3.723854671825062,0.001,,
1384012,44416,9682,33.07,142,46.94857871999999,-19.017617885883038,1383890,2.7245956705166745,0.001,,
1384149,44420,9683,33.11,142,46.89164249000001,-19.454369862874348,1384040,4.1523914734522505,0.001,,
1384255,44424,9684,32.3,142,45.811332549999996,-19.83789602915446,1384139,4.147955722808838,0.001,,
1384399,44428,9685,32.38,142,45.75819629999999,-19.745813006446475,1384290,3.667838153384981,0.001,,
1384537,44432,9686,32.46,142,45.97085322,-19.206448728388008,1384424,4.1422369923702504,0.001,,
1384669,44436,9687,32.44,142,46.085782769999994,-19.279802322387695,1384558,3.7193802136641283,0.001,,
1384786,44440,9687,32.6,142,46.43143596,-19.335390957919035,1384682,2.7591955986889927,0.001,,
1384917,44444,9688,32.21,142,46.02616447999999,-19.753461996714275,1384776,3.411560841228651,0.001,,
1385000,,,,,,-19.97974343733354,1384904,3.7526733364377702,0.001,31.0,46.74723966196179
1385020,44448,9689,32.09,142,45.88274173,,,,,,
1385134,44452,9690,32.0,142,45.79694947000001,-19.826992307390487,1385015,3.6843346686198792,0.001,,
1385276,44456,9691,31.9,142,45.71580839,-19.405942916870117,1385158,3.768407938155261,0.001,,
1385412,44460,9692,32.29,142,46.3526836,-19.34210090637207,1385272,3.711266303062439,0.001,,
1385536,44464,9693,31.92,142,45.64803025000001,-19.71838108698527,1385397,2.961019821166992,0.001,,
1385690,44468,9694,32.37,142,46.397072900000005,-19.720128059387207,1385583,3.6279123005319813,0.001,,
1385782,44472,9695,31.81,142,45.47622172999999,-19.3329496383667,1385676,3.5808506737584653,0.001,,
1385901,44476,9696,31.57,142,44.865443580000004,-19.4447509765625,1385785,3.6042454302310944,0.001,,
1386051,44480,9697,31.96,142,45.593175079999995,-19.333728177206858,1385938,4.466500352535929,0.001,,
1386177,44484,9698,31.93,142,45.80725056999999,-19.431007862091064,1386064,4.224073911324526,0.001,,
1386280,44488,9698,31.83,142,45.744981779999996,-19.695150248209636,1386171,5.0185301534591185,0.001,,
1386400,44492,9699,31.87,142,45.71168013999999,-19.705794061933243,1386290,3.3456509863888777,0.001,,
1386537,44496,9700,32.12,142,45.83475839,-19.566168880462648,1386407,3.750053271651268,0.001,,
1386670,44500,9701,31.67,142,44.92111501,-19.94600436561986,1386554,3.876280985380474,0.001,,
1386797,44504,9702,31.5,142,44.57834532,-19.399342787893193,1386668,4.225468641833255,0.001,,
1386908,44508,9703,31.42,142,44.42779120000001,-19.487850870404923,1386792,3.0021749955636485,0.001,,
1387063,44512,9703,31.82,142,45.122971070000006,-19.690200372175738,1386918,3.7591817433183845,0.001,,
1387221,44516,9705,32.09,142,45.45405435,-19.788513946533204,1387102,4.280280505196523,0.001,,
1387364,44520,9706,32.15,142,45.699062170000005,-18.903831958770752,1387259,3.5513905530073204,0.001,,
1387454,44524,9706,31.99,142,45.54311893,-19.663835661751882,1387348,3.298923470355846,0.001,,
1387584,44528,9707,31.85,142,45.41592915999999,-19.80872853597005,1387469,3.9970854785707264,0.001,,
1387700,44532,9708,31.63,142,45.15099272,-19.59676771897536,1387596,2.9241839122772215,0.001,,
1387839,44536,9709,31.7,142,45.201446309999994,-19.2473466536578,1387714,4.689712485846351,0.001,,
1387946,44540,9709,31.6,142,44.9615982,-19.9174654006958,1387840,3.367017200118617,0.001,,
1388049,44544,9710,31.32,142,44.42234629999999,-19.264840507507323,1387944,4.494596874713897,0.001,,
1388206,44548,9711,31.86,142,45.067865510000004,-19.361498896280924,1388054,4.23956796725591,0.001,,
1388311,44552,9712,31.77,142,45.09260334000001,-20.21138515472412,1388201,2.997232973575592,0.001,,
1388483,44556,9713,32.07,142,45.62480407,-19.551101831289436,1388338,3.8748297095298767,0.001,,
1388572,44560,9713,31.6,142,44.95479604,-20.10779970342463,1388464,3.937594137408517,0.001,,
1388668,44564,9714,31.32,142,44.64776523,-19.80307606288365,1388548,6.304241732314781,0.001,,
1388783,44568,9715,30.93,142,44.007952089999996,-19.593576113382976,1388672,3.898714303970337,0.001,,
1388898,44572,9716,31.16,142,44.360012639999994,-19.3342227935791,1388790,3.9446001003185907,0.001,,
1389073,44576,9717,31.72,142,45.59056493,-19.588526010513306,1388926,3.855092917719195,0.001,,
1389250,44580,9718,31.99,142,45.6293812,-19.71624054447297,1389126,3.9659465359103296,0.001,,
1389377,44584,9719,32.0,142,45.31363977,-19.455027307782853,1389239,4.127667197159359,0.001,,
1389485,44588,9720,32.05,142,45.36056102,-19.28927734919957,1389371,3.3321100678937188,0.001,,
1389617,44592,9720,32.17,142,45.74546391999999,-18.726331270658054,1389505,3.655965213592236,0.001,,
1389736,44596,9721,31.99,142,45.7303395,-19.747099717458088,1389628,3.345821956793467,0.001,,
1389864,44600,9722,31.94,142,45.742534320000004,-19.257748047510784,1389751,3.523031220144155,0.001,,
1390000,,,,,,-19.528998057047527,1389896,3.0783724983533225,0.001,33.1,50.12358313780278
1390015,44604,9723,32.18,142,46.14427939999998,,,,,,
1390158,44608,9724,32.5,142,46.50458632999998,-19.544884474381156,1390043,3.9842529905603286,0.001,,
1390284,44612,9725,32.21,142,46.25224282,-19.401358808789933,1390176,4.077242138169028,0.001,,
1390426,44616,9726,32.05,142,45.91673352,-19.685622453689575,1390302,3.5078330116069063,0.001,,
1390578,44620,9727,32.14,142,46.165889359999994,-19.702548133002388,1390465,3.566131143956571,0.001,,
1390717,44624,9728,32.63,142,47.05810983000001,-19.60368141761193,1390604,3.7963823538560133,0.001,,
1390861,44628,9729,32.77,142,47.18656114,-19.432388487316313,1390748,3.578675511406689,0.001,,
1390993,44632,9730,32.93,142,47.171979730000004,-19.55025463104248,1390867,3.2797051638364794,0.001,,
1391123,44636,9731,32.84,142,46.98655446,-19.688639640808105,1391011,3.344152497393744,0.001,,
1391282,44640,9732,33.36,142,47.73014044000001,-19.89044831015847,1391149,3.9322180477055637,0.001,,
1391390,44644,9733,33.41,142,47.764496750000006,-19.623770594596863,1391277,3.701006643699877,0.001,,
1391556,44648,9734,33.5,142,47.835253779999995,-19.69401866197586,1391428,4.179271489854843,0.001,,
1391673,44652,9734,33.62,142,47.87275141,-19.62162183125814,1391550,2.917567869027456,0.001,,
1391795,44656,9735,33.12,142,46.950147519999994,-20.531868525913783,1391673,4.107164153030941,0.001,,
1391910,44660,9736,33.38,142,47.289095429999996,-19.601052357600285,1391793,3.8388517132172217,0.001,,
1392049,44664,9737,33.81,142,47.92058861,-19.15883159637451,1391934,5.2070388166528,0.001,,
1392193,44668,9738,34.1,142,48.40055754,-19.683394883808337,1392060,3.2784963427363216,0.001,,
1392336,44672,9739,34.38,142,48.67050651000002,-19.419924206203884,1392226,3.2828264611107962,0.001,,
1392458,44676,9740,33.85,142,47.846454260000016,-19.701158714294433,1392343,3.0046386778354646,0.001,,
1392606,44680,9741,33.56,142,47.74740037000001,-20.059750406365644,1392471,3.3839712488023856,0.001,,
1392737,44684,9742,33.6,142,47.81539165,-20.004438106830303,1392621,4.83466546352093,0.001,,
1392849,44688,9743,33.64,142,47.90964964999999,-20.023446440696716,1392728,3.8720550037199453,0.001,,
1393010,44692,9744,33.93,142,48.272104309999996,-19.650286052538,1392889,3.9534796398618948,0.001,,
1393145,44696,9745,34.09,142,48.42594849000001,-19.593201092311315,1393022,3.5625892127001726,0.001,,
1393262,44700,9746,33.98,142,48.47739935,-19.609759404109074,1393152,3.18607120513916,0.001,,
1393422,44704,9747,34.07,142,48.564358840000004,-19.251397059513973,1393277,3.211538342329172,0.001,,
1393564,44708,9748,34.06,142,48.502174239999995,-19.792717721727158,1393458,3.2743442753950753,0.001,,
1393733,44712,9749,34.49,142,49.194766939999994,-19.468621850013733,1393620,3.404023012807292,0.001,,
1393852,44716,9749,34.26,142,48.899119979999995,-20.416783552903397,1393733,3.6523966789245605,0.001,,
1393948,44720,9750,33.7,142,47.72198755999999,-19.544696514423077,1393835,3.9056115282906427,0.001,,
1394079,44724,9751,33.62,142,47.414169749999985,-19.807316560011643,1393965,3.288654396167168,0.001,,
1394177,44728,9752,33.16,142,46.58744071,-19.55479417528425,1394064,3.3933961303145797,0.001,,
1394321,44732,9752,33.28,142,46.99522073,-19.68588638305664,1394188,3.570802891695941,0.001,,
1394499,44736,9754,33.76,142,47.71657564000001,-19.70798285111137,1394366,3.774252228114916,0.001,,
1394647,44740,9755,33.65,142,47.59584236,-20.596272741045272,1394529,4.155312712703433,0.001,,
1394782,44744,9756,33.92,142,48.03433053,-19.587089129856654,1394668,3.7349043000828135,0.001,,
1394931,44748,9757,33.75,142,47.933133240000004,-20.021989631652833,1394796,3.190854865312576,0.001,,
1395000,,,,,,-19.246265998253456,1394903,5.754736519776857,0.001,31.8,46.858589202724396
1395053,44752,9758,33.8,142,48.07241844999999,-19.81994004683061,1394924,4.12017213730585,0.001,,
1395179,44756,9759,33.84,142,48.37105100000001,-19.59916166825728,1395071,4.3925396566805635,0.001,,
1395322,44760,9760,34.12,142,48.94633904000001,-19.45901423234206,1395214,3.475085531289761,0.001,,
1395423,44764,9761,33.74,142,48.42814421999999,-19.812971288507637,1395311,3.4366963738980503,0.001,,
1395560,44768,9761,33.67,142,48.27998710999999,-20.145633898283307,1395427,3.870005931609716,0.001,,
1395674,44772,9762,33.38,142,47.91233432999999,-19.828161080678303,1395554,3.229851784913436,0.001,,
1395784,44776,9763,33.26,142,47.64922457000001,-20.541877428690594,1395677,3.4986276825269065,0.001,,
1395961,44780,9764,33.55,142,48.115631709999995,-19.972364561898367,1395848,3.97087966970035,0.001,,
1396179,44784,9766,34.42,142,49.885686359999994,-19.59350191752116,1396036,3.8342207084267828,0.001,,
1396298,44788,9767,34.49,142,49.96662737,-20.103512503884055,1396173,4.1908000241155206,0.001,,
1396407,44792,9767,33.97,142,49.152412600000005,-19.79762554168701,1396287,4.648763203620911,0.001,,
1396550,44796,9768,34.05,142,49.36671910999999,-20.032758712768555,1396428,4.381571521759033,0.001,,
1396671,44800,9769,34.09,142,49.16304907,-19.899468149457658,1396557,3.309916274300937,0.001,,
1396775,44804,9770,33.53,142,48.3497017,-20.297164916992188,1396664,2.8971563478310904,0.001,,
1396891,44808,9771,33.27,142,48.24346357999999,-19.434032146747295,1396771,3.123204006598546,0.001,,
1396992,44812,9772,32.59,142,47.219941099999986,-19.708528109959193,1396890,3.1470877020447343,0.001,,
1397157,44816,9773,33.05,142,47.95118386,-19.7821790377299,1397041,3.977175315221151,0.001,,
1397264,44820,9773,33.16,142,48.263762979999996,-19.724450891668145,1397158,2.9734961078280495,0.001,,
1397442,44824,9775,33.63,142,49.23658286999999,-20.220840946320564,1397328,3.7833412078119095,0.001,,
1397579,44828,9776,34.02,142,50.099833440000005,-19.547779083251953,1397459,3.8033996017611758,0.001,,
1397744,44832,9777,34.23,142,50.561667,-20.21547085898263,1397610,3.524020239158913,0.001,,
1397859,44836,9778,33.6,142,49.465770660000004,-20.490610122680664,1397734,3.782767993432504,0.001,,
1397954,44840,9778,33.07,142,48.681544880000004,-19.707169619473543,1397845,3.1463025860164477,0.001,,
1398065,44844,9779,32.83,142,48.30297022,-19.700642585754395,1397951,4.550913117148659,0.001,,
1398168,44848,9780,32.37,142,47.525157609999994,-20.13039911710299,1398057,3.753546869313275,0.001,,
1398337,44852,9781,32.84,142,48.178079540000006,-19.999379004201582,1398226,3.7827282471041523,0.001,,
1398483,44856,9782,33.04,142,48.362206259999994,-20.264330777254973,1398371,3.585524885550789,0.001,,
1398602,44860,9783,32.8,142,47.92649598,-20.367028766208225,1398490,4.883041530847549,0.001,,
1398723,44864,9784,33.0,142,48.208255120000004,-20.195339657011488,1398606,4.751053545533157,0.001,,
1398858,44868,9784,32.98,142,48.0705228,-19.96776550694516,1398737,3.054293629450676,0.001,,
1399008,44872,9785,33.34,142,48.69079944999999,-19.853571346827916,1398856,4.126679552452905,0.001,,
1399133,44876,9786,33.49,142,48.8779024,-19.94983112110811,1399016,3.49867844581604,0.001,,
1399290,44880,9787,33.29,142,48.44313812,-20.254255890846252,1399183,3.213295922134862,0.001,,
1399401,44884,9788,32.22,142,46.540631209999994,-19.95056621844952,1399290,4.10890905380249,0.001,,
1399513,44888,9789,32.15,142,46.43396828,-19.818699750033293,1399407,4.018238937312907,0.001,,
1399638,44892,9790,32.31,142,46.71814522,-20.087930159135297,1399524,3.9083984873511572,0.001,,
1399758,44896,9791,32.08,142,46.24556391,-20.181943384806313,1399629,3.1492578252669303,0.001,,
1399878,44900,9791,32.07,142,46.2052337,-20.46022840646597,1399763,4.469564769003126,0.001,,
1399983,44904,9792,32.08,142,46.15760278000002,-20.387040064885067,1399872,4.061583695411682,0.001,,
1400000,,,,,,-19.52826166152954,1399896,3.003504584232966,0.001,29.3,41.22908937856555
1400112,44908,9793,32.21,142,46.43560722,-20.04775479634603,1399990,3.6120614758853256,0.001,,
1400212,44912,9794,32.2,142,46.10134642,-19.728983434041343,1400100,3.8105820951790643,0.001,,
1400328,44916,9795,31.71,142,45.17635268,-20.08545773824056,1400218,3.4014787098457075,0.001,,
