rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/explained_variance,train/std,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/value_loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
75026.42067225999,141,1570816,767,11065,1000.0,,,,,,,,,,,,,
75114.47332082,142,1572864,768,11069,1000.0,-1.1920928955078125e-07,0.4293263256549835,0.73115234375,0.0003,134022.78125,7670,249196.97841796876,0.2,-9.556528273224831,-0.06281487358501181,0.89737964,,
74796.27438797,142,1574912,769,11073,1000.0,-1.1920928955078125e-07,0.42795494198799133,0.736962890625,0.0003,125952.6796875,7680,193535.89936523436,0.2,-9.524192607402801,-0.057328174752183256,0.9030075,,
,,1575000,,,,2.9802322387695312e-06,0.42717069387435913,0.801953125,0.0003,68588.5390625,7690,188351.37009277343,0.2,-9.47704749405384,-0.0426072289905278,1.3902955,75235.12281265258,1000.0
74578.11391831,142,1576960,770,11099,1000.0,,,,,,,,,,,,,
74730.65912846,142,1579008,771,11104,1000.0,0.0,0.42733949422836304,0.718115234375,0.0003,115384.125,7700,238836.05961914064,0.2,-9.47397189438343,-0.04101268000958953,0.77041256,,
,,1580000,,,,-1.1920928955078125e-07,0.42656275629997253,0.69248046875,0.0003,197655.25,7710,476318.1759765625,0.2,-9.457498455047608,-0.08395593306340743,0.6094783,78360.02762784957,1000.0
74941.71762347,142,1581056,772,11130,1000.0,,,,,,,,,,,,,
74872.41445357999,142,1583104,773,11134,1000.0,-1.1920928955078125e-07,0.4259115755558014,0.6857421875,0.0003,313982.46875,7720,624045.21875,0.2,-9.4305780261755,-0.09022848166059702,0.7108007,,
,,1585000,,,,-1.1920928955078125e-07,0.42689698934555054,0.795751953125,0.0003,127316.609375,7730,245858.74321289064,0.2,-9.450041177868844,-0.03468508076912258,1.4154233,76617.60838193893,1000.0
75032.85118017,142,1585152,774,11160,1000.0,,,,,,,,,,,,,
75158.15924827999,142,1587200,775,11164,1000.0,-1.1920928955078125e-07,0.42619967460632324,0.707421875,0.0003,169587.5,7740,517549.9989257812,0.2,-9.440894502401353,-0.0724632083758479,0.83265656,,
75173.72284447,142,1589248,776,11168,1000.0,0.0,0.4262833297252655,0.71806640625,0.0003,252499.03125,7750,459478.7409667969,0.2,-9.432706236839294,-0.07289993115700781,0.7866794,,
,,1590000,,,,5.960464477539063e-08,0.4263582229614258,0.727783203125,0.0003,147487.0,7760,331661.0501464844,0.2,-9.438289567828178,-0.06798814383510035,0.82124656,77232.01496610642,1000.0
75260.7257799,142,1591296,777,11195,1000.0,,,,,,,,,,,,,
75281.91148163,142,1593344,778,11199,1000.0,0.0,0.4256880283355713,0.740869140625,0.0003,170312.203125,7770,287308.0562988281,0.2,-9.421031725406646,-0.06469106121803633,0.9215112,,
,,1595000,,,,8.940696716308594e-07,0.42502447962760925,0.749462890625,0.0003,127107.4765625,7780,310943.4953125,0.2,-9.389906370639801,-0.05707022873102687,0.9297248,75587.78408737182,1000.0
75347.89341827,142,1595392,779,11226,1000.0,,,,,,,,,,,,,
75327.17264435001,142,1597440,780,11230,1000.0,5.960464477539063e-08,0.4241876006126404,0.73330078125,0.0003,224553.0625,7790,307262.4453125,0.2,-9.363149425387382,-0.06291873355803546,0.80574,,
75639.19316518,142,1599488,781,11235,1000.0,1.1920928955078125e-06,0.42410120368003845,0.741650390625,0.0003,224492.609375,7800,425136.70327148435,0.2,-9.345283019542695,-0.05363218325946946,0.9406717,,
,,1600000,,,,0.0,0.42288586497306824,0.77744140625,0.0003,242817.234375,7810,435755.5222167969,0.2,-9.315252888202668,-0.047607930973754264,1.001082,76137.01297369003,1000.0
75712.91938925,142,1601536,782,11260,1000.0,,,,,,,,,,,,,
75583.9824156,142,1603584,783,11264,1000.0,9.715557098388672e-06,0.4227941632270813,0.756591796875,0.0003,178357.765625,7820,375357.8477539063,0.2,-9.29667920768261,-0.039897089923033494,1.086985,,
,,1605000,,,,0.0,0.42258524894714355,0.76220703125,0.0003,99995.3125,7830,253982.5854980469,0.2,-9.289574849605561,-0.050306242430815475,1.2008651,69895.56829414368,1000.0
75846.50577071,142,1605632,784,11290,1000.0,,,,,,,,,,,,,
76044.25098699,142,1607680,785,11294,1000.0,0.0,0.4219673275947571,0.744091796875,0.0003,113084.3515625,7840,262013.848046875,0.2,-9.267729678750039,-0.04338512384274509,12.657954,,
76015.03328938001,142,1609728,786,11298,1000.0,2.384185791015625e-07,0.42314815521240234,0.73408203125,0.0003,152520.84375,7850,295677.46259765624,0.2,-9.29541058242321,-0.061337889498099686,1.1077135,,
,,1610000,,,,0.0,0.42277127504348755,0.791064453125,0.0003,79472.2421875,7860,215207.25502929688,0.2,-9.294669508934021,-0.027086998109007256,1.5068176,77963.93102769852,1000.0
75962.41848190001,142,1611776,787,11321,1000.0,,,,,,,,,,,,,
76159.40350278,142,1613824,788,11325,1000.0,-1.1920928955078125e-07,0.42269161343574524,0.743408203125,0.0003,153088.203125,7870,244769.89233398438,0.2,-9.281110659241676,-0.04389156139222905,1.1696856,,
,,1615000,,,,0.0,0.4219774901866913,0.754248046875,0.0003,219392.78125,7880,341547.9789550781,0.2,-9.27442608177662,-0.05605707752692979,0.89808154,78498.95542964936,1000.0
76130.94861382,142,1615872,789,11348,1000.0,,,,,,,,,,,,,
76048.83536921,142,1617920,790,11352,1000.0,-1.1920928955078125e-07,0.4219527542591095,0.72314453125,0.0003,93874.7421875,7890,234415.0414550781,0.2,-9.255896025896073,-0.04246438874397427,0.7917743,,
76066.32542232,142,1619968,791,11356,1000.0,-0.0005180835723876953,0.4213270843029022,0.7572265625,0.0003,135939.359375,7900,270980.24677734374,0.2,-9.23797873854637,-0.04501709930045763,0.9959677,,
,,1620000,,,,-1.1920928955078125e-07,0.42053666710853577,0.753369140625,0.0003,207706.8125,7910,315254.4828613281,0.2,-9.210650625824929,-0.04702287467953283,1.0023234,79357.46463460922,1000.0
76400.6903707,142,1622016,792,11379,1000.0,,,,,,,,,,,,,
76466.89054707,142,1624064,793,11383,1000.0,0.0,0.4201873242855072,0.74658203125,0.0003,235461.546875,7920,417298.8029785156,0.2,-9.184394067525863,-0.055991955366334875,1.1047837,,
,,1625000,,,,5.960464477539063e-08,0.41941043734550476,0.781689453125,0.0003,184300.125,7930,308778.1446289063,0.2,-9.16791767179966,-0.05669220614945516,1.1085007,78459.54589967728,1000.0
76755.28632774,142,1626112,794,11406,1000.0,,,,,,,,,,,,,
76679.01111918999,142,1628160,795,11410,1000.0,-9.417533874511719e-06,0.4189942181110382,0.804931640625,0.0003,126989.6328125,7940,309267.7989257813,0.2,-9.140977025032043,-0.01956111933977809,1.3952963,,
,,1630000,,,,0.0,0.4186954200267792,0.72421875,0.0003,139934.703125,7950,348016.6345214844,0.2,-9.125557407736778,-0.05927055868960451,0.95322096,74136.61060419082,1000.0
76287.80484909,142,1630208,796,11433,1000.0,,,,,,,,,,,,,
76134.71408296,142,1632256,797,11437,1000.0,0.0,0.4183559715747833,0.936572265625,0.0003,79820.828125,7960,167621.1130126953,0.2,-9.132847589254379,0.08607225461746566,4.5940084,,
76006.48472041,142,1634304,798,11440,1000.0,0.0,0.41805538535118103,0.641845703125,0.0003,197628.171875,7970,263165.9162109375,0.2,-9.094866120815277,-0.07335654860653448,0.535926,,
,,1635000,,,,-1.1920928955078125e-07,0.41804713010787964,0.71796875,0.0003,107013.1484375,7980,219553.0571777344,0.2,-9.093063589930534,-0.053875535956467505,1.0055201,70181.79226255417,1000.0
75959.74975980999,142,1636352,799,11464,1000.0,,,,,,,,,,,,,
75722.97181689,142,1638400,800,11468,1000.0,-1.3113021850585938e-06,0.41795578598976135,0.680859375,0.0003,134682.46875,7990,282738.1596435547,0.2,-9.081793636083603,-0.07209621268557384,0.7994039,,
,,1640000,,,,-2.3365020751953125e-05,0.4170217216014862,0.69326171875,0.0003,146904.484375,8000,373729.33286132815,0.2,-9.065593174099922,-0.07269582334411098,0.7678683,70341.02631978989,1000.0
75914.14993848001,142,1640448,801,11491,1000.0,,,,,,,,,,,,,
75737.5372573,142,1642496,802,11495,1000.0,-1.1920928955078125e-07,0.41691017150878906,0.681787109375,0.0003,212818.078125,8010,394264.50688476564,0.2,-9.045766237378121,-0.0803791057318449,0.79348624,,
75722.66051059001,143,1644544,803,11499,1000.0,3.5762786865234375e-07,0.4171142578125,0.718798828125,0.0003,116428.796875,8020,188347.3568847656,0.2,-9.052645814418792,-0.04136348499450833,1.2683996,,
,,1645000,,,,0.0,0.41691532731056213,0.748876953125,0.0003,79454.9921875,8030,178387.49221191407,0.2,-9.059473803639412,-0.049934530101018025,1.308894,71600.08886985779,1000.0
75681.23987240001,142,1646592,804,11522,1000.0,,,,,,,,,,,,,
75978.52707465,143,1648640,805,11526,1000.0,1.7285346984863281e-06,0.4163968563079834,0.730908203125,0.0003,191219.21875,8040,316486.9974609375,0.2,-9.039391055703163,-0.07169296936481259,0.9597152,,
,,1650000,,,,4.172325134277344e-07,0.41610801219940186,0.694970703125,0.0003,165010.59375,8050,335238.05581054685,0.2,-9.01845130622387,-0.062231871526455505,0.8215103,75809.68606481553,1000.0
76138.10734413001,142,1650688,806,11550,1000.0,,,,,,,,,,,,,
76039.93102678,143,1652736,807,11554,1000.0,0.0,0.41529157757759094,0.68369140625,0.0003,331791.53125,8060,658531.1095703125,0.2,-8.993804162740707,-0.09232993525802158,0.6926534,,
75765.76763849001,143,1654784,808,11558,1000.0,3.5762786865234375e-07,0.4152734577655792,0.815625,0.0003,70896.7734375,8070,158510.74228515624,0.2,-8.98658709526062,-0.028883842620416544,1.4549768,,
,,1655000,,,,0.0,0.4144856035709381,0.71455078125,0.0003,221892.390625,8080,375553.17265625,0.2,-8.956133848428726,-0.06702879557851701,0.7968394,74421.11463069916,1000.0
75821.76062583001,143,1656832,809,11581,1000.0,,,,,,,,,,,,,
76071.23562091001,143,1658880,810,11585,1000.0,-1.1920928955078125e-07,0.4140375256538391,0.727001953125,0.0003,390693.6875,8090,579125.01484375,0.2,-8.935246342420578,-0.07541480451473034,0.78840995,,
,,1660000,,,,6.794929504394531e-06,0.41317668557167053,0.765673828125,0.0003,207521.296875,8100,391793.48955078126,0.2,-8.898743841052056,-0.0553216445929138,1.0147297,69214.24969015122,1000.0
76097.82546492,143,1660928,811,11608,1000.0,,,,,,,,,,,,,
76085.89474621,143,1662976,812,11612,1000.0,0.0,0.412319153547287,0.8162109375,0.0003,118098.796875,8110,187733.85444335936,0.2,-8.869392192363739,-0.04304292726737913,1.4883611,,
,,1665000,,,,-1.1920928955078125e-07,0.4122234284877777,0.730078125,0.0003,143737.8125,8120,261971.23891601563,0.2,-8.851820248365403,-0.05434708056855016,1.0000241,65893.01002759933,1000.0
75834.96906648,143,1665024,813,11635,1000.0,,,,,,,,,,,,,
75637.49824252,143,1667072,814,11639,1000.0,-3.5762786865234375e-07,0.4117390811443329,0.83486328125,0.0003,206775.03125,8130,251371.31508789063,0.2,-8.856441831588745,-0.024701221208670177,1.6422026,,
75762.56467321001,143,1669120,815,11643,1000.0,0.0,0.4124723970890045,0.889306640625,0.0003,52680.0859375,8140,195576.97236328124,0.2,-8.878416830301285,0.02633597459353041,2.5265992,,
,,1670000,,,,6.496906280517578e-06,0.4126947224140167,0.72236328125,0.0003,119490.5390625,8150,248188.07080078125,0.2,-8.876845961809158,-0.06034508181910496,0.84382653,71555.91645088195,1000.0
75841.01548626,143,1671168,816,11667,1000.0,,,,,,,,,,,,,
75923.70611046,143,1673216,817,11671,1000.0,0.0,0.41234681010246277,0.678515625,0.0003,124112.90625,8160,303336.2108398437,0.2,-8.866635566949844,-0.05843796855187975,0.9986099,,
,,1675000,,,,5.364418029785156e-07,0.41162002086639404,0.718798828125,0.0003,90000.8125,8170,201408.70173339843,0.2,-8.844708031415939,-0.04280796930543147,0.9294424,70004.11717824936,1000.0
75954.83726763,143,1675264,818,11695,1000.0,,,,,,,,,,,,,
75887.66794988002,143,1677312,819,11698,1000.0,0.0,0.41140809655189514,0.782373046875,0.0003,144063.71875,8180,226102.34091796874,0.2,-8.832969927787781,-0.04453078174847178,1.3850516,,
75602.56412517001,143,1679360,820,11702,1000.0,2.384185791015625e-07,0.4108239710330963,0.838525390625,0.0003,44731.890625,8190,108912.51795654297,0.2,-8.809544709324836,-0.00037373901577666404,1.6256466,,
,,1680000,,,,5.960464477539063e-08,0.409902960062027,0.697900390625,0.0003,58031.78515625,8200,158102.81337890626,0.2,-8.7807168841362,-0.044667236538953145,0.8341476,75565.08552389145,1000.0
75193.07016365,143,1681408,821,11726,1000.0,,,,,,,,,,,,,
75221.50552311,143,1683456,822,11730,1000.0,1.1920928955078125e-07,0.41002899408340454,0.783642578125,0.0003,88802.2265625,8210,136088.2413696289,0.2,-8.769979012012481,-0.04726656153798103,1.2922628,,
,,1685000,,,,-1.1920928955078125e-07,0.4097091555595398,0.717333984375,0.0003,163008.265625,8220,250021.65424804686,0.2,-8.758190768957139,-0.062378356530098246,0.8786686,69192.68153429031,1000.0
74960.53466869,143,1685504,823,11753,1000.0,,,,,,,,,,,,,
74606.24462243001,143,1687552,824,11757,1000.0,5.960464477539063e-08,0.40881437063217163,0.730908203125,0.0003,107718.6953125,8230,215994.56813964844,0.2,-8.736043643951415,-0.04792826428310946,0.9167781,,
74272.77233549999,143,1689600,825,11761,1000.0,3.6954879760742188e-06,0.4085980951786041,0.89580078125,0.0003,90412.3828125,8240,234456.89216308593,0.2,-8.713734441995621,0.06473985135089606,2.916556,,
,,1690000,,,,2.384185791015625e-07,0.4086874723434448,0.949560546875,0.0003,47226.2109375,8250,133860.5774291992,0.2,-8.735032105445862,0.11444920153007843,7.220273,63681.512274551395,1000.0
73858.88807779999,143,1691648,826,11784,1000.0,,,,,,,,,,,,,
73887.99424342,143,1693696,827,11788,1000.0,3.528594970703125e-05,0.408641517162323,0.625634765625,0.0003,122634.7421875,8260,189900.6061279297,0.2,-8.726667329668999,-0.06073764408938587,0.6979307,,
,,1695000,,,,0.00042426586151123047,0.408517986536026,0.5501953125,0.0003,78114.8046875,8270,288185.51567382814,0.2,-8.720499071478844,-0.0751767041219864,0.6049333,64251.85106306076,1000.0
73605.80013043,143,1695744,828,11811,1000.0,,,,,,,,,,,,,
73364.99551672999,143,1697792,829,11815,1000.0,0.0007561445236206055,0.4081707000732422,0.861669921875,0.0003,86309.265625,8280,188307.74814453124,0.2,-8.707923671603202,0.02677389559103176,2.6664495,,
72985.81682468,143,1699840,830,11819,1000.0,0.00037473440170288086,0.4079090654850006,0.5595703125,0.0003,90976.890625,8290,173402.659375,0.2,-8.690748697519302,-0.06949955040181521,0.5127243,,
,,1700000,,,,0.0,0.4076952040195465,0.473193359375,0.0003,153012.328125,8300,341996.0134277344,0.2,-8.678987672924995,-0.07569711227552034,0.35102403,67953.20382575989,1000.0
72923.73794358,143,1701888,831,11843,1000.0,,,,,,,,,,,,,
72852.64556292999,143,1703936,832,11846,1000.0,5.960464477539063e-08,0.40749630331993103,0.491357421875,0.0003,150317.78125,8310,340686.9982421875,0.2,-8.670841279625893,-0.08007914581394289,0.3978173,,
,,1705000,,,,4.32133674621582e-05,0.407140851020813,0.935693359375,0.0003,38736.08984375,8320,88437.37883911133,0.2,-8.634441667795182,0.15950737681123428,4.743294,64768.775967311856,1000.0
72715.78322368,143,1705984,833,11870,1000.0,,,,,,,,,,,,,
72509.46812984,143,1708032,834,11874,1000.0,0.00029009580612182617,0.4070557951927185,0.54052734375,0.0003,159054.03125,8330,297875.9029296875,0.2,-8.656653249263764,-0.07326249711331911,0.5079248,,
,,1710000,,,,-0.006904006004333496,0.40681013464927673,0.45283203125,0.0003,121510.390625,8340,249249.13247070313,0.2,-8.648455774784088,-0.07773334440425969,0.28774524,63745.058355045316,1000.0
72184.37048142002,143,1710080,835,11897,1000.0,,,,,,,,,,,,,
71818.70882748,143,1712128,836,11901,1000.0,1.1920928955078125e-07,0.40611907839775085,0.786865234375,0.0003,48020.00390625,8350,160693.40913085936,0.2,-8.62531891465187,-0.016571710709831676,1.9080979,,
71549.26786605,143,1714176,837,11905,1000.0,1.0728836059570312e-05,0.407042920589447,0.80947265625,0.0003,71111.6484375,8360,148316.55623779297,0.2,-8.635167914628983,0.02454204716195818,2.6026068,,
,,1715000,,,,0.000720679759979248,0.406934916973114,0.54990234375,0.0003,122576.9296875,8370,242379.3815185547,0.2,-8.643171018362045,-0.07681493131094612,0.50595677,64464.91027269363,1000.0
71442.78660635,143,1716224,838,11928,1000.0,,,,,,,,,,,,,
71532.67660471001,144,1718272,839,11932,1000.0,0.00018793344497680664,0.40663591027259827,0.56416015625,0.0003,92147.46875,8380,202671.24853515625,0.2,-8.63443998992443,-0.07437092678737826,0.63182163,,
,,1720000,,,,0.0009058117866516113,0.4063819944858551,0.466845703125,0.0003,160943.9375,8390,402530.65673828125,0.2,-8.622876048088074,-0.09224361695232801,0.26978117,69430.56799316406,1000.0
71385.60363874,143,1720320,840,11955,1000.0,,,,,,,,,,,,,
71172.59317111998,144,1722368,841,11959,1000.0,-0.08154356479644775,0.4063566029071808,0.642578125,0.0003,75224.7890625,8400,205159.17722167968,0.2,-8.614897945523262,-0.07616283679381013,0.64726305,,
71064.1748371,144,1724416,842,11963,1000.0,3.2782554626464844e-05,0.4062381088733673,0.6318359375,0.0003,80892.5390625,8410,223254.5544189453,0.2,-8.6124636054039,-0.07568178579967935,0.7185786,,
,,1725000,,,,7.146596908569336e-05,0.4060593545436859,0.653662109375,0.0003,129405.671875,8420,288530.01645507815,0.2,-8.606298381090165,-0.07103365800867323,0.8481856,66092.14228038788,1000.0
70766.21786067,143,1726464,843,11990,1000.0,,,,,,,,,,,,,
70406.01739025001,144,1728512,844,11995,1000.0,4.470348358154297e-06,0.4059091806411743,0.890576171875,0.0003,50780.5703125,8430,131052.66956176757,0.2,-8.606035110354423,0.07745603478106204,3.762227,,
,,1730000,,,,-0.0009558200836181641,0.405450701713562,0.6345703125,0.0003,100245.921875,8440,192821.98928222657,0.2,-8.594221240282058,-0.08587077668926213,0.611454,66213.71157855987,1000.0
70703.22658389,143,1730560,845,12020,1000.0,,,,,,,,,,,,,
70509.94419099,144,1732608,846,12024,1000.0,0.0,0.40512800216674805,0.57265625,0.0003,152142.703125,8450,195924.97365722657,0.2,-8.58112804889679,-0.08340539424098097,0.4706214,,
70484.95274044001,144,1734656,847,12028,1000.0,0.0008861422538757324,0.40469205379486084,0.655517578125,0.0003,98858.1875,8460,198273.44865722657,0.2,-8.558143252134323,-0.07436587853590026,0.6807636,,
,,1735000,,,,0.0016750693321228027,0.4037202000617981,0.701611328125,0.0003,95031.40625,8470,192678.49504394532,0.2,-8.533162254095078,-0.05071421794418711,1.0825944,68564.89921808243,1000.0
70325.41964159002,144,1736704,848,12053,1000.0,,,,,,,,,,,,,
70346.40569023,144,1738752,849,12057,1000.0,0.000413358211517334,0.4033397138118744,0.639453125,0.0003,66669.265625,8480,142891.76181640624,0.2,-8.505111870169639,-0.0742746873816941,0.64069724,,
,,1740000,,,,-0.007238268852233887,0.4027850925922394,0.7103515625,0.0003,165275.0,8490,212474.40368652344,0.2,-8.485090184211732,-0.06298958915285766,0.9494943,68525.40240192413,1000.0
70055.74372906,144,1740800,850,12086,1000.0,,,,,,,,,,,,,
69797.53841921,144,1742848,851,12091,1000.0,-1.1444091796875e-05,0.40244635939598083,0.736328125,0.0003,48972.0859375,8500,122819.04594726562,0.2,-8.472074979543686,-0.06060207104455913,1.1507521,,
69837.71739313999,144,1744896,852,12096,1000.0,0.004630863666534424,0.4017443358898163,0.710693359375,0.0003,70279.9375,8510,162823.32999267578,0.2,-8.44680255651474,-0.0538489390455652,1.2467525,,
,,1745000,,,,-0.3623387813568115,0.4017731845378876,0.6998046875,0.0003,82523.71875,8520,146859.23739013672,0.2,-8.437228563427926,-0.050996790395583955,0.970703,71581.27797565461,1000.0
69796.59114849,144,1746944,853,12125,1000.0,,,,,,,,,,,,,
69459.13850637001,144,1748992,854,12129,1000.0,-0.37540173530578613,0.40210723876953125,0.7267578125,0.0003,59922.28125,8530,160802.63544921874,0.2,-8.441747283935547,-0.05783431735471822,0.95451415,,
,,1750000,,,,0.0010898709297180176,0.40183448791503906,0.794287109375,0.0003,77583.0078125,8540,158237.62133789062,0.2,-8.444923907518387,-0.035700318304589015,1.4158257,69598.01666059493,1000.0
68925.66883295,144,1751040,855,12155,1000.0,,,,,,,,,,,,,
68957.95821991,144,1753088,856,12160,1000.0,0.0008752346038818359,0.40207022428512573,0.756103515625,0.0003,75387.8828125,8550,158484.30217285157,0.2,-8.440980482101441,-0.04368249182007276,1.1647284,,
,,1755000,,,,0.008437871932983398,0.4017709195613861,0.71484375,0.0003,76444.9921875,8560,176752.1381347656,0.2,-8.445813375711442,-0.045631793601205575,0.89091194,70837.1629105568,1000.0
68929.32157196,144,1755136,857,12188,1000.0,,,,,,,,,,,,,
68598.99130023,144,1757184,858,12192,1000.0,0.0013737082481384277,0.4013111889362335,0.6890625,0.0003,97640.40625,8570,289886.7377441406,0.2,-8.424027287960053,-0.08257016550633126,0.6508479,,
68529.00262257,144,1759232,859,12196,1000.0,0.0027718544006347656,0.401653915643692,0.767529296875,0.0003,105364.828125,8580,233364.81877441407,0.2,-8.427794867753983,-0.043443370197201146,1.1334816,,
,,1760000,,,,-0.015692591667175293,0.40107518434524536,0.755322265625,0.0003,91132.0625,8590,184165.896484375,0.2,-8.411596146225929,-0.040065669437171894,1.4661223,72222.67899885177,1000.0
68604.24054032,144,1761280,860,12222,1000.0,,,,,,,,,,,,,
68374.92005300999,144,1763328,861,12227,1000.0,0.00029033422470092773,0.40096455812454224,0.75009765625,0.0003,84127.234375,8600,214804.94072265626,0.2,-8.39855225086212,-0.051694368888274764,1.094811,,
,,1765000,,,,0.0012515783309936523,0.40023088455200195,0.874267578125,0.0003,96511.796875,8610,142194.72188720704,0.2,-8.378634625673294,0.05648037508653943,2.6242938,73683.44416761398,1000.0
68529.26721291,144,1765376,862,12254,1000.0,,,,,,,,,,,,,
68645.92114846999,144,1767424,863,12258,1000.0,0.000664055347442627,0.4002411663532257,0.717138671875,0.0003,146311.453125,8620,282222.92724609375,0.2,-8.366905844211578,-0.05432233306346461,1.2685351,,
68877.71751337,144,1769472,864,12262,1000.0,0.0032935738563537598,0.3997260332107544,0.75419921875,0.0003,38405.984375,8630,165191.12302246093,0.2,-8.35845855474472,-0.023850242243497632,1.2024395,,
,,1770000,,,,0.006673157215118408,0.39942142367362976,0.672021484375,0.0003,134471.84375,8640,257913.53911132814,0.2,-8.334792077541351,-0.06676744766591583,0.7720156,75013.91915426255,1000.0
68752.41211426,144,1771520,865,12288,1000.0,,,,,,,,,,,,,
68890.16536898002,144,1773568,866,12293,1000.0,-0.03152942657470703,0.3992632031440735,0.693798828125,0.0003,164960.25,8650,361184.8255859375,0.2,-8.327511775493623,-0.031692733432282696,1.0545357,,
,,1775000,,,,0.004665791988372803,0.39889198541641235,0.732861328125,0.0003,98917.1796875,8660,197360.89091796876,0.2,-8.312242931127548,-0.0533486988482764,1.155206,72519.35566253662,1000.0
68994.63451335001,144,1775616,867,12321,1000.0,,,,,,,,,,,,,
69108.51749233,144,1777664,868,12325,1000.0,0.0004642009735107422,0.399333655834198,0.782373046875,0.0003,130247.296875,8670,213858.77236328126,0.2,-8.315798968076706,-0.04795556173776276,1.3447074,,
69279.79840295,144,1779712,869,12330,1000.0,-0.22265982627868652,0.39897421002388,0.706787109375,0.0003,162685.640625,8680,373997.78447265626,0.2,-8.307430139183998,-0.056960928358603266,0.9203163,,
,,1780000,,,,0.00014203786849975586,0.3985578119754791,0.815966796875,0.0003,68369.625,8690,125431.37155761718,0.2,-8.299768689274789,-0.015068083791993559,2.0201476,75528.01194791794,1000.0
69365.34363854998,144,1781760,870,12357,1000.0,,,,,,,,,,,,,
69387.82761183,144,1783808,871,12361,1000.0,-0.0005797147750854492,0.398612916469574,0.773876953125,0.0003,49679.41015625,8700,162411.91684570312,0.2,-8.28498897254467,-0.04995352805708535,1.3000607,,
,,1785000,,,,0.0008285641670227051,0.39815405011177063,0.802392578125,0.0003,90447.4296875,8710,166210.54864501953,0.2,-8.275273647904395,-0.019800151116214693,1.6107335,74606.05841579437,1000.0
69304.96677198,144,1785856,872,12387,1000.0,,,,,,,,,,,,,
69654.02378233,144,1787904,873,12391,1000.0,-0.0004858970642089844,0.39795464277267456,0.75498046875,0.0003,199619.5,8720,256237.5114501953,0.2,-8.261390522122383,-0.05895835183328017,1.1653802,,
69955.02106701999,144,1789952,874,12395,1000.0,0.0007340312004089355,0.3974606692790985,0.773583984375,0.0003,119544.671875,8730,259184.628125,0.2,-8.240682849287987,-0.06230037488858216,1.3363563,,
,,1790000,,,,7.665157318115234e-05,0.3964433968067169,0.73515625,0.0003,145100.234375,8740,225255.38393554688,0.2,-8.197994074225425,-0.04062922860030085,0.97538537,74899.79561634063,1000.0
70208.86813608,144,1792000,875,12421,1000.0,,,,,,,,,,,,,
70166.47588879999,144,1794048,876,12425,1000.0,-3.4570693969726562e-06,0.3950100243091583,0.81142578125,0.0003,112600.484375,8750,140108.72008056642,0.2,-8.145146611332894,-0.04904806538397679,1.6724492,,
,,1795000,,,,-0.04647672176361084,0.3950479328632355,0.8490234375,0.0003,57642.97265625,8760,135375.72243652344,0.2,-8.131921923160553,-0.007674750545993448,2.0214014,74679.0887025833,1000.0
70331.15317180999,144,1796096,877,12453,1000.0,,,,,,,,,,,,,
70407.8989548,144,1798144,878,12457,1000.0,0.007137596607208252,0.39424929022789,0.79541015625,0.0003,55307.09375,8770,132185.4373901367,0.2,-8.109748968482018,-0.023709029192104936,1.7911278,,
,,1800000,,,,0.006027281284332275,0.3936777114868164,0.789697265625,0.0003,82688.2890625,8780,186953.45678710938,0.2,-8.082927814126014,-0.027803124792990276,1.4192214,77165.75688018798,1000.0
70428.24308695,144,1800192,879,12483,1000.0,,,,,,,,,,,,,
70434.41179536999,144,1802240,880,12487,1000.0,-0.0001659393310546875,0.39312538504600525,0.714404296875,0.0003,188116.265625,8790,458195.58642578125,0.2,-8.053635990619659,-0.06684552438964601,1.018235,,
70856.70798339999,144,1804288,881,12491,1000.0,0.0007574558258056641,0.39309805631637573,0.800927734375,0.0003,168836.734375,8800,333676.31884765625,0.2,-8.042189046740532,0.11051780367852189,1.5783844,,
,,1805000,,,,0.00690990686416626,0.39331990480422974,0.72841796875,0.0003,123568.515625,8810,246270.9923828125,0.2,-8.046091043949128,-0.05764751174720004,1.1494274,74524.32323999405,1000.0
71017.975894,144,1806336,882,12517,1000.0,,,,,,,,,,,,,
71022.63958912,144,1808384,883,12521,1000.0,-4.9233436584472656e-05,0.39276832342147827,0.746728515625,0.0003,105301.09375,8820,285185.5754394531,0.2,-8.037645351886749,-0.04403328391490504,1.234214,,
,,1810000,,,,0.0009007453918457031,0.39288708567619324,0.785888671875,0.0003,129299.5859375,8830,207104.91953125,0.2,-8.037059074640274,-0.012338780544814654,1.6667571,73472.73229665756,1000.0
71214.17590352001,144,1810432,884,12548,1000.0,,,,,,,,,,,,,
71537.72311874002,144,1812480,885,12552,1000.0,0.0015112757682800293,0.39226168394088745,0.793896484375,0.0003,92524.7578125,8840,153370.38908691407,0.2,-8.02024121582508,-0.0008739914832403883,1.8742204,,
71560.34155277001,144,1814528,886,12556,1000.0,0.0011290311813354492,0.3919205367565155,0.74560546875,0.0003,84189.5078125,8850,176143.9069580078,0.2,-7.992898921668529,-0.017652087534952444,1.4877483,,
,,1815000,,,,0.0021933913230895996,0.3912384510040283,0.83232421875,0.0003,80114.2890625,8860,147065.02971191407,0.2,-7.970358288288116,0.03498121095180977,1.8914232,77619.73428707123,1000.0
