time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1144,117,68245,61.926100730895996,23.13,24.292400360107422,581,68254,-38.725060750000004,0.001,,
1148,117,68278,62.023088455200195,23.1,19.08738109043666,581,68286,-38.713010090000004,0.001,,
1152,117,68309,60.79035186767578,22.98,23.89443612098694,581,68318,-38.57851143,0.001,,
1156,117,68342,62.63658332824707,22.89,23.50811903817313,582,68350,-38.47357752999999,0.001,,
1160,117,68373,60.922723134358726,22.87,24.457445417131698,582,68381,-38.311894759999994,0.001,,
1164,117,68419,61.941904067993164,23.09,23.93738889694214,582,68446,-38.75684297,0.001,,
1168,117,68469,61.7131093343099,22.97,27.971123014177596,583,68477,-38.623636850000004,0.001,,
1172,117,68499,60.40786997477213,22.95,23.99328122820173,583,68507,-38.64201197,0.001,,
1176,117,68583,64.59478664398193,23.44,19.844936847686768,584,68591,-39.29544075,0.001,,
1180,117,68614,63.138861656188965,23.42,19.12153720855713,584,68621,-39.16766501,0.001,,
1184,117,68645,62.554091453552246,23.4,30.868244767189026,584,68653,-39.2393821,0.001,,
1188,117,68677,61.26844596862793,23.4,20.208178281784058,584,68685,-39.257854630000004,0.001,,
1192,117,68710,61.18960380554199,23.11,25.313477993011475,585,68717,-39.14401098,0.001,,
1196,117,68741,57.06399408976237,22.83,28.090796334402903,585,68749,-38.904644499999996,0.001,,
1200,117,68777,60.55112152099609,22.88,25.19962348937988,585,68785,-38.95330646,0.001,,
1204,117,68810,61.31598091125488,22.93,19.213916301727295,586,68819,-38.998797020000005,0.001,,
1208,117,68868,60.67565846443176,23.15,22.93765890598297,586,68877,-39.23717349,0.001,,
1212,117,68899,62.281113942464195,21.83,23.157997812543595,586,68906,-37.2095654,0.001,,
1216,117,68957,61.073058128356934,21.94,22.384766101837158,587,68965,-37.57971228000001,0.001,,
1220,117,68991,62.62179946899414,21.44,16.87620782852173,587,68999,-36.71145958,0.001,,
1224,117,69024,60.896836853027345,21.13,24.597875383165146,587,69032,-36.51451899999999,0.001,,
1228,117,69055,62.222320556640625,21.18,19.56258855547224,588,69087,-36.396191879999996,0.001,,
1232,117,69113,63.037320137023926,21.14,21.241255866156685,588,69120,-36.38128985,0.001,,
1236,117,69161,60.6543094928448,10.66,20.449169158935547,588,69169,-20.74098063,0.001,,
1240,117,69191,62.682623545328774,9.78,23.48717280796596,589,69199,-18.64635116,0.001,,
1244,117,69285,61.255175754941746,10.39,26.182670318474205,589,69293,-19.60093716,0.001,,
1248,117,69317,63.13830280303955,10.4,23.271571159362793,590,69326,-19.656167339999996,0.001,,
,,69358,61.556135177612305,,20.78200852870941,,70000,,0.001,9.9,-14.831352134048938
1252,118,,,20.4,,592,70358,-26.16679656,,,
1256,117,70402,60.87070655822754,20.61,29.342862265450613,599,70411,-26.520381429999993,0.001,,
1260,117,70434,62.850640296936035,20.6,22.080515384674072,599,70441,-26.48907627,0.001,,
1264,117,70468,61.32631149291992,20.3,19.789299329121906,599,70476,-25.73599078,0.001,,
1268,117,70512,60.399434089660645,20.43,23.804507970809937,600,70520,-25.82787483,0.001,,
1272,117,70543,63.54632568359375,20.44,20.70743680000305,600,70551,-25.816867129999995,0.001,,
1276,117,70577,60.3024206161499,19.95,22.308791279792786,600,70586,-25.101598019999997,0.001,,
1280,117,70630,64.62119007110596,20.38,24.208245277404785,601,70659,-26.077865590000002,0.001,,
1284,117,70691,61.65318298339844,20.45,23.998285865783693,601,70698,-26.24724111,0.001,,
1288,117,70725,62.016215324401855,20.49,17.658384323120117,602,70734,-26.344803119999998,0.001,,
1292,117,70785,62.0590385860867,20.76,21.94849467277527,602,70793,-26.685414750000003,0.001,,
1296,117,70817,60.63657569885254,20.76,24.403212865193684,602,70825,-26.617417239999995,0.001,,
1300,117,70850,61.822444915771484,21.08,31.88607624598912,603,70893,-26.502564599999996,0.001,,
1304,117,71909,61.94081665802002,30.98,22.905122200012208,611,71917,-29.05676004,0.001,,
1308,117,71941,62.6079683303833,30.94,25.163623279995388,611,71971,-29.305573559999992,0.001,,
1312,117,71995,62.53874111175537,30.99,20.985164880752563,612,72005,-29.426212530000008,0.001,,
1316,117,72030,61.09627914428711,30.74,18.960509300231934,612,72039,-28.71489888,0.001,,
1320,117,72063,63.528499603271484,31.08,19.172897202628,612,72107,-29.240416760000002,0.001,,
1324,117,72134,62.53910128275553,31.09,26.171486941250887,613,72141,-29.349771770000004,0.001,,
1328,117,72171,62.2198174794515,30.91,25.75305477778117,613,72178,-29.41288726,0.001,,
1332,117,72216,61.56421343485514,31.24,22.713425636291504,614,72244,-29.658757120000004,0.001,,
1336,117,72269,61.83126449584961,31.08,21.642247200012207,614,72277,-29.62225187,0.001,,
1340,117,72300,62.287527084350586,31.09,21.79163384437561,614,72308,-29.601339920000004,0.001,,
1344,117,72335,62.822768211364746,30.5,23.172038926018608,615,72343,-28.649157919999997,0.001,,
1348,117,72370,60.86131362915039,30.52,24.544422891404892,615,72378,-28.626842279999995,0.001,,
1352,117,72402,60.83772850036621,20.51,27.713587624686106,615,72409,-22.101336289999995,0.001,,
1356,117,72435,61.4475154876709,20.31,29.059389233589172,615,72442,-21.859813359999997,0.001,,
1360,117,72485,60.679680824279785,20.52,23.84985367457072,616,72493,-22.173887559999994,0.001,,
1364,117,72595,62.164899652654476,21.28,21.799708988355555,617,72604,-23.361204750000002,0.001,,
1368,117,72628,61.449814796447754,21.16,21.319713865007675,617,72636,-23.22137551,0.001,,
1372,117,72660,62.27461624145508,21.2,29.063598155975342,617,72671,-23.30171777,0.001,,
1376,117,72694,64.24561595916748,21.17,17.763021877833776,617,72703,-23.380046739999994,0.001,,
1380,117,72741,62.53108433314732,20.9,20.10603561401367,618,72749,-22.8439788,0.001,,
1384,119,72829,61.01268780231476,31.31,24.047859705411472,620,73829,-34.534825309999995,0.001,,
1388,117,73865,64.44838047027588,31.4,27.046310424804688,626,73874,-34.57740777,0.001,,
1392,117,73899,62.42930603027344,31.13,25.611706839667427,627,73906,-34.188897229999995,0.001,,
1396,117,73930,61.28074359893799,31.13,25.027899742126465,627,73938,-34.32115074,0.001,,
1400,117,73961,61.16867542266846,30.76,24.76145887374878,627,73969,-34.31551754,0.001,,
1404,117,73995,62.85237407684326,20.85,22.303006291389465,628,74002,-31.75402673,0.001,,
1408,117,74054,62.814311027526855,20.91,20.706777453422546,628,74062,-31.63660836,0.001,,
1412,117,74088,61.53024196624756,20.92,26.172688007354736,628,74097,-31.562245500000003,0.001,,
1416,117,74121,62.84891891479492,20.89,24.48848855495453,628,74128,-31.61280064,0.001,,
1420,117,74154,61.349517059326175,20.55,24.030301666259767,629,74162,-31.114965299999998,0.001,,
1424,117,74184,64.60646724700928,20.51,19.2952241897583,629,74192,-31.16383281,0.001,,
1428,117,74218,61.08319282531738,20.48,21.979260206222534,629,74226,-31.12644426,0.001,,
1432,117,74278,63.22579595777724,20.9,23.759597804811264,630,74334,-31.9555335,0.001,,
1436,117,74356,63.334930419921875,20.87,24.760702678135463,630,74364,-31.994242949999997,0.001,,
1440,117,74401,64.34557342529297,21.63,28.746894563947404,631,74471,-32.785272809999995,0.001,,
1444,117,74495,62.86785125732422,21.61,28.12303066253662,631,74504,-32.65167796,0.001,,
1448,117,74549,63.36343860626221,21.79,24.841724395751953,632,74557,-32.98934361,0.001,,
1452,117,74607,61.64335489273071,22.07,24.822924064867426,632,74616,-33.416582559999995,0.001,,
1456,117,74672,61.95322380065918,22.39,23.983504438400267,633,74681,-34.08406103,0.001,,
1460,117,74704,62.15372371673584,22.19,21.818220819745743,633,74712,-33.89155411,0.001,,
1464,117,74737,60.63099899291992,21.41,28.566584205627443,633,74745,-32.87327574,0.001,,
1468,117,74785,62.15221118927002,21.58,31.363795280456543,634,74794,-32.96847613,0.001,,
1472,117,74819,61.05668830871582,21.58,26.49587619304657,634,74829,-32.93323531,0.001,,
1476,118,74853,62.48662567138672,22.33,19.750410079956055,634,74936,-34.37919127999999,0.001,,
1480,117,74961,63.10726833343506,22.21,26.712700525919598,635,74970,-34.13500205,0.001,,
,,74988,62.52691421508789,,26.212638664245606,,75000,,0.001,8.8,-13.58775708079338
1484,117,75988,63.123951553344725,21.67,25.560228887557983,644,75996,-34.78974416000001,0.001,,
1488,117,76024,62.637206395467125,21.58,28.030685251409356,644,76032,-34.76266796000001,0.001,,
1492,117,76060,61.80093892415365,21.63,23.996073549444024,644,76069,-34.67487039,0.001,,
1496,117,76117,62.55739974975586,21.87,24.73754048347473,645,76125,-35.173264859999996,0.001,,
1500,117,76174,61.431464195251465,22.12,18.317985125950404,645,76181,-35.64628467,0.001,,
1504,117,76204,63.754393577575684,22.09,22.78562981741769,645,76211,-35.55449739,0.001,,
1508,117,76235,63.875253677368164,21.83,26.54928970336914,646,76245,-35.246606109999995,0.001,,
1512,117,76271,62.10119819641113,21.84,25.879934549331665,646,76281,-35.20218274,0.001,,
1516,117,76305,61.207773208618164,21.85,28.606939792633057,646,76313,-35.18194723999999,0.001,,
1520,117,76339,62.13192367553711,21.85,25.834724807739256,647,76347,-35.16423797,0.001,,
1524,117,76532,62.471191899916704,23.48,25.105896080241482,648,76540,-37.72194346,0.001,,
1528,117,76572,61.921607971191406,23.53,20.316388538905553,648,76579,-37.76215733000001,0.001,,
1532,117,76603,60.933088302612305,22.77,22.491645071241592,649,76611,-36.621064720000014,0.001,,
1536,117,76635,62.90204906463623,22.8,21.110254526138306,649,76644,-36.582553430000004,0.001,,
1540,117,76683,61.44774627685547,22.2,42.112260818481445,649,76691,-36.1284018,0.001,,
1544,117,76715,63.768280029296875,22.19,22.593680262565613,650,76723,-36.08290405,0.001,,
1548,117,76747,59.9283701578776,21.98,34.02664756774902,650,76755,-35.66071284000001,0.001,,
1552,117,76778,64.47912693023682,21.7,29.584206223487854,650,76786,-35.26498259,0.001,,
1556,118,77806,63.78545913696289,31.33,23.59387715657552,658,77814,-39.73120900999999,0.001,,
1560,118,77838,66.84408378601074,31.34,24.23191499710083,659,77846,-39.70405277,0.001,,
1564,118,77871,63.69260215759277,31.35,26.54582956102159,659,77880,-39.62990912,0.001,,
1568,118,77908,65.6653045654297,31.22,17.906899134318035,659,77916,-39.49983371,0.001,,
1572,118,77941,62.581562995910645,31.2,23.042335271835327,659,77949,-39.41737997,0.001,,
1576,118,77973,63.96799278259277,30.45,32.1275200843811,660,77981,-37.98427721,0.001,,
1580,118,78060,63.33231658935547,30.98,25.506867599487304,660,78068,-38.749880430000005,0.001,,
1584,118,78116,63.21035099029541,21.75,30.735345005989075,661,78171,-27.566808419999997,0.001,,
1588,118,78198,62.9879508972168,21.74,23.731846618652344,661,78206,-27.34638051,0.001,,
1592,118,78232,60.37118225097656,21.72,24.269073677062988,662,78241,-27.648775299999997,0.001,,
1596,118,78267,63.31240367889404,21.5,23.097240924835205,662,78275,-27.104565249999997,0.001,,
1600,118,78301,62.388081550598145,21.28,25.95404116312663,662,78309,-26.591959690000003,0.001,,
1604,118,78338,62.2267707824707,21.54,23.230228424072266,663,78365,-27.174264539999996,0.001,,
1608,118,78389,61.43489933013916,21.51,27.272743701934814,663,78396,-27.10974142999999,0.001,,
1612,118,78421,64.62659645080566,21.58,29.41552996635437,663,78439,-27.318272790000005,0.001,,
1616,118,78466,62.52998428344726,23.04,21.94515535566542,664,78617,-29.33883563,0.001,,
1620,118,78640,65.06782627105713,23.0,36.47310447692871,665,78647,-29.325394510000002,0.001,,
1624,118,78671,63.8758430480957,21.41,25.823245644569397,665,78681,-26.793290069999994,0.001,,
1628,118,78743,63.23984146118164,21.9,25.349861992730034,666,78769,-26.80588122,0.001,,
1632,118,78825,63.298157691955566,22.21,29.283267855644226,666,78832,-27.716596580000004,0.001,,
1636,118,78883,62.98613626816694,22.48,28.4897320691277,667,78892,-28.041421990000003,0.001,,
1640,118,78942,61.81410789489746,22.59,23.022515773773193,667,78950,-27.888828050000008,0.001,,
1644,118,78974,65.4520263671875,22.6,25.321163858686173,668,78983,-28.010966710000005,0.001,,
1648,118,79006,63.35957145690918,22.67,30.755137852260045,668,79022,-28.171628780000006,0.001,,
1652,118,79117,62.66770362854004,23.39,25.70987084176805,669,79125,-29.21350687,0.001,,
1656,118,79221,63.14191517076994,14.15,26.659214802277393,670,79229,-25.275499160000003,0.001,,
1660,118,79251,61.933637619018555,14.14,25.56483507156372,670,79260,-25.235976060000002,0.001,,
1664,118,79285,61.46336364746094,14.14,26.649096727371216,670,79294,-25.345730460000006,0.001,,
1668,118,79316,63.51405715942383,14.08,21.025055646896362,670,79324,-25.302009909999995,0.001,,
1672,118,79356,64.72898960113525,14.45,24.5172602335612,671,79394,-25.59575681,0.001,,
1676,118,79425,63.4835708618164,14.52,26.314742469787596,671,79433,-25.458350269999997,0.001,,
1680,118,79458,60.12133598327637,13.98,28.330872535705566,671,79466,-24.776486570000003,0.001,,
1684,118,79514,64.72238636016846,13.5,25.73539161682129,672,79521,-24.065520209999995,0.001,,
1688,118,79546,63.37044048309326,13.48,20.712855339050293,672,79554,-24.127833599999995,0.001,,
1692,118,79576,60.43237495422363,13.61,44.811558314732146,672,79602,-24.126431759999996,0.001,,
1696,118,79626,61.241865158081055,13.59,26.530861854553223,673,79634,-24.068742110000002,0.001,,
1700,118,79657,63.339680671691895,13.59,46.97870373725891,673,79668,-24.089524369999996,0.001,,
1704,118,79705,63.93024101257324,13.47,25.270223903656007,673,79712,-23.77800267,0.001,,
1708,118,79737,63.2529411315918,13.49,21.48660123348236,674,79745,-23.766916389999995,0.001,,
1712,118,79769,65.15999984741211,13.39,24.469150331285263,674,79778,-23.58434637,0.001,,
1716,118,79803,65.08452892303467,11.94,26.388654496934677,674,79811,-21.62896955,0.001,,
1720,118,79834,65.04913997650146,11.96,27.49522042274475,674,79843,-21.61368457,0.001,,
1724,118,79868,63.88568305969238,11.97,22.88975739479065,675,79878,-21.69872155999999,0.001,,
,,79886,61.2406005859375,,25.14750385284424,,80000,,0.001,107.0,-30.891400650551077
1728,118,80895,62.71808624267578,21.36,24.929720136854385,684,80905,-30.811850290000002,0.001,,
1732,118,80926,63.3142204284668,21.02,28.20054735456194,684,80934,-29.893327890000002,0.001,,
1736,118,80955,62.95757166544596,20.71,29.90737043108259,685,80963,-29.60023381,0.001,,
1740,118,80988,63.47834930419922,20.46,28.431101693047417,685,80996,-29.404440829999995,0.001,,
1744,118,81052,64.40825519561767,20.77,26.71511011857253,685,81060,-29.657963470000006,0.001,,
1748,118,81084,63.627848625183105,20.7,26.219905257225037,686,81092,-29.540404929999994,0.001,,
1752,118,81118,63.57895278930664,20.04,27.01041889190674,686,81129,-28.530014419999993,0.001,,
1756,118,81173,63.09020741780599,19.51,26.614550181797572,686,81180,-27.658211259999995,0.001,,
1760,118,81221,63.4088830947876,19.71,25.2006995677948,687,81231,-27.878186269999993,0.001,,
1764,118,81255,63.32706546783447,19.7,31.462196111679077,687,81264,-27.849095310000003,0.001,,
1768,118,81288,62.64107036590576,19.72,26.40636909008026,687,81296,-27.93045606,0.001,,
1772,118,81342,64.4476558140346,19.57,29.019887856074742,688,81351,-28.034584,0.001,,
1776,118,81378,62.035661697387695,19.53,32.766764879226685,688,81386,-28.05240942,0.001,,
1780,118,81408,63.465277671813965,19.5,25.53836941719055,688,81416,-27.851476009999995,0.001,,
1784,118,81439,62.98311996459961,19.25,23.403970854622976,688,81446,-27.128548470000002,0.001,,
1788,118,81472,62.384864807128906,19.27,30.033586502075195,689,81481,-27.146666279999998,0.001,,
1792,118,81505,64.95083808898926,19.12,21.691900491714478,689,81514,-26.96463601,0.001,,
1796,118,81572,64.85331344604492,19.47,28.38199520111084,689,81581,-27.68100368,0.001,,
1800,118,81603,65.06205240885417,19.61,31.202211107526505,690,81629,-27.66799518,0.001,,
1804,118,81652,63.596388816833496,19.49,21.435079097747803,690,81661,-27.402666209999996,0.001,,
1808,118,81685,62.257412910461426,19.48,24.675785183906555,690,81693,-27.435945059999998,0.001,,
1812,118,81718,62.60411834716797,19.48,21.006879329681396,690,81726,-27.559967850000003,0.001,,
1816,118,81751,63.69741153717041,19.48,27.303685426712036,691,81759,-27.52667278,0.001,,
1820,118,81783,61.6907958984375,19.49,25.229313135147095,691,81792,-27.530609690000002,0.001,,
1824,118,81816,59.08399772644043,19.48,37.29082679748535,691,81826,-27.31893055,0.001,,
1828,118,81850,63.312127113342285,9.53,29.64158844947815,692,81858,-18.04133546,0.001,,
1832,118,81886,63.42330074310303,9.6,26.522143840789795,692,81894,-18.120044420000003,0.001,,
1836,118,81917,62.974124908447266,9.63,25.56007058279855,692,81926,-18.032545059999997,0.001,,
1840,118,81951,62.4101676940918,9.63,25.660162687301636,692,81959,-18.11805683,0.001,,
1844,118,81986,62.2432373046875,9.34,23.497233295440672,693,81994,-17.7160796,0.001,,
1848,118,82019,65.01559829711914,9.36,22.25105595588684,693,82028,-17.69173426,0.001,,
1852,118,82080,64.36905574798584,9.6,25.83511781692505,693,82089,-18.042219,0.001,,
1856,118,82114,60.92226791381836,9.42,22.838010787963867,693,82122,-17.57454404,0.001,,
1860,118,82147,62.82237911224365,9.24,26.304872512817383,694,82155,-17.42006175,0.001,,
1864,118,82186,61.92611122131348,9.3,26.763076543807983,694,82194,-17.31742186,0.001,,
1868,118,82219,61.618170738220215,9.39,27.253716150919598,694,82235,-17.45909199,0.001,,
1872,118,82257,64.93642934163411,9.14,27.29312256404332,695,82265,-16.98895287,0.001,,
1876,118,82343,64.24563980102539,9.66,35.1710753970676,695,82352,-17.879387809999997,0.001,,
1880,118,82441,61.717273235321045,10.35,29.771701633930206,696,82451,-19.33708517,0.001,,
1884,118,82483,61.84504063924154,10.46,30.746210643223353,696,82492,-19.57211891,0.001,,
1888,118,82517,62.5072546005249,10.44,23.459887504577637,697,82525,-19.55498464,0.001,,
1892,118,82550,61.84007549285889,10.45,30.230441570281982,697,82559,-19.55726683,0.001,,
