time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
708056,22.08,4749,38.86990671,32024,149,0.001,-14.644770781199137,707938,0.6473608496396438,,
708143,22.07,4750,38.85525641,32028,149,0.001,-14.429219913482665,708025,0.6370084966932025,,
708232,22.08,4751,38.86507482,32032,149,0.001,-14.932969786904074,708114,0.6337683268568732,,
708321,22.08,4751,38.87769499,32036,149,0.001,-14.646724094044078,708202,0.6260430704463612,,
708409,22.07,4752,38.8503336,32040,149,0.001,-14.697954871437766,708291,0.587542715397748,,
708499,22.08,4753,38.86638316,32044,149,0.001,-14.4520639072765,708380,0.6592646444385702,,
708588,22.08,4753,38.867299280000005,32048,149,0.001,-15.091661886735396,708470,0.6034223505041816,,
708677,22.08,4754,38.86227954,32052,149,0.001,-14.73199393532493,708559,0.6054611680182543,,
708765,22.08,4755,38.858855780000006,32056,149,0.001,-14.929230603304775,708647,0.6503292186693712,,
708853,22.09,4756,38.87847756,32060,149,0.001,-14.767942168495871,708735,0.6038460298018022,,
708939,22.08,4756,38.86173683,32064,149,0.001,-15.040180683135986,708821,0.6535100567908514,,
709026,22.06,4757,38.81988375,32068,149,0.001,-14.730734998529607,708908,0.6166049458763816,,
709114,22.08,4758,38.86237922,32072,149,0.001,-14.953615622086959,708996,0.6419825039126656,,
709203,22.1,4758,38.88576365,32076,149,0.001,-14.740336418151855,709085,0.6145723086336384,,
709293,22.12,4759,38.91170593,32080,149,0.001,-14.438966924493963,709174,0.5839317400347103,,
709382,22.14,4760,38.94076879,32084,149,0.001,-14.825583978132768,709263,0.6671993014487353,,
709473,22.17,4761,38.98243702,32088,149,0.001,-15.24435019493103,709354,0.6018160750036654,,
709560,22.16,4761,38.96246609,32092,149,0.001,-14.91175348108465,709442,0.637894420396714,,
709649,22.16,4762,38.96851853,32096,149,0.001,-14.882925900545986,709530,0.6322673085060987,,
709736,22.12,4763,38.91067344,32100,149,0.001,-14.60437991402366,709618,0.574595180424777,,
709825,22.13,4763,38.92695002,32104,149,0.001,-14.941245252435857,709706,0.6213814399459145,,
709914,22.13,4764,38.911711569999994,32108,149,0.001,-14.987100687893955,709797,0.6245258721438322,,
710000,,,,,,0.001,-14.476307435469193,709884,0.5979261113838716,22.05,38.89948651790619
710002,22.12,4765,38.898922279999994,32112,148,,,,,,
710090,22.1,4766,38.85670406,32116,148,0.001,-14.736790570345791,709972,0.5829061594876376,,
710178,22.11,4766,38.87486461,32120,148,0.001,-14.90787324038419,710061,0.6403415555303748,,
710268,22.12,4767,38.8855836,32124,148,0.001,-14.623651764609598,710149,0.6356820586052808,,
710357,22.14,4768,38.91381875,32128,148,0.001,-14.879632342945445,710239,0.61083100465211,,
710444,22.12,4768,38.89323828,32132,148,0.001,-14.353143952109598,710327,0.5758384262973612,,
710532,22.11,4769,38.87207774,32136,148,0.001,-14.89825439453125,710415,0.5679166122623112,,
710620,22.11,4770,38.874761819999996,32140,148,0.001,-14.912278695539994,710502,0.6236463649706407,,
710709,22.1,4770,38.86564777,32144,148,0.001,-14.899897662076084,710591,0.6213110170581124,,
710800,22.12,4771,38.895558140000006,32148,148,0.001,-14.734480857849121,710682,0.6570434596227563,,
710888,22.11,4772,38.87646081,32152,148,0.001,-14.716069568287242,710771,0.5883035808801651,,
710977,22.12,4772,38.89195927,32156,148,0.001,-15.084711074829102,710858,0.6737659952857278,,
711065,22.12,4773,38.879975570000006,32160,148,0.001,-14.748744444413619,710947,0.6644794033332304,,
711154,22.15,4774,38.92836868,32164,148,0.001,-14.831812620162964,711036,0.6083309300567793,,
711243,22.17,4774,38.96083685999999,32168,148,0.001,-14.713956312699752,711125,0.6169457801363685,,
711333,22.19,4775,38.98683575999999,32172,148,0.001,-14.447052435441451,711214,0.6278815933249213,,
711422,22.19,4776,38.99995848,32176,148,0.001,-14.766915147954768,711304,0.5903888290578668,,
711511,22.18,4776,38.98113468,32180,148,0.001,-14.75917200608687,711393,0.5684904063289816,,
711599,22.17,4777,38.96505397000001,32184,148,0.001,-14.931705474853516,711480,0.6210703646594827,,
711686,22.13,4778,38.8933231,32188,148,0.001,-14.87135176225142,711569,0.6167541444301605,,
711775,22.15,4778,38.919210629999995,32192,148,0.001,-14.780986612493342,711656,0.621912185441364,,
711864,22.15,4779,38.92714020999999,32196,148,0.001,-15.135441259904342,711745,0.5935794142159548,,
711952,22.16,4780,38.941089760000004,32200,148,0.001,-14.467536319385875,711834,0.6234714822335676,,
712040,22.15,4781,38.934901890000006,32204,148,0.001,-14.920251326127486,711922,0.589086340232329,,
712128,22.14,4781,38.92271006,32208,148,0.001,-14.866562669927424,712009,0.6596723361448809,,
712217,22.15,4782,38.93861027,32212,148,0.001,-14.770356438376687,712099,0.6900240778923035,,
712307,22.17,4783,38.97350333,32216,148,0.001,-14.81908503445712,712188,0.6658693308180029,,
712395,22.17,4783,38.9788245,32220,148,0.001,-14.740744504061611,712276,0.6448901512406089,,
712482,22.14,4784,38.93182687,32224,148,0.001,-14.690109166232022,712365,0.6182135045528412,,
712500,,,,,,0.001,-14.78408466685902,712386,0.6536869775681269,22.05,38.89948651790619
712569,22.12,4785,38.900905820000006,32228,148,0.001,-14.596928675969442,712452,0.6777436798033507,,
712656,22.12,4786,38.898033770000005,32232,148,0.001,-14.684376283125443,712539,0.6783225468613885,,
712746,22.14,4787,38.93026425000001,32236,148,0.001,-14.796283201737838,712627,0.6750042357228019,,
712834,22.14,4787,38.92715371,32240,148,0.001,-14.703474521636963,712715,0.6491835316022238,,
712922,22.13,4788,38.897871869999996,32244,148,0.001,-14.59463865106756,712804,0.6515060581944205,,
713012,22.12,4789,38.878737109999996,32248,148,0.001,-14.96931767463684,712894,0.7092750448247661,,
713099,22.11,4789,38.87631018,32252,148,0.001,-14.734326648712159,712981,0.6148378919987452,,
713188,22.11,4790,38.87608502,32256,148,0.001,-14.739390770594278,713070,0.6705644130706787,,
713278,22.13,4791,38.916999489999995,32260,148,0.001,-14.69745211167769,713159,0.6938101974400607,,
713366,22.12,4792,38.905954060000006,32264,148,0.001,-14.480626279657537,713248,0.6442481137457348,,
713455,22.12,4792,38.90359972,32268,148,0.001,-15.136085857044566,713337,0.7324917212776516,,
713543,22.1,4793,38.86457555,32272,148,0.001,-14.842949433760209,713425,0.7708656489849091,,
713634,22.12,4794,38.886497399999996,32276,148,0.001,-14.71589469909668,713515,0.7066570114005696,,
713722,22.11,4794,38.87994312,32280,148,0.001,-14.824098066850143,713604,0.6658861665498643,,
713811,22.12,4795,38.89613012,32284,148,0.001,-14.868270353837447,713693,0.7248399582776156,,
713901,22.15,4796,38.94556378,32288,148,0.001,-14.534553007646041,713782,0.6513423310084776,,
713991,22.16,4796,38.97638149,32292,148,0.001,-14.820046511563389,713873,0.7142180719158866,,
714077,22.13,4797,38.91956506,32296,148,0.001,-14.814307646317916,713960,0.6376586353236978,,
714164,22.12,4798,38.905064290000006,32300,148,0.001,-15.126263531771572,714046,0.6261864985738482,,
714253,22.13,4798,38.91564532,32304,148,0.001,-14.767176628112793,714134,0.6632566099817102,,
714340,22.12,4799,38.90784529,32308,148,0.001,-14.749781435186213,714223,0.6625450605695898,,
714428,22.11,4800,38.900218880000004,32312,148,0.001,-14.627459786155008,714310,0.620980827645822,,
714518,22.11,4800,38.906770030000004,32316,148,0.001,-14.536406437555948,714400,0.639100458310998,,
714606,22.11,4801,38.8996655,32320,148,0.001,-14.539871302517978,714488,0.6510519683361053,,
714695,22.13,4802,38.931139,32324,148,0.001,-14.662909247658469,714577,0.6358068663141002,,
714782,22.13,4802,38.93454796,32328,148,0.001,-14.545276641845703,714665,0.6510994298891588,,
714870,22.14,4803,38.950647509999996,32332,148,0.001,-14.882467616688121,714752,0.6560062955726277,,
714959,22.13,4804,38.93549514,32336,148,0.001,-14.525726925243031,714841,0.6140447678891096,,
715000,,,,,,0.001,-14.66416090184992,714885,0.6375013833696191,22.05,38.89948651790619
715048,22.14,4805,38.96249718000001,32340,148,0.001,-14.666371981302897,714930,0.5956345161666041,,
715135,22.13,4805,38.94378154,32344,148,0.001,-14.558205517855557,715017,0.6210778098214756,,
715224,22.12,4806,38.93084855,32348,148,0.001,-14.3585684299469,715106,0.6103067942287611,,
715311,22.12,4807,38.92673665,32352,148,0.001,-14.480632868680088,715194,0.6750644814400446,,
715400,22.12,4807,38.92236966,32356,148,0.001,-14.542215087197043,715281,0.6404063349420374,,
715489,22.11,4808,38.900623530000004,32360,148,0.001,-14.759894284335049,715371,0.6306250199027683,,
715579,22.13,4809,38.927652189999996,32364,148,0.001,-14.70363712310791,715460,0.6524382415025131,,
715666,22.11,4809,38.89972245999999,32368,148,0.001,-14.723098321394486,715548,0.6310496699242365,,
715755,22.12,4810,38.91270519,32372,148,0.001,-15.165506016124379,715637,0.5926459872204325,,
715846,22.12,4811,38.90708169,32376,148,0.001,-14.565176443620162,715727,0.6177425138328386,,
715933,22.11,4811,38.89345640000001,32380,148,0.001,-14.466466556895863,715815,0.5935940227725289,,
716019,22.08,4812,38.849627309999995,32384,148,0.001,-14.434308572248979,715901,0.6190306002443487,,
716105,22.04,4812,38.788511289999995,32388,148,0.001,-14.418221855163575,715987,0.5927841663360596,,
716194,22.03,4813,38.764978799999994,32392,148,0.001,-14.752781347794967,716075,0.5811470679261468,,
716282,22.05,4814,38.80283809,32396,148,0.001,-14.510871367021041,716164,0.6646613961174375,,
716370,22.06,4815,38.81474218999999,32400,148,0.001,-14.831619175997647,716253,0.6537908749146895,,
716460,22.07,4815,38.82254330999999,32404,148,0.001,-14.51025121862238,716341,0.6179409528320486,,
716549,22.09,4816,38.853126079999996,32408,148,0.001,-15.135672222484242,716431,0.6384864029559222,,
716637,22.09,4816,38.84113105,32412,148,0.001,-14.880461346019398,716519,0.6096443181688135,,
716725,22.07,4817,38.80694691,32416,148,0.001,-14.7651573527943,716607,0.6242965324358507,,
716815,22.09,4818,38.84691164,32420,148,0.001,-14.354823199185459,716696,0.5864004316655073,,
716903,22.08,4819,38.829138570000005,32424,148,0.001,-14.749727509238504,716786,0.6041569438847628,,
716990,22.08,4819,38.830648939999996,32428,148,0.001,-14.591208631342107,716872,0.638811415150052,,
717080,22.1,4820,38.85257777000001,32432,148,0.001,-15.116470257441202,716962,0.6068304673485134,,
717170,22.11,4821,38.86380953,32436,148,0.001,-15.014847582036799,717051,0.5894453064961866,,
717258,22.1,4822,38.84659295,32440,148,0.001,-14.823518753051758,717140,0.5466646389527754,,
717344,22.09,4822,38.8351021,32444,148,0.001,-14.75893669128418,717227,0.5426554466996875,,
717434,22.1,4823,38.85300882000001,32448,148,0.001,-14.879075145721435,717315,0.6135840401763007,,
717500,,,,,,0.001,-14.895400126775106,717384,0.5879577942516493,22.05,38.89948651790619
717524,22.13,4825,38.895369190000004,32452,148,0.001,-14.875686818903143,717406,0.5787405872886832,,
717611,22.11,4825,38.87036399,32456,148,0.001,-14.692475579001687,717493,0.5655522319403562,,
717699,22.1,4826,38.86185685,32460,148,0.001,-14.575788411227139,717581,0.554964620958675,,
717787,22.08,4827,38.830007359999996,32464,148,0.001,-14.864767710367838,717670,0.582860353200332,,
717875,22.09,4828,38.85082017,32468,148,0.001,-14.9285776831887,717757,0.5750489662522855,,
717963,22.08,4828,38.84368485,32472,148,0.001,-14.498169552196156,717844,0.5624036192893982,,
718051,22.05,4829,38.80873132999999,32476,148,0.001,-14.717942758039994,717933,0.5661604526368055,,
718138,22.05,4830,38.80139349,32480,148,0.001,-14.786314790899103,718020,0.5860338346524672,,
718228,22.09,4831,38.86652619,32484,148,0.001,-14.892916332591664,718109,0.5800804861567237,,
718317,22.12,4831,38.910958599999994,32488,148,0.001,-14.76278053630482,718199,0.5747080600779989,,
718404,22.1,4832,38.87436553,32492,148,0.001,-14.717674255371094,718286,0.6081781302179609,,
718493,22.11,4833,38.87941164,32496,148,0.001,-14.726710232821377,718374,0.5791507661342621,,
718582,22.12,4834,38.89364755,32500,148,0.001,-14.638051639903676,718464,0.5763299830935218,,
718669,22.09,4834,38.84967576,32504,148,0.001,-15.0051871213046,718550,0.5853671160611239,,
718759,22.1,4835,38.86939941,32508,148,0.001,-14.445291519165039,718641,0.5945769534869627,,
718845,22.08,4836,38.84351463,32512,148,0.001,-14.690981101989745,718727,0.6211536640212649,,
718932,22.07,4837,38.82431046999999,32516,148,0.001,-14.85203812339089,718814,0.5976377356620062,,
719021,22.06,4838,38.79989791999999,32520,148,0.001,-14.74216435172341,718903,0.6156065451062244,,
719108,22.05,4838,38.77824097,32524,148,0.001,-14.814802950078791,718990,0.6611408548695701,,
719197,22.07,4839,38.80182387,32528,148,0.001,-15.084231636740945,719079,0.5899341404438019,,
719283,22.03,4840,38.74594339,32532,148,0.001,-14.683304691314698,719165,0.5817189784277053,,
719371,22.01,4841,38.70837963000001,32536,148,0.001,-14.643565654754639,719253,0.5955039404687428,,
719460,22.02,4841,38.71820297000001,32540,148,0.001,-15.005906184514364,719342,0.6227332729360332,,
719549,22.05,4842,38.76389645,32544,148,0.001,-14.663651726462625,719431,0.5884118703278628,,
719638,22.04,4843,38.74396948,32548,148,0.001,-14.904254992802938,719520,0.6257313878639884,,
719727,22.03,4844,38.729170999999994,32552,148,0.001,-14.786650224165482,719608,0.5881600054827604,,
719815,22.04,4844,38.74442866,32556,148,0.001,-15.180170839483088,719697,0.615411414341493,,
719905,22.06,4845,38.765397709999995,32560,148,0.001,-14.971785718744451,719787,0.5987495300562485,,
719995,22.08,4846,38.79366531,32564,148,0.001,-14.50674785267223,719877,0.6069075248458169,,
720000,,,,,,0.001,-14.887423341924494,719899,0.6243411370299079,22.05,38.89948651790619
720086,22.11,4847,38.834417,32568,148,0.001,-14.615585153753107,719967,0.5593345022719839,,
720173,22.1,4848,38.82126525,32572,148,0.001,-14.567652528936213,720055,0.6209222782741893,,
720263,22.12,4849,38.85236468,32576,148,0.001,-14.661176363627115,720144,0.6224603886189668,,
720351,22.13,4849,38.87436297,32580,148,0.001,-14.749178106134588,720233,0.6063432950865139,,
720438,22.1,4850,38.83171652,32584,148,0.001,-14.78676787289706,720320,0.6164202491442362,,
720527,22.1,4851,38.83396341,32588,148,0.001,-14.87234098261053,720409,0.6116173998876051,,
720615,22.11,4851,38.85571701,32592,148,0.001,-14.633836832913486,720497,0.6538028161634099,,
720702,22.09,4852,38.83277866,32596,148,0.001,-15.09450981833718,720584,0.6581099954518405,,
720790,22.08,4853,38.82877352,32600,148,0.001,-14.696492541920055,720672,0.6320077993653037,,
720880,22.11,4853,38.877069580000004,32604,148,0.001,-14.912434751337225,720762,0.6677077250047163,,
720968,22.09,4854,38.841512359999996,32608,148,0.001,-14.352301077409225,720850,0.6568330214782194,,
721057,22.12,4855,38.88351775,32612,148,0.001,-14.56740309975364,720938,0.6869454167105935,,
721146,22.14,4855,38.91569776,32616,148,0.001,-14.86497171719869,721028,0.6947148753249127,,
721236,22.15,4856,38.93990701999999,32620,148,0.001,-14.491694450378418,721118,0.6789409748532556,,
721322,22.14,4856,38.93147296,32624,148,0.001,-14.838484157215465,721205,0.6209039010784843,,
721410,22.13,4857,38.92382315,32628,148,0.001,-14.678936871615322,721292,0.6717073944481936,,
721498,22.15,4858,38.95162092,32632,148,0.001,-14.385623238303445,721381,0.5929236308388088,,
721587,22.16,4858,38.97927748000001,32636,148,0.001,-14.950131156227805,721469,0.6681111414324153,,
721676,22.16,4859,38.978717780000004,32640,148,0.001,-14.688357093117453,721557,0.6217460402033546,,
721766,22.17,4859,38.988056740000005,32644,148,0.001,-14.713143088600852,721647,0.6391129114411094,,
721856,22.18,4860,39.01098935,32648,148,0.001,-14.544854944402521,721737,0.6334537552750629,,
721942,22.15,4861,38.96032684,32652,148,0.001,-14.557654727589,721824,0.5997357084637597,,
722030,22.15,4861,38.95788191,32656,148,0.001,-14.860044739463113,721912,0.626154329095568,,
722117,22.12,4862,38.910147789999996,32660,148,0.001,-14.809635335748846,721999,0.6510363437912681,,
722204,22.09,4863,38.86460423999999,32664,148,0.001,-14.390629248185592,722086,0.6307842206387293,,
722293,22.07,4863,38.83671383,32668,148,0.001,-14.647568095814098,722175,0.6355934237891977,,
722382,22.09,4864,38.86399896,32672,148,0.001,-14.87203684720126,722263,0.6395275484431874,,
722472,22.09,4864,38.85913719,32676,148,0.001,-14.497214924205434,722353,0.5888923867182299,,
722500,,,,,,0.001,-14.66930068622936,722399,0.6103336266849352,22.05,38.89948651790619
722561,22.1,4866,38.86414277,32680,148,0.001,-14.862600153142756,722444,0.6543083881789987,,
722650,22.12,4866,38.891578370000005,32684,148,0.001,-14.55091753872958,722532,0.6126498146490618,,
722741,22.14,4867,38.91761956,32688,148,0.001,-14.80618684942072,722623,0.6476709337338157,,
722831,22.16,4867,38.94574053,32692,148,0.001,-14.533624042164195,722712,0.6269959550012242,,
722919,22.17,4868,38.95906813,32696,148,0.001,-14.792366461320357,722801,0.6196856119415977,,
723006,22.16,4869,38.9341226,32700,148,0.001,-14.392803625626998,722888,0.6034492498094385,,
723093,22.13,4870,38.88517707,32704,148,0.001,-14.565271854400635,722975,0.6371302746591114,,
723180,22.12,4870,38.869272349999996,32708,148,0.001,-14.670192111622203,723062,0.6506941119829813,,
723269,22.12,4871,38.87452804,32712,148,0.001,-14.73800026286732,723151,0.6333462259043818,,
723357,22.11,4872,38.86562128,32716,148,0.001,-14.843524058659872,723240,0.6920679289361705,,
723446,22.1,4872,38.8454284,32720,148,0.001,-14.880539576212565,723328,0.6167857854262643,,
723534,22.12,4873,38.87719647,32724,148,0.001,-14.577827627008611,723416,0.6713049167936499,,
723623,22.13,4874,38.8864589,32728,148,0.001,-14.573187047784979,723504,0.6134056868878278,,
723712,22.14,4874,38.90127254,32732,148,0.001,-14.729306741194291,723594,0.673303791067817,,
723800,22.13,4875,38.87667157,32736,148,0.001,-14.536041606556285,723682,0.6317387629639019,,
723889,22.13,4875,38.87899255,32740,148,0.001,-14.891413948752664,723771,0.6203864773978358,,
