time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_ep_length,eval/mean_reward
58040,8.48,803,8052,3.5941967399999997,72,1.6885517835617065,57939,0.0003,0.20515285432338715,-0.23527032136917114,0.008690929971635342,,
58069,8.27,803,8056,3.4327777400000006,72,0.3697969913482666,57968,0.0003,0.20937193930149078,-0.3098656237125397,0.008707019500434399,,
58122,8.45,804,8060,3.5075817999999996,72,5.582706451416016,58021,0.0003,0.24352142214775085,-0.3341377079486847,0.008690644055604935,,
58169,8.45,805,8064,3.570474710000001,72,1.555532455444336,58068,0.0003,0.29029566049575806,0.00047277379781007767,0.008664320223033428,,
58201,8.47,805,8068,3.57786633,72,0.8776745200157166,58100,0.0003,0.23784571886062622,-0.2060748040676117,0.008651645854115486,,
58227,8.41,805,8072,3.54829307,72,-1.9452617168426514,58126,0.0003,0.2002418339252472,-0.23511727154254913,0.008659087121486664,,
58269,8.53,806,8076,3.7053375099999992,72,-0.6912233829498291,58168,0.0003,0.23317879438400269,-0.2753722369670868,0.008688137866556644,,
58310,8.62,807,8080,3.62241197,72,-0.234701007604599,58209,0.0003,0.2833297550678253,-0.2913816273212433,0.00870098639279604,,
58337,8.65,807,8084,3.65900651,72,0.491225004196167,58236,0.0003,0.2416752278804779,-0.061420995742082596,0.008748541586101055,,
58369,8.62,807,8088,3.6910894700000005,72,0.19881868362426758,58268,0.0003,0.256341814994812,-0.23658466339111328,0.00878122914582491,,
58399,8.62,808,8092,3.66591407,72,4.879578590393066,58298,0.0003,0.267888605594635,-0.26411205530166626,0.008810160681605339,,
58431,8.6,808,8096,3.6707625200000007,72,-2.1838319301605225,58330,0.0003,0.28912660479545593,-0.07259158045053482,0.008849033154547215,,
58461,8.65,809,8100,3.7248736600000005,72,1.1562981605529785,58360,0.0003,0.20153973996639252,-0.24350318312644958,0.008854968473315239,,
58497,8.6,809,8104,3.65701503,72,-1.1708009243011475,58396,0.0003,0.25812798738479614,-0.12687557935714722,0.008902240544557571,,
58540,8.72,809,8108,3.7332419,72,0.20266252756118774,58439,0.0003,0.319850891828537,-0.19177263975143433,0.00889358576387167,,
58582,8.8,810,8112,3.86076189,72,-1.6447007656097412,58481,0.0003,0.22358903288841248,-0.21298591792583466,0.008890519849956036,,
58623,8.89,811,8116,3.8654849000000002,72,-2.1264734268188477,58522,0.0003,0.21026602387428284,-0.23905938863754272,0.008869881741702557,,
58660,8.87,811,8120,3.8893424400000005,72,-2.468576431274414,58559,0.0003,0.2687494456768036,-0.2005878984928131,0.008842486888170242,,
58687,8.82,811,8124,3.84997794,72,0.22915129363536835,58586,0.0003,0.22529342770576477,-0.16855016350746155,0.008851911872625351,,
58731,8.99,812,8128,3.9693290900000004,72,3.8677072525024414,58630,0.0003,0.21059304475784302,-0.05191121995449066,0.0088404081761837,,
58760,8.95,812,8132,3.9679879099999993,72,1.9915900230407715,58659,0.0003,0.22921942174434662,-0.37483733892440796,0.0088771628215909,,
58792,8.94,813,8136,4.03477543,72,2.1468276977539062,58691,0.0003,0.27443844079971313,-0.23768901824951172,0.008880021050572395,,
58821,8.91,813,8140,3.94501588,72,-0.8071472644805908,58720,0.0003,0.20398907363414764,-0.33364418148994446,0.008909902535378933,,
58854,8.94,813,8144,4.00141941,72,0.9387761354446411,58753,0.0003,0.3311828374862671,-0.3380604386329651,0.008889896795153618,,
58893,9.03,814,8148,4.005282350000001,72,3.4421520233154297,58792,0.0003,0.35751795768737793,-0.27202439308166504,0.00883645098656416,,
58929,8.89,814,8152,3.84282548,72,3.9228549003601074,58828,0.0003,0.22994589805603027,-0.23928937315940857,0.00884208269417286,,
58959,8.9,815,8156,3.7902634299999995,72,1.3066024780273438,58858,0.0003,0.2365063726902008,-0.26859357953071594,0.00883130356669426,,
58998,8.76,815,8160,3.78827319,72,-1.5320038795471191,58897,0.0003,0.2362920343875885,-0.1902797520160675,0.008809617720544338,,
59022,8.53,816,8164,3.66030848,72,-3.243746757507324,58921,0.0003,0.19693055748939514,-0.1736428141593933,0.008789578452706337,,
59067,8.66,816,8168,3.90102377,72,-0.4071516990661621,58966,0.0003,0.21274957060813904,-0.06911669671535492,0.008778143674135208,,
59095,8.68,817,8172,3.96121832,72,1.2392232418060303,58994,0.0003,0.24710607528686523,-0.17859217524528503,0.008747123181819916,,
59121,8.52,817,8176,3.86493014,72,-2.018537998199463,59020,0.0003,0.2647545039653778,-0.17302975058555603,0.008774051442742348,,
59149,8.39,817,8180,3.90564339,72,1.3301293849945068,59048,0.0003,0.24381083250045776,-0.03017059713602066,0.008788430131971836,,
59176,8.39,818,8184,3.9382153800000004,72,1.1155776977539062,59075,0.0003,0.25358933210372925,-0.4149446189403534,0.008803881704807281,,
59208,8.39,818,8188,3.9539812400000005,72,0.4304143190383911,59107,0.0003,0.19203516840934753,-0.2083839476108551,0.008827371522784233,,
59238,8.39,818,8192,3.9201051800000006,72,-3.1767966747283936,59137,0.0003,0.2089436650276184,-0.21546617150306702,0.008812702260911465,,
59286,8.55,819,8196,4.0424641,72,0.9924132227897644,59185,0.0003,0.25995928049087524,-0.4687337279319763,0.0087659303098917,,
59335,8.74,820,8200,4.144335119999999,72,-0.6239482164382935,59234,0.0003,0.25104832649230957,-0.12831220030784607,0.00881870836019516,,
59365,8.68,820,8204,4.088162389999999,72,3.7082109451293945,59264,0.0003,0.3003690838813782,-0.13166534900665283,0.008823874406516552,,
59404,8.64,821,8208,4.10881364,72,-3.3918962478637695,59303,0.0003,0.2250095009803772,-0.29667413234710693,0.008825473487377167,,
59438,8.56,821,8212,4.053823649999999,72,2.3188300132751465,59337,0.0003,0.28279656171798706,-0.20849961042404175,0.008821669965982437,,
59473,8.5,821,8216,4.0611836299999995,72,4.206849098205566,59372,0.0003,0.2314615696668625,-0.3266277313232422,0.00882872287184,,
59520,8.6,822,8220,4.23363299,72,2.0387494564056396,59419,0.0003,0.22497399151325226,-0.3040916919708252,0.008903302252292633,,
59556,8.69,823,8224,4.30120472,72,0.4798249900341034,59455,0.0003,0.21844521164894104,-0.3501112759113312,0.008962449617683887,,
59583,8.52,823,8228,4.20145383,72,-3.5892815589904785,59482,0.0003,0.24850547313690186,-0.17941880226135254,0.00898372009396553,,
59619,8.59,823,8232,4.24206729,72,1.5203027725219727,59518,0.0003,0.22824817895889282,-0.06169814243912697,0.00896211713552475,,
59646,8.54,824,8236,4.15188929,72,-0.6785203218460083,59545,0.0003,0.25476276874542236,-0.42652076482772827,0.00894731655716896,,
59678,8.57,824,8240,4.18630733,72,-1.8017029762268066,59577,0.0003,0.28518345952033997,-0.3517999053001404,0.008933138102293015,,
59705,8.51,824,8244,4.10781773,72,-0.43466365337371826,59604,0.0003,0.26903289556503296,-0.2908884286880493,0.008926903828978539,,
59746,8.53,825,8248,4.25558106,72,0.005220890045166016,59645,0.0003,0.2771978974342346,-0.17363600432872772,0.008942927233874798,,
59778,8.49,825,8252,4.218982339999999,72,0.04682058095932007,59677,0.0003,0.18570423126220703,-0.31500083208084106,0.008987070061266422,,
59818,8.59,826,8256,4.33794348,72,2.771202802658081,59717,0.0003,0.21912671625614166,-0.33150216937065125,0.009033221751451492,,
59862,8.64,826,8260,4.339321549999999,72,-1.5646800994873047,59761,0.0003,0.23171253502368927,-0.22289788722991943,0.00903516449034214,,
59897,8.75,827,8264,4.42655079,72,-0.9417001605033875,59796,0.0003,0.20011571049690247,-0.3511457145214081,0.008984336629509926,,
59931,8.64,827,8268,4.26304706,72,-3.1139252185821533,59830,0.0003,0.2398766577243805,-0.03854629769921303,0.008995532989501953,,
59971,8.76,828,8272,4.277940109999999,72,4.70155143737793,59870,0.0003,0.2812274098396301,-0.3971809148788452,0.008978121913969517,,
60000,,,,,,2.3452813625335693,59899,0.0003,0.28394615650177,-0.5078570246696472,0.009002767503261566,7.5,3.96910573290661
60019,8.98,829,8276,4.363046349999999,72,0.5522278547286987,59918,0.0003,0.17512336373329163,-0.2474774718284607,0.00901431031525135,,
60061,9.12,829,8280,4.33569991,72,-1.2425175905227661,59960,0.0003,0.24897119402885437,-0.022229589521884918,0.008984211832284927,,
60098,9.22,830,8284,4.391840750000001,72,-2.559185028076172,59997,0.0003,0.23546811938285828,-0.42073163390159607,0.008968097157776356,,
60132,9.24,830,8288,4.304161229999999,72,-1.6020889282226562,60031,0.0003,0.3489677906036377,-0.23083117604255676,0.008961343206465244,,
60170,9.32,831,8292,4.378633219999999,72,0.30204668641090393,60069,0.0003,0.32205700874328613,-0.33017152547836304,0.008977214805781841,,
60194,9.08,831,8296,4.203108309999999,72,-0.8250194191932678,60093,0.0003,0.20850518345832825,-0.20520994067192078,0.00899592787027359,,
60219,8.84,831,8300,4.086398139999999,72,-2.6414928436279297,60118,0.0003,0.21498814225196838,-0.44687801599502563,0.008991832844913006,,
60248,8.83,832,8304,4.119653560000001,72,0.9818990230560303,60147,0.0003,0.2227693498134613,-0.3466857671737671,0.008971014060080051,,
60284,8.8,832,8308,4.02542412,72,-0.7146199941635132,60183,0.0003,0.3355824053287506,-0.28609341382980347,0.008991994895040989,,
60319,8.81,832,8312,3.990092690000001,72,0.03381156921386719,60218,0.0003,0.2308650016784668,-0.3070002794265747,0.00900506041944027,,
60350,8.77,833,8316,3.9582585100000007,72,-4.860330581665039,60249,0.0003,0.261709600687027,-0.29152077436447144,0.008945879526436329,,
60384,8.64,833,8320,3.77326839,72,1.1214728355407715,60283,0.0003,0.200112447142601,-0.21493566036224365,0.008943464607000351,,
60421,8.65,834,8324,3.8721939100000005,72,0.6217370629310608,60320,0.0003,0.25265294313430786,-0.23827749490737915,0.008950125426054,,
60464,8.81,834,8328,3.9796131000000003,72,-2.6980905532836914,60363,0.0003,0.26519182324409485,-0.17628654837608337,0.008956456556916237,,
60529,9.1,835,8332,4.23039221,72,1.8539049625396729,60428,0.0003,0.24823187291622162,-0.2503378093242645,0.008911648765206337,,
60558,9.12,836,8336,4.2656661499999995,72,-0.5408081412315369,60457,0.0003,0.2505623698234558,-0.47106361389160156,0.008917110040783882,,
60584,9.06,836,8340,4.22856771,72,0.35642337799072266,60483,0.0003,0.2256333827972412,-0.3508068323135376,0.008946130983531475,,
60614,9.09,836,8344,4.29165361,72,-1.5329651832580566,60513,0.0003,0.24547234177589417,-0.2272825539112091,0.008964771404862404,,
60660,9.14,837,8348,4.3274912699999994,72,1.2322665452957153,60559,0.0003,0.2239879071712494,-0.12314772605895996,0.009013120085000992,,
60704,9.26,837,8352,4.522838650000001,72,3.0648913383483887,60603,0.0003,0.2549499273300171,-0.2749485671520233,0.008976773358881474,,
60728,9.1,838,8356,4.2970187399999995,72,-2.0938596725463867,60627,0.0003,0.18532070517539978,-0.3959910273551941,0.009000956080853939,,
60754,8.92,838,8360,4.15369695,72,-1.3771336078643799,60653,0.0003,0.26508355140686035,-0.34813445806503296,0.008991120383143425,,
60793,8.96,839,8364,4.1084368399999995,72,-0.8337831497192383,60692,0.0003,0.1987927109003067,-0.06608816981315613,0.008947838097810745,,
60834,9.03,839,8368,4.115066349999999,72,0.6020845174789429,60733,0.0003,0.27667444944381714,-0.13251715898513794,0.008910446427762508,,
60859,8.88,839,8372,3.9986505999999995,72,0.19097885489463806,60758,0.0003,0.22453787922859192,-0.21262189745903015,0.008935362100601196,,
60889,8.7,840,8376,3.89024244,72,-0.8139669299125671,60788,0.0003,0.3274649977684021,-0.4383339583873749,0.008948089554905891,,
60914,8.53,840,8380,3.89142559,72,0.3632535934448242,60813,0.0003,0.20606736838817596,-0.11466291546821594,0.00893991719931364,,
60962,8.64,841,8384,3.9613808399999995,72,0.40515419840812683,60861,0.0003,0.24691955745220184,-0.47875845432281494,0.008927231654524803,,
60995,8.63,841,8388,3.9106043200000005,72,0.7039358615875244,60894,0.0003,0.21156559884548187,-0.19531847536563873,0.008948084898293018,,
61017,8.47,842,8392,3.7886745700000004,72,1.3940138816833496,60916,0.0003,0.27755796909332275,-0.376262366771698,0.008953291922807693,,
61049,8.55,842,8396,3.8981653700000005,72,1.8188552856445312,60948,0.0003,0.23296618461608887,-0.289603054523468,0.008963368833065033,,
61076,8.57,842,8400,3.87814473,72,0.44305235147476196,60975,0.0003,0.21790951490402222,-0.4095335006713867,0.008993920870125294,,
61110,8.62,843,8404,3.8116706199999992,72,1.2004774808883667,61009,0.0003,0.24856212735176086,-0.5983458757400513,0.008968276903033257,,
61148,8.64,843,8408,3.7924756900000007,72,-1.813164472579956,61047,0.0003,0.25389769673347473,-0.2884085178375244,0.008981307968497276,,
61187,8.68,844,8412,3.8458097600000003,72,2.7028512954711914,61086,0.0003,0.2585657238960266,-0.5935072898864746,0.00898444838821888,,
61226,8.76,844,8416,3.8640463799999996,72,0.7601302862167358,61125,0.0003,0.2852015495300293,-0.2050839513540268,0.00899311900138855,,
61262,8.78,845,8420,3.90127457,72,-0.7342851161956787,61161,0.0003,0.2022605836391449,-0.27464908361434937,0.009013733826577663,,
61296,8.75,845,8424,3.8426566,72,0.23548242449760437,61195,0.0003,0.2929719090461731,-0.4148241877555847,0.009020601399242878,,
61335,8.71,846,8428,3.83422581,72,0.20210793614387512,61234,0.0003,0.22131764888763428,-0.29370787739753723,0.009029711596667767,,
61369,8.4,846,8432,3.6258148799999996,72,-4.7683868408203125,61268,0.0003,0.24291318655014038,-0.2887975573539734,0.009031356312334538,,
61392,8.34,846,8436,3.53480316,72,0.5992953777313232,61291,0.0003,0.3353635370731354,-0.3772616386413574,0.009046864695847034,,
61422,8.38,847,8440,3.58889185,72,0.7137384414672852,61321,0.0003,0.2866950035095215,-0.39319294691085815,0.009053381159901619,,
61453,8.39,847,8444,3.51891374,72,2.8695998191833496,61352,0.0003,0.2797550857067108,-0.30341002345085144,0.009045355021953583,,
61474,8.14,847,8448,3.3105379600000004,72,-1.6940486431121826,61373,0.0003,0.32065099477767944,-0.372220903635025,0.009045570157468319,,
61516,8.12,848,8452,3.2097234699999997,72,-2.0560495853424072,61415,0.0003,0.2537781596183777,-0.18052132427692413,0.009081203490495682,,
61547,8.19,848,8456,3.2919071200000003,72,-0.2991302013397217,61446,0.0003,0.24241942167282104,-0.45260366797447205,0.009104317985475063,,
61573,8.19,849,8460,3.36795714,72,0.21862351894378662,61472,0.0003,0.2494925856590271,-0.338356077671051,0.009110722690820694,,
61603,8.1,849,8464,3.3443602899999996,72,-2.777981758117676,61502,0.0003,0.18056276440620422,-0.16888032853603363,0.009146022610366344,,
61628,7.94,850,8468,3.1716481900000004,72,-0.8918085098266602,61527,0.0003,0.19040679931640625,-0.21675240993499756,0.009136926382780075,,
61660,8.01,850,8472,3.24894546,72,-1.906644582748413,61559,0.0003,0.1951250284910202,-0.2390320897102356,0.009173019789159298,,
61710,8.21,851,8476,3.43314316,72,-0.28216561675071716,61609,0.0003,0.29168370366096497,-0.22892151772975922,0.009165285155177116,,
61749,8.35,851,8480,3.53153935,72,1.693477988243103,61648,0.0003,0.2455543726682663,-0.42906248569488525,0.00915383268147707,,
61780,8.18,852,8484,3.37773647,72,-0.9771311283111572,61679,0.0003,0.23671381175518036,-0.12311628460884094,0.00916254986077547,,
61815,8.2,852,8488,3.4018173899999997,72,1.7797551155090332,61714,0.0003,0.21679559350013733,-0.19147107005119324,0.009179175831377506,,
61849,8.32,852,8492,3.5157718499999997,72,-2.46899151802063,61748,0.0003,0.19039395451545715,-0.26526448130607605,0.00912737287580967,,
61897,8.48,853,8496,3.60071903,72,-0.5188808441162109,61796,0.0003,0.3176972270011902,-0.38062721490859985,0.009154889732599258,,
61931,8.55,853,8500,3.6731030200000006,72,-3.5608346462249756,61830,0.0003,0.279413640499115,-0.2745016813278198,0.009156269021332264,,
61977,8.67,854,8504,3.74245205,72,2.308387041091919,61876,0.0003,0.30098482966423035,-0.2830098867416382,0.009128081612288952,,
61998,8.5,854,8508,3.642181580000001,72,1.1506562232971191,61897,0.0003,0.23739275336265564,-0.31782665848731995,0.009147977456450462,,
62029,8.42,855,8512,3.5809116800000003,72,2.105552911758423,61928,0.0003,0.19938215613365173,-0.5820554494857788,0.009139161556959152,,
62078,8.52,855,8516,3.6612299999999998,72,-4.349474906921387,61977,0.0003,0.28480812907218933,-0.4118558168411255,0.009205176495015621,,
62109,8.47,856,8520,3.6619954600000004,72,-1.2620391845703125,62008,0.0003,0.25536054372787476,-0.3882526159286499,0.009172450751066208,,
62161,8.65,856,8524,3.83413403,72,2.219571590423584,62060,0.0003,0.19215567409992218,-0.25585874915122986,0.009136459790170193,,
62189,8.54,857,8528,3.71030392,72,-0.4653529226779938,62088,0.0003,0.23212333023548126,-0.21680885553359985,0.009169288910925388,,
62227,8.58,857,8532,3.7021353699999997,72,-0.7894920110702515,62126,0.0003,0.23091590404510498,-0.2043699026107788,0.00916700717061758,,
62278,8.86,858,8536,4.04744299,72,0.8204639554023743,62177,0.0003,0.2318117618560791,-0.21019764244556427,0.009100355207920074,,
62312,8.9,858,8540,4.05370132,72,-1.1846611499786377,62211,0.0003,0.28655803203582764,-0.21070046722888947,0.009101851843297482,,
62349,8.96,859,8544,4.1913072,72,-0.48591816425323486,62248,0.0003,0.23800128698349,-0.3760533332824707,0.009081571362912655,,
62395,9.21,859,8548,4.4630898299999995,72,0.734912097454071,62294,0.0003,0.22923773527145386,-0.48521310091018677,0.009100510738790035,,
62424,9.08,860,8552,4.377697980000001,72,4.820747375488281,62323,0.0003,0.24357572197914124,-0.11328880488872528,0.009059029631316662,,
62456,9.09,860,8556,4.365330920000001,72,3.0390799045562744,62355,0.0003,0.294443279504776,-0.2342444211244583,0.009097044356167316,,
62495,9.22,861,8560,4.4031796000000005,72,2.1952834129333496,62394,0.0003,0.22282877564430237,-0.30796992778778076,0.009113360196352005,,
62527,9.24,861,8564,4.44640707,72,1.1866817474365234,62426,0.0003,0.27831220626831055,-0.4430965781211853,0.009121468290686607,,
62564,9.36,862,8568,4.583250509999999,72,2.0377235412597656,62463,0.0003,0.27506884932518005,-0.3336341679096222,0.00914282351732254,,
62590,9.3,862,8572,4.62219332,72,1.541114330291748,62489,0.0003,0.24296516180038452,-0.36292266845703125,0.009147698059678078,,
62631,9.21,862,8576,4.5482378,72,1.2355170249938965,62530,0.0003,0.2500450015068054,-0.44222164154052734,0.00914657674729824,,
62676,9.27,863,8580,4.50714763,72,4.784053802490234,62575,0.0003,0.2654013931751251,-0.48932257294654846,0.009147257544100285,,
62717,9.37,864,8584,4.65008594,72,5.12553071975708,62616,0.0003,0.2706645727157593,-0.31960034370422363,0.009211047552525997,,
62751,9.36,864,8588,4.70437815,72,-0.11574509739875793,62650,0.0003,0.28369906544685364,-0.3486407995223999,0.009273791685700417,,
