time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
6060,123,115190,31.682766573769705,9.7,6.945574248920788,929,115245,-4.54839782,0.001,,
6064,123,115231,32.5791916847229,9.73,6.60298490524292,930,115283,-4.45459551,0.001,,
6068,123,115268,30.82337303161621,9.69,6.466112242804633,930,115320,-4.379283630000001,0.001,,
6072,123,115303,30.26211643218994,9.69,6.609048419528538,930,115355,-4.402661849999999,0.001,,
6076,123,115341,32.99650115966797,9.69,5.233611655235291,930,115393,-4.43654,0.001,,
6080,123,115376,33.10640640258789,9.66,6.876941415998671,931,115428,-4.34893322,0.001,,
6084,123,115412,28.080486679077147,9.66,6.513143910302056,931,115465,-4.28459583,0.001,,
6088,123,115449,32.42987871170044,9.65,5.908950010935466,931,115500,-4.14583608,0.001,,
6092,123,115485,32.21368885040283,9.62,6.691798157162136,931,115536,-4.123521529999999,0.001,,
6096,123,115519,30.920573234558105,9.61,6.835809588432312,932,115571,-4.0972623100000005,0.001,,
6100,123,115556,31.95073547363281,9.63,6.685352468490601,932,115609,-4.081531180000001,0.001,,
6104,123,115593,32.26028394699097,9.64,7.549669802188873,932,115646,-4.012471070000001,0.001,,
6108,123,115630,30.034416961669923,9.63,7.8364667892456055,933,115682,-4.00202685,0.001,,
6112,123,115666,31.23339080810547,9.64,8.560443580150604,933,115718,-3.95848654,0.001,,
6116,123,115702,30.902238845825195,9.63,6.739186811447143,933,115754,-3.8253558200000004,0.001,,
6120,123,115738,30.87105522155762,9.62,6.010849369896783,933,115791,-3.8205698500000005,0.001,,
6124,123,115775,30.654152870178223,9.63,7.030795256296794,934,115828,-3.7314852300000005,0.001,,
6128,124,115812,30.67670135498047,9.62,6.354388184017605,934,115864,-3.7543658600000005,0.001,,
6132,124,115847,31.279210090637207,9.58,6.228465133243137,934,115898,-3.8603166,0.001,,
6136,124,115881,31.975491523742676,9.56,6.063989639282227,934,115932,-3.90952033,0.001,,
6140,124,115916,31.965078353881836,9.56,6.221455838945177,935,115967,-3.91615771,0.001,,
6144,124,115952,31.358996200561524,9.62,5.797080230712891,935,116007,-3.9385660000000002,0.001,,
6148,124,115992,31.834582138061524,9.63,6.595634195539686,935,116044,-3.76486663,0.001,,
6152,124,116027,30.200570583343506,9.56,7.065742439693874,935,116078,-3.84944725,0.001,,
6156,124,116063,29.80149040222168,9.55,6.6315032005310055,936,116115,-3.8928844400000004,0.001,,
6160,124,116219,30.299858474731444,10.25,6.490521383285523,937,116270,-5.41699298,0.001,,
6164,124,116255,33.25767097473145,10.24,7.748900127410889,937,116307,-5.333072049999998,0.001,,
6168,124,116290,28.499839782714844,10.22,6.38272942437066,937,116342,-5.3761899799999995,0.001,,
6172,124,116325,31.530527591705322,10.22,8.056650585598415,938,116377,-5.360282529999999,0.001,,
6176,124,116362,33.66312942504883,10.22,7.550611972808838,938,116415,-5.203241979999999,0.001,,
6180,124,116398,30.409774780273438,10.23,6.275812029838562,938,116451,-5.18836092,0.001,,
6184,124,116435,32.006150245666504,10.24,5.885911676618788,938,116489,-5.202209880000001,0.001,,
6188,124,116473,29.94171905517578,10.24,7.4852723479270935,939,116524,-5.2074392,0.001,,
6192,124,116507,34.252394676208496,10.22,6.780555354224311,939,116558,-5.28539123,0.001,,
6196,124,116544,32.18765525817871,10.26,7.538898849487305,939,116597,-5.17266558,0.001,,
6200,124,116581,32.185462951660156,10.24,6.2921924061245385,939,116633,-5.166044530000001,0.001,,
6204,124,116617,29.665440559387207,10.22,8.662131203545464,940,116668,-5.13018084,0.001,,
6208,124,116651,29.862539768218994,10.23,6.746564441257053,940,116705,-5.10291546,0.001,,
6212,124,116691,29.530930995941162,10.26,7.217787027359009,940,116744,-4.9843265599999995,0.001,,
6216,124,116730,31.23740119934082,10.27,6.049867100185818,941,116781,-4.993398729999999,0.001,,
6220,124,116762,31.086304664611816,10.22,8.525984764099121,941,116813,-5.004035439999999,0.001,,
6224,124,116799,31.918031692504883,10.23,7.292426109313965,941,116851,-5.06897095,0.001,,
6228,124,116835,32.94037675857544,10.23,5.943719122144911,941,116887,-5.128405910000001,0.001,,
6232,124,116871,31.085740089416504,10.25,6.066826926337348,942,116923,-5.08093676,0.001,,
6236,124,116907,33.32049560546875,10.29,5.939424620734321,942,116961,-4.94005883,0.001,,
6240,124,116946,29.743781661987306,10.31,7.473629633585612,942,116998,-4.91663157,0.001,,
6244,124,116984,32.94869728088379,10.29,6.981656127505833,942,117036,-4.856434220000001,0.001,,
6248,124,117019,34.490195751190186,10.27,7.848020447625054,943,117071,-5.047986650000001,0.001,,
6252,124,117057,31.33250198364258,10.31,6.810513639450074,943,117109,-5.09833729,0.001,,
6256,124,117093,32.52318859100342,10.31,8.2507945895195,943,117146,-5.02043724,0.001,,
6260,124,117157,29.011415004730225,9.39,6.535560607910156,944,117209,-3.22561808,0.001,,
6264,124,117192,31.34378433227539,9.39,6.2243950963020325,944,117246,-3.29583241,0.001,,
6268,124,117233,32.19084358215332,9.43,7.821793079376221,945,117285,-3.26581975,0.001,,
6272,124,117270,29.38758087158203,9.46,5.787583722008599,945,117323,-3.2511562799999996,0.001,,
6276,124,118299,31.77350997543335,19.36,7.256797611474991,953,118351,-9.009751329999999,0.001,,
6280,124,118338,32.485342788696286,19.39,6.441167545318604,953,118390,-9.070012920000002,0.001,,
6284,124,118380,32.780042920793804,19.44,7.917973756790161,953,118433,-9.278762129999999,0.001,,
6288,124,118417,31.654922008514404,19.45,6.84645610385471,954,118469,-9.192352329999999,0.001,,
6292,124,118455,30.393428802490234,19.5,8.272594499588013,954,118508,-9.177303539999999,0.001,,
6296,124,118492,31.727228927612305,19.47,7.951543013254802,954,118544,-9.34181753,0.001,,
6300,124,118529,29.79265308380127,19.48,6.406286186642117,954,118581,-9.309394339999997,0.001,,
6304,124,118565,31.997962951660156,19.49,6.788077566358778,955,118617,-9.318547889999998,0.001,,
6308,124,118600,30.05520362854004,19.47,6.776746643914117,955,118652,-9.423409479999998,0.001,,
6312,124,118637,34.341320514678955,19.46,6.016371144188775,955,118690,-9.38151458,0.001,,
6316,124,118676,32.002898406982425,19.48,7.020579761928982,956,118729,-9.5116629,0.001,,
6320,124,118715,33.20119094848633,19.55,7.396957079569499,956,118768,-9.54333144,0.001,,
6324,124,118757,29.701943079630535,19.58,6.081793051499587,956,118809,-9.37516576,0.001,,
6328,124,118793,34.57319927215576,19.58,6.302379873063829,956,118845,-9.42583789,0.001,,
6332,124,118831,29.05883331298828,19.6,6.1068013429641725,957,118883,-9.38896068,0.001,,
6336,124,118868,29.924707412719727,19.59,7.238991525438097,957,118920,-9.440972870000001,0.001,,
6340,124,118905,31.416835021972656,19.6,8.13356285095215,957,118958,-9.36832878,0.001,,
6344,124,118943,32.88498077392578,19.59,6.294866561889648,958,118995,-9.32448145,0.001,,
6348,124,118980,29.85665626525879,19.62,6.814517127143012,958,119033,-9.359277010000001,0.001,,
6352,124,119014,30.994003772735596,19.59,6.998580455780029,958,119068,-9.352423929999999,0.001,,
6356,124,119054,34.20029067993164,19.6,6.6761651039123535,958,119106,-9.347417519999999,0.001,,
6360,124,119090,31.17609977722168,19.33,7.898984061347114,959,119142,-9.489607079999999,0.001,,
6364,124,119125,33.92564582824707,19.31,6.033135831356049,959,119177,-9.503393549999998,0.001,,
6368,124,119162,32.36431465148926,19.29,6.831202030181885,959,119214,-9.56208777,0.001,,
6372,124,119200,31.96917839050293,19.29,6.478145742416382,960,119252,-9.588512139999999,0.001,,
6376,124,119239,27.63282241821289,9.41,5.844988584518433,960,119292,-4.01848092,0.001,,
6380,124,119278,31.5610294342041,9.41,10.907217025756836,960,119331,-3.89692468,0.001,,
6384,124,119316,33.39012145996094,9.35,9.09214956110174,960,119368,-3.7083862799999996,0.001,,
6388,124,119354,29.33206621805827,9.38,7.078614278273149,961,119407,-3.7059346900000003,0.001,,
6392,124,119391,30.494573211669923,9.36,6.304350519180298,961,119444,-3.7145810300000006,0.001,,
6396,124,119433,30.68164607456752,9.43,6.432770729064941,961,119487,-3.663914110000001,0.001,,
6400,124,119473,33.257752895355225,9.43,6.458932558695476,962,119524,-3.6759616300000006,0.001,,
6404,124,119516,30.764962196350098,9.5,6.930848002433777,962,119567,-3.7367599899999995,0.001,,
6408,124,119551,30.396609115600587,9.55,7.368886137008667,962,119607,-3.7355341600000003,0.001,,
6412,124,119595,32.72996520996094,9.57,6.380401134490967,963,119647,-3.7961308999999996,0.001,,
6416,124,119634,31.76700750986735,9.57,6.3009678667241875,963,119686,-3.60815566,0.001,,
6420,124,119670,28.905007934570314,9.54,6.553424570295546,963,119722,-3.5317677000000005,0.001,,
6424,124,119708,32.129656600952146,9.52,7.647942042350769,963,119761,-3.5220276099999994,0.001,,
6428,124,119745,28.810961723327637,9.53,7.519887745380402,964,119798,-3.40752739,0.001,,
6432,124,119785,30.21623961130778,10.27,6.705693795130803,964,119910,-3.9933946,0.001,,
6436,124,119892,31.679611682891846,10.24,7.205172598361969,965,119944,-4.03332963,0.001,,
6440,124,119928,28.985270309448243,10.22,7.166826009750366,965,119980,-4.0877975,0.001,,
,,119947,32.34452171325684,,7.708916568756104,,120000,,0.001,9.5,-1.2500976502895356
6444,124,119967,33.767558097839355,10.24,8.266553190019396,966,120019,-4.09627209,0.001,,
6448,124,120004,30.01854553222656,10.23,6.262467336654663,966,120056,-3.9375338300000005,0.001,,
6452,124,120042,29.97643127441406,10.27,5.878978040483263,966,120095,-3.84010217,0.001,,
6456,124,120079,32.41925573348999,10.26,7.123945024278429,967,120132,-4.03444116,0.001,,
6460,124,120116,28.51029739379883,10.26,6.529945903354221,967,120168,-3.8806916400000007,0.001,,
6464,124,120150,31.68776798248291,10.26,7.154776215553284,967,120203,-4.008381320000001,0.001,,
6468,124,120188,29.739881134033205,10.26,6.866125053829617,967,120240,-3.9595095600000003,0.001,,
6472,124,120226,32.07826118469238,10.26,9.371832105848524,968,120278,-3.9494971199999998,0.001,,
6476,124,120262,32.785980224609375,10.22,6.345414002736409,968,120314,-4.059082259999999,0.001,,
6480,124,120301,31.057411193847656,10.22,8.567207384109498,968,120353,-4.08062444,0.001,,
6484,124,120335,31.04111671447754,10.19,6.524993472629124,969,120387,-4.116450110000001,0.001,,
6488,124,120504,31.393345647388035,11.5,7.266456183460024,970,120557,-6.42335626,0.001,,
6492,124,120541,32.12017869949341,11.82,5.824581676059299,970,120626,-6.7650907799999995,0.001,,
6496,124,120609,32.769980907440186,11.75,6.840087678697374,971,120662,-6.916251990000001,0.001,,
6500,124,120648,30.552785110473632,11.76,6.770424418979221,971,120700,-6.916994430000001,0.001,,
6504,124,120690,32.33912811279297,11.76,6.435931894514296,971,120743,-6.88202492,0.001,,
6508,124,120728,32.65603446960449,11.73,8.00172724723816,972,120780,-6.82521991,0.001,,
6512,124,120767,32.13015441894531,11.72,7.418716526031494,972,120819,-6.761381640000001,0.001,,
6516,124,120805,29.259632873535157,11.72,7.4497010057622735,972,120858,-6.921930279999999,0.001,,
6520,124,120840,30.94678611755371,11.7,6.554535653856066,972,120892,-6.884842229999999,0.001,,
6524,124,120880,30.206135431925457,11.71,6.326705694198608,973,120932,-6.871115910000001,0.001,,
6528,124,120916,32.357954788208005,11.71,6.836725923750135,973,120969,-6.841284600000002,0.001,,
6532,124,120952,29.747890949249268,10.93,8.039384484291077,973,121003,-6.335650699999999,0.001,,
6536,124,120989,32.3089054107666,10.97,7.4521630764007565,974,121041,-6.2239708799999995,0.001,,
6540,124,121027,29.860897064208984,11.01,9.247056047121683,974,121081,-6.200501760000001,0.001,,
6544,124,121065,31.28313159942627,10.98,5.791811360253228,974,121117,-6.26617505,0.001,,
6548,124,121114,30.760313034057617,11.09,7.914752430386013,975,121165,-6.4467939,0.001,,
6552,124,121150,28.053149032592774,11.07,6.136665556165907,975,121202,-6.5269819600000005,0.001,,
6556,124,121185,30.062856674194336,11.06,5.9353049993515015,975,121238,-6.485635230000001,0.001,,
6560,124,121225,30.485469818115234,11.09,7.485993992198598,975,121277,-6.6256607500000015,0.001,,
6564,124,121265,33.522742907206215,11.14,6.268908580144246,976,121317,-6.488677300000002,0.001,,
6568,124,121303,33.08396625518799,11.15,10.853814231024849,976,121355,-6.52657527,0.001,,
6572,124,121340,33.92870903015137,11.13,5.862860414716932,976,121391,-6.579172590000001,0.001,,
6576,124,121373,30.50659990310669,11.12,5.490069925785065,976,121426,-6.376746030000001,0.001,,
6580,124,121410,27.9256893157959,11.09,7.222717497083876,977,121462,-6.450431630000001,0.001,,
6584,124,121448,27.551941299438475,11.14,6.751867559221056,977,121501,-6.362115020000001,0.001,,
6588,124,121486,32.38759994506836,9.8,6.312473011016846,977,121537,-4.12742832,0.001,,
6592,124,121524,29.71151288350423,9.5,8.332026221535422,978,121576,-3.8494848299999997,0.001,,
6596,124,121557,29.864829540252686,9.47,7.564908981323242,978,121609,-3.76220873,0.001,,
6600,124,121594,29.224995613098145,9.46,9.224756896495819,978,121646,-3.79441918,0.001,,
6604,124,121629,31.391599655151367,9.39,7.2199428346421985,978,121682,-3.82918541,0.001,,
6608,124,121669,29.29131507873535,9.41,7.788201967875163,979,121721,-3.8038794400000002,0.001,,
6612,124,121706,30.368058681488037,9.39,7.070228219032288,979,121758,-3.89730412,0.001,,
6616,124,121741,27.59780502319336,9.36,12.009821229510838,979,121794,-3.74331437,0.001,,
6620,124,121781,28.71072654724121,9.41,6.5490947203202685,980,121833,-3.7147310799999995,0.001,,
6624,124,121818,31.598104095458986,9.39,6.074775695800781,980,121871,-3.7408550000000003,0.001,,
6628,124,121870,29.315109252929688,9.54,6.518404657190496,980,121923,-3.9519317899999997,0.001,,
6632,124,121907,29.387779235839844,9.55,5.400876927375793,981,121958,-3.8595273900000002,0.001,,
6636,124,121943,32.64586753845215,9.54,7.471749591827392,981,121995,-3.92161338,0.001,,
6640,124,121980,32.68367080688476,9.51,7.3517080783844,981,122032,-3.9390792900000005,0.001,,
6644,124,122016,27.59961814880371,9.51,7.6967842313978405,981,122068,-3.9619479900000005,0.001,,
6648,124,122061,31.647121047973634,9.49,7.095520830154419,982,122114,-4.29715385,0.001,,
6652,124,122108,30.60615110397339,9.58,8.740383327007294,982,122160,-4.53459586,0.001,,
6656,124,122162,29.414041137695314,9.76,6.156920099258423,982,122214,-4.457426020000001,0.001,,
6660,124,122197,31.983291149139404,9.73,6.93480908870697,983,122250,-4.2665270699999995,0.001,,
6664,124,122251,29.773520946502686,9.86,7.290276984373729,983,122303,-4.630702920000001,0.001,,
6668,124,122286,31.138266372680665,9.84,6.505950291951497,983,122339,-4.5758063,0.001,,
6672,124,122324,32.04479560852051,9.85,14.81667218208313,984,122376,-4.59115757,0.001,,
6676,124,122360,31.851632118225098,10.12,7.470072388648987,984,122438,-4.91582985,0.001,,
6680,124,122425,29.24773120880127,10.15,5.56295993593004,984,122477,-4.940425479999999,0.001,,
6684,124,122463,33.482241821289065,10.14,6.1580463409423825,985,122515,-5.00235139,0.001,,
6688,124,122499,30.047144889831543,10.13,9.039830366770426,985,122550,-5.003804089999999,0.001,,
6692,124,122534,31.94746971130371,10.1,8.127482149336073,985,122586,-4.91310877,0.001,,
6696,124,122570,32.04756164550781,10.13,9.609786086612278,986,122622,-4.948023539999999,0.001,,
6700,124,122609,31.539722442626953,10.16,8.000170283847385,986,122662,-4.971635409999999,0.001,,
6704,124,122647,32.16527509689331,10.17,8.25264925426907,986,122699,-4.88161379,0.001,,
6708,124,122697,30.71752964366566,10.28,6.288190084954967,986,122749,-5.130994380000001,0.001,,
6712,124,122736,26.72829246520996,10.29,7.693877458572388,987,122787,-5.10498412,0.001,,
6716,124,122772,31.144422149658205,10.3,7.901869032118055,987,122824,-5.2702977099999995,0.001,,
6720,124,122809,32.4952392578125,10.28,6.270167350769043,987,122861,-5.44836472,0.001,,
6724,124,122845,27.5156569480896,10.26,7.154146671295166,988,122897,-5.6645357600000015,0.001,,
6728,124,122882,33.574066162109375,10.11,6.66475248336792,988,122934,-5.528856309999998,0.001,,
6732,124,122964,31.09700866981789,10.58,7.433092216275773,989,123016,-5.99473291,0.001,,
6736,124,123005,32.567778778076175,10.63,8.725065898895263,989,123058,-6.06391267,0.001,,
6740,124,123042,29.19405746459961,10.62,9.370038562350803,989,123094,-6.126969039999999,0.001,,
6744,124,123080,30.639785448710125,10.65,7.058664408597079,989,123133,-6.278924329999999,0.001,,
6748,124,123117,31.97853660583496,10.55,7.832369751400417,990,123169,-5.81727474,0.001,,
6752,124,123154,30.11702537536621,10.46,8.446360694037544,990,123206,-5.632071810000001,0.001,,
6756,124,123190,30.609636306762695,10.29,8.044463038444519,990,123243,-5.58219808,0.001,,
6760,124,123230,31.579830169677734,10.32,8.645077896118163,991,123282,-5.643503569999999,0.001,,
6764,124,123268,29.064908599853517,10.19,6.720433659023708,991,123322,-5.55641899,0.001,,
6768,124,123309,32.025787353515625,10.21,6.837919592857361,991,123360,-5.602028039999999,0.001,,
6772,124,123343,32.594921588897705,10.19,7.6468178033828735,991,123395,-5.6311577999999995,0.001,,
6776,124,123381,31.39545669555664,9.95,7.335992553017356,992,123433,-5.42078244,0.001,,
6780,124,123418,30.988750839233397,9.93,6.873265054490831,992,123470,-5.328085400000001,0.001,,
6784,124,123454,31.68224220275879,9.91,6.831511926651001,992,123506,-5.442510940000001,0.001,,
6788,124,123492,31.605302810668945,9.93,6.244158788160845,993,123543,-5.36511927,0.001,,
6792,124,123528,31.32282943725586,9.95,8.565859317779541,993,123581,-5.422115700000001,0.001,,
6796,124,123565,35.32535123825073,9.95,7.144790861341688,993,123617,-5.32971992,0.001,,
6800,124,123601,28.00032091140747,9.93,8.006793604956734,993,123655,-5.254561280000001,0.001,,
6804,124,123638,31.638476371765137,9.91,7.971629023551941,994,123690,-5.283749879999999,0.001,,
6808,124,123678,27.431649017333985,9.81,7.280625867843628,994,123730,-4.966901730000001,0.001,,
6812,124,123717,33.00136299133301,9.85,6.753776359558105,994,123772,-4.83965711,0.001,,
6816,124,123756,32.848022079467775,9.85,8.424392223358154,995,123809,-4.76699383,0.001,,
6820,124,123840,30.46033397087684,10.31,7.361032761060274,995,123892,-4.83954512,0.001,,
