train/critic_loss,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,time/episodes,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
0.5422664389461279,130000,,0.001,,129163,,,,-45.4051720123291,1000.0,883.5682417251635
,130163,992.73,,136,,843.6955425599999,147,885,,,
0.543626103669405,134163,992.73,0.001,140,133163,851.52728385,148,905,-46.14754215240478,,
0.5617051701247692,135000,,0.001,,134163,,,,-46.31351840209961,1000.0,942.960221234709
0.5557957949340343,138163,1000.0,0.001,144,137163,865.1799255599998,147,934,-46.84623257446289,,
0.5242723000496626,140000,,0.001,,139163,,,,-47.36598016357422,1000.0,897.2749083586037
0.576203127592802,142163,1000.0,0.001,148,141163,868.7388979899998,147,963,-47.69677470397949,,
0.5456478148400784,145000,,0.001,,144163,,,,-48.12198617553711,1000.0,876.1944487050175
0.5640678481161594,146163,1000.0,0.001,152,145163,872.0028755800001,147,992,-48.16999835968018,,
0.5280668191611767,150000,,0.001,,149163,,,,-48.70538139343262,1000.0,899.475389232859
,150163,1000.0,,156,,874.82817102,146,1021,,,
0.5063047455847264,154163,1000.0,0.001,160,153163,874.7244619099998,147,1042,-49.3592661819458,,
0.5324886734038592,155000,,0.001,,154163,,,,-49.42014714813232,1000.0,883.1707054905594
0.5219769732058048,158163,1000.0,0.001,164,157163,876.4650153599999,147,1071,-49.80204726409912,,
0.5003738356977702,160000,,0.001,,159163,,,,-50.042277870178225,1000.0,930.0896590207703
0.5229329665452241,162163,1000.0,0.001,168,161163,878.31110449,147,1100,-50.38949647521973,,
0.5056127603501082,165000,,0.001,,164163,,,,-50.67922573089599,1000.0,950.3671068374067
0.5069264231026173,166163,1000.0,0.001,172,165163,885.4926270200001,147,1130,-50.85454626464844,,
0.505578327357769,170000,,0.001,,169163,,,,-51.204904571533206,1000.0,951.524731182307
,170163,1000.0,,176,,888.97097525,146,1159,,,
0.5155100719183683,174163,1000.0,0.001,180,173163,892.0524595499998,147,1179,-51.80087164306641,,
0.4882271287590265,175000,,0.001,,174163,,,,-51.99902693939209,1000.0,926.7218483159901
0.525822660908103,178163,1000.0,0.001,184,177163,892.95137079,147,1209,-52.27422332763672,,
0.5115109981745481,180000,,0.001,,179163,,,,-52.43881111145019,1000.0,943.5530093098059
0.5151050346940755,182163,1000.0,0.001,188,181163,895.2736516500001,147,1238,-52.69917291259765,,
0.5135064899027347,185000,,0.001,,184163,,,,-52.95724545288086,1000.0,991.3499539166805
0.506653145223856,186163,1000.0,0.001,192,185163,895.2068965500001,146,1266,-52.997211685180666,,
0.5197526991069317,190000,,0.001,,189163,,,,-53.29293869781494,1000.0,911.2038022835739
,190163,1000.0,,196,,898.40060273,146,1295,,,
0.5113109884560109,194163,1000.0,0.001,200,193163,900.0393758400002,147,1316,-53.81752850341797,,
0.5244738858938217,195000,,0.001,,194163,,,,-53.894138053894046,1000.0,936.5107616694644
0.5619964538251653,197673,995.1,0.001,204,196673,897.9264401,147,1342,-54.042772524964576,,
0.5509111156463623,200000,,0.001,,199673,,,,-54.19910188293457,1000.0,1031.385000825394
0.5394466511458158,201673,995.1,0.001,208,200673,901.75906827,147,1371,-54.19094692993164,,
0.5579548595100641,205000,,0.001,,204673,,,,-54.56881359100342,1000.0,1150.9700922637828
,205673,995.1,,212,,913.15685092,146,1400,,,
0.6260721929371357,209673,995.1,0.001,216,208673,922.3697889099999,147,1421,-54.91355014801025,,
0.6250018111914396,210000,,0.001,,209673,,,,-54.97763925933838,887.4,964.9396672069328
0.7516929270625115,212915,987.52,0.001,220,211915,914.79010016,147,1445,-55.22719091033935,,
0.7616526645421982,215000,,0.001,,214915,,,,-55.66610139465332,1000.0,1082.1648181063822
0.7612794170081616,216915,987.52,0.001,224,215915,924.4681764299999,147,1474,-55.76839452362061,,
0.8726043963730336,220000,,0.001,,219915,,,,-55.91450704193115,1000.0,1192.6959924237976
