time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
110000,,,,,,9.495402980595827,0.001,-55.88579481840134,109787,289.63227665424347,128.9
110128,136,126.2,807,1020,279.34943443,9.449603569216844,0.001,-56.34887904505576,109910,,
110642,136,126.37,810,1024,279.90012802,8.396512970328331,0.001,-56.38986724615097,110422,,
111134,136,126.35,814,1028,279.93039920999996,9.55428155394625,0.001,-55.89467896008101,110920,,
111628,136,126.41,818,1032,280.27027523,8.800330292794012,0.001,-56.55043048243369,111412,,
112146,136,126.62,821,1036,280.74937184,8.719914434506343,0.001,-56.57572584885817,111928,,
112500,,,,,,8.637906661987305,0.001,-56.3682004535009,112306,273.55663254261015,124.05
112643,136,126.66,827,1040,280.74786891,8.905418529066928,0.001,-56.55470925569534,112435,,
113138,136,126.68,831,1044,280.62095120000004,10.57428192323254,0.001,-56.78290970094742,112927,,
113636,136,126.48,834,1048,280.19064707000007,8.992375354918222,0.001,-56.605863480340865,113425,,
114121,136,126.36,838,1052,280.25583128999995,10.151338289523947,0.001,-56.791020294715615,113906,,
114611,136,126.23,841,1056,280.01906207,9.669522590873655,0.001,-56.52432663714299,114398,,
115000,,,,,,9.227492801604733,0.001,-56.258365138884514,114893,281.1864006757736,125.85
115111,135,126.16,847,1060,279.76799374,,,,,,
115606,135,125.99,850,1064,279.20758961,8.157041345323835,0.001,-56.48607971708653,115395,,
116118,135,126.1,854,1068,279.38125591,9.593940827273583,0.001,-57.00732046274038,115894,,
116635,135,126.17,858,1072,279.47615414000006,8.492281045764685,0.001,-56.59716123342514,116416,,
117148,135,126.05,861,1076,279.36877201,9.628862441055418,0.001,-56.277618169784546,116930,,
117500,,,,,,7.865903186047171,0.001,-56.498448084271146,117315,278.9828278779984,125.5
117664,135,126.12,868,1080,279.55291781999995,8.577470881070278,0.001,-56.56419043907752,117444,,
118173,135,126.14,871,1084,279.54217581,10.780895192493764,0.001,-56.77819161048302,117956,,
118689,135,126.12,874,1088,279.40258045999997,8.234271848012531,0.001,-56.69296155657087,118466,,
119205,135,126.01,878,1092,279.24278335,9.695167736744317,0.001,-56.52001565600198,118981,,
119648,135,125.35,881,1096,277.32744462,8.279104834017547,0.001,-56.559143232262656,119426,,
120000,,,,,,8.726236099333274,0.001,-56.73727556258913,119809,291.3388581752777,130.8
120159,135,125.31,887,1100,277.22530953,8.825718554415444,0.001,-56.887096698467545,119938,,
120682,135,125.43,891,1104,277.37635893000004,10.657407894730568,0.001,-56.748044550418854,120463,,
121195,135,125.46,894,1108,277.31981728999995,9.600045684696168,0.001,-57.09611248970032,120979,,
121716,135,125.58,898,1112,277.51268309,10.274249799323805,0.001,-56.81029244625207,121492,,
122223,135,126.03,901,1116,278.91107535000003,9.736851571067687,0.001,-56.912767041114066,122005,,
122500,,,,,,9.657441127591017,0.001,-56.49237454322077,122388,284.42641254663465,127.2
122736,135,126.08,907,1120,278.94153058,10.836810263376387,0.001,-56.83466254340278,122514,,
123239,135,125.97,911,1124,278.86027555000004,8.736827737916776,0.001,-56.6667417307369,123017,,
123736,135,126.02,915,1128,279.27179695,8.699911642459131,0.001,-57.29377168224704,123517,,
124245,135,126.17,918,1132,279.87926876,8.408731607290415,0.001,-56.83176075862004,124027,,
124750,135,126.04,922,1136,279.75528959,10.950907289489242,0.001,-56.90173835754395,124529,,
125000,,,,,,9.100375922151315,0.001,-56.76007872361403,124788,273.91856613755226,124.85
125263,134,126.2,928,1140,280.07604722,9.708602390890047,0.001,-56.334643167162696,125047,,
125770,134,126.32,932,1144,280.37453903,7.959001502052683,0.001,-56.486102057284995,125558,,
126270,134,126.34,935,1148,280.48885743,8.079803616035985,0.001,-56.638991847182766,126054,,
126784,135,126.63,939,1152,281.10265069999997,8.685793025970458,0.001,-56.89332786438957,126566,,
127301,135,126.9,942,1156,281.78648145999995,8.686933383797154,0.001,-56.809239185217656,127079,,
127500,,,,,,10.2627735696733,0.001,-56.76109600067139,127338,268.28883277773855,120.0
127808,134,126.97,949,1160,282.12694477,9.214868783950806,0.001,-57.13418819720928,127586,,
128326,134,127.2,952,1164,282.90699395,10.196050115333971,0.001,-56.75203311626728,128104,,
128840,134,127.22,956,1168,283.20835642,9.840359684079885,0.001,-56.794007778167725,128624,,
129350,134,127.15,959,1172,283.51567862,9.088642258797922,0.001,-57.004480792630105,129131,,
129858,134,127.1,963,1176,283.68355948,9.671282205056018,0.001,-57.33329665660858,129646,,
130000,,,,,,9.476566123239921,0.001,-56.81985814643629,129899,290.37123503684995,128.0
130386,134,127.22,969,1180,284.30482054,8.162164618418768,0.001,-56.848096466064455,130161,,
130884,134,127.11,973,1184,284.39751065999997,9.596809719085693,0.001,-56.91600732954721,130664,,
131376,134,126.87,976,1188,284.29829477999994,10.00939998470369,0.001,-56.68001006079502,131162,,
131873,134,126.68,980,1192,284.17197873,8.561656033697208,0.001,-57.012442416832094,131658,,
132372,134,127.24,983,1196,286.21577047,9.935420583384905,0.001,-56.78225238506611,132156,,
132500,,,,,,10.344508289337158,0.001,-56.301084972563245,132406,279.3016634225845,122.85
132870,134,127.11,989,1200,286.20540816,9.941813827546175,0.001,-56.92915087840596,132654,,
133376,134,126.94,992,1204,286.29766033,9.909395591233128,0.001,-56.58129841089249,133163,,
133878,134,126.83,996,1208,286.19633664,9.950926690805154,0.001,-56.43312967019003,133665,,
134389,134,126.73,999,1212,286.08837058999995,9.899029519822863,0.001,-56.18590654645647,134170,,
134904,134,126.81,1003,1216,286.62360859,9.110919879033016,0.001,-56.18983764648438,134685,,
135000,,,,,,9.569620901718736,0.001,-56.231888353824615,134813,291.79325976073744,124.8
135413,134,126.77,1008,1220,286.95979328,8.942372719446817,0.001,-56.196361717810994,135198,,
135911,134,126.72,1012,1224,286.98515094,9.228815353982817,0.001,-56.52436527129142,135690,,
136411,134,126.75,1015,1228,287.25531972,8.569895084381104,0.001,-56.51031887915827,136195,,
136923,134,126.78,1019,1232,287.5206187,8.003055428349695,0.001,-56.22255343198776,136699,,
137422,134,126.72,1022,1236,288.10464028,8.930558110040332,0.001,-56.3343262445359,137209,,
137500,,,,,,9.663872925961604,0.001,-55.541363950635564,137331,290.194471937418,123.6
137937,134,126.74,1029,1240,288.98821699999996,8.790304754013405,0.001,-56.23146649261019,137718,,
138446,134,126.76,1032,1244,289.84158643,8.141580654728797,0.001,-56.36244195507419,138228,,
138964,134,126.94,1035,1248,290.92623274,9.923389603541448,0.001,-56.09432502159706,138741,,
139488,134,127.04,1039,1252,292.07462016,11.099773679460798,0.001,-56.22249591711795,139261,,
139998,134,126.97,1042,1256,292.70525304,7.873781198501587,0.001,-55.80382562452747,139779,,
140000,,,,,,8.128845319151878,0.001,-56.45296221971512,139907,308.9634559750557,128.0
140526,134,127.18,1047,1260,293.90013168999997,8.35588395501685,0.001,-56.01814126968384,140304,,
141042,134,127.16,1050,1264,294.35014416999996,9.13009535598755,0.001,-55.90541648864746,140821,,
141482,134,126.42,1053,1268,292.75751329,8.822132596969604,0.001,-56.192635192871094,141259,,
141974,134,126.24,1057,1272,292.3330456,8.7865523933468,0.001,-56.12696377199087,141788,,
142500,,,,,,8.781232167746275,0.001,-56.00790705825343,142280,302.5862150371075,129.45
142503,133,126.45,1063,1276,292.85231951000003,,,,,,
143019,134,126.33,1067,1280,292.65817347,8.972256900713994,0.001,-56.383824333777795,142802,,
143461,134,125.77,1070,1284,291.16379235999995,9.611162527283625,0.001,-56.138720782835094,143318,,
143826,134,124.5,1072,1288,287.69700462,9.584815200637369,0.001,-56.401042545543,143604,,
144347,134,124.74,1076,1292,288.36322531,9.782367608126473,0.001,-56.2137357487398,144122,,
144871,134,124.99,1080,1296,288.76845647999994,9.77957134938422,0.001,-56.31481857299805,144649,,
145000,,,,,,9.76262322636961,0.001,-56.20028721202504,144780,298.45061790347097,130.8
145401,133,125.31,1086,1300,289.49369197000004,8.31920252985029,0.001,-55.770851818483266,145180,,
145935,133,125.59,1090,1304,290.04669549000005,9.047833844796935,0.001,-56.38274229818315,145711,,
146450,133,125.72,1094,1308,290.93917781999994,11.111223504743503,0.001,-56.303724553034854,146229,,
146987,133,125.98,1098,1312,292.13614282000003,8.829488282733493,0.001,-56.40637083614574,146758,,
147500,,,,,,9.410337890377482,0.001,-56.464944897275984,147294,309.28671702742577,129.95
147513,133,126.09,1104,1316,292.76206279,,,,,,
148029,133,126.16,1108,1320,293.31581707,8.561674076741136,0.001,-56.572191510881694,147809,,
148556,133,126.45,1112,1324,294.17145641,8.77879432692145,0.001,-56.87869391721838,148331,,
149078,133,126.67,1116,1328,294.73631517,9.040121832862496,0.001,-56.401138961315155,148861,,
149595,133,126.72,1120,1332,294.95939999,10.055255522099577,0.001,-56.91030937433243,149375,,
150000,,,,,,9.152579676836057,0.001,-56.5096844345776,149902,293.14503410458565,129.0
150117,133,126.95,1127,1336,295.09676185,,,,,,
150637,133,127.0,1131,1340,294.88552984000006,9.083230695059132,0.001,-57.10881729125977,150418,,
151164,133,127.18,1134,1344,294.93150538,8.554009166130653,0.001,-56.48165283203125,150937,,
151692,133,127.28,1138,1348,294.83026053000003,8.975271328635838,0.001,-56.91431985385176,151470,,
152155,133,126.67,1142,1352,292.5245649,9.87834488550822,0.001,-56.78357382381664,151932,,
152500,,,,,,8.370558025218822,0.001,-56.82905247632195,152330,292.88521670103074,129.0
152672,132,126.74,1148,1356,291.90716123,8.156372592562722,0.001,-57.49584518917023,152456,,
153171,132,126.45,1152,1360,290.48986717,8.68419843814412,0.001,-57.20962724529329,152950,,
153260,132,122.18,1153,1364,279.87468495,7.99648024819114,0.001,-57.86143597689542,153147,,
153657,132,121.75,1155,1368,278.36421376000004,8.809114082336425,0.001,-57.56385427808005,153440,,
154143,132,121.69,1159,1372,277.73255335,9.43712585622614,0.001,-57.68171717325846,153933,,
154665,133,121.62,1162,1376,276.94140147,9.144306380301714,0.001,-57.10352009534836,154439,,
155000,,,,,,10.862743158809474,0.001,-57.62157290099097,154824,278.8742272377014,126.1
155166,132,121.47,1167,1380,276.19230583,9.96487049518093,0.001,-57.48882342923072,154948,,
155661,132,122.0,1171,1384,277.09716204,9.744326824278343,0.001,-57.77093809843063,155448,,
156165,132,123.39,1174,1388,280.23623267,9.346764682799346,0.001,-57.36218977708083,155952,,
156684,132,123.37,1178,1392,279.91130110999995,9.247863912206935,0.001,-57.24607830955868,156469,,
157208,133,123.37,1181,1396,279.84984073,8.982754525853627,0.001,-57.35147476196289,156984,,
157500,,,,,,10.753239442976259,0.001,-57.47877159118652,157384,299.6344473540783,130.9
157751,132,123.5,1188,1400,280.13973877999996,11.598750188615586,0.001,-57.4643151582177,157519,,
158297,132,123.62,1192,1404,280.44551981,10.64383745921477,0.001,-57.42413208701394,158066,,
158836,132,123.86,1196,1408,280.62753483,9.67392159225349,0.001,-57.55975222231737,158604,,
159376,132,123.89,1199,1412,280.71256878,10.7058200945381,0.001,-57.67439275888296,159153,,
159936,132,124.23,1203,1416,281.38402782,9.98687943754525,0.001,-57.70456753836738,159699,,
160000,,,,,,9.346551735107212,0.001,-57.475978746806106,159845,327.47379806041715,135.4
160468,132,124.39,1209,1420,281.97286159,10.325703916693092,0.001,-57.23159258293383,160245,,
160995,132,124.39,1212,1424,282.22164762,8.793448890172519,0.001,-57.4971436720628,160768,,
161541,132,124.63,1216,1428,283.02366877000003,9.222431924608019,0.001,-57.93620835410224,161315,,
162067,132,124.72,1219,1432,283.62850340999995,10.213833714976456,0.001,-57.36822105176521,161842,,
162500,,,,,,10.291841589418569,0.001,-57.4413944013191,162377,311.2013707399368,128.75
162597,132,124.8,1226,1436,284.46661228,,,,,,
163121,132,124.84,1229,1440,285.20928717,9.22460228809412,0.001,-57.465648872264914,162904,,
163662,132,124.98,1233,1444,286.35614603,10.221080009753887,0.001,-57.8988156245305,163433,,
164201,132,125.09,1237,1448,287.47664044,10.242623834146393,0.001,-57.98699548509386,163971,,
164761,132,126.06,1241,1452,290.97303997,11.24709325293972,0.001,-57.26255218296835,164525,,
165000,,,,,,10.732870934666067,0.001,-57.66239741228629,164808,308.10306057333946,127.5
165290,132,126.18,1248,1456,292.2872187,11.08400797664671,0.001,-57.50937214182384,165066,,
165816,132,126.45,1252,1460,293.86757036,9.729023597037145,0.001,-57.63478231430054,165593,,
166327,132,130.67,1256,1464,304.21623789000006,9.117985288302103,0.001,-57.943119049072266,166100,,
166883,132,132.26,1260,1468,309.36478513,10.237288032504294,0.001,-57.65880274091448,166656,,
167420,132,132.77,1264,1472,311.91961893,8.824545748531818,0.001,-57.689515113830566,167195,,
167500,,,,,,9.146025677225483,0.001,-57.714751343228926,167329,338.24070463180544,136.05
167976,132,133.11,1271,1476,314.20335238999996,10.040614379963404,0.001,-57.91489684413856,167758,,
168437,132,132.71,1274,1480,313.8574944,10.380413546706691,0.001,-57.9464084858797,168213,,
168929,132,132.68,1278,1484,314.86556621,9.545801949145188,0.001,-58.17933119588823,168703,,
169459,132,132.94,1281,1488,316.69471047999997,10.57919783592224,0.001,-57.55658451960637,169237,,
169995,132,133.11,1285,1492,318.16277012,10.478576370521829,0.001,-57.77566146850586,169769,,
170000,,,,,,9.785395495096843,0.001,-57.88824434841381,169904,133.20471044778824,65.1
170449,132,132.41,1289,1496,316.90015865,9.488875939028107,0.001,-58.064112068950266,170228,,
170982,132,132.31,1292,1500,317.1730807,9.678465060605348,0.001,-57.56497286283053,170759,,
171523,132,132.26,1296,1504,317.52076382,10.654199198853197,0.001,-58.0109245300293,171306,,
172065,132,132.29,1300,1508,317.89414179,8.454834350397888,0.001,-58.235974002891865,171841,,
172500,,,,,,9.952386034295914,0.001,-57.368413199841136,172398,322.07132012844085,134.1
172623,132,132.47,1306,1512,318.51469013999997,,,,,,
173160,132,132.24,1310,1516,318.4191616,10.5320838837728,0.001,-58.267424415139594,172937,,
173697,132,132.29,1314,1520,318.67348254999996,9.96656271075526,0.001,-58.18685869489397,173471,,
174226,132,132.31,1317,1524,318.91252776,9.838350834268512,0.001,-57.93541243582061,174003,,
174753,132,132.12,1321,1528,318.56329526999997,9.159000971185879,0.001,-58.07212236192491,174531,,
175000,,,,,,9.183448504684563,0.001,-58.3313211961226,174795,316.1537091314793,131.5
175297,131,132.3,1328,1532,318.96558248,9.601480458332942,0.001,-57.97006219717173,175060,,
175743,131,131.46,1332,1536,316.58214236,9.826186702364968,0.001,-57.601749056861514,175603,,
176285,131,131.64,1335,1540,317.13046897,10.645325107428864,0.001,-57.906746141838305,176068,,
176751,131,130.89,1339,1544,314.95723003,10.64400567799589,0.001,-58.06556017258588,176603,,
177291,132,130.9,1342,1548,314.98710699,10.997326321461621,0.001,-57.961634411531335,177067,,
177500,,,,,,11.548355185624326,0.001,-58.30145321470319,177332,347.3630391001701,138.9
177830,131,130.69,1349,1552,314.42373571,9.497194290161133,0.001,-57.71746652266558,177613,,
178348,131,130.58,1353,1556,313.92313583,10.570022489085343,0.001,-58.23545455932617,178128,,
178869,131,130.53,1357,1560,313.59601176,9.910083305090666,0.001,-58.19881099462509,178644,,
179404,131,130.77,1360,1564,314.61517990000004,10.310849500585485,0.001,-58.29151347146105,179181,,
179941,131,130.58,1364,1568,313.97166434999997,10.978168310121049,0.001,-58.45730408888597,179712,,
180000,,,,,,9.788405097049216,0.001,-58.30466560695482,179850,333.8401749253273,135.35
180493,131,130.73,1371,1572,314.17064221,10.956477731251889,0.001,-58.291545159476144,180260,,
181044,131,130.68,1374,1576,314.0939052,9.885931090304727,0.001,-58.54465814846665,180820,,
181642,131,132.05,1378,1580,318.57133931,9.273394956259892,0.001,-58.29227771497752,181406,,
182229,131,133.0,1382,1584,321.70951635999995,10.452965243866569,0.001,-58.7163913124486,181985,,
182500,,,,,,9.339103403017502,0.001,-58.801534564678484,182398,368.4452397763729,143.95
182768,131,133.09,1388,1588,322.24854452,10.428317329462837,0.001,-58.14173159879797,182534,,
183314,131,133.19,1391,1592,322.73887214,11.184902650969368,0.001,-58.73363222394671,183090,,
183908,131,134.59,1395,1596,327.19546468,9.799208195313163,0.001,-58.92847387341485,183659,,
184394,131,134.12,1399,1600,326.53993793,10.255750020345053,0.001,-58.931890215192524,184159,,
185000,,,,,,10.243272702905196,0.001,-59.00230644322649,184779,361.5829286277294,141.6
185007,131,134.84,1407,1604,329.3885707500001,,,,,,
185450,131,133.85,1410,1608,326.93022489000003,11.556649189103734,0.001,-59.32813158902255,185219,,
186006,131,133.83,1414,1612,327.48955657,10.182908966593498,0.001,-59.041971543255976,185771,,
186493,131,133.33,1417,1616,326.43374711,10.891598458723589,0.001,-58.61046670984339,186273,,
187063,131,133.66,1421,1620,328.03743169,13.818267201034116,0.001,-59.074254747847434,186821,,
187500,,,,,,9.780705379403155,0.001,-59.14950251924819,187400,330.92674716115,135.3
187632,131,134.06,1428,1624,329.61234176000005,,,,,,
188167,131,134.14,1432,1628,330.60951068,10.242394808460684,0.001,-58.93598287245806,187939,,
188725,131,134.28,1436,1632,331.7060052599999,10.610243302125197,0.001,-59.19942075289213,188496,,
189275,131,135.32,1440,1636,335.0696279200001,10.006402522325516,0.001,-58.999516785144806,189051,,
189601,131,133.16,1443,1640,329.27351363,10.072143683066734,0.001,-59.604724590594955,189485,,
189917,131,131.66,1444,1644,325.31358297,11.660040404647589,0.001,-59.55511802434921,189693,,
190000,,,,,,9.973501108642807,0.001,-59.045015078872,189826,323.4706048965454,131.7
190475,131,131.84,1451,1648,326.27489399,13.505203497670863,0.001,-58.83456488216625,190233,,
191038,131,132.08,1455,1652,327.23766949000003,10.690562159037418,0.001,-58.95383978581083,190811,,
191551,131,132.03,1458,1656,327.24583405999994,12.50379906127702,0.001,-59.26972739376239,191307,,
192091,131,132.22,1462,1660,327.92024488000004,10.457206967171658,0.001,-58.56304229389537,191841,,
192500,,,,,,11.460907323898807,0.001,-59.44288596128806,192296,386.9755599975586,152.35
192700,131,132.96,1469,1664,330.21179589999997,11.148718009204984,0.001,-58.91397785235055,192455,,
193287,131,133.46,1473,1668,331.97784511,13.27878770828247,0.001,-59.378724852604655,193045,,
193878,131,133.85,1477,1672,334.0597163,11.897055673283457,0.001,-59.309594555904994,193650,,
194494,131,134.5,1481,1676,336.32589279000007,11.624347390550556,0.001,-59.71100587555856,194257,,
195000,,,,,,9.513257288395014,0.001,-60.07582884123831,194825,362.78419011831284,142.6
195058,131,134.16,1488,1680,335.20698243,,,,,,
