time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/critic_loss,train/actor_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
27147,697.52,25068,1748.52021771,45,1244907,19.793081283569336,-107.1231689453125,0.06124843657016754,0.0003,1.6902146339416504,1244806,,
,,,,,1245000,13.036018371582031,-108.55293273925781,0.06217733025550842,0.0003,0.5073261260986328,1244899,2596.437190714432,921.55
27229,711.23,25072,1786.0610663300001,45,1247998,10.47216796875,-108.8032455444336,0.06192072108387947,0.0003,0.8535199165344238,1247897,,
,,,,,1250000,10.694583892822266,-111.35133361816406,0.0653170645236969,0.0003,-0.9483831524848938,1249899,2648.131285026297,912.6
27317,727.87,25076,1831.7477562099998,45,1251572,14.028289794921875,-111.327392578125,0.06371352821588516,0.0003,-0.2243262529373169,1251471,,
27341,707.03,25080,1780.0996689100002,45,1253488,16.59455108642578,-111.15032958984375,0.06215813383460045,0.0003,0.15016573667526245,1253387,,
,,,,,1255000,11.771472930908203,-112.47531127929688,0.06300748139619827,0.0003,-1.9938056468963623,1254899,2843.5906223971397,1000.0
27424,705.23,25084,1779.5853335400002,45,1256371,15.378174781799316,-111.15489959716797,0.061196405440568924,0.0003,-0.4098566770553589,1256270,,
27462,710.64,25088,1798.3403534800004,45,1259539,16.23126792907715,-112.82172393798828,0.0627729594707489,0.0003,-0.45918869972229004,1259438,,
,,,,,1260000,14.165261268615723,-112.7238998413086,0.064725860953331,0.0003,1.1534727811813354,1259899,2705.690485739708,931.0
27538,712.68,25092,1805.9425042899998,45,1262226,16.56806182861328,-112.84913635253906,0.06017648056149483,0.0003,0.5467183589935303,1262125,,
,,,,,1265000,16.21510887145996,-113.97509765625,0.06294805556535721,0.0003,-0.1747678518295288,1264899,2425.317669281074,861.65
27618,724.04,25096,1836.4188550600004,45,1265880,16.912517547607422,-113.18519592285156,0.06294258683919907,0.0003,-1.829207181930542,1265779,,
27638,710.21,25100,1803.68164869,45,1267629,13.199356079101562,-114.31578826904297,0.061923880130052567,0.0003,-3.8223371505737305,1267528,,
27661,703.05,25104,1785.35447927,45,1269682,13.981035232543945,-112.49453735351562,0.062410373240709305,0.0003,1.902489185333252,1269581,,
,,,,,1270000,18.23463249206543,-115.21742248535156,0.06222677603363991,0.0003,1.003365397453308,1269899,2321.7980533692985,848.0
27737,708.82,25108,1804.1585265800004,45,1273125,11.04836654663086,-115.61903381347656,0.06242569908499718,0.0003,-1.0136563777923584,1273024,,
,,,,,1275000,11.615226745605469,-115.65171813964844,0.06389641016721725,0.0003,2.400622606277466,1274899,2577.8637383928058,892.05
27797,693.46,25112,1765.8803844800004,45,1275068,12.524375915527344,-116.66877746582031,0.06446972489356995,0.0003,0.27322107553482056,1274967,,
27822,683.19,25116,1740.76175352,45,1277234,35.59846115112305,-115.47502136230469,0.06383147090673447,0.0003,-2.0765457153320312,1277133,,
,,,,,1280000,23.83298683166504,-116.66202545166016,0.060069043189287186,0.0003,1.3916033506393433,1279899,2618.4613518371248,919.9
27905,689.81,25120,1760.56489973,45,1280939,10.054125785827637,-117.46583557128906,0.06075974553823471,0.0003,-2.5524301528930664,1280838,,
27946,697.8,25124,1783.7758074900003,45,1284338,11.196004867553711,-115.72195434570312,0.060050059109926224,0.0003,0.295338898897171,1284237,,
,,,,,1285000,11.539667129516602,-119.31466674804688,0.06054675206542015,0.0003,-0.09985655546188354,1284899,2742.3138261789572,958.6
28021,689.47,25128,1765.1384143899998,45,1286560,10.942745208740234,-118.46417236328125,0.05891101062297821,0.0003,-0.03663671016693115,1286459,,
28044,677.82,25132,1735.56490135,45,1288322,17.23469352722168,-117.84213256835938,0.0596606582403183,0.0003,0.7422033548355103,1288221,,
,,,,,1290000,18.275846481323242,-118.14970397949219,0.059768348932266235,0.0003,-0.47311273217201233,1289899,2703.3803508263604,930.4
28125,681.43,25136,1746.6176175899998,45,1291087,15.251729011535645,-119.52583312988281,0.059760693460702896,0.0003,3.4293742179870605,1290986,,
28165,696.71,25140,1789.7573094399997,45,1294161,20.286151885986328,-119.84242248535156,0.05925054848194122,0.0003,0.3767826557159424,1294060,,
28172,669.59,25144,1719.7993820399997,45,1294800,35.356773376464844,-119.67092895507812,0.05800292268395424,0.0003,-1.3567910194396973,1294699,,
,,,,,1295000,12.809176445007324,-121.19164276123047,0.05869266018271446,0.0003,1.7789782285690308,1294899,2654.8623443424704,926.5
28266,674.09,25148,1736.3346461299998,45,1298800,10.696864128112793,-122.63509368896484,0.06124605983495712,0.0003,-1.0590124130249023,1298699,,
,,,,,1300000,19.30401039123535,-122.33229064941406,0.05993727594614029,0.0003,0.7966753244400024,1299899,2361.4931044019295,816.45
28332,669.27,25152,1725.53752599,45,1301143,11.786575317382812,-121.18445587158203,0.059568144381046295,0.0003,0.8128677606582642,1301042,,
28369,674.58,25156,1741.1741807799997,45,1304417,8.44339370727539,-123.70896911621094,0.05839456245303154,0.0003,-0.09609100222587585,1304316,,
,,,,,1305000,23.24237823486328,-122.26303100585938,0.05896551534533501,0.0003,-2.2537643909454346,1304899,2400.27949561039,832.65
28442,681.71,25160,1761.47658842,45,1307372,6.975403308868408,-124.9864501953125,0.05706040561199188,0.0003,-1.1818296909332275,1307271,,
28471,671.34,25164,1735.1319156200002,46,1309851,16.672964096069336,-124.6513442993164,0.059889476746320724,0.0003,-0.6265759468078613,1309750,,
,,,,,1310000,30.150178909301758,-125.22727966308594,0.05787933990359306,0.0003,-2.879621982574463,1309899,2561.675870160735,900.7
28542,674.11,25168,1744.3364995500003,45,1312318,30.67913818359375,-125.02810668945312,0.05747753381729126,0.0003,-0.6003735661506653,1312217,,
,,,,,1315000,15.364818572998047,-125.60379028320312,0.0581546276807785,0.0003,-0.2925238013267517,1314899,2771.20217337925,966.2
28620,671.05,25172,1737.40534894,45,1315103,9.084014892578125,-125.03494262695312,0.05903022363781929,0.0003,-1.0546432733535767,1315002,,
28639,651.06,25176,1686.26853914,45,1316678,7.58803653717041,-127.73237609863281,0.05613984540104866,0.0003,-3.364302635192871,1316577,,
28668,656.5,25180,1701.2961823199998,46,1319138,11.304625511169434,-128.800048828125,0.05750332772731781,0.0003,-0.02506488561630249,1319037,,
,,,,,1320000,12.111772537231445,-127.29154205322266,0.05837814882397652,0.0003,1.0943703651428223,1319899,2180.211456715688,745.7
28721,643.08,25184,1666.9701425200003,45,1320679,15.993291854858398,-127.2234115600586,0.05715428292751312,0.0003,-0.30378103256225586,1320578,,
28740,627.3,25188,1624.37066838,46,1322269,16.631214141845703,-128.09283447265625,0.05544958636164665,0.0003,1.5313379764556885,1322168,,
,,,,,1325000,9.627918243408203,-127.37440490722656,0.056777678430080414,0.0003,1.016642451286316,1324899,2909.261840521963,994.3
28833,640.43,25192,1659.3796264700002,45,1326269,19.88218879699707,-128.49452209472656,0.05860194191336632,0.0003,-0.7102483510971069,1326168,,
28875,640.07,25196,1662.9318167200004,46,1329887,23.239952087402344,-128.6490478515625,0.05675196275115013,0.0003,0.9095999002456665,1329786,,
,,,,,1330000,9.644669532775879,-130.48715209960938,0.05680364742875099,0.0003,1.831730604171753,1329899,2353.0710788973606,825.45
28949,653.25,25200,1698.4838466,46,1332954,11.281219482421875,-130.9131622314453,0.05752670764923096,0.0003,-0.7661800980567932,1332853,,
,,,,,1335000,13.967339515686035,-130.48095703125,0.057649824768304825,0.0003,1.7236387729644775,1334899,2000.5159882500768,687.1
29017,662.8,25204,1726.131347,46,1335962,10.337467193603516,-129.59286499023438,0.05448763445019722,0.0003,-0.14984436333179474,1335861,,
29049,655.53,25208,1708.9766259499997,46,1338678,66.63188934326172,-131.6917724609375,0.05649004504084587,0.0003,-1.8655182123184204,1338577,,
,,,,,1340000,14.098594665527344,-132.21986389160156,0.05538036674261093,0.0003,-3.728776216506958,1339899,2096.3815283206463,743.85
29121,667.55,25212,1742.2879109400005,46,1341823,26.285240173339844,-130.99000549316406,0.056188154965639114,0.0003,2.462982654571533,1341722,,
,,,,,1345000,15.591404914855957,-131.89212036132812,0.055593010038137436,0.0003,-2.334822654724121,1344899,2686.298247042112,923.65
29206,681.47,25216,1781.45761465,46,1345381,12.692859649658203,-133.17974853515625,0.05529724434018135,0.0003,-1.4149495363235474,1345280,,
29248,679.28,25220,1777.1289379800003,46,1348867,12.252443313598633,-133.87295532226562,0.0555720329284668,0.0003,0.13331210613250732,1348766,,
,,,,,1350000,8.974749565124512,-134.56346130371094,0.055951543152332306,0.0003,-3.2635068893432617,1349899,2269.352158911724,782.6
29319,674.67,25224,1766.1248305099996,46,1351805,31.32646369934082,-134.44595336914062,0.05442769452929497,0.0003,-0.07125312089920044,1351704,,
29331,662.72,25228,1732.63396498,46,1352832,9.59762191772461,-135.5459747314453,0.05422554165124893,0.0003,-2.3142664432525635,1352731,,
29354,665.02,25232,1738.78906871,46,1354824,12.991902351379395,-134.97866821289062,0.05557695031166077,0.0003,0.9647313952445984,1354723,,
,,,,,1355000,9.451438903808594,-134.49127197265625,0.05603612959384918,0.0003,-2.3283002376556396,1354899,2132.8566065953114,753.65
29411,655.8,25236,1714.1882821699996,46,1356667,12.220610618591309,-136.18838500976562,0.052871156483888626,0.0003,-0.13049083948135376,1356566,,
,,,,,1360000,8.870565414428711,-135.8701171875,0.05336398258805275,0.0003,0.000526726245880127,1359899,2633.5591728664936,890.35
29499,665.06,25240,1740.19239063,46,1360667,15.092639923095703,-135.57882690429688,0.05500289797782898,0.0003,2.620938301086426,1360566,,
29529,683.7,25244,1790.19482684,46,1363170,19.22768783569336,-136.37127685546875,0.055971648544073105,0.0003,0.20718914270401,1363069,,
,,,,,1365000,41.55930709838867,-137.59461975097656,0.053804848343133926,0.0003,0.1626960188150406,1364899,2429.0706318933517,839.3
29599,669.07,25248,1748.19176927,46,1365707,12.116443634033203,-136.3247833251953,0.0544840507209301,0.0003,2.8526997566223145,1365606,,
29616,660.84,25252,1726.7135286500002,46,1367227,20.261798858642578,-136.27349853515625,0.053383223712444305,0.0003,2.385647773742676,1367126,,
29628,638.89,25256,1668.2023188600003,46,1368306,88.00538635253906,-139.05203247070312,0.053799107670784,0.0003,1.3887126445770264,1368205,,
,,,,,1370000,14.470490455627441,-136.46136474609375,0.05459517985582352,0.0003,-1.4065093994140625,1369899,2477.949927784316,850.2
29697,634.13,25260,1656.66820065,46,1370785,6.111407279968262,-139.41842651367188,0.05283958092331886,0.0003,-3.036477565765381,1370684,,
29722,630.94,25264,1647.60893795,46,1372945,15.898069381713867,-137.05966186523438,0.054291531443595886,0.0003,-1.9187167882919312,1372844,,
,,,,,1375000,23.281070709228516,-139.7144012451172,0.05475623533129692,0.0003,-0.5213758945465088,1374899,2521.2555606487745,868.75
29788,628.73,25268,1639.29833659,46,1375191,10.988362312316895,-138.7043914794922,0.05461736023426056,0.0003,0.8369775414466858,1375090,,
29825,631.38,25272,1646.0995547300001,46,1378241,24.41858673095703,-139.33287048339844,0.053625136613845825,0.0003,0.3965685963630676,1378140,,
,,,,,1380000,27.17997932434082,-138.45870971679688,0.05417389050126076,0.0003,0.5428832769393921,1379899,2515.85109720435,875.95
29902,648.03,25276,1692.1095739999998,46,1381481,7.7838664054870605,-139.447998046875,0.05268556624650955,0.0003,0.23072388768196106,1381380,,
29944,657.83,25280,1718.4107369399999,46,1384921,9.203032493591309,-141.73980712890625,0.053068436682224274,0.0003,-2.58321475982666,1384820,,
,,,,,1385000,35.69377517700195,-139.8791961669922,0.052909646183252335,0.0003,1.4877047538757324,1384899,2628.5889675101266,913.25
30008,661.28,25284,1727.0298005000002,46,1386807,10.36647891998291,-140.97079467773438,0.053092680871486664,0.0003,-0.38275352120399475,1386706,,
30030,664.15,25288,1735.90814956,46,1388684,15.31379508972168,-141.50808715820312,0.05134863406419754,0.0003,0.39145100116729736,1388583,,
,,,,,1390000,22.68516731262207,-141.65875244140625,0.05288916453719139,0.0003,0.9519656300544739,1389899,2213.176525747194,784.3
30094,647.68,25292,1693.80905153,46,1391037,8.173386573791504,-142.31851196289062,0.052717797458171844,0.0003,-4.7983222007751465,1390936,,
30120,633.41,25296,1655.8089150299995,46,1393228,8.264944076538086,-143.13104248046875,0.05230199173092842,0.0003,2.097362995147705,1393127,,
,,,,,1395000,12.59100341796875,-143.55862426757812,0.051310207694768906,0.0003,-0.3780462145805359,1394899,2243.5362383590023,763.75
30178,622.01,25300,1628.12494703,46,1395155,30.961353302001953,-143.23123168945312,0.05200858414173126,0.0003,-1.148945927619934,1395054,,
30217,624.8,25304,1635.1319909500007,46,1398442,19.371437072753906,-143.053955078125,0.05056937783956528,0.0003,-1.6878257989883423,1398341,,
,,,,,1400000,9.985820770263672,-144.1295623779297,0.05268894508481026,0.0003,-0.4136183261871338,1399899,2572.316823744867,876.1
30290,625.77,25308,1637.4416768400001,46,1401255,12.77810001373291,-144.01556396484375,0.052731312811374664,0.0003,0.684524655342102,1401154,,
30319,619.31,25312,1622.6879078299999,46,1403754,10.529134750366211,-143.883544921875,0.052751995623111725,0.0003,-1.5662881135940552,1403653,,
,,,,,1405000,23.832664489746094,-145.28555297851562,0.05251186713576317,0.0003,-0.734065055847168,1404899,2515.080426466279,851.1
30400,620.17,25316,1627.9719386300005,46,1407398,9.31775188446045,-145.84442138671875,0.05362986773252487,0.0003,-2.5642385482788086,1407297,,
,,,,,1410000,8.538715362548828,-145.25759887695312,0.053012363612651825,0.0003,0.353563517332077,1409899,2851.8031324592184,954.7
30491,623.89,25320,1639.3425665299999,46,1411256,18.070175170898438,-145.98995971679688,0.05238381028175354,0.0003,-1.0970573425292969,1411155,,
30529,626.59,25324,1649.3173309800002,46,1414464,10.59261703491211,-145.99215698242188,0.05193287506699562,0.0003,-0.8120682239532471,1414363,,
,,,,,1415000,8.623430252075195,-146.7184295654297,0.05086258426308632,0.0003,-2.685429096221924,1414899,2634.1546091033842,891.8
30607,647.4,25328,1704.7401084299997,46,1417572,30.758214950561523,-146.24960327148438,0.0517028383910656,0.0003,-1.0424308776855469,1417471,,
30635,651.05,25332,1716.17917978,46,1419929,9.86955451965332,-146.81747436523438,0.05376497283577919,0.0003,0.6189638376235962,1419828,,
,,,,,1420000,10.905312538146973,-146.4736328125,0.053810060024261475,0.0003,0.24377885460853577,1419899,2771.0839278578874,936.6
30715,663.81,25336,1753.1027212700003,46,1423048,29.425729751586914,-148.416015625,0.05208100005984306,0.0003,2.0975499153137207,1422947,,
,,,,,1425000,17.49492073059082,-147.34674072265625,0.050867874175310135,0.0003,0.7476065158843994,1424899,2591.814337026328,887.55
30787,653.67,25340,1725.70242265,46,1426034,7.583612442016602,-147.56976318359375,0.051373884081840515,0.0003,-1.8912744522094727,1425933,,
30811,649.17,25344,1716.1287307599996,46,1428087,32.1693000793457,-147.13897705078125,0.0492587611079216,0.0003,0.31382042169570923,1427986,,
,,,,,1430000,11.25351619720459,-147.42388916015625,0.05086585879325867,0.0003,0.07722154259681702,1429899,2685.762040769821,908.3
30888,658.98,25348,1747.5763730400001,46,1431605,14.963179588317871,-148.78167724609375,0.05080742761492729,0.0003,0.5147450566291809,1431504,,
30909,662.75,25352,1757.6864728,46,1433502,16.525619506835938,-148.31900024414062,0.05106348171830177,0.0003,0.5948392152786255,1433401,,
,,,,,1435000,8.255684852600098,-149.2064971923828,0.04916345328092575,0.0003,-1.6357409954071045,1434899,2510.6983231749387,838.0
30985,683.25,25356,1814.533805,46,1436631,9.648185729980469,-148.9998321533203,0.052439842373132706,0.0003,2.6668708324432373,1436530,,
31016,684.69,25360,1820.14435229,46,1439254,12.677976608276367,-149.27154541015625,0.05233205482363701,0.0003,-1.5087525844573975,1439153,,
,,,,,1440000,21.873632431030273,-149.8415069580078,0.0511058047413826,0.0003,-1.3723911046981812,1439899,2299.552004115097,772.8
31083,686.05,25364,1824.1893916500003,46,1441550,11.260787963867188,-149.2971954345703,0.05151725560426712,0.0003,2.116426944732666,1441449,,
,,,,,1445000,9.495376586914062,-149.60260009765625,0.05020402371883392,0.0003,1.0739104747772217,1444899,2548.0958769015037,855.0
31171,702.22,25368,1871.28837784,46,1445413,7.624503135681152,-151.05572509765625,0.04979714751243591,0.0003,-1.6054534912109375,1445312,,
31179,678.55,25372,1809.7275231699998,46,1446096,16.070423126220703,-150.78839111328125,0.05029825493693352,0.0003,-0.6072168350219727,1445995,,
31217,678.25,25376,1811.04782511,46,1449306,87.92124938964844,-150.12802124023438,0.05136215314269066,0.0003,0.7239631414413452,1449205,,
,,,,,1450000,8.73942756652832,-151.5408477783203,0.05269811674952507,0.0003,-0.21119830012321472,1449899,2354.24411959179,792.45
31292,675.19,25380,1807.23624752,46,1452440,27.349952697753906,-149.80841064453125,0.04859310761094093,0.0003,-0.11964645981788635,1452339,,
,,,,,1455000,9.154415130615234,-151.2163848876953,0.051491137593984604,0.0003,-2.164702892303467,1454899,2623.0282314853016,874.65
31376,691.72,25384,1855.35826418,46,1455979,7.659548759460449,-152.1912841796875,0.04720461368560791,0.0003,2.378173828125,1455878,,
31412,703.21,25388,1887.1743481800002,46,1459005,6.303777694702148,-153.279296875,0.050630226731300354,0.0003,-1.7861671447753906,1458904,,
,,,,,1460000,7.7069525718688965,-152.63525390625,0.05220240354537964,0.0003,0.8938544392585754,1459899,2108.391854574997,711.45
31476,704.15,25392,1889.19205109,46,1461452,8.78109359741211,-152.39561462402344,0.05065593123435974,0.0003,0.780255913734436,1461351,,
,,,,,1465000,17.966854095458984,-153.80718994140625,0.049704402685165405,0.0003,-2.2748560905456543,1464899,2600.5293313737493,865.6
31559,717.76,25396,1926.3728599499998,46,1465004,8.761350631713867,-153.34869384765625,0.04963401332497597,0.0003,-0.9757410287857056,1464903,,
31592,727.84,25400,1952.46400301,46,1467939,16.282573699951172,-152.1327667236328,0.049574464559555054,0.0003,0.6789000034332275,1467838,,
31612,710.95,25404,1907.02249021,46,1469537,28.453264236450195,-153.33062744140625,0.049746204167604446,0.0003,2.229872941970825,1469436,,
,,,,,1470000,11.257442474365234,-154.4088134765625,0.04964480921626091,0.0003,-1.8965909481048584,1469899,2570.1273844784128,864.6
31682,707.55,25408,1898.8064765600002,46,1472010,17.58730697631836,-152.73226928710938,0.04888134449720383,0.0003,2.7384886741638184,1471909,,
31709,705.03,25412,1892.0361153299998,46,1474257,21.640302658081055,-154.1422119140625,0.04970858618617058,0.0003,1.0224547386169434,1474156,,
,,,,,1475000,8.681652069091797,-153.9708251953125,0.05038151144981384,0.0003,-1.0942769050598145,1474899,2531.983854011819,858.35
31797,708.36,25416,1896.70974141,46,1478234,11.800923347473145,-154.90054321289062,0.04981548339128494,0.0003,0.44724753499031067,1478133,,
,,,,,1480000,8.454329490661621,-154.438720703125,0.04974981024861336,0.0003,2.435208320617676,1479899,2636.39178665115,874.05
31886,709.78,25420,1903.1375318700002,46,1482234,6.939534664154053,-154.7472686767578,0.04725947603583336,0.0003,-1.125931739807129,1482133,,
,,,,,1485000,5.7162322998046875,-155.7366485595703,0.04803884029388428,0.0003,0.6387698650360107,1484899,2771.038165822555,916.4
31974,716.45,25424,1920.56801363,46,1486109,7.815039157867432,-155.50491333007812,0.04893498495221138,0.0003,-2.4224863052368164,1486008,,
32006,712.82,25428,1914.37045061,46,1488854,23.640090942382812,-155.17271423339844,0.0507563017308712,0.0003,-0.7783315777778625,1488753,,
,,,,,1490000,13.066365242004395,-155.14218139648438,0.049998749047517776,0.0003,0.1733735203742981,1489899,2426.299632053741,818.55
32075,716.45,25432,1927.8779030000003,46,1491574,11.99636459350586,-156.7813720703125,0.04820581153035164,0.0003,-2.0489320755004883,1491473,,
32114,717.44,25436,1932.3318853,46,1494792,11.887642860412598,-158.04971313476562,0.05054168030619621,0.0003,-1.4825350046157837,1494691,,
,,,,,1495000,14.823858261108398,-155.7762451171875,0.050391729921102524,0.0003,-1.9481076002120972,1494899,2630.568617534265,879.2
32183,712.05,25440,1919.34932138,46,1497239,8.379807472229004,-157.47628784179688,0.047208745032548904,0.0003,-0.028814971446990967,1497138,,
32214,717.91,25444,1934.55339761,46,1499878,9.352370262145996,-156.7328338623047,0.04964781552553177,0.0003,-0.7745524644851685,1499777,,
,,,,,1500000,11.802143096923828,-157.651123046875,0.04957902804017067,0.0003,0.996833086013794,1499899,2549.491799509339,855.5
32267,694.43,25448,1867.2572527,46,1501048,9.831838607788086,-157.8732147216797,0.049755942076444626,0.0003,-1.1478252410888672,1500947,,
32293,697.06,25452,1876.80741584,46,1503208,14.716829299926758,-155.82626342773438,0.05050770938396454,0.0003,1.7561421394348145,1503107,,
,,,,,1505000,13.969075202941895,-157.02130126953125,0.04717075824737549,0.0003,2.845278739929199,1504899,2687.2469047539867,907.95
32381,704.81,25456,1899.4493922299998,46,1507112,7.362672805786133,-158.47833251953125,0.048211753368377686,0.0003,-0.5476242303848267,1507011,,
32403,697.17,25460,1878.4137952600001,46,1508971,7.976400852203369,-157.70127868652344,0.050162915140390396,0.0003,1.3670653104782104,1508870,,
,,,,,1510000,8.330385208129883,-158.66453552246094,0.05008217692375183,0.0003,1.4297711849212646,1509899,2434.4333403274186,806.35
32468,700.07,25464,1886.6976219700002,46,1511557,11.808582305908203,-157.6219482421875,0.04900011792778969,0.0003,-1.554903268814087,1511456,,
,,,,,1515000,15.658692359924316,-158.5074462890625,0.048896424472332,0.0003,2.328277587890625,1514899,2576.0946030991154,876.1
32556,701.44,25468,1891.7600801300002,46,1515557,11.089290618896484,-157.9525146484375,0.05179516226053238,0.0003,-0.34193748235702515,1515456,,
32593,725.64,25472,1958.2340799300002,46,1518660,10.460986137390137,-157.22311401367188,0.0503205731511116,0.0003,0.7689094543457031,1518559,,
,,,,,1520000,7.943510055541992,-157.66445922851562,0.04976274073123932,0.0003,-2.5845861434936523,1519899,2692.674300937215,871.55
32668,723.25,25476,1951.68449119,46,1521631,8.62091064453125,-157.82827758789062,0.050435904413461685,0.0003,1.6786761283874512,1521530,,
32690,710.37,25480,1915.3870508599998,46,1523477,7.248339653015137,-158.15744018554688,0.04907131567597389,0.0003,0.7422860264778137,1523376,,
,,,,,1525000,28.33209991455078,-156.67263793945312,0.05132883042097092,0.0003,-1.427704930305481,1524899,2462.0140909193083,818.0
32753,695.31,25484,1872.7995914100002,46,1525510,14.518777847290039,-157.50222778320312,0.05155174806714058,0.0003,-0.5204445719718933,1525409,,
32772,680.68,25488,1834.1020460700006,46,1527073,7.205511569976807,-158.37930297851562,0.05185411125421524,0.0003,0.7717811465263367,1526972,,
32799,679.44,25492,1832.00288088,46,1529396,7.9193620681762695,-159.82156372070312,0.05109098181128502,0.0003,0.5099428296089172,1529295,,
,,,,,1530000,7.964959144592285,-158.44171142578125,0.04982290416955948,0.0003,-1.8521562814712524,1529899,2594.8750846889684,870.15
32874,671.8,25496,1812.95009745,46,1532184,12.631689071655273,-159.7303009033203,0.05003463104367256,0.0003,-2.298306465148926,1532083,,
,,,,,1535000,22.350574493408203,-159.9963836669922,0.050411406904459,0.0003,-3.433633327484131,1534899,2508.2270950221573,854.4
32950,671.85,25500,1813.8018891399997,46,1535124,5.176293849945068,-159.43185424804688,0.04961264505982399,0.0003,-2.495331287384033,1535023,,
32990,688.02,25504,1861.7083169800003,46,1538339,15.846331596374512,-160.6562042236328,0.050026532262563705,0.0003,1.338346242904663,1538238,,
,,,,,1540000,12.624134063720703,-159.99041748046875,0.047145530581474304,0.0003,-1.2538354396820068,1539899,2781.793781181668,918.45
33076,703.25,25508,1906.0048628200007,46,1542335,10.337032318115234,-160.05868530273438,0.04966234043240547,0.0003,-0.8033782839775085,1542234,,
,,,,,1545000,8.565040588378906,-159.60450744628906,0.04941348731517792,0.0003,2.54154896736145,1544899,2589.1979271569753,848.2
33148,711.34,25512,1930.57550988,46,1545391,9.496950149536133,-159.0648956298828,0.04926111921668053,0.0003,0.8190199732780457,1545290,,
33183,702.73,25516,1912.4466717199998,46,1548507,13.559259414672852,-161.0097198486328,0.051151420921087265,0.0003,0.03637686371803284,1548406,,
,,,,,1550000,57.73222351074219,-160.55874633789062,0.04839605465531349,0.0003,0.6137206554412842,1549899,2435.056536519341,817.05
33244,683.32,25520,1860.0387094399996,46,1550566,10.908842086791992,-159.4463653564453,0.050239816308021545,0.0003,-0.4373614192008972,1550465,,
33272,669.53,25524,1823.5347314500002,46,1553062,44.103477478027344,-160.0328369140625,0.05035727471113205,0.0003,1.206782579421997,1552961,,
,,,,,1555000,18.28851318359375,-160.412109375,0.0476846769452095,0.0003,0.28068751096725464,1554899,2360.910263410909,780.65
33339,671.3,25528,1829.1876978200003,46,1555984,13.228477478027344,-160.0235595703125,0.05064137279987335,0.0003,0.7121343016624451,1555883,,
33369,670.08,25532,1824.4183225400002,46,1558582,8.772890090942383,-160.84402465820312,0.05084161460399628,0.0003,-1.4132006168365479,1558481,,
,,,,,1560000,21.659217834472656,-160.16995239257812,0.05194113403558731,0.0003,-0.12926656007766724,1559899,2134.1670767610894,687.05
33440,667.05,25536,1817.7775333499997,46,1561497,6.134018898010254,-161.33511352539062,0.04947984963655472,0.0003,-1.47901451587677,1561396,,
33469,666.83,25540,1816.22428191,46,1563922,5.692755699157715,-161.8988037109375,0.051227867603302,0.0003,-1.7291080951690674,1563821,,
,,,,,1565000,13.347484588623047,-160.87652587890625,0.05200130492448807,0.0003,2.6169521808624268,1564899,2590.0184589512646,855.35
33544,667.95,25544,1820.6396885499998,46,1566673,6.002342700958252,-161.16920471191406,0.05116497352719307,0.0003,-0.9743937253952026,1566572,,
33561,670.03,25548,1826.8358593100004,46,1568051,26.236042022705078,-160.1813201904297,0.050387877970933914,0.0003,0.27081239223480225,1567950,,
33572,658.0,25552,1793.5879464700001,46,1569008,16.907384872436523,-161.6647491455078,0.04860438033938408,0.0003,1.2464032173156738,1568907,,
,,,,,1570000,11.667156219482422,-161.92665100097656,0.04994725063443184,0.0003,1.7015771865844727,1569899,2835.497135820612,930.7
33656,647.22,25556,1762.74231214,46,1571834,8.010009765625,-161.52760314941406,0.049391329288482666,0.0003,1.9031214714050293,1571733,,
33698,658.51,25560,1796.5108267100002,46,1574822,7.350236892700195,-161.3251495361328,0.05238475650548935,0.0003,-1.5221078395843506,1574721,,
,,,,,1575000,8.018038749694824,-161.98252868652344,0.050896257162094116,0.0003,0.9597750902175903,1574899,2152.776998030022,699.3
33776,656.6,25564,1794.0216564599998,46,1577217,16.36113166809082,-162.4283447265625,0.05001398175954819,0.0003,-0.6649697422981262,1577116,,
,,,,,1580000,19.041934967041016,-162.69813537597656,0.048266418278217316,0.0003,3.7176334857940674,1579899,2474.8814299542923,805.45
33878,649.98,25568,1776.48577497,46,1580555,7.502176284790039,-161.37640380859375,0.0485624223947525,0.0003,0.017181873321533203,1580454,,
33911,640.25,25572,1750.0318625600005,46,1582685,19.729713439941406,-161.6288299560547,0.04907325655221939,0.0003,2.2426323890686035,1582584,,
,,,,,1585000,10.103878021240234,-161.71701049804688,0.048794783651828766,0.0003,0.6436561346054077,1584899,1907.8347193568013,622.55
34003,650.54,25576,1778.4529165899994,46,1586685,13.631385803222656,-163.10794067382812,0.04912598431110382,0.0003,-3.683547019958496,1586584,,
34047,662.18,25580,1813.6545149199999,46,1589695,16.882089614868164,-163.63748168945312,0.04978977516293526,0.0003,-2.5250191688537598,1589594,,
,,,,,1590000,10.5753173828125,-164.12838745117188,0.04876953735947609,0.0003,0.5393819808959961,1589899,2274.5321713578714,762.95
34148,681.85,25584,1871.5324871900002,46,1593695,13.221083641052246,-163.17263793945312,0.04922470450401306,0.0003,-1.0120452642440796,1593594,,
,,,,,1595000,11.654685974121094,-163.21884155273438,0.04818655550479889,0.0003,-0.22624680399894714,1594899,2183.8264802576973,722.85
