time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/loss,train/std,train/n_updates,eval/mean_ep_length,eval/mean_reward
6870,747520,108,627.37,365,3132.44499242,0.527587890625,-0.05355582371412311,0.0003,0.9207806587219238,52.18300851285458,0.2,-21.91284922361374,0.094267845,9.261199951171875,0.728417158126831,3640,,
6880,749568,108,629.34,366,3143.58522377,0.40419921875,-0.06148561534355394,0.0003,0.9649985432624817,71.26507157087326,0.2,-21.92136892080307,0.046537533,13.978757858276367,0.7287518382072449,3650,,
,750000,,,,,0.4115234375,-0.05907042925828136,0.0003,0.9279149696230888,89.32214329242706,0.2,-21.93121207356453,0.054694287,22.64657211303711,0.7289289832115173,3660,873.45,4398.076770919562
6930,751616,108,636.0,367,3177.4286023100008,,,,,,,,,,,,,
6939,753664,108,634.39,368,3171.24563494,0.522021484375,-0.058033900187001566,0.0003,0.8680797666311264,35.41773824095726,0.2,-21.87929350733757,0.09938222,9.232253074645996,0.726073682308197,3670,,
,755000,,,,,0.323974609375,-0.0571390830038581,0.0003,0.9774495959281921,72.04281064867973,0.2,-21.84339835047722,0.027503623,15.88306999206543,0.7258787155151367,3680,735.2,3707.564613266289
6979,755712,108,634.59,369,3173.1230327699996,,,,,,,,,,,,,
6988,757760,108,642.6,370,3213.7752476199994,0.3404296875,-0.052048670267686246,0.0003,0.9703856222331524,56.31894847452641,0.2,-21.849284195899962,0.037626065,13.594277381896973,0.7265812158584595,3690,,
6997,759808,108,645.63,371,3229.0145459499995,0.334130859375,-0.06079559083445929,0.0003,0.9773299749940634,91.55022859573364,0.2,-21.843137657642366,0.033078723,26.409221649169922,0.7252315878868103,3700,,
,760000,,,,,0.35322265625,-0.03691100185969844,0.0003,0.8206253945827484,299.272163644433,0.2,-21.799411475658417,0.058265034,19.40270233154297,0.7234951853752136,3710,749.95,3778.2728559166194
7039,761856,108,637.4,372,3188.8223956800007,,,,,,,,,,,,,
7048,763904,108,632.35,373,3164.1927285199995,0.276318359375,-0.050886229053139685,0.0003,0.9609401784837246,185.9610944509506,0.2,-21.781484913825988,0.025708094,75.82749938964844,0.7240843176841736,3720,,
,765000,,,,,0.421923828125,-0.04052002263488248,0.0003,0.8220685720443726,278.5307406783104,0.2,-21.76815621852875,0.053710423,280.3134765625,0.7224516272544861,3730,881.7,4434.549685131758
7096,765952,107,629.7,374,3150.99255605,,,,,,,,,,,,,
7106,768000,108,634.63,375,3175.93284752,0.38349609375,-0.04791650401894003,0.0003,0.8575895577669144,165.548588770628,0.2,-21.735937494039536,0.041875593,24.6458683013916,0.7216949462890625,3740,,
,770000,,,,,0.509521484375,-0.052876604882476384,0.0003,0.9628747589886189,33.56305902302265,0.2,-21.689860087633132,0.08983457,4.87800407409668,0.7191373705863953,3750,906.9,4555.847827738524
7155,770048,107,633.57,376,3170.9268415499996,,,,,,,,,,,,,
7164,772096,107,638.75,377,3197.2435274600007,0.26083984375,-0.05144900026498363,0.0003,0.9402587488293648,242.99455230236055,0.2,-21.64470194578171,0.026436534,66.36113739013672,0.7189080119132996,3760,,
7173,774144,107,632.47,378,3165.70388408,0.36494140625,-0.046411272921250205,0.0003,0.8246237635612488,545.6414774596691,0.2,-21.62654921412468,0.043721624,35.734657287597656,0.7179521918296814,3770,,
,775000,,,,,0.336865234375,-0.05550402377848514,0.0003,0.9468915574252605,168.09888339042664,0.2,-21.626134359836577,0.038476467,20.05135154724121,0.718484103679657,3780,901.2,4516.973141530529
7222,776192,107,638.34,379,3195.1134468799996,,,,,,,,,,,,,
7231,778240,107,644.91,380,3227.9547860300004,0.244873046875,-0.04236868739826605,0.0003,0.8366841673851013,567.3129452824593,0.2,-21.629762613773345,0.02240222,120.42030334472656,0.7185050249099731,3790,,
,780000,,,,,0.4087890625,-0.06363547825603746,0.0003,0.9713338501751423,79.44786357283593,0.2,-21.642754048109055,0.04922831,25.309457778930664,0.7192026972770691,3800,936.8,4705.65684812963
7283,780288,107,651.41,381,3261.452400870001,,,,,,,,,,,,,
7291,782336,107,657.12,382,3290.8685779900006,0.42041015625,-0.05720792256761342,0.0003,0.9634437076747417,97.60022472143173,0.2,-21.628563421964646,0.055355474,20.059858322143555,0.717413067817688,3810,,
7299,784384,107,663.17,383,3321.6042321799996,0.543994140625,-0.06806922330579254,0.0003,0.9823557864874601,39.52936629056931,0.2,-21.618605428934096,0.075289235,6.849968910217285,0.7183836698532104,3820,,
,785000,,,,,0.642578125,-0.06788484353164677,0.0003,0.759219691157341,18.01459389179945,0.2,-21.58567437529564,0.14470735,6.157358646392822,0.7176221013069153,3830,932.5,4678.42771551311
7352,786432,106,659.79,384,3305.80748472,,,,,,,,,,,,,
7361,788480,107,662.38,385,3319.34122158,0.3759765625,-0.05299957968527451,0.0003,0.9696247559040785,40.48177663385868,0.2,-21.57977886199951,0.038113736,4.916250705718994,0.7168413996696472,3840,,
,790000,,,,,0.370947265625,-0.06556508144713007,0.0003,0.9200144857168198,48.42147957086563,0.2,-21.543723773956298,0.041333653,17.5108699798584,0.7154543995857239,3850,958.35,4806.851567406673
7414,790528,106,666.33,386,3339.0255804700005,,,,,,,,,,,,,
7423,792576,106,673.35,387,3374.5792434900004,0.419580078125,-0.05358332879841328,0.0003,0.9282437488436699,38.29586584419012,0.2,-21.527743089199067,0.06313637,6.415230751037598,0.7152910828590393,3860,,
7432,794624,106,679.45,388,3404.7172565399997,0.711474609375,-0.06269031291594729,0.0003,0.9163427427411079,6.270636232197285,0.2,-21.59855309724808,0.20777723,1.7675490379333496,0.7185344099998474,3870,,
,795000,,,,,0.6041015625,-0.013252694410039113,0.0003,0.9342556074261665,16.174793595820667,0.2,-21.61052617430687,0.14004894,2.00962233543396,0.7182028889656067,3880,903.95,4538.3264006397685
7482,796672,106,680.56,389,3410.6665333999995,,,,,,,,,,,,,
7491,798720,106,692.28,390,3469.2569525800004,0.17529296875,-0.0336987161252182,0.0003,0.8015660494565964,329.14879710674285,0.2,-21.596078288555145,0.018727386,289.7551574707031,0.7178899645805359,3890,,
,800000,,,,,0.689501953125,-0.06129585636081174,0.0003,0.8307801336050034,3.178939811885357,0.2,-21.595378106832506,0.1725995,0.670193076133728,0.7174626588821411,3900,830.5,4172.77070632875
7537,800768,106,703.75,391,3526.72183211,,,,,,,,,,,,,
7545,802816,106,709.95,392,3557.8445461800006,0.199365234375,-0.03657272653072141,0.0003,0.9632420279085636,67.82058315873147,0.2,-21.574903780221938,0.01766525,18.159751892089844,0.7168746590614319,3910,,
7553,804864,106,716.89,393,3592.87894139,0.155419921875,-0.029804983432404696,0.0003,0.687457263469696,346.1344242483377,0.2,-21.572511953115463,0.016931083,43.518043518066406,0.7171654105186462,3920,,
,805000,,,,,0.153759765625,-0.03823409407341387,0.0003,0.901031419634819,79.70020561814309,0.2,-21.58599383831024,0.019627925,7.345801830291748,0.7179350852966309,3930,960.2,4815.538555343449
7606,806912,106,725.38,394,3635.92223403,,,,,,,,,,,,,
7615,808960,106,725.06,395,3634.9127408100003,0.2158203125,-0.05348244340275414,0.0003,0.8664578944444656,59.943065631389615,0.2,-21.589613378047943,0.022210928,9.55827808380127,0.7172185778617859,3940,,
,810000,,,,,0.3787109375,-0.036838707976858134,0.0003,0.9412614814937115,26.49545477107167,0.2,-21.564419609308242,0.05701997,3.3604166507720947,0.7160651087760925,3950,960.7,4819.815013384819
7666,811008,105,724.32,396,3632.30910677,,,,,,,,,,,,,
7677,813056,105,730.58,397,3663.9848852100004,0.1646484375,-0.03674284723238088,0.0003,0.9331835806369781,100.32120377719403,0.2,-21.552125686407088,0.016929481,18.852401733398438,0.7167133688926697,3960,,
,815000,,,,,0.20341796875,-0.04442324202973395,0.0003,0.9659411646425724,85.9061270326376,0.2,-21.565613240003586,0.023747316,10.401692390441895,0.7168713212013245,3970,961.8,4827.70006922558
7733,815104,105,736.25,398,3692.4998013200006,,,,,,,,,,,,,
7743,817152,105,736.42,399,3693.2793202300004,0.230517578125,-0.051190007961122316,0.0003,0.9618471674621105,69.23225479722024,0.2,-21.5701411485672,0.024362449,17.896799087524414,0.717115581035614,3980,,
7752,819200,105,735.39,400,3688.00642629,0.24931640625,-0.050825371447717774,0.0003,0.9690434355288744,56.152824983000755,0.2,-21.5786141872406,0.025250867,5.711685657501221,0.7176888585090637,3990,,
,820000,,,,,0.35830078125,-0.03928608272399288,0.0003,0.9550462625920773,40.750887067615984,0.2,-21.568233680725097,0.059790395,4.432688236236572,0.7162907719612122,4000,872.75,4393.995280537009
7807,821248,105,739.07,401,3706.40645571,,,,,,,,,,,,,
7816,823296,105,737.63,402,3698.9038998100004,0.508984375,-0.021928692661458627,0.0003,0.6771303117275238,234.72980463057758,0.2,-21.55086358785629,0.095558606,4.328054904937744,0.7162375450134277,4010,,
,825000,,,,,0.3763671875,-0.048397302938974464,0.0003,0.9524440281093121,55.55837261080742,0.2,-21.532072335481644,0.041808963,12.320122718811035,0.7152836918830872,4020,898.2,4514.904166907072
7870,825344,104,749.45,403,3758.1561607700005,,,,,,,,,,,,,
7880,827392,104,748.57,404,3754.03067061,0.461181640625,-0.06498899575381074,0.0003,0.6079533994197845,40.30142297148704,0.2,-21.515353816747666,0.06563754,12.671833992004395,0.7148182988166809,4030,,
7890,829440,105,751.7,405,3769.1722876500003,0.266064453125,-0.052349079537088984,0.0003,0.9618906043469906,120.09459756612777,0.2,-21.492282730340957,0.024938956,40.8946533203125,0.7136275172233582,4040,,
,830000,,,,,0.265625,-0.05064012923685368,0.0003,0.953873734921217,88.3598761588335,0.2,-21.473539757728577,0.025278874,8.49288272857666,0.7128950953483582,4050,851.1,4285.294410061836
7943,831488,104,753.48,406,3777.9566733700003,,,,,,,,,,,,,
7953,833536,104,747.98,407,3750.6533837000006,0.414306640625,-0.05216716882132459,0.0003,0.9574477002024651,38.930153557658194,0.2,-21.448588645458223,0.0493612,11.286429405212402,0.712678849697113,4060,,
,835000,,,,,0.210302734375,-0.037893241411074995,0.0003,0.8820707127451897,770.3772651672364,0.2,-21.454154270887376,0.017452005,45.68806076049805,0.7128567099571228,4070,878.55,4428.077030870319
8007,835584,104,752.07,408,3771.372576110001,,,,,,,,,,,,,
8015,837632,104,760.5,409,3813.28717784,0.28359375,-0.04365991532395128,0.0003,0.7566359788179398,611.0155577540397,0.2,-21.442229956388474,0.028195195,20.807615280151367,0.7119408845901489,4080,,
8024,839680,104,752.86,410,3775.0924774699997,0.310205078125,-0.055861638765782116,0.0003,0.9127679616212845,128.71316569447518,0.2,-21.416390198469163,0.03159509,29.768827438354492,0.7113038897514343,4090,,
,840000,,,,,0.21572265625,-0.04189875177107751,0.0003,0.7961037009954453,1821.1710942029954,0.2,-21.40452023744583,0.01743627,769.2114868164062,0.7111983895301819,4100,993.9,4991.327101892233
8082,841728,104,755.88,411,3789.84036952,,,,,,,,,,,,,
8092,843776,104,753.18,412,3776.0645046600002,0.5181640625,-0.06053527984768152,0.0003,0.9631829224526882,48.92483205199242,0.2,-21.400689935684206,0.10536333,9.57076644897461,0.7109488844871521,4110,,
,845000,,,,,0.447900390625,-0.05614151278277859,0.0003,0.9786051698029041,53.82814657390118,0.2,-21.383096933364868,0.05337136,16.04581069946289,0.7097110152244568,4120,1000.0,5014.411025238037
8151,845824,103,758.98,413,3805.400782580001,,,,,,,,,,,,,
8160,847872,103,760.82,414,3814.10063377,0.736572265625,-0.06936251783627086,0.0003,0.8522765636444092,8.425214594602584,0.2,-21.334212708473206,0.25766972,1.9509140253067017,0.7073940634727478,4130,,
8169,849920,104,765.53,415,3837.51458332,0.40810546875,-0.04116074411431327,0.0003,0.9473487325012684,33.2831447660923,0.2,-21.298272949457168,0.04651547,9.402718544006348,0.7076018452644348,4140,,
,850000,,,,,0.363427734375,-0.044613198484876194,0.0003,0.928782120347023,44.184694775938986,0.2,-21.288862663507462,0.034746047,8.955604553222656,0.706249475479126,4150,981.05,4933.020825445652
8225,851968,103,766.55,416,3842.6281492499998,,,,,,,,,,,,,
8234,854016,103,769.79,417,3859.4629747500003,0.2859375,-0.05178033332340419,0.0003,0.9435123652219772,75.15812284648419,0.2,-21.260492312908173,0.03128391,8.691801071166992,0.7058152556419373,4160,,
,855000,,,,,0.35830078125,-0.05954422645736486,0.0003,0.9804549477994442,34.98729260861874,0.2,-21.21509541273117,0.040387757,9.311898231506348,0.7038355469703674,4170,1000.0,5020.595346450806
8290,856064,103,763.0,418,3825.0107973500003,,,,,,,,,,,,,
8300,858112,103,774.62,419,3883.26785483,0.27998046875,-0.03988479545514565,0.0003,0.900126501917839,128.4372280150652,0.2,-21.189173620939254,0.029295094,9.592058181762695,0.7032091617584229,4180,,
,860000,,,,,0.5478515625,-0.031187301225145347,0.0003,0.9810503926128149,17.368809080123903,0.2,-21.202367919683457,0.1445474,4.291687965393066,0.7045407295227051,4190,964.8,4840.872752696276
8360,860160,102,775.06,420,3885.4457546900003,,,,,,,,,,,,,
8370,862208,103,769.94,421,3859.22313889,0.52529296875,-0.042586621193913744,0.0003,0.9312622249126434,12.69965675510466,0.2,-21.20163052678108,0.107044235,5.931758880615234,0.7034254670143127,4200,,
8378,864256,103,769.82,422,3857.46833392,0.27177734375,-0.041733637129073034,0.0003,0.9198462665081024,67.83161406964064,0.2,-21.183549720048905,0.03392008,5.541884422302246,0.7028132081031799,4210,,
,865000,,,,,0.39228515625,-0.03332259702438023,0.0003,0.9430175200104713,50.028940899670125,0.2,-21.161930131912232,0.08170783,18.37696647644043,0.7022092938423157,4220,978.8,4925.915733715892
8437,866304,102,764.49,423,3830.41817155,,,,,,,,,,,,,
8446,868352,102,755.29,424,3784.1813149000004,0.637939453125,-0.010799865311128087,0.0003,0.9545494988560677,21.096023055911065,0.2,-21.151866734027863,0.21733557,1.8646267652511597,0.7027407288551331,4230,,
,870000,,,,,0.200341796875,-0.03172464275558014,0.0003,0.8901156261563301,522.125888556242,0.2,-21.17165110707283,0.016430914,90.3813705444336,0.7031090259552002,4240,886.55,4452.79845287744
8500,870400,102,752.34,425,3769.3105860399996,,,,,,,,,,,,,
8509,872448,102,744.43,426,3729.30586077,0.275390625,-0.05508586202049628,0.0003,0.9584158025681973,81.2923234820366,0.2,-21.15942421555519,0.03301259,24.142972946166992,0.7019573450088501,4250,,
8519,874496,102,729.28,427,3653.65874139,0.325537109375,-0.05990158615459222,0.0003,0.9854571828618646,60.977061635255815,0.2,-21.146054142713545,0.03309697,28.141159057617188,0.7020427584648132,4260,,
,875000,,,,,0.21279296875,-0.04533738062309567,0.0003,0.9459425434470177,185.00264570116997,0.2,-21.142307728528976,0.021858297,158.2770233154297,0.7017474174499512,4270,697.25,3510.6886544896056
8564,876544,102,722.01,428,3617.5693333499994,,,,,,,,,,,,,
8573,878592,102,717.77,429,3595.97723319,0.305517578125,-0.04150901018583682,0.0003,0.8511706441640854,502.766278898716,0.2,-21.143032944202425,0.03584379,36.23406982421875,0.7025395631790161,4280,,
,880000,,,,,0.371630859375,-0.0648467697261367,0.0003,0.9742142483592033,79.13979116678237,0.2,-21.1487774848938,0.046655882,21.79007339477539,0.7014598250389099,4290,816.3,4094.8106567230657
8627,880640,102,711.52,430,3564.3846057399996,,,,,,,,,,,,,
8636,882688,102,708.74,431,3550.1582255400003,0.287060546875,-0.03346167867421172,0.0003,0.5991089940071106,1052.2647289514541,0.2,-21.116765928268432,0.02084982,37.219120025634766,0.7007362246513367,4300,,
8646,884736,102,708.8,432,3550.4280207799998,0.1939453125,-0.04065869342739461,0.0003,0.7206940054893494,487.64707536697387,0.2,-21.109533023834228,0.022759184,147.09593200683594,0.700596034526825,4310,,
,885000,,,,,0.3173828125,-0.06188735621108208,0.0003,0.9475212097167969,124.01215994358063,0.2,-21.089636170864104,0.036297902,30.413225173950195,0.6993043422698975,4320,953.6,4785.581517043244
8702,886784,101,708.0,433,3546.6017911,,,,,,,,,,,,,
8712,888832,102,712.77,434,3570.01798558,0.508251953125,-0.03090831295121461,0.0003,0.731072723865509,157.28211896717548,0.2,-21.04659024477005,0.12051745,13.085321426391602,0.6977254748344421,4330,,
,890000,,,,,0.44296875,-0.05213475432829,0.0003,0.9434599876403809,62.57197300791741,0.2,-21.01728686094284,0.0678124,12.622391700744629,0.6968169212341309,4340,931.75,4681.497936004191
8766,890880,101,715.48,435,3583.952179380001,,,,,,,,,,,,,
8775,892928,101,716.08,436,3586.84292245,0.579052734375,-0.04262702545383945,0.0003,0.9719674866646528,33.411618758738044,0.2,-20.973581165075302,0.16609958,7.020294666290283,0.6951708197593689,4350,,
8784,894976,101,723.44,437,3623.7965965799995,0.598095703125,-0.031116386881330983,0.0003,0.9100673496723175,21.399020593613386,0.2,-20.95139736533165,0.14684053,4.483822345733643,0.6951469779014587,4360,,
,895000,,,,,0.44638671875,-0.03641325326752849,0.0003,0.9056721925735474,38.447237784415485,0.2,-20.936675947904586,0.0572825,12.297857284545898,0.6939738392829895,4370,995.25,4994.713921139017
8843,897024,101,723.44,438,3623.6278936400004,,,,,,,,,,,,,
8852,899072,101,725.96,439,3635.98661775,0.6443359375,-0.03458893369825091,0.0003,0.750457763671875,17.520230539888143,0.2,-20.961819416284563,0.35994595,3.2539403438568115,0.6956357359886169,4380,,
,900000,,,,,0.83056640625,-0.033301693250541574,0.0003,0.47292113304138184,0.7817777114920318,0.2,-21.210842931270598,0.394266,0.10340147465467453,0.7040835618972778,4390,995.8,4997.6135526359085
8910,901120,101,729.54,440,3653.3552765199997,,,,,,,,,,,,,
8919,903168,101,726.56,441,3638.0422016099997,0.26298828125,-0.022532294869597534,0.0003,0.9145480170845985,66.04562380462885,0.2,-21.21616984605789,0.016727516,10.548068046569824,0.7038348913192749,4400,,
,905000,,,,,0.035302734375,-0.022615132603095844,0.0003,0.9500028491020203,68.75645438730717,0.2,-21.219197809696198,0.008056775,17.346904754638672,0.7041017413139343,4410,951.6,4776.259888506215
8978,905216,100,733.01,442,3669.82251309,,,,,,,,,,,,,
8988,907264,100,737.63,443,3692.434203,0.557568359375,-0.062353457065182735,0.0003,0.09740710258483887,2.4039658688008787,0.2,-21.210607492923735,0.10368846,0.533878743648529,0.7031456828117371,4420,,
8998,909312,101,737.12,444,3689.8738952,0.110791015625,-0.01435452202858869,0.0003,0.8254912495613098,348.1846949249506,0.2,-21.199303007125856,0.009216938,11.36867618560791,0.703152596950531,4430,,
,910000,,,,,0.23212890625,-0.026666446804301813,0.0003,0.8738673478364944,32.81529170423746,0.2,-21.195200264453888,0.036430538,2.133338689804077,0.7024130821228027,4440,1000.0,5020.294391611218
9056,911360,100,737.12,445,3689.85724078,,,,,,,,,,,,,
9065,913408,100,748.09,446,3745.2944746599997,0.350244140625,-0.0637507024453953,0.0003,0.6258373260498047,7.868890926241875,0.2,-21.175298428535463,0.039370835,2.2242891788482666,0.7021785378456116,4450,,
,915000,,,,,0.25634765625,-0.039659089839551596,0.0003,0.9687473587691784,12.252981883287429,0.2,-21.165897274017333,0.024903733,1.904557704925537,0.7014908194541931,4460,990.4,4974.569266888499
