time/time_elapsed,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
8082,829660,102,22476,36.75,42.25272672,0.001,5.7328220497478135,-22.86120501431552,829543,,
8083,829790,102,22480,36.61,42.13768816999999,0.001,4.856380271911621,-23.228771672104344,829692,,
8085,829980,102,22484,36.76,41.930087240000006,0.001,4.686262172063191,-23.228209395157663,829882,,
,830000,,,,,0.001,4.5906131548040054,-23.14372968673706,829899,43.896813570708034,36.45
8087,830132,102,22488,36.95,42.79304043000001,0.001,4.812122276851109,-23.199066616240003,830035,,
8088,830256,102,22492,36.5,41.888399940000006,0.001,4.565845939848158,-23.710996627807617,830138,,
8090,830450,102,22496,36.8,42.5506065,0.001,5.318311797945123,-23.434603138973838,830330,,
8091,830579,102,22500,36.61,42.02712321999999,0.001,4.5066652819514275,-22.653915882110596,830466,,
8092,830695,102,22504,35.82,40.76563649,0.001,4.9536944180727005,-22.137728691101074,830579,,
8092,830794,102,22508,35.65,40.81732597999999,0.001,5.160308054515293,-23.401192474365235,830673,,
8094,830920,102,22512,35.35,40.15606614,0.001,5.0108745939591355,-22.56807412041558,830814,,
8096,831081,102,22516,35.94,41.04497086000001,0.001,4.769619163344888,-23.618571898516485,830975,,
8097,831205,102,22520,35.23,39.92247329,0.001,4.4618595570934065,-23.25470817565918,831098,,
8098,831320,102,22524,34.49,38.298833970000004,0.001,4.4102974949461045,-23.990169167518616,831203,,
8099,831426,102,22528,34.08,37.78055485,0.001,4.748209284573067,-23.173012351989748,831329,,
8101,831667,102,22532,34.93,38.98350993,0.001,4.866895846698595,-23.24673254593559,831518,,
8103,831809,102,22536,34.53,38.26524945,0.001,6.346043586730957,-23.118241786956787,831695,,
8104,831943,102,22540,34.38,38.518402009999996,0.001,4.76775830745697,-22.76507698059082,831839,,
8106,832200,102,22544,35.63,39.99189422999999,0.001,5.123220122221745,-22.996441060846504,832101,,
8107,832336,102,22548,35.5,40.0031914,0.001,4.9472118193103425,-23.067158341407776,832214,,
8108,832455,102,22552,35.49,40.34467436,0.001,4.42850084140383,-23.057027435302736,832354,,
8110,832586,102,22556,35.62,40.52442199,0.001,5.5912144043866325,-24.33925485610962,832455,,
8112,832769,102,22560,36.04,40.853049899999995,0.001,5.505910259778382,-23.021911938985188,832667,,
8113,832973,102,22564,37.08,42.19213035999999,0.001,4.864677475344751,-22.935390845589016,832871,,
8114,833057,102,22568,36.63,41.67199039,0.001,5.294611522129604,-23.549391882760183,832955,,
8116,833262,102,22572,37.6,43.28267607,0.001,4.769820131906649,-23.44385290145874,833157,,
8117,833433,102,22576,37.73,43.36809513,0.001,4.430538801436729,-23.550807704096254,833315,,
8118,833579,102,22580,37.89,43.366412249999996,0.001,5.013069831407988,-22.853332079373875,833447,,
8120,833813,102,22584,38.33,43.831607969999986,0.001,5.080969894373858,-23.45524568910952,833694,,
8122,833993,102,22588,38.61,43.95134578999998,0.001,4.654597211391367,-23.13468477000361,833871,,
8124,834162,102,22592,39.06,44.80240835999999,0.001,5.217951546112697,-23.579483429590862,834059,,
8125,834274,102,22596,38.24,43.305730989999994,0.001,4.791693074362619,-22.960417660799894,834174,,
8126,834397,102,22600,38.18,43.256271289999994,0.001,4.731801805042085,-23.444201787312824,834293,,
8128,834594,102,22604,38.99,44.55917494000001,0.001,4.691546824441027,-23.5086156093713,834483,,
8129,834741,102,22608,39.47,44.93712363,0.001,5.472818215688069,-23.914952729877673,834621,,
8131,834887,102,22612,39.67,45.242771549999986,0.001,4.828018193443616,-23.28330175081889,834785,,
,835000,,,,,0.001,4.763782062028584,-23.41343036450838,834902,54.06097949577961,41.55
8134,835062,102,22616,39.81,45.223668749999995,0.001,4.897536144537084,-23.538509593290442,834936,,
8136,835234,102,22620,40.29,45.92083032000001,0.001,4.726819129217239,-23.277779533749534,835104,,
8137,835346,102,22624,40.26,45.99690077,0.001,5.3044217876766036,-23.55349454012784,835237,,
8138,835509,102,22628,40.83,46.848803980000014,0.001,5.005665111541748,-23.072090721130373,835379,,
8140,835716,102,22632,40.49,46.74794896,0.001,5.033600215254159,-23.303585496059682,835589,,
8142,835887,102,22636,40.78,46.81464845000001,0.001,4.809266644854878,-23.2155724438754,835746,,
8144,836025,102,22640,40.82,46.65711566999998,0.001,5.14995247490552,-23.192050377527874,835921,,
8147,836307,102,22644,41.07,47.14099105,0.001,4.764411249939276,-22.910517478475764,836207,,
8148,836531,102,22648,41.95,48.612135020000004,0.001,4.644371449947357,-22.823481798171997,836365,,
8151,836753,102,22652,42.98,49.94505967999999,0.001,4.964578026219418,-22.921252300864772,836614,,
8152,836874,102,22656,42.88,49.85979941999999,0.001,4.478850010113838,-23.332850406044408,836775,,
8154,837002,102,22660,42.33,49.19630392999999,0.001,4.835183989434015,-23.27131416684105,836887,,
8155,837212,102,22664,42.39,49.1546989,0.001,4.7388681655234475,-23.058217836462934,837047,,
8158,837460,102,22668,44.03,51.68531765999999,0.001,4.484892746380397,-23.2695437840053,837327,,
8160,837606,102,22672,43.44,50.437395370000004,0.001,4.788628776868184,-23.283681445651585,837505,,
8161,837749,102,22676,43.16,50.2460082,0.001,4.4802754640579225,-23.265590286254884,837638,,
8163,837896,102,22680,43.17,50.627871809999995,0.001,5.489632185469282,-23.173239251841668,837795,,
8165,838103,102,22684,42.9,50.68742033999999,0.001,4.739700041034005,-23.663732875477184,837939,,
8166,838249,102,22688,42.56,50.071116190000005,0.001,5.028404249864466,-24.01182460784912,838099,,
8168,838415,102,22692,42.53,49.60008175999999,0.001,4.981493949890137,-23.828034019470216,838297,,
8169,838542,102,22696,42.68,49.99060853999998,0.001,4.377022933959961,-23.06088334863836,838423,,
8171,838653,102,22700,42.56,50.03030476999999,0.001,4.412672191858292,-23.208865642547607,838552,,
8172,838787,102,22704,41.93,48.97686374999999,0.001,4.231201068921522,-23.287996638904918,838672,,
8174,838968,102,22708,42.27,49.64801179999999,0.001,4.19346396625042,-24.409795999526978,838855,,
8176,839115,102,22712,42.28,49.99637677,0.001,5.254915738105774,-23.871167373657226,839007,,
