time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
115,6841,790360,52688,15.0,70.92868275000001,0.010459378734230996,-36.0150876726423,0.001,790247,,
115,6842,790420,52692,15.0,70.93614824000001,0.009881618060171604,-37.01543263026646,0.001,790307,,
115,6842,790480,52696,15.0,70.93606608,0.011695240624248981,-36.03314535958426,0.001,790367,,
115,6843,790540,52700,15.0,70.93734204,0.04310779624308149,-35.16788918631418,0.001,790427,,
115,6843,790600,52704,15.0,70.92800712,0.030551761761307715,-35.86061532156808,0.001,790487,,
115,6844,790660,52708,15.0,70.92617415,0.009185608352224033,-36.53509793962751,0.001,790547,,
115,6844,790720,52712,15.0,70.92391134,0.01469663300861915,-35.79299817766462,0.001,790607,,
115,6845,790780,52716,15.0,70.91845582,0.02394513419518868,-35.65735980442592,0.001,790667,,
115,6845,790840,52720,15.0,70.91758510999999,0.01464426846553882,-35.76718357631138,0.001,790727,,
115,6846,790900,52724,15.0,70.91656114000001,0.012841384609540303,-36.510794503348215,0.001,790787,,
115,6846,790960,52728,15.0,70.91079417,0.011728607614835103,-35.053506306239534,0.001,790847,,
115,6846,791020,52732,15.0,70.91149105,0.011964445002377033,-35.19157355172293,0.001,790907,,
115,6847,791080,52736,15.0,70.90686262999999,0.016581586686273415,-36.26085308619908,0.001,790967,,
115,6847,791140,52740,15.0,70.90522675,0.01688827990243832,-35.033393314906526,0.001,791027,,
115,6848,791200,52744,15.0,70.90493277,0.00920725722486774,-36.16614259992327,0.001,791087,,
115,6848,791260,52748,15.0,70.90172967999999,0.013512034465869268,-36.608506883893696,0.001,791147,,
115,6849,791320,52752,15.0,70.89812176,0.0564324663951993,-35.825017656598774,0.001,791207,,
115,6849,791380,52756,15.0,70.90110417999999,0.010564343631267547,-34.71069935389927,0.001,791267,,
115,6850,791440,52760,15.0,70.90244407999998,0.01106390922019879,-37.427520751953125,0.001,791327,,
115,6850,791500,52764,15.0,70.90646063,0.014093802496790885,-35.13129915509905,0.001,791387,,
115,6851,791560,52768,15.0,70.90413147,0.009180763798455397,-35.43502862112863,0.001,791447,,
115,6851,791620,52772,15.0,70.90592414999999,0.011015826401611169,-34.77401624407087,0.001,791507,,
115,6852,791680,52776,15.0,70.90590932,0.020139260900517306,-35.64739881243025,0.001,791567,,
115,6852,791740,52780,15.0,70.90140193,0.009622647737463316,-36.175698961530415,0.001,791627,,
115,6853,791800,52784,15.0,70.90347293,0.0123236204807957,-35.83270590645926,0.001,791687,,
115,6853,791860,52788,15.0,70.90353898000001,0.012258449476212263,-34.71193667820522,0.001,791747,,
115,6854,791920,52792,15.0,70.90208011,0.012316578874985377,-35.962049756731304,0.001,791807,,
115,6854,791980,52796,15.0,70.90106877,0.03641122741003831,-35.48354121616909,0.001,791867,,
115,6855,792040,52800,15.0,70.90518608000001,0.00912219195937117,-36.923731667654856,0.001,791927,,
115,6855,792100,52804,15.0,70.90894315999999,0.026984249272694192,-35.58397456577846,0.001,791987,,
115,6856,792160,52808,15.0,70.90715139000001,0.012111455822984377,-37.1306997026716,0.001,792047,,
115,6856,792220,52812,15.0,70.90276201,0.013125057083865006,-35.325274331229075,0.001,792107,,
115,6857,792280,52816,15.0,70.89977612999999,0.009811884164810181,-35.678249904087615,0.001,792167,,
115,6857,792340,52820,15.0,70.91123244,0.009167076274752616,-35.0151127406529,0.001,792227,,
115,6858,792400,52824,15.0,70.91023757,0.012783444145073493,-36.052476610456196,0.001,792287,,
115,6858,792460,52828,15.0,70.91210609,0.008950594998896121,-35.265332903180806,0.001,792347,,
115,6859,792520,52832,15.0,70.91765726999999,0.035097050356368224,-36.26825605119978,0.001,792407,,
115,6859,792580,52836,15.0,70.91954273999998,0.010372425243258477,-35.47458594185965,0.001,792467,,
115,6860,792640,52840,15.0,70.92592769999999,0.0791216037546595,-35.337332589285715,0.001,792527,,
115,6860,792700,52844,15.0,70.92623198,0.01347265752653281,-35.93113381522043,0.001,792587,,
115,6861,792760,52848,15.0,70.93302397000001,0.010765377587328354,-34.97431237357004,0.001,792647,,
115,6861,792820,52852,15.0,70.92911556,0.1471861372391383,-37.56341443743025,0.001,792707,,
115,6862,792880,52856,15.0,70.9325835,0.03130102539435029,-35.52805273873465,0.001,792767,,
115,6862,792940,52860,15.0,70.93012067000001,0.02686606962233782,-36.58537701198033,0.001,792827,,
115,6863,793000,52864,15.0,70.92725130000001,0.00881331715111931,-35.93290328979492,0.001,792887,,
115,6863,793060,52868,15.0,70.92980587999999,0.011373699549585581,-35.63751983642578,0.001,792947,,
115,6864,793120,52872,15.0,70.92791075,0.008863679661105076,-34.63338034493582,0.001,793007,,
115,6864,793180,52876,15.0,70.92539866000001,0.011426198855042457,-36.94944817679269,0.001,793067,,
115,6865,793240,52880,15.0,70.92428974,0.02065055680771669,-36.01834842136928,0.001,793127,,
115,6865,793300,52884,15.0,70.92479284000001,0.009370923042297363,-35.68357685634068,0.001,793187,,
115,6866,793360,52888,15.0,70.92214772000001,0.009293261418739955,-36.94779096330915,0.001,793247,,
115,6866,793420,52892,15.0,70.91795429,0.022511028436323008,-36.73305293491909,0.001,793307,,
115,6867,793480,52896,15.0,70.91676078000002,0.010477812339862188,-36.14574922834124,0.001,793367,,
115,6867,793540,52900,15.0,70.91610606,0.009717004342625539,-36.445208413260325,0.001,793427,,
115,6868,793600,52904,15.0,70.92019289000001,0.009453304205089807,-36.71658052716936,0.001,793487,,
115,6868,793660,52908,15.0,70.92494201000001,0.009297563849637905,-34.719398498535156,0.001,793547,,
115,6869,793720,52912,15.0,70.92979945,0.008862465247511863,-34.75987352643694,0.001,793607,,
115,6869,793780,52916,15.0,70.93183916,0.0270164110387365,-34.33477292742048,0.001,793667,,
115,6870,793840,52920,15.0,70.92504542,0.050151117332279685,-36.519490650721956,0.001,793727,,
115,6870,793900,52924,15.0,70.92664045,0.01388243685166041,-35.52685764857701,0.001,793787,,
115,6871,793960,52928,15.0,70.92547555,0.01064235707744956,-36.205636160714285,0.001,793847,,
115,6871,794020,52932,15.0,70.92314549,0.011588236379126707,-34.56539045061384,0.001,793907,,
115,6871,794080,52936,15.0,70.92567869,0.010626418857524793,-34.769163949149,0.001,793967,,
115,6872,794140,52940,15.0,70.91701973,0.008547733755161364,-36.19709832327707,0.001,794027,,
115,6872,794200,52944,15.0,70.91648068,0.00879922304302454,-35.18631853376116,0.001,794087,,
115,6873,794260,52948,15.0,70.91343828000001,0.008121516307195027,-35.029754638671875,0.001,794147,,
115,6873,794320,52952,15.0,70.91374369,0.028248070304592452,-35.245462962559294,0.001,794207,,
115,6874,794380,52956,15.0,70.91328816000001,0.010631413199007511,-37.19345964704241,0.001,794267,,
115,6874,794440,52960,15.0,70.91677236,0.011212416272610427,-36.00632585797991,0.001,794327,,
115,6875,794500,52964,15.0,70.91787507000001,0.014281398120025794,-34.192653111049104,0.001,794387,,
115,6875,794560,52968,15.0,70.91724082,0.008244684990495443,-37.78428268432617,0.001,794447,,
115,6876,794620,52972,15.0,70.91652184000002,0.009704449928055208,-35.23106983729771,0.001,794507,,
115,6876,794680,52976,15.0,70.91900965999999,0.01674851169809699,-34.89414324079241,0.001,794567,,
115,6877,794740,52980,15.0,70.91950424,0.011861270759254694,-36.071363176618306,0.001,794627,,
115,6877,794800,52984,15.0,70.91956322000001,0.014751230242351691,-36.870199475969585,0.001,794687,,
115,6878,794860,52988,15.0,70.92100570999997,0.00842498717829585,-36.11978966849191,0.001,794747,,
115,6878,794920,52992,15.0,70.9249974,0.19015982508038481,-34.968532017299104,0.001,794807,,
115,6879,794980,52996,15.0,70.92368481,0.030133689443270367,-34.8334105355399,0.001,794867,,
,,795000,,,,0.04602095043907563,-36.77262006487165,0.001,794897,70.9195273399353,15.0
115,6880,795040,53000,15.0,70.92098817,0.013426214456558228,-36.64374596732004,0.001,794927,,
115,6880,795100,53004,15.0,70.91884465999999,0.012381482869386673,-35.786229269845144,0.001,794987,,
115,6881,795160,53008,15.0,70.92104158000001,0.007895015894124906,-34.3644049508231,0.001,795047,,
115,6881,795220,53012,15.0,70.92339135,0.04855809397995472,-35.8288323538644,0.001,795107,,
115,6882,795280,53016,15.0,70.92530613000001,0.010374774628629287,-37.136077880859375,0.001,795167,,
115,6882,795340,53020,15.0,70.92569287,0.008606617897748947,-35.14049639020647,0.001,795227,,
115,6883,795400,53024,15.0,70.91994423999999,0.009251645828286807,-34.72600827898298,0.001,795287,,
115,6883,795460,53028,15.0,70.91945906000001,0.007916517990330855,-36.84996959141323,0.001,795347,,
115,6884,795520,53032,15.0,70.9171964,0.015807157879074416,-36.81009892054966,0.001,795407,,
115,6884,795580,53036,15.0,70.91606359,0.00904071486244599,-36.50366646902902,0.001,795467,,
115,6885,795640,53040,15.0,70.91682087,0.012639036153753598,-35.861353737967356,0.001,795527,,
115,6885,795700,53044,15.0,70.91519631,0.011319715715944766,-34.992064339774,0.001,795587,,
115,6886,795760,53048,15.0,70.91586338999998,0.008083336365719637,-37.014571053641184,0.001,795647,,
115,6886,795820,53052,15.0,70.92023003999999,0.00959483248492082,-36.22214344569615,0.001,795707,,
115,6887,795880,53056,15.0,70.92019084,0.10569289661943912,-34.96866907392229,0.001,795767,,
115,6887,795940,53060,15.0,70.91889505,0.010345471029480299,-34.904415130615234,0.001,795827,,
115,6888,796000,53064,15.0,70.91289577000002,0.037098289281129834,-34.82718113490513,0.001,795887,,
115,6888,796060,53068,15.0,70.91551109000001,0.009436911437660456,-34.19070897783552,0.001,795947,,
115,6889,796120,53072,15.0,70.9165595,0.01723225663105647,-36.48333086286272,0.001,796007,,
115,6889,796180,53076,15.0,70.91805117000001,0.011306386440992355,-35.88156400408064,0.001,796067,,
115,6890,796240,53080,15.0,70.9181219,0.00890801241621375,-37.25454929896763,0.001,796127,,
115,6890,796300,53084,15.0,70.91563647999999,0.02348011719683806,-36.4176995413644,0.001,796187,,
115,6891,796360,53088,15.0,70.91782486,0.00915523540849487,-36.34435217721121,0.001,796247,,
115,6891,796420,53092,15.0,70.91509432,0.02005451563745737,-36.64280210222517,0.001,796307,,
115,6892,796480,53096,15.0,70.91706298,0.0495041542686522,-33.87439319065639,0.001,796367,,
115,6892,796540,53100,15.0,70.91182916,0.009613409296919902,-35.47587585449219,0.001,796427,,
115,6893,796600,53104,15.0,70.91185603,0.011945360278089841,-35.37473678588867,0.001,796487,,
115,6893,796660,53108,15.0,70.90526201,0.011244222397605579,-35.34158624921526,0.001,796547,,
115,6894,796720,53112,15.0,70.89752145,0.016921227021763723,-35.88938740321568,0.001,796607,,
115,6894,796780,53116,15.0,70.89942449,0.008608118227372567,-37.0118658883231,0.001,796667,,
115,6895,796840,53120,15.0,70.89551066000001,0.010846866015344857,-36.38073948451451,0.001,796727,,
115,6895,796900,53124,15.0,70.90226711,0.010728075789908567,-35.636888231549946,0.001,796787,,
115,6895,796960,53128,15.0,70.90644230999999,0.009194165964921315,-35.85779299054827,0.001,796847,,
115,6896,797020,53132,15.0,70.90464729,0.015830073536684117,-36.20671517508371,0.001,796907,,
115,6896,797080,53136,15.0,70.90512627,0.014604821211347978,-35.759256090436665,0.001,796967,,
115,6897,797140,53140,15.0,70.90967967,0.008740397232274214,-35.70122473580496,0.001,797027,,
115,6897,797200,53144,15.0,70.91430820000001,0.012230634968727828,-36.8559319632394,0.001,797087,,
115,6898,797260,53148,15.0,70.91338571,0.008324791304767131,-35.73597117832729,0.001,797147,,
115,6898,797320,53152,15.0,70.91080437,0.009112960410614808,-35.449659892490935,0.001,797207,,
115,6899,797380,53156,15.0,70.90673235999999,0.011411303126563629,-36.361468178885325,0.001,797267,,
115,6899,797440,53160,15.0,70.90174870000001,0.015019485664864381,-37.19449070521763,0.001,797327,,
115,6900,797500,53164,15.0,70.90969425,0.07122746588041386,-37.162340436662944,0.001,797387,,
115,6900,797560,53168,15.0,70.90781046,0.01378812330464522,-35.58025796072824,0.001,797447,,
115,6901,797620,53172,15.0,70.90896968999999,0.013159176769355933,-35.78685324532645,0.001,797507,,
115,6901,797680,53176,15.0,70.90595556,0.009504216474791367,-36.411145891462056,0.001,797567,,
115,6902,797740,53180,15.0,70.90494065,0.00925731792425116,-35.40343965802874,0.001,797627,,
115,6902,797800,53184,15.0,70.90942276000001,0.010438701945046584,-36.38513674054827,0.001,797687,,
115,6903,797860,53188,15.0,70.90976199000002,0.010096924627820652,-35.82916586739676,0.001,797747,,
115,6903,797920,53192,15.0,70.91585907999999,0.009398819133639335,-36.019775935581755,0.001,797807,,
115,6904,797980,53196,15.0,70.91533546,0.046775842737406495,-37.041599818638396,0.001,797867,,
115,6904,798040,53200,15.0,70.91928884,0.012349103049685558,-36.221007755824495,0.001,797927,,
115,6905,798100,53204,15.0,70.91896607999999,0.04026089136799176,-36.09579249790737,0.001,797987,,
115,6905,798160,53208,15.0,70.9172645,0.010248433519154786,-36.09478596278599,0.001,798047,,
115,6906,798220,53212,15.0,70.92129719,0.009124078011761108,-36.51302719116211,0.001,798107,,
115,6906,798280,53216,15.0,70.91511301999999,0.025606086539725462,-35.660265241350444,0.001,798167,,
115,6907,798340,53220,15.0,70.91590332,0.0204705144589146,-36.91341509137835,0.001,798227,,
115,6907,798400,53224,15.0,70.91525347999999,0.009052800045659145,-36.7510130746024,0.001,798287,,
115,6908,798460,53228,15.0,70.91566673999999,0.007947733315328756,-35.993198939732146,0.001,798347,,
115,6908,798520,53232,15.0,70.91881943,0.02243602235491077,-34.64723205566406,0.001,798407,,
115,6909,798580,53236,15.0,70.91823174,0.011893338647981484,-35.26863234383719,0.001,798467,,
115,6909,798640,53240,15.0,70.91592215,0.010907991354664167,-37.83357238769531,0.001,798527,,
115,6910,798700,53244,15.0,70.91194955,0.18041654769331217,-35.155586515154155,0.001,798587,,
115,6910,798760,53248,15.0,70.90960085999998,0.030233731182912987,-36.75656727382115,0.001,798647,,
115,6911,798820,53252,15.0,70.91217238,0.0101441638233761,-35.40915952410017,0.001,798707,,
115,6911,798880,53256,15.0,70.90884118000001,0.0117588484659791,-34.712501525878906,0.001,798767,,
115,6912,798940,53260,15.0,70.91403262,0.07494747390349706,-37.03720964704241,0.001,798827,,
115,6912,799000,53264,15.0,70.90856551999998,0.009646820680548748,-35.103638785226,0.001,798887,,
115,6913,799060,53268,15.0,70.90655923000001,0.009157877632727225,-36.55772236415318,0.001,798947,,
115,6913,799120,53272,15.0,70.90193002999999,0.011445566763480504,-36.72969382149832,0.001,799007,,
115,6914,799180,53276,15.0,70.89899644,0.009650622525562843,-35.15669413975307,0.001,799067,,
115,6914,799240,53280,15.0,70.89981731,0.010532991743336122,-35.53751155308315,0.001,799127,,
115,6915,799300,53284,15.0,70.90007870000001,0.015168300146857898,-37.20612989153181,0.001,799187,,
115,6915,799360,53288,15.0,70.8974711,0.021777255274355412,-36.388775961739675,0.001,799247,,
115,6916,799420,53292,15.0,70.89258126,0.016755047999322415,-36.488044193812776,0.001,799307,,
115,6916,799480,53296,15.0,70.89076137,0.016616210341453552,-36.37418801443918,0.001,799367,,
115,6917,799540,53300,15.0,70.89761693999999,0.02389577223608891,-34.44939531598772,0.001,799427,,
115,6917,799600,53304,15.0,70.90255701999999,0.02557991159458955,-33.90886470249721,0.001,799487,,
115,6918,799660,53308,15.0,70.90736104,0.011246567436804375,-34.722010476248606,0.001,799547,,
115,6918,799720,53312,15.0,70.90747329999999,0.010043139879902204,-35.84441157749721,0.001,799607,,
115,6919,799780,53316,15.0,70.91041154999999,0.012040428289522728,-36.44147818429129,0.001,799667,,
115,6919,799840,53320,15.0,70.91633019,0.11046369684239228,-35.913678305489675,0.001,799727,,
115,6920,799900,53324,15.0,70.91609407000001,0.019367722856501738,-35.89351381574358,0.001,799787,,
115,6920,799960,53328,15.0,70.91384185,0.010751432180404663,-35.64979580470494,0.001,799847,,
,,800000,,,,0.009318166598677634,-37.09650754928589,0.001,799892,70.9195273399353,15.0
115,6921,800020,53332,15.0,70.91034853000001,0.008672574752320845,-35.212080819266184,0.001,799907,,
115,6922,800080,53336,15.0,70.91082885,0.023701903658608595,-36.31842531476702,0.001,799967,,
115,6922,800140,53340,15.0,70.91541635,0.009996030262360971,-35.853384835379465,0.001,800027,,
115,6923,800200,53344,15.0,70.91328863,0.007780358536789814,-36.244237082345144,0.001,800087,,
115,6923,800260,53348,15.0,70.91657259000002,0.011230105285843213,-35.501762935093474,0.001,800147,,
115,6924,800320,53352,15.0,70.91893092000001,0.053448532397548355,-35.59976659502302,0.001,800207,,
115,6924,800380,53356,15.0,70.9267587,0.011534077860414983,-35.3169070652553,0.001,800267,,
115,6925,800440,53360,15.0,70.92817328999999,0.009457644571860631,-35.13494518824986,0.001,800327,,
115,6925,800500,53364,15.0,70.92973128000001,0.011141391781469187,-35.62654331752232,0.001,800387,,
115,6926,800560,53368,15.0,70.93093468000001,0.009734910385062297,-35.73654229300363,0.001,800447,,
115,6926,800620,53372,15.0,70.93181567999999,0.022742137561241785,-35.412597928728374,0.001,800507,,
115,6927,800680,53376,15.0,70.93510856,0.021077344939112664,-35.36021423339844,0.001,800567,,
115,6927,800740,53380,15.0,70.93591854000002,0.008846448392917712,-35.37221145629883,0.001,800627,,
115,6927,800800,53384,15.0,70.92951973,0.008577143183598916,-35.74850572858538,0.001,800687,,
115,6928,800860,53388,15.0,70.93115059000002,0.010417212297519048,-35.46731676374163,0.001,800747,,
115,6928,800920,53392,15.0,70.93042421999999,0.009214545444895824,-34.60192217145647,0.001,800807,,
115,6929,800980,53396,15.0,70.93234869999999,0.010398600871364275,-35.41177940368652,0.001,800867,,
115,6929,801040,53400,15.0,70.92832525,0.034394004940986635,-35.38378306797573,0.001,800927,,
115,6930,801100,53404,15.0,70.92286846,0.019757539095977942,-35.79637581961496,0.001,800987,,
115,6930,801160,53408,15.0,70.9220856,0.008975173315654198,-36.83627101353237,0.001,801047,,
115,6931,801220,53412,15.0,70.92901338,0.017957492048541704,-35.352447509765625,0.001,801107,,
115,6931,801280,53416,15.0,70.93067468999999,0.012111037286619346,-37.38212094988142,0.001,801167,,
115,6932,801340,53420,15.0,70.92826892,0.008566607224444548,-36.69989422389439,0.001,801227,,
115,6932,801400,53424,15.0,70.92686168,0.00838541698952516,-35.50986589704241,0.001,801287,,
115,6933,801460,53428,15.0,70.92283039,0.012352106192459663,-36.4999989100865,0.001,801347,,
115,6933,801520,53432,15.0,70.92428962999999,0.023026986171801885,-37.43744332449777,0.001,801407,,
115,6934,801580,53436,15.0,70.92415995999998,0.04397931111355623,-37.27012634277344,0.001,801467,,
115,6934,801640,53440,15.0,70.92409758,0.0104261572783192,-35.271394457135884,0.001,801527,,
115,6935,801700,53444,15.0,70.92815317,0.014152296197911104,-36.63947514125279,0.001,801587,,
115,6935,801760,53448,15.0,70.92286066999999,0.015418147916595142,-36.13707678658621,0.001,801647,,
115,6936,801820,53452,15.0,70.92056005,0.013173761156698069,-35.87972477504185,0.001,801707,,
115,6936,801880,53456,15.0,70.91628551000001,0.009573409954706827,-36.468360900878906,0.001,801767,,
115,6937,801940,53460,15.0,70.91320398,0.012038959997395675,-35.509119851248606,0.001,801827,,
115,6937,802000,53464,15.0,70.91068668,0.00997811338553826,-35.39839172363281,0.001,801887,,
115,6938,802060,53468,15.0,70.91255765,0.011768797164162,-36.541978563581196,0.001,801947,,
115,6938,802120,53472,15.0,70.91532087,0.009051488184680542,-35.74802943638393,0.001,802007,,
115,6939,802180,53476,15.0,70.91436107,0.008215346621970336,-36.445940835135325,0.001,802067,,
115,6939,802240,53480,15.0,70.91346258,0.024196197868635257,-35.65022986275809,0.001,802127,,
115,6940,802300,53484,15.0,70.91627510000001,0.009318962786346674,-35.690851484026226,0.001,802187,,
115,6940,802360,53488,15.0,70.91729473000001,0.009630620945245028,-36.01450674874442,0.001,802247,,
115,6941,802420,53492,15.0,70.91918777,0.012651542574167252,-35.1385304587228,0.001,802307,,
115,6941,802480,53496,15.0,70.91579007,0.23628505856419604,-34.89095551627023,0.001,802367,,
115,6942,802540,53500,15.0,70.91844113,0.01365971729780237,-35.85589272635324,0.001,802427,,
115,6942,802600,53504,15.0,70.92053186,0.010000649063537518,-36.58868081229074,0.001,802487,,
115,6943,802660,53508,15.0,70.92005180999999,0.013995727027455966,-36.159478596278596,0.001,802547,,
115,6943,802720,53512,15.0,70.91391905,0.0553053492680192,-35.854593004499165,0.001,802607,,
115,6944,802780,53516,15.0,70.91653157,0.016756990055243174,-36.166703360421316,0.001,802667,,
115,6944,802840,53520,15.0,70.91417974,0.2906297986085216,-35.254561288016184,0.001,802727,,
115,6945,802900,53524,15.0,70.91313910999999,0.010176046720395486,-36.652723584856304,0.001,802787,,
115,6945,802960,53528,15.0,70.91753353,0.011457931312421957,-36.710914611816406,0.001,802847,,
115,6946,803020,53532,15.0,70.91827777,0.009105595294386148,-34.8480715070452,0.001,802907,,
115,6946,803080,53536,15.0,70.92010528,0.00878535332158208,-36.79523686000279,0.001,802967,,
115,6947,803140,53540,15.0,70.91293351,0.014235453183452288,-36.42593111310686,0.001,803027,,
115,6947,803200,53544,15.0,70.90904527000001,0.009587986363718907,-37.48721858433315,0.001,803087,,
115,6948,803260,53548,15.0,70.91104907,0.010649445280432702,-35.3422726222447,0.001,803147,,
115,6948,803320,53552,15.0,70.91221596,0.026018775223443907,-35.8916860307966,0.001,803207,,
115,6949,803380,53556,15.0,70.90940357,0.011324901878833771,-37.71040834699358,0.001,803267,,
115,6949,803440,53560,15.0,70.91009501,0.019574164723356564,-36.17493329729353,0.001,803327,,
115,6950,803500,53564,15.0,70.91045753,0.008554316498339177,-35.78284290858677,0.001,803387,,
115,6950,803560,53568,15.0,70.91263614,0.023578959765533605,-36.418060302734375,0.001,803447,,
115,6951,803620,53572,15.0,70.91208302000001,0.040203488618135455,-35.993756430489675,0.001,803507,,
115,6951,803680,53576,15.0,70.9071489,0.0532029482225577,-35.81027494158064,0.001,803567,,
115,6952,803740,53580,15.0,70.91068899000001,0.008504361069450775,-36.219572339739116,0.001,803627,,
115,6952,803800,53584,15.0,70.90859772,0.010295804931471746,-36.40122931344168,0.001,803687,,
115,6953,803860,53588,15.0,70.90698830000001,0.008278296949962774,-37.09523010253906,0.001,803747,,
115,6953,803920,53592,15.0,70.90729008000001,0.007607977682103713,-35.367424556187224,0.001,803807,,
115,6954,803980,53596,15.0,70.9095538,0.013066391460597515,-36.22132928030832,0.001,803867,,
115,6954,804040,53600,15.0,70.90167308000001,0.013106163094441096,-37.3246694292341,0.001,803927,,
115,6955,804100,53604,15.0,70.90351834,0.011936324927955867,-36.46162360055106,0.001,803987,,
115,6955,804160,53608,15.0,70.90296721000001,0.021719746477901935,-34.145721435546875,0.001,804047,,
115,6956,804220,53612,15.0,70.90200154,0.01285405463228623,-34.1698978969029,0.001,804107,,
115,6956,804280,53616,15.0,70.89976881999999,0.010103875957429408,-36.34977722167969,0.001,804167,,
115,6956,804340,53620,15.0,70.89888571,0.011907926915834347,-34.72377668108259,0.001,804227,,
115,6957,804400,53624,15.0,70.90583150999998,0.014745250903069973,-35.220358167375835,0.001,804287,,
115,6958,804460,53628,15.0,70.90393925000001,0.008395210281014443,-35.51548549107143,0.001,804347,,
115,6958,804520,53632,15.0,70.91126371000001,0.009856828053792318,-35.90001405988421,0.001,804407,,
115,6958,804580,53636,15.0,70.91277265000001,0.03008632914473613,-36.15800312587193,0.001,804467,,
115,6959,804640,53640,15.0,70.91458733999998,0.012807143479585647,-35.803091866629465,0.001,804527,,
115,6959,804700,53644,15.0,70.91888996,0.014170381550987562,-36.77324676513672,0.001,804587,,
115,6960,804760,53648,15.0,70.91914331000001,0.015839712880551814,-35.82738222394671,0.001,804647,,
115,6960,804820,53652,15.0,70.91138941,0.016454614823063214,-34.92298780168806,0.001,804707,,
115,6961,804880,53656,15.0,70.91536364,0.010278412451346716,-36.36459623064314,0.001,804767,,
115,6961,804940,53660,15.0,70.91478942,0.010018589875350396,-35.842250279017854,0.001,804827,,
,,805000,,,,0.10549422440429529,-36.32568958827427,0.001,804887,70.9195273399353,15.0
115,6962,805000,53664,15.0,70.91613966,,,,,,
115,6963,805060,53668,15.0,70.90927918999999,0.020490178341666856,-37.04315349033901,0.001,804947,,
115,6963,805120,53672,15.0,70.90830486,0.012187538078675668,-34.37835802350725,0.001,805007,,
115,6964,805180,53676,15.0,70.91255485,0.010977380629628896,-35.894448961530415,0.001,805067,,
115,6964,805240,53680,15.0,70.91575482,0.0100967806763947,-34.59240559169224,0.001,805127,,
115,6965,805300,53684,15.0,70.91583123000001,0.00931383880476157,-36.57506125313895,0.001,805187,,
115,6965,805360,53688,15.0,70.90891584,0.01202273666858673,-35.168270111083984,0.001,805247,,
115,6966,805420,53692,15.0,70.91441884,0.011845953731487195,-36.31927054268973,0.001,805307,,
115,6966,805480,53696,15.0,70.91914382,0.013433872535824776,-36.35820715767996,0.001,805367,,
115,6967,805540,53700,15.0,70.92496051,0.02565882112830877,-35.632908412388396,0.001,805427,,
115,6967,805600,53704,15.0,70.92219329000001,0.009850014342616002,-36.43378720964704,0.001,805487,,
115,6968,805660,53708,15.0,70.92605268,0.014833330114682516,-35.11417497907366,0.001,805547,,
115,6968,805720,53712,15.0,70.92709688999999,0.009424852797140677,-36.65215138026646,0.001,805607,,
115,6969,805780,53716,15.0,70.92682089,0.013713503660013279,-36.44650214059012,0.001,805667,,
115,6969,805840,53720,15.0,70.93202244,0.012153814981381099,-35.77448109218052,0.001,805727,,
115,6970,805900,53724,15.0,70.92505098,0.023384059903522332,-35.0830317905971,0.001,805787,,
115,6970,805960,53728,15.0,70.9264202,0.01545039334644874,-36.079324449811665,0.001,805847,,
115,6971,806020,53732,15.0,70.92120201,0.008939439617097377,-36.6528069632394,0.001,805907,,
115,6971,806080,53736,15.0,70.91708170999999,0.40701354555785657,-36.970879146030974,0.001,805967,,
115,6972,806140,53740,15.0,70.91601288000001,0.04746117983013391,-36.456376211983816,0.001,806027,,
115,6972,806200,53744,15.0,70.91511142,0.02894162150720755,-34.79199382237026,0.001,806087,,
115,6973,806260,53748,15.0,70.91676619,0.01078221450249354,-36.53655733380999,0.001,806147,,
115,6973,806320,53752,15.0,70.92363510999999,0.008636244852095843,-35.79034532819475,0.001,806207,,
115,6974,806380,53756,15.0,70.91945107,0.010561490058898925,-36.92812238420759,0.001,806267,,
115,6974,806440,53760,15.0,70.92136301000001,0.014048267528414727,-36.24678584507534,0.001,806327,,
115,6975,806500,53764,15.0,70.92376116999999,0.01017503251011173,-36.125003814697266,0.001,806387,,
115,6975,806560,53768,15.0,70.92243069999999,0.013703030223647753,-36.39020810808454,0.001,806447,,
115,6976,806620,53772,15.0,70.92237754000001,0.009574564080685377,-35.8801759992327,0.001,806507,,
115,6976,806680,53776,15.0,70.92659464000002,0.010802358016371727,-36.632154192243306,0.001,806567,,
115,6977,806740,53780,15.0,70.92239654000001,0.014404067459205786,-35.71930149623326,0.001,806627,,
115,6977,806800,53784,15.0,70.92642127,0.02218088728065292,-35.29979733058384,0.001,806687,,
115,6978,806860,53788,15.0,70.93065506,0.022835781425237657,-34.879075731549946,0.001,806747,,
115,6978,806920,53792,15.0,70.92660704000002,0.00901603102684021,-34.30567986624582,0.001,806807,,
115,6979,806980,53796,15.0,70.92129055000001,0.009519901716460784,-35.98303713117327,0.001,806867,,
115,6979,807040,53800,15.0,70.92072481000001,0.00972118591889739,-34.94259425571987,0.001,806927,,
115,6980,807100,53804,15.0,70.92012352,0.010710087387512128,-35.312007904052734,0.001,806987,,
115,6980,807160,53808,15.0,70.92164723,0.12469081655144691,-35.01836068289621,0.001,807047,,
115,6981,807220,53812,15.0,70.92011716,0.01740000074108442,-35.712603432791575,0.001,807107,,
