train/n_updates,train/actor_loss,time/total_timesteps,time/time_elapsed,train/critic_loss,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
859350,-68.8000698852539,860000,,6.675526535872257,,,,,0.001,1000.0,386.16421227904505
861364,-68.48661136627197,861574,8477,6.709290760397911,2856,338.23,101,-371.92793886999993,0.001,,
863526,-68.68104899597168,863681,8489,6.776371870040894,2860,350.16,101,-384.82094125,0.001,,
863783,-68.86205048994584,863899,8491,6.002107392657887,2864,349.91,101,-384.4900218700001,0.001,,
864873,-68.79255693054199,865000,,6.7518135968446735,,,,,0.001,1000.0,421.0308708526194
,,865971,8507,,2868,358.5,101,-394.20853532,,,
866134,-69.12300802160192,867232,8514,6.928203212880643,2872,340.87,101,-375.01458154,0.001,,
868239,-68.44961065673829,869337,8525,6.794078902721405,2876,341.21,101,-375.95593549,0.001,,
869277,-68.52549301950555,870000,,6.222445130348206,,,,,0.001,1000.0,484.78082860466094
870353,-68.2640687039024,871451,8545,5.380299949332287,2880,360.6,101,-396.50045016999997,0.001,,
871504,-67.9680115720059,871675,8551,5.950516190580142,2884,360.16,101,-395.97821561000006,0.001,,
871792,-68.46381243537454,871967,8553,5.63208613111012,2888,332.57,101,-366.27155646,0.001,,
872948,-68.52837139892578,874046,8561,6.336076705574989,2892,330.78,102,-364.1772734500001,0.001,,
873948,-68.52356332397461,875000,,6.491177908778191,,,,,0.001,1000.0,290.71624997458423
875230,-68.67881239221451,875347,8581,6.440548979024836,2896,331.79,102,-365.40221529,0.001,,
876348,-68.72968006134033,876484,8587,6.034716164072354,2900,323.31,102,-355.89706555000004,0.001,,
876562,-68.79826915507414,876700,8588,6.222885931890035,2904,304.76,102,-336.29642225,0.001,,
877665,-67.73541768391927,878763,8595,7.635925369262695,2908,313.65,102,-345.61189928999994,0.001,,
879855,-68.71592184448242,880000,,6.900461240410805,,,,,0.001,1000.0,396.6366201700133
879904,-68.05084289550781,880059,8617,6.802347742781347,2912,323.15,102,-355.91600702999995,0.001,,
880088,-68.76399439031428,881186,8619,5.4121974381533535,2916,313.75,102,-345.94497756,0.001,,
881358,-69.05542417253767,881520,8625,6.383901572227478,2920,295.17,102,-325.94513885,0.001,,
882469,-68.78508758544922,883567,8633,7.688117079436779,2924,312.54,102,-344.5867781599999,0.001,,
884549,-68.83282241058349,885000,,6.5904818328619,,,,,0.001,1000.0,519.1925133911893
,,885647,8659,,2928,320.26,102,-353.26748170999997,,,
887563,-68.83085415649414,888661,8677,6.464977673053742,2932,348.34,102,-383.3860310200001,0.001,,
889621,-69.13568469238281,889812,8690,5.953944670081139,2936,348.33,102,-383.22281344999993,0.001,,
889876,-69.2098388671875,890000,,6.349642428633285,,,,,0.001,1000.0,440.3027769483626
890876,-68.9978787765503,891044,8708,6.642457767486572,2940,344.0,102,-378.05339526000006,0.001,,
892165,-69.15815806734389,893263,8717,6.567923773889956,2944,354.67,102,-388.85375982,0.001,,
893294,-69.20239315032958,893505,8722,6.326434336602688,2948,349.49,102,-382.66662712000004,0.001,,
893566,-69.03640549271195,894664,8724,6.860726405989449,2952,352.16,102,-385.61908264,0.001,,
894599,-69.26817274093628,895000,,8.070571343104044,,,,,0.001,1000.0,381.7571248628199
896599,-69.10148896026611,896779,8749,6.727604208111763,2956,352.05,102,-385.26101843,0.001,,
898720,-68.40542182922363,898834,8761,6.118529255573566,2960,351.53,102,-384.21682775999994,0.001,,
899169,-69.36708289132991,899341,8765,6.847090015913311,2964,354.42,102,-387.56750164000005,0.001,,
899243,-68.83683570655617,900000,,8.010249269975198,,,,,0.001,1000.0,376.4215791365132
900327,-68.94465017318726,901257,8783,5.515191078186035,2968,352.86,102,-385.3248464100001,0.001,,
902269,-68.98648947256582,902496,8795,6.077657461166382,2972,352.64,102,-384.69134581,0.001,,
902689,-69.07999677336618,903787,8800,7.439596898062935,2976,344.5,102,-375.52835606,0.001,,
903960,-68.6785251072475,904079,8808,6.756415746041706,2980,326.28,102,-356.2369716199999,0.001,,
903981,-68.55721588134766,905000,,6.786937861215501,,,,,0.001,1000.0,429.13245346490294
906049,-68.7814842672909,907147,8839,7.829274784116184,2984,354.72,102,-387.0649273899999,0.001,,
909102,-69.21738692474365,909289,8859,6.732753157258034,2988,373.22,102,-406.69812387999997,0.001,,
909356,-68.90756541660853,909485,8861,6.743304380472155,2992,354.39,102,-386.09859104,0.001,,
909522,-69.0147647857666,910000,,5.767367715420931,,,,,0.001,1000.0,356.6837365232408
910522,-69.17786909484863,910666,8884,7.120111592292786,2996,353.19,102,-385.2951443,0.001,,
911671,-69.54907735188802,912769,8894,6.629026000698407,3000,362.85,102,-395.93499138000004,0.001,,
914700,-69.325661722819,914917,8916,5.316877217128359,3004,382.17,102,-416.7624417900001,0.001,,
914899,-69.13018493652343,915000,,7.823809425532818,,,,,0.001,1000.0,342.12085218541324
914966,-68.67018399919782,915199,8935,6.666126464094434,3008,364.36,102,-397.76609475,0.001,,
916176,-69.26531791687012,916311,8944,5.817349538207054,3012,362.52,102,-395.70130219000004,0.001,,
916312,-67.79650853474935,917410,8947,7.06590707019224,3016,362.24,102,-395.35587877,0.001,,
918423,-69.20257119571461,918656,8961,6.801172221408171,3020,371.36,102,-404.9229635599999,0.001,,
919786,-68.92401586914062,920000,,6.738749755382538,,,,,0.001,1000.0,430.07127312029627
,,920884,8989,,3024,373.17,102,-406.81060559,,,
921882,-68.58483505249023,921998,9002,8.728482548679624,3028,363.51,102,-396.28787458000005,0.001,,
922022,-69.00350392659506,922207,9003,6.915747427940369,3032,335.46,102,-366.43756581,0.001,,
923134,-69.11598622521689,923264,9009,6.449418296590883,3036,334.52,102,-365.53051386,0.001,,
923247,-70.05739688873291,924345,9012,5.780445736997268,3040,333.01,102,-363.83157811000007,0.001,,
924350,-69.81588506698608,925000,,7.951046045869589,,,,,0.001,1000.0,468.9712718599709
925350,-69.01806031036377,925502,9034,7.093693076252937,3044,322.39,102,-353.1116966,0.001,,
926451,-68.69750785827637,926666,9042,5.948157429695129,3048,331.61,102,-363.2176049000001,0.001,,
926657,-68.51526896158855,926979,9044,8.109144926071167,3052,323.15,102,-354.19832687,0.001,,
926971,-69.05850655691964,928069,9047,5.26521373617238,3056,312.9,102,-342.86580567000004,0.001,,
929197,-69.17743290492467,929415,9063,6.896890082829435,3060,305.81,102,-335.6688342700001,0.001,,
929430,-68.28569946289062,930000,,6.1418477416038515,,,,,0.001,1000.0,402.1049405887723
930430,-68.79283758544922,931528,9090,6.895526870250702,3064,321.87,102,-352.38436544999996,0.001,,
933447,-68.03196239471436,933615,9111,7.029792883816888,3068,323.58,102,-354.11648686999996,0.001,,
934697,-68.59625139690581,934830,9121,6.960292455007338,3072,323.34,102,-354.46059468000004,0.001,,
934749,-69.94402599334717,935000,,6.407885116689346,,,,,0.001,1000.0,407.5050754054202
935764,-67.15766716003418,935880,9145,7.957638708750407,3076,320.93,102,-352.09379616000007,0.001,,
937803,-68.59325115203858,937916,9161,6.439710129261017,3080,338.37,102,-370.6309760100001,0.001,,
939837,-69.02806127166748,939975,9177,6.738329051017761,3084,328.28,102,-359.69963716000007,0.001,,
939877,-69.05351066589355,940000,,5.433868938684464,,,,,0.001,1000.0,462.6942152719945
940966,-68.31635485197368,941097,9201,6.55284013619294,3088,318.08,102,-348.9497207999999,0.001,,
941193,-68.90116020940965,942291,9204,6.794697242398416,3092,328.06,102,-359.27248955000005,0.001,,
942355,-69.26859741210937,942468,9211,5.727480737368266,3096,318.02,102,-348.0746460000001,0.001,,
942660,-68.72486319541932,942805,9214,7.032766510546208,3100,300.36,102,-328.80242930000003,0.001,,
942837,-69.0932093726264,943074,9215,7.068790475527446,3104,281.57,102,-308.57202789,0.001,,
943195,-68.48687344505673,943352,9218,6.583242092813764,3108,281.53,102,-308.45290835,0.001,,
944254,-68.84879598999024,945000,,6.708474591970444,,,,,0.001,1000.0,468.1457359433174
946254,-69.10741069793701,946545,9257,6.9149125638008115,3112,302.34,102,-330.81013455,0.001,,
949236,-69.03957455792005,949345,9279,7.25924455847577,3116,319.35,102,-349.75884137,0.001,,
949631,-68.60524410671658,949811,9282,6.407570738541453,3120,311.55,102,-341.87199545999994,0.001,,
949878,-70.18423134940011,950000,,8.78062733582088,,,,,0.001,1000.0,351.33352622883393
,,950088,9299,,3124,292.04,102,-320.95480354,,,
952082,-69.1423487701416,953180,9318,7.6491019172668455,3128,311.82,102,-341.53201414,0.001,,
954082,-69.25754093170166,955000,,6.898100576400757,,,,,0.001,1000.0,388.20358331704045
956082,-69.30136545562745,957180,9364,7.138659091353416,3132,349.73,102,-382.38643749999994,0.001,,
958196,-69.31505366734096,958396,9379,6.9671174027703024,3136,351.32,102,-384.1711806100001,0.001,,
959393,-69.26740295410156,959642,9388,7.399270492441514,3140,352.97,102,-385.93788714000004,0.001,,
959749,-69.86228829843027,959945,9391,7.18165800968806,3144,344.43,102,-376.44945236,0.001,,
959847,-69.61749952666614,960000,,6.368412122434499,,,,,0.001,1000.0,417.1463172897696
961053,-69.33538349151611,961227,9416,6.787085997700691,3148,345.61,102,-377.69640032,0.001,,
961394,-68.94349452427456,961504,9418,8.650208836510068,3152,345.25,102,-376.88992029,0.001,,
961914,-69.4854879007711,962065,9422,7.00267431875328,3156,339.96,102,-371.7242172699999,0.001,,
963967,-69.64428941345214,965000,,7.204720092773438,,,,,0.001,1000.0,420.7612289374694
964967,-69.49160028839111,965129,9460,6.778274099111557,3160,357.14,102,-389.3827521,0.001,,
967083,-69.46403311157226,967220,9475,7.065643089532852,3164,356.92,102,-389.69773651,0.001,,
967238,-69.34045651084499,967454,9476,6.932185662759317,3168,338.39,102,-369.79797269000005,0.001,,
968397,-69.68691841888428,969495,9486,6.977650248527527,3172,346.65,102,-378.83666415999994,0.001,,
969409,-69.97319412231445,970000,,6.2511845628420515,,,,,0.001,1000.0,530.9540895208717
970425,-69.9592752456665,970542,9515,8.055253311991692,3176,346.62,101,-378.57190527,0.001,,
972477,-69.74586535644531,973575,9532,7.297797677755356,3180,356.59,102,-389.70348310999987,0.001,,
974619,-69.85846976470947,974754,9546,6.843142058372497,3184,347.79,102,-380.4263607899999,0.001,,
974700,-70.06637711958452,975000,,6.811031596227125,,,,,0.001,1000.0,514.5680466629565
975757,-69.99023328508649,975899,9571,5.672391059105856,3188,348.02,101,-381.05380833,0.001,,
976046,-70.0652746524451,976232,9573,6.312709391117096,3192,339.41,101,-372.09486773,0.001,,
977264,-69.91914291381836,978362,9583,6.48368303399337,3196,358.94,102,-393.38163675000004,0.001,,
979440,-69.42076716703527,979635,9597,7.381814403320426,3200,368.3,102,-403.7498543999999,0.001,,
979877,-69.83574387399774,979989,9601,6.89733187022962,3204,369.15,102,-404.61735866999993,0.001,,
979891,-70.55509294782367,980000,,4.73151809828622,,,,,0.001,1000.0,308.79846738800404
980138,-70.41096442086356,980334,9617,6.883207480112712,3208,369.82,101,-405.5068278499999,0.001,,
981462,-69.22794832502093,981580,9627,7.9883590539296465,3212,350.35,101,-384.85560717,0.001,,
981998,-69.98413077763149,983096,9633,7.193662888260298,3216,337.51,102,-370.42803464,0.001,,
984121,-69.71323252868652,984234,9647,7.382349107980728,3220,344.23,102,-377.01462328,0.001,,
984136,-69.04467964172363,985000,,6.7840115865071615,,,,,0.001,1000.0,355.6639970711898
986167,-69.94682615661621,987265,9678,7.172685049176216,3224,371.77,102,-407.22524597999995,0.001,,
988238,-70.5397244408017,988442,9692,8.03881665638515,3228,352.62,101,-387.13339367000003,0.001,,
989544,-69.62948150634766,989688,9704,6.532145462538066,3232,325.08,101,-357.13683397,0.001,,
989724,-69.83378702799479,990000,,7.101692799864145,,,,,0.001,1000.0,476.8743806498125
,,990822,9723,,3236,324.26,101,-356.25411912999994,,,
992756,-69.8758454322815,992891,9745,7.2225660383701324,3240,332.49,101,-364.87764716999993,0.001,,
992938,-69.53000507354736,993084,9747,7.553550318826603,3244,331.39,101,-363.62718902,0.001,,
994300,-69.98549468607843,994469,9757,6.50617202625999,3248,332.42,101,-365.13182482,0.001,,
994397,-70.12886223426231,995000,,7.51214769253364,,,,,0.001,1000.0,443.51791593655946
995424,-69.55777685982841,995596,9782,5.871032564728348,3252,340.92,101,-374.5831195800001,0.001,,
997516,-69.91426348114014,997648,9798,7.211538298606873,3256,355.83,101,-390.3291179599999,0.001,,
999658,-69.69292903900147,1000000,,7.184570984721184,,,,,0.001,1000.0,512.3802989643998
,,1000756,9830,,3260,356.27,101,-391.16753793000004,,,
1000745,-69.47106704711913,1001843,9838,7.278504453054288,3264,346.23,101,-380.00379821,0.001,,
1002888,-69.16761007064429,1003002,9852,5.934413747909741,3268,355.48,101,-390.03414348,0.001,,
1003904,-70.02980319213867,1005000,,7.005070230364799,,,,,0.001,1000.0,292.18992685240227
1004969,-69.79284882545471,1006067,9884,7.970696619840768,3272,365.72,101,-400.64446977,0.001,,
1007065,-70.25623321533203,1008163,9901,9.359989585547611,3276,376.21,101,-412.2615559,0.001,,
1009165,-70.66151404380798,1009290,9914,6.999915409088135,3280,357.15,101,-391.30098754999995,0.001,,
1009289,-69.0291264851888,1009464,9915,7.531697829564412,3284,347.1,101,-380.0679014399999,0.001,,
1009366,-70.43489544208234,1010000,,6.281224331298432,,,,,0.001,1000.0,332.30315859830006
1010596,-70.81677454168147,1010730,9940,5.914925053006127,3288,348.31,101,-381.03592687,0.001,,
1012173,-70.13490222167968,1012290,9951,6.922437572002411,3292,360.58,101,-394.44162883999996,0.001,,
1013315,-70.2702971496582,1013558,9960,7.004577807426452,3296,351.96,101,-385.24302427000003,0.001,,
1014667,-70.30629278564453,1015000,,7.282907435178757,,,,,0.001,1000.0,413.7069953045808
,,1015765,9986,,3300,361.3,101,-394.85231095999995,,,
1016782,-70.34352809143067,1017880,10001,6.896136764168739,3304,378.91,101,-414.2889558499999,0.001,,
1018043,-70.78092847551618,1019141,10010,6.68932719297812,3308,388.07,101,-424.33355423,0.001,,
1019219,-70.02628343755549,1020000,,6.560030370273373,,,,,0.001,1000.0,489.2864487871528
1021219,-70.49524781799316,1022317,10048,6.981609572649002,3312,407.37,101,-445.37565772999994,0.001,,
1023427,-70.91497073454015,1023537,10062,6.831126381881045,3316,404.41,101,-442.25633623,0.001,,
1023729,-70.30467281919537,1023872,10064,7.973632548794602,3320,396.38,101,-433.81594558000006,0.001,,
1023903,-70.97921253072805,1025000,,6.732844554460966,,,,,0.001,1000.0,491.16706161359326
1024903,-70.62371994781495,1025064,10087,7.00415620625019,3324,377.99,101,-413.63252492,0.001,,
1025319,-70.95793253580729,1025499,10090,7.241385000869941,3328,370.57,101,-405.48265616,0.001,,
1027438,-70.79102649688721,1028536,10107,7.314836389660835,3332,388.48,101,-425.35949954999995,0.001,,
1028583,-71.38863945007324,1028720,10114,8.569693228777718,3336,378.98,101,-415.09292214,0.001,,
1029820,-71.05015518188476,1029959,10122,7.839469644758436,3340,370.68,101,-406.58918194000006,0.001,,
1029873,-70.61414591471355,1030000,,7.455106099446614,,,,,0.001,1000.0,412.53754080677174
1030947,-70.88089056396484,1031224,10144,7.256833311796188,3344,381.4,101,-418.45625544999996,0.001,,
1033168,-70.72374647521973,1033344,10161,7.580315233826637,3348,388.75,101,-426.04785095,0.001,,
1034303,-70.78855207061767,1035000,,7.865748030543327,,,,,0.001,1000.0,529.3775958240033
,,1035401,10185,,3352,398.05,101,-436.47096694,,,
1035447,-70.49783576618542,1035560,10193,8.082054313648953,3356,379.12,101,-416.0397024600001,0.001,,
1036555,-71.14498519897461,1036737,10201,6.281424018203235,3360,359.81,101,-395.5703147600001,0.001,,
1037811,-70.80469396209716,1037993,10210,7.5289960550069805,3364,361.5,101,-397.44554396,0.001,,
1038934,-70.82892761230468,1040000,,7.346673244085068,,,,,0.001,1000.0,410.19730943851175
1039934,-70.99158370971679,1041032,10242,7.15077623462677,3368,380.3,101,-417.9473713499999,0.001,,
1042052,-71.57598206491181,1043150,10258,7.583381935266348,3372,370.83,101,-407.83457861999995,0.001,,
1044149,-71.17498868010765,1044286,10274,6.44039161725976,3376,361.23,101,-397.18214433,0.001,,
1044218,-71.13040059407552,1045000,,7.453722087542216,,,,,0.001,1000.0,402.0138499748893
1045312,-70.85081644261138,1045440,10298,7.435187636537755,3380,361.5,101,-397.72964392,0.001,,
1045476,-70.70399559868707,1046574,10300,7.168255459587529,3384,371.1,101,-408.20368778999995,0.001,,
1047580,-70.49210014343262,1047725,10314,7.349641478061676,3388,369.95,101,-407.06629990999994,0.001,,
1047823,-71.24226989746094,1048921,10317,7.228843017135348,3392,366.31,101,-402.91214006,0.001,,
1049858,-71.22810111999512,1050000,,7.061842077374458,,,,,0.001,1000.0,458.08330617398025
1050858,-71.32419989013673,1051011,10354,7.308379914402962,3396,374.53,101,-411.49193016,0.001,,
1052081,-70.92760375051787,1052268,10363,7.117976474039482,3400,365.03,101,-401.76925639,0.001,,
1054170,-71.33405589294433,1055000,,7.267694831132888,,,,,0.001,1000.0,396.1238969426602
1055170,-71.36794468688964,1056268,10401,7.545472344756126,3404,383.88,101,-421.25865054,0.001,,
1057239,-71.20390633975758,1057397,10415,7.770122337341308,3408,382.56,101,-419.55524125999995,0.001,,
1059315,-71.35871670532227,1059450,10431,7.2959266637563704,3412,371.33,101,-406.93756424,0.001,,
1059577,-71.51381810506184,1059705,10433,8.003959185547298,3416,361.68,101,-396.36960097,0.001,,
1059807,-70.94328887939453,1059942,10435,6.851380944252014,3420,360.7,101,-395.37067936,0.001,,
1059898,-71.25210090919778,1060000,,7.249452895588345,,,,,0.001,1000.0,268.9017627789173
1060934,-70.90166261461046,1061048,10457,6.807851811250051,3424,359.84,101,-394.16326035,0.001,,
1063003,-71.08550585233249,1063169,10472,8.95982256925331,3428,376.7,101,-411.96451455999994,0.001,,
1064325,-71.29957513427735,1064505,10482,7.5015802273750305,3432,359.69,101,-393.3794579500001,0.001,,
1064481,-71.33664414689348,1065000,,6.941056868514499,,,,,0.001,1000.0,33.65225508680887
1065520,-70.66670684814453,1066618,10506,7.214609494576087,3436,378.98,101,-413.68244613,0.001,,
1066606,-72.02592468261719,1066721,10512,7.657671275734901,3440,367.62,101,-401.26763797000007,0.001,,
1066847,-71.07337760925293,1067026,10514,5.521138429641724,3444,358.02,101,-390.78052238000004,0.001,,
1067050,-72.14926074800037,1068148,10517,8.183883661315555,3448,348.04,101,-380.01648666,0.001,,
1068153,-71.75789481715152,1069251,10525,8.177960053468363,3452,338.5,101,-369.36419800000004,0.001,,
1069153,-71.51075120544434,1070000,,7.523363694429397,,,,,0.001,1000.0,109.51899684030795
1071209,-71.34007535661969,1071343,10559,8.346833850656237,3456,357.83,101,-390.3689480300001,0.001,,
1071436,-71.51899337768555,1072534,10562,6.2403719305992125,3460,357.97,101,-390.32057727000006,0.001,,
1074477,-71.8972011566162,1075000,,6.781906250046521,,,,,0.001,1000.0,222.71416706498712
,,1075575,10598,,3464,375.82,101,-410.08550254999994,,,
1076734,-71.77938716888428,1076904,10613,7.544651593089104,3468,358.72,101,-391.66051619999996,0.001,,
1077931,-71.12675355610095,1079029,10623,7.270839747629668,3472,358.79,101,-391.37766942,0.001,,
1078931,-71.81012950134277,1080000,,7.37320593380928,,,,,0.001,1000.0,379.371617843071
1080112,-72.62453111012776,1080422,10652,6.654085670908292,3476,361.36,101,-394.2593959400001,0.001,,
1082336,-71.62714004516602,1082444,10668,7.924375315507253,3480,370.04,101,-403.81325003,0.001,,
1084377,-71.95173828125,1085000,,7.904243680000305,,,,,0.001,1000.0,103.49175482718347
,,1085475,10699,,3484,389.01,101,-424.9295183499999,,,
1086109,-71.94426847759046,1086543,10712,8.772805048869206,3488,388.18,101,-423.7031426899999,0.001,,
1086622,-71.73740453305452,1086732,10715,6.29838613582694,3492,378.11,101,-412.82502262,0.001,,
1087900,-71.5749014960395,1088048,10724,7.048755187458462,3496,370.37,101,-404.55621648999994,0.001,,
1089034,-71.94798770141601,1090000,,7.721696742177009,,,,,0.001,1000.0,239.81249149059877
1090034,-72.17473777770996,1090196,10754,7.159562192440033,3500,379.28,101,-414.38397296999995,0.001,,
1091263,-72.22510752868652,1092361,10764,7.703324252486229,3504,360.93,101,-394.71586364,0.001,,
1092546,-71.61190795898438,1092665,10772,7.791025808879307,3508,352.68,101,-385.98318336999995,0.001,,
1092654,-71.6976670159234,1092796,10773,6.194089425934686,3512,333.46,101,-365.1858376399999,0.001,,
1092806,-71.31126185825893,1093904,10776,7.815080438341413,3516,341.99,101,-374.64141782999997,0.001,,
1094806,-72.0420980834961,1095000,,7.1317016763687135,,,,,0.001,1000.0,207.4495182869141
1095433,-72.11001423427037,1095655,10807,7.320157425259356,3520,357.13,101,-391.05563952000006,0.001,,
1097605,-72.03052838643391,1097784,10822,7.210608238975207,3524,367.36,101,-402.6264517400001,0.001,,
1098857,-72.4482385635376,1099037,10831,7.780113105420713,3528,358.68,101,-394.14362639000007,0.001,,
1099023,-72.3013916015625,1100000,,8.711468646603246,,,,,0.001,1000.0,245.60568808552344
1100023,-72.29001052856445,1100142,10852,7.6949520236253734,3532,356.37,101,-391.51864508,0.001,,
1101360,-72.3841807774135,1101980,10863,6.371848717757634,3536,353.62,101,-388.8960997400001,0.001,,
1102932,-72.26121516418458,1103039,10873,7.716848046422005,3540,363.18,101,-399.13196371000004,0.001,,
1104008,-72.25633239746094,1105000,,7.188260263518283,,,,,0.001,1000.0,261.0885257150978
,,1105106,10897,,3544,380.8,101,-418.1682611699999,,,
1107130,-72.47396629333497,1108228,10919,7.6587123630046845,3548,400.8,101,-439.62460596,0.001,,
1109198,-72.50511677551269,1110000,,7.778445219874382,,,,,0.001,1000.0,201.1967418225948
1110198,-72.64218478393555,1110308,10955,6.973854887008667,3552,410.57,101,-450.47518668,0.001,,
1111624,-72.64718771362304,1111760,10965,7.4536049550771715,3556,404.17,101,-443.03136359999996,0.001,,
1111891,-72.84376056377704,1112989,10969,7.549300966439424,3560,404.55,101,-443.89633303999994,0.001,,
1113937,-72.75644989013672,1115000,,6.582638388588315,,,,,0.001,1000.0,53.74965075715154
,,1115035,10997,,3564,394.6,101,-433.5934760299999,,,
1116073,-72.89461075632195,1117171,11012,7.495967326226173,3568,402.67,101,-442.3469784499999,0.001,,
1117263,-72.37513256072998,1117389,11019,10.20409888215363,3572,383.6,101,-421.99554729999994,0.001,,
1118966,-73.18035626411438,1119088,11032,7.940149696543813,3576,386.66,101,-425.50227646,0.001,,
1119205,-72.38845672607422,1119321,11033,10.673306250572205,3580,368.77,101,-405.96146186000004,0.001,,
1119607,-72.56798790496529,1119751,11036,7.695075509052922,3584,342.76,101,-377.1545172099999,0.001,,
1119743,-72.64101867675781,1120000,,7.405635441674127,,,,,0.001,1000.0,88.11534534282983
1120792,-72.34308624267578,1121054,11059,8.599293343874873,3588,345.11,101,-380.06743098,0.001,,
1123007,-72.31292266845703,1124105,11076,6.807347173784294,3592,373.73,101,-411.79487090000003,0.001,,
1124265,-72.80193251972051,1125000,,7.269269824490067,,,,,0.001,1000.0,-23.468806003028295
1126265,-72.8330040435791,1126382,11113,7.547152558803559,3596,383.34,101,-422.53842761999994,0.001,,
1127842,-72.77032436587946,1128030,11124,7.870775217447823,3600,378.34,101,-416.4895688300001,0.001,,
1128157,-72.61970939636231,1128300,11126,8.012708720564842,3604,359.39,101,-396.24744067000006,0.001,,
1129285,-72.6736336517334,1130000,,7.36418605196476,,,,,0.001,1000.0,188.0442388603231
1130285,-72.81452700805664,1130452,11157,7.527771146416664,3608,377.87,101,-416.65965564,0.001,,
1130525,-72.75588345527649,1130652,11159,7.273517224937677,3612,378.56,101,-417.52269972999994,0.001,,
1131155,-72.70811277820218,1131443,11164,8.593105656623841,3616,375.39,101,-414.03709923,0.001,,
1131424,-72.44951985677083,1131544,11165,8.40405139429816,3620,358.89,101,-396.16906425,0.001,,
1131741,-72.4075630732945,1132839,11169,7.779422529350371,3624,350.55,101,-386.81270424999997,0.001,,
1134522,-72.58875147501628,1135000,,7.125587922648379,,,,,0.001,1000.0,-15.208858958928612
,,1135620,11204,,3628,365.83,101,-402.70449040000005,,,
1136660,-72.86952151489258,1136821,11217,7.712117814064026,3632,366.79,101,-404.02970187,0.001,,
1138734,-72.89955266316731,1138895,11230,5.621287020769986,3636,369.15,101,-406.70605608000005,0.001,,
1139844,-73.4824488957723,1140000,,6.040821156603225,,,,,0.001,1000.0,118.76452647234547
1140844,-72.87257330322265,1140997,11256,7.363352454304695,3640,379.58,101,-418.29262491000003,0.001,,
1140994,-72.84425989786784,1141377,11257,6.6950266672217325,3644,362.71,101,-400.04499852000004,0.001,,
1143313,-73.21080250549316,1143459,11273,7.460558581352234,3648,352.31,101,-388.62161431,0.001,,
1144432,-73.23787515813655,1144563,11280,6.200591970573772,3652,342.55,101,-378.0094800999999,0.001,,
1144669,-72.9425900777181,1145000,,6.98713219165802,,,,,0.001,1000.0,301.10716548152266
,,1145017,11294,,3656,332.57,101,-367.72837619000006,,,
1146016,-72.4384037364613,1146130,11302,8.017712160257192,3660,331.41,101,-366.4606953,0.001,,
1146315,-73.24683898925781,1146476,11304,7.652944602218329,3664,314.41,101,-347.57566378999996,0.001,,
1147439,-72.89357539367676,1147656,11312,7.989511031031609,3668,304.85,101,-337.11442744,0.001,,
1149799,-73.14238936106364,1149963,11327,8.370969847030166,3672,325.74,101,-359.81331945000005,0.001,,
1149865,-72.96745600844875,1150000,,7.895368803631175,,,,,0.001,1000.0,209.6472034647595
1150989,-72.86290255459872,1152087,11349,8.208001385564389,3676,329.99,101,-364.24488074,0.001,,
1153127,-73.01011841385453,1153304,11362,7.980399774180518,3680,339.83,101,-374.68806502,0.001,,
1153326,-72.86611031197212,1153454,11363,8.325331645469143,3684,337.03,101,-371.71674243999996,0.001,,
1153603,-73.22599661690849,1153734,11365,9.516661701068072,3688,326.8,101,-360.57164681999996,0.001,,
1154773,-72.69327193040114,1154950,11372,9.372350949507494,3692,308.45,101,-340.12256181,0.001,,
1154882,-73.86616363525391,1155000,,7.8039396206537885,,,,,0.001,1000.0,416.48268876820805
1154973,-73.40008290608723,1155122,11385,7.481333442167802,3696,287.4,101,-316.91995748,0.001,,
1155279,-72.35710678100585,1155396,11387,11.89656355381012,3700,273.66,101,-302.26169505999997,0.001,,
1156402,-73.28924800109863,1157500,11396,8.292348290920257,3704,292.0,101,-322.23729682,0.001,,
1157676,-73.37254285812378,1157819,11403,8.137293524212307,3708,273.67,101,-301.86310251000003,0.001,,
1158797,-73.19892175292969,1158944,11411,8.355422606229782,3712,282.92,101,-311.66673103,0.001,,
1158924,-73.05391257149833,1160000,,6.076731784003122,,,,,0.001,1000.0,150.7997224794759
,,1160022,11425,,3716,285.79,101,-314.36522288,,,
1160949,-73.25467750549316,1161060,11437,8.015457999110222,3720,295.16,101,-324.44184518,0.001,,
1163044,-73.17114953613282,1163277,11451,8.672975890517234,3724,304.38,101,-334.76513034000004,0.001,,
1163381,-73.4209554267652,1163513,11453,7.693954350370349,3728,278.93,101,-307.28006308000005,0.001,,
1164513,-73.67720603942871,1165000,,6.958856642246246,,,,,0.001,1000.0,206.08136599133724
,,1165611,11473,,3732,287.9,101,-316.72138815,,,
1165757,-73.12437683105469,1165920,11481,6.7296987985143595,3736,270.25,101,-297.68072405999993,0.001,,
1165949,-72.74949155535016,1166235,11482,7.867995321750641,3740,252.38,101,-278.14969850999995,0.001,,
1167261,-73.0996827345628,1167453,11491,10.671566477528325,3744,260.76,101,-286.89749091999994,0.001,,
1168456,-72.4757817586263,1168616,11498,7.242388765017192,3748,251.57,101,-276.99256550999996,0.001,,
1168661,-72.82511795891656,1169759,11501,7.663388833607713,3752,251.96,101,-277.11278811,0.001,,
