rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
62.52589862999999,27,13.89,3300,232,119,0.001,0.6234862421240125,-25.865474428449357,3193,,
62.47584405,27,13.88,3355,236,119,0.001,0.6508686072551287,-25.620687212262833,3248,,
62.42914042000001,28,13.87,3410,240,119,0.001,0.6884330617530006,-26.30926295689174,3303,,
62.38402276,28,13.86,3465,244,119,0.001,0.9512852334550449,-26.352741241455078,3359,,
62.329935139999996,29,13.85,3520,248,119,0.001,0.5249150033508029,-26.264068058558873,3413,,
62.24183407,29,13.83,3574,252,119,0.001,0.7216516467077392,-26.78378895350865,3468,,
62.23881374,30,13.83,3630,256,119,0.001,0.6302478973354612,-27.089061192103795,3523,,
62.103380179999995,30,13.8,3683,260,119,0.001,1.1692443856826196,-27.07842254638672,3577,,
62.05308032999997,31,13.79,3738,264,119,0.001,0.835425184241363,-27.80293219430106,3631,,
62.05382613,31,13.79,3793,268,119,0.001,0.8255195468664169,-27.920183454241073,3686,,
62.047224809999996,32,13.79,3849,272,119,0.001,0.8556919821671077,-27.74361882890974,3742,,
61.99469554999999,32,13.78,3904,276,119,0.001,0.6931024067676984,-28.79093297322591,3797,,
62.04081697999999,33,13.79,3960,280,119,0.001,0.9740025379828045,-28.242964608328684,3853,,
62.083731830000005,33,13.8,4016,284,119,0.001,0.7455746201532227,-27.520358766828263,3909,,
62.042646669999996,34,13.79,4071,288,118,0.001,1.2742650210857391,-27.371395111083984,3964,,
62.04227158,34,13.79,4126,292,118,0.001,0.711334384404696,-28.93404769897461,4019,,
62.09057198000001,35,13.8,4182,296,118,0.001,0.6250133759209088,-28.376028060913086,4075,,
62.17785118999999,35,13.82,4238,300,118,0.001,0.655460309769426,-28.07247625078474,4131,,
62.17421421,36,13.82,4292,304,118,0.001,0.7464157090737269,-27.7658269064767,4186,,
62.171653159999984,36,13.82,4348,308,118,0.001,1.1720685809850693,-28.84634072440011,4241,,
62.171790910000006,37,13.82,4403,312,118,0.001,0.9559416600636074,-29.19605881827218,4296,,
62.216425980000004,37,13.83,4459,316,118,0.001,0.8657475486397743,-29.45284162248884,4352,,
62.17412875,38,13.82,4514,320,118,0.001,0.8111951734338488,-28.906740188598633,4407,,
62.177648559999994,38,13.82,4570,324,118,0.001,1.1817811727523804,-29.17129816327776,4463,,
62.13218358000001,38,13.81,4625,328,118,0.001,3.56190195450416,-29.320834023611887,4518,,
62.13260303,39,13.81,4681,332,118,0.001,1.8707451586212431,-28.699983869280135,4574,,
62.131453250000014,39,13.81,4736,336,118,0.001,1.5586657055786677,-29.888877868652344,4630,,
62.17625030999999,40,13.82,4792,340,118,0.001,1.9146157141242708,-31.149187088012695,4685,,
62.230093450000005,40,13.83,4848,344,118,0.001,0.9226384120328086,-29.02841567993164,4741,,
62.27598292,41,13.84,4904,348,118,0.001,0.4896197457398687,-30.163902282714844,4797,,
62.320412260000005,41,13.85,4959,352,118,0.001,0.52223007610211,-30.99611391339983,4852,,
,,,5000,,,0.001,0.5624193160661629,-30.247662680489675,4894,61.854544025659564,13.75
62.26906161000001,42,13.84,5014,356,116,0.001,0.3772593231073448,-30.36552483694894,4908,,
62.41201713999999,43,13.87,5070,360,116,0.001,0.983539026762758,-30.172970908028738,4963,,
62.414410159999996,43,13.87,5125,364,116,0.001,0.6690364159070529,-30.3047422681536,5018,,
62.46400788,44,13.88,5181,368,116,0.001,0.6031332750405584,-29.986181804112025,5074,,
62.32226305000001,44,13.85,5234,372,116,0.001,0.983596900334725,-30.916104452950613,5128,,
62.320021320000016,45,13.85,5289,376,116,0.001,0.7275047483188766,-29.657291957310267,5182,,
62.318410109999995,45,13.85,5345,380,116,0.001,0.848960820053305,-29.27951921735491,5238,,
62.32363821,46,13.85,5401,384,116,0.001,0.504700880497694,-31.287396022251674,5294,,
62.36989502,46,13.86,5457,388,116,0.001,0.5418294285024915,-30.054163251604354,5350,,
62.32422849999999,47,13.85,5511,392,116,0.001,0.9415965889181409,-30.51249395098005,5404,,
62.31957445,47,13.85,5567,396,116,0.001,0.5784145849091666,-30.96125248500279,5460,,
62.27358658,48,13.84,5622,400,116,0.001,0.6117896591978413,-31.101986476353236,5515,,
62.373805759999996,48,13.86,5678,404,116,0.001,0.5048069804906845,-29.82417869567871,5571,,
62.32881772,49,13.85,5733,408,116,0.001,0.5789502417402608,-31.101024900163925,5626,,
62.28566016,49,13.84,5787,412,116,0.001,0.659438244998455,-31.742074693952286,5680,,
62.28129348,50,13.84,5843,416,116,0.001,1.0818085170217924,-30.882765088762557,5736,,
62.32646804000001,50,13.85,5899,420,116,0.001,0.35791698736803873,-30.35711887904576,5792,,
62.277599949999995,51,13.84,5954,424,116,0.001,0.47889234927984387,-30.765527725219727,5847,,
62.324878600000005,51,13.85,6010,428,116,0.001,0.9245185734970229,-31.09646088736398,5903,,
62.27414195999999,52,13.84,6065,432,116,0.001,0.7127074354461261,-30.469278608049667,5958,,
62.27201679000001,52,13.84,6120,436,116,0.001,0.784929025386061,-31.67116301400321,6013,,
62.271634250000005,52,13.84,6176,440,116,0.001,3.0519933019365584,-31.492525100708008,6069,,
62.216784879999985,53,13.83,6231,444,116,0.001,0.9955169430800846,-31.097361155918666,6124,,
62.21714682000001,53,13.83,6287,448,116,0.001,1.0378285156829017,-30.491988590785436,6180,,
62.21490344,54,13.83,6342,452,116,0.001,1.6589606209443166,-31.078570048014324,6235,,
62.22109172999999,54,13.83,6397,456,116,0.001,1.2400798935156603,-31.07006699698312,6290,,
62.16812506,55,13.82,6452,460,116,0.001,0.9027530061347144,-31.22403253827776,6345,,
62.21337606,55,13.83,6508,464,116,0.001,1.0084508785179682,-32.49517413548061,6401,,
62.163141370000005,56,13.82,6563,468,116,0.001,1.4511097286428725,-30.465742111206055,6456,,
62.30755082,56,13.85,6619,472,116,0.001,1.2682192006281443,-31.11330713544573,6512,,
62.30917990000001,57,13.85,6674,476,116,0.001,0.6758802895035062,-30.48079517909459,6567,,
62.31262351000001,57,13.85,6730,480,116,0.001,1.3392821348139219,-31.4219240461077,6623,,
62.31074393,58,13.85,6786,484,116,0.001,0.40051017701625824,-31.11223248073033,6679,,
62.26569433999999,58,13.84,6841,488,116,0.001,0.702078144465174,-30.996623720441544,6734,,
62.359394650000006,59,13.86,6897,492,116,0.001,0.9970729766147477,-31.113437380109513,6790,,
62.26254409,59,13.84,6951,496,116,0.001,0.6352991817089227,-32.14817142486572,6845,,
62.214924319999994,60,13.83,7005,500,116,0.001,0.9792982683731959,-31.89963150024414,6899,,
62.208658809999996,60,13.83,7061,504,116,0.001,0.6174326315522194,-31.785414831978933,6954,,
62.21018033999999,61,13.83,7116,508,116,0.001,0.779429480433464,-31.540394646780832,7010,,
62.2569534,61,13.84,7171,512,116,0.001,0.5581279695034027,-30.843845094953263,7064,,
62.16604193999999,62,13.82,7225,516,116,0.001,0.5268645925181252,-31.830424989972794,7119,,
62.16412754,62,13.82,7281,520,116,0.001,0.4538143074938229,-31.883341108049667,7174,,
62.16765089999999,63,13.82,7336,524,116,0.001,0.8308475762605667,-32.69089099339077,7230,,
62.12140080000001,63,13.81,7391,528,116,0.001,0.4925725024480086,-31.651300157819474,7284,,
62.07296385000001,64,13.8,7445,532,116,0.001,0.9883504487000979,-31.799656867980957,7339,,
62.07628298,64,13.8,7500,536,116,0.001,0.45292775545801434,-30.931088038853236,7393,,
62.07481133,64,13.8,7556,540,116,0.001,0.9017005477632795,-31.659272057669504,7449,,
62.02811648000001,65,13.79,7610,544,116,0.001,2.9078642300197055,-33.74938637869699,7504,,
62.0314744,65,13.79,7666,548,116,0.001,1.1354001781770162,-31.238154002598353,7559,,
