time/time_elapsed,train/actor_loss,rollout/ep_len_mean,train/n_updates,train/critic_loss,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/fps,train/learning_rate,eval/mean_reward,eval/mean_ep_length
1835,19.0819718170166,50.0,306450,0.05041471779346466,306600,6132,-4.96312165,167,0.001,,
1836,19.04289596557617,50.0,306650,0.045393929816782475,306800,6136,-5.02657606,167,0.001,,
,19.020587005615234,,306850,0.04231730632483959,307000,,,,0.001,-5.42458344460465,50.0
1837,,50.0,,,307000,6140,-4.9579742200000005,167,,,
1838,19.09049934387207,50.0,307050,0.04131176553666591,307200,6144,-4.88108425,167,0.001,,
1840,19.10091209411621,50.0,307250,0.039054646119475366,307400,6148,-4.86914148,167,0.001,,
1841,19.02589340209961,50.0,307450,0.04668198697268963,307600,6152,-4.79082524,167,0.001,,
1842,19.10853729248047,50.0,307650,0.045819878950715064,307800,6156,-4.839278879999999,167,0.001,,
,19.046287612915037,,307850,0.04471913397312164,308000,,,,0.001,-5.505789191205986,50.0
1843,,50.0,,,308000,6160,-4.81985145,167,,,
1844,19.06632095336914,50.0,308050,0.04753686472773552,308200,6164,-4.75635173,167,0.001,,
1845,19.089801635742187,50.0,308250,0.041280003115534786,308400,6168,-4.77235119,167,0.001,,
1847,19.06160186767578,50.0,308450,0.042964159213006496,308600,6172,-4.800680439999999,167,0.001,,
1848,19.065795440673828,50.0,308650,0.04340851005166769,308800,6176,-4.7619278,167,0.001,,
,19.09321586608887,,308850,0.045979641228914264,309000,,,,0.001,-5.599718504550401,50.0
1849,,50.0,,,309000,6180,-4.77593296,167,,,
1850,19.02777992248535,50.0,309050,0.045538642592728135,309200,6184,-4.70611047,167,0.001,,
1851,19.064249114990233,50.0,309250,0.04563686273992062,309400,6188,-4.74873268,167,0.001,,
1852,19.076008605957032,50.0,309450,0.08084944169968367,309600,6192,-4.71690625,167,0.001,,
1853,19.056323852539062,50.0,309650,0.047520767860114575,309800,6196,-4.743791829999999,167,0.001,,
,19.118866119384766,,309850,0.043465185537934305,310000,,,,0.001,-5.5423727605491875,50.0
1855,,50.0,,,310000,6200,-4.789767529999999,167,,,
1856,19.128427963256836,50.0,310050,0.04171257197856903,310200,6204,-4.86107932,167,0.001,,
1857,19.051511611938476,50.0,310250,0.042629411295056346,310400,6208,-4.83968864,167,0.001,,
1858,19.033683319091796,50.0,310450,0.04295999638736248,310600,6212,-4.76611749,167,0.001,,
1859,19.020522079467774,50.0,310650,0.04265189748257399,310800,6216,-4.72980291,167,0.001,,
,19.106049575805663,,310850,0.04470935747027397,311000,,,,0.001,-5.644715753081255,50.0
1861,,50.0,,,311000,6220,-4.699540120000001,167,,,
1862,19.022591400146485,50.0,311050,0.05077455282211304,311200,6224,-4.712798340000001,167,0.001,,
1863,19.10708610534668,50.0,311250,0.04185359578579664,311400,6228,-4.73559293,167,0.001,,
1864,19.066724395751955,50.0,311450,0.0445661236345768,311600,6232,-4.790355809999999,167,0.001,,
1865,19.06300552368164,50.0,311650,0.053463326655328276,311800,6236,-4.78729772,167,0.001,,
,19.083524475097658,,311850,0.04506744787096977,312000,,,,0.001,-5.364107994735241,50.0
1867,,50.0,,,312000,6240,-4.81578132,167,,,
1868,19.06622703552246,50.0,312050,0.04878592997789383,312200,6244,-4.903073899999999,167,0.001,,
1869,19.080152282714845,50.0,312250,0.04193960279226303,312400,6248,-4.85088533,167,0.001,,
1870,19.073441467285157,50.0,312450,0.040411444678902626,312600,6252,-4.83831305,167,0.001,,
1871,19.05523406982422,50.0,312650,0.042412915043532846,312800,6256,-4.81271322,167,0.001,,
,19.0737247467041,,312850,0.042982080094516276,313000,,,,0.001,-5.539520168211311,50.0
1873,,50.0,,,313000,6260,-4.80396694,167,,,
1874,19.055256652832032,50.0,313050,0.040619228444993494,313200,6264,-4.8920999,167,0.001,,
1875,19.074118194580077,50.0,313250,0.044121196754276754,313400,6268,-4.90281049,167,0.001,,
1876,19.109781646728514,50.0,313450,0.040296689122915265,313600,6272,-4.89859092,167,0.001,,
1877,19.09731056213379,50.0,313650,0.04209969252347946,313800,6276,-4.92337468,167,0.001,,
,19.11845771789551,,313850,0.04307124882936478,314000,,,,0.001,-5.48045767028816,50.0
1879,,50.0,,,314000,6280,-4.97961279,167,,,
1880,19.073082733154298,50.0,314050,0.04086285009980202,314200,6284,-5.04604807,167,0.001,,
1881,19.077259826660157,50.0,314250,0.038979389183223245,314400,6288,-5.0023747,167,0.001,,
1882,19.01495391845703,50.0,314450,0.04461955819278955,314600,6292,-5.00477633,167,0.001,,
1883,19.108948669433595,50.0,314650,0.04094403095543384,314800,6296,-4.934389329999999,167,0.001,,
,19.112161560058595,,314850,0.04560796715319157,315000,,,,0.001,-5.64533375268802,50.0
1885,,50.0,,,315000,6300,-4.88182415,167,,,
1886,19.11053581237793,50.0,315050,0.04360374566167593,315200,6304,-4.81854819,167,0.001,,
1887,19.040507431030274,50.0,315250,0.043065551929175855,315400,6308,-4.81911113,167,0.001,,
1888,19.022601470947265,50.0,315450,0.04268906816840172,315600,6312,-4.824120480000001,167,0.001,,
1889,19.085796432495115,50.0,315650,0.05052158400416374,315800,6316,-4.86819702,167,0.001,,
,19.09299659729004,,315850,0.038383105732500554,316000,,,,0.001,-5.470435506710783,50.0
1890,,50.0,,,316000,6320,-4.80317831,167,,,
1891,19.08285629272461,50.0,316050,0.04131780631840229,316200,6324,-4.8490249,167,0.001,,
1893,19.017823638916017,50.0,316250,0.04307338554412127,316400,6328,-4.79057482,167,0.001,,
1894,19.024181289672853,50.0,316450,0.05067077297717333,316600,6332,-4.796836740000001,167,0.001,,
1895,19.069568710327147,50.0,316650,0.037135871052742006,316800,6336,-4.76028715,167,0.001,,
,19.026844329833985,,316850,0.038443142734467986,317000,,,,0.001,-5.511630364088342,50.0
1896,,50.0,,,317000,6340,-4.79832966,167,,,
1898,19.097685928344728,50.0,317050,0.04458292625844479,317200,6344,-4.79307591,167,0.001,,
1899,19.088826065063476,50.0,317250,0.042033337838947776,317400,6348,-4.879283480000001,167,0.001,,
1900,19.048528594970705,50.0,317450,0.046170862689614296,317600,6352,-4.88803374,167,0.001,,
1901,19.05459930419922,50.0,317650,0.051733231954276565,317800,6356,-4.8676288,167,0.001,,
,19.063932876586914,,317850,0.04195504579693079,318000,,,,0.001,-5.646485785831464,50.0
1902,,50.0,,,318000,6360,-4.88084484,167,,,
1903,19.043295516967774,50.0,318050,0.04247566908597946,318200,6364,-4.82387573,167,0.001,,
1905,19.053963470458985,50.0,318250,0.04451060388237238,318400,6368,-4.7975512899999995,167,0.001,,
1906,19.114412231445314,50.0,318450,0.04271245002746582,318600,6372,-4.790439709999999,167,0.001,,
1907,19.091588973999023,50.0,318650,0.04524339269846678,318800,6376,-4.78051497,167,0.001,,
,19.066139068603515,,318850,0.045667972043156625,319000,,,,0.001,-5.767774052033201,50.0
1908,,50.0,,,319000,6380,-4.743094299999999,167,,,
1909,19.068427658081056,50.0,319050,0.04243469193577767,319200,6384,-4.7062887799999995,167,0.001,,
1910,19.109543914794923,50.0,319250,0.04206556513905525,319400,6388,-4.68033612,167,0.001,,
1912,19.073274230957033,50.0,319450,0.03809765808284283,319600,6392,-4.7208242999999985,167,0.001,,
1913,19.03976371765137,50.0,319650,0.03984122138470411,319800,6396,-4.790225019999999,167,0.001,,
,19.034051208496095,,319850,0.04019283793866634,320000,,,,0.001,-5.420300983055495,50.0
1914,,50.0,,,320000,6400,-4.82416977,167,,,
1915,19.04087646484375,50.0,320050,0.040116843432188035,320200,6404,-4.880919049999999,167,0.001,,
1916,19.11353385925293,50.0,320250,0.04001384206116199,320400,6408,-4.947022220000001,167,0.001,,
1918,19.114713439941408,50.0,320450,0.03537236839532852,320600,6412,-4.98829409,167,0.001,,
1919,19.1327188873291,50.0,320650,0.04200777463614941,320800,6416,-4.96619478,167,0.001,,
,19.05999412536621,,320850,0.04002703007310629,321000,,,,0.001,-5.705218251980841,50.0
1920,,50.0,,,321000,6420,-5.00007968,167,,,
1921,19.094779434204103,50.0,321050,0.041693966574966906,321200,6424,-5.0191539999999994,167,0.001,,
1923,19.099213485717772,50.0,321250,0.04059052605181932,321400,6428,-5.05040004,167,0.001,,
1924,19.126699981689452,50.0,321450,0.04053037013858557,321600,6432,-4.99402153,167,0.001,,
1925,19.12124900817871,50.0,321650,0.04107445649802685,321800,6436,-5.02593342,167,0.001,,
,19.058271560668945,,321850,0.04362477332353592,322000,,,,0.001,-5.51128294672817,50.0
1926,,50.0,,,322000,6440,-4.915435639999999,167,,,
1927,19.104154357910158,50.0,322050,0.04275834634900093,322200,6444,-4.895243109999999,167,0.001,,
1928,19.09188896179199,50.0,322250,0.038864291980862616,322400,6448,-4.8419381800000005,167,0.001,,
1930,19.09026008605957,50.0,322450,0.03965016383677721,322600,6452,-4.8233432700000005,167,0.001,,
1931,19.006451263427735,50.0,322650,0.039532189965248106,322800,6456,-4.830740560000001,167,0.001,,
,19.107056121826172,,322850,0.04007374793291092,323000,,,,0.001,-5.375306937331334,50.0
1932,,50.0,,,323000,6460,-4.88985484,167,,,
1933,19.03006820678711,50.0,323050,0.04147143211215734,323200,6464,-4.9630682,167,0.001,,
1935,19.19792755126953,50.0,323250,0.043003163486719134,323400,6468,-4.9689431399999995,167,0.001,,
1936,19.08775863647461,50.0,323450,0.04466340832412243,323600,6472,-5.008125049999999,167,0.001,,
1937,19.08514419555664,50.0,323650,0.039149292632937434,323800,6476,-5.03514424,167,0.001,,
,19.094334564208985,,323850,0.04328864961862564,324000,,,,0.001,-5.423179084947333,50.0
1938,,50.0,,,324000,6480,-5.0833928,167,,,
1939,19.060385055541992,50.0,324050,0.0429498615115881,324200,6484,-5.087774090000001,167,0.001,,
1941,19.03668182373047,50.0,324250,0.04919645044952631,324400,6488,-5.17086016,167,0.001,,
1942,19.053366088867186,50.0,324450,0.07506229668855667,324600,6492,-5.12535705,167,0.001,,
1943,19.084986801147462,50.0,324650,0.04531084530055523,324800,6496,-5.07141419,167,0.001,,
,19.082391510009767,,324850,0.04083293654024601,325000,,,,0.001,-5.331217517075129,50.0
1944,,50.0,,,325000,6500,-5.0727461,167,,,
1946,19.05926170349121,50.0,325050,0.039424815885722636,325200,6504,-5.0038484400000005,167,0.001,,
1947,19.07419807434082,50.0,325250,0.041127798594534394,325400,6508,-4.92405225,167,0.001,,
1948,19.065421676635744,50.0,325450,0.04462392035871744,325600,6512,-4.900434229999999,167,0.001,,
1949,19.044799880981444,50.0,325650,0.03865509856492281,325800,6516,-4.9328579999999995,167,0.001,,
,19.08494445800781,,325850,0.03854179374873638,326000,,,,0.001,-5.447511820495128,50.0
1951,,50.0,,,326000,6520,-4.9438814,167,,,
1952,19.078695220947267,50.0,326050,0.03921456255018711,326200,6524,-4.9633017399999995,167,0.001,,
1953,19.113623962402343,50.0,326250,0.04059213731437922,326400,6528,-4.993958750000001,167,0.001,,
1954,19.07466110229492,50.0,326450,0.0396059387922287,326600,6532,-4.992327050000001,167,0.001,,
1955,19.022297821044923,50.0,326650,0.03999881450086832,326800,6536,-4.97506868,167,0.001,,
,19.052350845336914,,326850,0.03710916291922331,327000,,,,0.001,-5.445690188946901,50.0
1957,,50.0,,,327000,6540,-5.05740658,167,,,
1958,19.007254333496093,50.0,327050,0.045431962199509145,327200,6544,-5.03600049,167,0.001,,
1959,19.086518859863283,50.0,327250,0.041790385954082014,327400,6548,-5.03733716,167,0.001,,
1960,19.052493896484375,50.0,327450,0.04896631620824337,327600,6552,-5.08916604,167,0.001,,
1962,19.096693496704102,50.0,327650,0.03997399296611547,327800,6556,-5.124711629999999,167,0.001,,
,19.09360076904297,,327850,0.03681068427860737,328000,,,,0.001,-5.297126715979539,50.0
1963,,50.0,,,328000,6560,-5.10371503,167,,,
1964,19.06217758178711,50.0,328050,0.037249509505927564,328200,6564,-5.0215198800000005,167,0.001,,
1965,19.062459716796877,50.0,328250,0.03966945715248585,328400,6568,-5.031684820000001,167,0.001,,
1967,19.093173294067384,50.0,328450,0.036887818947434425,328600,6572,-5.025542840000001,167,0.001,,
1968,19.087522277832033,50.0,328650,0.04188265323638916,328800,6576,-5.007238689999999,167,0.001,,
,19.084175491333006,,328850,0.03760467898100615,329000,,,,0.001,-5.334464097861201,50.0
1969,,50.0,,,329000,6580,-4.98675981,167,,,
1970,19.05439147949219,50.0,329050,0.042888942584395406,329200,6584,-4.982484830000001,167,0.001,,
1972,19.07093765258789,50.0,329250,0.05129726961255074,329400,6588,-4.958594679999999,167,0.001,,
1973,19.10091682434082,50.0,329450,0.03520639140158892,329600,6592,-4.97087569,167,0.001,,
1974,19.031066131591796,50.0,329650,0.03743836928158999,329800,6596,-5.023442899999999,167,0.001,,
,19.038586730957032,,329850,0.03788617759943008,330000,,,,0.001,-5.358668213826604,50.0
1975,,50.0,,,330000,6600,-4.989407549999999,167,,,
1976,19.064500198364257,50.0,330050,0.03655319735407829,330200,6604,-5.035037049999999,167,0.001,,
1978,19.064464950561522,50.0,330250,0.039683492220938206,330400,6608,-5.05219417,167,0.001,,
1979,19.095609970092774,50.0,330450,0.04039106424897909,330600,6612,-5.050523549999999,167,0.001,,
1980,19.039033432006836,50.0,330650,0.04008999794721604,330800,6616,-5.038852979999999,167,0.001,,
,19.04086235046387,,330850,0.04012416183948517,331000,,,,0.001,-5.39159871613374,50.0
1981,,50.0,,,331000,6620,-5.104415759999999,167,,,
1982,19.003302383422852,50.0,331050,0.036869360283017155,331200,6624,-5.039803269999999,167,0.001,,
1983,19.035154037475586,50.0,331250,0.03848988559097052,331400,6628,-5.023371739999999,167,0.001,,
1985,19.012940673828126,50.0,331450,0.04770513884723186,331600,6632,-5.076755510000001,167,0.001,,
1986,19.045637969970702,50.0,331650,0.047796453535556796,331800,6636,-5.053998259999999,167,0.001,,
,19.055067443847655,,331850,0.04448863223195076,332000,,,,0.001,-5.404566350940149,50.0
1987,,50.0,,,332000,6640,-5.0345540699999995,167,,,
1988,19.054714736938475,50.0,332050,0.03902465220540762,332200,6644,-5.08252886,167,0.001,,
1989,19.05813949584961,50.0,332250,0.04442840442061424,332400,6648,-5.048064709999999,167,0.001,,
1990,19.07293266296387,50.0,332450,0.040194639451801774,332600,6652,-5.05650243,167,0.001,,
1992,18.97795524597168,50.0,332650,0.040686439983546735,332800,6656,-5.035170519999999,167,0.001,,
,19.069558563232423,,332850,0.03956604029983282,333000,,,,0.001,-5.367143866489641,50.0
1993,,50.0,,,333000,6660,-5.040744199999999,167,,,
1994,18.98724868774414,50.0,333050,0.04528908789157868,333200,6664,-5.09807287,167,0.001,,
1995,19.020251007080077,50.0,333250,0.041979093104600906,333400,6668,-5.038569569999999,167,0.001,,
1997,19.01432815551758,50.0,333450,0.04341310061514378,333600,6672,-5.03643963,167,0.001,,
1998,19.052701416015626,50.0,333650,0.05264459952712059,333800,6676,-5.0714115,167,0.001,,
,19.098349227905274,,333850,0.03917578261345625,334000,,,,0.001,-5.4226858169073235,50.0
1999,,50.0,,,334000,6680,-5.06807981,167,,,
2000,18.976945419311523,50.0,334050,0.0396678477153182,334200,6684,-5.004556419999999,167,0.001,,
2001,18.992639846801758,50.0,334250,0.04192907575517893,334400,6688,-4.96198263,167,0.001,,
2002,18.978191375732422,50.0,334450,0.04158243481069803,334600,6692,-4.92677863,167,0.001,,
2004,19.003514709472658,50.0,334650,0.04235089160501957,334800,6696,-4.84594137,167,0.001,,
,19.049007568359375,,334850,0.039209758341312406,335000,,,,0.001,-5.3239600388798864,50.0
2005,,50.0,,,335000,6700,-4.88862933,167,,,
2006,19.017342224121094,50.0,335050,0.040876430459320545,335200,6704,-4.85448753,167,0.001,,
2007,19.026261444091798,50.0,335250,0.03929796006530523,335400,6708,-4.870075850000001,167,0.001,,
2008,18.986987228393556,50.0,335450,0.04157365150749683,335600,6712,-4.85004915,167,0.001,,
2009,19.00051200866699,50.0,335650,0.04039127632975578,335800,6716,-4.81249754,167,0.001,,
,18.993222961425783,,335850,0.03943120390176773,336000,,,,0.001,-5.360504556493834,50.0
2011,,50.0,,,336000,6720,-4.735850060000001,167,,,
2012,18.963737335205078,50.0,336050,0.041061616651713845,336200,6724,-4.763585020000001,167,0.001,,
2013,18.9966072845459,50.0,336250,0.044277805089950564,336400,6728,-4.72226727,167,0.001,,
2014,18.983663787841795,50.0,336450,0.04013813693076372,336600,6732,-4.6643224,167,0.001,,
2015,18.957727432250977,50.0,336650,0.03929581396281719,336800,6736,-4.6434287,167,0.001,,
,19.035515899658204,,336850,0.03984853677451611,337000,,,,0.001,-5.329690593620763,50.0
2017,,50.0,,,337000,6740,-4.58303658,167,,,
2018,18.982928009033202,50.0,337050,0.04040862608700991,337200,6744,-4.5521542,167,0.001,,
2019,18.95035758972168,50.0,337250,0.0384127788245678,337400,6748,-4.577507259999999,167,0.001,,
2020,18.98725814819336,50.0,337450,0.0416162158921361,337600,6752,-4.53495959,167,0.001,,
2021,18.96461540222168,50.0,337650,0.04308351431041956,337800,6756,-4.50611467,167,0.001,,
,19.009525146484375,,337850,0.04173922266811132,338000,,,,0.001,-5.329758724581916,50.0
2023,,50.0,,,338000,6760,-4.51579399,167,,,
2024,18.978134536743163,50.0,338050,0.039402567334473136,338200,6764,-4.48670518,167,0.001,,
2025,18.95521041870117,50.0,338250,0.040178181044757365,338400,6768,-4.53060627,167,0.001,,
2026,18.9532918548584,50.0,338450,0.03936698812991381,338600,6772,-4.5094289299999994,167,0.001,,
2027,18.98027114868164,50.0,338650,0.03689228031784296,338800,6776,-4.5027845300000005,167,0.001,,
,18.91300827026367,,338850,0.04190067697316408,339000,,,,0.001,-5.450783055368811,50.0
2029,,50.0,,,339000,6780,-4.4862148600000005,167,,,
2030,18.967022552490235,50.0,339050,0.04826622031629085,339200,6784,-4.60992257,167,0.001,,
2031,18.93519691467285,50.0,339250,0.04089203417301178,339400,6788,-4.631016,167,0.001,,
2032,18.925979995727538,50.0,339450,0.03741320706903935,339600,6792,-4.658048770000001,167,0.001,,
2033,18.94544975280762,50.0,339650,0.04053653031587601,339800,6796,-4.71581062,167,0.001,,
,18.924868087768555,,339850,0.03840347051620483,340000,,,,0.001,-5.53412031903863,50.0
2035,,50.0,,,340000,6800,-4.725299659999999,167,,,
2036,18.955569076538087,50.0,340050,0.037069379538297656,340200,6804,-4.76331944,167,0.001,,
2037,18.933417434692384,50.0,340250,0.03648733381181955,340400,6808,-4.71629264,167,0.001,,
2038,18.947612533569338,50.0,340450,0.044091784283518794,340600,6812,-4.7499962700000005,167,0.001,,
2039,18.903586120605468,50.0,340650,0.036667551957070825,340800,6816,-4.8221323499999995,167,0.001,,
,18.956802825927735,,340850,0.042442999891936777,341000,,,,0.001,-5.200413377443328,50.0
2041,,50.0,,,341000,6820,-4.83647821,167,,,
2042,18.932157897949217,50.0,341050,0.03782877247780561,341200,6824,-4.7696925100000005,167,0.001,,
2043,18.921504821777344,50.0,341250,0.039129231907427314,341400,6828,-4.7726779100000005,167,0.001,,
2044,18.93115264892578,50.0,341450,0.03609836492687464,341600,6832,-4.73926924,167,0.001,,
2045,18.915642700195313,50.0,341650,0.03863626334816218,341800,6836,-4.78311185,167,0.001,,
,18.90589126586914,,341850,0.041269544400274756,342000,,,,0.001,-5.418485646415502,50.0
2047,,50.0,,,342000,6840,-4.834638439999999,167,,,
2048,18.928323669433595,50.0,342050,0.04073294889181853,342200,6844,-4.802436449999999,167,0.001,,
2049,18.918350524902344,50.0,342250,0.04020340710878372,342400,6848,-4.80263298,167,0.001,,
2050,18.90487617492676,50.0,342450,0.03824366599321365,342600,6852,-4.83137555,167,0.001,,
2052,18.918701705932616,50.0,342650,0.03667217195034027,342800,6856,-4.878368890000001,167,0.001,,
,18.902296142578123,,342850,0.041870952285826206,343000,,,,0.001,-5.306658206658904,50.0
2053,,50.0,,,343000,6860,-4.830951639999999,167,,,
2054,18.885532913208007,50.0,343050,0.041476454436779026,343200,6864,-4.7582451500000005,167,0.001,,
2055,18.902062606811523,50.0,343250,0.042642295956611634,343400,6868,-4.76099928,167,0.001,,
2056,18.893006134033204,50.0,343450,0.042056801244616505,343600,6872,-4.8155570899999995,167,0.001,,
2057,18.96042839050293,50.0,343650,0.03951381698250771,343800,6876,-4.8019873,167,0.001,,
,18.964984817504885,,343850,0.047986245453357695,344000,,,,0.001,-5.582490041246638,50.0
2059,,50.0,,,344000,6880,-4.7927404199999994,167,,,
2060,18.91402648925781,50.0,344050,0.04465320713818073,344200,6884,-4.7785752100000005,167,0.001,,
2061,18.91003860473633,50.0,344250,0.037380759119987485,344400,6888,-4.775814779999999,167,0.001,,
2062,18.84711311340332,50.0,344450,0.04091365054249763,344600,6892,-4.780300059999999,167,0.001,,
2063,18.93911209106445,50.0,344650,0.040441388972103594,344800,6896,-4.854789899999999,167,0.001,,
,18.91572090148926,,344850,0.041646023616194724,345000,,,,0.001,-5.341433336905903,50.0
2065,,50.0,,,345000,6900,-4.825770599999999,167,,,
2066,18.88683967590332,50.0,345050,0.047315623909235,345200,6904,-4.82368836,167,0.001,,
2067,18.93418441772461,50.0,345250,0.038144288100302216,345400,6908,-4.892917,167,0.001,,
2068,18.87928611755371,50.0,345450,0.03895244847983122,345600,6912,-4.924710789999999,167,0.001,,
2069,18.965575561523437,50.0,345650,0.03958807483315468,345800,6916,-4.87037611,167,0.001,,
,18.926368865966797,,345850,0.04045628607273102,346000,,,,0.001,-5.182545657735318,50.0
2070,,50.0,,,346000,6920,-4.89947816,167,,,
2071,18.91728790283203,50.0,346050,0.04062781274318695,346200,6924,-4.9635506099999995,167,0.001,,
2072,18.903789520263672,50.0,346250,0.03965670645236969,346400,6928,-5.0402365499999995,167,0.001,,
2074,18.865051879882813,50.0,346450,0.040736165978014466,346600,6932,-5.12116254,167,0.001,,
2075,18.871038513183592,50.0,346650,0.04315310649573803,346800,6936,-5.08218321,167,0.001,,
,18.902446746826172,,346850,0.04365370828658342,347000,,,,0.001,-5.4484349942300465,50.0
2076,,50.0,,,347000,6940,-5.10569967,167,,,
2077,18.855320816040038,50.0,347050,0.04206879395991564,347200,6944,-5.11750838,167,0.001,,
2078,18.89251541137695,50.0,347250,0.03901971805840731,347400,6948,-5.17909878,167,0.001,,
2079,18.854710540771485,50.0,347450,0.03838021200150252,347600,6952,-5.24538543,167,0.001,,
2081,18.841855773925783,50.0,347650,0.0417429730668664,347800,6956,-5.234134049999999,167,0.001,,
,18.85973533630371,,347850,0.043567607775330544,348000,,,,0.001,-5.395713223423809,50.0
2082,,50.0,,,348000,6960,-5.2204630000000005,167,,,
2083,18.897218017578126,50.0,348050,0.03918298967182636,348200,6964,-5.25221555,167,0.001,,
2084,18.836696090698243,50.0,348250,0.03988274559378624,348400,6968,-5.256466819999999,167,0.001,,
2085,18.905328903198242,50.0,348450,0.04423946142196655,348600,6972,-5.194453599999999,167,0.001,,
2087,18.873513946533205,50.0,348650,0.03799901764839888,348800,6976,-5.154947739999999,167,0.001,,
,18.87332778930664,,348850,0.040656093135476114,349000,,,,0.001,-5.2409249905264,50.0
2088,,50.0,,,349000,6980,-5.166983279999999,167,,,
2090,18.856185607910156,50.0,349050,0.04385451901704073,349200,6984,-5.10076526,167,0.001,,
2091,18.886996536254884,50.0,349250,0.03864947713911533,349400,6988,-5.0933923299999995,167,0.001,,
2092,18.906439208984374,50.0,349450,0.03978351481258869,349600,6992,-5.145640759999999,167,0.001,,
2093,18.83975143432617,50.0,349650,0.03939950574189424,349800,6996,-5.064275519999999,167,0.001,,
,18.871629638671877,,349850,0.03789823651313782,350000,,,,0.001,-5.408070374047384,50.0
2095,,50.0,,,350000,7000,-5.0466526599999995,167,,,
2096,18.836244430541992,50.0,350050,0.037299849241971966,350200,7004,-4.97350642,167,0.001,,
2097,18.811438522338868,50.0,350250,0.03860744893550873,350400,7008,-4.98767955,167,0.001,,
2098,18.827855072021485,50.0,350450,0.03774302572011948,350600,7012,-4.95889546,167,0.001,,
2099,18.81834197998047,50.0,350650,0.04370840191841126,350800,7016,-4.95177702,167,0.001,,
,18.76851119995117,,350850,0.037572701163589954,351000,,,,0.001,-5.174368620966561,50.0
2101,,50.0,,,351000,7020,-4.938821520000001,167,,,
2102,18.83083869934082,50.0,351050,0.03855709839612245,351200,7024,-4.944856950000001,167,0.001,,
2103,18.84001625061035,50.0,351250,0.04367762260138988,351400,7028,-4.86825459,167,0.001,,
2104,18.859803085327147,50.0,351450,0.04257868878543377,351600,7032,-4.87733645,167,0.001,,
2105,18.84344123840332,50.0,351650,0.037026519253849983,351800,7036,-4.87075573,167,0.001,,
,18.80401779174805,,351850,0.03919365651905537,352000,,,,0.001,-5.083178476523608,50.0
2107,,50.0,,,352000,7040,-4.8545988300000005,167,,,
2108,18.81373779296875,50.0,352050,0.04748106062412262,352200,7044,-4.88662233,167,0.001,,
2109,18.771377792358397,50.0,352250,0.03753821063786745,352400,7048,-4.839348810000001,167,0.001,,
2110,18.801689529418944,50.0,352450,0.040633516237139705,352600,7052,-4.79523246,167,0.001,,
2111,18.818747253417968,50.0,352650,0.03767184104770422,352800,7056,-4.8131375,167,0.001,,
,18.78739646911621,,352850,0.04116729028522968,353000,,,,0.001,-5.320826431689784,50.0
2113,,50.0,,,353000,7060,-4.86500908,167,,,
2114,18.80189468383789,50.0,353050,0.0408231732621789,353200,7064,-4.93114311,167,0.001,,
2116,18.75662841796875,50.0,353250,0.04170634627342224,353400,7068,-4.8555769799999995,167,0.001,,
2117,18.802762756347658,50.0,353450,0.03937789365649223,353600,7072,-4.864668019999999,167,0.001,,
2118,18.778763885498048,50.0,353650,0.04527610085904598,353800,7076,-4.84630068,167,0.001,,
,18.834465866088866,,353850,0.03922267865389586,354000,,,,0.001,-5.241460724011995,50.0
2119,,50.0,,,354000,7080,-4.81202544,166,,,
2120,18.7804313659668,50.0,354050,0.0391435119882226,354200,7084,-4.822310909999999,166,0.001,,
2122,18.75327507019043,50.0,354250,0.041185837686061856,354400,7088,-4.797926219999999,167,0.001,,
2123,18.719756927490234,50.0,354450,0.042738897800445555,354600,7092,-4.75821292,167,0.001,,
2124,18.744445037841796,50.0,354650,0.04215229205787182,354800,7096,-4.795929559999999,167,0.001,,
,18.773329391479493,,354850,0.04044228572398424,355000,,,,0.001,-5.118945309054107,50.0
2125,,50.0,,,355000,7100,-4.8494208400000005,166,,,
2127,18.763745193481444,50.0,355050,0.04020895760506391,355200,7104,-4.94036935,166,0.001,,
2128,18.75742713928223,50.0,355250,0.0390453540161252,355400,7108,-4.88587321,166,0.001,,
2129,18.79877815246582,50.0,355450,0.04037219688296318,355600,7112,-4.883581400000001,166,0.001,,
2131,18.741408233642577,50.0,355650,0.03969844117760658,355800,7116,-4.922659810000001,166,0.001,,
,18.730897903442383,,355850,0.05008591637015343,356000,,,,0.001,-5.433326822379604,50.0
2132,,50.0,,,356000,7120,-4.90956769,166,,,
2133,18.724145660400392,50.0,356050,0.040260565765202046,356200,7124,-4.86197832,166,0.001,,
2135,18.728610916137697,50.0,356250,0.04080812461674213,356400,7128,-4.86670157,166,0.001,,
2136,18.698754119873048,50.0,356450,0.040806326419115066,356600,7132,-4.82038472,166,0.001,,
2137,18.68069534301758,50.0,356650,0.04896747980266809,356800,7136,-4.89952359,166,0.001,,
,18.7004776763916,,356850,0.04043303731828928,357000,,,,0.001,-5.2016285370336846,50.0
2138,,50.0,,,357000,7140,-4.91619462,166,,,
2140,18.734630355834963,50.0,357050,0.041152764223515985,357200,7144,-4.870905609999999,166,0.001,,
2141,18.737671127319334,50.0,357250,0.04082098476588726,357400,7148,-4.8229804000000005,166,0.001,,
2142,18.708212356567383,50.0,357450,0.038480967581272126,357600,7152,-4.78384338,166,0.001,,
2143,18.698305892944337,50.0,357650,0.04710801038891077,357800,7156,-4.766722499999999,166,0.001,,
