time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
2036,,,,994.03,3035.76327236,1960653,12473,,157,,
2040,1963601,16.844171783924104,0.001,999.07,3060.970329669999,1964653,12494,-236.86505334472656,157,,
,1964601,18.7316778550148,0.001,,,1965000,,-236.42090921020508,,2891.325489535369,869.0
2044,1967601,19.016183765411377,0.001,999.07,3063.40084347,1968653,12519,-237.17992434692383,157,,
,1969601,18.011392144203185,0.001,,,1970000,,-237.8038957824707,,3376.34318977613,1000.0
2048,1971601,16.649570601940155,0.001,999.07,3070.13427884,1972653,12545,-238.1834109802246,157,,
,1974601,17.564188586711882,0.001,,,1975000,,-239.08897766113282,,3058.6728417272448,933.4
2052,1975601,15.73874547290802,0.001,999.07,3075.71775743,1976653,12572,-238.9822445678711,157,,
,1979601,17.20784916639328,0.001,,,1980000,,-240.07937399291993,,3200.294745943742,947.9
2056,,,,999.07,3081.1178079299993,1980653,12598,,157,,
2060,1983601,15.969591269969941,0.001,999.07,3141.84332449,1984653,12616,-240.55534295654297,157,,
,1984601,15.762794998168946,0.001,,,1985000,,-241.24067776489258,,2760.4176199040025,849.5
2064,1987601,17.07668547821045,0.001,999.07,3190.3839218999997,1988653,12641,-241.29019720458984,157,,
,1989601,15.988724525928497,0.001,,,1990000,,-242.05744836425782,,3474.6075463438524,1000.0
2068,1991601,17.8902844619751,0.001,999.07,3194.0154999500005,1992653,12667,-242.5466799926758,157,,
,1994601,16.463907408714295,0.001,,,1995000,,-243.22589804077148,,3344.377547858842,1000.0
2072,1995601,17.34106949234009,0.001,999.07,3203.50403926,1996653,12695,-243.24207278442384,157,,
,1999601,17.896779938220977,0.001,,,2000000,,-243.6495520019531,,3496.4051560773514,1000.0
2076,,,,999.07,3232.37230229,2000653,12721,,157,,
