rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/time_elapsed,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/std,train/policy_gradient_loss,train/clip_range,train/loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
600.89,1563,3000.5238234699996,3201024,91,35174,,,,,,,,,,,,,
602.83,1564,3011.28670447,3203072,91,35180,15630,0.7099609375,94.58728737235069,0.9583792313933372,0.0003,0.79130715,0.3270919919013977,-0.026012407161761075,0.2,7.841843128204346,-5.399636426568032,,
,,,3205000,,,15640,0.730322265625,101.78994700610637,0.962430227547884,0.0003,0.34197646,0.3268349766731262,-0.02197340994316619,0.2,12.614413261413574,-5.407630138099194,767.75,3842.9035974428057
607.15,1565,3032.7723364700005,3205120,91,35205,,,,,,,,,,,,,
599.13,1566,2994.1567320199997,3207168,91,35211,15650,0.669677734375,57.375064986944196,0.9724371302872896,0.0003,0.24461108,0.32714900374412537,-0.05790533887920901,0.2,13.731666564941406,-5.427746526896954,,
603.28,1567,3015.53113813,3209216,91,35217,15660,0.594677734375,652.6406145393848,0.8794622495770454,0.0003,0.1336475,0.32713744044303894,-0.04091366845241282,0.2,197.2388458251953,-5.425834295153618,,
,,,3210000,,,15670,0.807421875,26.106948833167554,0.9855257775634527,0.0003,1.198478,0.3281761109828949,-0.02493097745755222,0.2,3.120612144470215,-5.460104341804981,803.8,4032.59226446189
604.73,1568,3023.2822872200004,3211264,91,35244,,,,,,,,,,,,,
606.0,1569,3030.595510219999,3213312,91,35250,15680,0.6513671875,61.50041528940201,0.9746726267039776,0.0003,0.20440592,0.32773497700691223,-0.04860912532021757,0.2,6.956661701202393,-5.458670331537723,,
,,,3215000,,,15690,0.565966796875,112.48599450588226,0.9627351202070713,0.0003,0.23164569,0.3273525834083557,-0.057138148782541975,0.2,21.468364715576172,-5.423347045481205,758.9,3814.4623504646124
613.02,1570,3066.862751229999,3215360,91,35276,,,,,,,,,,,,,
621.16,1571,3108.4302473499997,3217408,91,35282,15700,0.732373046875,45.559598702192304,0.9861451899632812,0.0003,0.43262595,0.32576683163642883,-0.05664863048586995,0.2,8.477372169494629,-5.369459928572178,,
631.42,1572,3160.65377615,3219456,91,35288,15710,0.745703125,44.246792094409464,0.9562513530254364,0.0003,0.89600563,0.32644447684288025,-0.046927758512902075,0.2,7.358617305755615,-5.35197319239378,,
,,,3220000,,,15720,0.593212890625,99.22167755365372,0.9731663353741169,0.0003,0.13255858,0.32600829005241394,-0.06344942502328195,0.2,21.474611282348633,-5.350237412750721,673.85,3384.692682633083
636.1,1573,3184.9608324300007,3221504,91,35311,,,,,,,,,,,,,
647.11,1574,3240.8728714300005,3223552,91,35316,15730,0.689013671875,46.6077831864357,0.9676464907824993,0.0003,0.30565378,0.32601094245910645,-0.03358830434735864,0.2,8.25384521484375,-5.331192298233509,,
,,,3225000,,,15740,0.744921875,57.78940776586533,0.9684953391551971,0.0003,0.48781186,0.3260994851589203,-0.06415267092525027,0.2,8.616440773010254,-5.323382227122783,751.5,3759.204821556434
646.57,1575,3239.04952307,3225600,91,35342,,,,,,,,,,,,,
644.69,1576,3230.051646719999,3227648,91,35347,15750,0.73994140625,44.10246568918228,0.9616670981049538,0.0003,0.63021064,0.324617862701416,-0.04052473536285106,0.2,3.701852560043335,-5.279610539972782,,
649.32,1577,3254.1243794399993,3229696,91,35352,15760,0.672998046875,56.94163615703583,0.9756468646228313,0.0003,0.2625145,0.3242242932319641,-0.06508391065290198,0.2,10.153458595275879,-5.2284610494971275,,
,,,3230000,,,15770,0.73974609375,36.15572337210178,0.9740302097052336,0.0003,1.0758306,0.32409197092056274,-0.04878416638239287,0.2,4.896022796630859,-5.222605645656586,645.35,3241.0873245906087
649.06,1578,3254.23494427,3231744,91,35375,,,,,,,,,,,,,
645.01,1579,3234.56547811,3233792,91,35381,15780,0.62197265625,79.10959838032723,0.966109711676836,0.0003,0.21614796,0.3241162896156311,-0.06814581865619403,0.2,18.9531307220459,-5.2230308338999745,,
,,,3235000,,,15790,0.77607421875,22.7918502882123,0.9863178115338087,0.0003,191.91399,0.32472461462020874,-0.027409302606247365,0.2,3.721675157546997,-5.23877315223217,671.25,3381.947694303724
640.66,1580,3213.48312395,3235840,91,35403,,,,,,,,,,,,,
644.31,1581,3232.4523072300003,3237888,91,35409,15800,0.608984375,90.52028187811375,0.9554019570350647,0.0003,0.15493055,0.3243710398674011,-0.054079839793848804,0.2,9.157029151916504,-5.264522315561772,,
641.72,1582,3219.67217596,3239936,91,35415,15810,0.7271484375,36.74625430107117,0.9816692098975182,0.0003,0.4970445,0.3250505030155182,-0.05715511986927595,0.2,8.825687408447266,-5.2731334015727045,,
,,,3240000,,,15820,0.49033203125,319.8107471942902,0.8809398338198662,0.0003,0.105915084,0.3250238597393036,-0.04359049553750083,0.2,187.88473510742188,-5.28728424012661,651.4,3278.1297805521635
640.74,1583,3215.20136689,3241984,91,35438,,,,,,,,,,,,,
644.94,1584,3236.55903099,3244032,91,35444,15830,0.699658203125,44.2684158295393,0.9809752143919468,0.0003,0.37897426,0.3250947594642639,-0.06645345719298348,0.2,7.468777656555176,-5.295125964283943,,
,,,3245000,,,15840,0.781787109375,26.336252883076668,0.9758917037397623,0.0003,0.8111972,0.3253079056739807,-0.05421257900306955,0.2,5.44079065322876,-5.31973874270916,672.45,3375.3652533744216
641.52,1585,3219.3100281499997,3246080,91,35467,,,,,,,,,,,,,
636.6,1586,3194.7090236,3248128,91,35472,15850,0.50888671875,799.1738302111626,0.8381657153367996,0.0003,0.05361267,0.3249047100543976,-0.042369252257049086,0.2,45.153831481933594,-5.294678127765655,,
,,,3250000,,,15860,0.453369140625,882.0778319597244,0.8745174407958984,0.0003,0.07468346,0.3245275020599365,-0.05258580280642491,0.2,716.0694580078125,-5.27353680729866,631.6,3170.951490722224
627.84,1587,3151.12621796,3250176,91,35496,,,,,,,,,,,,,
636.07,1588,3191.9647237,3252224,91,35502,15870,0.562744140625,122.91126472949982,0.9625427722930908,0.0003,0.13984668,0.32452818751335144,-0.0692125523055438,0.2,20.89702796936035,-5.268300166726112,,
636.02,1589,3192.06976923,3254272,91,35507,15880,0.672119140625,102.8496081084013,0.9347975254058838,0.0003,0.41892728,0.32368728518486023,-0.0529183950740844,0.2,8.909551620483398,-5.245328867435456,,
,,,3255000,,,15890,0.618505859375,123.1641420006752,0.9723129831254482,0.0003,0.16525523,0.3230900466442108,-0.06533155294600874,0.2,25.880016326904297,-5.203683646023274,638.1,3199.109865349345
625.5,1590,3139.8874081799995,3256320,91,35530,,,,,,,,,,,,,
617.57,1591,3100.35166997,3258368,91,35536,15900,0.61865234375,110.57064917683601,0.9744561202824116,0.0003,0.19412044,0.32285720109939575,-0.06777301401889417,0.2,23.546947479248047,-5.182123912870884,,
,,,3260000,,,15910,0.7271484375,54.09829335510731,0.9689917042851448,0.0003,0.4633332,0.32342657446861267,-0.03418426088173874,0.2,9.772479057312012,-5.178180971741677,752.55,3775.0520853186026
618.26,1592,3104.7455157,3260416,91,35561,,,,,,,,,,,,,
613.14,1593,3079.0113578,3262464,91,35567,15920,0.7193359375,58.337269213795665,0.9698393885046244,0.0003,0.5047239,0.3231363594532013,-0.04830111225019209,0.2,12.37904167175293,-5.198281633853912,,
616.76,1594,3096.6066858200006,3264512,91,35574,15930,0.59228515625,185.9397707939148,0.9395394809544086,0.0003,0.13300657,0.32220765948295593,-0.053340586530975995,0.2,17.816234588623047,-5.151211266219616,,
,,,3265000,,,15940,0.697412109375,86.15442988276482,0.966374758630991,0.0003,0.3326177,0.32252660393714905,-0.07042932695476338,0.2,13.731575012207031,-5.128396309912205,622.9,3120.8516818098724
621.51,1595,3120.35544192,3266560,91,35594,,,,,,,,,,,,,
618.08,1596,3103.0578753800005,3268608,91,35600,15950,0.769482421875,48.01164434850216,0.9642927199602127,0.0003,0.8509717,0.32291674613952637,-0.0508144237101078,0.2,9.13575553894043,-5.157399132847786,,
,,,3270000,,,15960,0.750830078125,35.26798601448536,0.9908545156940818,0.0003,0.38369,0.32291167974472046,-0.053653222540742715,0.2,6.846185207366943,-5.174385616183281,723.05,3620.6006604747845
625.11,1597,3138.4116631700003,3270656,91,35624,,,,,,,,,,,,,
625.75,1598,3141.4410662300006,3272704,91,35630,15970,0.733349609375,60.44061340391636,0.9671056568622589,0.0003,0.4578128,0.3234826922416687,-0.06294868393451906,0.2,15.73703670501709,-5.170690098404885,,
628.77,1599,3156.9322977200004,3274752,91,35636,15980,0.70361328125,68.25890558362008,0.966015562415123,0.0003,0.34819716,0.3233906924724579,-0.07112740750308148,0.2,16.324909210205078,-5.190044003725052,,
,,,3275000,,,15990,0.760302734375,34.34689282476902,0.9733467604964972,0.0003,0.6828146,0.3227212429046631,-0.05273450970998965,0.2,5.8354291915893555,-5.150009351968765,653.0,3276.2906880944965
622.35,1600,3124.45464431,3276800,91,35658,,,,,,,,,,,,,
621.33,1601,3118.9463634999997,3278848,91,35663,16000,0.588037109375,90.86956910192967,0.9619782492518425,0.0003,0.17841773,0.3222099244594574,-0.051146066008368504,0.2,22.746158599853516,-5.1185787811875345,,
,,,3280000,,,16010,0.77275390625,60.5492883682251,0.9372450411319733,0.0003,0.821579,0.32244083285331726,0.002200939814792946,0.2,2.7503883838653564,-5.117101036012173,563.5,2831.011857058853
621.37,1602,3119.0966022000002,3280896,91,35684,,,,,,,,,,,,,
618.54,1603,3105.6290885999997,3282944,91,35690,16020,0.6556640625,92.0854511499405,0.9533679634332657,0.0003,0.18186279,0.3220154047012329,-0.05484295055503026,0.2,13.708939552307129,-5.108556097745895,,
612.82,1604,3076.76333897,3284992,92,35696,16030,0.713037109375,49.69816522598266,0.977516183629632,0.0003,0.45172882,0.32209792733192444,-0.04608495595457498,0.2,7.060667991638184,-5.096137496829033,,
,,,3285000,,,16040,0.732763671875,41.220136660337445,0.9810337089002132,0.0003,0.56417024,0.322357714176178,-0.04264653524733149,0.2,8.638139724731445,-5.109187638759613,632.25,3180.9368797251022
612.51,1605,3075.1793304000003,3287040,92,35717,,,,,,,,,,,,,
604.44,1606,3035.260919449999,3289088,92,35724,16050,0.7107421875,42.92170554995537,0.9837110303342342,0.0003,0.41118973,0.32135000824928284,-0.059464984104852195,0.2,6.28908109664917,-5.078851820528508,,
,,,3290000,,,16060,0.5470703125,137.96873451471328,0.9484774097800255,0.0003,0.11741638,0.32052186131477356,-0.06099409295711666,0.2,17.66914176940918,-5.023669166862964,630.35,3167.3407732820137
599.65,1607,3010.76187615,3291136,92,35745,,,,,,,,,,,,,
606.38,1608,3044.04269986,3293184,92,35751,16070,0.614892578125,197.2890270113945,0.8515286445617676,0.0003,0.17180154,0.3202751576900482,-0.038100862727151255,0.2,19.817646026611328,-4.9927708268165585,,
,,,3295000,,,16080,0.68603515625,87.71415266096592,0.953256543725729,0.0003,0.43583018,0.31950268149375916,-0.05834466226224322,0.2,15.162817001342773,-4.96704490929842,681.5,3410.900302123092
603.48,1609,3029.98046462,3295232,92,35775,,,,,,,,,,,,,
609.43,1610,3059.3116208299994,3297280,92,35780,16090,0.650537109375,93.02546679377556,0.9714201781898737,0.0003,0.37070492,0.3195010721683502,-0.04534828472314985,0.2,30.641027450561523,-4.944281567633152,,
605.69,1611,3041.27009766,3299328,92,35787,16100,0.68359375,78.59780991077423,0.9590369798243046,0.0003,0.43752727,0.3200230002403259,-0.05092617431364488,0.2,18.627269744873047,-4.959531812369823,,
,,,3300000,,,16110,0.711572265625,60.76818500161171,0.9695449564605951,0.0003,0.5695058,0.3201237916946411,-0.06830815520952456,0.2,13.68203353881836,-4.978849098086357,802.75,4027.125741443783
609.89,1612,3061.76878201,3301376,92,35813,,,,,,,,,,,,,
612.85,1613,3075.9575811699997,3303424,92,35819,16120,0.73134765625,57.241699400544164,0.933196023106575,0.0003,0.5095236,0.32001981139183044,-0.02779157038894482,0.2,10.870034217834473,-4.972445210814476,,
,,,3305000,,,16130,0.750927734375,48.314782187342644,0.9679273590445518,0.0003,0.6148285,0.3192676305770874,-0.0501581017015269,0.2,7.468522548675537,-4.964258304238319,701.8,3506.3508830674923
607.54,1614,3048.4074814299993,3305472,92,35843,,,,,,,,,,,,,
616.95,1615,3095.13943972,3307520,92,35849,16140,0.612841796875,114.23740146756172,0.9326890483498573,0.0003,0.19188392,0.31886568665504456,-0.045208617817843334,0.2,10.094972610473633,-4.926424805819988,,
625.88,1616,3139.89453035,3309568,92,35854,16150,0.711962890625,49.38923770189285,0.965424295514822,0.0003,0.47233275,0.3182734549045563,-0.037691472010919824,0.2,8.305533409118652,-4.914262306690216,,
,,,3310000,,,16160,0.658251953125,105.28480651378632,0.9531784802675247,0.0003,0.34988466,0.3170207440853119,-0.045804557121300604,0.2,21.66786766052246,-4.845427660644054,646.7,3234.1683780495077
628.11,1617,3151.4368325,3311616,92,35877,,,,,,,,,,,,,
634.15,1618,3180.5675690300004,3313664,92,35883,16170,0.6232421875,103.71900700926781,0.9531508274376392,0.0003,0.24155319,0.3165647089481354,-0.06215040601964574,0.2,14.9716215133667,-4.79982130676508,,
,,,3315000,,,16180,0.71025390625,60.54382619857788,0.9777130652219057,0.0003,0.5570974,0.3172968327999115,-0.043250082369195295,0.2,9.187664985656738,-4.8043048739433285,653.65,3265.129884947836
646.11,1619,3240.5645187399996,3315712,92,35905,,,,,,,,,,,,,
641.8,1620,3219.03099832,3317760,92,35911,16190,0.74580078125,50.78966674506664,0.9688389971852303,0.0003,0.7609911,0.3171672523021698,-0.039765723142772914,0.2,10.519519805908203,-4.833681307733059,,
639.22,1621,3206.30390984,3319808,92,35917,16200,0.667626953125,69.97939127385617,0.9525762088596821,0.0003,0.3995728,0.3170383870601654,-0.0440046158793848,0.2,8.529210090637207,-4.825282356142997,,
,,,3320000,,,16210,0.64931640625,65.81571844220161,0.9601705856621265,0.0003,0.22610778,0.3165760934352875,-0.048477480516885406,0.2,13.901093482971191,-4.806919729709625,775.7,3871.5536377256735
652.62,1622,3272.9572817499998,3321856,92,35942,,,,,,,,,,,,,
655.6,1623,3287.60313007,3323904,92,35948,16220,0.57158203125,196.5824230968952,0.9237770736217499,0.0003,0.1868979,0.315871924161911,-0.06945836239028721,0.2,29.304916381835938,-4.764678047597409,,
,,,3325000,,,16230,0.739013671875,55.560648766160014,0.9628216773271561,0.0003,1.4772084,0.3159674108028412,-0.03863266003318131,0.2,5.491357326507568,-4.7440305083990095,797.75,4001.101479048282
662.73,1624,3323.2807873899997,3325952,92,35974,,,,,,,,,,,,,
662.94,1625,3324.2681034500006,3328000,92,35980,16240,0.755322265625,46.816187074780466,0.9693299513310194,0.0003,0.41105342,0.3159049153327942,-0.03178141608659644,0.2,6.000382900238037,-4.75114324092865,,
,,,3330000,,,16250,0.75322265625,53.26818550080061,0.9610223211348057,0.0003,5.785308,0.3158627152442932,-0.007353070515091531,0.2,5.057753086090088,-4.74115786254406,719.85,3594.7977347489445
667.29,1626,3346.05025567,3330048,92,36004,,,,,,,,,,,,,
662.87,1627,3323.459232929999,3332096,92,36010,16260,0.635986328125,108.07877333760261,0.977018017321825,0.0003,0.12946078,0.31612011790275574,-0.053080735087860376,0.2,11.226451873779297,-4.761332185566426,,
666.19,1628,3340.2537408099997,3334144,92,36016,16270,0.752197265625,45.47091670930386,0.9826083648949862,0.0003,0.89115876,0.3163275718688965,-0.040921738403267224,0.2,11.529197692871094,-4.756357829272747,,
,,,3335000,,,16280,0.667041015625,86.0749452084303,0.9633085802197456,0.0003,0.30789992,0.31574198603630066,-0.06451262256596238,0.2,14.947076797485352,-4.7694923907518385,594.9,2973.6994260825218
671.73,1629,3366.7351115600004,3336192,92,36037,,,,,,,,,,,,,
663.03,1630,3322.0850014099997,3338240,92,36042,16290,0.61767578125,99.78864760994911,0.9639753811061382,0.0003,0.13415141,0.3154577612876892,-0.05249712846125476,0.2,21.989883422851562,-4.752647316455841,,
,,,3340000,,,16300,0.7201171875,60.80248132199049,0.9546906128525734,0.0003,0.41150966,0.3152899444103241,-0.04806600045121741,0.2,8.342144966125488,-4.7389155164361,581.05,2896.564171617664
654.4,1631,3278.050344280001,3340288,92,36062,,,,,,,,,,,,,
665.86,1632,3335.5771120600007,3342336,92,36068,16310,0.63671875,414.69649025201795,0.9004983007907867,0.0003,0.17564458,0.31480175256729126,-0.04115318710100837,0.2,677.3853149414062,-4.710043106973171,,
659.87,1633,3305.42108902,3344384,92,36075,16320,0.719873046875,83.37054955363274,0.8200075924396515,0.0003,0.98648405,0.31468653678894043,-0.05325831951631699,0.2,20.66752052307129,-4.687928460538387,,
,,,3345000,,,16330,0.5923828125,143.28590729236603,0.9367715567350388,0.0003,0.14462861,0.31399890780448914,-0.061500949412584306,0.2,25.25372314453125,-4.660645808279514,671.1,3357.450102787465
653.47,1634,3273.8160995799994,3346432,92,36097,,,,,,,,,,,,,
666.11,1635,3336.7618377599993,3348480,92,36102,16340,0.7033203125,93.3173151820898,0.9095715284347534,0.0003,0.5221344,0.31421133875846863,-0.035719925747253,0.2,10.974206924438477,-4.641453611850738,,
,,,3350000,,,16350,0.67412109375,79.76540904343128,0.9734158422797918,0.0003,0.26951733,0.3137911260128021,-0.06259437427215744,0.2,14.907573699951172,-4.640341226756573,726.4,3638.3124062925576
650.64,1636,3258.6336395000003,3350528,92,36127,,,,,,,,,,,,,
649.71,1637,3253.69074788,3352576,92,36133,16360,0.676708984375,71.51751983761787,0.9792659766972065,0.0003,0.19958857,0.31382590532302856,-0.05466288429452106,0.2,9.877213478088379,-4.633462390303611,,
652.14,1638,3265.4822117000003,3354624,92,36139,16370,0.660986328125,135.95252559185028,0.9577518813312054,0.0003,0.22727644,0.31379303336143494,-0.08099981776904315,0.2,36.35662078857422,-4.6207969561219215,,
,,,3355000,,,16380,0.531689453125,425.3400633096695,0.8891074955463409,0.0003,0.114881754,0.3132934272289276,-0.0531729758833535,0.2,71.3860092163086,-4.609770242869854,538.6,2684.5602100441233
642.98,1639,3218.7522601600003,3356672,92,36159,,,,,,,,,,,,,
635.18,1640,3178.6157327500005,3358720,92,36164,16390,0.6271484375,435.5813267827034,0.9261067435145378,0.0003,0.19848917,0.3128206431865692,-0.04564462567504961,0.2,490.8588562011719,-4.5779206052422525,,
,,,3360000,,,16400,0.644580078125,216.3753807067871,0.9362824186682701,0.0003,0.27495825,0.3125584125518799,-0.06511648884916213,0.2,19.119192123413086,-4.555045838654041,590.95,2958.978878695518
626.33,1641,3134.2297287100005,3360768,92,36186,,,,,,,,,,,,,
607.35,1642,3038.5053329900006,3362816,92,36192,16410,0.641357421875,250.19028384685515,0.9436948783695698,0.0003,0.17377159,0.3124100863933563,-0.05884939890820533,0.2,25.182472229003906,-4.540290684998036,,
602.01,1643,3011.9838586800006,3364864,92,36197,16420,0.65849609375,182.2340259671211,0.9608764871954918,0.0003,0.32455415,0.31167542934417725,-0.06970055285200942,0.2,32.3704833984375,-4.519146232306957,,
,,,3365000,,,16430,0.627001953125,223.6638215661049,0.9392430894076824,0.0003,0.17362371,0.3112652897834778,-0.06757362352800556,0.2,64.30036926269531,-4.482686980068683,444.35,2229.991677778773
606.64,1644,3035.49594848,3366912,92,36214,,,,,,,,,,,,,
607.3,1645,3038.69000582,3368960,93,36220,16440,0.7033203125,166.7111751317978,0.9048166647553444,0.0003,0.3619602,0.31165218353271484,-0.06388489998062141,0.2,25.091257095336914,-4.482685241103172,,
,,,3370000,,,16450,0.834033203125,76.36491658985615,0.9211487397551537,0.0003,0.98085797,0.3126070499420166,0.030717528716195375,0.2,10.777302742004395,-4.5336405575275425,668.0,3346.3306610559025
605.49,1646,3029.9308022500004,3371008,93,36242,,,,,,,,,,,,,
611.55,1647,3059.8919344500005,3373056,93,36248,16460,0.750341796875,74.15688210725784,0.9499145783483982,0.0003,0.6208908,0.3132077753543854,-0.02614531344443094,0.2,10.980441093444824,-4.585756257176399,,
,,,3375000,,,16470,0.75517578125,50.52072251439095,0.8750315383076668,0.0003,0.5512538,0.31442156434059143,-0.05847721045138314,0.2,10.426828384399414,-4.626192447543144,526.85,2637.275548287481
620.41,1648,3104.8906525499997,3375104,93,36268,,,,,,,,,,,,,
610.51,1649,3055.0679197299996,3377152,93,36273,16480,0.79501953125,45.470871061086655,0.9231556355953217,0.0003,0.7524086,0.31384697556495667,-0.020575827709399162,0.2,9.253122329711914,-4.640753541886807,,
607.96,1650,3041.55010963,3379200,93,36279,16490,0.617626953125,103.21060345768929,0.9433809779584408,0.0003,0.25481498,0.31351733207702637,-0.04982858662551735,0.2,11.416021347045898,-4.608688703179359,,
,,,3380000,,,16500,0.572802734375,138.69337028265,0.9584397375583649,0.0003,0.13996187,0.3127689063549042,-0.06480909736710601,0.2,26.12605857849121,-4.582873401045799,531.85,2666.789074663073
602.2,1651,3012.96944683,3381248,93,36299,,,,,,,,,,,,,
594.94,1652,2977.02500382,3383296,93,36305,16510,0.66181640625,100.53883637785911,0.9353412389755249,0.0003,0.28749087,0.31245285272598267,-0.06298864294949454,0.2,26.792966842651367,-4.540818303823471,,
,,,3385000,,,16520,0.733837890625,70.63203693330289,0.9415514543652534,0.0003,0.95385444,0.31301259994506836,-0.012688118492951617,0.2,22.03519058227539,-4.542218507826329,609.5,3054.1878052059096
595.42,1653,2979.7118004500003,3385344,93,36325,,,,,,,,,,,,,
580.41,1654,2905.402197260001,3387392,93,36332,16530,0.6564453125,119.36231102943421,0.9352085292339325,0.0003,0.18275464,0.31291911005973816,-0.05669316681451164,0.2,28.05290985107422,-4.5637008681893345,,
585.93,1655,2933.0418801100004,3389440,93,36337,16540,0.585205078125,223.12690827846527,0.9485442973673344,0.0003,0.14260733,0.3125903606414795,-0.06115551962284371,0.2,24.52634620666504,-4.5555742785334585,,
,,,3390000,,,16550,0.65615234375,176.264177775383,0.9368849247694016,0.0003,0.23392814,0.3124883770942688,-0.07283728723123203,0.2,38.17671585083008,-4.534238733351231,611.05,3060.0000401601196
568.56,1656,2846.4445280000004,3391488,93,36359,,,,,,,,,,,,,
561.22,1657,2809.9904342500004,3393536,93,36365,16560,0.578466796875,210.17751739025115,0.9711939375847578,0.0003,0.12305604,0.312090665102005,-0.0732701813656604,0.2,31.344512939453125,-4.5138612821698185,,
,,,3395000,,,16570,0.636279296875,149.19410362243653,0.9488136284053326,0.0003,0.31305936,0.31136441230773926,-0.0599623158457689,0.2,27.422971725463867,-4.476182749867439,627.0,3141.9874641790984
569.49,1658,2852.1273693399994,3395584,93,36387,,,,,,,,,,,,,
552.42,1659,2766.7419936299993,3397632,93,36392,16580,0.720751953125,120.5015773653984,0.904569961130619,0.0003,0.54461855,0.31165051460266113,-0.05227676082868129,0.2,36.49143981933594,-4.451085296273232,,
557.91,1660,2794.133960790001,3399680,93,36398,16590,0.594775390625,269.8717513561249,0.9465068951249123,0.0003,0.15796474,0.312084823846817,-0.06012167547014542,0.2,65.48763275146484,-4.483175219595433,,
,,,3400000,,,16600,0.781787109375,54.57170727550984,0.9688822068274021,0.0003,0.9290961,0.3128676116466522,-0.04117856918601319,0.2,11.412515640258789,-4.534191690385342,709.75,3548.2545136582107
566.79,1661,2837.8106258300004,3401728,93,36424,,,,,,,,,,,,,
559.27,1662,2799.0813347900003,3403776,93,36429,16610,0.644091796875,125.01690459251404,0.9628314487636089,0.0003,0.20738016,0.31282898783683777,-0.052977322539663876,0.2,16.721500396728516,-4.562395121157169,,
,,,3405000,,,16620,0.658203125,121.31096889972687,0.9364097192883492,0.0003,0.33491826,0.3120838403701782,-0.0632678036869038,0.2,29.567415237426758,-4.526455308496952,536.0,2685.2326252307744
562.14,1663,2812.6596923600005,3405824,93,36450,,,,,,,,,,,,,
557.51,1664,2789.0998344100003,3407872,93,36456,16630,0.696044921875,103.12733041644097,0.9783640280365944,0.0003,0.35786164,0.3119674324989319,-0.05453560741443653,0.2,18.53972816467285,-4.497859475016594,,
556.99,1665,2785.9613718899996,3409920,93,36462,16640,0.650927734375,167.21481876373292,0.9512921571731567,0.0003,0.21502343,0.31171485781669617,-0.06876120241940953,0.2,56.92107391357422,-4.497602200508117,,
,,,3410000,,,16650,0.674072265625,134.88427902460097,0.9499757215380669,0.0003,0.2861009,0.31142303347587585,-0.052952825851389204,0.2,23.716472625732422,-4.476212437450886,579.45,2895.795434169634
565.89,1666,2830.99798458,3411968,93,36482,,,,,,,,,,,,,
567.98,1667,2841.9837952899998,3414016,93,36488,16660,0.68935546875,135.56909841299057,0.9394517242908478,0.0003,0.34277225,0.31086763739585876,-0.06610095104551875,0.2,44.57940673828125,-4.445102469623089,,
,,,3415000,,,16670,0.729833984375,108.68421719074249,0.9606172926723957,0.0003,0.4582058,0.3110800087451935,-0.04554340697068256,0.2,31.40818214416504,-4.431222054362297,781.5,3919.052218820655
580.15,1668,2902.69504088,3416064,93,36515,,,,,,,,,,,,,
576.39,1669,2883.22927385,3418112,93,36521,16680,0.783447265625,70.44239708781242,0.9664244577288628,0.0003,1.1393166,0.31056860089302063,-0.052540452397079204,0.2,9.065771102905273,-4.428323538601399,,
,,,3420000,,,16690,0.569970703125,362.1806434750557,0.9331611320376396,0.0003,0.09080298,0.3105449378490448,-0.05566252757562325,0.2,47.75461196899414,-4.415451699495316,734.15,3674.861942790635
581.28,1670,2907.83467855,3420160,93,36545,,,,,,,,,,,,,
588.46,1671,2944.0587464600003,3422208,93,36551,16700,0.646728515625,144.96619547605513,0.9409227669239044,0.0003,0.2249227,0.31078284978866577,-0.05776950445433613,0.2,32.50828170776367,-4.419920532405376,,
585.13,1672,2926.82882018,3424256,93,36557,16710,0.668115234375,170.0608584344387,0.9371625185012817,0.0003,0.23926085,0.3101975917816162,-0.06916809165268205,0.2,46.43320846557617,-4.400530380010605,,
,,,3425000,,,16720,0.63037109375,190.9772226214409,0.960198599845171,0.0003,0.22062784,0.31048426032066345,-0.0747674428159371,0.2,43.65041732788086,-4.390608504414558,765.25,3827.6877839175986
577.0,1673,2885.47107055,3426304,93,36584,,,,,,,,,,,,,
575.59,1674,2878.3934254400015,3428352,93,36589,16730,0.687744140625,400.56240639686587,0.9031455218791962,0.0003,0.24382219,0.3099721372127533,-0.049518154747784135,0.2,496.2554016113281,-4.382863415777683,,
,,,3430000,,,16740,0.7607421875,75.12885887622834,0.9725756999105215,0.0003,0.8079685,0.3086432218551636,-0.056169893287005834,0.2,13.075337409973145,-4.334423643350601,736.15,3684.1066373745066
580.67,1675,2903.3279347300004,3430400,93,36616,,,,,,,,,,,,,
572.47,1676,2861.9785691300003,3432448,93,36622,16750,0.69912109375,137.67930968999863,0.9487131275236607,0.0003,0.3019488,0.30821463465690613,-0.0762383904773742,0.2,29.282468795776367,-4.291329802572728,,
577.26,1677,2885.93852667,3434496,93,36627,16760,0.71796875,91.54104547202587,0.9500424526631832,0.0003,0.46157426,0.30755892395973206,-0.04647373824554961,0.2,15.675450325012207,-4.253212803602219,,
,,,3435000,,,16770,0.7396484375,89.0422493726015,0.9583504050970078,0.0003,0.9201047,0.30868586897850037,-0.03396975166106131,0.2,10.83529281616211,-4.275760117173195,619.9,3105.353546756739
574.31,1678,2871.399001070001,3436544,93,36650,,,,,,,,,,,,,
571.88,1679,2859.3982246800006,3438592,93,36656,16780,0.653125,104.70583981871604,0.9639386162161827,0.0003,0.26176286,0.3085498511791229,-0.04907706090598367,0.2,30.860624313354492,-4.321932172775268,,
,,,3440000,,,16790,0.600390625,305.34140291213987,0.9310689568519592,0.0003,0.15472874,0.30817508697509766,-0.05268952485348564,0.2,65.80095672607422,-4.287693411111832,588.55,2949.572040324472
586.79,1680,2933.9360580899997,3440640,93,36677,,,,,,,,,,,,,
