train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,49820,1908269,41.84,135,-40.66818291800363,1908134,14105,212.92382052000002,4.383395427749271,,
0.001,49824,1908441,41.83,135,-40.8980131149292,1908306,14107,212.87494475,4.345669269561768,,
0.001,49828,1908606,41.76,135,-41.08911895751953,1908473,14108,212.56327038999999,3.9279944896698,,
0.001,49832,1908776,41.81,135,-39.766783714294434,1908641,14109,212.79244877999997,4.134011286060985,,
0.001,49836,1908948,41.82,135,-40.412762728604406,1908814,14110,212.85859671000003,4.218438890847293,,
0.001,49840,1909112,41.83,135,-40.24663753509522,1908977,14112,212.92749743999997,4.173134857416153,,
0.001,49844,1909277,41.8,135,-40.40619641258603,1909143,14113,212.80249792000004,4.073453653426397,,
0.001,49848,1909438,41.77,135,-40.25694694519043,1909307,14114,212.69639297,4.194709473848343,,
0.001,49852,1909600,41.74,135,-40.39788073585147,1909468,14115,212.59978613999996,4.126199557667687,,
0.001,49856,1909769,41.81,135,-40.535397269509055,1909636,14117,212.94477941000002,4.232730832210807,,
0.001,49860,1909937,41.83,135,-40.59028116861979,1909804,14118,213.09341996999999,4.143423080444336,,
0.001,,1910000,,,-40.26695651099796,1909886,,,4.124888024679044,214.62071272730827,42.1
0.001,49864,1910103,41.82,135,-40.5277604189786,1909968,14121,213.08654644,4.361465759055559,,
0.001,49868,1910268,41.79,135,-41.09428750900995,1910136,14122,212.92486364,4.341859427894034,,
0.001,49872,1910435,41.78,135,-39.89503533499582,1910302,14123,212.90619099000003,4.106155088969639,,
0.001,49876,1910599,41.79,135,-40.17517604827881,1910467,14124,213.00359662,4.108584345840827,,
0.001,49880,1910763,41.74,135,-40.376006386496805,1910630,14125,212.79330708999998,4.0063843616219454,,
0.001,49884,1910930,41.68,135,-40.32183183942522,1910795,14127,212.51832090999997,4.007232433273678,,
0.001,49888,1911099,41.73,135,-40.37980194091797,1910963,14128,212.73521843000003,4.143582187047818,,
0.001,49892,1911264,41.6,135,-40.61560312906901,1911131,14129,212.18191900999997,4.085237571171352,,
0.001,49896,1911432,41.58,135,-40.41969386014071,1911298,14130,212.06862415,4.154721620470979,,
0.001,49900,1911592,41.51,135,-40.49709644317627,1911461,14132,211.76840488,3.997709483635135,,
0.001,49904,1911762,41.53,135,-40.787440163748606,1911628,14133,211.84454226000003,4.221042522569982,,
0.001,49908,1911929,41.56,135,-40.67299615769159,1911796,14134,211.99641882000003,4.2381272826875955,,
0.001,49912,1912096,41.57,135,-40.292033195495605,1911961,14135,212.04697124000003,4.09242107228535,,
0.001,49916,1912262,41.59,135,-40.421823047456286,1912129,14137,212.18740333999997,4.210180112293789,,
0.001,49920,1912429,41.6,135,-40.41431318010603,1912295,14138,212.19756981999998,4.131810256413051,,
0.001,49924,1912597,41.56,135,-40.0562778819691,1912462,14139,211.97812134999995,4.222760254686529,,
0.001,49928,1912767,41.61,135,-41.12464108674423,1912634,14140,212.14079499000002,4.192554738210595,,
0.001,49932,1912935,41.59,135,-40.75087280273438,1912802,14141,212.03492075999998,3.993815923348451,,
0.001,49936,1913105,41.57,135,-40.61216909235174,1912971,14143,211.93020966,4.173403030092066,,
0.001,49940,1913275,41.63,135,-40.86930691112172,1913142,14144,212.19853700999997,4.1981480565182,,
0.001,49944,1913441,41.64,135,-40.17706008184524,1913307,14145,212.25198362999998,4.063661206336248,,
0.001,49948,1913614,41.76,135,-41.17424519856771,1913478,14146,212.79393346,4.141664528265232,,
0.001,49952,1913778,41.78,135,-40.78565368652344,1913645,14147,212.83837900999998,4.379055552366303,,
0.001,49956,1913948,41.79,135,-40.26332328433082,1913816,14148,212.87424998999995,4.211283723513286,,
0.001,49960,1914116,41.79,135,-41.11568596249535,1913981,14149,212.85333956000002,3.9888360112212427,,
0.001,49964,1914280,41.77,135,-40.72055435180664,1914148,14150,212.68308452999997,4.065787939798264,,
0.001,49968,1914454,41.86,135,-40.78759834983132,1914320,14151,213.08093184000006,4.21372864412707,,
0.001,49972,1914615,41.8,135,-41.020651499430336,1914482,14153,212.77890682999998,4.187922291639374,,
0.001,49976,1914782,41.83,135,-39.5432862781343,1914649,14154,212.86698569,4.207892707415989,,
0.001,49980,1914954,41.91,135,-40.56099028814407,1914816,14155,213.24408887,4.1974854242234,,
0.001,,1915000,,,-40.2032122404679,1914862,,,4.133637713349384,217.98400333970784,42.95
0.001,49984,1915124,41.94,135,-40.2231814066569,1914993,14158,213.36304719,4.269364606502444,,
0.001,49988,1915292,41.93,135,-40.68196754455566,1915156,14159,213.32943177999996,4.30849211032574,,
0.001,49992,1915461,41.97,135,-40.654233683710515,1915328,14160,213.51941105999998,4.366144848906475,,
0.001,49996,1915630,41.98,135,-39.975211715698244,1915495,14162,213.54422617999998,4.140648016115514,,
0.001,50000,1915805,42.13,135,-40.934413528442384,1915671,14163,214.21870899,4.341479644542787,,
0.001,50004,1915971,42.09,135,-40.568775540306454,1915839,14164,214.05896432999998,4.237879753112793,,
0.001,50008,1916139,42.1,135,-40.52202091217041,1916005,14165,214.10075652000003,4.173450813060853,,
0.001,50012,1916313,42.17,135,-40.872533344087145,1916174,14166,214.43148817000002,4.165691960425604,,
0.001,50016,1916483,42.21,135,-40.28952244349888,1916349,14168,214.61683872,4.398462550980704,,
0.001,50020,1916656,42.27,135,-40.52995300292969,1916522,14169,214.89780595,4.24006792001946,,
0.001,50024,1916821,42.24,135,-40.406095314025876,1916689,14170,214.74837294999998,4.330393942391,,
0.001,50028,1916987,42.2,135,-41.12876434326172,1916853,14171,214.61713097,4.222043979167938,,
0.001,50032,1917153,42.18,135,-40.61386962164016,1917020,14172,214.51593950999998,4.2041061564189635,,
0.001,50036,1917316,42.11,135,-41.32561779022217,1917184,14174,214.14579778000004,4.4014278925382175,,
0.001,50040,1917482,42.07,135,-40.272151184082034,1917348,14175,213.95016467000002,4.318706619739532,,
0.001,50044,1917644,42.03,135,-40.67732319078947,1917511,14176,213.72704234999998,4.17630924676594,,
0.001,50048,1917811,41.97,135,-40.60522751581101,1917677,14177,213.44783822000002,4.172360073952448,,
0.001,50052,1917979,42.01,135,-40.71114040556408,1917846,14179,213.62232719,4.184109914870489,,
0.001,50056,1918144,41.96,135,-40.884815579368954,1918010,14180,213.41725989999998,4.165566473472409,,
0.001,50060,1918312,41.96,135,-40.6880559054288,1918178,14181,213.43137405999997,4.082659776820693,,
0.001,50064,1918478,41.98,135,-39.29142265319824,1918345,14182,213.62413197,4.203149336576462,,
0.001,50068,1918644,41.9,135,-41.549049014136905,1918511,14183,213.29957002,4.16590640658424,,
0.001,50072,1918808,41.93,135,-41.00182869320824,1918674,14184,213.47640049,4.171134460263136,,
0.001,50076,1918974,41.92,135,-39.86994897751581,1918841,14185,213.45423193000002,4.338743204162235,,
0.001,50080,1919143,41.89,135,-40.8376586550758,1919009,14186,213.33260514000006,4.3604436828976585,,
0.001,50084,1919318,41.94,135,-40.22111719304865,1919182,14188,213.56880778,4.234048527340557,,
0.001,50088,1919487,41.95,135,-40.51305952526274,1919352,14189,213.61789876,4.208466227461652,,
0.001,50092,1919650,41.89,135,-40.243793678283694,1919516,14190,213.34210892,4.257782065868378,,
0.001,50096,1919818,41.88,135,-41.18029632568359,1919685,14191,213.34252672,4.081699859805223,,
0.001,50100,1919979,41.74,135,-40.850624084472656,1919848,14192,212.72246406000002,4.047231049764724,,
0.001,,1920000,,,-40.862587577418275,1919887,,,4.217836257738945,214.25011712312698,42.05
0.001,50104,1920143,41.72,135,-40.87681350708008,1920009,14195,212.64211478000004,4.255599957704544,,
0.001,50108,1920312,41.73,135,-40.537981796264646,1920177,14196,212.66961547000002,4.418382615577884,,
0.001,50112,1920475,41.62,135,-40.69368961879185,1920343,14197,212.17081936000002,4.133435306094942,,
0.001,50116,1920643,41.6,135,-40.09778022766113,1920509,14198,212.06837841,4.293519458987496,,
0.001,50120,1920810,41.54,135,-41.4045904250372,1920676,14199,211.83254864000003,4.256413250434689,,
0.001,50124,1920980,41.59,135,-40.67675714907439,1920846,14201,212.10158492999994,4.346581199434069,,
0.001,50128,1921146,41.59,135,-40.34922981262207,1921012,14202,212.06130022000002,4.564970433712006,,
0.001,50132,1921312,41.59,135,-39.6070069812593,1921177,14203,212.06293362999997,3.933515395436968,,
0.001,50136,1921473,41.57,135,-40.41877193450928,1921340,14205,212.00513764999997,4.12321155667305,,
0.001,50140,1921640,41.58,135,-40.967821502685545,1921507,14206,212.07329523,4.251839253960586,,
0.001,50144,1921807,41.63,135,-40.335025424049014,1921674,14208,212.38651471999998,4.013138617788043,,
0.001,50148,1921973,41.62,135,-40.214771842956544,1921839,14209,212.37186774999998,4.464784651994705,,
0.001,50152,1922135,41.56,135,-40.93114471435547,1922003,14210,212.14731303,4.301433446930676,,
0.001,50156,1922305,41.61,135,-41.019889450073244,1922169,14211,212.37269924,4.233604311943054,,
0.001,50160,1922478,41.66,135,-39.970185193148524,1922342,14213,212.60770941,4.1799038898113166,,
0.001,50164,1922644,41.66,135,-40.60951414562407,1922511,14214,212.58629580000002,4.143233520644052,,
0.001,50168,1922814,41.7,135,-40.114186720414594,1922680,14215,212.78138014,4.2422184556029565,,
0.001,50172,1922985,41.77,135,-40.47917665754046,1922851,14216,213.09902309000006,4.247529745101929,,
0.001,50176,1923152,41.78,135,-40.698626327514646,1923017,14218,213.18099970000003,4.101075387001037,,
0.001,50180,1923316,41.73,135,-40.46525192260742,1923184,14219,212.95710175000008,4.210964327766781,,
0.001,50184,1923481,41.63,135,-39.827576723965734,1923350,14220,212.51380845999995,4.3053711846817375,,
0.001,50188,1923649,41.62,135,-40.272979042746805,1923516,14221,212.46093550999998,4.2542259859484295,,
0.001,50192,1923812,41.62,135,-40.42723791939871,1923680,14222,212.41976893,4.213763998775947,,
0.001,50196,1923977,41.59,135,-40.242591857910156,1923844,14223,212.26201948000002,4.150551976227179,,
0.001,50200,1924147,41.68,135,-40.12738255092076,1924013,14225,212.66210230999997,4.273968896200491,,
0.001,50204,1924314,41.71,135,-40.69916048916903,1924180,14226,212.79336748000003,4.40295318670051,,
0.001,50208,1924477,41.65,135,-40.344187355041505,1924345,14227,212.53020728000004,4.312629771232605,,
0.001,50212,1924645,41.7,135,-40.99542531100187,1924512,14228,212.75068472000007,4.251404242082075,,
0.001,50216,1924812,41.69,135,-39.61764925176447,1924678,14229,212.73506714999996,4.218044646950656,,
0.001,50220,1924982,41.72,135,-40.26386824108305,1924849,14230,212.90525462999994,4.386457744098845,,
0.001,,1925000,,,-40.750283559163414,1924890,,,4.348442897564027,213.37266945242882,41.85
0.001,50224,1925149,41.69,135,-40.63432057698568,1925015,14233,212.77580351999998,4.194841800734054,,
0.001,50228,1925313,41.67,135,-40.379911695207866,1925182,14234,212.72535913,4.349092646342952,,
0.001,50232,1925476,41.64,135,-40.80761032104492,1925342,14235,212.61173004,4.309166303047767,,
0.001,50236,1925641,41.68,135,-39.68374573557001,1925507,14236,212.80487085000001,4.080007504194211,,
0.001,50240,1925802,41.62,135,-40.66253433227539,1925671,14237,212.50114413,4.192757065703229,,
0.001,50244,1925968,41.61,135,-40.567604064941406,1925833,14238,212.42631918000006,4.190765392489549,,
0.001,50248,1926132,41.59,135,-40.65802903608842,1926000,14240,212.29659572,4.122633365067569,,
0.001,50252,1926299,41.64,135,-40.44066143035889,1926165,14241,212.50812957000002,4.1345619341222255,,
0.001,50256,1926465,41.6,135,-40.38291636380282,1926332,14242,212.30683299000003,4.21363306599994,,
0.001,50260,1926632,41.54,135,-40.48224241083319,1926498,14243,212.02344461000004,4.15874751778536,,
0.001,50264,1926798,41.54,135,-39.95193602822044,1926664,14244,212.01156637,4.1031458932299945,,
0.001,50268,1926968,41.54,135,-39.67273382707076,1926833,14245,211.98127753999998,4.083397561853582,,
0.001,50272,1927136,41.51,135,-39.87666484287807,1927002,14247,211.81938509,4.141952130852676,,
0.001,50276,1927300,41.48,135,-39.63310432434082,1927166,14248,211.62841888,4.325923365354538,,
0.001,50280,1927463,41.47,135,-40.77584934234619,1927331,14249,211.54769111,4.018778741359711,,
0.001,50284,1927625,41.44,135,-41.03243600754511,1927491,14250,211.39914510000003,4.252063166527521,,
0.001,50288,1927793,41.44,135,-40.055343801325016,1927660,14251,211.39994894000003,4.076078875120296,,
0.001,50292,1927954,41.42,135,-39.783862465306335,1927823,14252,211.31358132000008,4.075904968457344,,
0.001,50296,1928125,41.48,135,-40.96226414767179,1927990,14253,211.63147184999997,4.3225217309109,,
0.001,50300,1928297,41.5,135,-40.17804790678478,1928161,14255,211.74585519000001,4.108269418988909,,
0.001,50304,1928464,41.5,135,-40.41100856236049,1928330,14256,211.76536403000003,4.044941641035534,,
0.001,50308,1928629,41.52,135,-40.833557510375975,1928494,14257,211.84575417,4.286617934703827,,
0.001,50312,1928797,41.52,135,-41.8030330657959,1928663,14258,211.83391951000002,4.084196509384528,,
0.001,50316,1928961,41.49,135,-40.429154586791995,1928829,14259,211.68055222999996,4.0454947308796205,,
0.001,50320,1929127,41.45,135,-40.29852331252325,1928993,14260,211.42901779999997,4.430738392330351,,
0.001,50324,1929289,41.4,135,-40.44242820739746,1929155,14261,211.18994236999998,4.1898427367210385,,
0.001,50328,1929451,41.38,135,-39.72563705444336,1929318,14263,211.04855909999998,4.202209913730622,,
0.001,50332,1929620,41.44,135,-40.57660729544504,1929484,14264,211.32264105999994,4.110028970532301,,
0.001,50336,1929785,41.44,135,-40.70095043182373,1929652,14265,211.33448687,4.38703528046608,,
0.001,50340,1929952,41.5,135,-40.85914649963379,1929819,14266,211.62387577,4.286410953940415,,
0.001,,1930000,,,-40.98243446350098,1929900,,,4.237088084220886,213.18680728077888,41.8
0.001,50344,1930113,41.45,135,-40.43052024841309,1929981,14269,211.39822515000003,4.179958768007232,,
0.001,50348,1930276,41.44,135,-40.39240501040504,1930144,14270,211.35881866999998,4.095966658941129,,
0.001,50352,1930439,41.4,135,-39.74750270843506,1930307,14271,211.18020535999997,4.379837810993195,,
0.001,50356,1930610,41.45,135,-39.897183009556365,1930473,14272,211.44172039,4.402571768987746,,
0.001,50360,1930781,41.49,135,-40.61767318032005,1930646,14274,211.62439941999997,4.205722143483716,,
0.001,50364,1930950,41.52,135,-39.90466072445824,1930818,14275,211.74024798000002,4.038347170466468,,
0.001,50368,1931119,41.51,135,-40.54520000110973,1930986,14276,211.72100347,4.292149803855202,,
0.001,50372,1931286,41.5,135,-39.99755235151811,1931154,14277,211.69769646,4.175161722094514,,
0.001,50376,1931449,41.49,135,-40.807045786004316,1931315,14278,211.65564510999997,4.239943388180855,,
0.001,50380,1931616,41.53,135,-41.103858221144904,1931483,14280,211.86326011,4.085140654018947,,
0.001,50384,1931781,41.56,135,-40.965888786315915,1931649,14281,212.01840676999996,4.208307248353958,,
0.001,50388,1931943,41.5,135,-40.89855327606201,1931809,14282,211.76032243,4.337465935945511,,
0.001,50392,1932108,41.54,135,-40.83095314389183,1931974,14283,211.97194541999994,4.282962938634361,,
0.001,50396,1932271,41.46,135,-40.20452844528925,1932139,14284,211.59054107999992,4.208533411934262,,
0.001,50400,1932436,41.39,135,-39.88247280120849,1932303,14285,211.24197137999997,4.221770414491979,,
0.001,50404,1932600,41.36,135,-40.661421639578684,1932466,14286,211.07576731,4.255511452512043,,
0.001,50408,1932759,41.3,135,-40.656985664367674,1932627,14287,210.80930479999998,4.08312796964878,,
0.001,50412,1932924,41.27,135,-40.738126300630114,1932792,14288,210.66164479000003,4.257946066740082,,
0.001,50416,1933086,41.25,135,-39.90681056976318,1932954,14289,210.53086718999998,4.239876085519791,,
0.001,50420,1933249,41.22,135,-40.8998888919228,1933113,14290,210.39621221000002,4.341431996761224,,
0.001,50424,1933414,41.25,135,-40.85580704428933,1933282,14291,210.50001072999999,4.255501553069713,,
0.001,50428,1933576,41.25,135,-40.41271915435791,1933442,14292,210.50754826,4.27566306407635,,
0.001,50432,1933742,41.22,135,-40.08564921787807,1933606,14293,210.34934037000002,4.149983586334601,,
0.001,50436,1933909,41.24,135,-40.44020252227783,1933777,14294,210.44840151,4.29034374399883,,
0.001,50440,1934077,41.25,135,-40.81853814558549,1933942,14296,210.48536814999997,4.2357617478037985,,
0.001,50444,1934240,41.27,135,-39.47892055511475,1934109,14297,210.54185306,4.468393194675445,,
0.001,50448,1934404,41.28,135,-40.238177906383164,1934272,14298,210.58919328000005,4.180465237660841,,
0.001,50452,1934571,41.32,135,-41.51307834278453,1934438,14299,210.76869238999998,4.40149173411456,,
0.001,50456,1934738,41.28,135,-40.56635891307484,1934602,14300,210.5696503,4.2608723695888076,,
0.001,50460,1934903,41.22,135,-40.19292774200439,1934769,14301,210.31784632999995,4.113653950574921,,
0.001,,1935000,,,-40.09130703319203,1934894,,,4.217784304951513,210.94456586539746,41.35
0.001,50464,1935071,41.21,135,-41.104400998070126,1934937,14303,210.29460683000002,4.226524901944537,,
0.001,50468,1935241,41.22,135,-39.72127862410112,1935107,14304,210.3282672,4.273371588100087,,
0.001,50472,1935408,41.22,135,-40.405562264578684,1935274,14305,210.30366306000005,4.325835659390404,,
0.001,50476,1935568,41.19,135,-40.16763534545898,1935437,14306,210.179121,4.203790903091431,,
0.001,50480,1935733,41.17,135,-40.2509275163923,1935599,14307,210.06382254000005,4.199735300881522,,
0.001,50484,1935900,41.19,135,-40.01769710722424,1935766,14309,210.12422500000005,4.431168465387254,,
0.001,50488,1936065,41.22,135,-39.7511956351144,1935930,14310,210.27718998000003,4.093158186935797,,
0.001,50492,1936230,41.22,135,-40.94278317406064,1936096,14311,210.31068890999998,4.226748664204667,,
0.001,50496,1936397,41.26,135,-40.14741025652204,1936262,14312,210.50166551,4.093916313988822,,
0.001,50500,1936563,41.27,135,-39.88940342989835,1936431,14313,210.54360912,4.207476686347615,,
0.001,50504,1936726,41.26,135,-40.44761258079892,1936595,14314,210.51240015,4.25163455804189,,
0.001,50508,1936895,41.36,135,-41.22991580054874,1936761,14315,210.97307169999996,4.26860419341496,,
0.001,50512,1937058,41.34,135,-40.18461287649054,1936925,14316,210.88679356,4.1476889573610745,,
0.001,50516,1937227,41.41,135,-40.61058183149858,1937092,14317,211.24348844,4.071963637374168,,
0.001,50520,1937390,41.41,135,-39.82451647803897,1937259,14319,211.25740800999995,4.243008242097011,,
0.001,50524,1937551,41.37,135,-40.10434904552641,1937418,14320,211.12868360000002,4.061811356317429,,
0.001,50528,1937720,41.44,135,-39.788937308571555,1937587,14321,211.47670258999997,4.127171185883609,,
0.001,50532,1937888,41.46,135,-40.88153305053711,1937753,14322,211.58611707,4.22003904784598,,
0.001,50536,1938054,41.45,135,-40.156776064918155,1937921,14323,211.51445294,4.30670982183412,,
0.001,50540,1938218,41.41,135,-40.45002117156982,1938085,14325,211.34539277000005,4.1933852434158325,,
0.001,50544,1938382,41.42,135,-39.623673057556154,1938249,14326,211.43017322,4.133918052766381,,
0.001,50548,1938546,41.42,135,-39.915446326846165,1938414,14327,211.44833830000005,4.123555003142938,,
0.001,50552,1938711,41.4,135,-41.37651023864746,1938578,14328,211.38566375,4.227736377716065,,
0.001,50556,1938879,41.41,135,-41.05853805541992,1938743,14329,211.43557300999998,4.121343979021398,,
0.001,50560,1939051,41.48,135,-39.9585316397927,1938917,14331,211.76124445000002,4.213280206376856,,
0.001,50564,1939219,41.48,135,-40.748438335600355,1939084,14332,211.80142539,4.419294902256557,,
0.001,50568,1939385,41.44,135,-40.74415879022507,1939251,14333,211.6389729,4.02012960855351,,
0.001,50572,1939546,41.38,135,-40.28203773498535,1939412,14335,211.38407023000002,4.1592515170574185,,
0.001,50576,1939711,41.43,135,-40.46132411956787,1939579,14336,211.62071690000002,4.108199906349182,,
0.001,50580,1939876,41.43,135,-40.14267807006836,1939741,14337,211.63717615,4.228298878669738,,
0.001,,1940000,,,-40.891802651541575,1939868,,,4.229113760448637,212.03775298595428,41.65
0.001,50584,1940043,41.43,135,-39.83012752532959,1939909,14340,211.63599765000004,4.488823518520448,,
0.001,50588,1940207,41.42,135,-39.89265968686058,1940075,14341,211.53187871000003,4.029476315476174,,
0.001,50592,1940373,41.43,135,-41.22706658499582,1940240,14342,211.54188533999996,4.211736399952958,,
0.001,50596,1940539,41.42,135,-40.5446286882673,1940406,14343,211.47188451000002,4.277299551736741,,
0.001,50600,1940705,41.42,135,-40.84610058012463,1940574,14344,211.48292193,4.202091403123809,,
0.001,50604,1940870,41.44,135,-41.12898426055908,1940737,14346,211.55924503999995,4.24728259226171,,
0.001,50608,1941034,41.39,135,-39.9061695098877,1940901,14347,211.34371292,4.3454562105783605,,
0.001,50612,1941202,41.44,135,-41.02007311866397,1941066,14348,211.61160435000002,4.400918454658695,,
0.001,50616,1941372,41.45,135,-40.31819811734286,1941240,14349,211.65305963,4.35158943575482,,
0.001,50620,1941536,41.46,135,-39.978104000999814,1941402,14350,211.69271394,4.240978805030265,,
0.001,50624,1941703,41.52,135,-40.419295692443846,1941568,14351,211.90346434000006,4.147689497470855,,
0.001,50628,1941874,41.54,135,-40.650598980131605,1941739,14353,212.00540236000003,4.126445248013451,,
0.001,50632,1942037,41.49,135,-40.676164054870604,1941905,14354,211.77970424000003,4.243717833263118,,
0.001,50636,1942203,41.49,135,-40.073743629455564,1942068,14355,211.75962109000002,4.234076899290085,,
0.001,50640,1942374,41.56,135,-40.33470753261021,1942239,14356,212.06371835999994,4.304063608480054,,
0.001,50644,1942542,41.6,135,-39.77344738353383,1942409,14358,212.21432383000004,4.173297080126676,,
0.001,50648,1942709,41.63,135,-40.00289821624756,1942575,14359,212.30723395,4.28762476618697,,
0.001,50652,1942879,41.68,135,-40.615666476163,1942744,14360,212.50510244,4.290294846823049,,
0.001,50656,1943051,41.72,135,-39.967163994198756,1942915,14361,212.64352436000004,4.121061432929266,,
0.001,50660,1943220,41.69,135,-39.84430349440802,1943084,14362,212.42774953999998,4.101100370997474,,
0.001,50664,1943386,41.67,135,-40.57548504783993,1943253,14364,212.24027765000002,4.141033762977237,,
0.001,50668,1943550,41.65,135,-39.55115509033203,1943418,14365,212.09752663,4.158574179905217,,
0.001,50672,1943714,41.68,135,-40.688047499883744,1943580,14366,212.21112172999997,4.197567032604683,,
0.001,50676,1943877,41.66,135,-40.93370761871338,1943745,14367,212.09300375000004,4.22014110262801,,
0.001,50680,1944042,41.66,135,-40.73083019256592,1943909,14368,212.05941914000002,4.235078142910469,,
0.001,50684,1944207,41.64,135,-40.227415175664994,1944072,14370,211.97380306,4.453194304210384,,
0.001,50688,1944373,41.66,135,-39.950364794049946,1944239,14371,212.105436,4.112387396568476,,
0.001,50692,1944541,41.68,135,-40.63029479980469,1944407,14372,212.17868385000003,4.2174827180257655,,
0.001,50696,1944705,41.66,135,-39.94664192199707,1944571,14374,212.09261417000002,4.160789187361554,,
0.001,50700,1944873,41.68,135,-40.70894889831543,1944738,14375,212.16547175999997,3.9673047065734863,,
0.001,,1945000,,,-41.10885143280029,1944905,,,4.390858446679464,211.8986713975668,41.6
,50704,1945038,41.68,135,,,14378,212.17821014000003,,,
0.001,50708,1945203,41.69,135,-40.31989251999628,1945071,14379,212.20464004999997,4.131609462556385,,
0.001,50712,1945368,41.66,135,-40.51967716217041,1945235,14380,212.03358055,4.254885339736939,,
0.001,50716,1945536,41.64,135,-40.63786177201705,1945402,14381,211.92538722000006,4.081954756448435,,
0.001,50720,1945703,41.67,135,-40.187199401855466,1945571,14382,212.04293855,4.079451014355915,,
0.001,50724,1945868,41.65,135,-40.47092247009277,1945735,14383,211.97483979999998,4.097721646471721,,
0.001,50728,1946034,41.6,135,-41.00568771362305,1945901,14385,211.73965375000003,4.292412013542362,,
0.001,50732,1946198,41.61,135,-40.404644739060174,1946066,14386,211.73895912,4.073841147306489,,
0.001,50736,1946365,41.62,135,-40.38034629821777,1946233,14387,211.83290063000004,4.217379570007324,,
0.001,50740,1946536,41.62,135,-40.15768214634487,1946401,14388,211.83651541,4.459573109944661,,
0.001,50744,1946702,41.6,135,-39.55831927344913,1946570,14389,211.75382096,4.205630308105832,,
0.001,50748,1946869,41.6,135,-40.50428581237793,1946738,14390,211.78333923000002,4.234333481899528,,
0.001,50752,1947036,41.57,135,-40.92930276053293,1946902,14392,211.65468731999997,4.273241077981344,,
0.001,50756,1947203,41.52,135,-41.02930450439453,1947068,14393,211.45538844000006,4.1937481335231235,,
0.001,50760,1947366,41.46,135,-40.182858848571776,1947234,14394,211.22553341000003,4.323696589469909,,
0.001,50764,1947531,41.45,135,-40.455188577825375,1947398,14395,211.25901061000005,4.270790222079255,,
0.001,50768,1947703,41.53,135,-40.126123882475355,1947567,14396,211.62942038000006,4.2493235843126165,,
0.001,50772,1947866,41.52,135,-39.813604990641274,1947732,14397,211.60852281999996,4.214484470231192,,
0.001,50776,1948034,41.57,135,-39.55675350536,1947902,14399,211.82812177000002,4.015619954397512,,
0.001,50780,1948200,41.58,135,-40.609906283291906,1948068,14400,211.89416734,4.312244182283228,,
0.001,50784,1948368,41.61,135,-39.97771163213821,1948234,14401,212.04584873,4.0737402609416415,,
0.001,50788,1948532,41.59,135,-41.19013385772705,1948397,14402,211.93332996,4.102913159132004,,
0.001,50792,1948699,41.58,135,-40.61204383486793,1948567,14403,211.92022109,4.24397759778159,,
0.001,50796,1948866,41.61,135,-40.1869647286155,1948734,14405,212.05829839999998,4.20634126663208,,
0.001,50800,1949027,41.54,135,-40.885389600481304,1948895,14406,211.74769996999999,4.152817868051075,,
0.001,50804,1949193,41.55,135,-39.73930397033691,1949060,14407,211.73450451,4.38938724398613,,
0.001,50808,1949360,41.57,135,-41.06284023466564,1949229,14408,211.80929695000006,4.305202694166274,,
0.001,50812,1949525,41.57,135,-39.60520420074463,1949390,14409,211.759702,4.252917510271073,,
0.001,50816,1949686,41.5,135,-39.98144454956055,1949554,14410,211.40853224999995,4.273799926042557,,
0.001,50820,1949853,41.5,135,-40.48106674920945,1949720,14411,211.42524441,4.370521017483303,,
0.001,,1950000,,,-40.460246086120605,1949881,,,4.26171464920044,209.7889006227255,41.3
,50824,1950015,41.47,135,,,14414,211.26144473,,,
0.001,50828,1950178,41.44,135,-40.647609901428225,1950045,14415,211.08234226000002,4.280615305900573,,
0.001,50832,1950344,41.46,135,-40.851833161853605,1950208,14416,211.17401113000003,4.1758202995572775,,
0.001,50836,1950512,41.47,135,-40.13440232049851,1950378,14417,211.20912669999996,4.437525675410316,,
0.001,50840,1950674,41.38,135,-40.175035095214845,1950542,14418,210.76596913000006,4.292166471481323,,
0.001,50844,1950838,41.36,135,-40.03744773864746,1950706,14419,210.65770834,4.389991527795791,,
0.001,50848,1951006,41.37,135,-40.65446090698242,1950873,14421,210.68427761999996,4.149507582187653,,
0.001,50852,1951173,41.37,135,-40.47706336975098,1951037,14422,210.68172851,4.1842316567897795,,
0.001,50856,1951336,41.33,135,-40.03627014160156,1951203,14423,210.49268335,4.136908920799813,,
0.001,50860,1951498,41.32,135,-39.640316812615644,1951363,14424,210.43405793000005,4.267857099190737,,
0.001,50864,1951666,41.35,135,-40.50799887520926,1951533,14425,210.52692087000003,4.245266817864918,,
0.001,50868,1951828,41.25,135,-39.85642013549805,1951695,14426,210.05897560000002,4.163954397527183,,
0.001,50872,1951998,41.32,135,-40.900632286071776,1951863,14427,210.36916592,4.1219193819092546,,
0.001,50876,1952160,41.26,135,-40.45561908540272,1952028,14429,210.11282176999998,4.112740034148807,,
0.001,50880,1952326,41.26,135,-40.57184782482329,1952193,14430,210.15165899999997,4.252677355493818,,
0.001,50884,1952491,41.23,135,-39.23018319266183,1952358,14431,210.0091789,4.048847716029098,,
0.001,50888,1952659,41.27,135,-40.08234786987305,1952525,14432,210.21330054999999,4.161146818205368,,
