train/ent_coef_loss,train/n_updates,train/ent_coef,time/total_timesteps,train/actor_loss,time/episodes,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/fps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
-18.596012115478516,4064,0.3070501983165741,4165,-53.38452911376953,164,58,30.91530990600586,25.93,70,0.0003,25.70575037999999,,
-19.164562225341797,4164,0.2984786927700043,4265,-54.43950653076172,168,60,19.735153198242188,25.9,70,0.0003,25.585631829999997,,
-19.805038452148438,4303,0.28700724244117737,4404,-52.703468322753906,172,62,21.969364166259766,26.35,70,0.0003,26.20635009,,
-19.744104385375977,4399,0.27933469414711,4500,-53.537757873535156,176,64,21.903514862060547,26.32,70,0.0003,26.04979702,,
-20.22757339477539,4536,0.26877856254577637,4637,-50.67300033569336,180,66,30.64533805847168,26.77,69,0.0003,26.445018740000005,,
-20.21084213256836,4638,0.2611977458000183,4739,-49.24795150756836,184,68,17.974632263183594,26.9,69,0.0003,26.461626770000002,,
-20.416439056396484,4754,0.25295376777648926,4855,-51.792198181152344,188,69,15.974205017089844,27.15,69,0.0003,26.58400295,,
-20.446216583251953,4867,0.2452608346939087,4968,-53.038597106933594,192,71,19.288766860961914,27.1,69,0.0003,26.70463571,,
-20.29380989074707,4899,0.24310897290706635,5000,-50.13159942626953,,,19.74346351623535,,,0.0003,,24.49922780338675,26.1
-20.516666412353516,4983,0.23757825791835785,5084,-49.09891891479492,196,74,42.26824188232422,27.47,68,0.0003,27.20435132,,
-20.810335159301758,5073,0.23176811635494232,5174,-51.03453826904297,200,75,17.236970901489258,27.46,68,0.0003,27.205483500000003,,
-21.34566879272461,5164,0.22608861327171326,5265,-50.75153350830078,204,76,35.92005920410156,27.33,68,0.0003,27.043783469999997,,
-22.28791046142578,5282,0.2189313769340515,5383,-49.14414978027344,208,78,29.82424545288086,27.25,68,0.0003,27.14082322,,
-21.489023208618164,5378,0.2132962942123413,5479,-49.282615661621094,212,79,18.99783706665039,26.93,68,0.0003,26.664547419999995,,
-21.70754623413086,5490,0.20686766505241394,5591,-49.318519592285156,216,81,23.36358642578125,27.25,68,0.0003,26.80918937,,
-22.648603439331055,5572,0.20230069756507874,5673,-47.017578125,220,82,36.394840240478516,26.86,68,0.0003,26.428068250000006,,
