time/total_timesteps,train/learning_rate,time/time_elapsed,train/policy_loss,train/value_loss,time/fps,train/entropy_loss,time/iterations,rollout/ep_len_mean,train/std,train/n_updates,train/explained_variance,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
1641500,0.0007,6010,338.8574523925781,492.87677001953125,273,19.42013931274414,328300,25.1,0.023470524698495865,328299,-14.624275207519531,-69.69309347000001,,
1642000,0.0007,6011,14.088286399841309,0.7750517725944519,273,19.410037994384766,328400,25.76,0.02350480481982231,328399,-0.10728621482849121,-71.53174650999999,,
1642500,0.0007,6013,1622.2449951171875,6249.70654296875,273,19.431373596191406,328500,22.8,0.02348111942410469,328499,-99.90110778808594,-63.282578910000005,,
1643000,0.0007,6014,481.1064147949219,671.5105590820312,273,19.430326461791992,328600,24.7,0.02349747344851494,328599,-8.044977188110352,-68.46251717999999,,
1643500,0.0007,6015,107.43830871582031,41.62643051147461,273,19.457426071166992,328700,22.47,0.02340434119105339,328699,-0.1471947431564331,-62.46688184,,
1644000,0.0007,6016,-14.093390464782715,0.6813752055168152,273,19.453468322753906,328800,23.33,0.023424917832016945,328799,-0.052956581115722656,-64.64401306,,
1644500,0.0007,6017,43.22929000854492,37.78570556640625,273,19.432392120361328,328900,24.18,0.02345845103263855,328899,-2.7438716888427734,-66.82532505,,
1645000,0.0007,,0.37288495898246765,0.004196471534669399,,19.384353637695312,,,0.023630309849977493,328999,0.6394837200641632,,14.4,-39.75177836418152
1645000,,6019,,,273,,329000,23.71,,,,-65.49628478000001,,
1645500,0.0007,6020,91.21810150146484,25.345788955688477,273,19.348997116088867,329100,25.15,0.023730572313070297,329099,0.6268819868564606,-69.30780114999999,,
1646000,0.0007,6021,104.31105041503906,44.13113021850586,273,19.39258575439453,329200,23.98,0.023585418239235878,329199,-0.9063160419464111,-66.0523291,,
1646500,0.0007,6023,-388.8420104980469,1493.35791015625,273,19.36748504638672,329300,25.62,0.023662492632865906,329299,-0.39715468883514404,-70.45364311999998,,
1647000,0.0007,6024,-109.48744201660156,106.00440979003906,273,19.364225387573242,329400,21.85,0.02365368790924549,329399,-5.336281776428223,-60.2393419,,
1647500,0.0007,6025,14.22179889678955,1.7280505895614624,273,19.359243392944336,329500,18.52,0.023634370416402817,329499,-62.626041412353516,-51.24353443999999,,
1648000,0.0007,6026,-326.95123291015625,659.9796142578125,273,19.346118927001953,329600,20.55,0.023715246468782425,329599,-20.5696964263916,-56.61074572999999,,
1648500,0.0007,6028,4.763766765594482,0.19524501264095306,273,19.3457088470459,329700,19.67,0.02366522327065468,329699,-0.17553770542144775,-54.10912977000002,,
1649000,0.0007,6029,5.6200270652771,0.11383552849292755,273,19.329740524291992,329800,19.67,0.0236677173525095,329799,0.15727996826171875,-54.10912977000002,,
1649500,0.0007,6030,-292.09625244140625,243.36962890625,273,19.318546295166016,329900,26.6,0.023724708706140518,329899,0.5934761166572571,-72.61836393,,
1650000,0.0007,,-356.3921203613281,409.669677734375,,19.29096794128418,,,0.02381042204797268,329999,-5.388197898864746,,48.9,-130.5350698709488
1650000,,6032,,,273,,330000,26.35,,,,-71.78049334,,
1650500,0.0007,6033,76.25908660888672,32.311702728271484,273,19.27344512939453,330100,25.31,0.023851698264479637,330099,-0.40433430671691895,-68.85191730999999,,
1651000,0.0007,6034,-361.6372985839844,395.2935485839844,273,19.26517105102539,330200,18.98,0.023865653201937675,330199,-3.024728775024414,-52.07339613999999,,
1651500,0.0007,6035,53.24330520629883,14.084399223327637,273,19.2567081451416,330300,19.91,0.023892827332019806,330299,0.3406982421875,-54.402906800000004,,
1652000,0.0007,6037,-143.89552307128906,185.3726348876953,273,19.232135772705078,330400,20.2,0.023961909115314484,330399,-8.243939399719238,-55.18379011,,
1652500,0.0007,6038,99.95333099365234,25.216947555541992,273,19.220712661743164,330500,20.36,0.02402978204190731,330499,0.9680101200938225,-55.79435325999999,,
1653000,0.0007,6039,-85.401611328125,136.45941162109375,273,19.24386978149414,330600,19.68,0.02394631877541542,330599,-10.030033111572266,-54.11116370999999,,
1653500,0.0007,6040,-832.2581176757812,2080.27978515625,273,19.252704620361328,330700,17.1,0.02392015978693962,330699,-23.9363956451416,-47.53350621999999,,
1654000,0.0007,6042,233.80581665039062,231.28916931152344,273,19.254575729370117,330800,17.11,0.023894011974334717,330799,-1.8174750804901123,-47.45403214,,
1654500,0.0007,6043,4.4679412841796875,0.14282803237438202,273,19.29029655456543,330900,18.1,0.023790143430233,330899,-0.02481675148010254,-50.204640389999994,,
1655000,0.0007,,10.009941101074219,0.29380831122398376,,19.275211334228516,,,0.02384401299059391,330999,-0.029050588607788086,,17.0,-47.47492032051086
1655000,,6044,,,273,,331000,18.1,,,,-50.204640389999994,,
1655500,0.0007,6045,110.8455581665039,179.9619598388672,273,19.305713653564453,331100,26.85,0.02377072535455227,331099,-15.955371856689453,-74.08507212999999,,
1656000,0.0007,6047,-233.4591827392578,334.3019104003906,273,19.296405792236328,331200,27.51,0.023779621347784996,331199,0.4344807267189026,-76.06457867,,
1656500,0.0007,6048,-325.9035949707031,336.8932800292969,273,19.310041427612305,331300,27.9,0.0237240269780159,331299,0.019845306873321533,-77.07302666,,
1657000,0.0007,6049,402.7992248535156,504.8686218261719,273,19.31037712097168,331400,27.98,0.02369331195950508,331399,-5.760385036468506,-77.25918143000001,,
1657500,0.0007,6050,18.53601837158203,2.463557004928589,273,19.330921173095703,331500,20.21,0.023621685802936554,331499,0.839444100856781,-55.791331789999994,,
1658000,0.0007,6052,210.43875122070312,269.9819030761719,273,19.32624626159668,331600,22.17,0.023643670603632927,331599,-16.63448143005371,-60.73076647000002,,
1658500,0.0007,6053,-3.759431838989258,0.12776672840118408,273,19.314664840698242,331700,22.84,0.02372080460190773,331699,-5.465878486633301,-62.27396216,,
1659000,0.0007,6054,-10.491507530212402,0.6142720580101013,274,19.307891845703125,331800,22.84,0.023760564625263214,331799,0.46491509675979614,-62.27396216,,
1659500,0.0007,6055,-8.083450317382812,0.22769184410572052,274,19.28181266784668,331900,28.58,0.023831211030483246,331899,0.009591341018676758,-76.93965737999999,,
1660000,0.0007,,-186.91529846191406,259.9693298339844,,19.294334411621094,,,0.02382715791463852,331999,0.528286874294281,,28.6,-76.55006524324418
1660000,,6057,,,274,,332000,30.06,,,,-80.38484229,,
1660500,0.0007,6058,-3836.522705078125,52013.62109375,274,19.297378540039062,332100,28.87,0.02385774813592434,332099,-499.4606628417969,-77.09433972,,
1661000,0.0007,6059,-166.1749267578125,257.6853942871094,274,19.25772476196289,332200,26.31,0.023974712938070297,332199,-12.828594207763672,-70.30201561000001,,
1661500,0.0007,6061,486.6412658691406,831.6449584960938,274,19.281417846679688,332300,17.92,0.023891206830739975,332299,-22.795473098754883,-48.55308148,,
1662000,0.0007,6062,111.46003723144531,40.09314727783203,274,19.267799377441406,332400,17.0,0.023909902200102806,332399,0.3332030177116394,-46.19550212,,
1662500,0.0007,6063,63.998714447021484,37.63037109375,274,19.263748168945312,332500,18.8,0.023904666304588318,332499,-1.6324350833892822,-50.723147660000016,,
1663000,0.0007,6064,-13.034064292907715,17.42243766784668,274,19.26910972595215,332600,18.08,0.02388283982872963,332599,0.9609758667647839,-48.79578025,,
1663500,0.0007,6066,14.811614990234375,0.907689094543457,274,19.251081466674805,332700,18.35,0.02388441562652588,332699,-8.959040641784668,-49.57837645999999,,
1664000,0.0007,6067,-1743.3890380859375,16080.9873046875,274,19.246854782104492,332800,23.64,0.023928074166178703,332799,-24.946687698364258,-63.1730626,,
1664500,0.0007,6068,171.38992309570312,175.8219451904297,274,19.259876251220703,332900,24.18,0.023892764002084732,332899,-7.309200286865234,-64.84513609,,
1665000,0.0007,,-1586.942138671875,13049.5927734375,,19.259170532226562,,,0.02389436960220337,332999,-500.906982421875,,16.3,-44.750772047042844
1665000,,6069,,,274,,333000,23.26,,,,-62.511850329999994,,
1665500,0.0007,6071,-33.3443717956543,8.626521110534668,274,19.259925842285156,333100,23.65,0.02385150082409382,333099,0.3945235013961792,-63.83576206000001,,
1666000,0.0007,6072,-12.129408836364746,0.46901121735572815,274,19.260330200195312,333200,18.27,0.023854009807109833,333199,-12.180437088012695,-50.08801189999999,,
1666500,0.0007,6073,161.69998168945312,75.80001068115234,274,19.27165985107422,333300,20.5,0.0237929318100214,333299,0.1706283688545227,-55.60358945000001,,
1667000,0.0007,6074,200.9615936279297,125.52288055419922,274,19.302173614501953,333400,20.89,0.023698538541793823,333399,-0.47051477432250977,-56.78450377,,
1667500,0.0007,6075,-173.43260192871094,90.6170883178711,274,19.292728424072266,333500,23.1,0.023709461092948914,333499,0.39115363359451294,-62.42140554,,
1668000,0.0007,6076,-118.47186279296875,72.00589752197266,274,19.292814254760742,333600,22.61,0.023752810433506966,333599,-0.9301599264144897,-61.08113713999999,,
1668500,0.0007,6078,-139.67588806152344,56.34784698486328,274,19.277301788330078,333700,20.26,0.02378895692527294,333699,0.4759926199913025,-55.27304681,,
1669000,0.0007,6079,100.55944061279297,31.693988800048828,274,19.26720428466797,333800,22.55,0.023839667439460754,333799,0.5114056468009949,-61.243779890000006,,
1669500,0.0007,6080,8.047364234924316,0.8968321681022644,274,19.235074996948242,333900,25.2,0.023947857320308685,333899,-29.71698570251465,-68.00741767000001,,
1670000,0.0007,,-421.1219177246094,661.4542236328125,,19.237262725830078,,,0.023955795913934708,333999,-16.41048812866211,,24.9,-67.3350383400917
1670000,,6082,,,274,,334000,25.08,,,,-67.80775762,,
1670500,0.0007,6083,223.90440368652344,149.7810516357422,274,19.278247833251953,334100,25.65,0.023885522037744522,334099,-0.1595979928970337,-69.04344160000001,,
1671000,0.0007,6084,-1580.493896484375,18774.6171875,274,19.260305404663086,334200,26.09,0.023934906348586082,334199,-48.20402908325195,-69.95222957000001,,
1671500,0.0007,6085,-26.227079391479492,6.466495037078857,274,19.245664596557617,334300,27.11,0.02401084080338478,334299,-11.594529151916504,-72.27282,,
1672000,0.0007,6087,-2231.662353515625,17465.029296875,274,19.237247467041016,334400,27.1,0.0239985603839159,334399,-374.8575134277344,-71.57954660000001,,
1672500,0.0007,6088,-271.3346252441406,398.7266845703125,274,19.2391414642334,334500,28.8,0.023991083726286888,334499,-20.43368911743164,-75.53881913,,
1673000,0.0007,6089,233.8949432373047,337.1961364746094,274,19.21182632446289,334600,29.09,0.02407827600836754,334599,-25.34288787841797,-76.00627521999999,,
1673500,0.0007,6090,-2.0163562297821045,0.719211220741272,274,19.203449249267578,334700,29.77,0.02409215271472931,334699,-1.6735455989837646,-77.39941516999998,,
1674000,0.0007,6091,-207.01065063476562,249.9931640625,274,19.223793029785156,334800,30.89,0.024031542241573334,334799,-8.589150428771973,-79.68580581,,
1674500,0.0007,6093,-0.22509709000587463,1.0315769910812378,274,19.25743865966797,334900,30.74,0.023920545354485512,334899,-77.4277114868164,-79.07477780999999,,
1675000,0.0007,,-21.069358825683594,16.7205867767334,,19.272733688354492,,,0.023894745856523514,334999,-695.388916015625,,19.6,-52.0602707862854
1675000,,6094,,,274,,335000,35.16,,,,-89.79898386,,
1675500,0.0007,6095,-9.015647888183594,2.611067533493042,274,19.286781311035156,335100,35.81,0.023868197575211525,335099,0.7481013834476471,-91.60691054999998,,
1676000,0.0007,6096,172.0842742919922,113.9937515258789,274,19.29542350769043,335200,31.09,0.0238228440284729,335199,-0.33709144592285156,-79.59528282,,
1676500,0.0007,6098,-6.367494106292725,2.5591917037963867,274,19.30032730102539,335300,26.64,0.02384081482887268,335299,0.9922639150172472,-68.53147485999999,,
1677000,0.0007,6099,-49.17945098876953,10.820269584655762,274,19.315357208251953,335400,19.57,0.02383825182914734,335399,0.7043404877185822,-51.26844187,,
1677500,0.0007,6100,-0.12918205559253693,0.23817729949951172,274,19.341094970703125,335500,16.74,0.02375311776995659,335499,-4.519261360168457,-44.01602969,,
1678000,0.0007,6101,-138.38230895996094,83.87679290771484,274,19.325605392456055,335600,21.19,0.023809082806110382,335599,-1.2825896739959717,-54.820860389999986,,
1678500,0.0007,6103,-138.81015014648438,87.73983001708984,275,19.30985450744629,335700,23.44,0.02383066527545452,335699,-1.129837989807129,-60.805277849999996,,
1679000,0.0007,6104,-110.32745361328125,40.980384826660156,275,19.2955322265625,335800,22.77,0.02385297603905201,335799,-0.09147369861602783,-59.43637227,,
1679500,0.0007,6105,-155.36721801757812,77.93600463867188,275,19.307470321655273,335900,22.65,0.023839659988880157,335899,0.19695967435836792,-59.85857558,,
1680000,0.0007,,4.3719482421875,0.8226202130317688,,19.32486343383789,,,0.023779189214110374,335999,-15.620506286621094,,24.8,-65.51109547615052
1680000,,6107,,,275,,336000,20.95,,,,-56.08587184,,
1680500,0.0007,6108,-171.4836883544922,90.4695816040039,275,19.323591232299805,336100,19.4,0.023775851354002953,336099,0.28818005323410034,-52.77876907000001,,
1681000,0.0007,6109,23.325899124145508,1.5728962421417236,275,19.326627731323242,336200,19.77,0.023756565526127815,336199,0.21766310930252075,-53.81050543000001,,
1681500,0.0007,6110,81.14888000488281,64.86197662353516,275,19.327299118041992,336300,26.23,0.023740937933325768,336299,-3.0095090866088867,-70.93578384,,
1682000,0.0007,6112,-21.053220748901367,10.590906143188477,275,19.29731559753418,336400,27.04,0.023862473666667938,336399,0.9777976889163256,-73.51929928999999,,
1682500,0.0007,6113,-105.67463684082031,172.5231170654297,275,19.29050064086914,336500,23.93,0.02386867068707943,336499,0.8036133348941803,-65.62765223000001,,
1683000,0.0007,6114,-270.9169006347656,272.2265930175781,275,19.308074951171875,336600,16.87,0.023811277002096176,336599,-4.96304988861084,-47.32700634999999,,
1683500,0.0007,6115,64.95565032958984,29.1361026763916,275,19.294095993041992,336700,17.71,0.02385071851313114,336699,-372.4757080078125,-49.54683104,,
1684000,0.0007,6117,-855.3869018554688,2863.606201171875,275,19.288612365722656,336800,19.94,0.023851435631513596,336799,-410.86468505859375,-55.49953233,,
1684500,0.0007,6118,-233.14244079589844,214.8698272705078,275,19.30841064453125,336900,21.61,0.023790966719388962,336899,-4.962378978729248,-60.07640455,,
1685000,0.0007,,-88.46643829345703,98.20368957519531,,19.331144332885742,,,0.023726068437099457,336999,0.39843839406967163,,24.0,-67.02201228141784
1685000,,6120,,,275,,337000,22.69,,,,-63.21633731000001,,
1685500,0.0007,6121,2814.055908203125,30216.775390625,275,19.304716110229492,337100,25.53,0.023787634447216988,337099,-22793.576171875,-71.10471826999999,,
1686000,0.0007,6122,105.64131927490234,67.4968490600586,275,19.308191299438477,337200,23.05,0.02376985177397728,337199,-1.6475389003753662,-64.87625518000002,,
1686500,0.0007,6123,397.08966064453125,554.8350219726562,275,19.279869079589844,337300,25.46,0.023821711540222168,337299,-18.360929489135742,-71.72956215999999,,
1687000,0.0007,6124,65.20536041259766,267.75958251953125,275,19.271366119384766,337400,26.99,0.023828580975532532,337399,-20.34263038635254,-76.07662176,,
1687500,0.0007,6125,-2054.363525390625,19066.953125,275,19.270301818847656,337500,25.5,0.023842839524149895,337499,-969.9677734375,-71.94522226999999,,
1688000,0.0007,6127,-51.96000289916992,8.723937034606934,275,19.266876220703125,337600,21.41,0.023889165371656418,337599,0.9073943123221397,-60.626352860000004,,
1688500,0.0007,6128,-22.587072372436523,1.6159775257110596,275,19.246681213378906,337700,22.81,0.023898102343082428,337699,-2.1845672130584717,-64.41008707,,
1689000,0.0007,6129,-7.721631050109863,1.7912191152572632,275,19.256845474243164,337800,19.28,0.02386503852903843,337799,-15.398784637451172,-54.668309310000005,,
1689500,0.0007,6130,-387.2513732910156,504.5372619628906,275,19.231094360351562,337900,20.89,0.023915361613035202,337899,-5.667099952697754,-59.20469254,,
1690000,0.0007,,-87.64463806152344,268.25555419921875,,19.19417381286621,,,0.023986754938960075,337999,0.4873239994049072,,31.6,-89.40151102542877
1690000,,6132,,,275,,338000,23.76,,,,-67.20099934,,
1690500,0.0007,6133,-73.75102996826172,16.590091705322266,275,19.196937561035156,338100,25.38,0.023983323946595192,338099,0.9947968977503479,-71.57332113,,
1691000,0.0007,6135,-621.514404296875,1487.2747802734375,275,19.151212692260742,338200,26.13,0.024121636524796486,338199,-32.49476623535156,-73.64883243999998,,
1691500,0.0007,6136,13.586755752563477,0.6268839240074158,275,19.144020080566406,338300,24.86,0.024137210100889206,338299,0.3028131127357483,-70.21087642999998,,
1692000,0.0007,6137,-13.618781089782715,10.413185119628906,275,19.14255142211914,338400,27.92,0.02412143349647522,338399,0.9863678701221943,-78.64560870999999,,
1692500,0.0007,6138,1286.7845458984375,7764.1845703125,275,19.132083892822266,338500,30.54,0.02418149635195732,338499,-37648.29296875,-85.89392117,,
1693000,0.0007,6139,1511.3785400390625,7632.12451171875,275,19.117080688476562,338600,30.09,0.024242766201496124,338599,-109.78570556640625,-84.75025240999999,,
1693500,0.0007,6141,2718.275146484375,19381.294921875,275,19.125938415527344,338700,30.04,0.02419147454202175,338699,-142.47718811035156,-84.92777245,,
1694000,0.0007,6142,414.7757263183594,669.9345092773438,275,19.12297821044922,338800,30.01,0.02420787699520588,338799,-7.535638809204102,-84.84344512,,
1694500,0.0007,6143,-1074.40478515625,13544.0390625,275,19.146713256835938,338900,21.67,0.024112319573760033,338899,-11.68074893951416,-61.848104629999995,,
1695000,0.0007,,28.774658203125,3.521840810775757,,19.162546157836914,,,0.024043481796979904,338999,0.9984022965654731,,21.3,-61.40215446949005
1695000,,6145,,,275,,339000,19.91,,,,-57.122783170000005,,
1695500,0.0007,6146,-36.114864349365234,6.780185699462891,275,19.17121696472168,339100,20.43,0.024010583758354187,339099,0.701603353023529,-58.64862352,,
1696000,0.0007,6148,5.175069332122803,0.09812486916780472,275,19.1680908203125,339200,19.09,0.024014979600906372,339199,0.350547194480896,-55.120398050000006,,
1696500,0.0007,6149,-474.0249938964844,902.392578125,275,19.157733917236328,339300,21.73,0.023991527035832405,339299,-13.889737129211426,-62.91622122999999,,
1697000,0.0007,6151,-139.3076171875,61.7475700378418,275,19.179000854492188,339400,23.06,0.023919839411973953,339399,0.07497549057006836,-66.91934229,,
1697500,0.0007,6152,-46.60407638549805,7.549233436584473,275,19.218402862548828,339500,23.96,0.023785389959812164,339499,0.8871939703822136,-69.69491736,,
1698000,0.0007,6153,-168.86056518554688,96.70213317871094,275,19.21839141845703,339600,22.13,0.023797141388058662,339599,0.10114574432373047,-64.65520564,,
1698500,0.0007,6154,-55.17921829223633,13.698786735534668,275,19.210691452026367,339700,19.99,0.02375164069235325,339699,0.528780460357666,-58.65355739999999,,
1699000,0.0007,6156,-391.23681640625,449.8045349121094,275,19.178924560546875,339800,17.77,0.02383248694241047,339799,-0.625327467918396,-52.21136631000001,,
1699500,0.0007,6157,-44.42361068725586,27.14180564880371,276,19.150068283081055,339900,17.09,0.023892804980278015,339899,0.8557865917682648,-50.155404950000005,,
1700000,0.0007,,-20.31940269470215,3.536726713180542,,19.164854049682617,,,0.023873306810855865,339999,0.7997705340385437,,36.9,-107.5269989490509
1700000,,6158,,,276,,340000,18.56,,,,-54.27759628,,
1700500,0.0007,6159,-61.27544021606445,92.84679412841797,276,19.201099395751953,340100,18.28,0.023712418973445892,340099,0.6605862081050873,-53.39494145,,
1701000,0.0007,6161,165.25912475585938,88.99506378173828,276,19.203495025634766,340200,18.11,0.02370580844581127,340199,-0.393534779548645,-52.98261910000001,,
1701500,0.0007,6162,-3039.18359375,31194.568359375,276,19.205652236938477,340300,18.33,0.023701515048742294,340299,-379.83843994140625,-53.53179383,,
1702000,0.0007,6163,5.219499111175537,0.5878995656967163,276,19.207218170166016,340400,16.62,0.02368908002972603,340399,-6.320135593414307,-48.69665300999999,,
1702500,0.0007,6164,-3321.450927734375,44387.77734375,276,19.201194763183594,340500,17.41,0.02368159405887127,340499,-660.8922119140625,-50.78919759999999,,
1703000,0.0007,6166,-49.164554595947266,7.9229888916015625,276,19.23394775390625,340600,17.52,0.02353757433593273,340599,0.855854719877243,-51.20966993000001,,
1703500,0.0007,6167,361.1902770996094,1415.4530029296875,276,19.239179611206055,340700,18.39,0.023510344326496124,340699,-18429.18359375,-53.660605260000004,,
1704000,0.0007,6168,-102.64961242675781,29.468786239624023,276,19.254371643066406,340800,17.92,0.023505818098783493,340799,0.9786946382373571,-52.43545975,,
1704500,0.0007,6169,19.981220245361328,1.098114013671875,276,19.283414840698242,340900,17.9,0.023410113528370857,340899,-0.22845101356506348,-52.540908740000006,,
1705000,0.0007,,18.698041915893555,1.057680606842041,,19.321563720703125,,,0.023292291909456253,340999,-0.11710143089294434,,21.7,-63.477416372299196
1705000,,6171,,,276,,341000,18.46,,,,-54.09321782999999,,
1705500,0.0007,6172,509.85968017578125,641.9600830078125,276,19.30224609375,341100,18.52,0.023417768999934196,341099,-1.7103924751281738,-54.19315286,,
1706000,0.0007,6173,-37.737125396728516,6.590946197509766,276,19.271955490112305,341200,19.55,0.023514846339821815,341199,0.9871554141864181,-56.985583180000006,,
1706500,0.0007,6174,32.699886322021484,93.38739013671875,276,19.306964874267578,341300,18.35,0.02341715432703495,341299,-633.0939331054688,-53.47287828000001,,
1707000,0.0007,6176,73.75495910644531,21.126440048217773,276,19.326080322265625,341400,16.22,0.023376833647489548,341399,0.3522982597351074,-47.414138460000004,,
1707500,0.0007,6177,8.816980361938477,0.28673577308654785,276,19.2984561920166,341500,18.25,0.023430511355400085,341499,0.08556073904037476,-53.21844254,,
1708000,0.0007,6178,2378.644287109375,20814.662109375,276,19.30068016052246,341600,21.93,0.02340984344482422,341599,-38244.53125,-63.74324756,,
1708500,0.0007,6179,3500.555908203125,34669.93359375,276,19.324054718017578,341700,21.93,0.023328687995672226,341699,-200.70147705078125,-63.659292220000005,,
1709000,0.0007,6181,-48.76271438598633,34.70687484741211,276,19.356794357299805,341800,22.88,0.02322636917233467,341799,-0.9401484727859497,-66.20331069,,
1709500,0.0007,6182,-36.8089485168457,11.555960655212402,276,19.378293991088867,341900,21.41,0.02314498834311962,341899,0.4940587282180786,-62.02053753999999,,
1710000,0.0007,,2835.321533203125,28835.875,,19.353336334228516,,,0.02322189137339592,341999,-3630.165283203125,,15.0,-44.30678265094757
1710000,,6183,,,276,,342000,17.83,,,,-51.881696899999994,,
1710500,0.0007,6185,204.57656860351562,172.09751892089844,276,19.347400665283203,342100,19.73,0.023282838985323906,342099,-4.171422004699707,-57.37441966,,
1711000,0.0007,6186,-17.102258682250977,4.259910583496094,276,19.345935821533203,342200,20.52,0.0232735313475132,342199,0.6999678015708923,-59.71765344000001,,
1711500,0.0007,6187,75.08196258544922,18.22054672241211,276,19.38545036315918,342300,19.71,0.023125004023313522,342299,0.9464278966188431,-57.36252613,,
1712000,0.0007,6188,24.890897750854492,4.478651523590088,276,19.387327194213867,342400,19.81,0.023123886436223984,342399,0.9818482045084238,-57.60170339999999,,
1712500,0.0007,6190,-2.008822202682495,0.04704092815518379,276,19.406869888305664,342500,18.1,0.023063499480485916,342499,-0.7469843626022339,-52.70405519999999,,
1713000,0.0007,6191,-188.33970642089844,120.2515869140625,276,19.409421920776367,342600,17.21,0.023043598979711533,342599,-0.7763272523880005,-50.142078670000004,,
1713500,0.0007,6192,244.6128387451172,1324.59326171875,276,19.416587829589844,342700,17.7,0.02307075262069702,342699,-96.92537689208984,-51.4284842,,
1714000,0.0007,6193,35.95127487182617,17.14513397216797,276,19.40408706665039,342800,17.21,0.023064246401190758,342799,0.9454453028738499,-49.91611945,,
1714500,0.0007,6194,53.78181838989258,12.510279655456543,276,19.389677047729492,342900,15.31,0.023129291832447052,342899,-157.91146850585938,-44.47194700000001,,
1715000,0.0007,,44.33940505981445,6.954164981842041,,19.390708923339844,,,0.02312006801366806,342999,0.9409760385751724,,22.3,-64.8261345744133
1715000,,6196,,,276,,343000,16.97,,,,-49.30491532,,
1715500,0.0007,6197,1975.688720703125,10017.7705078125,276,19.403715133666992,343100,17.13,0.023100614547729492,343099,-4.8715596199035645,-50.02582429,,
1716000,0.0007,6198,-70.43367767333984,31.15706443786621,276,19.38494300842285,343200,16.74,0.023200731724500656,343199,0.30993103981018066,-48.92969571,,
1716500,0.0007,6200,-106.1566390991211,31.740951538085938,276,19.338193893432617,343300,16.56,0.023335915058851242,343299,0.9059287682175636,-48.310361619999995,,
1717000,0.0007,6201,-226.2581024169922,137.1661376953125,276,19.373708724975586,343400,16.43,0.023232176899909973,343399,0.09416186809539795,-47.927323650000005,,
1717500,0.0007,6202,49.062538146972656,20.360685348510742,276,19.383930206298828,343500,19.06,0.023196561262011528,343499,-0.06660652160644531,-55.53650674999999,,
1718000,0.0007,6203,14.196792602539062,2.1438794136047363,276,19.37866973876953,343600,20.15,0.023247547447681427,343599,0.8747581839561462,-58.88501877000001,,
1718500,0.0007,6204,184.8653106689453,103.4976577758789,276,19.359617233276367,343700,20.0,0.02328682318329811,343699,-0.8626405000686646,-58.77443517,,
1719000,0.0007,6206,-56.546180725097656,11.018708229064941,276,19.370847702026367,343800,19.42,0.023217003792524338,343799,0.9878617562353611,-57.23213768000001,,
1719500,0.0007,6207,188.35989379882812,113.91271209716797,277,19.35090446472168,343900,17.33,0.02323717623949051,343899,0.31392902135849,-51.235306650000005,,
1720000,0.0007,,-127.76860809326172,109.49433898925781,,19.337661743164062,,,0.023292895406484604,343999,0.6957570910453796,,14.7,-43.304276251792906
1720000,,6208,,,277,,344000,17.01,,,,-50.16923366000001,,
1720500,0.0007,6210,41.50361251831055,5.73491096496582,277,19.331409454345703,344100,17.6,0.023274684324860573,344099,0.9387886449694633,-51.79985927,,
1721000,0.0007,6211,-40.407936096191406,9.212409019470215,277,19.34781837463379,344200,18.29,0.023212630301713943,344199,0.628675639629364,-53.65643654,,
1721500,0.0007,6212,56.25179672241211,14.247164726257324,277,19.3447265625,344300,16.58,0.023182952776551247,344299,0.6383528411388397,-48.47418312,,
1722000,0.0007,6214,32.15071487426758,3.033660650253296,277,19.35977554321289,344400,16.49,0.02314562350511551,344399,0.9506069496273994,-47.86343521,,
1722500,0.0007,6215,-303.0064392089844,458.695556640625,277,19.3623046875,344500,17.01,0.023126889020204544,344499,-13.255378723144531,-49.11736798,,
1723000,0.0007,6216,30.29047966003418,9.883320808410645,277,19.389739990234375,344600,16.54,0.02307678945362568,344599,0.46933281421661377,-47.99116639999999,,
1723500,0.0007,6217,188.56724548339844,100.68202209472656,277,19.389205932617188,344700,15.38,0.023092903196811676,344699,0.2694528102874756,-44.96563077999999,,
1724000,0.0007,6218,113.5337142944336,81.41972351074219,277,19.370361328125,344800,14.49,0.023174459114670753,344799,0.6916786432266235,-42.680740639999996,,
1724500,0.0007,6220,-92.97954559326172,35.914833068847656,277,19.357364654541016,344900,16.44,0.023188073188066483,344899,0.12196159362792969,-48.38643571000001,,
1725000,0.0007,,-161.7452392578125,171.22927856445312,,19.355634689331055,,,0.02320650964975357,344999,0.667441725730896,,29.1,-84.06228315830231
1725000,,6221,,,277,,345000,17.72,,,,-51.98923345,,
1725500,0.0007,6223,-53.84151077270508,9.93066692352295,277,19.361188888549805,345100,19.7,0.02314559742808342,345099,0.9818932637572289,-57.475595860000006,,
1726000,0.0007,6224,18.636281967163086,25.85605812072754,277,19.363615036010742,345200,20.57,0.0231415256857872,345199,-0.8681896924972534,-59.756716710000006,,
1726500,0.0007,6225,283.2271423339844,246.47036743164062,277,19.366647720336914,345300,18.2,0.023161301389336586,345299,0.4992824196815491,-52.76431899999999,,
1727000,0.0007,6226,-14.804198265075684,3.197253704071045,277,19.360624313354492,345400,18.51,0.023210033774375916,345399,0.8241434395313263,-52.99783125999999,,
1727500,0.0007,6228,113.75566864013672,460.1474609375,277,19.33576774597168,345500,15.9,0.02329021692276001,345499,-42.695796966552734,-45.63566411000001,,
1728000,0.0007,6229,274.1710510253906,425.5314636230469,277,19.352188110351562,345600,16.11,0.023274509236216545,345599,-1007.6011352539062,-46.3356286,,
