rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/explained_variance,eval/mean_reward,eval/mean_ep_length
1000.0,96884.76771213999,735,1505280,11471,131,,,,,,,,,,,,,
1000.0,96754.89554967998,736,1507328,11476,131,431486.875,0.0003,0.2,-0.02769243313523475,0.41443726420402527,759652.8197265625,0.78037109375,7350,-8.877892771363259,1.3866949,1.1920928955078125e-07,,
1000.0,96617.34139993999,737,1509376,11480,131,454294.375,0.0003,0.2,-0.05381748445215635,0.4141978919506073,855105.3470703125,0.727001953125,7360,-8.869713750481605,0.8307187,0.0,,
,,,1510000,,,333709.15625,0.0003,0.2,-0.067593351053074,0.41442981362342834,753466.1651367188,0.749560546875,7370,-8.86506571173668,1.4282296,0.0,103580.69354276657,1000.0
1000.0,96718.66383912001,738,1511424,11504,131,,,,,,,,,,,,,
1000.0,96753.86805896001,739,1513472,11508,131,814428.0,0.0003,0.2,-0.08356236779945903,0.4140235185623169,1409384.356640625,0.66279296875,7380,-8.858795502781868,0.60871726,0.0,,
,,,1515000,,,500744.6875,0.0003,0.2,-0.07052157157449983,0.4136187732219696,837802.2703125,0.756640625,7390,-8.840914624929429,0.9713901,-1.1920928955078125e-07,98278.38676595688,1000.0
1000.0,96717.11376001002,740,1515520,11533,131,,,,,,,,,,,,,
1000.0,96791.90538187,741,1517568,11537,131,363545.15625,0.0003,0.2,-0.08270168264280073,0.4132794737815857,896553.9779296875,0.72734375,7400,-8.826065301895142,0.85684395,0.0,,
1000.0,96668.46693115002,742,1519616,11541,131,372115.5625,0.0003,0.2,-0.07919963209424168,0.4123483896255493,825706.2169921875,0.7509765625,7410,-8.797126299142837,0.8148563,9.5367431640625e-06,,
,,,1520000,,,525541.25,0.0003,0.2,-0.07337097018025815,0.41159942746162415,1144873.74140625,0.695947265625,7420,-8.765435114502907,0.6879238,-3.5762786865234375e-07,107344.11077394485,1000.0
1000.0,96804.92253449,743,1521664,11564,131,,,,,,,,,,,,,
1000.0,96593.45240253002,744,1523712,11568,131,474284.6875,0.0003,0.2,-0.03411561774555594,0.4108383059501648,1073820.9119140625,0.7427734375,7430,-8.729306051135064,0.921492,0.0,,
,,,1525000,,,489728.6875,0.0003,0.2,-0.06739122793951538,0.40976592898368835,862282.8841796875,0.75517578125,7440,-8.682915285229683,1.074818,-1.1920928955078125e-07,106109.56166210174,1000.0
1000.0,96655.78196202,745,1525760,11593,131,,,,,,,,,,,,,
1000.0,96837.18832311,746,1527808,11597,131,568893.625,0.0003,0.2,-0.07991184035199694,0.408899188041687,1285728.582421875,0.693603515625,7450,-8.645555719733238,0.6845161,-1.1920928955078125e-07,,
1000.0,96935.56322726999,747,1529856,11601,131,593683.0,0.0003,0.2,-0.06916086613782682,0.4084016978740692,1279076.996484375,0.71142578125,7460,-8.618534699082375,0.82090294,0.0,,
,,,1530000,,,488442.15625,0.0003,0.2,-0.06618026162905152,0.40832188725471497,809631.0599609375,0.764453125,7470,-8.60580216050148,1.1349545,5.960464477539063e-08,101579.80562543869,1000.0
1000.0,97015.63190676998,748,1531904,11625,131,,,,,,,,,,,,,
1000.0,97218.56346839,749,1533952,11630,131,554265.4375,0.0003,0.2,-0.07999779834062792,0.4076443016529083,1031079.108203125,0.71533203125,7480,-8.588414427638053,0.86525047,5.960464477539063e-08,,
,,,1535000,,,435243.1875,0.0003,0.2,-0.06812855907483026,0.40739527344703674,1032640.3330078125,0.70166015625,7490,-8.567776706814765,0.82663786,-0.06574428081512451,103736.83942260742,1000.0
1000.0,97550.19359006002,750,1536000,11654,131,,,,,,,,,,,,,
1000.0,97561.01061994002,751,1538048,11659,131,348906.03125,0.0003,0.2,-0.028826929608476347,0.40782615542411804,726837.3765625,0.80810546875,7500,-8.575017729401589,1.5929897,0.0,,
,,,1540000,,,313203.375,0.0003,0.2,-0.0728844287339598,0.4070296585559845,766125.8262695313,0.7486328125,7510,-8.551805326342583,1.0998197,5.960464477539063e-08,106736.76979179382,1000.0
1000.0,97917.56587135,752,1540096,11683,131,,,,,,,,,,,,,
1000.0,97942.42733710998,753,1542144,11687,131,653044.5,0.0003,0.2,-0.08277362664812245,0.40699541568756104,1294529.8587890626,0.66171875,7520,-8.53138377070427,0.62715924,0.0,,
1000.0,98462.88304395998,754,1544192,11691,132,414395.9375,0.0003,0.2,-0.065100926157902,0.4072093963623047,803714.7283203125,0.750439453125,7530,-8.536285665631294,0.999471,0.0,,
,,,1545000,,,677437.0625,0.0003,0.2,0.008209561661351472,0.4076590836048126,1381039.454296875,0.772216796875,7540,-8.557949063181876,1.1456625,-1.3589859008789062e-05,101468.38373918533,1000.0
1000.0,98536.78117236,755,1546240,11715,131,,,,,,,,,,,,,
1000.0,98736.57140385,756,1548288,11719,132,568130.1875,0.0003,0.2,-0.06733783243980725,0.40723201632499695,1260237.459765625,0.690576171875,7550,-8.552863937616348,0.7402253,0.001186370849609375,,
,,,1550000,,,692176.6875,0.0003,0.2,-0.07114502497133798,0.4070069491863251,1086135.9482421875,0.714453125,7560,-8.535562080144881,0.8163876,0.0,100243.5345000267,1000.0
1000.0,99210.42936149001,757,1550336,11744,132,,,,,,,,,,,,,
1000.0,99303.91393543001,758,1552384,11748,132,669480.0625,0.0003,0.2,-0.05018272992601851,0.4066872298717499,1086018.2583984374,0.7181640625,7570,-8.527075040340424,0.84802276,5.960464477539063e-08,,
1000.0,99712.0078965,759,1554432,11753,132,633015.875,0.0003,0.2,-0.08011144025949761,0.40599706768989563,1258703.533203125,0.69833984375,7580,-8.502158787846565,0.70443916,0.0,,
,,,1555000,,,442985.875,0.0003,0.2,-0.06390878435922787,0.40554681420326233,939512.9078125,0.746630859375,7590,-8.47706755399704,1.0783648,5.960464477539063e-08,102447.25899353027,1000.0
1000.0,99677.59744693001,760,1556480,11778,132,,,,,,,,,,,,,
1000.0,99737.8064068,761,1558528,11782,132,496543.1875,0.0003,0.2,-0.0652909241442103,0.405035138130188,782873.4668945313,0.742041015625,7600,-8.455485755205155,1.1102549,0.0,,
,,,1560000,,,539811.625,0.0003,0.2,-0.07098116865963675,0.4043731689453125,941986.0421875,0.74736328125,7610,-8.425371131300926,10.657277,6.735324859619141e-06,106832.38593111039,1000.0
1000.0,99413.38157442,762,1560576,11806,132,,,,,,,,,,,,,
1000.0,99413.01938735,763,1562624,11810,132,459496.53125,0.0003,0.2,-0.07193829491443467,0.40360429883003235,956316.96171875,0.7455078125,7620,-8.395931044220925,0.99925023,1.7881393432617188e-07,,
1000.0,99338.11370078001,764,1564672,11814,132,524938.25,0.0003,0.2,-0.010384110677114223,0.4032360315322876,914506.4138671875,0.794775390625,7630,-8.370721420645713,1.270299,0.0,,
,,,1565000,,,405495.96875,0.0003,0.2,-0.07657334057439584,0.4025722146034241,790375.5189453125,0.750390625,7640,-8.34881597161293,1.0163709,3.5762786865234375e-07,103021.41699266434,1000.0
1000.0,99482.87646572999,765,1566720,11839,132,,,,,,,,,,,,,
1000.0,99214.20515931999,766,1568768,11843,132,361518.5625,0.0003,0.2,-0.05054957090760581,0.40195488929748535,706776.7407226562,0.756103515625,7650,-8.324519023299217,1.0757322,-1.1920928955078125e-07,,
,,,1570000,,,546590.9375,0.0003,0.2,-0.07137741451733745,0.4012053310871124,1157215.078125,0.72060546875,7660,-8.292136198282241,0.95675474,1.7881393432617188e-07,105580.50035734176,1000.0
1000.0,99268.18814848,767,1570816,11868,132,,,,,,,,,,,,,
1000.0,99309.99027822998,768,1572864,11872,132,471770.5625,0.0003,0.2,-0.06389421849162318,0.4009518325328827,989801.8107421875,0.727490234375,7670,-8.276971745491029,1.0042071,1.1920928955078125e-07,,
1000.0,99392.99941523999,769,1574912,11876,132,291100.90625,0.0003,0.2,-0.07182233622006606,0.40014582872390747,808994.6995117187,0.763037109375,7680,-8.246833834052087,1.0184468,5.960464477539063e-08,,
,,,1575000,,,473937.71875,0.0003,0.2,-0.07217182508611586,0.39983025193214417,943415.3740234375,0.7208984375,7690,-8.222387707233429,0.88937855,0.0,105096.42537546158,1000.0
1000.0,99065.45806414001,770,1576960,11901,132,,,,,,,,,,,,,
1000.0,99528.9643843,771,1579008,11905,132,320314.96875,0.0003,0.2,-0.027255023049656303,0.39887750148773193,714287.0850585938,0.778955078125,7700,-8.190949243307113,1.207758,1.1920928955078125e-07,,
,,,1580000,,,728976.5,0.0003,0.2,-0.04821802058140747,0.39885202050209045,1346213.1830078126,0.725390625,7710,-8.176302534341811,0.8319931,1.1920928955078125e-07,104503.40792798996,1000.0
1000.0,99807.45318617,772,1581056,11929,132,,,,,,,,,,,,,
1000.0,99742.61215506998,773,1583104,11933,132,516900.28125,0.0003,0.2,-0.0499742649961263,0.3986389636993408,1219471.134765625,0.726708984375,7720,-8.167017546296119,0.8775107,0.0,,
,,,1585000,,,627984.5625,0.0003,0.2,-0.05500968770356849,0.3981148898601532,1115778.23359375,0.7271484375,7730,-8.152153179049492,0.9946194,-1.1920928955078125e-07,104656.17142629623,1000.0
1000.0,99819.32496188999,774,1585152,11958,132,,,,,,,,,,,,,
1000.0,100019.28342962998,775,1587200,11962,132,712507.9375,0.0003,0.2,-0.06543703739444026,0.3975457549095154,1324458.9619140625,0.684521484375,7740,-8.129319787025452,0.7468401,0.0,,
1000.0,100203.30188171,776,1589248,11967,132,581041.0625,0.0003,0.2,-0.07068380353448447,0.39663007855415344,1210601.905078125,0.6818359375,7750,-8.097430536150933,1.0607082,0.0,,
,,,1590000,,,522324.75,0.0003,0.2,-0.06730667525262106,0.3968115448951721,924595.734765625,0.75322265625,7760,-8.084622645378113,1.1882555,-3.075599670410156e-05,101872.65906829834,1000.0
1000.0,100393.67161776003,777,1591296,11991,132,,,,,,,,,,,,,
1000.0,100477.76503044,778,1593344,11995,132,483660.90625,0.0003,0.2,-0.08079856773256325,0.39594316482543945,1025912.5806640625,0.708251953125,7770,-8.06204734146595,0.7709154,5.960464477539063e-08,,
,,,1595000,,,505206.75,0.0003,0.2,-0.025193433719687165,0.3955976366996765,1063494.9208984375,0.78642578125,7780,-8.037386426329613,1.3736925,0.0,110067.0922618866,1000.0
1000.0,100867.06161714999,779,1595392,12020,132,,,,,,,,,,,,,
1000.0,101112.31374132998,780,1597440,12025,132,707724.625,0.0003,0.2,-0.07772010645421687,0.3955942392349243,1339863.6625,0.689794921875,7790,-8.025528874993324,0.7554506,0.0,,
1000.0,100873.40416480998,781,1599488,12029,132,409913.5625,0.0003,0.2,-0.056457906548166646,0.3955131471157074,870021.74296875,0.749462890625,7800,-8.024307569861412,1.1703103,-0.10090386867523193,,
,,,1600000,,,499197.5625,0.0003,0.2,-0.0664895186724607,0.3949887752532959,1047999.48515625,0.75029296875,7810,-8.008716814219952,1.1100345,1.7881393432617188e-07,100382.29476184845,1000.0
1000.0,100953.88190794998,782,1601536,12056,132,,,,,,,,,,,,,
1000.0,100821.82626173997,783,1603584,12060,132,493117.65625,0.0003,0.2,-0.0699003657035064,0.39443913102149963,1053391.0916015625,0.742529296875,7820,-7.982256105542183,1.0177236,0.0,,
,,,1605000,,,394338.96875,0.0003,0.2,-0.058467187080532314,0.3943021893501282,862033.2803710938,0.77392578125,7830,-7.972338937222958,1.483742,8.940696716308594e-07,100048.83171997071,1000.0
1000.0,100621.13933647996,784,1605632,12086,132,,,,,,,,,,,,,
1000.0,100517.97661238998,785,1607680,12091,132,282760.03125,0.0003,0.2,0.04386121518327855,0.3952922224998474,603621.580859375,0.872998046875,7840,-8.01059467792511,2.6201544,0.0,,
1000.0,100711.33551656001,786,1609728,12095,133,392961.875,0.0003,0.2,-0.06599265809054486,0.39479318261146545,735196.279296875,0.731591796875,7850,-7.997190697491169,1.0307424,0.0,,
,,,1610000,,,473626.125,0.0003,0.2,-0.07672700413386338,0.3947034180164337,1057787.9328125,0.681201171875,7860,-7.9888870730996135,0.83935773,0.0010800957679748535,100385.6988735199,1000.0
1000.0,100331.59898779001,787,1611776,12121,132,,,,,,,,,,,,,
1000.0,100481.60210855,788,1613824,12125,133,387564.9375,0.0003,0.2,-0.05970909909228794,0.3941330313682556,767301.3048828125,0.743701171875,7870,-7.972561755776406,1.0731627,0.0,,
,,,1615000,,,572132.3125,0.0003,0.2,-0.06665948493173346,0.3932391405105591,956970.2177734375,0.71044921875,7880,-7.9374757871031765,0.8313259,6.258487701416016e-06,98530.26768779755,1000.0
1000.0,100320.94781552002,789,1615872,12150,132,,,,,,,,,,,,,
1000.0,100044.42981744,790,1617920,12155,133,328913.3125,0.0003,0.2,-0.06115108138183132,0.3929268717765808,688889.5133789063,0.76416015625,7890,-7.906738640367985,1.2206817,0.0,,
1000.0,100002.18887261,791,1619968,12159,133,312317.625,0.0003,0.2,-0.03845735490322113,0.3925739824771881,583105.051953125,0.7748046875,7900,-7.887097795307636,1.7887088,0.0,,
,,,1620000,,,485932.875,0.0003,0.2,-0.07046671272255481,0.3918934762477875,845029.0986328125,0.766552734375,7910,-7.863389629125595,1.7383213,3.5762786865234375e-07,102742.98881378173,1000.0
1000.0,99890.07151115,792,1622016,12184,133,,,,,,,,,,,,,
1000.0,99862.14125624001,793,1624064,12189,133,373972.6875,0.0003,0.2,-0.06581449240038637,0.39122986793518066,912240.7767578125,0.729345703125,7920,-7.835633279383183,1.1233418,0.0,,
,,,1625000,,,317473.0,0.0003,0.2,-0.0661514395440463,0.3902839124202728,660367.964453125,0.771435546875,7930,-7.797026658058167,1.3014416,5.960464477539063e-08,101780.80535764694,1000.0
1000.0,99794.99554581,794,1626112,12214,133,,,,,,,,,,,,,
1000.0,99357.46814833001,795,1628160,12218,133,612780.125,0.0003,0.2,-0.07546681438107043,0.3900928497314453,1240608.4755859375,0.696337890625,7940,-7.781667850911617,0.8234618,1.1920928955078125e-07,,
,,,1630000,,,316171.0625,0.0003,0.2,-0.029846766428090633,0.38993948698043823,617950.5471679687,0.7984375,7950,-7.769477081298828,1.5648698,5.960464477539063e-08,103109.44293489456,1000.0
1000.0,99618.27473968,796,1630208,12243,133,,,,,,,,,,,,,
1000.0,99469.59413448999,797,1632256,12247,133,506084.75,0.0003,0.2,-0.05342341728392057,0.38877859711647034,980079.6771484375,0.737109375,7960,-7.735626645386219,1.0442762,3.039836883544922e-06,,
1000.0,99613.87688845997,798,1634304,12251,133,419293.15625,0.0003,0.2,-0.0562106884928653,0.3886333405971527,875823.7580078125,0.773876953125,7970,-7.71305090636015,1.5104331,0.0,,
,,,1635000,,,581052.0,0.0003,0.2,-0.0635483581922017,0.38709691166877747,1247176.2255859375,0.712158203125,7980,-7.664556591212749,0.91121787,0.0,102805.48023014069,1000.0
1000.0,99736.92731053999,799,1636352,12275,133,,,,,,,,,,,,,
1000.0,99954.86630789,800,1638400,12280,133,309161.625,0.0003,0.2,-0.054662616923451424,0.38698336482048035,664285.4640625,0.766943359375,7990,-7.63834506124258,1.1525867,0.0,,
,,,1640000,,,580179.875,0.0003,0.2,-0.05610750081250444,0.38629183173179626,1046824.4322265625,0.736083984375,8000,-7.61195105612278,1.1883065,1.2516975402832031e-06,92913.79004459381,1000.0
1000.0,99885.77658806999,801,1640448,12304,133,,,,,,,,,,,,,
1000.0,99867.65969689,802,1642496,12308,133,671006.625,0.0003,0.2,-0.0755661904491717,0.38579514622688293,1251188.6724609374,0.699365234375,8010,-7.5881605193018915,0.7147548,0.0,,
1000.0,99257.65536041999,803,1644544,12312,133,295419.71875,0.0003,0.2,-0.007365881884470582,0.3854602575302124,658797.7533203125,0.82392578125,8020,-7.570190817117691,1.6894517,0.0,,
,,,1645000,,,286351.53125,0.0003,0.2,-0.01590852602093946,0.38481903076171875,618441.0032226562,0.795166015625,8030,-7.5499875247478485,1.6413352,-1.1920928955078125e-07,93018.20361871719,1000.0
1000.0,99206.119136,804,1646592,12336,133,,,,,,,,,,,,,
1000.0,99121.93213911,805,1648640,12340,133,482888.5625,0.0003,0.2,-0.07635322151472793,0.3844963610172272,1118574.5654296875,0.694189453125,8040,-7.521289487183094,0.90213615,1.7881393432617188e-07,,
,,,1650000,,,472520.28125,0.0003,0.2,-0.06671038485364988,0.38377833366394043,887332.2375,0.734765625,8050,-7.502469056844712,1.1030617,1.1920928955078125e-07,92347.37946538925,1000.0
1000.0,98817.21706,806,1650688,12365,133,,,,,,,,,,,,,
1000.0,98937.16752102,807,1652736,12369,133,395373.75,0.0003,0.2,-0.06154462131089531,0.38327357172966003,739560.6768554688,0.76845703125,8060,-7.476576164364815,1.2226965,5.960464477539063e-08,,
1000.0,98982.82267523998,808,1654784,12373,133,450742.28125,0.0003,0.2,-0.053387631708756086,0.383078008890152,926848.9279296875,0.74580078125,8070,-7.465240553021431,1.2135457,0.0,,
,,,1655000,,,414091.34375,0.0003,0.2,-0.07550750854425133,0.38213372230529785,937031.2171875,0.724462890625,8080,-7.428214806318283,0.9841399,0.0,98562.6980881691,1000.0
1000.0,98802.87581827998,809,1656832,12397,133,,,,,,,,,,,,,
1000.0,98825.95137097001,810,1658880,12401,133,355069.5625,0.0003,0.2,-0.05317573740903754,0.3818255066871643,687711.6571289062,0.799658203125,8090,-7.408647833764553,1.5847714,1.3053417205810547e-05,,
,,,1660000,,,601359.9375,0.0003,0.2,0.06559720397053752,0.3825385868549347,1193168.6212890625,0.811962890625,8100,-7.4290393278002735,1.4018941,1.3709068298339844e-06,104416.20615386963,1000.0
1000.0,99098.18037572,811,1660928,12425,133,,,,,,,,,,,,,
1000.0,99054.61207384004,812,1662976,12430,133,321043.4375,0.0003,0.2,-0.05458747206721455,0.38218727707862854,661041.47109375,0.76611328125,8110,-7.419943059980869,1.3340726,-1.1920928955078125e-07,,
,,,1665000,,,567005.625,0.0003,0.2,-0.07712576373596676,0.3816843032836914,1183239.0759765625,0.663232421875,8120,-7.398620924353599,0.90736794,-1.1920928955078125e-07,101767.06619358063,1000.0
1000.0,99735.96272705,813,1665024,12457,133,,,,,,,,,,,,,
1000.0,99863.15226208001,814,1667072,12461,133,764930.1875,0.0003,0.2,-0.07557212838437408,0.381293922662735,1467525.02890625,0.65576171875,8130,-7.381644684076309,0.7383487,5.960464477539063e-08,,
1000.0,99365.59774972999,815,1669120,12465,133,595088.8125,0.0003,0.2,-0.05608637947589159,0.38013723492622375,973644.543359375,0.730126953125,8140,-7.348435178399086,1.295548,-5.125999450683594e-06,,
,,,1670000,,,388613.46875,0.0003,0.2,0.02236553269904107,0.3806023597717285,636681.5171875,0.847900390625,8150,-7.34528003782034,2.3966172,1.1920928955078125e-07,104047.55139245986,1000.0
1000.0,99567.36480068,816,1671168,12491,133,,,,,,,,,,,,,
1000.0,99677.34894761998,817,1673216,12495,133,589789.75,0.0003,0.2,-0.07525857944856398,0.38047370314598083,1234241.294140625,0.6869140625,8160,-7.345201861858368,0.8856218,0.0,,
,,,1675000,,,515127.5625,0.0003,0.2,-0.05018396880477667,0.3800605833530426,873773.237109375,0.749755859375,8170,-7.325490069389343,1.2032868,1.1920928955078125e-07,109674.09622163772,1000.0
1000.0,100254.38684031999,818,1675264,12521,133,,,,,,,,,,,,,
1000.0,100485.52109595001,819,1677312,12526,133,841537.875,0.0003,0.2,-0.07269318969920277,0.3800518810749054,1744837.489453125,0.6228515625,8180,-7.3146710559725765,0.4898411,0.0,,
1000.0,100233.12799624001,820,1679360,12530,134,395374.53125,0.0003,0.2,-0.0511151303362567,0.3798803389072418,850961.4642578125,0.75556640625,8190,-7.310799853503704,1.3833077,0.0,,
,,,1680000,,,282279.40625,0.0003,0.2,0.003490450202662032,0.3797595500946045,735976.0498046875,0.814404296875,8200,-7.3108759194612505,2.4193602,-1.1920928955078125e-07,98189.87282733918,1000.0
1000.0,99771.44375739999,821,1681408,12555,133,,,,,,,,,,,,,
1000.0,99899.33770301,822,1683456,12559,134,336367.28125,0.0003,0.2,-0.03818297426623758,0.3790488839149475,873955.5870117188,0.776708984375,8210,-7.28862847238779,1.5267054,0.0,,
,,,1685000,,,440577.5625,0.0003,0.2,-0.039694242863333784,0.3790402114391327,874921.262890625,0.753173828125,8220,-7.274779915809631,1.215956,5.960464477539063e-08,101585.62643499374,1000.0
1000.0,99370.79801738002,823,1685504,12586,133,,,,,,,,,,,,,
1000.0,99015.34148749002,824,1687552,12590,134,292804.46875,0.0003,0.2,-0.01679240367084276,0.37899526953697205,607587.4493164063,0.831201171875,8230,-7.264698573946953,2.079101,0.0,,
1000.0,98988.00080671,825,1689600,12595,134,555739.25,0.0003,0.2,-0.08605277266178746,0.3778349459171295,1064591.8150390624,0.714111328125,8240,-7.230256739258766,0.9201876,0.0,,
,,,1690000,,,343860.96875,0.0003,0.2,-0.07584202024736442,0.3776005804538727,715547.7751953125,0.71591796875,8250,-7.203964151442051,0.9938376,0.0,96128.04302062988,1000.0
1000.0,98812.93226279001,826,1691648,12620,134,,,,,,,,,,,,,
1000.0,98961.98722091998,827,1693696,12624,134,545497.6875,0.0003,0.2,-0.04623495255364105,0.3766820430755615,948487.15,0.752587890625,8260,-7.171387168765068,1.3027303,0.0,,
,,,1695000,,,444270.3125,0.0003,0.2,-0.06423032813472673,0.3763134479522705,911213.476953125,0.720849609375,8270,-7.143812178075313,0.96117413,0.0,104014.65525808334,1000.0
1000.0,98747.83742621,828,1695744,12649,134,,,,,,,,,,,,,
1000.0,98836.10820308002,829,1697792,12653,134,479844.25,0.0003,0.2,-0.04848338487790897,0.37554994225502014,865854.3548828125,0.76083984375,8280,-7.119627213478088,1.2965504,0.0,,
1000.0,98810.74480282002,830,1699840,12658,134,513952.3125,0.0003,0.2,-0.06325881613593083,0.3745712339878082,888570.855078125,0.75283203125,8290,-7.084096097946167,1.2282021,1.1920928955078125e-07,,
,,,1700000,,,540379.25,0.0003,0.2,-0.07757822930580005,0.37395143508911133,1104198.7134765624,0.70869140625,8300,-7.050143092870712,0.8708029,4.172325134277344e-07,103272.63585119248,1000.0
1000.0,98744.86671634001,831,1701888,12682,134,,,,,,,,,,,,,
1000.0,98821.12323007,832,1703936,12687,134,270845.09375,0.0003,0.2,-0.04306726464710664,0.3736107647418976,634146.3578125,0.789306640625,8310,-7.029347009956837,1.4505788,-1.1920928955078125e-07,,
,,,1705000,,,504990.0,0.0003,0.2,-0.07144476913963445,0.3732822835445404,919641.9263671875,0.72158203125,8320,-7.022396323084831,0.8452043,0.0,95274.02450695037,1000.0
1000.0,99337.53082394,833,1705984,12713,134,,,,,,,,,,,,,
1000.0,99372.55688422,834,1708032,12717,134,529887.125,0.0003,0.2,-0.07234660476096906,0.37284019589424133,1053114.7041015625,0.67451171875,8330,-7.003040893375873,0.74790365,0.0,,
,,,1710000,,,295659.40625,0.0003,0.2,-0.011930671244044788,0.37249600887298584,570829.1650390625,0.817041015625,8340,-6.9881884306669235,2.2482777,-1.1920928955078125e-07,106470.49041814804,1000.0
1000.0,99188.52105038,835,1710080,12742,134,,,,,,,,,,,,,
1000.0,99210.29087996,836,1712128,12747,134,438425.8125,0.0003,0.2,-0.06686227384197992,0.3725989758968353,844564.525390625,0.743896484375,8350,-6.983963240683079,1.2017071,0.0,,
1000.0,99398.94961978002,837,1714176,12751,134,408025.8125,0.0003,0.2,-0.0174433369160397,0.37213772535324097,721195.382421875,0.815869140625,8360,-6.975058798491955,1.923724,9.47117805480957e-05,,
,,,1715000,,,473673.0625,0.0003,0.2,-0.0633801808435237,0.37164026498794556,994676.68984375,0.70869140625,8370,-6.951584789156914,0.83207136,0.0,99621.61099271775,1000.0
1000.0,99719.56645847001,838,1716224,12776,134,,,,,,,,,,,,,
1000.0,100021.15852911,839,1718272,12781,134,466394.8125,0.0003,0.2,-0.0789183766610222,0.37096455693244934,1116009.2802734375,0.69150390625,8380,-6.919061736762524,0.76347077,0.0,,
,,,1720000,,,528322.3125,0.0003,0.2,-0.05993532824213617,0.3707605302333832,983577.7869140625,0.74658203125,8390,-6.908399139344692,1.1725523,4.76837158203125e-07,100933.55831384659,1000.0
1000.0,100484.40634382002,840,1720320,12807,134,,,,,,,,,,,,,
1000.0,100559.22822591003,841,1722368,12811,134,591013.3125,0.0003,0.2,-0.07480382144567557,0.3704834580421448,1170572.71953125,0.7021484375,8400,-6.892538686096668,0.8419296,0.0,,
1000.0,100727.27868806,842,1724416,12815,134,618937.125,0.0003,0.2,0.06485649827227462,0.37114784121513367,1118250.6140625,0.814453125,8410,-6.906182733178139,2.1958723,0.0,,
,,,1725000,,,294559.46875,0.0003,0.2,-0.043466194221400654,0.37069249153137207,714112.4171875,0.7650390625,8420,-6.91025160998106,1.3237278,-1.6689300537109375e-06,100328.75100126266,1000.0
1000.0,100911.84697362999,843,1726464,12839,134,,,,,,,,,,,,,
1000.0,100910.44262460999,844,1728512,12843,134,574714.125,0.0003,0.2,-0.054831062920857224,0.370017945766449,1056710.32578125,0.719775390625,8430,-6.885927805304528,1.0917418,0.0,,
,,,1730000,,,267689.375,0.0003,0.2,-0.004904006735887379,0.37035247683525085,658574.8508789062,0.78134765625,8440,-6.876821425557137,1.8026063,0.0,103082.29267759323,1000.0
1000.0,100805.84344343001,845,1730560,12867,134,,,,,,,,,,,,,
1000.0,100783.93137946,846,1732608,12871,134,282342.3125,0.0003,0.2,-0.04783468495879788,0.3694482147693634,735850.4045898437,0.7642578125,8450,-6.854771818220615,1.3878937,0.0,,
1000.0,100746.63233319,847,1734656,12875,134,624650.125,0.0003,0.2,-0.0694077534833923,0.3693333864212036,1081926.105078125,0.701708984375,8460,-6.837261395156384,0.92236435,-5.9604644775390625e-06,,
,,,1735000,,,403495.5,0.0003,0.2,-0.06456716563552618,0.3690212070941925,852947.5666015625,0.741162109375,8470,-6.828920428454876,1.5264453,3.814697265625e-06,104661.36286325454,1000.0
1000.0,100903.51517936001,848,1736704,12899,134,,,,,,,,,,,,,
1000.0,100637.99977221001,849,1738752,12903,134,316600.8125,0.0003,0.2,-0.0517747423844412,0.3686990439891815,698680.2203125,0.79560546875,8480,-6.808057788014412,1.5899853,3.4570693969726562e-06,,
,,,1740000,,,281875.96875,0.0003,0.2,-0.03004574464284815,0.36875513195991516,533408.3470703125,0.800927734375,8490,-6.811571261286735,1.7868435,0.0,104187.37830877304,1000.0
1000.0,100216.07779709,850,1740800,12927,134,,,,,,,,,,,,,
1000.0,99970.42829812999,851,1742848,12932,134,231444.9375,0.0003,0.2,-0.03933280967758037,0.36854326725006104,565778.2987304687,0.78525390625,8500,-6.801343022286892,1.5149393,2.980232238769531e-07,,
1000.0,100252.61619082,852,1744896,12937,134,274008.5,0.0003,0.2,-0.055677043873583895,0.36791303753852844,648882.6356445312,0.78369140625,8510,-6.776117324829102,1.5080326,0.0,,
,,,1745000,,,348222.3125,0.0003,0.2,-0.05122156673169229,0.36796677112579346,802302.5212890625,0.751416015625,8520,-6.760612934827805,1.2392149,1.7881393432617188e-07,94795.7767800331,1000.0
1000.0,99966.32753084002,853,1746944,12961,134,,,,,,,,,,,,,
1000.0,100072.99495629003,854,1748992,12965,134,228837.109375,0.0003,0.2,-0.026196939151850528,0.36794719099998474,512657.44775390625,0.809814453125,8530,-6.756948383152485,1.8229432,7.665157318115234e-05,,
,,,1750000,,,461530.90625,0.0003,0.2,-0.08585658901429269,0.36744245886802673,1016482.5828125,0.708837890625,8540,-6.7415927946567535,0.9950652,0.0,101055.05236377715,1000.0
1000.0,100172.00171987001,855,1751040,12989,134,,,,,,,,,,,,,
1000.0,100024.09055057,856,1753088,12993,134,336517.34375,0.0003,0.2,-0.05873103234916925,0.36679863929748535,694990.5810546875,0.74306640625,8550,-6.7147702991962435,1.247529,6.377696990966797e-06,,
