time/episodes,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
112076,1756472,9619,182,15.65,69.11608403999999,-33.039790868759155,1.1398447155952454,0.001,1756362,,
112080,1756536,9620,182,15.66,69.16579091999999,-33.75456094741821,0.8470043241977692,0.001,1756425,,
112084,1756599,9620,182,15.66,69.21877716,-33.60826349258423,0.888517215847969,0.001,1756488,,
112088,1756662,9621,182,15.67,69.25292138,-34.61522626876831,0.847545750439167,0.001,1756551,,
112092,1756724,9621,182,15.67,69.09454044,-33.75971521650042,0.9616412440935771,0.001,1756613,,
112096,1756787,9622,182,15.66,68.99573791,-33.70461702346802,1.07582625746727,0.001,1756676,,
112100,1756850,9623,182,15.67,69.1531171,-34.1418731212616,1.101947382092476,0.001,1756740,,
112104,1756912,9623,182,15.66,69.05759315999998,-33.31100034713745,0.9464135356247425,0.001,1756802,,
112108,1756975,9624,182,15.67,69.15762928,-33.41153001785278,1.0061640664935112,0.001,1756864,,
112112,1757037,9624,182,15.67,68.99383015,-33.879061222076416,1.0340487100183964,0.001,1756927,,
112116,1757098,9625,182,15.64,68.85785605999999,-34.09093880653381,0.889507790406545,0.001,1756988,,
112120,1757161,9625,182,15.66,68.95074804999999,-33.94649934768677,1.0398389021555583,0.001,1757050,,
112124,1757225,9626,182,15.7,69.19223382,-33.36328721046448,0.8737166151404381,0.001,1757114,,
112128,1757287,9626,182,15.69,69.24993109999998,-33.154409646987915,1.0028620548546314,0.001,1757177,,
112132,1757350,9627,182,15.68,69.09500208,-34.2770779132843,1.145022939890623,0.001,1757239,,
112136,1757413,9627,182,15.67,69.00023719999999,-34.317296266555786,0.8296156097203493,0.001,1757302,,
112140,1757475,9628,182,15.66,68.9447387,-32.59203290939331,1.0086694546043873,0.001,1757365,,
112144,1757538,9628,182,15.67,68.82740795000001,-33.720001220703125,1.1740557663142681,0.001,1757427,,
112148,1757601,9629,182,15.66,68.77572882999999,-33.96497201919556,1.0801310181617736,0.001,1757490,,
112152,1757664,9630,182,15.66,68.71278369000001,-33.98126057216099,0.9487811128298441,0.001,1757553,,
112156,1757726,9630,182,15.68,68.80311694,-32.449304819107056,1.199079442769289,0.001,1757616,,
112160,1757789,9631,182,15.68,68.76344778,-33.557377099990845,0.9986605998128653,0.001,1757679,,
112164,1757851,9631,182,15.67,68.61191249999999,-34.694517612457275,1.2168037275473276,0.001,1757740,,
112168,1757912,9632,182,15.65,68.46665364999998,-33.08986258506775,0.9402446190516154,0.001,1757802,,
112172,1757976,9632,182,15.66,68.46789453000001,-33.67961931228638,0.9559753444045782,0.001,1757865,,
112176,1758040,9633,182,15.68,68.55146282999999,-33.32089066505432,1.1382101736962795,0.001,1757929,,
112180,1758104,9633,182,15.68,68.55610831,-32.969462633132935,0.992091840133071,0.001,1757993,,
112184,1758167,9634,182,15.68,68.55594171,-33.37920784950256,0.8323387838900089,0.001,1758056,,
112188,1758229,9634,182,15.67,68.62174289,-33.1904993057251,0.9891509609296918,0.001,1758118,,
112192,1758290,9635,182,15.66,68.62125542,-34.56084680557251,0.9720086514949798,0.001,1758180,,
112196,1758354,9635,182,15.67,68.66136053000001,-32.72069191932678,1.0950506571680307,0.001,1758243,,
112200,1758417,9636,182,15.67,68.65338853,-33.06822323799133,0.9503774512559175,0.001,1758306,,
112204,1758480,9637,182,15.68,68.74954829,-34.12078309059143,1.1090471372008324,0.001,1758369,,
112208,1758542,9637,182,15.67,68.64786136,-34.148117542266846,0.892846031114459,0.001,1758431,,
112212,1758606,9638,182,15.69,68.90403081,-34.224852085113525,0.8033524863421917,0.001,1758495,,
112216,1758666,9638,182,15.68,68.79817254,-34.160478830337524,1.1612820108731587,0.001,1758556,,
112220,1758727,9639,182,15.66,68.70464377,-34.40955924987793,0.9814504583676656,0.001,1758616,,
112224,1758789,9639,182,15.64,68.66404333999999,-34.690455198287964,0.8779259510338306,0.001,1758678,,
112228,1758851,9640,182,15.64,68.60448624,-32.300196170806885,0.8987272520860036,0.001,1758740,,
112232,1758913,9640,182,15.63,68.61163207,-32.7485249042511,0.7822206099828084,0.001,1758802,,
112236,1758975,9641,182,15.62,68.56558851999999,-33.11688423156738,0.8811853621155024,0.001,1758865,,
112240,1759037,9641,182,15.62,68.62003535000001,-33.356939860752654,0.9529896219571431,0.001,1758927,,
112244,1759100,9642,182,15.62,68.74142987,-34.5646732875279,0.9883285303910573,0.001,1758989,,
112248,1759162,9642,182,15.61,68.80487401999999,-33.6398675101144,1.0281591018040974,0.001,1759051,,
112252,1759225,9643,182,15.61,68.85664456999999,-33.61854147911072,0.9299069792032242,0.001,1759114,,
112256,1759287,9644,182,15.61,68.85616058,-35.551705837249756,0.9634575620293617,0.001,1759176,,
112260,1759351,9644,182,15.62,68.99968960999999,-32.80341815948486,1.0626116879284382,0.001,1759240,,
112264,1759415,9645,182,15.64,69.08630399999998,-34.23301553726196,0.8914869762957096,0.001,1759304,,
112268,1759477,9645,182,15.65,69.07160887999999,-34.24790692329407,0.9071498036384582,0.001,1759366,,
112272,1759538,9646,182,15.62,69.03385997000001,-33.75166974748884,1.0883164723714194,0.001,1759427,,
112276,1759602,9646,182,15.62,69.03150921,-34.758413314819336,0.9907936491072178,0.001,1759491,,
112280,1759663,9647,182,15.59,68.88977256,-33.35171863010952,1.0348259210586548,0.001,1759553,,
112284,1759725,9647,182,15.58,68.84203267999999,-33.43350172042847,0.9598343130201101,0.001,1759614,,
112288,1759786,9648,182,15.57,68.78515775,-33.55621910095215,0.8423831065495809,0.001,1759676,,
112292,1759847,9648,182,15.57,68.84413125,-33.39572548866272,1.0855846665799618,0.001,1759737,,
112296,1759908,9649,182,15.54,68.7112689,-32.96004128456116,0.8698666830857594,0.001,1759798,,
112300,1759971,9649,182,15.54,68.72085333,-33.359875440597534,0.96477685769399,0.001,1759860,,
,1760000,,,,,-34.00956654548645,0.9757325053215027,0.001,1759892,68.5157916009426,15.6
112304,1760033,9650,182,15.53,68.61859168,-34.05557632446289,1.0331348061561585,0.001,1759922,,
112308,1760095,9651,182,15.53,68.67529301,-35.81862115859985,0.921586524695158,0.001,1759985,,
112312,1760157,9651,182,15.51,68.58979751000001,-33.97710561752319,1.0429793417453765,0.001,1760046,,
112316,1760219,9652,182,15.53,68.69011613000002,-33.06793284416199,1.0378900130589803,0.001,1760108,,
112320,1760282,9652,182,15.55,68.784211,-34.40258169174194,1.1370741948485374,0.001,1760171,,
112324,1760344,9653,182,15.55,68.77666789999999,-34.12454468863351,0.9893349478642146,0.001,1760233,,
112328,1760407,9653,182,15.56,68.82251192999999,-34.26590967178345,0.9734158255159855,0.001,1760296,,
112332,1760470,9654,182,15.57,68.81678394999999,-33.949071407318115,0.9928540140390396,0.001,1760359,,
112336,1760533,9655,182,15.58,68.86393414999999,-34.10806655883789,1.033912225564321,0.001,1760422,,
112340,1760593,9655,182,15.56,68.82758293,-32.57006999424526,1.167442548274994,0.001,1760483,,
112344,1760655,9656,182,15.55,68.76941295,-34.38218808174133,0.8476772122085094,0.001,1760545,,
112348,1760716,9656,182,15.54,68.71883200999999,-34.24743870326451,0.9679720520973205,0.001,1760605,,
112352,1760778,9657,182,15.53,68.73204912,-33.918137311935425,0.9889489822089672,0.001,1760667,,
112356,1760841,9657,182,15.54,68.78614510000001,-33.53407621383667,0.9739765604337056,0.001,1760730,,
112360,1760905,9658,182,15.54,68.72937664,-33.80474042892456,0.9987842626869678,0.001,1760794,,
112364,1760968,9658,182,15.53,68.79466576,-34.232773780822754,0.9539750963449478,0.001,1760857,,
112368,1761032,9659,182,15.55,69.00274402999999,-32.932451009750366,1.0077884197235107,0.001,1760921,,
112372,1761095,9659,182,15.57,69.03973293,-33.71814298629761,1.0372587814927101,0.001,1760984,,
112376,1761158,9660,182,15.56,68.93711721000001,-33.61724172319685,1.0436441977818807,0.001,1761047,,
112380,1761220,9661,182,15.57,69.03810939999998,-33.05132031440735,1.0229619406163692,0.001,1761109,,
112384,1761283,9661,182,15.58,69.02897230999999,-33.203739404678345,0.9801345507303874,0.001,1761172,,
112388,1761345,9662,182,15.59,69.08482144000001,-32.71111464500427,0.8770314832528432,0.001,1761234,,
112392,1761407,9662,182,15.6,69.0788938,-34.60530253819057,1.0595229744911194,0.001,1761297,,
112396,1761470,9663,182,15.62,69.10843584,-33.062817437308176,0.9947996596495311,0.001,1761359,,
112400,1761533,9663,182,15.62,69.04767486,-33.47752356529236,1.0814449675381184,0.001,1761422,,
112404,1761594,9664,182,15.61,69.05277267000001,-32.99401521682739,1.012867776552836,0.001,1761484,,
112408,1761658,9664,182,15.63,69.08314446,-33.55433225631714,1.0237607825547457,0.001,1761547,,
112412,1761721,9665,182,15.64,69.07245888,-33.94871687889099,1.186393242329359,0.001,1761610,,
112416,1761784,9665,182,15.65,69.17264046999999,-33.879849910736084,1.0287853684276342,0.001,1761673,,
112420,1761848,9666,182,15.66,69.21720933,-32.99681067466736,0.9422365035861731,0.001,1761737,,
112424,1761911,9666,182,15.67,69.15513595,-33.9047532081604,0.9035455845296383,0.001,1761800,,
112428,1761974,9667,182,15.67,69.20340236000001,-34.2139368057251,1.0527938045561314,0.001,1761863,,
112432,1762037,9668,182,15.67,69.24742407,-33.382681131362915,1.0843266621232033,0.001,1761926,,
112436,1762100,9668,182,15.67,69.30184601,-33.662598609924316,0.8510166276246309,0.001,1761989,,
112440,1762163,9669,182,15.7,69.43609730999998,-33.447378158569336,0.9875426888465881,0.001,1762052,,
112444,1762226,9669,182,15.71,69.49155228999999,-34.41205814906529,0.9072473188241322,0.001,1762115,,
112448,1762288,9670,182,15.72,69.48422053999998,-34.05971002578735,0.9784126877784729,0.001,1762178,,
112452,1762350,9670,182,15.72,69.48842312999999,-34.07946538925171,0.9619293729464213,0.001,1762240,,
112456,1762412,9671,182,15.71,69.43196796000001,-33.28126117161342,0.9354604403177897,0.001,1762301,,
112460,1762475,9671,182,15.7,69.44059425,-34.17753624916077,0.9089207015931606,0.001,1762364,,
112464,1762537,9672,182,15.69,69.39636434,-32.134729862213135,1.0734970942139626,0.001,1762426,,
112468,1762600,9672,182,15.68,69.35157231,-33.720696449279785,1.0177105702459812,0.001,1762489,,
112472,1762662,9673,182,15.67,69.31000535,-33.733238220214844,0.9244223078091939,0.001,1762551,,
112476,1762724,9674,182,15.66,69.32290061999998,-34.127872467041016,0.8971684016287327,0.001,1762614,,
112480,1762788,9674,182,15.68,69.35557333999999,-33.69448661804199,1.0640399921685457,0.001,1762677,,
112484,1762850,9675,182,15.67,69.31504565000002,-32.386842250823975,1.07710799574852,0.001,1762740,,
112488,1762914,9675,182,15.69,69.35567533,-33.5014111995697,1.1233650334179401,0.001,1762803,,
112492,1762975,9676,182,15.68,69.30425938,-34.27495166233608,0.9730369011561076,0.001,1762865,,
112496,1763038,9676,182,15.68,69.36777928000001,-33.057220220565796,0.8758198283612728,0.001,1762927,,
112500,1763101,9677,182,15.68,69.36907549,-34.117162227630615,1.0439621170361837,0.001,1762990,,
112504,1763165,9677,182,15.71,69.4574818,-33.55245399475098,0.7574608456343412,0.001,1763054,,
112508,1763227,9678,182,15.69,69.42621147,-33.50548458099365,0.8487968146800995,0.001,1763116,,
112512,1763290,9678,182,15.69,69.48181802,-34.115031480789185,1.0489143431186676,0.001,1763180,,
112516,1763353,9679,182,15.69,69.47883781,-32.47507929801941,1.1168211419135332,0.001,1763243,,
112520,1763415,9679,182,15.67,69.33291642999998,-33.92420792579651,1.1068336963653564,0.001,1763304,,
112524,1763478,9680,182,15.67,69.38933700000001,-33.23321604728699,0.8594619370996952,0.001,1763368,,
112528,1763542,9681,182,15.68,69.43858373,-34.46642446517944,0.8364048972725868,0.001,1763431,,
112532,1763605,9681,182,15.68,69.44149367000001,-33.813013553619385,0.9454383663833141,0.001,1763494,,
112536,1763667,9682,182,15.67,69.33890794,-32.93342971801758,1.0593733116984367,0.001,1763556,,
112540,1763729,9682,182,15.66,69.29902118,-33.265236377716064,0.8205963559448719,0.001,1763618,,
112544,1763792,9683,182,15.66,69.2920722,-35.030381202697754,0.8465363830327988,0.001,1763682,,
112548,1763855,9683,182,15.67,69.39494031999999,-34.0939564704895,1.099156953394413,0.001,1763745,,
112552,1763917,9684,182,15.67,69.38793812,-34.0960738658905,0.9454136341810226,0.001,1763806,,
112556,1763977,9684,182,15.65,69.29514609,-33.47040476117815,0.9642159243424734,0.001,1763867,,
112560,1764039,9685,182,15.64,69.2409288,-33.55419969558716,1.0193456131964922,0.001,1763929,,
112564,1764101,9685,182,15.64,69.18664695,-33.140049253191265,1.0883102416992188,0.001,1763991,,
112568,1764163,9686,182,15.63,69.0393649,-33.8231987953186,1.012152091662089,0.001,1764052,,
112572,1764225,9686,182,15.63,69.03511696000001,-34.19646072387695,1.0592402736345927,0.001,1764114,,
112576,1764287,9687,182,15.63,68.98511104,-33.8115119934082,0.8537384788195292,0.001,1764177,,
112580,1764351,9687,182,15.63,68.99572186999998,-33.04513454437256,0.983374897390604,0.001,1764240,,
112584,1764414,9688,182,15.64,69.09173985,-33.319644927978516,0.9160692085822423,0.001,1764303,,
112588,1764477,9689,182,15.63,69.03754467,-33.791006565093994,1.0377992540597916,0.001,1764366,,
112592,1764538,9689,182,15.63,69.09477575999999,-33.16342616081238,0.9122851212819417,0.001,1764428,,
112596,1764601,9690,182,15.63,69.15150604,-33.01674556732178,0.8459582049399614,0.001,1764490,,
112600,1764664,9690,182,15.63,69.20532927000001,-34.27717185020447,1.1507604531943798,0.001,1764553,,
112604,1764728,9691,182,15.63,69.15482394000001,-34.53169822692871,0.9749286323785782,0.001,1764617,,
112608,1764791,9691,182,15.64,69.14424276,-33.82894229888916,0.8033814989030361,0.001,1764680,,
112612,1764854,9692,182,15.64,69.09344558000001,-35.01741552352905,0.8553272113204002,0.001,1764744,,
112616,1764916,9692,182,15.63,68.98885825,-33.90176248550415,0.9725635573267937,0.001,1764806,,
112620,1764978,9693,182,15.63,68.98780814,-33.24156624930246,0.8755254367987315,0.001,1764867,,
,1765000,,,,,-34.91037631034851,1.0097683556377888,0.001,1764899,68.5157916009426,15.6
112624,1765042,9694,182,15.64,69.03323764000001,-33.635846853256226,0.9334025643765926,0.001,1764931,,
112628,1765103,9694,182,15.61,68.89960099999999,-33.6141939163208,1.0221996227900187,0.001,1764992,,
112632,1765165,9695,182,15.6,68.90363107,-34.023303508758545,1.04785342613856,0.001,1765054,,
112636,1765228,9695,182,15.61,68.90201443,-34.134799412318635,0.916054920355479,0.001,1765117,,
112640,1765290,9696,182,15.61,68.89881283000001,-33.767782756260466,0.9363605340321859,0.001,1765179,,
112644,1765352,9697,182,15.6,68.85271100999998,-33.18029427528381,0.9737024083733559,0.001,1765242,,
112648,1765414,9697,182,15.59,68.80616708000001,-34.69611712864467,0.8598301966985067,0.001,1765303,,
112652,1765476,9698,182,15.59,68.81122106999999,-34.27120804786682,0.8434404581785202,0.001,1765366,,
112656,1765539,9698,182,15.62,68.88892625,-34.68484449386597,0.9782982548077901,0.001,1765428,,
112660,1765602,9699,182,15.63,68.88484252,-32.97996163368225,0.8865611888468266,0.001,1765491,,
112664,1765666,9699,182,15.65,68.97786423999999,-33.19019269943237,0.8506363751366735,0.001,1765555,,
112668,1765729,9700,182,15.66,69.06803838,-34.05627918243408,0.9634260535240173,0.001,1765618,,
112672,1765791,9700,182,15.66,69.12794978999999,-34.860734939575195,1.0052469809850058,0.001,1765680,,
112676,1765854,9701,182,15.67,69.22673594,-34.52072089059012,0.9189009189605712,0.001,1765743,,
112680,1765916,9701,182,15.65,69.13309768,-34.97459173202515,1.0604878664016724,0.001,1765806,,
112684,1765979,9702,182,15.65,69.07467937999999,-33.36347007751465,1.024849433451891,0.001,1765869,,
112688,1766040,9702,182,15.63,68.98400865999999,-33.916696548461914,1.0443560741841793,0.001,1765930,,
112692,1766104,9703,182,15.66,69.12478868999999,-33.878488540649414,1.024723008275032,0.001,1765993,,
112696,1766166,9704,182,15.65,69.02096884999999,-34.0219669342041,1.0953351482748985,0.001,1766056,,
112700,1766229,9704,181,15.65,68.91488627999999,-34.52925992012024,0.9539458831151326,0.001,1766118,,
112704,1766291,9705,181,15.63,68.93061065,-33.40952682495117,0.9065487030893564,0.001,1766180,,
112708,1766353,9705,181,15.62,68.94419565999999,-33.1733877658844,1.047053321202596,0.001,1766242,,
112712,1766415,9706,181,15.61,68.83413884000001,-32.915576219558716,0.9560573856035869,0.001,1766304,,
112716,1766477,9706,181,15.61,68.8943503,-33.27094101905823,1.0701828042666117,0.001,1766366,,
112720,1766539,9707,181,15.61,68.89955715,-33.4707190990448,0.9486428578694661,0.001,1766428,,
112724,1766602,9707,181,15.6,68.91804327999999,-33.279727935791016,1.0103061238924662,0.001,1766491,,
112728,1766666,9708,181,15.63,69.00313697,-34.02597498893738,0.8548793867230415,0.001,1766555,,
112732,1766728,9708,181,15.63,69.01069606,-33.024672985076904,1.0055826981862386,0.001,1766618,,
112736,1766791,9709,181,15.63,69.10971895,-33.807130575180054,0.9814803712069988,0.001,1766680,,
112740,1766854,9709,181,15.64,69.15465987,-34.30307722091675,1.0332345478236675,0.001,1766743,,
112744,1766916,9710,181,15.64,69.20636837,-33.839629888534546,1.174166701734066,0.001,1766805,,
112748,1766980,9711,181,15.66,69.24825287000002,-33.51258993148804,1.1053479760885239,0.001,1766869,,
112752,1767044,9711,181,15.68,69.28161270000001,-34.74331045150757,0.8707722993567586,0.001,1766933,,
112756,1767107,9712,181,15.68,69.2391208,-33.605812788009644,0.9186940304934978,0.001,1766996,,
112760,1767169,9712,181,15.67,69.25647627,-33.678107261657715,0.8799258153885603,0.001,1767059,,
112764,1767233,9713,181,15.67,69.31384108,-33.504945039749146,1.1498321555554867,0.001,1767122,,
112768,1767296,9713,181,15.67,69.32358658,-33.98448671613421,0.935832699139913,0.001,1767185,,
112772,1767358,9714,181,15.67,69.26240615,-34.751511096954346,0.9226406626403332,0.001,1767248,,
112776,1767422,9714,181,15.68,69.25666455999999,-33.435879945755005,0.9564881529659033,0.001,1767311,,
112780,1767483,9715,181,15.67,69.25986893999999,-33.48200580051967,0.9864307641983032,0.001,1767373,,
112784,1767545,9715,181,15.66,69.22380356,-33.81735181808472,0.9370867947737376,0.001,1767434,,
112788,1767606,9716,181,15.66,69.22301121000001,-33.760929107666016,1.0165501236915588,0.001,1767495,,
112792,1767669,9716,181,15.65,69.22909483000001,-34.01500844955444,0.9884695578366518,0.001,1767558,,
112796,1767731,9717,181,15.65,69.23118395,-33.8228874206543,0.9491305629412333,0.001,1767621,,
112800,1767793,9717,181,15.64,69.19150392,-33.887168645858765,0.9310655258595943,0.001,1767683,,
112804,1767856,9718,181,15.65,69.17663223000001,-33.91808264596121,0.9996948599815368,0.001,1767745,,
112808,1767919,9718,181,15.66,69.21914864,-33.31751084327698,0.8323402365048727,0.001,1767808,,
112812,1767982,9719,181,15.67,69.38233820999999,-33.65880448477609,0.8254513204097748,0.001,1767871,,
112816,1768045,9719,181,15.68,69.37392666,-34.54841351509094,1.102176059037447,0.001,1767934,,
112820,1768109,9720,181,15.7,69.46984551,-32.985766887664795,0.9786020070314407,0.001,1767998,,
112824,1768172,9721,181,15.7,69.35859880999999,-33.46818399429321,0.8974157106131315,0.001,1768061,,
112828,1768234,9721,181,15.68,69.26838722,-33.45910668373108,0.9531931430101395,0.001,1768124,,
112832,1768295,9722,181,15.67,69.16978983,-33.033948625837056,0.9997463285923004,0.001,1768185,,
112836,1768358,9722,181,15.67,69.12076745,-33.3345160484314,0.9846753217279911,0.001,1768247,,
112840,1768422,9723,181,15.68,69.16593723,-33.10259985923767,0.9760650247335434,0.001,1768311,,
112844,1768483,9723,181,15.67,69.12835097,-33.11990111214774,0.8724648118019104,0.001,1768373,,
112848,1768546,9724,181,15.66,69.13362065,-33.18320155143738,1.0890056416392326,0.001,1768436,,
112852,1768608,9724,181,15.64,69.09768321,-33.839354923793245,0.9473433713118236,0.001,1768497,,
112856,1768671,9725,181,15.64,69.20187451000001,-33.015273094177246,0.9507715068757534,0.001,1768561,,
112860,1768734,9725,181,15.65,69.24186489,-34.12680101394653,0.9461757857352495,0.001,1768624,,
112864,1768797,9726,181,15.64,69.13033935,-33.38884520530701,1.0173095129430294,0.001,1768687,,
112868,1768860,9726,181,15.64,69.12282384000001,-34.58885955810547,0.9862432042757671,0.001,1768749,,
112872,1768923,9727,181,15.65,69.22829406,-33.69481301307678,0.8575060506661732,0.001,1768812,,
112876,1768986,9727,181,15.64,69.18401107000001,-33.181642293930054,1.0164598636329174,0.001,1768875,,
112880,1769050,9728,181,15.67,69.31844597,-33.517985105514526,1.1548223085701466,0.001,1768939,,
112884,1769113,9728,181,15.68,69.36357232999998,-33.611947536468506,0.9841559752821922,0.001,1769002,,
112888,1769177,9729,181,15.71,69.56256756,-34.390568256378174,0.9083860814571381,0.001,1769066,,
112892,1769241,9729,181,15.72,69.60538109999999,-32.50337266921997,1.0683869570493698,0.001,1769130,,
112896,1769304,9730,181,15.73,69.65233789,-33.78727674484253,1.0367689915001392,0.001,1769194,,
112900,1769366,9731,181,15.73,69.70348445000002,-33.5729706287384,0.8555068448185921,0.001,1769256,,
112904,1769428,9731,181,15.72,69.66357792999999,-34.427167892456055,1.0094972531000772,0.001,1769317,,
112908,1769492,9732,181,15.73,69.66188356,-34.110506534576416,0.9640692062675953,0.001,1769381,,
112912,1769554,9732,181,15.72,69.60919107000001,-33.2908616065979,1.0458821430802345,0.001,1769444,,
112916,1769617,9733,181,15.72,69.60093682,-33.67460608482361,0.9836983233690262,0.001,1769506,,
112920,1769679,9733,181,15.7,69.55762645000001,-34.53163743019104,0.9635528882344564,0.001,1769568,,
112924,1769740,9734,181,15.68,69.57067013000001,-32.444631814956665,0.9904389580090841,0.001,1769630,,
112928,1769802,9734,181,15.68,69.56638022,-32.742044993809294,0.9494993031024933,0.001,1769691,,
112932,1769865,9735,181,15.7,69.71130339999999,-32.74554181098938,0.9049102924764156,0.001,1769755,,
112936,1769927,9735,181,15.69,69.71420155,-34.117563009262085,0.9242645025253295,0.001,1769816,,
112940,1769990,9736,181,15.68,69.62124218999999,-33.266228914260864,1.105416975915432,0.001,1769880,,
,1770000,,,,,-33.67362104143415,1.0670839190483092,0.001,1769895,68.5157916009426,15.6
112944,1770052,9737,181,15.69,69.61499053,-34.51857730320522,0.945700466632843,0.001,1769941,,
112948,1770115,9737,181,15.69,69.55961708000001,-33.69966650009155,0.9150149617344141,0.001,1770004,,
112952,1770177,9738,181,15.69,69.45262521000001,-33.59094047546387,1.0232312437146902,0.001,1770067,,
112956,1770239,9738,181,15.68,69.35852323,-34.13350439071655,0.8348595182100932,0.001,1770128,,
112960,1770301,9739,181,15.67,69.31732706,-33.280630111694336,1.0972419958561659,0.001,1770190,,
112964,1770362,9739,181,15.65,69.17652077,-33.43471121788025,1.0073749979337057,0.001,1770252,,
112968,1770426,9740,181,15.66,69.22166716000001,-33.61683773994446,0.9714809404686093,0.001,1770315,,
112972,1770489,9740,181,15.66,69.21823522000001,-34.82046699523926,1.0172320064157248,0.001,1770378,,
112976,1770552,9741,181,15.66,69.26167805,-33.28374218940735,0.9138237666338682,0.001,1770441,,
112980,1770615,9741,181,15.65,69.10587853000001,-33.88415765762329,0.9754104614257812,0.001,1770504,,
112984,1770677,9742,181,15.64,69.05616904,-33.52197980880737,1.0948868580162525,0.001,1770567,,
112988,1770740,9743,181,15.63,68.96034072,-33.87873649597168,0.9579328112304211,0.001,1770630,,
112992,1770803,9743,181,15.62,68.91540479000001,-33.05274176597595,0.9165470898151398,0.001,1770692,,
112996,1770867,9744,181,15.63,69.01342102000001,-33.36582922935486,0.9148866068571806,0.001,1770756,,
113000,1770930,9744,181,15.64,69.11313811999999,-33.71095371246338,1.0149966143071651,0.001,1770819,,
113004,1770993,9745,181,15.65,69.20429663,-34.163328886032104,1.098620355129242,0.001,1770883,,
113008,1771055,9745,181,15.63,69.05588499000001,-33.27907419204712,0.9677706956863403,0.001,1770944,,
113012,1771117,9746,181,15.63,69.00949505,-35.14029502868652,0.9930475552876791,0.001,1771006,,
113016,1771181,9746,181,15.64,69.11556297000001,-33.9837646484375,0.8545274492353201,0.001,1771070,,
113020,1771244,9747,181,15.65,69.10881828,-34.20297956466675,1.0162376314401627,0.001,1771133,,
113024,1771307,9747,181,15.67,69.19570555,-34.249070167541504,0.717889903113246,0.001,1771196,,
113028,1771371,9748,181,15.69,69.34856060000001,-32.900705337524414,0.9263558108359575,0.001,1771260,,
113032,1771434,9748,181,15.69,69.35315245,-34.51016569137573,0.887214994058013,0.001,1771323,,
113036,1771495,9749,181,15.68,69.31198153999999,-32.43947846548898,0.9793646395206451,0.001,1771385,,
113040,1771557,9749,181,15.67,69.31529963999999,-34.01271343231201,1.1166467825571695,0.001,1771446,,
113044,1771619,9750,181,15.67,69.30861212,-34.02748346328735,0.9541180487722158,0.001,1771509,,
113048,1771682,9750,181,15.67,69.30416956,-33.11470331464495,1.086099382241567,0.001,1771571,,
113052,1771745,9751,181,15.68,69.45462100999998,-34.42715358734131,0.8068757094442844,0.001,1771634,,
113056,1771807,9752,181,15.68,69.29049116,-34.72484254837036,0.8129176497459412,0.001,1771696,,
113060,1771870,9752,181,15.69,69.33402787,-34.53351974487305,1.050666555762291,0.001,1771760,,
113064,1771932,9753,181,15.7,69.48731751,-33.584748131888254,0.8583315481742223,0.001,1771821,,
113068,1771994,9753,181,15.68,69.3393071,-33.36995397295271,0.84415735801061,0.001,1771883,,
113072,1772057,9754,181,15.68,69.23440772,-33.98146200180054,1.022170763462782,0.001,1771947,,
113076,1772120,9754,181,15.68,69.19155423000001,-34.270885944366455,0.8661741614341736,0.001,1772009,,
113080,1772182,9755,181,15.67,69.26135272000002,-33.32585954666138,0.9459854046503703,0.001,1772072,,
113084,1772245,9755,181,15.68,69.36266609,-33.64178824424744,1.0022126212716103,0.001,1772134,,
113088,1772309,9756,181,15.69,69.45405602000001,-33.051276206970215,0.9911638870835304,0.001,1772198,,
113092,1772372,9756,181,15.69,69.39987085,-33.89598192487444,1.098129653930664,0.001,1772261,,
113096,1772436,9757,181,15.69,69.34816679,-32.377350091934204,0.9868062473833561,0.001,1772325,,
113100,1772498,9757,181,15.68,69.30062309,-33.645493916102815,0.992661464214325,0.001,1772387,,
113104,1772560,9758,181,15.67,69.20569067000001,-34.286025524139404,0.8325290400534868,0.001,1772449,,
113108,1772622,9758,181,15.67,69.25866021,-33.48270034790039,1.0180081017315388,0.001,1772512,,
113112,1772684,9759,181,15.67,69.25739127,-33.81590706961496,0.9493375420570374,0.001,1772573,,
113116,1772747,9759,181,15.66,69.15203274000001,-33.08074069023132,0.9230662174522877,0.001,1772636,,
113120,1772810,9760,181,15.66,69.19863710999999,-32.97978074210031,0.918682603041331,0.001,1772699,,
113124,1772873,9760,181,15.66,69.15210626,-32.591886043548584,1.1014279127120972,0.001,1772762,,
113128,1772936,9761,181,15.65,69.10061119,-33.635256903512136,0.9967237949371338,0.001,1772825,,
113132,1773000,9762,181,15.66,69.14232564,-32.71674966812134,1.007659051567316,0.001,1772889,,
113136,1773064,9762,181,15.69,69.17511461,-33.574106216430664,1.1165436282753944,0.001,1772953,,
113140,1773127,9763,181,15.7,69.21910195,-31.889321327209473,1.0226937886327505,0.001,1773016,,
113144,1773189,9763,181,15.7,69.26969204999999,-33.538939476013184,1.0278176497668028,0.001,1773078,,
113148,1773252,9764,181,15.7,69.33056054000001,-33.748365947178435,1.0156732618808746,0.001,1773141,,
113152,1773315,9764,181,15.7,69.33993567000002,-33.31290602684021,0.9803674777348836,0.001,1773204,,
113156,1773378,9765,181,15.71,69.60446335000002,-33.7723171710968,0.8547145947813988,0.001,1773267,,
