time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,time/fps,train/n_updates,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,time/episodes,train/critic_loss,eval/mean_ep_length,eval/mean_reward
555415,2236.20743819,0.001,91,555370,-246.49390326605902,6072,706.45,2700,13.061535941229927,,
556468,2140.27673269,0.001,91,555441,-249.9404582977295,6073,676.98,2704,45.58097413006951,,
557500,,0.001,,557441,-248.4898709716797,,,,27.644635177135466,1000.0,3115.2924589157105
560000,,0.001,,559441,-249.25494873046875,,,,27.630850543737413,1000.0,3198.4506715536118
560468,2172.98366719,,91,,,6126,686.83,2708,,,
562500,,0.001,,562441,-250.08343005371094,,,,23.29675441122055,1000.0,3193.6163942217827
564468,2173.3883578799996,0.001,91,563441,-250.8176596374512,6165,686.83,2712,28.360093123435973,,
565000,,0.001,,564441,-251.0536358947754,,,,21.00825962638855,1000.0,3131.9438700437545
567500,,0.001,,567441,-251.40108596801758,,,,24.56930067062378,1000.0,3136.2932716578243
568468,2173.48363793,,91,,,6220,686.83,2716,,,
570000,,0.001,,569441,-251.48659268188476,,,,26.27699240589142,1000.0,3157.93425206542
572468,2172.99277444,0.001,91,571441,-251.86240512084962,6259,686.83,2720,27.77583716392517,,
572500,,0.001,,572441,-251.52493167114258,,,,26.673491856098174,1000.0,3164.4302128911017
575000,,0.001,,574441,-251.55154769897462,,,,25.808823430538176,1000.0,3167.1746918082235
576468,2171.07931494,0.001,91,575441,-251.5244761657715,6313,686.83,2724,24.520358246803283,,
577500,,0.001,,577441,-251.49065649414064,,,,27.85627723646164,1000.0,3158.6704539477823
580000,,0.001,,579441,-252.27110070800782,,,,24.062690330982207,881.15,2864.8956169009207
580468,2177.26786454,,91,,,6367,689.29,2728,,,
582500,,0.001,,582441,-252.88436712646484,,,,27.81503472995758,1000.0,3187.4501618564127
584468,2176.2397259500003,0.001,91,583441,-253.0627317199707,6405,689.29,2732,22.607624839782716,,
585000,,0.001,,584441,-253.5234739074707,,,,25.565092305898666,1000.0,3200.9675387740135
587500,,0.001,,587441,-253.96924685668947,,,,22.173037395238875,1000.0,3183.1569405138493
588468,2176.6435836800006,,91,,,6459,689.29,2736,,,
590000,,0.001,,589441,-253.6811545715332,,,,25.018346593618393,1000.0,3191.534101986885
592468,2176.0743452799998,0.001,91,591441,-254.09697506713866,6497,689.29,2740,23.51173887014389,,
592500,,0.001,,592441,-253.91682022094727,,,,31.22858029127121,1000.0,3179.2248874902725
595000,,0.001,,594441,-254.11798880004883,,,,26.951232813835144,1000.0,3226.572026360035
596468,2177.4919091799998,0.001,91,595441,-254.36116329956056,6550,689.29,2744,22.659981724739076,,
597500,,0.001,,597441,-254.57027822875978,,,,23.545935925006866,1000.0,3223.1347517371178
600000,,0.001,,599441,-254.9661524658203,,,,20.021747841835023,1000.0,3218.937954956293
600468,2177.84381559,,90,,,6604,689.29,2748,,,
602500,,0.001,,602441,-255.44209036254884,,,,22.545378659248353,101.85,239.23022804260253
603571,2149.83424592,0.001,91,602544,-256.58056317842926,6623,680.32,2752,21.344889432481192,,
605000,,0.001,,604544,-255.48851077270507,,,,20.827285779476167,1000.0,3207.9419130802153
607500,,0.001,,606544,-255.25379321289063,,,,19.963310342550276,1000.0,3185.212344944477
607571,2150.19048004,,90,,,6676,680.32,2756,,,
610000,,0.001,,609544,-255.3701520690918,,,,25.100815217971803,1000.0,3224.9687057495116
611571,2172.0532006,0.001,91,610544,-255.61354248046874,6715,686.46,2760,26.968356263637542,,
612500,,0.001,,611544,-255.69125790405275,,,,20.513997666835785,997.45,3143.7816711068153
615000,,0.001,,614086,-255.2985419616699,,,,24.957739389419554,968.85,3170.6810123741625
615113,2159.0453952999997,,90,,,6765,681.88,2764,,,
617500,,0.001,,617086,-255.80719174194337,,,,22.370580078125,1000.0,3185.7158532977105
619113,2159.79352066,0.001,91,618086,-256.42900115966796,6802,681.88,2768,20.919689253807068,,
620000,,0.001,,619086,-257.1664306945801,,,,23.3795772485733,1000.0,3145.5772960990666
622500,,0.001,,622086,-256.87050286865235,,,,17.70080468225479,1000.0,3196.793264770508
623113,2160.7794565500003,,90,,,6856,681.88,2772,,,
625000,,0.001,,624086,-257.4302010192871,,,,24.792886200666427,1000.0,3157.87301915884
627113,2287.7825524799996,0.001,90,626086,-257.4796237792969,6892,721.17,2776,28.158205800056457,,
627500,,0.001,,627086,-257.30035791015627,,,,24.175657557487487,1000.0,3176.71023863554
630000,,0.001,,629086,-257.18129919433596,,,,26.32745419406891,1000.0,3203.631042146683
631113,2416.06263211,0.001,90,630086,-257.8805830078125,6946,760.45,2780,25.647506707191468,,
632500,,0.001,,632086,-258.05993463134763,,,,21.681408550977707,1000.0,3192.889707118273
634171,2512.0815275500004,0.001,90,633144,-259.11129445043105,6979,790.34,2784,10.5449014532155,,
635000,,0.001,,634144,-257.56610574340823,,,,23.87545256996155,1000.0,3180.404555392265
637500,,0.001,,637144,-257.8111682739258,,,,24.646493252515793,1000.0,3157.0870287418365
638171,2639.60419627,,90,,,7033,829.66,2788,,,
640000,,0.001,,639144,-258.2380744628906,,,,24.65766763830185,1000.0,3187.733502432704
641539,2746.1390127100003,0.001,90,640512,-258.2294270059337,7068,862.66,2792,28.47460684828136,,
642500,,0.001,,641512,-258.99311889648436,,,,28.069722636699677,1000.0,3185.5958803117273
645000,,0.001,,644512,-258.7156901550293,,,,18.988267212390898,1000.0,3224.5694752454756
645539,2873.31028678,,90,,,7121,901.95,2796,,,
647500,,0.001,,646512,-258.9454536743164,,,,25.63251327300072,1000.0,3297.2446045279503
649539,3000.5535220100005,0.001,90,648512,-259.39310763549804,7159,941.24,2800,20.667049814224242,,
650000,,0.001,,649877,-259.67260658348,,,,27.941503377156714,845.35,2797.443328011036
652500,,0.001,,651877,-259.88356088256836,,,,22.98655962920189,1000.0,3228.125576674938
652904,3077.46060514,,90,,,7205,964.36,2804,,,
655000,,0.001,,654877,-260.1476240844727,,,,28.098155787229537,1000.0,3237.947080940008
656904,3077.96706841,0.001,90,655877,-259.91516595458984,7241,964.36,2808,22.25192864370346,,
657500,,0.001,,656877,-260.45116983032227,,,,20.81921774840355,1000.0,3261.4150370180605
660000,,0.001,,659877,-260.0526351318359,,,,29.748083523750307,1000.0,3180.902305725217
660904,3078.94914272,,90,,,7296,964.36,2812,,,
662500,,0.001,,662010,-259.44104049454876,,,,24.967283768761426,1000.0,3202.1614365816117
664037,3054.04578103,0.001,90,663010,-259.7375506896973,7329,955.69,2816,17.23755395102501,,
665000,,0.001,,664010,-259.6478175048828,,,,25.801999613285066,1000.0,3228.803545922041
667500,,0.001,,667010,-259.97896240234377,,,,32.18797105884552,1000.0,3217.517518270016
668037,3056.16862631,,90,,,7383,955.69,2820,,,
670000,,0.001,,669010,-260.3037543334961,,,,22.833778420448304,1000.0,3193.58424936533
672037,3058.8869718200003,0.001,90,671010,-260.0673743896484,7422,955.69,2824,20.53438707304001,,
672500,,0.001,,672010,-261.00521560668943,,,,21.959082194328307,1000.0,3157.6905782401564
675000,,0.001,,674010,-260.9409228820801,,,,19.198763967037202,1000.0,3236.5958546996117
676037,3060.40466709,0.001,90,675010,-261.01912292480466,7476,955.69,2828,23.921338351011276,,
677500,,0.001,,676738,-261.25353660164296,,,,25.04461989396221,1000.0,3157.19376449585
679765,3054.2797026200005,0.001,90,678738,-261.0419145202637,7513,952.97,2832,28.77474061870575,,
680000,,0.001,,679738,-260.72511599731445,,,,24.775803710460664,1000.0,3219.3844352155925
682500,,0.001,,681738,-261.58289407348633,,,,21.03856137752533,1000.0,3249.2846182644366
683765,3055.35708824,0.001,90,682738,-261.854082824707,7569,952.97,2836,18.886430901527405,,
685000,,0.001,,684738,-261.87345986938476,,,,29.253531769037245,784.35,2578.038068336248
687500,,0.001,,686738,-262.6031786193848,,,,30.11839912223816,1000.0,3198.2251803666354
687765,3057.0398845399995,,90,,,7617,952.97,2840,,,
690000,,0.001,,689738,-262.84985974121093,,,,23.984026612997056,1000.0,3200.74882440269
691765,3056.4345685199996,0.001,90,690738,-262.53728198242186,7656,952.97,2844,19.64001091504097,,
692500,,0.001,,691738,-262.68321759033205,,,,26.685787779331207,894.0,2881.822866797447
695000,,0.001,,694738,-262.4427800292969,,,,25.08537777495384,1000.0,3225.360036253929
695765,3056.7089322099996,,90,,,7709,952.97,2848,,,
697500,,0.001,,696756,-268.86967298719617,,,,10.078016387091743,1000.0,3197.039402627945
698783,3055.3218291599997,0.001,90,697756,-262.70048876953126,7741,952.12,2852,20.61381323838234,,
700000,,0.001,,699756,-263.3161495666504,,,,25.2026767141819,773.25,2474.4496482491495
702022,3030.8602029800004,0.001,90,700995,-262.7801675415039,7771,944.51,2856,26.444889879226686,,
702500,,0.001,,702133,-264.5650444583616,,,,13.578024345895518,884.05,2772.7457626461983
703353,2940.99518271,0.001,90,703223,-263.6088687472873,7797,917.82,2860,14.487305137846205,,
705000,,0.001,,704429,-262.6763407389323,,,,44.58645392158657,911.15,2889.386841738224
706456,2923.292235380001,0.001,90,705429,-263.70874151611326,7823,913.43,2864,21.342241457223892,,
707500,,0.001,,707429,-263.8079388122559,,,,26.605837627887727,1000.0,3165.8234162330627
710000,,0.001,,709429,-263.9152192382812,,,,25.421479769706725,1000.0,3286.6839393854143
710456,2925.2503444300005,,90,,,7876,913.43,2868,,,
712500,,0.001,,712429,-264.8918566894531,,,,20.789983378887175,1000.0,3262.3155756652354
714456,2927.036403,0.001,90,713429,-264.06654202270505,7914,913.43,2872,27.714711403846742,,
715000,,0.001,,714429,-264.17063436889646,,,,26.153637304067612,878.55,2649.0040386140345
717500,,0.001,,717429,-264.803694152832,,,,17.94346551823616,974.85,3077.8845211327075
718456,2926.62121007,,90,,,7966,913.43,2876,,,
720000,,0.001,,719429,-265.7738839111328,,,,22.922627789258957,1000.0,3244.513893327117
722456,2926.0769981099997,0.001,90,721429,-265.5302286071777,8004,913.43,2880,21.08827440237999,,
722500,,0.001,,722429,-266.3997540893555,,,,25.387133784770967,1000.0,3209.770433315635
725000,,0.001,,724429,-265.5598499450684,,,,24.254130830287934,1000.0,3256.5843645393848
726456,2956.33964224,0.001,90,725429,-266.43989413452147,8055,922.85,2884,23.207817883729934,,
727500,,0.001,,727429,-266.4728735656738,,,,20.184298305034638,1000.0,3193.5655541419983
730000,,0.001,,729429,-266.6473645324707,,,,24.12894857263565,1000.0,3207.2335901618003
730456,2956.6795219300006,,90,,,8110,922.85,2888,,,
732500,,0.001,,732429,-266.81651116943357,,,,24.36150773358345,1000.0,3201.014865165949
734456,2978.7366194799997,0.001,90,733429,-266.82005053710935,8149,929.17,2892,22.230178310394287,,
735000,,0.001,,734429,-267.36271670532227,,,,16.040012533903123,958.75,3146.840612655878
737500,,0.001,,737429,-267.5398425598145,,,,25.23323749256134,1000.0,3227.4332832098007
738456,2980.1317412400003,,90,,,8204,929.17,2896,,,
740000,,0.001,,739934,-267.3958728027344,,,,15.041961056232452,667.1,2215.7051857441666
741961,2966.0876070999993,0.001,90,740934,-267.9067664489746,8234,924.22,2900,18.35369206929207,,
742500,,0.001,,741934,-267.3430880126953,,,,20.439879393339158,1000.0,3212.5519481807946
745000,,0.001,,744728,-267.34125524902345,,,,17.52130671095848,1000.0,3303.091281566024
745755,2981.14755834,,89,,,8289,928.51,2904,,,
747500,,0.001,,746728,-267.2607515563965,,,,23.912331192970274,905.05,2917.006025803089
749755,2981.96529814,0.001,90,748728,-266.9279750671387,8324,928.51,2908,21.1743194565773,,
750000,,0.001,,749728,-267.7878939819336,,,,18.81949605178833,516.9,1634.669601380825
752500,,0.001,,751728,-268.1184529724121,,,,20.42884565615654,1000.0,3292.0099665880202
753755,2984.0674002700002,0.001,90,752728,-269.0563787841797,8368,928.51,2912,22.199348363637924,,
755000,,0.001,,754728,-268.4381648864746,,,,20.395189108848573,1000.0,3195.2545567929747
757500,,0.001,,756728,-268.7137341308594,,,,22.991311193466185,1000.0,3164.373552724719
757755,3011.1718612799996,,89,,,8423,937.18,2916,,,
759782,2947.56778957,0.001,90,759742,-268.1741703578404,8438,917.45,2920,9.138619422912598,,
760000,,0.001,,759799,-266.8729771205357,,,,23.413787746429442,899.45,2906.15016489923
760140,2830.7436706800004,,89,,,8452,881.03,2924,,,
762500,,0.001,,761483,-269.07072998046874,,,,23.24525252890587,1000.0,3252.8075790673493
762510,2779.51360657,,89,,,8478,864.73,2928,,,
765000,,0.001,,764483,-269.65050512695314,,,,21.786616742372512,1000.0,3253.9216632783414
766510,2788.12928244,0.001,89,765483,-269.01522485351563,8516,867.45,2932,23.1043203625679,,
767500,,0.001,,766483,-269.5186708984375,,,,14.20206422162056,1000.0,3207.043616884947
770000,,0.001,,769483,-269.11176443481446,,,,20.93840301132202,1000.0,3194.6175268769266
770510,2787.91618604,,89,,,8569,867.45,2936,,,
772500,,0.001,,771483,-269.0577460021973,,,,20.459812344789505,1000.0,3170.8457583785057
774510,2787.4215999499997,0.001,89,773483,-269.83884655761716,8606,867.45,2940,19.9307069978714,,
775000,,0.001,,774483,-269.0912707824707,,,,19.06234464120865,1000.0,3294.1240321218966
777500,,0.001,,776483,-269.63585638427736,,,,28.02965916991234,1000.0,3245.765702408552
778510,2789.6019864699997,0.001,89,777483,-269.59962063598635,8657,867.45,2944,26.995461773872375,,
780000,,0.001,,779483,-269.5907638549805,,,,28.223280874490737,1000.0,3221.5000462293624
782500,,0.001,,781483,-269.3329202880859,,,,21.711165231466293,1000.0,3231.5891501486303
782510,2790.16396594,,89,,,8710,867.45,2948,,,
785000,,0.001,,784483,-269.12559173583986,,,,23.541876428842546,1000.0,3229.0162585020066
786510,2819.8334959599997,0.001,89,785483,-269.85723220825196,8746,877.27,2952,23.830750454187392,,
787500,,0.001,,786483,-269.4811022644043,,,,22.813090751886367,1000.0,3215.480005386472
790000,,0.001,,789483,-270.45442877197263,,,,15.54328901219368,1000.0,3218.092997190356
790510,2845.80917054,,89,,,8800,884.88,2956,,,
792500,,0.001,,791483,-270.4564321899414,,,,20.16431212377548,1000.0,3189.0819779723884
794510,2935.39613471,0.001,89,793483,-270.39513098144533,8838,911.57,2960,18.814987227916717,,
795000,,0.001,,794483,-270.1837182006836,,,,22.4003095934391,1000.0,3276.480603837967
797500,,0.001,,796483,-270.28438735961913,,,,24.78093954515457,1000.0,3366.762399178743
798510,2968.88289836,0.001,89,797483,-270.62927227783206,8891,920.54,2964,22.461991849660873,,
800000,,0.001,,799483,-270.45441427612303,,,,16.784662750959395,955.3,3088.3383905529977
802500,,0.001,,801483,-271.10222845458986,,,,25.36525526714325,1000.0,3253.2588464319706
802510,2969.18875108,,89,,,8943,920.54,2968,,,
805000,,0.001,,804483,-270.52671691894534,,,,23.053565239906312,1000.0,3171.0490722626446
806510,2966.8758522299995,0.001,89,805483,-270.8888289489746,8982,920.54,2972,17.38921250414848,,
807500,,0.001,,806483,-270.763904876709,,,,19.072227467775345,1000.0,3240.2227342844008
810000,,0.001,,809483,-270.8585195007324,,,,21.51960555315018,1000.0,3210.7427006840708
810510,2969.2447702299996,,89,,,9034,920.54,2976,,,
812500,,0.001,,811483,-270.8096118469238,,,,25.07222432541847,676.1,2248.1498897492884
814510,2970.03420583,0.001,89,813483,-271.4976349182129,9066,920.54,2980,23.061177997350693,,
815000,,0.001,,814823,-271.1904851576861,,,,27.72698992210276,1000.0,3223.174091076851
817500,,0.001,,816823,-271.7884158935547,,,,21.91529231643677,1000.0,3216.42781701684
817850,2952.29927609,,89,,,9117,913.94,2984,,,
820000,,0.001,,819823,-271.4759567565918,,,,33.61684614753723,965.85,3177.4116221189497
821850,2951.8628510299995,0.001,89,820823,-271.1149388427734,9151,913.94,2988,16.393607291936874,,
822500,,0.001,,821823,-271.77854876708983,,,,19.667556609392165,1000.0,3169.125484830141
825000,,0.001,,824823,-272.2345682373047,,,,22.155515697717668,1000.0,3324.981081497669
825850,2952.2598132499993,,89,,,9205,913.94,2992,,,
827500,,0.001,,826823,-271.61910598754883,,,,19.290877248287202,1000.0,3232.0160630881787
829850,2952.992621380001,0.001,89,828823,-272.00736044311526,9244,913.94,2996,18.23453585958481,,
830000,,0.001,,829823,-272.2143735046387,,,,20.405819097518922,675.35,2066.729732337594
832500,,0.001,,832094,-272.95553799438477,,,,16.133596106052398,1000.0,3212.759610670805
833121,2943.1044742399995,,89,,,9289,911.6,3000,,,
835000,,0.001,,834511,-273.13949774169924,,,,24.16932694888115,615.45,1964.9896202415227
836538,2928.7354461299997,0.001,89,835511,-272.56031359863283,9317,907.83,3004,22.723245248556136,,
837500,,0.001,,836511,-272.9349978637695,,,,20.955986500263215,1000.0,3138.4390784442426
838727,2870.22028248,0.001,89,838638,-273.08929532534114,9348,889.72,3008,22.74578847458692,,
838899,2742.0112079799997,0.001,89,838829,-274.5792236328125,9349,851.44,3012,25.068689584732056,,
840000,,0.001,,839872,-273.0218897705078,,,,25.742580030441285,599.65,2070.6524942338465
842293,2724.8401719500002,0.001,89,841448,-273.6635282897949,9374,845.38,3016,30.26680869293213,,
842500,,0.001,,842266,-273.2968956683842,,,,19.615862762432517,1000.0,3199.8246631294487
845000,,0.001,,844266,-273.530786529541,,,,24.050546880483626,1000.0,3235.6899378299713
846293,2788.3227547299994,0.001,89,845266,-273.96810989379884,9427,865.11,3020,23.957254620790483,,
847500,,0.001,,847266,-273.4779955749512,,,,22.077942274332045,1000.0,3239.2443364799024
849410,2875.77804158,0.001,89,849266,-273.49660012817384,9465,892.7,3024,20.7882549033165,,
850000,,0.001,,849383,-274.63467301993535,,,,20.45629378669282,1000.0,3208.3966863393784
852500,,0.001,,852383,-273.77792971801756,,,,27.368508437871935,942.9,3116.306098777056
853410,2927.8984959599993,,89,,,9514,909.0,3028,,,
855000,,0.001,,854383,-274.27289425659177,,,,21.92675745511055,1000.0,3205.821775448322
857410,2929.095911080001,0.001,89,856383,-274.3392692871094,9553,909.0,3032,30.794372274160384,,
857500,,0.001,,857383,-273.7696589355469,,,,19.20605387210846,1000.0,3218.666307732463
860000,,0.001,,859383,-274.09049411010744,,,,27.268446964502335,500.35,1567.680721306801
861410,2930.1963134000002,0.001,89,860383,-273.5300874023437,9597,909.0,3036,26.294925684928895,,
862500,,0.001,,861624,-274.73543227014466,,,,22.272657131258384,1000.0,3333.75869038105
864157,2890.59973541,0.001,89,863130,-274.47850645766425,9626,896.47,3040,29.18178641277811,,
865000,,0.001,,864130,-274.0386098937988,,,,27.141278522729873,1000.0,3249.6997735917566
867500,,0.001,,867130,-274.217768951416,,,,22.769999075651167,1000.0,3235.6909291565416
868157,2891.3398220499994,,89,,,9681,896.47,3044,,,
870000,,0.001,,869130,-274.57279138183594,,,,19.294367509126662,954.25,3099.451094800234
871656,2876.67180331,0.001,89,871130,-274.68962365722655,9715,891.46,3048,21.03922920203209,,
872500,,0.001,,871629,-275.5797484371078,,,,30.544350208404786,514.9,1729.6015142798424
875000,,0.001,,874629,-274.8803134765625,,,,23.466455734729767,955.95,3092.7787253320216
875656,2880.45127272,,89,,,9758,891.46,3052,,,
877500,,0.001,,876629,-274.93394143676755,,,,18.657413901805878,354.2,1077.5736412882804
879656,2880.62135246,0.001,89,878629,-275.23677493286135,9786,891.46,3056,19.112776810407638,,
880000,,0.001,,879629,-274.66248764038085,,,,19.71975499033928,1000.0,3287.654078537226
882500,,0.001,,881629,-274.7853948059082,,,,15.759033292293548,1000.0,3278.8392369717358
883656,2882.78138309,0.001,89,882629,-276.02167749023437,9841,891.46,3060,21.965408632278443,,
885000,,0.001,,884629,-275.67038766479493,,,,13.70593651652336,1000.0,3165.500911924243
887500,,0.001,,886629,-275.43178057861326,,,,24.235310262441637,1000.0,3229.670633947849
887656,2881.9680111999996,,89,,,9896,891.46,3064,,,
890000,,0.001,,889629,-275.2598002319336,,,,19.238956133127214,1000.0,3272.4797067552804
891583,2881.6578783700006,0.001,89,890629,-275.2338740539551,9933,890.73,3068,23.963530990839004,,
892500,,0.001,,892079,-276.0776240907866,,,,31.29488627131081,980.8,3156.0738537728785
895000,,0.001,,894079,-275.3747442626953,,,,14.797878016471863,170.1,441.10979450941085
895106,2866.4942685700003,,89,,,9971,885.96,3072,,,
897346,2806.6351295400004,0.001,89,896319,-274.93993682861327,9983,868.36,3076,63.918143847757136,,
897500,,0.001,,897412,-276.57768541701296,,,,43.8525849721765,1000.0,3223.039955472946
900000,,0.001,,899412,-276.31775970458983,,,,16.148483730793,1000.0,3218.3139785945414
900439,2775.8939621100003,,89,,,10029,859.29,3080,,,
902500,,0.001,,902412,-275.528611328125,,,,21.067325315713884,1000.0,3229.111892580986
904246,2787.95383076,0.001,89,903412,-275.5142990417481,10064,863.96,3084,23.781005175828934,,
905000,,0.001,,904219,-276.0120363448453,,,,25.97520315691441,1000.0,3301.51748046577
907500,,0.001,,907219,-276.5380723876953,,,,22.00327423620224,1000.0,3165.710768803954
908246,2788.93750899,,89,,,10116,863.96,3088,,,
910000,,0.001,,909219,-276.47563201904296,,,,20.60272514176369,740.15,2316.9403314352035
912246,2787.36633026,0.001,89,911219,-276.20291427612307,10149,863.96,3092,22.05547055196762,,
912500,,0.001,,912219,-276.915905456543,,,,31.939391558885575,1000.0,3314.5756335824726
915000,,0.001,,914219,-276.42751345825195,,,,21.102548084020615,495.75,1640.7771454155445
916246,2784.90721321,0.001,89,915219,-276.75531423950196,10194,863.96,3096,19.257320154190065,,
917500,,0.001,,917297,-276.2335470328059,,,,21.148376382694344,841.15,2752.012511527538
918372,2750.44874614,0.001,89,918297,-276.219154296875,10224,852.51,3100,25.05848550605774,,
919840,2684.6011857200006,0.001,89,919765,-276.3332276611328,10232,833.02,3104,17.9494807369709,,
920000,,0.001,,919963,-276.12727783203127,,,,7.627542247772217,115.0,301.05566343069074
920990,2647.4345906900003,,89,,,10236,822.63,3108,,,
922500,,0.001,,922382,-276.58304528808594,,,,27.570080411434173,1000.0,3172.3461834847926
924409,2756.08512401,0.001,90,923382,-277.18076593017577,10270,855.1,3112,27.19437516140938,,
925000,,0.001,,924382,-276.7429745483398,,,,23.684180141210557,1000.0,3176.482149899006
927500,,0.001,,927382,-277.57926510620115,,,,21.979849099397658,897.4,2980.3698196053506
928110,2765.01383744,,89,,,10322,858.17,3116,,,
930000,,0.001,,929847,-278.45692822265624,,,,25.966891558170317,906.4,2973.7845408916473
931177,2738.7962099700007,0.001,89,930631,-278.45702190788427,10354,848.84,3120,27.94018849122281,,
932500,,0.001,,932150,-278.12117114257813,,,,19.261972662687302,1000.0,3179.256828409433
935000,,0.001,,934040,-277.9186291641064,,,,12.966121197282598,1000.0,3226.2470452994107
935067,2766.20685901,,89,,,10404,856.57,3124,,,
937096,2699.80031684,0.001,89,936583,-278.96843591308595,10416,836.86,3128,23.28726816892624,,
937500,,0.001,,937069,-278.84187197587124,,,,18.754471292221005,1000.0,3150.3288275897503
940000,,0.001,,939069,-278.52595166015624,,,,25.340918818712236,987.65,3179.0592932343484
941096,2697.8120742199994,0.001,89,940069,-279.1511302490234,10467,836.86,3132,26.437457594633102,,
942500,,0.001,,942314,-278.6600288696289,,,,21.005370305776594,1000.0,3255.5731842398645
944341,2673.7787857200005,0.001,89,943314,-278.9578264160156,10501,829.31,3136,20.802780267715455,,
945000,,0.001,,944607,-278.88340487545486,,,,29.658737243645835,1000.0,3202.4253189057113
947500,,0.001,,946607,-278.42575390625,,,,26.11990021491051,964.45,3125.182132065296
947634,2692.83575663,,89,,,10550,834.77,3140,,,
950000,,0.001,,949777,-279.1838607788086,,,,19.821639071941377,985.6,3158.7888546675445
950804,2666.7441375,,89,,,10583,826.47,3144,,,
952500,,0.001,,951777,-278.89316412353514,,,,19.94723888039589,1000.0,3236.345640030503
954804,2682.31572413,0.001,89,953777,-279.44915234375,10620,831.48,3148,18.009560682058336,,
955000,,0.001,,954777,-279.5709576416016,,,,21.450999664783478,1000.0,3317.4235831588508
957500,,0.001,,956777,-280.0304221801758,,,,24.22547906374931,1000.0,3217.247052800655
958804,2681.75781372,0.001,89,957777,-279.62614031982423,10673,831.48,3152,26.296752488851546,,
960000,,0.001,,959777,-279.51502014160155,,,,19.23280258512497,1000.0,3296.067812868953
962500,,0.001,,961777,-279.7620502319336,,,,18.291857562303544,1000.0,3282.8636858791115
962804,2683.0407690599995,,89,,,10727,831.48,3156,,,
965000,,0.001,,964777,-279.76344158935547,,,,20.097632065057756,1000.0,3249.035139977932
966804,2682.5441695500003,0.001,89,965777,-279.6646663208008,10763,831.48,3160,21.484966971158983,,
967500,,0.001,,966777,-280.01793463134766,,,,20.100556949138642,1000.0,3256.5604243159296
970000,,0.001,,969777,-279.91707330322265,,,,16.220775799274445,982.55,3212.8086107313634
970804,2683.54898149,,89,,,10815,831.48,3164,,,
972500,,0.001,,971777,-279.7606084594727,,,,23.923422205209732,1000.0,3209.497294956446
974295,2665.2017134499997,0.001,89,973777,-279.88759594726565,10851,827.12,3168,17.765488616466524,,
975000,,0.001,,974268,-280.4993299778884,,,,17.722655606124164,994.7,3179.077413600683
977500,,0.001,,976610,-279.5890465938684,,,,25.645177624958418,731.4,2409.6879466563464
977637,2660.73245887,,89,,,10894,825.31,3172,,,
980000,,0.001,,979610,-279.62007693481445,,,,18.657498228549958,1000.0,3248.5041613161566
981637,2720.6568757699993,0.001,89,980610,-279.89019860839846,10929,842.91,3176,24.284852823257445,,
982500,,0.001,,981610,-280.06492578125,,,,22.656876262426376,1000.0,3275.531640779972
985000,,0.001,,984610,-280.12688464355466,,,,20.15099392056465,968.95,3188.3924590051174
985637,2753.2924909799995,,89,,,10982,851.98,3180,,,
987500,,0.001,,987330,-279.9822340745192,,,,21.362088516210818,910.1,2923.2552769184113
988357,2722.97810594,,89,,,11011,841.11,3184,,,
990000,,0.001,,989330,-280.3780015869141,,,,22.426805124998094,854.95,2842.56662209332
992357,2725.26996309,0.001,89,991330,-280.6471701660156,11043,841.11,3188,29.743169199466706,,
992500,,0.001,,992330,-280.4548440551758,,,,20.265205749988557,1000.0,3221.697304967046
995000,,0.001,,994330,-281.00488922119143,,,,24.60934858107567,1000.0,3204.063676407933
996357,2727.1791728599997,0.001,89,995330,-280.75654376220706,11096,841.11,3192,29.959924380779267,,
997500,,0.001,,997330,-280.6245036010742,,,,23.700515059947968,1000.0,3291.94342854321
1000000,,0.001,,999234,-280.810292944444,,,,21.363899766607624,1000.0,3188.519938915968
1000261,2727.81302098,,89,,,11149,840.15,3196,,,
