time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
2048,,,,952.86,3762.13841014,1945200,16996,,114,,
2052,1948182,30.39156467628479,0.001,952.86,3763.41670831,1949200,17028,-297.759057434082,114,,
,1949182,27.158400524139406,0.001,,,1950000,,-298.05510009765624,,2949.11842170218,836.7
2056,1951403,31.990289571598105,0.001,945.07,3737.1484745000007,1952421,17065,-298.0155536998402,114,,
,1954590,26.123660395622252,0.001,,,1955000,,-298.6797312011719,,4092.2838963160293,1000.0
2060,,,,939.04,3717.3656690599996,1955608,17104,,114,,
2064,1958590,28.432135023117066,0.001,939.04,3718.1830676500012,1959608,17136,-298.8469678955078,114,,
,1959590,28.155164828300475,0.001,,,1960000,,-298.9023876953125,,4008.2762788329333,1000.0
2068,1962590,29.721547523498536,0.001,939.04,3709.8229576100007,1963608,17183,-299.25506970214843,114,,
,1964590,26.326119660377504,0.001,,,1965000,,-299.59271185302737,,3909.8708064124744,1000.0
2072,1966590,27.46656328010559,0.001,946.64,3744.7655396200003,1967608,17229,-299.61709613037107,114,,
,1969590,31.99365958595276,0.001,,,1970000,,-300.3491787719727,,3996.11717130309,1000.0
2076,1970590,28.369796868801117,0.001,946.64,3747.30016236,1971608,17275,-300.4878186645508,114,,
,1974590,31.572756148338318,0.001,,,1975000,,-300.81423974609373,,4015.4627655667255,1000.0
2080,,,,951.29,3765.6861843799998,1975608,17320,,114,,
2084,1978590,22.936833344459533,0.001,951.29,3769.5302246900014,1979608,17352,-301.27787890625,114,,
,1979590,28.91646898651123,0.001,,,1980000,,-301.1964739379883,,3948.2955655406813,1000.0
2088,1982590,29.51409665775299,0.001,956.38,3794.0087088000005,1983608,17398,-301.79037115478513,114,,
,1984590,27.653883627891542,0.001,,,1985000,,-302.13642755126955,,3942.787541839294,1000.0
2092,1986590,25.915017909049986,0.001,956.38,3794.8486453200003,1987608,17444,-302.11852923583984,113,,
,1989590,27.190932207107544,0.001,,,1990000,,-302.8414496459961,,3978.518443983048,1000.0
2096,1990590,28.910023432731627,0.001,958.2,3806.225741139999,1991608,17490,-302.83644458007814,113,,
,1994590,25.89365381002426,0.001,,,1995000,,-303.3868251953125,,3231.2870993289166,799.6
2100,,,,957.37,3799.8502685199996,1995525,17533,,113,,
2104,1998507,24.26538086414337,0.001,957.37,3807.71884492,1999525,17564,-303.66835119628905,113,,
,1999507,25.73898661661148,0.001,,,2000000,,-303.8795112304687,,3432.8125268067697,1000.0
