time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
131,588829,22.16,37.95528924,4484,28232,588716,0.35688496629397076,0.001,-16.2309401252053,,
131,588917,22.15,37.930811090000006,4484,28236,588804,0.3446717316454107,0.001,-16.219870393926445,,
131,589006,22.16,37.94697265,4485,28240,588892,0.39449938522143796,0.001,-16.408819632096723,,
131,589096,22.18,37.978397369999996,4485,28244,588983,0.37059172039682214,0.001,-16.545400792902168,,
131,589183,22.18,37.97929201,4486,28248,589070,0.3281834768978032,0.001,-17.00710730119185,,
131,589273,22.2,38.01894379,4486,28252,589160,0.3341708332300186,0.001,-16.26125127618963,,
131,589361,22.2,38.01736969,4486,28256,589247,0.3392685584046624,0.001,-16.692268458279695,,
131,589450,22.19,38.00753913,4487,28260,589336,0.3374294543808157,0.001,-16.493887207724832,,
131,589537,22.17,37.9744513,4487,28264,589424,0.38048467243259604,0.001,-16.670283404263582,,
131,589626,22.18,37.988461869999995,4488,28268,589513,0.3345531490833863,0.001,-16.225379510359332,,
131,589714,22.15,37.929656120000004,4488,28272,589601,0.4021786261688579,0.001,-16.465917673977938,,
131,589803,22.14,37.916025190000006,4489,28276,589689,0.3628880124200474,0.001,-16.206927732987836,,
131,589893,22.15,37.929966879999995,4489,28280,589779,0.3944986435500058,0.001,-16.357634370977227,,
131,589984,22.18,37.98067946,4490,28284,589870,0.3224565192409184,0.001,-16.209645589192707,,
,590000,,,,,589893,0.3469399991242782,0.001,-16.111712715842508,22.05,37.899486523866656
131,590074,22.17,37.97558641,4491,28288,589961,0.3392618907534558,0.001,-16.614099849354137,,
131,590162,22.15,37.93343067,4491,28292,590049,0.3625154407186942,0.001,-16.404821395874023,,
131,590251,22.14,37.914582290000006,4492,28296,590137,0.37734388221393933,0.001,-16.4991813139482,,
131,590340,22.15,37.92820784,4492,28300,590227,0.39216490154681,0.001,-16.482421614907004,,
131,590429,22.15,37.930105010000005,4492,28304,590316,0.3956539197401567,0.001,-16.69461874528365,,
131,590517,22.15,37.93035587,4493,28308,590404,0.3067318282344125,0.001,-16.812033133073285,,
131,590605,22.15,37.94221459,4493,28312,590492,0.3461929370056499,0.001,-16.77715440229936,,
131,590695,22.16,37.9626557,4494,28316,590581,0.3333433744582263,0.001,-16.07929342443293,,
131,590783,22.16,37.96517688,4494,28320,590671,0.3347381461750377,0.001,-16.35701456936923,,
131,590873,22.19,38.00840827,4495,28324,590760,0.3878412803877955,0.001,-16.477423032124836,,
131,590963,22.2,38.02461726000001,4495,28328,590850,0.3861126520416953,0.001,-16.60731142217463,,
131,591053,22.24,38.089714519999994,4496,28332,590939,0.3709877146915956,0.001,-16.693636027249422,,
131,591143,22.26,38.132046149999994,4496,28336,591030,0.3217590781657592,0.001,-16.411648352940876,,
131,591232,22.26,38.13396174,4497,28340,591119,0.3247644589705901,0.001,-16.60825079137629,,
131,591319,22.23,38.09526537,4497,28344,591206,0.39759068191051483,0.001,-16.41974570534446,,
131,591408,22.25,38.12435574,4498,28348,591295,0.3406136611645872,0.001,-16.45623848655007,,
131,591496,22.23,38.08993276,4498,28352,591383,0.3211437998847528,0.001,-17.0058894590898,,
131,591584,22.23,38.08628816,4499,28356,591471,0.3278894207694314,0.001,-16.260420539162375,,
131,591672,22.22,38.06548949,4499,28360,591559,0.3886071619662372,0.001,-16.183452519503508,,
131,591761,22.24,38.09871278,4500,28364,591647,0.3862972672690045,0.001,-16.53350422599099,,
131,591850,22.24,38.104056990000004,4500,28368,591736,0.36269357258623297,0.001,-17.15007851340554,,
131,591938,22.24,38.11414803,4500,28372,591825,0.324758774467877,0.001,-16.434557342529295,,
131,592028,22.25,38.115436190000004,4501,28376,591915,0.35109651477440545,0.001,-16.221318158236418,,
131,592116,22.23,38.084290519999996,4501,28380,592003,0.33823869919235056,0.001,-16.67097421125932,,
131,592204,22.2,38.04027176,4502,28384,592091,0.36758536235852673,0.001,-17.085367116061125,,
131,592291,22.17,37.97982259,4502,28388,592178,0.3354725823515937,0.001,-16.702850515192207,,
131,592380,22.18,38.00083231,4503,28392,592267,0.32313496145335113,0.001,-16.610153024846856,,
131,592469,22.18,37.99702163,4503,28396,592355,0.3858682161027735,0.001,-16.5938738042658,,
,592500,,,,,592400,0.31900430944832886,0.001,-16.41356745633212,22.05,37.899486523866656
131,592560,22.2,38.02203552,4504,28400,592446,0.3308472860118617,0.001,-16.644969542821247,,
131,592650,22.21,38.03827429000001,4505,28404,592536,0.3511876386144887,0.001,-16.53631854057312,,
131,592741,22.24,38.07901746,4505,28408,592627,0.3499554273757068,0.001,-16.804204680702902,,
131,592829,22.24,38.06387421,4506,28412,592716,0.3834527128416559,0.001,-17.074374039967854,,
131,592915,22.2,37.99152549,4506,28416,592803,0.350021402944218,0.001,-16.2965105230158,,
131,593004,22.21,38.007547040000006,4506,28420,592891,0.3335449018261649,0.001,-16.798677877946332,,
131,593092,22.19,37.97699117,4507,28424,592980,0.3266117044470527,0.001,-16.685388218272816,,
131,593181,22.18,37.960162360000005,4507,28428,593069,0.39139621637084265,0.001,-16.81132238561457,,
131,593270,22.17,37.953371880000006,4508,28432,593157,0.3254711025140502,0.001,-16.451478264548562,,
131,593360,22.17,37.94537538,4508,28436,593247,0.3514405424180238,0.001,-16.683112838051535,,
131,593448,22.16,37.929501859999995,4509,28440,593335,0.40925151245160535,0.001,-16.470599954778496,,
131,593537,22.18,37.94863521,4509,28444,593424,0.6012802201768627,0.001,-16.691364288330078,,
131,593624,22.16,37.92152026,4510,28448,593511,0.3339867503805594,0.001,-16.581149448047984,,
131,593712,22.16,37.91997656,4510,28452,593599,0.3024918631367061,0.001,-16.423826564442027,,
131,593800,22.16,37.92553172,4511,28456,593687,0.28680677034638147,0.001,-16.384766925464977,,
131,593889,22.17,37.94279435,4511,28460,593776,0.31308943168683484,0.001,-16.36914600025524,,
131,593976,22.15,37.902318400000006,4512,28464,593862,0.3035801194963001,0.001,-16.602818055586383,,
131,594067,22.17,37.93169017999999,4512,28468,593953,0.3108798949555917,0.001,-16.627443313598633,,
131,594154,22.16,37.907767240000005,4513,28472,594041,0.32863994416865433,0.001,-16.389087763699617,,
131,594244,22.16,37.918936550000005,4513,28476,594130,0.3433256965616475,0.001,-17.09397013982137,,
131,594333,22.17,37.93069768000001,4513,28480,594220,0.32686909423633054,0.001,-16.68327522277832,,
131,594423,22.19,37.960208370000004,4514,28484,594309,0.35115970264781604,0.001,-16.7821082201871,,
131,594513,22.22,38.01333791,4514,28488,594399,0.3608569787307219,0.001,-16.190272851423785,,
131,594603,22.23,38.03446037,4515,28492,594489,0.346051115881313,0.001,-16.403888789090242,,
131,594691,22.22,38.01712739,4515,28496,594578,0.35776118460026657,0.001,-16.347199960188433,,
131,594780,22.2,37.984673889999996,4516,28500,594667,0.31334553788537567,0.001,-16.433803645047274,,
131,594869,22.19,37.961187669999994,4516,28504,594755,0.3361353990824326,0.001,-16.23622772910378,,
131,594955,22.14,37.88623126,4517,28508,594842,0.35370291627588724,0.001,-16.49291402643377,,
,595000,,,,,594887,0.3442109201265418,0.001,-16.331806096163664,22.05,37.899486523866656
131,595044,22.15,37.91342483,4517,28512,594931,0.3464213785800067,0.001,-16.350657896562055,,
131,595131,22.16,37.93049976,4518,28516,595018,0.36424938250671735,0.001,-16.6590558832342,,
131,595222,22.18,37.966192709999994,4518,28520,595108,0.3512219210033831,0.001,-16.589998960494995,,
131,595309,22.17,37.94800583,4519,28524,595195,0.35304549065503205,0.001,-16.41511969132857,,
131,595397,22.16,37.93498208,4519,28528,595285,0.3566497036001899,0.001,-16.567191557450727,,
131,595487,22.17,37.945179949999996,4520,28532,595373,0.33525914472082385,0.001,-16.901257861744273,,
131,595576,22.16,37.92870945,4520,28536,595463,0.32981137186288834,0.001,-16.203910047357734,,
131,595664,22.16,37.93360113,4521,28540,595552,0.3268314857374538,0.001,-16.540705334056508,,
131,595753,22.16,37.94431957,4521,28544,595640,0.355098527410756,0.001,-16.470206181208294,,
131,595841,22.17,37.962794699999996,4522,28548,595728,0.34111533246257086,0.001,-16.268510124900125,,
131,595929,22.17,37.96759893,4522,28552,595816,0.3527382165193558,0.001,-16.541588956659492,,
131,596017,22.17,37.95641166,4523,28556,595904,0.342219088049162,0.001,-16.528054324063387,,
131,596105,22.16,37.94718139,4523,28560,595992,0.38176907937635074,0.001,-17.18770443309437,,
131,596195,22.19,38.0047838,4523,28564,596081,0.35839309949766507,0.001,-16.959175543351606,,
131,596282,22.15,37.93764702,4524,28568,596170,0.3461168340661309,0.001,-16.860592755404387,,
131,596371,22.17,37.97851122,4524,28572,596258,0.34493845430287445,0.001,-16.31507041237571,,
131,596458,22.14,37.93200908000001,4525,28576,596345,0.41172662377357483,0.001,-16.6709001714533,,
131,596546,22.13,37.923043910000004,4525,28580,596432,0.3950355209055401,0.001,-16.727219668301668,,
131,596634,22.11,37.893623690000005,4526,28584,596521,0.33238896185701544,0.001,-16.271575580943715,,
131,596722,22.09,37.85701212,4526,28588,596609,0.3833927661180496,0.001,-16.443093039772727,,
131,596810,22.07,37.81929536,4527,28592,596697,0.3547963391650807,0.001,-16.407466541637074,,
131,596899,22.08,37.834728299999995,4527,28596,596785,0.3426287871870128,0.001,-16.256230787797406,,
131,596988,22.08,37.843938269999995,4528,28600,596875,0.31093904172832315,0.001,-16.388263268904254,,
131,597077,22.08,37.84687881,4528,28604,596963,0.3425066389820792,0.001,-16.17320780320601,,
131,597163,22.08,37.85276828000001,4528,28608,597051,0.3909310833329246,0.001,-16.21601104736328,,
131,597252,22.08,37.84759434,4529,28612,597138,0.3506252643736926,0.001,-16.802821852944113,,
131,597342,22.11,37.896766660000004,4529,28616,597229,0.3518889287243719,0.001,-16.65006048029119,,
131,597430,22.08,37.84494942,4530,28620,597317,0.38268944214690814,0.001,-16.07653704556552,,
,597500,,,,,597408,0.3494775159203488,0.001,-16.42979057629903,22.05,37.899486523866656
131,597522,22.13,37.92595459,4530,28624,,,,,,
131,597610,22.13,37.92413232999999,4531,28628,597498,0.3311112550171939,0.001,-16.757907087152656,,
131,597699,22.12,37.90904633,4531,28632,597586,0.31104763732715085,0.001,-16.41424811970104,,
131,597788,22.12,37.9097108,4532,28636,597675,0.3038485138253732,0.001,-16.31723386591131,,
131,597877,22.13,37.917618,4532,28640,597764,0.37052260015321814,0.001,-16.207278887430828,,
131,597967,22.14,37.935977099999995,4533,28644,597853,0.3160426779226823,0.001,-16.011913212862883,,
131,598055,22.14,37.93345184,4533,28648,597943,0.32815299928188324,0.001,-16.548786943609063,,
131,598144,22.15,37.942957789999994,4534,28652,598032,0.3566204970297606,0.001,-16.507783730824787,,
131,598232,22.15,37.95155579,4534,28656,598119,0.3938623869960958,0.001,-16.496005405079234,,
131,598321,22.16,37.96164098,4535,28660,598208,0.3534786660562862,0.001,-16.461243456060235,,
131,598411,22.16,37.958812759999994,4535,28664,598297,0.3484104871749878,0.001,-16.94362597032027,,
131,598499,22.17,37.98049975,4535,28668,598386,0.32470702176744287,0.001,-16.85191466591575,,
131,598585,22.14,37.926487339999994,4536,28672,598473,0.3749672309918837,0.001,-16.566194187511098,,
131,598675,22.17,37.96956264000001,4536,28676,598562,0.36032515290108597,0.001,-16.96636321327903,,
131,598765,22.19,38.00232359,4537,28680,598652,0.3391278036262678,0.001,-16.68649474779765,,
131,598852,22.18,37.98768776,4537,28684,598739,0.3299759524789723,0.001,-16.515551567077637,,
131,598939,22.17,37.97106094,4538,28688,598826,0.3543811497234163,0.001,-16.2750226801092,,
131,599027,22.17,37.96906652999999,4538,28692,598914,0.32263180207122455,0.001,-16.249217813665215,,
131,599115,22.16,37.95471765,4539,28696,599002,0.3446005474437367,0.001,-16.360308213667437,,
131,599205,22.17,37.96424218,4539,28700,599091,0.31842143630439584,0.001,-16.413288116455078,,
132,599294,22.17,37.96646069,4540,28704,599180,0.6328347738493573,0.001,-16.064705675298516,,
132,599381,22.18,37.98097963000001,4540,28708,599268,0.3684553138234399,0.001,-16.831269004128195,,
132,599470,22.18,37.97661054,4540,28712,599356,0.3767765773968263,0.001,-16.746245297518644,,
132,599557,22.15,37.92769992,4541,28716,599444,0.40662064864521935,0.001,-16.587244033813477,,
132,599646,22.16,37.945180130000004,4541,28720,599532,0.37421083043922077,0.001,-15.866855534640225,,
132,599735,22.13,37.89968644,4542,28724,599622,0.37894242053682153,0.001,-16.600276080044832,,
132,599825,22.15,37.92974144,4542,28728,599711,0.3251502669375876,0.001,-16.745107824152168,,
132,599913,22.14,37.9142212,4543,28732,599800,0.385245833884586,0.001,-16.473322868347168,,
,600000,,,,,599890,0.3461348524560099,0.001,-16.204949617385864,22.05,37.899486523866656
132,600003,22.15,37.935840989999996,4544,28736,,,,,,
132,600093,22.16,37.95729894999999,4544,28740,599979,0.3577183579856699,0.001,-16.443290623751555,,
132,600179,22.12,37.892273450000005,4544,28744,600067,0.3570828756148165,0.001,-17.03501605987549,,
132,600269,22.14,37.92331021,4545,28748,600156,0.3289836748786595,0.001,-16.495110193888348,,
132,600356,22.12,37.89411707,4545,28752,600243,0.32326650619506836,0.001,-16.752317255193535,,
132,600444,22.12,37.895491760000006,4546,28756,600331,0.3373650447888808,0.001,-16.69375046816739,,
132,600534,22.13,37.909066210000006,4546,28760,600421,0.33367872626885126,0.001,-16.890435912392356,,
132,600621,22.1,37.85744064,4547,28764,600508,0.3649358678431738,0.001,-16.331571839072488,,
132,600710,22.11,37.86775177,4547,28768,600597,0.3321728201016136,0.001,-16.2777323289351,,
132,600797,22.12,37.88932867,4548,28772,600684,0.35360991387140184,0.001,-16.639502005143598,,
132,600886,22.11,37.873112680000006,4548,28776,600772,0.3482602563771335,0.001,-16.752722133289684,,
132,600974,22.09,37.83293037000001,4549,28780,600861,0.34562003070657904,0.001,-16.352988936684348,,
132,601063,22.11,37.86760743,4549,28784,600950,0.3470210251600846,0.001,-16.31065805753072,,
132,601151,22.12,37.8885313,4550,28788,601038,0.3356441259384155,0.001,-16.891392534429375,,
132,601240,22.13,37.90694792000001,4550,28792,601126,0.3865637901154431,0.001,-16.408940488641914,,
132,601326,22.11,37.87590311,4550,28796,601214,0.31431661049524945,0.001,-16.908057993108574,,
132,601412,22.07,37.81101642,4551,28800,601300,0.3436106226660989,0.001,-16.209547996520996,,
132,601501,22.07,37.81592869,4551,28804,601387,0.35157679563218897,0.001,-16.252753951332785,,
132,601588,22.07,37.82206544,4552,28808,601475,0.36892943761565467,0.001,-16.364029710943047,,
132,601678,22.08,37.846764629999996,4552,28812,601565,0.32661904783352563,0.001,-16.367298473011363,,
132,601768,22.11,37.89723516,4553,28816,601654,0.33076910091483075,0.001,-16.181233406066895,,
132,601855,22.09,37.86275069,4553,28820,601742,0.335410169579766,0.001,-16.573486935008656,,
132,601943,22.08,37.8547862,4553,28824,601830,0.3542507915269761,0.001,-16.641569917852227,,
132,602031,22.06,37.82104011999999,4554,28828,601918,0.33202005380933935,0.001,-16.18358325958252,,
132,602117,22.04,37.78334539,4554,28832,602005,0.35518924824216147,0.001,-16.883233417164195,,
132,602205,22.02,37.74621985,4555,28836,602092,0.3370646426211233,0.001,-17.16909909248352,,
132,602294,22.01,37.729918760000004,4555,28840,602181,0.3552558828483928,0.001,-16.786466858603738,,
132,602383,22.04,37.78430708,4556,28844,602269,0.31180875951593573,0.001,-17.017196481878106,,
132,602473,22.04,37.790907510000004,4556,28848,602360,0.3381253765976947,0.001,-16.599661747614544,,
,602500,,,,,602404,0.5508759197863665,0.001,-16.56817219474099,22.05,37.899486523866656
132,602562,22.06,37.820406770000005,4557,28852,602449,0.349581547758796,0.001,-16.329444538463246,,
132,602650,22.06,37.82138168,4557,28856,602537,0.36897980741092135,0.001,-16.54500207901001,,
132,602737,22.03,37.77818056,4558,28860,602625,0.32880473001436755,0.001,-16.512758948586203,,
132,602827,22.06,37.833599809999996,4558,28864,602713,0.32957623121531116,0.001,-16.233535073020242,,
132,602915,22.05,37.82915677,4559,28868,602802,0.38053248887476715,0.001,-16.32575209935506,,
132,603004,22.07,37.855877639999996,4559,28872,602891,0.3439409953096639,0.001,-16.769160010597922,,
132,603092,22.06,37.834848869999995,4560,28876,602979,0.3483344587412747,0.001,-16.04430476101962,,
132,603179,22.05,37.82639702,4560,28880,603066,0.39547514847733756,0.001,-16.329686164855957,,
132,603267,22.04,37.806227160000006,4560,28884,603154,0.35833401707085694,0.001,-16.4345740404996,,
132,603356,22.05,37.817080610000005,4561,28888,603242,0.34149152785539627,0.001,-16.424881761724297,,
132,603446,22.06,37.83598923,4561,28892,603333,0.4482282588015432,0.001,-16.517176714810457,,
132,603536,22.1,37.90001937,4562,28896,603423,0.3651050708510659,0.001,-16.557489828629926,,
132,603625,22.13,37.94591189,4562,28900,603512,0.3696462762626735,0.001,-16.340096473693848,,
132,603715,22.14,37.95303149,4563,28904,603601,0.3604351003532824,0.001,-16.419116366993297,,
132,603805,22.17,37.98372127,4563,28908,603691,0.3360627517104149,0.001,-16.406377098777078,,
132,603893,22.15,37.95538972,4564,28912,603779,0.3471152526991708,0.001,-16.277303981781007,,
132,603981,22.13,37.926737669999994,4564,28916,603868,0.36129532948784204,0.001,-16.712912638982136,,
132,604070,22.15,37.95900004,4565,28920,603957,0.34478888457471674,0.001,-15.929908058860086,,
132,604158,22.15,37.95105516999999,4565,28924,604045,0.3626918765631589,0.001,-16.25197072462602,,
132,604245,22.14,37.93523325,4565,28928,604132,0.3621380953561692,0.001,-16.7641865123402,,
132,604335,22.18,37.99954516,4566,28932,604221,0.3444671061905948,0.001,-16.26789630543102,,
132,604421,22.16,37.968201560000004,4566,28936,604308,0.37800713018937543,0.001,-16.215041333978828,,
132,604508,22.14,37.938623310000004,4567,28940,604395,0.4511574466120113,0.001,-16.63104672865434,,
132,604597,22.14,37.932556299999995,4567,28944,604485,0.3878017987893975,0.001,-16.733859062194824,,
132,604686,22.13,37.912122999999994,4568,28948,604572,0.3765130232680928,0.001,-16.799349784851074,,
132,604775,22.13,37.91079953,4568,28952,604662,0.35917285343875055,0.001,-16.180091937383015,,
132,604864,22.14,37.91986258,4569,28956,604750,0.37437615475871344,0.001,-16.614333846352316,,
132,604952,22.15,37.93701442,4569,28960,604839,0.3414496248183043,0.001,-16.12874915383079,,
,605000,,,,,604905,0.35408876023509284,0.001,-16.527215524153277,22.05,37.899486523866656
132,605040,22.13,37.89992762,4570,28964,604927,0.40444542467594147,0.001,-17.170181967995383,,
132,605127,22.12,37.88140525,4570,28968,605014,0.39491297778758133,0.001,-16.598660815845836,,
132,605216,22.12,37.88207197,4571,28972,605103,0.40874713388356293,0.001,-16.51069060238925,,
132,605304,22.12,37.89701593,4571,28976,605191,0.3938296992670406,0.001,-16.28933030908758,,
132,605394,22.15,37.93397057,4572,28980,605280,0.38030515204776416,0.001,-15.756728432395242,,
132,605483,22.16,37.94327069,4572,28984,605370,0.40836610848253424,0.001,-16.448608571832832,,
132,605571,22.15,37.93491642,4573,28988,605459,0.4029463245110078,0.001,-16.326537999239836,,
132,605658,22.12,37.88613968,4573,28992,605545,0.39558514139868994,0.001,-16.852754939686168,,
132,605746,22.1,37.861392359999996,4574,28996,605633,0.42203620211644605,0.001,-16.075066739862617,,
132,605836,22.11,37.879181870000004,4574,29000,605723,0.3953106675458991,0.001,-16.483257033608176,,
132,605924,22.09,37.844202980000006,4574,29004,605812,0.4048911022103351,0.001,-16.27583901087443,,
132,606012,22.07,37.82250188999999,4575,29008,605899,0.41790029948407953,0.001,-16.72384548187256,,
132,606100,22.07,37.82024996999999,4575,29012,605987,0.39919241856444965,0.001,-16.481644370339133,,
132,606188,22.07,37.81821419,4576,29016,606075,0.3994121009653265,0.001,-16.110972664572976,,
132,606276,22.06,37.80412569999999,4576,29020,606163,0.3778235851363702,0.001,-15.909138072620738,,
132,606364,22.06,37.79616535,4577,29024,606251,0.38587579131126404,0.001,-16.517465418035332,,
132,606454,22.09,37.85643305,4577,29028,606341,0.35467536611990497,0.001,-16.09512251073664,,
132,606545,22.1,37.875926480000004,4578,29032,606431,0.37186653717704443,0.001,-16.50465167652477,,
132,606633,22.12,37.90546694,4578,29036,606520,0.3936543735590848,0.001,-16.351040493358266,,
132,606721,22.13,37.923473949999995,4579,29040,606608,0.3478124155239625,0.001,-16.451938802545722,,
132,606811,22.14,37.940565639999996,4579,29044,606698,0.35017892912678095,0.001,-16.074328422546387,,
132,606901,22.15,37.956111209999996,4579,29048,606788,0.3492924747141925,0.001,-15.957975300875576,,
132,606990,22.15,37.956369959999996,4580,29052,606877,0.3836110532283783,0.001,-16.337829676541414,,
132,607079,22.15,37.95366916,4580,29056,606967,0.3650687777477762,0.001,-16.286120414733887,,
132,607166,22.14,37.93567588999999,4581,29060,607053,0.37375334853475745,0.001,-16.155784433538262,,
132,607255,22.15,37.94398141,4581,29064,607142,0.34995497221296484,0.001,-15.777960950678045,,
132,607342,22.15,37.936882309999994,4582,29068,607229,0.358870076184923,0.001,-16.18879829753529,,
132,607429,22.13,37.89882078,4582,29072,607316,0.37651612361272174,0.001,-16.036617799238726,,
,607500,,,,,607404,0.35661573166196997,0.001,-16.653581445867363,22.05,37.899486523866656
132,607516,22.12,37.87670918,4583,29076,,,,,,
132,607606,22.12,37.88386095,4584,29080,607492,0.3666698025620502,0.001,-16.29796306292216,,
132,607692,22.09,37.844667460000004,4584,29084,607579,0.3257246358054025,0.001,-16.278578662872313,,
132,607780,22.09,37.84082031,4585,29088,607666,0.37067083472555334,0.001,-16.550887541337445,,
132,607869,22.11,37.872360009999994,4585,29092,607756,0.361123805696314,0.001,-16.4748047915372,,
132,607959,22.13,37.89897499,4586,29096,607845,0.3683759705586867,0.001,-16.07005362077193,,
132,608048,22.12,37.89162039,4586,29100,607936,0.37071736804817035,0.001,-16.974632660547893,,
132,608137,22.13,37.92253667,4586,29104,608024,0.35544426609640534,0.001,-16.413724342981975,,
132,608225,22.13,37.918805660000004,4587,29108,608112,0.3853886222297495,0.001,-15.918833299116654,,
132,608313,22.13,37.91047963,4587,29112,608199,0.41689441126325855,0.001,-16.554857340725984,,
132,608400,22.12,37.901563949999996,4588,29116,608286,0.3821961666856493,0.001,-16.093823866410688,,
132,608489,22.13,37.920831660000005,4588,29120,608375,0.35298648612065747,0.001,-16.586746389215644,,
132,608576,22.12,37.9055933,4589,29124,608463,0.38701698861338873,0.001,-16.40226242759011,,
132,608664,22.1,37.86783805,4589,29128,608551,0.4360570027069612,0.001,-16.35544386777011,,
132,608752,22.07,37.81677856,4590,29132,608639,0.3670462295413017,0.001,-16.36840057373047,,
132,608839,22.06,37.80286383000001,4590,29136,608726,0.34524404122070834,0.001,-16.390412937511098,,
132,608927,22.06,37.79203204,4590,29140,608814,0.3427756713195281,0.001,-16.74894159490412,,
132,609016,22.05,37.775957260000006,4591,29144,608902,0.3326891843568195,0.001,-16.40763066031716,,
132,609104,22.03,37.74708189,4591,29148,608992,0.36041834679516876,0.001,-16.182749834927645,,
132,609190,22.0,37.70389359,4592,29152,609078,0.46778764914382587,0.001,-16.137327454306863,,
132,609278,21.99,37.69009132,4592,29156,609165,0.39258897730282377,0.001,-16.714082527160645,,
132,609366,22.0,37.71061058,4593,29160,609253,0.34913343258879403,0.001,-15.930157574740322,,
132,609453,21.98,37.69064286,4593,29164,609341,0.36828414418480615,0.001,-16.08089238947088,,
132,609541,21.99,37.7192064,4594,29168,609428,0.4075494571165605,0.001,-16.477392196655273,,
132,609629,22.0,37.74143622,4594,29172,609516,0.35418629239905963,0.001,-15.786663922396572,,
132,609715,21.99,37.72575887,4595,29176,609603,0.3914005295796828,0.001,-16.27876957980069,,
132,609802,21.96,37.68011711,4595,29180,609689,0.32656015313806985,0.001,-16.124189472198488,,
132,609889,21.97,37.69131484,4596,29184,609776,0.39789188585498114,0.001,-16.167052962563254,,
132,609978,21.98,37.71110881,4596,29188,609865,0.38025077529575513,0.001,-16.281463796442207,,
,610000,,,,,609887,0.3377967869693583,0.001,-16.632056496360086,22.05,37.899486523866656
132,610067,21.98,37.708743809999994,4597,29192,609954,0.35792578821596893,0.001,-16.151151657104492,,
132,610156,21.97,37.69146016,4597,29196,610043,0.37534056874838745,0.001,-15.934717785228383,,
132,610245,21.97,37.68379693,4598,29200,610132,0.381744077259844,0.001,-16.548487316478383,,
132,610334,21.97,37.676954720000005,4598,29204,610221,0.4417126593382462,0.001,-16.262077765031293,,
132,610423,21.98,37.69629191,4599,29208,610310,0.3510595236135566,0.001,-16.45248055458069,,
132,610512,21.99,37.71530807999999,4599,29212,610398,0.35189704393798654,0.001,-16.281007419932973,,
132,610599,21.99,37.71272453,4600,29216,610486,0.35598399015990173,0.001,-16.594951976429332,,
132,610687,21.98,37.69835243000001,4600,29220,610574,0.3775487542152405,0.001,-16.547814022411,,
132,610775,21.99,37.718995650000004,4601,29224,610663,0.36573344333605334,0.001,-15.876911423423074,,
132,610864,22.0,37.73082754,4601,29228,610750,0.4766779216853055,0.001,-16.3230602091009,,
132,610952,22.0,37.724628360000004,4602,29232,610839,0.34443751112981275,0.001,-16.138869892467152,,
132,611038,21.99,37.69875478,4602,29236,610925,0.4072465022856539,0.001,-16.1383019360629,,
132,611126,21.99,37.709481929999995,4603,29240,611013,0.34852286902340973,0.001,-16.00598248568448,,
132,611215,21.99,37.71693612999999,4603,29244,611102,0.37156200679865753,0.001,-16.411269881508566,,
132,611304,22.0,37.72838904999999,4603,29248,611190,0.4103453118692745,0.001,-16.43282196738503,,
132,611391,22.01,37.7427779,4604,29252,611278,0.3535438301888379,0.001,-16.327073270624336,,
132,611478,22.0,37.729461629999996,4604,29256,611366,0.33442837518194446,0.001,-15.692813078562418,,
132,611567,22.01,37.740801590000004,4605,29260,611454,0.36076352972051373,0.001,-15.900937875111898,,
132,611655,22.02,37.75181502,4605,29264,611542,0.3448003042827953,0.001,-16.10189845345237,,
132,611744,22.03,37.74913797,4606,29268,611630,0.38252602924000134,0.001,-16.078931201588023,,
132,611832,22.03,37.74320464,4606,29272,611719,0.4033700051632794,0.001,-16.287987275557086,,
132,611922,22.07,37.79975528,4607,29276,611808,0.3577114140445536,0.001,-16.457496903159402,,
132,612009,22.07,37.79705665,4607,29280,611896,0.3352368819442662,0.001,-16.235116091641512,,
132,612095,22.06,37.783791859999994,4608,29284,611982,0.3762112203098479,0.001,-16.44640489058061,,
132,612183,22.05,37.76322012000001,4608,29288,612070,0.3397314433347095,0.001,-16.18123149871826,,
132,612270,22.03,37.73168836,4609,29292,612158,0.3427494330839677,0.001,-16.526151050220836,,
132,612357,22.01,37.70108681999999,4609,29296,612244,0.32476583265122916,0.001,-16.121366414156828,,
132,612446,22.01,37.700001029999996,4610,29300,612333,0.3632685216990384,0.001,-15.936494393782182,,
,612500,,,,,612399,0.36187422004613007,0.001,-16.35402991554954,22.05,37.899486523866656
132,612534,22.0,37.68938816,4610,29304,612421,0.35931800644506107,0.001,-16.183318051424894,,
132,612624,22.01,37.7047885,4611,29308,612509,0.3513932783495296,0.001,-16.200526324185457,,
132,612715,22.03,37.73338761,4611,29312,612601,0.385993304459945,0.001,-16.441300132057883,,
132,612803,22.04,37.7521195,4612,29316,612690,0.3971565877613814,0.001,-16.147955417633057,,
132,612893,22.06,37.77393175,4612,29320,612779,0.39003650640899484,0.001,-16.34989036213268,,
132,612979,22.04,37.75043043,4613,29324,612867,0.3587545088746331,0.001,-16.583608714017,,
132,613068,22.04,37.75033173,4613,29328,612955,0.35013390332460403,0.001,-16.424388018521395,,
132,613155,22.03,37.74383901000001,4614,29332,613042,0.41560537332580205,0.001,-16.568390586159445,,
132,613244,22.06,37.80617797,4614,29336,613131,0.484765233641321,0.001,-15.962737516923385,,
