train/n_updates,time/iterations,train/learning_rate,train/std,train/entropy_loss,train/policy_loss,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,rollout/ep_len_mean,train/value_loss,time/fps,eval/mean_reward,eval/mean_ep_length
368899,368900,0.0007,0.05065126717090607,13.050593376159668,4.577493667602539,1844500,-36.084916119999995,10924,0.8416597247123718,13.52,6.198083400726318,168,,
368999,,0.0007,0.05061887949705124,13.064712524414062,39.99818801879883,1845000,,,-2.151012897491455,,36.72309494018555,,-25.51257397532463,10.6
,369000,,,,,1845000,-36.36318329,10925,,13.44,,168,,
369099,369100,0.0007,0.050593163818120956,13.066405296325684,-6.51727819442749,1845500,-37.39444934,10928,0.9594431631267071,13.65,1.828245759010315,168,,
369199,369200,0.0007,0.050727009773254395,13.052169799804688,110.37493896484375,1846000,-34.93551202,10930,-7.308449745178223,12.78,121.94412994384766,168,,
369299,369300,0.0007,0.050810039043426514,13.045275688171387,7.48335599899292,1846500,-35.17283747,10932,0.9916343977674842,12.57,0.7209317088127136,168,,
369399,369400,0.0007,0.05066511407494545,13.072320938110352,149.1153564453125,1847000,-36.40065586,10934,-31.552066802978516,13.21,395.158203125,168,,
369499,369500,0.0007,0.050657160580158234,13.070086479187012,-133.6625213623047,1847500,-37.10315027000001,10936,-0.6280676126480103,13.57,310.2025451660156,168,,
369599,369600,0.0007,0.05054471641778946,13.090359687805176,78.1762924194336,1848000,-37.96568394,10938,0.6728881001472473,14.17,51.95977783203125,168,,
369699,369700,0.0007,0.05046524479985237,13.096117973327637,95.81576538085938,1848500,-40.101994839999996,10941,-0.18339979648590088,15.24,69.06226348876953,168,,
369799,369800,0.0007,0.0504964180290699,13.086356163024902,74.43769073486328,1849000,-43.535168819999996,10943,-32.75041580200195,16.47,125.5843276977539,168,,
369899,369900,0.0007,0.050321828573942184,13.120007514953613,-211.2027130126953,1849500,-46.17011966999999,10945,-3.017563819885254,16.75,506.3226623535156,168,,
369999,,0.0007,0.05048706382513046,13.094151496887207,374.7573547363281,1850000,,,-31.007064819335938,,960.4287109375,,-23.30533207654953,8.7
,370000,,,,,1850000,-43.31007489,10948,,15.89,,168,,
370099,370100,0.0007,0.05042853578925133,13.098919868469238,-24.719411849975586,1850500,-35.68822544,10950,0.7565436959266663,12.99,19.753862380981445,168,,
370199,370200,0.0007,0.05036844313144684,13.106623649597168,-130.4944305419922,1851000,-39.73101813,10952,-2.4800634384155273,14.41,127.90819549560547,169,,
370299,370300,0.0007,0.05045917257666588,13.091140747070312,-190.53257751464844,1851500,-41.57596969999999,10954,-13.525483131408691,15.09,363.1530456542969,169,,
370399,370400,0.0007,0.050398290157318115,13.097918510437012,-80.88970947265625,1852000,-42.55951317,10956,0.8533883839845657,15.73,47.24497604370117,169,,
370499,370500,0.0007,0.05043536424636841,13.092798233032227,49.22660827636719,1852500,-40.32319383000001,10958,0.9558622166514397,14.97,18.2832088470459,169,,
370599,370600,0.0007,0.05029570683836937,13.103869438171387,-53.5772590637207,1853000,-37.602718329999995,10960,0.5797693133354187,13.71,18.789281845092773,169,,
370699,370700,0.0007,0.05040021240711212,13.08299446105957,368.91729736328125,1853500,-32.68029529,10962,-26.104843139648438,12.08,1129.1973876953125,169,,
370799,370800,0.0007,0.050497595220804214,13.075711250305176,-53.910335540771484,1854000,-34.80031728,10964,0.05589526891708374,12.81,29.351835250854492,169,,
370899,370900,0.0007,0.05057946592569351,13.07190227508545,31.758682250976562,1854500,-36.85417436,10966,0.7992484271526337,13.47,8.635022163391113,169,,
370999,,0.0007,0.050456006079912186,13.08843994140625,110.32012939453125,1855000,,,-34.4057731628418,,374.40130615234375,,-31.26823374032974,11.8
,371000,,,,,1855000,-38.00844659,10968,,13.89,,169,,
371099,371100,0.0007,0.050452135503292084,13.0757474899292,-0.934338390827179,1855500,-44.43468689,10970,-7.4345502853393555,15.82,72.09977722167969,169,,
371199,371200,0.0007,0.05043356120586395,13.071398735046387,-57.91301345825195,1856000,-48.553567860000015,10972,0.2497551441192627,17.3,26.44870376586914,169,,
371299,371300,0.0007,0.05047023296356201,13.064074516296387,-222.4307861328125,1856500,-50.31381202000001,10974,0.20589977502822876,17.78,692.2137451171875,169,,
371399,371400,0.0007,0.050615642219781876,13.0299711227417,326.6680908203125,1857000,-50.14576462,10977,-3.830768585205078,17.92,690.7797241210938,169,,
371499,371500,0.0007,0.050608959048986435,13.034207344055176,101.95650482177734,1857500,-57.35619189000001,10979,-3.0094099044799805,20.13,85.28497314453125,169,,
371599,371600,0.0007,0.05065348371863365,13.033340454101562,-724.6796264648438,1858000,-64.61930992999999,10981,-217.18740844726562,22.53,5729.13232421875,169,,
371699,371700,0.0007,0.0504644401371479,13.052268028259277,74.92667388916016,1858500,-67.14922305,10983,-4.309908866882324,23.55,37.32956314086914,169,,
371799,371800,0.0007,0.050435204058885574,13.051093101501465,101.87337493896484,1859000,-72.62020445,10986,0.09962177276611328,25.51,73.80095672607422,169,,
371899,371900,0.0007,0.050306759774684906,13.079306602478027,9.385997772216797,1859500,-78.11848816000001,10987,-2.659355401992798,26.98,1.5289371013641357,169,,
371999,,0.0007,0.05025004595518112,13.088086128234863,67.130615234375,1860000,,,0.1897217035293579,,38.67121124267578,,-49.41838193312287,19.5
,372000,,,,,1860000,-73.09091549,10990,,25.8,,169,,
372099,372100,0.0007,0.050473302602767944,13.061978340148926,139.1879119873047,1860500,-68.0405549,10992,0.2687097191810608,24.28,103.94573211669922,169,,
372199,372200,0.0007,0.050677694380283356,13.016446113586426,-160.2717742919922,1861000,-71.93873996,10994,-46.63051223754883,25.36,881.1720581054688,169,,
372299,372300,0.0007,0.05071798339486122,13.010485649108887,139.9483184814453,1861500,-64.96186915,10997,-0.14500701427459717,23.03,157.36904907226562,169,,
372399,372400,0.0007,0.05089002102613449,12.975943565368652,18.300230026245117,1862000,-56.24653183,10999,-12.944165229797363,20.4,50.09897994995117,169,,
372499,372500,0.0007,0.05066721886396408,13.018179893493652,-50.019775390625,1862500,-50.946023100000005,11001,-69.06157684326172,19.09,324.39190673828125,169,,
372599,372600,0.0007,0.05062553659081459,13.034014701843262,204.8721923828125,1863000,-50.472838419999995,11003,-0.7812272310256958,19.3,254.5575714111328,169,,
372699,372700,0.0007,0.050373226404190063,13.07048225402832,-372.50634765625,1863500,-50.41498055000001,11005,-73.70608520507812,18.95,1428.024658203125,169,,
372799,372800,0.0007,0.0504649356007576,13.062085151672363,-96.7552261352539,1864000,-55.93113362,11007,0.3002225160598755,20.5,52.680694580078125,169,,
372899,372900,0.0007,0.05051220953464508,13.063377380371094,17.484567642211914,1864500,-61.46169608,11009,0.9990258606849238,22.06,3.3843789100646973,169,,
372999,,0.0007,0.05031266808509827,13.090829849243164,72.5998306274414,1865000,,,-3.433147430419922,,52.1590461730957,,-37.95222087055445,15.1
,373000,,,,,1865000,-57.86011656000001,11011,,20.49,,169,,
373099,373100,0.0007,0.05018413066864014,13.107815742492676,-35.05878829956055,1865500,-55.82441312999998,11013,-0.5410239696502686,19.72,28.24460220336914,169,,
373199,373200,0.0007,0.04994932934641838,13.141539573669434,399.2704772949219,1866000,-54.94345915000001,11015,-107.6384506225586,19.32,2075.419189453125,169,,
373299,373300,0.0007,0.04978282004594803,13.165797233581543,-319.3235778808594,1866500,-55.052888870000004,11017,0.6484876871109009,19.15,1064.3336181640625,169,,
373399,373400,0.0007,0.04970937967300415,13.185614585876465,-355.93353271484375,1867000,-52.089535210000015,11019,-19.78990364074707,18.1,991.16845703125,169,,
373499,373500,0.0007,0.04962359368801117,13.191963195800781,179.55206298828125,1867500,-52.551983019999994,11021,-16.9671688079834,18.05,431.2906188964844,169,,
373599,373600,0.0007,0.04954545199871063,13.213391304016113,-451.384765625,1868000,-45.243233929999995,11023,-0.376217246055603,15.63,1252.5804443359375,169,,
373699,373700,0.0007,0.04957426339387894,13.210904121398926,-100.84761047363281,1868500,-43.21893844,11025,0.6873528361320496,14.94,62.30192184448242,169,,
373799,373800,0.0007,0.04959436506032944,13.203231811523438,0.7907989621162415,1869000,-39.9462017,11027,0.5915865898132324,13.88,4.519183158874512,169,,
373899,373900,0.0007,0.04954760521650314,13.197588920593262,373.8811950683594,1869500,-36.461636559999995,11029,-36.90364074707031,12.8,997.3195190429688,169,,
373999,,0.0007,0.049597688019275665,13.209362983703613,17.095998764038086,1870000,,,0.7141648828983307,,12.280253410339355,,-29.878442561626436,11.1
,374000,,,,,1870000,-32.65313284,11032,,11.61,,169,,
374099,374100,0.0007,0.049573931843042374,13.200549125671387,-38.269020080566406,1870500,-29.876831439999997,11034,0.41629165410995483,10.95,13.971037864685059,169,,
374199,374200,0.0007,0.04992276430130005,13.154135704040527,-25.814868927001953,1871000,-32.046205240000006,11036,-1.9273605346679688,12.1,10.456244468688965,169,,
374299,374300,0.0007,0.04986646771430969,13.159268379211426,-118.77601623535156,1871500,-35.71483131,11038,-0.3830883502960205,12.99,112.42170715332031,169,,
374399,374400,0.0007,0.04971141368150711,13.199320793151855,-49.13020706176758,1872000,-39.78937146,11041,-6.868734836578369,14.59,67.50209045410156,169,,
374499,374500,0.0007,0.0497618243098259,13.196301460266113,17.991928100585938,1872500,-41.28639553,11043,0.9964045844972134,14.72,2.1785430908203125,169,,
374599,374600,0.0007,0.04961153864860535,13.217279434204102,8.945536613464355,1873000,-40.31363157,11045,0.5967566967010498,14.98,4.843503475189209,169,,
374699,374700,0.0007,0.04964710399508476,13.206158638000488,88.0579833984375,1873500,-44.113635419999994,11047,-1.6603271961212158,16.22,101.78156280517578,169,,
374799,374800,0.0007,0.049616169184446335,13.210223197937012,129.12770080566406,1874000,-47.819342500000005,11050,-0.3641775846481323,17.91,111.36537170410156,169,,
374899,374900,0.0007,0.049492426216602325,13.21288776397705,70.56204223632812,1874500,-52.961470340000005,11052,-1.1376607418060303,19.57,38.881710052490234,169,,
374999,,0.0007,0.04932784289121628,13.230363845825195,-12.8622465133667,1875000,,,0.9976412099786103,,2.0088837146759033,,-51.609071312099694,20.2
,375000,,,,,1875000,-54.28372667000001,11055,,19.93,,169,,
375099,375100,0.0007,0.04952005669474602,13.212752342224121,302.2946472167969,1875500,-47.4753513,11057,-31.1163330078125,17.85,681.1679077148438,169,,
375199,375200,0.0007,0.04956502467393875,13.217806816101074,54.274391174316406,1876000,-41.5941493,11059,0.2942414879798889,16.17,26.772058486938477,169,,
375299,375300,0.0007,0.0494857132434845,13.23242473602295,96.24370574951172,1876500,-42.06249473,11061,-4.86776065826416,16.99,92.99077606201172,169,,
375399,375400,0.0007,0.04955762252211571,13.222757339477539,-295.3175354003906,1877000,-48.90949831,11063,-1.4514439105987549,18.91,1341.6151123046875,169,,
375499,375500,0.0007,0.049470171332359314,13.243295669555664,201.86964416503906,1877500,-50.413843979999996,11065,0.18814873695373535,19.45,267.9361877441406,169,,
375599,375600,0.0007,0.04964762181043625,13.217686653137207,-14.780606269836426,1878000,-47.626756050000004,11066,-11.28650951385498,17.7,350.207275390625,169,,
375699,375700,0.0007,0.04963795840740204,13.205924034118652,64.90730285644531,1878500,-49.00428787,11068,-8.817265510559082,18.14,109.97869110107422,169,,
375799,375800,0.0007,0.04942983761429787,13.230737686157227,-23.159793853759766,1879000,-44.97753238,11070,0.9806107115000486,16.76,11.228056907653809,169,,
375899,375900,0.0007,0.04918866977095604,13.257636070251465,-9.40900993347168,1879500,-49.513002719999996,11072,0.8635724484920502,17.91,1.8639461994171143,169,,
375999,,0.0007,0.04903654009103775,13.283780097961426,-82.87564086914062,1880000,,,0.9653591029345989,,62.68811798095703,,-48.57230411716737,21.0
,376000,,,,,1880000,-47.135155409999996,11074,,17.27,,169,,
376099,376100,0.0007,0.048887863755226135,13.309369087219238,-25.799463272094727,1880500,-46.755837819999996,11077,0.9746528211981058,17.39,12.337389945983887,169,,
376199,376200,0.0007,0.0489041730761528,13.308850288391113,-22.745655059814453,1881000,-42.66960481,11079,-0.6779009103775024,16.01,68.51112365722656,169,,
376299,376300,0.0007,0.048876769840717316,13.308845520019531,158.70164489746094,1881500,-45.465646590000006,11081,-1.6457648277282715,17.22,147.9262237548828,169,,
376399,376400,0.0007,0.048945359885692596,13.294589042663574,-95.03547668457031,1882000,-48.68749755999998,11084,0.9973022984340787,18.23,45.69144821166992,169,,
376499,376500,0.0007,0.048719003796577454,13.334406852722168,-4.786841869354248,1882500,-49.05913637999999,11086,0.9973537197802216,18.25,1.0838665962219238,169,,
376599,376600,0.0007,0.04861763119697571,13.343606948852539,-10.584738731384277,1883000,-50.20977197,11088,0.9155149683356285,19.08,12.183682441711426,169,,
376699,376700,0.0007,0.04836558923125267,13.375737190246582,1.298681616783142,1883500,-43.21146164000002,11090,0.35810691118240356,16.15,18.521265029907227,169,,
376799,376800,0.0007,0.048494141548871994,13.353487014770508,-29.81830406188965,1884000,-45.42888503000001,11092,0.027165353298187256,17.07,13.435434341430664,169,,
376899,376900,0.0007,0.04851328954100609,13.340575218200684,-8.34337043762207,1884500,-40.182705309999996,11094,0.988636264577508,15.09,1.55311918258667,169,,
376999,,0.0007,0.04838787764310837,13.362133979797363,-202.44886779785156,1885000,,,0.762345626950264,,262.7715759277344,,-28.87858540415764,10.0
,377000,,,,,1885000,-42.51544615000001,11096,,15.97,,169,,
377099,377100,0.0007,0.048433803021907806,13.345059394836426,-323.47119140625,1885500,-39.29961856,11098,0.6199682056903839,14.67,578.601318359375,169,,
377199,377200,0.0007,0.04855272173881531,13.332653999328613,6.179332256317139,1886000,-38.546078740000006,11100,0.9602794945240021,14.07,1.431662678718567,169,,
377299,377300,0.0007,0.04842665418982506,13.357439994812012,14.016253471374512,1886500,-34.21170549,11102,0.931212991476059,12.81,1.8034394979476929,169,,
377399,377400,0.0007,0.048476994037628174,13.343011856079102,-52.98366928100586,1887000,-34.79249624,11104,-1.1178038120269775,12.84,33.71246337890625,169,,
377499,377500,0.0007,0.04847089201211929,13.344647407531738,189.66790771484375,1887500,-40.439645150000004,11106,-70.23690032958984,14.75,525.04443359375,169,,
377599,377600,0.0007,0.04848809912800789,13.3361234664917,-262.7999267578125,1888000,-44.076774160000014,11108,-0.8677178621292114,15.77,424.024658203125,169,,
377699,377700,0.0007,0.0484340563416481,13.352871894836426,329.7921447753906,1888500,-47.96219767,11110,-16.499462127685547,17.24,611.8055419921875,169,,
377799,377800,0.0007,0.04863426834344864,13.306689262390137,-202.5098114013672,1889000,-47.43190100999999,11112,-7.986489295959473,17.1,352.0837097167969,169,,
377899,377900,0.0007,0.04847662150859833,13.345222473144531,-731.2020874023438,1889500,-45.57472154,11114,-5.74110746383667,16.87,3333.456787109375,170,,
377999,,0.0007,0.04821684584021568,13.374844551086426,-196.569091796875,1890000,,,-2.5627706050872803,,225.46377563476562,,-32.2189828813076,11.9
,378000,,,,,1890000,-45.141479079999996,11116,,16.63,,170,,
378099,378100,0.0007,0.04812416061758995,13.394012451171875,477.3351745605469,1890500,-38.50041205,11118,-0.6751233339309692,14.55,1289.5858154296875,170,,
378199,378200,0.0007,0.04822773486375809,13.375704765319824,-30.830175399780273,1891000,-44.33634343999999,11120,0.9867281503975391,16.74,7.42690896987915,170,,
378299,378300,0.0007,0.04816865921020508,13.376849174499512,18.509923934936523,1891500,-34.92453981,11122,0.9769849423319101,12.9,2.4010169506073,170,,
378399,378400,0.0007,0.04819642752408981,13.361221313476562,-186.5030059814453,1892000,-27.400256380000005,11124,0.6566348373889923,9.83,182.70880126953125,170,,
378499,378500,0.0007,0.04827229678630829,13.361872673034668,170.6449432373047,1892500,-31.805159829999997,11126,0.6656511425971985,11.34,154.5139617919922,170,,
378599,378600,0.0007,0.04820580780506134,13.375906944274902,289.2383728027344,1893000,-31.18897633,11128,-0.05880582332611084,11.1,420.3837585449219,170,,
378699,378700,0.0007,0.04826739430427551,13.362375259399414,34.47272491455078,1893500,-31.667342719999997,11131,-0.8056007623672485,11.07,9.689994812011719,170,,
378799,378800,0.0007,0.04824896156787872,13.363238334655762,-34.45772933959961,1894000,-31.667342719999997,11133,-29.327829360961914,11.07,31.710174560546875,170,,
378899,378900,0.0007,0.04835299402475357,13.340304374694824,-319.1893005371094,1894500,-57.39469639,11135,0.5024268925189972,21.14,707.9451293945312,170,,
378999,,0.0007,0.0482192188501358,13.357256889343262,117.750244140625,1895000,,,-0.37714946269989014,,98.34725189208984,,-25.251308200508355,9.4
,379000,,,,,1895000,-61.20797251,11137,,22.39,,170,,
379099,379100,0.0007,0.04822327569127083,13.356732368469238,13.213763236999512,1895500,-65.8069742,11139,0.9475450627505779,24.14,4.797321319580078,170,,
379199,379200,0.0007,0.04827291518449783,13.336424827575684,-0.9899799227714539,1896000,-39.355063470000005,11142,0.9380142763257027,13.97,2.267773151397705,170,,
379299,379300,0.0007,0.04825545847415924,13.336453437805176,16.893497467041016,1896500,-32.20071819,11144,-0.8450722694396973,11.55,4.068334579467773,170,,
379399,379400,0.0007,0.048245444893836975,13.3318510055542,-5.708261966705322,1897000,-32.20071819,11146,-13.318941116333008,11.55,4.2248969078063965,170,,
379499,379500,0.0007,0.04832315444946289,13.321337699890137,152.02268981933594,1897500,-56.02208395,11148,-3.4053239822387695,20.82,147.88975524902344,170,,
379599,379600,0.0007,0.04827171191573143,13.331918716430664,286.752197265625,1898000,-56.913338169999996,11150,-2.7181150913238525,21.15,510.81134033203125,170,,
379699,379700,0.0007,0.048283133655786514,13.330527305603027,-26.016523361206055,1898500,-35.16007699,11153,0.7925978153944016,12.72,7.362401008605957,170,,
379799,379800,0.0007,0.04835783690214157,13.324287414550781,49.31775665283203,1899000,-33.89618577000001,11155,-1.2972817420959473,12.3,21.254322052001953,170,,
379899,379900,0.0007,0.04833868145942688,13.322547912597656,16.31168556213379,1899500,-33.89618577000001,11157,0.7467875182628632,12.3,2.5080368518829346,170,,
379999,,0.0007,0.048404231667518616,13.309137344360352,301.4417419433594,1900000,,,-47.9243049621582,,885.6525268554688,,-25.655244067311287,9.6
,380000,,,,,1900000,-64.27598234000001,11159,,23.36,,170,,
380099,380100,0.0007,0.04836031794548035,13.3137845993042,70.45681762695312,1900500,-65.55368332,11161,-3.416262149810791,23.75,31.932056427001953,170,,
380199,380200,0.0007,0.04829392209649086,13.308769226074219,-33.977691650390625,1901000,-65.55368332,11162,-5.012382984161377,23.75,11.488227844238281,170,,
380299,380300,0.0007,0.0482923649251461,13.308282852172852,-572.0870971679688,1901500,-89.02365222,11164,-41.972206115722656,32.78,1715.194580078125,170,,
380399,380400,0.0007,0.04830291122198105,13.308972358703613,44.39783477783203,1902000,-89.91592832,11166,-130.78855895996094,33.31,26.42803382873535,170,,
380499,380500,0.0007,0.0484551340341568,13.28149700164795,-38.316524505615234,1902500,-71.73643148,11169,0.9844963746145368,26.65,9.874802589416504,170,,
380599,380600,0.0007,0.04856797680258751,13.271435737609863,23.66631317138672,1903000,-48.197593469999994,11171,0.9819612465798855,17.59,5.927894115447998,170,,
380699,380700,0.0007,0.04851891100406647,13.287646293640137,481.5713806152344,1903500,-48.225728630000006,11173,-46.44534683227539,17.57,1356.1832275390625,170,,
380799,380800,0.0007,0.04840189218521118,13.312222480773926,-4.887197017669678,1904000,-48.850708280000006,11175,-1.7736988067626953,17.87,1.9910900592803955,170,,
380899,380900,0.0007,0.04846135154366493,13.305648803710938,411.4969177246094,1904500,-48.850708280000006,11178,-1759.8441162109375,17.87,4176.61865234375,170,,
380999,,0.0007,0.04851468652486801,13.298362731933594,-224.3708038330078,1905000,,,0.21524757146835327,,647.6598510742188,,-306.79704906083646,115.1
,381000,,,,,1905000,-71.05848158000002,11182,,26.09,,170,,
381099,381100,0.0007,0.04847848787903786,13.305813789367676,86.63011932373047,1905500,-71.67187119,11184,-4.47187614440918,26.75,126.3644790649414,170,,
381199,381200,0.0007,0.04850345104932785,13.316008567810059,25.729145050048828,1906000,-75.39603508,11186,-8.010903358459473,27.8,93.9926986694336,170,,
381299,381300,0.0007,0.04849061369895935,13.321812629699707,-43.86954879760742,1906500,-51.103392140000004,11188,0.5145127475261688,18.66,153.81004333496094,170,,
381399,381400,0.0007,0.048377566039562225,13.331021308898926,25.083194732666016,1907000,-46.22374653999999,11190,-2.0676534175872803,16.89,3.734438419342041,170,,
381499,381500,0.0007,0.04836302250623703,13.322928428649902,-650.4545288085938,1907500,-61.714032640000006,11192,-4.991565704345703,23.09,4059.3125,170,,
381599,381600,0.0007,0.04853731766343117,13.28824520111084,-195.07504272460938,1908000,-56.775505540000005,11194,0.44381093978881836,20.87,244.46153259277344,170,,
381699,381700,0.0007,0.048566460609436035,13.275912284851074,-210.7972869873047,1908500,-51.68954255000001,11196,-3.573469638824463,19.08,657.7084350585938,170,,
381799,381800,0.0007,0.048544373363256454,13.271173477172852,49.30411911010742,1909000,-37.92911448000001,11198,-1.6951093673706055,13.5,15.887127876281738,170,,
381899,381900,0.0007,0.048507846891880035,13.285959243774414,25.341585159301758,1909500,-44.530970960000005,11200,0.9675861522555351,16.0,7.324992656707764,170,,
381999,,0.0007,0.04853235185146332,13.276575088500977,-116.82866668701172,1910000,,,-17.923582077026367,,219.2445068359375,,-37.73506782948971,13.1
,382000,,,,,1910000,-48.032043970000004,11203,,16.73,,170,,
382099,382100,0.0007,0.04858734458684921,13.263571739196777,19.30011558532715,1910500,-45.73358236000001,11205,-0.5523505210876465,16.09,3.0366618633270264,170,,
382199,382200,0.0007,0.04885542392730713,13.214303970336914,69.94843292236328,1911000,-45.73358236000001,11207,-8.308769226074219,16.09,28.765844345092773,170,,
382299,382300,0.0007,0.04887311905622482,13.21899700164795,121.04994201660156,1911500,-71.59159486,11208,-5.113317489624023,25.68,180.6968536376953,170,,
382399,382400,0.0007,0.04870903119444847,13.240933418273926,136.0739288330078,1912000,-69.22967241,11210,0.9030055850744247,25.0,166.2314453125,170,,
382499,382500,0.0007,0.048608727753162384,13.259109497070312,-26.6929988861084,1912500,-68.11463195,11212,-0.41562116146087646,24.91,34.65479278564453,170,,
382599,382600,0.0007,0.04874158278107643,13.242354393005371,24.411245346069336,1913000,-67.87247008000001,11214,-2.273252487182617,24.9,8.03376293182373,170,,
382699,382700,0.0007,0.04868616163730621,13.240655899047852,56.52695846557617,1913500,-79.72864075,11216,-4.295246601104736,29.11,24.659530639648438,170,,
382799,382800,0.0007,0.04877142235636711,13.225323677062988,8.556700706481934,1914000,-79.72864075,11218,-0.5482428073883057,29.11,0.570034384727478,170,,
382899,382900,0.0007,0.048793595284223557,13.214886665344238,-361.8509216308594,1914500,-81.87261606999999,11221,-7.258398056030273,29.35,998.1759643554688,170,,
382999,,0.0007,0.04890909045934677,13.186030387878418,-108.12712860107422,1915000,,,-2.317824363708496,,100.85883331298828,,-50.040743781626226,18.1
,383000,,,,,1915000,-81.95077455,11223,,29.05,,170,,
383099,383100,0.0007,0.0489039421081543,13.19440746307373,-107.47551727294922,1915500,-78.7169032,11225,-2.9388067722320557,27.75,116.7213363647461,170,,
383199,383200,0.0007,0.049062758684158325,13.162707328796387,-12.272096633911133,1916000,-69.74451232,11228,-0.9864391088485718,24.56,1.90438973903656,170,,
383299,383300,0.0007,0.04906637221574783,13.152422904968262,13.05631160736084,1916500,-82.19479381,11230,-0.9579943418502808,29.57,1.5264374017715454,170,,
383399,383400,0.0007,0.048903558403253555,13.16918659210205,-7.971814155578613,1917000,-82.19479381,11232,-1.5389885902404785,29.57,0.8633685111999512,170,,
383499,383500,0.0007,0.04898565262556076,13.15875244140625,2.7235028743743896,1917500,-78.21699894,11234,-1.6322522163391113,28.67,0.39214596152305603,170,,
383599,383600,0.0007,0.04872589185833931,13.195894241333008,71.24075317382812,1918000,-85.84962695000002,11237,0.9160259664058685,31.09,40.475730895996094,170,,
383699,383700,0.0007,0.0487377792596817,13.190622329711914,8.997893333435059,1918500,-84.27412772,11239,-1.725266695022583,30.7,8.767562866210938,170,,
383799,383800,0.0007,0.048575617372989655,13.216666221618652,21.189682006835938,1919000,-48.30227104000001,11241,-19.090129852294922,16.48,3.77411150932312,170,,
383899,383900,0.0007,0.04864174872636795,13.200854301452637,-29.402856826782227,1919500,-48.30227104000001,11243,-5.309974670410156,16.48,15.324012756347656,170,,
383999,,0.0007,0.04869874566793442,13.194857597351074,241.48545837402344,1920000,,,-12.98997688293457,,379.5282897949219,,-29.409382742643356,11.1
,384000,,,,,1920000,-63.10278636000001,11245,,22.4,,170,,
384099,384100,0.0007,0.04888547956943512,13.1592378616333,-61.173065185546875,1920500,-60.74642544000001,11247,0.6181756556034088,21.93,59.1124382019043,170,,
384199,384200,0.0007,0.048714347183704376,13.175616264343262,-18.275985717773438,1921000,-57.6471105,11250,-0.1414569616317749,20.88,2.7828025817871094,170,,
384299,384300,0.0007,0.04879552870988846,13.1573486328125,-25.95069694519043,1921500,-43.09734595,11252,-5.051333427429199,15.52,6.25684118270874,170,,
384399,384400,0.0007,0.04888422042131424,13.141797065734863,-66.26488494873047,1922000,-57.18923474,11254,0.46575701236724854,20.71,31.816314697265625,170,,
384499,384500,0.0007,0.04874312877655029,13.160143852233887,-447.52716064453125,1922500,-59.40060672,11256,-832.7830810546875,21.39,1328.5374755859375,170,,
384599,384600,0.0007,0.04883144050836563,13.145617485046387,30.701032638549805,1923000,-52.49031053999999,11258,0.9839036837220192,18.87,10.188331604003906,170,,
384699,384700,0.0007,0.048696648329496384,13.170059204101562,19.547422409057617,1923500,-52.23611465000001,11260,-3.15641450881958,18.84,6.604657173156738,170,,
384799,384800,0.0007,0.04862414300441742,13.169079780578613,4.888903617858887,1924000,-52.23611465000001,11262,-1.2484145164489746,18.84,1.7407296895980835,170,,
384899,384900,0.0007,0.04878547787666321,13.140542984008789,-94.7350845336914,1924500,-68.6717424,11264,0.7724326997995377,24.79,92.0063705444336,170,,
384999,,0.0007,0.048593487590551376,13.17431354522705,-180.21958923339844,1925000,,,-0.7317097187042236,,296.8195495605469,,-54.79060831815004,22.0
,385000,,,,,1925000,-70.33760226,11266,,25.84,,170,,
385099,385100,0.0007,0.048422522842884064,13.193942070007324,-158.8968963623047,1925500,-71.38997044999999,11268,0.5030732154846191,25.89,159.2715301513672,170,,
385199,385200,0.0007,0.04833673685789108,13.208795547485352,49.3463020324707,1926000,-68.89468079,11270,-29.56465721130371,25.23,28.616931915283203,170,,
385299,385300,0.0007,0.048212938010692596,13.234598159790039,-147.0266571044922,1926500,-58.42668382,11273,-13.876266479492188,20.78,267.9596862792969,170,,
385399,385400,0.0007,0.04828367382287979,13.222256660461426,333.1642761230469,1927000,-57.56049165999999,11275,-57.782230377197266,20.33,923.4850463867188,170,,
385499,385500,0.0007,0.04831884801387787,13.210639953613281,4.281769275665283,1927500,-55.54033965000001,11277,0.9919771188870072,19.63,0.5127512812614441,170,,
385599,385600,0.0007,0.04832751303911209,13.206988334655762,-179.34703063964844,1928000,-38.200206189999996,11279,-2.3963446617126465,13.49,201.71058654785156,170,,
385699,385700,0.0007,0.04837263002991676,13.209622383117676,49.47883987426758,1928500,-34.913667419999996,11281,-6.760139465332031,12.35,106.25727844238281,170,,
385799,385800,0.0007,0.0484343059360981,13.194282531738281,-90.1995620727539,1929000,-35.59947469,11283,0.9216556698083878,12.92,48.71394348144531,170,,
385899,385900,0.0007,0.04838886857032776,13.20368480682373,83.12577056884766,1929500,-36.13046619,11285,-10.149862289428711,13.44,136.39358520507812,170,,
385999,,0.0007,0.048378996551036835,13.203991889953613,0.9722728729248047,1930000,,,-12.959160804748535,,0.8853079080581665,,-26.77217854708433,9.8
,386000,,,,,1930000,-36.84358482,11287,,13.8,,170,,
386099,386100,0.0007,0.04821394756436348,13.227546691894531,-4.815184116363525,1930500,-48.386229959999994,11289,-4.088444709777832,18.1,8.850849151611328,171,,
