train/n_updates,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/learning_rate,time/total_timesteps,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
1944663,,,,,-414.7160004272461,0.001,1945000,82.6579686908722,,5997.390586604551,1000.0
1947663,2092,960.43,16803,115,-415.04928173828125,0.001,1948663,76.64376004981995,5562.10973091,,
1949663,,,,,-415.10636907958985,0.001,1950000,75.95221654701233,,5713.2245798621325,984.0
1951275,2096,956.55,16832,115,-413.9564959716797,0.001,1952275,84.1007998008728,5539.9044349,,
1954275,,,,,-414.61795056152346,0.001,1955000,80.18747815895081,,5930.649587284448,1000.0
1955275,2100,961.7,16862,116,-414.65932470703126,0.001,1956275,79.06866258811951,5575.64697125,,
1959275,,,,,-414.775212097168,0.001,1960000,72.96038723373412,,4584.700006372528,800.1
,2104,961.7,16890,116,,,1960275,,5570.265095049999,,
1962496,2108,953.91,16908,116,-415.90219088717623,0.001,1963496,72.76898270171152,5518.784531119999,,
1964496,,,,,-415.5108181152344,0.001,1965000,80.57138739585876,,5930.7869120931255,1000.0
1966496,2112,953.91,16937,116,-416.2253505859375,0.001,1967496,89.91093166160583,5515.561521569999,,
1969531,,,,,-415.45524798583983,0.001,1970000,87.59467757606507,,5371.16166293323,903.3
,2116,944.26,16962,116,,,1970531,,5448.540202849999,,
1973531,2120,944.26,16983,116,-416.37418157958984,0.001,1974531,79.49448735046387,5451.9653324,,
1974531,,,,,-414.89957147216796,0.001,1975000,87.43903991508483,,5753.361052853614,1000.0
1977531,2124,944.26,17012,116,-414.4328409423828,0.001,1978531,87.9345379600525,5458.075745270001,,
1979531,,,,,-415.3767427368164,0.001,1980000,75.14533460521697,,6093.813843824714,1000.0
1981531,2128,948.12,17043,116,-415.24014294433596,0.001,1982531,72.07748594474792,5490.53471933,,
1984343,,,,,-414.7129545898438,0.001,1985000,90.1594833908081,,5606.516418003664,926.9
1985343,2132,946.24,17071,116,-414.87067987060544,0.001,1986343,82.01272526931763,5466.91646566,,
1989343,,,,,-414.80451000976564,0.001,1990000,73.26642281532287,,4977.580129892379,854.5
,2136,946.24,17102,116,,,1990343,,5470.248202,,
1993343,2140,946.24,17123,116,-415.40849200439453,0.001,1994343,80.99510116767884,5472.48444401,,
1994343,,,,,-415.1155322265625,0.001,1995000,81.45110500526428,,5681.537138709426,934.8
1997343,2144,952.5,17153,116,-415.74898992919924,0.001,1998343,86.03982624435424,5512.383454119999,,
1999343,,,,,-415.6562708129883,0.001,2000000,80.43494686508178,,5837.573342584865,1000.0
