time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
5543,360.83,790263,142,-398.31673425,2888,,,,,,
5552,369.92,791364,142,-408.14323622999996,2892,791264,0.001,-56.559298515319824,6.001431514055301,,
5558,359.98,792488,142,-397.24304574999996,2896,792387,0.001,-57.176815032958984,6.103678869038093,,
5559,358.88,792735,142,-395.81023065999995,2900,792576,0.001,-57.13092927932739,6.933613061904907,,
,,795000,,,,794769,0.001,-56.519069290161134,6.379634789228439,784.4596009566915,903.3
5580,367.57,795841,142,-405.22388431,2904,,,,,,
5590,367.06,796910,142,-404.89203706,2908,796815,0.001,-56.85356521606445,5.38938535962786,,
5595,357.28,798003,142,-394.5540483600001,2912,797904,0.001,-56.6253546009893,7.388004261514415,,
5596,335.89,798114,142,-370.56371369,2916,798007,0.001,-55.97612271990095,8.021798082760402,,
5597,327.41,798433,142,-361.33873502,2920,798097,0.001,-57.528028869628905,6.320832816037265,,
5600,315.48,799297,142,-348.06999248,2924,798771,0.001,-56.56199232198424,6.676203791099258,,
,,800000,,,,799249,0.001,-57.71375433603922,6.471630056699117,659.313611780852,1000.0
5617,305.67,800430,142,-337.81523413,2928,800270,0.001,-57.2280106977983,6.859120766321818,,
5628,324.67,802552,142,-358.66105586000003,2932,802379,0.001,-56.993499755859375,10.330295653570266,,
5640,336.22,804854,142,-371.43706726,2936,804694,0.001,-56.639085430965245,6.0792395400109696,,
,,805000,,,,804888,0.001,-56.30029361652878,6.31033220381107,483.85192666718797,1000.0
5656,347.9,806200,142,-383.72095771,2940,805934,0.001,-56.53865051269531,6.43130696338156,,
5668,377.19,809264,142,-415.57724461000004,2944,808192,0.001,-56.988248348236084,6.421801341697574,,
5673,374.61,809424,142,-412.7987737799999,2948,809287,0.001,-56.032471338907875,6.9235901898807946,,
,,810000,,,,809470,0.001,-56.513811111450195,7.8160576075315475,696.4240198604763,906.0
5684,355.6,810542,142,-391.46815499999997,2952,,,,,,
5694,355.07,812598,142,-390.66354512,2956,811526,0.001,-56.96044068145752,6.404162404179573,,
5704,355.87,813816,142,-391.0493430199999,2960,813683,0.001,-57.005488451789404,5.55662877156454,,
5706,346.88,814949,142,-381.50021266999994,2964,813877,0.001,-56.58415767124721,6.728814895762953,,
,,815000,,,,814877,0.001,-56.82432362365723,6.382392504453659,503.5895448763855,901.6
5730,358.08,817169,142,-393.55726730999993,2968,817042,0.001,-56.914590118408206,6.538893719434738,,
5730,347.64,817295,142,-381.94993808000004,2972,817182,0.001,-57.79696950045499,6.215024152467417,,
5742,356.34,819454,142,-392.02353456000003,2976,819369,0.001,-56.71608556460028,6.361199369985763,,
,,820000,,,,819507,0.001,-56.92124132956228,6.021167503356933,537.9906965156785,856.8
5756,358.29,820754,142,-394.2142516,2980,820604,0.001,-57.343214307512554,7.092126316630964,,
5767,356.33,822809,142,-391.90342482,2984,822699,0.001,-56.96628831481934,6.624561167359352,,
5774,346.07,824870,142,-380.36613165,2988,823798,0.001,-56.92450533415142,6.835007081160674,,
,,825000,,,,824812,0.001,-56.13080651419504,4.985564265932355,415.4889765875181,726.0
5790,346.15,825979,142,-380.84754031999995,2992,825830,0.001,-56.24540032280816,5.156548884179857,,
5797,350.55,827543,142,-386.1875063,2996,827067,0.001,-56.90713569641113,7.001810541510582,,
5804,359.31,828666,142,-395.8418773899999,3000,828547,0.001,-56.910012158480555,8.33428921699524,,
5805,329.94,828835,142,-363.69675514999994,3004,828738,0.001,-57.497277704874676,5.686057001857434,,
,,830000,,,,829781,0.001,-57.47813288370768,4.877894163131714,324.9406330239464,1000.0
5826,349.43,831853,142,-385.09675316,3008,830781,0.001,-57.03632790374756,6.30711223077774,,
5841,359.11,833914,142,-395.76268319,3012,833799,0.001,-57.05229677581787,6.31059587097168,,
,,835000,,,,834842,0.001,-57.0171848449707,6.321261915445327,482.65352298496293,1000.0
5862,378.72,835986,142,-416.78003673,3016,835865,0.001,-58.10921651666815,6.869587991548621,,
5873,396.98,838131,142,-437.07053381,3020,837927,0.001,-57.06684022521973,6.295504402518272,,
5875,389.87,838284,142,-429.4431041700001,3024,838181,0.001,-57.221117580638214,7.328192608697074,,
,,840000,,,,839212,0.001,-57.06358316040039,5.913310807824135,666.936062350031,1000.0
5895,398.93,840323,142,-439.13345996000004,3028,840238,0.001,-56.6028926555927,5.838993411797744,,
5902,399.15,842467,142,-439.56548430000004,3032,841395,0.001,-57.138364654541014,6.4345125455856325,,
5912,387.8,843634,142,-426.99762406,3036,843537,0.001,-57.302644943237304,6.884565411567688,,
,,845000,,,,844805,0.001,-57.747415122339284,6.514800580609746,608.919406530779,1000.0
5929,396.77,845877,142,-437.34052758999997,3040,,,,,,
5934,367.56,846020,142,-405.59453688,3044,845873,0.001,-56.36042192247179,7.026403294669257,,
5936,377.65,847189,142,-416.44122662,3048,846117,0.001,-57.626855795724055,6.892708458219256,,
5943,371.05,847647,142,-409.40130504,3052,847468,0.001,-57.30307235717773,4.9687923192977905,,
5945,354.15,848013,142,-391.32570106,3056,847905,0.001,-57.20060687065124,6.526175341010093,,
,,850000,,,,848941,0.001,-57.32037422180176,6.848090326666832,473.7109533147479,1000.0
5971,381.97,852013,142,-421.46935838999997,3060,850941,0.001,-57.31256382751465,6.342387517690659,,
5982,391.72,854121,142,-432.05005481,3064,853049,0.001,-57.68829857034886,5.628597901996813,,
,,855000,,,,854115,0.001,-57.16427459716797,6.955967062995548,822.1757158130756,1000.0
6002,381.13,855282,142,-420.82538632999996,3068,855115,0.001,-57.32931497192383,6.642495082736016,,
6014,410.73,858368,142,-453.19552602,3072,857296,0.001,-57.29521569540334,6.189924015555271,,
6019,391.59,858613,142,-431.91972338,3076,858473,0.001,-56.89465045928955,6.8157486245036125,,
6020,380.16,858770,142,-419.38819559999996,3080,858664,0.001,-57.30929470062256,6.946788800846447,,
6026,371.2,859929,142,-410.01319109,3084,859776,0.001,-57.02530596923828,6.504770945668221,,
,,860000,,,,859857,0.001,-57.40600881576538,6.330751610390934,584.0380662609125,1000.0
6042,362.45,861115,142,-400.82266598000007,3088,860959,0.001,-57.08503747755481,6.260968571617489,,
6048,362.63,862242,142,-400.83511503,3092,862158,0.001,-56.93780469894409,6.51596524601891,,
6054,359.02,863445,142,-396.4617922,3096,863314,0.001,-56.87490305407294,5.59852561616061,,
,,865000,,,,864373,0.001,-57.07171156311035,6.668545869112015,687.756120401062,939.4
6080,378.46,866512,142,-417.97136367,3100,866373,0.001,-57.32241863250732,6.381443509817124,,
6081,379.45,866780,142,-419.17604919999997,3104,866620,0.001,-57.37861251831055,6.13677098773993,,
6087,360.41,867894,142,-397.97381901999995,3108,867798,0.001,-56.378202999339386,4.900563162915847,,
,,870000,,,,869132,0.001,-56.635119045481964,6.368220965067546,636.2404250097927,813.1
6102,362.9,870204,142,-400.94064892999995,3112,,,,,,
6110,356.96,871682,142,-395.2960234,3116,870610,0.001,-57.00053607292895,5.757263278509203,,
6116,347.33,872864,142,-384.1747040099999,3120,871792,0.001,-57.1756157875061,5.695109140305292,,
6126,357.74,874058,142,-395.71982278000013,3124,873956,0.001,-57.208464229808136,5.523820330114925,,
,,875000,,,,874332,0.001,-56.35086229112413,4.928481578826904,537.2846357726958,1000.0
6139,350.81,875404,142,-388.74768462,3128,,,,,,
6154,350.34,877501,142,-388.4124829000001,3132,877391,0.001,-57.36689211273193,6.31281448662281,,
,,880000,,,,879429,0.001,-57.424048889160154,6.632683322548866,461.7510280398186,919.2
6179,378.67,881501,142,-419.21431914,3136,880429,0.001,-57.27533168029785,6.691629650354385,,
6194,384.4,884317,142,-425.40231511999997,3140,883245,0.001,-57.52360643768311,6.867333113074302,,
,,885000,,,,884285,0.001,-57.241289901733396,5.818090444803238,457.12449092505267,708.3
6211,395.63,885583,142,-437.92568861,3144,885298,0.001,-58.38206917898996,8.849659699660082,,
6223,407.26,887915,142,-450.59569797999995,3148,887643,0.001,-57.74422654724121,7.271180077314376,,
,,890000,,,,889843,0.001,-57.73251549530029,7.544444111585617,494.2232943051029,1000.0
6249,432.78,890925,142,-478.70333968,3152,890843,0.001,-57.66115756225586,6.963014993309975,,
6255,440.83,892096,142,-487.1250663799999,3156,892010,0.001,-58.382432301839195,6.0776925683021545,,
6262,413.4,893353,142,-457.56706173,3160,893260,0.001,-57.6330005645752,6.102872475743294,,
,,895000,,,,894463,0.001,-58.20112085342407,6.378238822023074,534.5703972530551,1000.0
6279,414.14,895535,142,-458.6516968899999,3164,,,,,,
6284,404.28,895710,142,-447.9913427,3168,895576,0.001,-57.819306182861325,6.333511024713516,,
6291,395.38,897906,142,-438.6363147299999,3172,896834,0.001,-57.63606869972358,6.213776204321119,,
,,900000,,,,899867,0.001,-56.938655614852905,5.707052967765114,478.9492204206064,903.2
6316,423.26,900939,142,-468.96739309,3176,,,,,,
6321,422.9,901060,142,-468.6596506799999,3180,900974,0.001,-56.648837661743165,6.0677645087242125,,
6332,441.83,904112,142,-489.04547596,3184,903040,0.001,-57.309953712463376,6.547025487422943,,
,,905000,,,,904040,0.001,-57.139898880004885,6.389420502305031,494.93111905381085,1000.0
6358,450.87,906202,142,-498.47913888000005,3188,906121,0.001,-57.38837728500366,5.2421013940999535,,
6358,441.65,906407,142,-488.17978989000005,3192,906247,0.001,-57.96328502231174,5.096230577778172,,
6359,431.98,906643,142,-477.60998139,3196,906455,0.001,-56.920285151554985,6.05279712493603,,
6371,422.83,908795,142,-467.1873835099999,3200,908607,0.001,-57.43622353363037,6.332353571295738,,
,,910000,,,,909772,0.001,-57.273834228515625,5.84578790162739,410.8857700803317,901.9
6386,440.64,910844,142,-486.37940234999996,3204,,,,,,
6398,451.56,913050,142,-498.30666293,3208,911978,0.001,-57.33756093343099,7.215955195010909,,
,,915000,,,,914086,0.001,-57.53323262023926,6.473032306194305,322.11159004586517,419.6
6413,449.54,915158,142,-495.55790298999995,3212,,,,,,
6423,448.57,916539,142,-494.15682310000005,3216,916149,0.001,-57.49476318359375,6.571906014984729,,
6435,457.78,918642,142,-504.3731263400001,3220,918484,0.001,-57.24628896331787,6.705326951980591,,
6437,458.13,919871,142,-504.90890996,3224,918799,0.001,-57.132506835155,6.665526671287341,,
,,920000,,,,919799,0.001,-57.42593193054199,6.689008022904396,517.7105146857444,771.4
6455,465.37,921941,142,-512.43302277,3228,920869,0.001,-57.937997589111326,6.271829544329176,,
6461,455.92,923093,142,-501.80697732999994,3232,922021,0.001,-58.69122901329627,6.80966274826615,,
,,925000,,,,924021,0.001,-57.62533702087402,6.598075611114502,511.52321983119475,713.2
6483,437.66,925267,142,-482.15162656,3236,925077,0.001,-57.73360116141183,6.548476606607437,,
6490,422.08,926525,142,-465.17417528000004,3240,926402,0.001,-57.47056617736816,6.723910616338253,,
6491,411.5,926733,142,-453.34410328999996,3244,926639,0.001,-56.468757205539276,6.041985210619475,,
6498,408.91,928806,142,-450.51455618000006,3248,927734,0.001,-57.73272396850586,6.682009655594825,,
,,930000,,,,929734,0.001,-57.84447548675537,6.72935444009304,483.0139100434142,901.6
6526,409.36,931861,142,-450.61847684,3252,931734,0.001,-57.436165382385255,6.944413048863411,,
6532,408.6,932956,142,-449.611486,3256,932842,0.001,-57.74781699371338,6.812039168715477,,
6532,396.71,933024,142,-436.7381110399999,3260,932935,0.001,-57.225525538126625,5.972131967544556,,
6533,376.92,933227,142,-414.83332584,3264,933065,0.001,-57.30385312167081,5.2209636623209175,,
,,935000,,,,934276,0.001,-57.19508334568569,6.249251054865973,506.9969662055868,1000.0
6549,396.38,935348,142,-436.17008411,3268,,,,,,
6556,386.0,936506,142,-424.45705824000004,3272,935434,0.001,-57.336067574923156,6.6348432292703725,,
6565,366.97,937636,142,-403.91372389,3276,937504,0.001,-57.66899186706543,6.859193749666214,,
,,940000,,,,939564,0.001,-57.55956292724609,6.781497743964195,704.7199947774294,1000.0
6591,396.14,940674,142,-435.70574187,3280,940564,0.001,-57.32903238677979,6.4272314507961275,,
6593,368.97,941009,142,-406.0585480000001,3284,940921,0.001,-57.52735219682966,6.849412221993719,,
6594,350.74,941276,142,-386.46027454999995,3288,941187,0.001,-57.56733076913016,5.32286229303905,,
6595,351.11,941518,142,-386.93924663999996,3292,941380,0.001,-57.42160012587061,6.9220250061580115,,
6606,369.88,943631,142,-407.42588707000004,3296,943458,0.001,-57.4276014175415,6.566624857187271,,
6612,360.08,944803,142,-397.15662038000005,3300,944659,0.001,-57.20808394058891,7.457053381463756,,
6613,340.55,944899,142,-376.04376680999997,3304,944809,0.001,-57.518452962239586,6.252394851048788,,
,,945000,,,,944857,0.001,-56.96277770996094,7.365573374430339,599.5297762267058,713.7
6625,329.86,946036,142,-364.7851924499999,3308,945945,0.001,-57.080425782637164,6.291322953321717,,
6631,322.0,947358,142,-356.5414805799999,3312,947114,0.001,-58.098342274510586,5.8845570614171585,,
6633,310.43,947582,142,-343.92230971,3316,947495,0.001,-58.2722526550293,6.615369749069214,,
6644,309.99,949641,142,-343.2390081600001,3320,949528,0.001,-57.48822912597656,6.42822296845913,,
,,950000,,,,949569,0.001,-57.660407066345215,5.924943179619022,456.36877082576973,850.3
6659,310.38,950909,142,-343.70586660000004,3324,950807,0.001,-57.31832011240833,6.816073300133289,,
6661,293.44,951285,142,-325.33940671999994,3328,951165,0.001,-57.351016634986514,5.737634367721025,,
,,955000,,,,954213,0.001,-57.71018914031983,6.7609453347921376,573.4071712924488,901.6
6686,321.92,955285,142,-356.38738017000003,3332,,,,,,
6702,331.21,958388,142,-366.20499814000004,3336,957316,0.001,-58.02692656707764,6.560666323065758,,
6713,332.24,959749,142,-367.15725808,3340,959456,0.001,-58.45623302459717,5.756521907346002,,
6714,331.49,959882,142,-366.18845029000005,3344,959785,0.001,-58.24512634277344,5.66435709813746,,
,,960000,,,,959890,0.001,-57.08052575588226,6.6808677892836315,696.0599617276341,904.2
6725,322.09,961015,142,-356.01598387999996,3348,959943,0.001,-58.505165100097656,7.230172238259946,,
6741,322.12,964073,143,-356.00777258999995,3352,963001,0.001,-57.83103004455566,6.283784341573715,,
,,965000,,,,964117,0.001,-57.88955646091037,5.600664099057515,410.3020747212693,909.9
6759,324.28,965384,142,-358.33401849999996,3356,965117,0.001,-57.86189842224121,6.269553265452385,,
6771,345.37,967561,142,-381.0105230200001,3360,967459,0.001,-58.24530308532715,6.589571182608604,,
6777,354.37,968664,142,-391.06835735,3364,968557,0.001,-57.87750422159831,7.37362281481425,,
6783,344.42,969790,142,-379.9087055299999,3368,969666,0.001,-58.893258875066586,5.404055448465569,,
,,970000,,,,969816,0.001,-57.1653330485026,6.445042930800339,531.2467050794745,1000.0
6794,345.36,971042,142,-380.73829123999997,3372,969970,0.001,-58.39594551185509,6.55849090953926,,
6810,364.34,974070,143,-401.29420640000006,3376,972998,0.001,-58.09573693847656,6.0766763155460355,,
,,975000,,,,974175,0.001,-58.48587248542092,6.256200597784614,595.733925828652,1000.0
6831,346.64,975338,142,-381.97140400000006,3380,975251,0.001,-57.88760998374537,5.758279941583934,,
6832,346.17,975626,142,-381.57407343,3384,975502,0.001,-57.79843944973416,5.621300061543782,,
6843,364.01,977677,142,-401.37820865000003,3388,977572,0.001,-58.33497212982178,6.633721891283989,,
6854,382.18,979736,142,-421.70157594999995,3392,979633,0.001,-57.795533316476,6.576153435877392,,
,,980000,,,,979664,0.001,-58.24594974517822,6.4257396728761735,588.0032148858066,907.4
6868,373.43,980974,142,-412.5431239,3396,980745,0.001,-56.72337786356608,5.72365798552831,,
6869,363.53,981156,142,-401.6308950699999,3400,981060,0.001,-58.4537835257394,7.028161031612451,,
6875,373.44,982243,142,-412.41310647000006,3404,982153,0.001,-58.27723875499907,5.5948079020478,,
6885,382.0,984236,142,-421.40070359,3408,984137,0.001,-58.00135339183725,6.596102232669855,,
,,985000,,,,984164,0.001,-57.93092318943569,4.518944501876831,421.59268583887604,821.0
6905,399.43,987301,142,-440.37305335,3412,986229,0.001,-58.05096197509766,6.094239426016808,,
6920,418.03,989385,142,-460.80987453,3416,989281,0.001,-58.26821643829346,6.171743269205093,,
,,990000,,,,989399,0.001,-57.90604684519213,6.264842411806417,637.8479005428002,1000.0
6936,410.01,990642,142,-452.25327218999996,3420,990542,0.001,-58.06860982047187,6.768600263795652,,
6941,408.58,991767,142,-450.78879682999997,3424,991629,0.001,-58.131892501831054,6.67434866297245,,
6949,426.6,993945,143,-470.0410842299999,3428,992873,0.001,-57.77382494368643,7.172705576104938,,
,,995000,,,,994918,0.001,-58.86045036315918,9.306241106986999,461.3651203417685,906.9
6968,407.05,995990,142,-448.87992561000004,3432,,,,,,
6983,396.87,998075,142,-437.70426519,3436,997977,0.001,-57.873413444519045,6.917857026696205,,
6989,393.89,999138,142,-434.87471304999997,3440,999040,0.001,-57.8846124420166,6.9794630178213115,,
6989,393.59,999241,142,-434.56135042,3444,999152,0.001,-57.74954325358073,9.57551530599594,,
,,1000000,,,,999313,0.001,-58.11690826416016,7.16919423197652,431.2431336450856,901.8
7004,394.89,1000504,142,-436.29614324999994,3448,1000313,0.001,-57.94910217285156,6.606785154223442,,
7011,376.45,1001718,142,-416.26201251,3452,1001621,0.001,-58.15865341822306,6.494022580766186,,
7011,364.35,1001819,142,-403.38192147,3456,1001735,0.001,-58.442610604422434,8.301056939980079,,
7023,365.05,1004066,142,-404.18329582,3460,1003936,0.001,-57.721692764282224,7.114041678905487,,
,,1005000,,,,1004054,0.001,-58.08364957173665,6.35826346874237,334.2727968661813,1000.0
7043,374.77,1006141,142,-414.80825550000003,3464,1006054,0.001,-57.61123987579346,7.184815828323364,,
7055,393.82,1009172,143,-436.32757011,3468,1008100,0.001,-57.58811321258545,6.672590539813042,,
,,1010000,,,,1009216,0.001,-57.87107767377581,8.155355385371617,321.4282605622022,624.0
7067,392.46,1010288,142,-435.4941585600001,3472,,,,,,
7072,364.38,1010508,142,-404.8730192400001,3476,1010361,0.001,-57.44959799448649,6.038161665201187,,
7078,364.05,1011743,142,-404.70386672999996,3480,1011596,0.001,-57.26159654998779,6.374652430772781,,
7080,364.66,1012092,142,-405.52478508000013,3484,1012005,0.001,-57.452799807773545,5.83161134027236,,
7086,355.32,1013209,142,-395.0848433400001,3488,1013122,0.001,-57.25491264538887,6.328467009923397,,
,,1015000,,,,1014137,0.001,-57.247961906433105,6.612176591038704,630.6072621386498,805.5
7104,355.62,1015298,142,-394.92941319000005,3492,1015210,0.001,-57.65256438384185,6.529408384675849,,
7106,354.39,1016413,143,-392.87741095000007,3496,1015341,0.001,-57.4603039285411,5.148444841737333,,
7111,355.03,1016659,142,-393.57404772999996,3500,1016460,0.001,-58.224701690673825,6.613886308670044,,
7118,365.55,1018798,143,-404.94389886000005,3504,1017726,0.001,-57.414968948364255,6.5724178293943405,,
,,1020000,,,,1019799,0.001,-57.73971748352051,5.897902439747538,522.0451097807585,818.3
7137,366.35,1020871,143,-405.60488477,3508,,,,,,
7142,337.99,1021100,142,-374.53695910000005,3512,1020982,0.001,-57.54190340909091,5.358349175680251,,
,,1025000,,,,1024028,0.001,-57.443029151916505,6.189519771933556,576.7679556576477,1000.0
7168,357.15,1025100,143,-394.9207542400001,3516,,,,,,
7184,375.42,1028184,143,-414.7869337600001,3520,1027112,0.001,-57.34335781097412,6.234287414193154,,
7194,375.76,1029343,143,-414.68465036000003,3524,1029253,0.001,-57.12456512451172,5.971913925031337,,
,,1030000,,,,1029328,0.001,-57.545107977730886,5.099165737628937,349.94404280153685,1000.0
7208,364.87,1030432,142,-403.32699783,3528,1030328,0.001,-57.66110000610352,6.352944162249565,,
7215,365.4,1032530,143,-403.71486909,3532,1031458,0.001,-57.84135927472796,7.5602312088012695,,
7226,357.4,1033815,143,-395.58731781999995,3536,1033730,0.001,-57.67478855176904,7.154879278150098,,
7232,358.25,1034963,143,-396.03080466,3540,1034819,0.001,-57.59654543304443,6.835086321592331,,
,,1035000,,,,1034891,0.001,-57.34070428212484,6.755440503358841,442.21736304187215,1000.0
7247,367.88,1036029,142,-406.85367843,3544,1035947,0.001,-57.10995186699761,7.185947273906908,,
7253,368.35,1037339,143,-407.20324635,3548,1037134,0.001,-58.273871103922524,6.249526063601176,,
,,1040000,,,,1039275,0.001,-58.89706516265869,9.54392358660698,587.9073092614126,1000.0
7275,386.29,1040347,143,-426.73736277999996,3552,,,,,,
7291,415.8,1043399,143,-459.02410997,3556,1042327,0.001,-57.90843479449932,8.05742788544068,,
,,1045000,,,,1044366,0.001,-57.9979127737192,10.622720690873953,563.0861669639125,1000.0
7311,413.72,1045438,142,-457.53889952,3560,,,,,,
7316,394.62,1045603,142,-436.54585199999997,3564,1045495,0.001,-57.91310899907892,7.278054041332669,,
7322,375.6,1046732,142,-415.00419715000004,3568,1046635,0.001,-58.57606442769369,5.072815279165904,,
7323,375.72,1047860,143,-414.62089409,3572,1046788,0.001,-57.65483775891756,6.403112875448691,,
7329,378.41,1048349,143,-417.85220238999995,3576,1047985,0.001,-58.42758801108912,8.151320156298185,,
7330,366.79,1048422,143,-404.98553596000005,3580,1048313,0.001,-59.210889543805806,7.955551862716675,,
,,1050000,,,,1049350,0.001,-58.07205748748779,6.971785030722618,696.1924404730555,1000.0
7356,394.44,1051536,142,-434.52984932999993,3584,1051350,0.001,-58.15393463897705,6.88502026951313,,
7363,395.2,1052729,142,-435.5575916999999,3588,1052600,0.001,-57.68904481615339,5.306442437427385,,
7373,394.63,1054761,143,-434.57414473999995,3592,1054676,0.001,-58.14208576965332,7.248602456569672,,
,,1055000,,,,1054689,0.001,-57.51621182759603,8.625733815706694,457.5646758487681,1000.0
7395,414.23,1057836,143,-456.09505618,3596,1056764,0.001,-58.24937281799316,7.57525574862957,,
7406,432.92,1059951,143,-476.44060566,3600,1058879,0.001,-58.05704212188721,6.98559009327608,,
,,1060000,,,,1059904,0.001,-59.77515411376953,6.783002805709839,555.8236067424062,813.9
7423,422.16,1061014,142,-464.94663547999994,3604,1060930,0.001,-57.98951251220703,7.2032619922161105,,
7429,412.77,1062148,142,-454.96171727999996,3608,1062064,0.001,-58.812041369351476,7.475826062939384,,
7436,431.17,1064217,143,-474.80458293,3612,1063145,0.001,-57.979907165527344,7.537386200428009,,
,,1065000,,,,1064315,0.001,-58.38787078857422,7.258603788003689,471.5485056828591,796.1
7450,402.87,1065387,143,-444.42394638999997,3616,,,,,,
7461,393.36,1067520,143,-434.35891115000004,3620,1066448,0.001,-58.1784508228302,6.211270406132653,,
7476,402.94,1069637,143,-445.00320548,3624,1069482,0.001,-58.297796401977536,6.738425500869751,,
,,1070000,,,,1069565,0.001,-58.47709469678925,6.205470062163939,426.8510494124581,982.2
7502,432.05,1073637,143,-475.9345812799999,3628,1072565,0.001,-58.25088426208496,6.874769722461701,,
7511,421.98,1074728,143,-464.94698867,3632,1074615,0.001,-58.33753515625,6.6939564082622525,,
,,1075000,,,,1074656,0.001,-58.90303039550781,8.027057676780515,369.6933028189349,539.5
7532,439.32,1077747,143,-483.40266183999995,3636,1077656,0.001,-58.540884185791015,6.896566875457764,,
7533,428.99,1077862,143,-472.31019523,3640,1077769,0.001,-57.24572548499474,10.400962040974544,,
7534,429.45,1078974,143,-472.7816713099999,3644,1077902,0.001,-58.621613429142876,6.614547963235893,,
,,1080000,,,,1079902,0.001,-58.311492240905764,6.340687971115113,284.76848189146256,822.8
7552,427.87,1080126,143,-470.98432848000004,3648,1080039,0.001,-57.03163776397705,7.306597767806634,,
7553,399.39,1080286,143,-439.92259537000007,3652,1080175,0.001,-59.31998737041767,6.061851166761839,,
7565,399.59,1083358,143,-439.72543358999997,3656,1082286,0.001,-58.59587818145752,6.816345246911049,,
7572,385.17,1083955,143,-423.71260098,3660,1083714,0.001,-58.42088909538425,7.050333894216097,,
,,1085000,,,,1083984,0.001,-57.835355422076056,6.31563941637675,400.2931377748246,1000.0
7587,395.15,1085118,143,-434.0409183399999,3664,1084984,0.001,-58.77263484191894,6.440112936139107,,
7589,395.2,1086252,143,-434.1514977199999,3668,1085180,0.001,-58.193307436429535,8.938974738121033,,
7604,404.41,1088301,143,-444.25813169,3672,1088204,0.001,-58.83067126464844,6.692135403752327,,
7611,412.09,1089558,143,-452.0064738300001,3676,1089291,0.001,-59.146063486735024,6.482592042287191,,
,,1090000,,,,1089486,0.001,-59.12583199325873,6.297724344180181,663.1703623747453,1000.0
7628,423.98,1090820,142,-464.8040268,3680,1090682,0.001,-58.38789653778076,7.217001013133837,,
7629,394.93,1091029,142,-433.60957188,3684,1090884,0.001,-58.69225056966146,5.046115073290738,,
7642,413.37,1094066,143,-453.27392777,3688,1092994,0.001,-58.02382137900904,6.14606981019716,,
,,1095000,,,,1094006,0.001,-58.23197237650553,6.6960418820381165,440.11623304048555,1000.0
7663,403.64,1095125,142,-442.96842297,3692,1095033,0.001,-58.6338137113131,7.393509564576326,,
7671,394.58,1097294,143,-433.2322413699999,3696,1096222,0.001,-58.74657028599789,6.254965798060099,,
7687,394.22,1099373,143,-432.85739163,3700,1099263,0.001,-58.7010576248169,6.108086676132388,,
,,1100000,,,,1099337,0.001,-58.99129189385308,9.770406057437262,446.798445158964,740.8
7706,405.19,1101533,142,-444.41810616000004,3704,1101337,0.001,-58.983883583068845,6.63120900952816,,
7714,407.42,1102890,142,-446.89172240000005,3708,1102755,0.001,-59.00268327331543,6.706516151309013,,
,,1105000,,,,1104865,0.001,-59.13710713195801,6.873574391245842,159.6624013347784,1000.0
7736,407.83,1105000,142,-447.8687131100001,3712,,,,,,
7738,407.17,1106104,142,-446.75736755,3716,1105032,0.001,-59.620758310953775,7.7617614351469895,,
7750,406.83,1108203,142,-446.4304892100001,3720,1107131,0.001,-58.961827980041505,7.205805198907852,,
7760,396.79,1109316,142,-435.30084425,3724,1109179,0.001,-59.22425905863444,9.146948913733164,,
,,1110000,,,,1109291,0.001,-58.97605945753015,6.118461969050955,335.35814511256757,762.7
7775,368.28,1110465,142,-404.55779699999994,3728,1110367,0.001,-59.67538351761667,7.230705392988105,,
7776,359.32,1110660,142,-394.5547504500001,3732,1110572,0.001,-58.415159159693225,7.432314326023233,,
7787,350.41,1112788,142,-385.26850424,3736,1112659,0.001,-58.77677263532366,7.122846492579286,,
7795,370.32,1114894,143,-406.96624696000003,3740,1113822,0.001,-58.78818080299779,7.1836975060011214,,
,,1115000,,,,1114822,0.001,-59.10739519500732,6.563313048481941,444.00883714775557,916.8
7816,370.42,1116016,142,-406.54947834,3744,1115931,0.001,-59.36752500032124,5.227232780212011,,
7830,379.36,1118062,142,-416.63641904000013,3748,1117975,0.001,-59.33893788655599,5.858456373214722,,
,,1120000,,,,1118990,0.001,-59.15942421722412,6.612885989904404,365.4085660655284,1000.0
7859,408.08,1121094,142,-447.38268869,3752,1120990,0.001,-59.1032089920044,6.715525014400482,,
7871,398.19,1123177,142,-436.69178474,3756,1123036,0.001,-59.471602722167965,6.690333650946617,,
7878,403.49,1124304,142,-442.01859038000003,3760,1124192,0.001,-58.776719001031694,9.737798788508432,,
,,1125000,,,,1124232,0.001,-59.323911094665526,5.880848050117493,750.1298719357001,1000.0
7901,412.37,1126355,142,-452.12861187999994,3764,1126246,0.001,-58.9791635785784,7.351376124790737,,
7914,422.23,1128475,142,-462.75447532,3768,1128357,0.001,-59.78659595489502,6.8988258134126665,,
7921,412.84,1129585,142,-452.75413893000007,3772,1129481,0.001,-59.95193990071615,6.6246885193718805,,
,,1130000,,,,1129584,0.001,-60.05797206030952,6.770557638625024,550.7700670970138,808.7
7940,415.17,1131075,142,-455.51455579000003,3776,1130967,0.001,-59.58290849056544,7.31803798426536,,
7951,423.51,1133171,142,-464.56555374000004,3780,1133040,0.001,-60.06865712216026,7.629201470194636,,
