time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
,235000,,,,,0.001,234449,-468.79774334716797,438.80588536071775,1000.0,9317.189611530304
2937,235544,914.93,8524.28595506,980,80,,,,,,
,236000,,,,,0.001,235449,-470.0142252807617,610.7890070762634,1000.0,9316.080172538757
,237000,,,,,0.001,236449,-469.85869964599607,762.769894241333,1000.0,9316.198558425904
,238000,,,,,0.001,237449,-471.36223974609373,414.5929927520752,1000.0,9315.672614955902
,239000,,,,,0.001,238449,-471.62505145263674,773.7356980514527,1000.0,9315.554350185394
2986,239544,914.93,8524.27432045,984,80,,,,,,
,240000,,,,,0.001,239449,-469.11807104492186,1480.9009097900391,1000.0,9315.761435699464
,241000,,,,,0.001,240449,-469.04506640625,973.0227045822144,1000.0,9318.454237937927
,242000,,,,,0.001,241449,-469.3030314941406,741.3072857818604,1000.0,9314.510413837434
,243000,,,,,0.001,242449,-470.38791229248045,740.2266564407348,1000.0,9323.963544750213
3032,243544,916.2,8536.2212389,988,80,,,,,,
,244000,,,,,0.001,243449,-471.60484338378905,678.5132305679322,1000.0,9318.870587444306
,245000,,,,,0.001,244608,-472.909460119299,732.8359424487965,1000.0,9322.244932746888
3058,245703,907.32,8453.35181978,992,80,,,,,,
,246000,,,,,0.001,245675,-475.2137293960109,625.2567746746006,1000.0,9318.97374868393
,247000,,,,,0.001,246675,-475.5792364501953,514.6255150680543,1000.0,9316.471544265747
,248000,,,,,0.001,247675,-477.81520343017576,513.1642505111695,1000.0,9318.320129585267
3097,248770,907.42,8454.24715546,996,80,,,,,,
,249000,,,,,0.001,248675,-479.9833139038086,442.6959289703369,1000.0,9322.163531589507
,250000,,,,,0.001,249675,-481.2844232788086,509.0768197441101,1000.0,9317.895894432068
,251000,,,,,0.001,250675,-483.67585107421877,593.2805576782226,1000.0,9317.175202846527
,252000,,,,,0.001,251675,-483.82835333251955,835.4826360702515,1000.0,9315.047804832458
3144,252770,916.61,8540.00178098,1000,80,,,,,,
,253000,,,,,0.001,252675,-483.0996798095703,903.0712163619995,1000.0,9317.858878993988
,254000,,,,,0.001,253675,-483.1747607421875,834.6843021621704,1000.0,9315.497885513305
,255000,,,,,0.001,254675,-485.03895245361326,934.0011031265259,1000.0,9316.101844024659
,256000,,,,,0.001,255675,-482.97137310791015,1299.973495979309,1000.0,9316.383123111726
3193,256770,934.75,8709.225323319999,1004,80,,,,,,
,257000,,,,,0.001,256675,-479.90634790039064,1515.8220299072266,1000.0,9314.8230178833
,258000,,,,,0.001,257675,-480.5729724121094,956.5974284896851,1000.0,9318.50558719635
,259000,,,,,0.001,258675,-483.08437689208984,619.1891251335144,1000.0,9322.305689048768
,260000,,,,,0.001,259675,-483.24394799804685,640.3815013427734,1000.0,9317.073812484741
3245,260770,934.75,8709.23999647,1008,80,,,,,,
,261000,,,,,0.001,260675,-483.34785455322265,624.9735229568481,1000.0,9318.728963947297
,262000,,,,,0.001,261675,-485.0151233520508,518.5281949653626,1000.0,9318.820415973663
,263000,,,,,0.001,262675,-487.3077340698242,595.4805727233887,1000.0,9315.998633766174
,264000,,,,,0.001,263675,-485.8017913818359,1304.5068418807984,1000.0,9314.88771724701
3290,264770,943.88,8794.3360073,1012,80,,,,,,
,265000,,,,,0.001,264783,-487.15319880732784,958.0678261650933,907.0,8447.838531506062
,266000,,,,,0.001,265783,-485.55458123779295,1140.4288162384032,1000.0,9316.401298332214
3324,266966,925.84,8625.914145100001,1016,80,0.001,266783,-486.3291812133789,1249.416673347473,,
,267000,,,,,0.001,266871,-485.4339176524769,1229.0649871826172,88.1,809.5475611805916
,268000,,,,,0.001,266968,-487.2007527254066,1223.452073873933,1000.0,9317.454699611664
,269000,,,,,0.001,268057,-487.9362432306463,472.215996560086,1000.0,9315.510896778107
3342,269152,907.7,8456.55226349,1020,80,,,,,,
,270000,,,,,0.001,269057,-492.1893784790039,460.04812546539307,1000.0,9316.225776290894
,271000,,,,,0.001,270057,-493.9888447265625,460.5959539718628,1000.0,9319.261586952209
,272000,,,,,0.001,271057,-496.0152398071289,476.1086357688904,1000.0,9315.16022157669
3386,272224,908.26,8461.763223290001,1024,80,0.001,272057,-496.73304168701173,690.6581516036987,,
,273000,,,,,0.001,272129,-498.5470021565755,614.9729915195041,1000.0,9318.113885498047
,274000,,,,,0.001,273129,-497.88802239990235,688.4420639724732,1000.0,9317.941537761688
,275000,,,,,0.001,274129,-499.41702282714846,634.3933227386475,1000.0,9316.680139446258
,276000,,,,,0.001,275129,-498.4072388305664,1150.74403956604,1000.0,9313.936572265626
3426,276224,908.26,8461.71794621,1028,80,,,,,,
,277000,,,,,0.001,276129,-495.34422943115237,1453.1063423767089,1000.0,9316.253113555907
,278000,,,,,0.001,277129,-495.8370971069336,688.3061846084595,1000.0,9322.75899333954
,279000,,,,,0.001,278129,-494.080619140625,691.1678685073853,1000.0,9320.076501750946
,280000,,,,,0.001,279129,-492.2612401123047,819.8959717407226,1000.0,9316.166768836974
3474,280224,917.44,8547.481793829998,1032,80,,,,,,
,281000,,,,,0.001,280129,-491.6774479370117,531.9414815292358,1000.0,9321.891645240783
,282000,,,,,0.001,281129,-490.80003845214844,627.9535424880982,1000.0,9317.457398796081
,283000,,,,,0.001,282129,-490.6563517456055,748.3469952316284,1000.0,9316.778403949738
,284000,,,,,0.001,283129,-490.607668762207,881.0905205841065,1000.0,9319.637925910949
3522,284224,917.44,8547.49072763,1036,80,,,,,,
,285000,,,,,0.001,284129,-489.75863116455076,952.8936724243164,1000.0,9318.208491134643
,286000,,,,,0.001,285129,-489.39192010498044,690.2189947891235,1000.0,9319.353951072693
,287000,,,,,0.001,286129,-491.2330532226562,479.4890785522461,1000.0,9323.312399482727
,288000,,,,,0.001,287129,-491.9355522460938,414.6060521736145,1000.0,9318.653245830536
3569,288224,917.44,8547.67261236,1040,80,,,,,,
,289000,,,,,0.001,288129,-492.75440515136717,432.0345137367249,1000.0,9318.93346271515
,290000,,,,,0.001,289129,-493.9146504516602,457.90447302246093,1000.0,9319.661154270172
,291000,,,,,0.001,290129,-495.0376709594727,525.4618478851319,1000.0,9319.42007932663
,292000,,,,,0.001,291129,-495.77642614746094,478.44966358184814,1000.0,9320.509013271332
3614,292224,917.44,8547.72262427,1044,80,,,,,,
,293000,,,,,0.001,292129,-497.3673091430664,427.8554107894897,1000.0,9316.413871479035
,294000,,,,,0.001,293129,-498.68654333496096,490.4559288635254,1000.0,9319.406513690948
,295000,,,,,0.001,294129,-499.5677749633789,475.71643994903565,1000.0,9321.573363399506
,296000,,,,,0.001,295129,-498.6603598022461,815.4944125366211,1000.0,9318.581724452972
3660,296224,917.44,8547.770862409998,1048,80,,,,,,
,297000,,,,,0.001,296129,-497.69671868896484,893.0775734405518,1000.0,9318.18639202118
,298000,,,,,0.001,297129,-496.1709290161133,1102.4470731658935,1000.0,9320.125718021392
,299000,,,,,0.001,298129,-499.22089739990236,396.0734705238342,1000.0,9322.529014396667
,300000,,,,,0.001,299129,-504.14522528076174,570.6021681060791,1000.0,9333.758646202088
3706,300224,917.44,8547.96357402,1052,80,,,,,,
,301000,,,,,0.001,300129,-501.7521218261719,1166.0683337402343,1000.0,9332.933586311341
,302000,,,,,0.001,301836,-487.1641136169434,2723.993023182611,149.2,1379.585384976864
3732,302103,896.23,8350.09850083,1056,80,,,,,,
,303000,,,,,0.001,302008,-483.2664386837981,2659.8508730156477,631.0,5877.239943134785
,304000,,,,,0.001,303008,-483.4592151489258,2410.5028461151123,1000.0,9319.306365680695
,305000,,,,,0.001,304008,-481.4538092651367,2425.803339263916,1000.0,9322.029161930084
,306000,,,,,0.001,305008,-483.28779852294923,1520.376974472046,1000.0,9332.25257949829
3769,306103,896.23,8350.28444893,1060,81,,,,,,
,307000,,,,,0.001,306008,-488.14335266113284,409.9649431762695,1000.0,9337.58050994873
,308000,,,,,0.001,307008,-493.112111328125,269.0723275566101,1000.0,9337.651185226441
3801,308211,877.31,8174.235361629999,1064,81,0.001,308051,-494.44104149228053,1159.6768582366233,,
3803,308497,840.17,7827.5818043300005,1068,81,0.001,308335,-492.89447725736176,1563.322135925293,,
3805,308751,802.71,7478.057353149999,1072,81,0.001,308600,-490.61484375,1674.459036718441,,
,309000,,,,,0.001,308845,-491.0423938648121,2050.1539166424727,120.5,1110.180544412136
3808,309143,775.99,7228.704523110001,1076,81,,,,,,
,310000,,,,,0.001,309720,-487.57681952582465,2906.9080097327073,1000.0,9317.449754619598
3818,310815,752.71,7011.404319230001,1080,81,,,,,,
,311000,,,,,0.001,310805,-487.215816679455,2269.825316664752,1000.0,9315.758576965332
,312000,,,,,0.001,311805,-485.5827041015625,1941.4197813110352,1000.0,9318.005512332917
,313000,,,,,0.001,312805,-481.4111725463867,2356.6884837646485,1000.0,9319.750691509247
3855,313900,743.56,6926.158741940001,1084,81,,,,,,
,314000,,,,,0.001,313805,-475.01707971191405,2562.840928527832,1000.0,9330.997083377839
,315000,,,,,0.001,314805,-471.2000076904297,2135.9712400512694,842.0,7850.012744045258
,316000,,,,,0.001,315805,-467.9414945678711,2417.324475708008,88.6,814.2758069872856
3887,316093,725.49,6757.779405730002,1088,81,0.001,315923,-462.0838385113215,2373.892133292505,,
3890,316533,708.3,6597.335963420001,1092,81,0.001,316330,-460.71360778808594,2398.3791545286017,,
,317000,,,,,0.001,316490,-457.08287048339844,2472.4665093055137,611.2,5690.523340380192
3902,317724,689.54,6422.35356228,1096,81,0.001,317564,-446.1622479413007,3106.269549395587,,
,318000,,,,,0.001,317856,-444.43730024857956,2955.90693962711,78.5,719.9605367779732
3905,318111,653.41,6085.25049842,1100,81,0.001,317941,-443.1873343331473,3027.3462093577664,,
3908,318416,616.46,5740.557521149999,1104,81,0.001,318271,-440.98810564007675,3340.629891304348,,
3910,318743,579.73,5397.837484739999,1108,81,0.001,318568,-440.7726892541956,3770.6372652142963,,
,319000,,,,,0.001,318793,-439.0675028483073,3340.2162353515623,115.0,1060.1092373728752
3914,319222,544.52,5069.30440334,1112,81,0.001,318921,-438.61283349990845,3336.832661151886,,
3917,319864,528.98,4924.322742709999,1116,81,0.001,319329,-435.27489336799175,3988.946703742532,,
,320000,,,,,0.001,319831,-433.91332712481096,4400.356592978201,94.6,869.8595204353333
,321000,,,,,0.001,320012,-432.7511622837612,4099.933396693638,903.7,8420.396653199195
3926,321107,519.55,4836.37393102,1120,81,,,,,,
,322000,,,,,0.001,321188,-424.1007721640847,3292.9044567454944,1000.0,9326.522941970825
,323000,,,,,0.001,322188,-422.45912005615236,2814.936171569824,1000.0,9315.154103374482
,324000,,,,,0.001,323188,-422.3458800048828,2267.3634966430664,1000.0,9315.992087936402
3963,324283,520.59,4846.134277249999,1124,81,,,,,,
,325000,,,,,0.001,324272,-426.88223339262464,1647.633058820452,1000.0,9329.26105747223
,326000,,,,,0.001,325272,-426.3543140258789,1918.3993517608642,1000.0,9317.010857009887
,327000,,,,,0.001,326272,-425.1116820678711,2005.1234771118163,1000.0,9316.980859184265
3998,327367,511.43,4760.78020155,1128,81,,,,,,
,328000,,,,,0.001,327272,-432.63555047607423,1544.2999650421143,1000.0,9315.997747612
,329000,,,,,0.001,328272,-436.2120001220703,1552.3693030700683,1000.0,9316.715673351287
,330000,,,,,0.001,329272,-433.4389821166992,2220.648289642334,1000.0,9316.098713874817
,331000,,,,,0.001,330272,-431.24200415039064,2446.863696411133,1000.0,9314.936222743989
4048,331367,511.43,4760.66395118,1132,81,,,,,,
,332000,,,,,0.001,331272,-430.2029627685547,1965.8154938354492,1000.0,9314.465675067902
,333000,,,,,0.001,332272,-431.1408541870117,1364.5067600708007,1000.0,9315.753809833526
,334000,,,,,0.001,333272,-433.12531970214843,1264.4124138793945,1000.0,9314.904811668395
,335000,,,,,0.001,334272,-433.4491363525391,1345.5054531707763,1000.0,9314.342967510223
4094,335367,511.43,4760.50288205,1136,81,,,,,,
,336000,,,,,0.001,335272,-432.9036117553711,1722.7587964172362,1000.0,9315.58205947876
,337000,,,,,0.001,336272,-432.45042022705076,2281.1970223693847,1000.0,9314.527838993072
,338000,,,,,0.001,337272,-437.6379576416016,1936.0151412506104,1000.0,9318.45100736618
,339000,,,,,0.001,338272,-442.9973604736328,1578.7973334960936,1000.0,9319.345733833314
4140,339367,511.43,4760.39242113,1140,81,,,,,,
,340000,,,,,0.001,339272,-441.72896813964843,2102.2148377990725,1000.0,9315.591940021515
,341000,,,,,0.001,340362,-431.2478217230903,2418.0728908962674,1000.0,9314.340418052674
4173,341548,493.24,4590.55102593,1144,81,0.001,341362,-431.26695178222656,1874.691519454956,,
,342000,,,,,0.001,341453,-434.0042195638021,1391.5786897428743,1000.0,9312.836026191711
,343000,,,,,0.001,342583,-429.7163114107572,1768.9197202242337,1000.0,9314.018827342987
,344000,,,,,0.001,343583,-430.4030986328125,1644.1263957366943,1000.0,9317.27885274887
4202,344678,484.54,4509.22342286,1148,82,,,,,,
,345000,,,,,0.001,344666,-431.86680385044644,1170.278910441571,1000.0,9313.050402832032
,346000,,,,,0.001,345755,-428.8045508644798,1545.1403966325054,1000.0,9313.373312473297
4229,346850,466.26,4338.34653231,1152,82,,,,,,
,347000,,,,,0.001,346755,-428.10798150634764,1477.5083612823487,1000.0,9313.766226196289
,348000,,,,,0.001,347849,-425.2983872433926,2250.9257771918114,85.9,789.2845960497856
,349000,,,,,0.001,347929,-422.9868362426758,2345.9822341918943,1000.0,9317.480855178834
4255,349024,469.21,4365.72655289,1156,82,,,,,,
,350000,,,,,0.001,349045,-419.3194310114934,2310.0093752303214,1000.0,9314.273027706146
4276,350379,442.76,4118.631801590001,1160,81,0.001,350045,-412.34586730957034,3416.0161735229494,,
,351000,,,,,0.001,350284,-409.66015167236327,3119.9297366601154,1000.0,9312.897936820984
,352000,,,,,0.001,351284,-405.22253924560545,2658.0204637146,1000.0,9317.50868358612
,353000,,,,,0.001,352356,-400.46160380045575,3283.6253679063584,1000.0,9315.49092502594
4306,353451,452.4,4208.102922460001,1164,82,,,,,,
,354000,,,,,0.001,353356,-400.8463994140625,2324.814696029663,1000.0,9318.448398590088
,355000,,,,,0.001,354356,-399.01471875,2159.0372543029785,910.4,8477.923435533046
,356000,,,,,0.001,355356,-394.75692962646485,2208.621917526245,1000.0,9314.722265625
,357000,,,,,0.001,356356,-395.2734027709961,1449.7465592041015,1000.0,9314.28965177536
4353,357451,489.54,4554.619842669999,1168,82,,,,,,
,358000,,,,,0.001,357356,-396.30735723876955,1460.571860244751,1000.0,9316.04913816452
,359000,,,,,0.001,358356,-398.0524605102539,1252.5496341247558,1000.0,9314.239316558838
4386,359593,508.42,4730.70780777,1172,81,0.001,359430,-394.0512076712943,2271.0788539164773,,
,360000,,,,,0.001,359578,-395.4902488708496,2096.0403396606443,1000.0,9314.279352092743
4400,360815,516.72,4808.17300764,1176,82,0.001,360649,-394.20419921875,2144.197626678037,,
,361000,,,,,0.001,360789,-394.7240044088925,1755.3651804163835,1000.0,9312.959446334839
,362000,,,,,0.001,361789,-391.2220961303711,2171.1784413757323,1000.0,9316.089291477203
,363000,,,,,0.001,362789,-387.08458618164065,2167.604993560791,1000.0,9313.73005552292
4429,363884,530.69,4938.4772393700005,1180,82,,,,,,
,364000,,,,,0.001,363872,-385.99791826520647,2357.70409494423,1000.0,9320.89831647873
,365000,,,,,0.001,364872,-382.27123217773436,2754.1063491821287,1000.0,9316.802587509155
,366000,,,,,0.001,365872,-377.182525390625,2906.651461029053,92.0,845.6707450151443
4462,366057,521.57,4853.363457719999,1184,82,,,,,,
,367000,,,,,0.001,366094,-373.5626414905895,2974.2227773955374,1000.0,9313.99359331131
,368000,,,,,0.001,367094,-378.53417791748046,2235.812722442627,1000.0,9311.588899993896
4489,368296,522.03,4857.32096071,1188,82,0.001,368094,-379.37845080566404,2107.284610626221,,
,369000,,,,,0.001,368201,-380.2851199743883,2054.744853652526,911.4,8488.057145762443
,370000,,,,,0.001,369201,-377.0399928588867,2018.396934753418,1000.0,9313.661378097535
4514,370464,539.31,5018.47308381,1192,82,0.001,370306,-362.9377602631191,2951.6230596633186,,
,371000,,,,,0.001,370530,-362.28544049944196,3032.00552280971,1000.0,9313.673810195924
4527,371709,539.85,5023.41574795,1196,82,0.001,371530,-358.1241611328125,2981.4962072753906,,
,372000,,,,,0.001,371879,-355.85011167783995,2655.9288997395834,1000.0,9315.654109287261
4535,372974,548.63,5105.301908819999,1200,82,,,,,,
,373000,,,,,0.001,372879,-355.75684326171876,2494.222893798828,1000.0,9314.503520870208
,374000,,,,,0.001,373879,-357.94933251953125,2847.5013903808594,72.9,667.754032933712
4556,374305,558.89,5200.98798634,1204,82,0.001,374141,-354.24449366519326,2894.025427373916,,
,375000,,,,,0.001,374288,-356.59478368514624,2812.9964435283955,1000.0,9312.83216161728
,376000,,,,,0.001,375381,-361.7488648787789,2631.9498507591984,1000.0,9322.878979206085
4575,376476,577.33,5373.046955060001,1208,82,,,,,,
,377000,,,,,0.001,376576,-362.8523653897372,2338.30068409771,1000.0,9314.158718204499
4597,377790,585.68,5450.962025180001,1212,82,0.001,377576,-364.11786920166014,2168.662352996826,,
,378000,,,,,0.001,377695,-365.40904623775157,1964.9110086905855,1000.0,9314.564097118378
,379000,,,,,0.001,378695,-364.7615599975586,1892.5140128479004,1000.0,9313.441172409057
,380000,,,,,0.001,379784,-363.9991522894965,2126.2625811287526,1000.0,9313.380308914184
4626,380879,610.15,5679.197508740001,1216,82,,,,,,
,381000,,,,,0.001,380859,-363.7758690086571,2266.1694392903646,78.6,720.8768956899643
,382000,,,,,0.001,380943,-363.51041448683964,2167.927101135254,500.2,4656.3978073120115
4645,382126,610.19,5679.65616877,1220,82,0.001,381943,-365.23046557617187,1941.0840947265624,,
4647,382464,581.81,5414.85368149,1224,82,0.001,382283,-368.9060406352198,1635.7080557180007,,
,383000,,,,,0.001,382439,-374.782808140346,1549.1569253104074,1000.0,9331.672527694702
,384000,,,,,0.001,383439,-372.5462423095703,1906.4354766540528,1000.0,9314.623667907716
4671,384632,572.65,5329.423179569999,1228,82,0.001,384439,-371.35064294433596,2204.624056060791,,
,385000,,,,,0.001,384652,-368.3640278783338,2342.020956818954,324.3,3012.747124516964
4678,385306,539.39,5019.171423119999,1232,82,0.001,385127,-368.8915586925688,2363.5843017578127,,
,386000,,,,,0.001,385824,-371.2754414876302,2250.803355663498,1000.0,9313.298467636108
4688,386919,515.52,4796.47630908,1236,82,,,,,,
,387000,,,,,0.001,386824,-374.4196838378906,2081.252321884155,1000.0,9317.235219669343
,388000,,,,,0.001,387824,-379.5290452880859,1562.4994484405518,1000.0,9313.028723526
,389000,,,,,0.001,388824,-387.93880554199217,977.2865005187988,1000.0,9314.133778381347
,390000,,,,,0.001,389824,-391.3631354370117,874.7623888092041,1000.0,9315.384749221801
4739,390919,515.52,4796.386104339999,1240,82,,,,,,
,391000,,,,,0.001,390824,-396.40744744873047,568.2030236816406,1000.0,9312.81527929306
,392000,,,,,0.001,391824,-401.41730114746093,345.91298890686033,1000.0,9314.401215267182
,393000,,,,,0.001,392824,-405.3617883300781,348.1617110519409,1000.0,9316.571029758454
,394000,,,,,0.001,393824,-410.25431872558596,345.6019098205566,1000.0,9316.686232948303
4786,394919,533.71,4966.056643110001,1244,82,,,,,,
,395000,,,,,0.001,394824,-415.47986920166016,298.50380214309695,1000.0,9317.20886220932
,396000,,,,,0.001,395824,-420.1777366943359,293.8464025878906,1000.0,9318.061432933808
,397000,,,,,0.001,396824,-425.46414111328124,271.0256072006226,1000.0,9316.680314540863
,398000,,,,,0.001,397824,-429.0209144287109,283.39057522964475,1000.0,9317.158045196533
4835,398919,542.41,5047.31593593,1248,82,,,,,,
,399000,,,,,0.001,398824,-433.4626364135742,305.0442736854553,1000.0,9316.825910758973
,400000,,,,,0.001,399824,-437.39865490722656,287.9838683509827,1000.0,9318.287602329254
