time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/entropy_loss,train/loss,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/std,eval/mean_reward,eval/mean_ep_length
8163,1574912,192,103.76998024000002,83.71,769,0.757666015625,1.469610731303692,27.356979370117188,0.2,-0.05140239221509546,56.8453810095787,0.3835044,0.0003,7680,0.8183512538671494,0.21677541732788086,,
,1575000,,,,,0.75224609375,1.469247195497155,16.399627685546875,0.2,-0.049778460949892175,51.92329177260399,0.39915025,0.0003,7690,0.7999289929866791,0.21679064631462097,86.08894344680012,74.6
8174,1576960,192,102.99199512999999,83.19,770,,,,,,,,,,,,,
8183,1579008,192,104.80868675999999,83.93,771,0.7830078125,1.4380181789398194,15.141831398010254,0.2,-0.04118684782588389,44.30992655456066,0.46736395,0.0003,7700,0.835839718580246,0.21750012040138245,,
,1580000,,,,,0.733935546875,1.4366466630250216,15.407881736755371,0.2,-0.05917524837423116,57.51872759461403,0.3191693,0.0003,7710,0.7819024473428726,0.21729187667369843,137.04661149759778,104.1
8195,1581056,192,110.07159216999999,87.78,772,,,,,,,,,,,,,
8205,1583104,192,109.72582999000002,88.31,773,0.74345703125,1.4306971285492183,13.021374702453613,0.2,-0.04455284306313843,61.97738593816757,0.41064644,0.0003,7720,0.7168340086936951,0.21725337207317352,,
,1585000,,,,,0.730078125,1.4129525646567345,18.537797927856445,0.2,-0.04806810259178747,64.92421679496765,0.33823264,0.0003,7730,0.7072750329971313,0.217726469039917,97.71356500983238,77.4
8215,1585152,192,111.54053722000002,88.6,774,,,,,,,,,,,,,
8225,1587200,192,109.25114777,87.83,775,0.7947265625,1.3773186422884465,12.5302095413208,0.2,-0.0394176198868081,36.6348955154419,0.6147996,0.0003,7740,0.8423497676849365,0.21832315623760223,,
8235,1589248,192,103.90165813,83.49,776,0.76630859375,1.3513404186815023,13.91102409362793,0.2,-0.04746898884186521,61.587024599313736,0.34073302,0.0003,7750,0.7983798235654831,0.2188134640455246,,
,1590000,,,,,0.768603515625,1.3245684206485748,12.831766128540039,0.2,-0.042686636216240005,57.54684774279595,0.33569545,0.0003,7760,0.7894154489040375,0.21949324011802673,118.29241477437317,88.8
8246,1591296,192,102.62927223000003,83.08,777,,,,,,,,,,,,,
8254,1593344,193,100.14860050000001,80.92,778,0.77919921875,1.3033397879451514,14.846639633178711,0.2,-0.04343101270496845,42.83132925629616,0.6253083,0.0003,7770,0.7834870368242264,0.21988295018672943,,
,1595000,,,,,0.774658203125,1.3007685273885727,7.461415767669678,0.2,-0.04184491976920981,38.22540368139744,0.46837687,0.0003,7780,0.8035031259059906,0.21956965327262878,91.09691495457665,73.6
8263,1595392,193,103.46847090000001,82.71,779,,,,,,,,,,,,,
8271,1597440,193,106.70340002000003,84.46,780,0.786767578125,1.2898890472948552,11.177164077758789,0.2,-0.03866913545061834,35.180501613020894,0.49281204,0.0003,7790,0.8361213058233261,0.2200300097465515,,
8280,1599488,193,105.41318403999999,82.46,781,0.75009765625,1.3029343400150537,19.627456665039062,0.2,-0.04913283446803689,53.44322697520256,0.33707774,0.0003,7800,0.780292347073555,0.21933695673942566,,
,1600000,,,,,0.729638671875,1.3111016485840081,18.789966583251953,0.2,-0.052523589989868925,58.31832323074341,0.31602073,0.0003,7810,0.7901474237442017,0.21963493525981903,120.16295592691749,100.4
8292,1601536,193,98.83195330000001,78.39,782,,,,,,,,,,,,,
8302,1603584,193,99.3474272,78.96,783,0.723193359375,1.3100322507321835,21.025035858154297,0.2,-0.05954268913192209,69.64493544101715,0.3021497,0.0003,7820,0.7298305332660675,0.21962302923202515,,
,1605000,,,,,0.747119140625,1.3086231797933578,25.655271530151367,0.2,-0.04563799444877077,51.9805583357811,0.36454302,0.0003,7830,0.7811837941408157,0.21961387991905212,113.54104638844728,83.1
8313,1605632,193,101.035041,79.87,784,,,,,,,,,,,,,
8321,1607680,193,101.75575327000003,81.44,785,0.7900390625,1.3124032005667687,12.196004867553711,0.2,-0.03717715519887861,43.953925400972366,0.50511134,0.0003,7840,0.8265727013349533,0.21963220834732056,,
8330,1609728,193,102.74074303000002,81.54,786,0.76494140625,1.313238913938403,30.170242309570312,0.2,-0.05224417476856615,59.96413957476616,0.40106335,0.0003,7850,0.7486456632614136,0.21975699067115784,,
,1610000,,,,,0.755712890625,1.3041143491864204,18.132648468017578,0.2,-0.04756279871799052,54.69151949882507,0.41051868,0.0003,7860,0.793752446770668,0.21995559334754944,113.03983722832054,85.5
8341,1611776,193,99.75142033,80.57,787,,,,,,,,,,,,,
8350,1613824,193,93.73257894999999,77.21,788,0.77041015625,1.3031758479773998,7.864443778991699,0.2,-0.04327491960139014,48.047647416591644,0.3896073,0.0003,7870,0.7899146229028702,0.21956239640712738,,
,1615000,,,,,0.8013671875,1.309018262475729,8.462714195251465,0.2,-0.03768858463736251,40.048192164301874,0.5422869,0.0003,7880,0.855067566037178,0.21970759332180023,123.22037392258645,84.7
8359,1615872,193,98.52384974,79.33,789,,,,,,,,,,,,,
8366,1617920,193,107.90219216,86.4,790,0.751708984375,1.321879468113184,15.05989933013916,0.2,-0.05519426175451372,55.184477388858795,0.32093757,0.0003,7890,0.7652312368154526,0.21950678527355194,,
8374,1619968,193,111.18900589999997,89.06,791,0.803369140625,1.3504103045910596,15.889686584472656,0.2,-0.03789736110775266,41.75377546846867,0.5364852,0.0003,7900,0.8010904341936111,0.2186593860387802,,
,1620000,,,,,0.76572265625,1.378006538003683,16.375818252563477,0.2,-0.03284689505817369,48.0979881465435,0.38414943,0.0003,7910,0.7835675776004791,0.21816980838775635,110.06125525087118,83.4
8385,1622016,193,110.22872490000002,89.43,792,,,,,,,,,,,,,
8394,1624064,193,112.2541103,90.29,793,0.758349609375,1.3771999355405569,20.69598960876465,0.2,-0.04354001111350954,51.72464922070503,0.4083565,0.0003,7920,0.7976190596818924,0.21862897276878357,,
,1625000,,,,,0.72265625,1.376130460947752,20.354778289794922,0.2,-0.06383662020089105,68.40842158198356,0.3022117,0.0003,7930,0.755154624581337,0.21825873851776123,111.6645438194275,81.1
8405,1626112,193,105.22708284999999,86.11,794,,,,,,,,,,,,,
8414,1628160,193,98.74269174000001,81.43,795,0.778857421875,1.3962985407561064,19.296493530273438,0.2,-0.03591589421557728,54.8707603931427,0.54731125,0.0003,7940,0.7927638590335846,0.21811935305595398,,
,1630000,,,,,0.78017578125,1.39193146340549,10.63352108001709,0.2,-0.03534131165069994,43.65731140673161,0.5302278,0.0003,7950,0.7830661982297897,0.21812841296195984,101.81283338107168,88.7
8425,1630208,193,96.39369048,77.74,796,,,,,,,,,,,,,
8434,1632256,193,96.16977953000001,77.54,797,0.78798828125,1.3968058858066796,13.733604431152344,0.2,-0.015593989874469116,48.76097378730774,0.47128695,0.0003,7960,0.7650721669197083,0.21798968315124512,,
8442,1634304,193,100.81802402000001,81.42,798,0.76513671875,1.4228164866566657,14.098810195922852,0.2,-0.05050139603263233,49.210567861795425,0.4665697,0.0003,7970,0.7435892224311829,0.2170586884021759,,
,1635000,,,,,0.761376953125,1.4573189981281758,11.274796485900879,0.2,-0.041147325275233015,52.46185526251793,0.4115898,0.0003,7980,0.7564675062894821,0.21664315462112427,103.06838917958085,82.7
8452,1636352,193,103.81208239000001,82.53,799,,,,,,,,,,,,,
8461,1638400,193,103.48834493999999,83.93,800,0.754638671875,1.493419336155057,17.05519676208496,0.2,-0.046681216303841214,61.56645969152451,0.37190223,0.0003,7990,0.7583294659852982,0.21578088402748108,,
,1640000,,,,,0.750048828125,1.5257951486855745,13.058854103088379,0.2,-0.04817924644303275,53.81724061965942,0.3920329,0.0003,8000,0.7605943828821182,0.21543258428573608,97.58507588915526,76.2
8472,1640448,193,102.47134604000001,82.37,801,,,,,,,,,,,,,
8482,1642496,193,105.32438377000003,83.93,802,0.77548828125,1.5232453804463149,13.711811065673828,0.2,-0.04647755257319659,43.31512432694435,0.47859913,0.0003,8010,0.8154475390911102,0.21591798961162567,,
8492,1644544,193,107.59122878999999,86.18,803,0.77353515625,1.5372965347021819,12.652007102966309,0.2,-0.048585021187318486,48.13602162599564,0.4689483,0.0003,8020,0.7938254773616791,0.21540388464927673,,
,1645000,,,,,0.76767578125,1.562667117267847,18.96354866027832,0.2,-0.042730069119716066,53.1337332367897,0.38332275,0.0003,8030,0.8037189692258835,0.21466064453125,123.79685067981481,90.3
8503,1646592,193,107.0089262,84.64,804,,,,,,,,,,,,,
8514,1648640,193,101.48984497,80.79,805,0.779931640625,1.6088435672223569,11.38487720489502,0.2,-0.0418345400103135,46.068332225084305,0.50134593,0.0003,8040,0.7930176109075546,0.21402546763420105,,
,1650000,,,,,0.757470703125,1.6426074776798487,24.717355728149414,0.2,-0.049667346215574074,64.77324783205987,0.3729928,0.0003,8050,0.7371167838573456,0.2134864777326584,115.04810170829296,87.7
8527,1650688,193,98.43113423000001,78.0,806,,,,,,,,,,,,,
8536,1652736,193,99.17012707000002,77.45,807,0.788427734375,1.6707918435335158,19.842506408691406,0.2,-0.02543545769294724,60.09827783703804,0.4337667,0.0003,8060,0.7906619906425476,0.21322673559188843,,
8545,1654784,193,100.04769850000001,79.6,808,0.758203125,1.6724511928856374,31.334388732910156,0.2,-0.04195199099776801,60.90490332841873,0.39270678,0.0003,8070,0.7551913261413574,0.2130551040172577,,
,1655000,,,,,0.8037109375,1.683026285097003,11.817618370056152,0.2,-0.023216486949240788,39.331300258636475,0.62036145,0.0003,8080,0.8196626305580139,0.21306803822517395,127.13043645694852,95.5
8556,1656832,193,102.77168049999999,80.66,809,,,,,,,,,,,,,
8566,1658880,193,100.96765299,79.79,810,0.719970703125,1.667149093002081,18.878564834594727,0.2,-0.057307375720120034,73.00227269530296,0.3283822,0.0003,8090,0.7082695364952087,0.21341383457183838,,
,1660000,,,,,0.760009765625,1.6591414783149958,17.174076080322266,0.2,-0.0424536392558366,53.86441220641136,0.49349195,0.0003,8100,0.7639243453741074,0.21324476599693298,101.58817335069179,76.3
8576,1660928,193,96.15468096,77.14,811,,,,,,,,,,,,,
8586,1662976,193,94.14821839,76.12,812,0.809033203125,1.6710264090448619,8.532830238342285,0.2,-0.019550277062808163,44.96469360589981,0.47769675,0.0003,8110,0.8153441995382309,0.21303066611289978,,
,1665000,,,,,0.78369140625,1.6586680345237255,9.178994178771973,0.2,-0.04078688161680475,48.16239141821861,0.48321033,0.0003,8120,0.7588818222284317,0.2135171741247177,102.07173165027052,74.2
8597,1665024,193,92.86203645000002,75.45,813,,,,,,,,,,,,,
8605,1667072,193,96.44673585999999,78.19,814,0.747607421875,1.6678891591727734,19.87248992919922,0.2,-0.052918536096694876,54.438233363628385,0.3895724,0.0003,8130,0.7040145397186279,0.21297481656074524,,
8615,1669120,193,97.23813505999999,77.62,815,0.770458984375,1.6742777694016695,20.253807067871094,0.2,-0.04517683376616333,56.68411914110184,0.4114342,0.0003,8140,0.7766105234622955,0.2133328765630722,,
,1670000,,,,,0.7609375,1.6420736718922853,12.65735149383545,0.2,-0.045662020525196564,57.820508050918576,0.4219591,0.0003,8150,0.7600564062595367,0.21388748288154602,105.25138525366783,76.8
8626,1671168,193,99.36577390999999,79.09,816,,,,,,,,,,,,,
8636,1673216,193,95.80147148,75.3,817,0.75966796875,1.612946416437626,17.14147186279297,0.2,-0.04740195982012665,50.82018072903156,0.44905367,0.0003,8160,0.7749109715223312,0.2142816036939621,,
,1675000,,,,,0.757568359375,1.6016078274697065,13.515938758850098,0.2,-0.05396235338703263,58.454317933321,0.38342938,0.0003,8170,0.674574226140976,0.2139265388250351,108.19156629983335,87.3
8647,1675264,193,94.05564436,73.8,818,,,,,,,,,,,,,
8654,1677312,193,99.51197232,78.74,819,0.74208984375,1.622072710469365,16.024337768554688,0.2,-0.054210959176998585,63.77248861789703,0.38985342,0.0003,8180,0.7373996376991272,0.21371975541114807,,
8663,1679360,193,97.14171572,75.64,820,0.803271484375,1.6186249699443578,13.817835807800293,0.2,-0.024973793129902333,51.15844931006431,0.46963513,0.0003,8190,0.7725778967142105,0.21383926272392273,,
,1680000,,,,,0.7447265625,1.6313440151512624,14.756913185119629,0.2,-0.051419033494312316,58.600978469848634,0.37214953,0.0003,8200,0.7343462109565735,0.2133411169052124,101.83066069921479,79.3
8674,1681408,193,93.45883660000001,74.1,821,,,,,,,,,,,,,
8682,1683456,193,92.38263823,74.18,822,0.730615234375,1.6505936481058598,23.488134384155273,0.2,-0.06352186483854894,81.39622680544853,0.28356972,0.0003,8210,0.6790779829025269,0.21309427917003632,,
,1685000,,,,,0.787109375,1.6718301083892584,14.572796821594238,0.2,-0.03882731150079053,48.313801276683805,0.4891822,0.0003,8220,0.7944296598434448,0.21286174654960632,99.74571199342608,77.1
8694,1685504,193,94.20346087,76.68,823,,,,,,,,,,,,,
8702,1687552,193,103.27881326000002,81.79,824,0.809033203125,1.6667235307395458,17.68402671813965,0.2,-0.0270891292282613,41.574441629648206,0.56815004,0.0003,8230,0.8189449608325958,0.21312156319618225,,
8711,1689600,193,109.26963776000001,86.41,825,0.749853515625,1.6617313537746667,17.03847885131836,0.2,-0.05501686174829956,53.52458238005638,0.33777332,0.0003,8240,0.7767483443021774,0.2134055346250534,,
,1690000,,,,,0.76923828125,1.6607961509376765,15.58676528930664,0.2,-0.051686145103303716,54.97760762572288,0.40249646,0.0003,8250,0.8055527955293655,0.21301428973674774,116.45613474883139,88.4
8722,1691648,193,113.98165821,88.45,826,,,,,,,,,,,,,
8732,1693696,193,115.76671909999997,87.87,827,0.786865234375,1.674630381911993,16.27627944946289,0.2,-0.027431031758897006,50.05240192115307,0.5032403,0.0003,8260,0.7941701859235764,0.2130681574344635,,
,1695000,,,,,0.783056640625,1.6650195203721523,11.722704887390137,0.2,-0.030179854496964253,40.1951378852129,0.52875614,0.0003,8270,0.7840687334537506,0.21302913129329681,107.85192801430821,83.2
8745,1695744,193,106.66304325000002,82.46,828,,,,,,,,,,,,,
8753,1697792,193,106.24116930999998,82.28,829,0.80419921875,1.679937456548214,19.86751365661621,0.2,-0.000438214949099347,58.01758762001991,0.4939373,0.0003,8280,0.7785919308662415,0.21289317309856415,,
8761,1699840,194,104.11997385000001,81.68,830,0.75947265625,1.6867610316723585,13.56493854522705,0.2,-0.04385849529353436,54.764820301532744,0.38367328,0.0003,8290,0.76492540538311,0.21279558539390564,,
,1700000,,,,,0.76005859375,1.675599041581154,18.77983856201172,0.2,-0.04460096671245992,54.65466507077217,0.43285125,0.0003,8300,0.8127624839544296,0.21306346356868744,128.62996943444014,89.6
8773,1701888,193,102.79719115,80.66,831,,,,,,,,,,,,,
8782,1703936,194,103.20254458,80.55,832,0.72900390625,1.694944892823696,18.32457160949707,0.2,-0.05632851440750528,64.76035333275794,0.34843314,0.0003,8310,0.7261066734790802,0.2125232219696045,,
,1705000,,,,,0.76416015625,1.7186877191066743,17.23521614074707,0.2,-0.043650834285654125,56.53208970427513,0.3890285,0.0003,8320,0.8071263879537582,0.21194937825202942,92.95949334949255,70.4
8793,1705984,194,102.55990075000001,79.75,833,,,,,,,,,,,,,
8801,1708032,194,100.52667167999996,77.63,834,0.790625,1.7444872412830592,15.581462860107422,0.2,-0.03019217600231059,49.583531665802,0.44609207,0.0003,8330,0.8341290354728699,0.21166712045669556,,
,1710000,,,,,0.7779296875,1.766198816895485,17.36200714111328,0.2,-0.033771579660242426,56.11331229805946,0.49978727,0.0003,8340,0.7391673624515533,0.21124474704265594,152.76542350072413,115.8
8811,1710080,194,100.19203818,77.45,835,,,,,,,,,,,,,
8820,1712128,194,100.41103597,78.61,836,0.741015625,1.7642931405454874,23.493057250976562,0.2,-0.0662322226271499,66.22384956479073,0.33719972,0.0003,8350,0.6992774307727814,0.2112632691860199,,
8829,1714176,194,103.64863229000002,81.32,837,0.769287109375,1.7900956187397241,22.617027282714844,0.2,-0.042486453530727886,56.32677433788776,0.42260376,0.0003,8360,0.74166139960289,0.21061787009239197,,
,1715000,,,,,0.8078125,1.8019790537655354,9.6821870803833,0.2,-0.022908467915840447,38.08015486299992,0.62888646,0.0003,8370,0.7658476233482361,0.21032945811748505,117.641929076612,85.1
8839,1716224,194,109.07266043000001,83.76,838,,,,,,,,,,,,,
8848,1718272,194,111.56944061000004,85.74,839,0.748779296875,1.840742515027523,17.39354133605957,0.2,-0.05318004705477506,52.62882358431816,0.36312672,0.0003,8380,0.7892075031995773,0.20939940214157104,,
,1720000,,,,,0.78232421875,1.8598689444363117,20.132984161376953,0.2,-0.03559055064979475,52.570694506168365,0.54921514,0.0003,8390,0.7823454588651657,0.2094895839691162,127.1748839057982,93.1
8857,1720320,194,110.55160063000001,84.96,840,,,,,,,,,,,,,
8865,1722368,194,106.2814295,81.72,841,0.76865234375,1.8876287173479795,18.621889114379883,0.2,-0.0479398819123162,54.88532929420471,0.47194222,0.0003,8400,0.8020240515470505,0.20862720906734467,,
8874,1724416,194,101.4062167,79.18,842,0.80927734375,1.9064721178263426,12.881308555603027,0.2,-0.03658334261563141,45.72624062895775,0.52477646,0.0003,8410,0.8015327304601669,0.20880059897899628,,
,1725000,,,,,0.742822265625,1.92428084500134,22.37757682800293,0.2,-0.05733721637807321,66.86955531835557,0.35253125,0.0003,8420,0.7365832924842834,0.20797966420650482,112.5809970781207,87.1
8885,1726464,194,98.3557057,77.78,843,,,,,,,,,,,,,
8894,1728512,194,100.15360473999999,77.67,844,0.79755859375,1.9722601640969515,16.858844757080078,0.2,-0.03029233930283226,51.16227862238884,0.4937449,0.0003,8430,0.7781236320734024,0.2074916809797287,,
,1730000,,,,,0.80654296875,1.9661165151745081,17.904605865478516,0.2,-0.01860981229983736,50.00058940052986,0.5735414,0.0003,8440,0.7504186630249023,0.2081068754196167,130.13768598809838,95.4
8906,1730560,194,101.18071679,78.59,845,,,,,,,,,,,,,
8914,1732608,194,103.74678150000001,81.14,846,0.785400390625,1.940363959595561,11.644492149353027,0.2,-0.03841759407659993,46.111023247241974,0.44138914,0.0003,8450,0.7771035134792328,0.20819944143295288,,
8922,1734656,194,106.95878497,82.79,847,0.75908203125,1.938459876552224,18.057451248168945,0.2,-0.05204713575076312,55.54624013304711,0.40658695,0.0003,8460,0.7435283958911896,0.20801493525505066,,
,1735000,,,,,0.774365234375,1.9370921231806277,19.50810432434082,0.2,-0.050974697290803304,52.40063094496727,0.5036266,0.0003,8470,0.7614212185144424,0.20846685767173767,118.57169594466686,86.6
8932,1736704,194,108.43588837999998,85.06,848,,,,,,,,,,,,,
8941,1738752,194,108.34069952999998,85.14,849,0.81962890625,1.933732319995761,9.514137268066406,0.2,-0.0214713823661441,36.80639201700687,0.62030464,0.0003,8480,0.806414470076561,0.20843391120433807,,
,1740000,,,,,0.819287109375,1.9138424549251796,17.783206939697266,0.2,-0.021914398937951773,38.97245343327522,0.63369393,0.0003,8490,0.8388033807277679,0.20830146968364716,131.13626643121242,99.6
8952,1740800,194,108.67107791999999,85.32,850,,,,,,,,,,,,,
8959,1742848,194,106.09489606000001,83.58,851,0.76337890625,1.9245817717164755,13.583993911743164,0.2,-0.047436052988632585,45.456752854585645,0.4207444,0.0003,8500,0.8088157773017883,0.2079864740371704,,
8967,1744896,194,107.73852670999999,84.94,852,0.781884765625,1.9517628028988838,10.6592435836792,0.2,-0.043219380493974315,43.76312052607536,0.49490827,0.0003,8510,0.8093293309211731,0.20748856663703918,,
,1745000,,,,,0.776806640625,1.9810253750532865,12.175668716430664,0.2,-0.04305627705762163,48.656973987817764,0.47557563,0.0003,8520,0.7962769716978073,0.2072712630033493,121.56328398063779,93.0
8979,1746944,194,105.00772882000001,84.25,853,,,,,,,,,,,,,
8988,1748992,194,105.09074928,84.33,854,0.809912109375,1.9868028659373522,15.02542495727539,0.2,-0.014010120669263415,53.49672535657883,0.55533004,0.0003,8530,0.7462898194789886,0.20687901973724365,,
,1750000,,,,,0.759423828125,2.028614758700132,16.651111602783203,0.2,-0.04849923655565362,55.99221183657646,0.401317,0.0003,8540,0.7553764283657074,0.20618152618408203,118.28703885599971,89.2
8999,1751040,194,111.64217142000001,88.1,855,,,,,,,,,,,,,
9008,1753088,194,111.17603169999998,87.24,856,0.775634765625,2.016538493335247,19.495342254638672,0.2,-0.034274122494389304,53.95748736262321,0.54214585,0.0003,8550,0.7757851779460907,0.20695051550865173,,
,1755000,,,,,0.739453125,2.0129914745688438,16.127296447753906,0.2,-0.05453026311006397,62.35871987342834,0.30031076,0.0003,8560,0.7732468098402023,0.206552192568779,120.43460654169321,90.0
9018,1755136,194,106.84434598,82.67,857,,,,,,,,,,,,,
9026,1757184,194,107.23402732000002,83.03,858,0.768505859375,2.033684916049242,28.86625862121582,0.2,-0.03730461102677509,58.004235261678694,0.39747572,0.0003,8570,0.7718251496553421,0.20614799857139587,,
9035,1759232,194,99.6916961,77.48,859,0.78603515625,2.0608561180531977,10.83679485321045,0.2,-0.0253918738453649,53.33105792403221,0.4649583,0.0003,8580,0.788913369178772,0.2055434286594391,,
,1760000,,,,,0.762451171875,2.082555628567934,17.660621643066406,0.2,-0.05345428544969764,55.25855301618576,0.40397596,0.0003,8590,0.7998713999986649,0.2053065299987793,103.33188463579863,85.2
9045,1761280,194,101.56067537000001,78.65,860,,,,,,,,,,,,,
9053,1763328,194,104.99657879,81.03,861,0.7814453125,2.108006927371025,13.188973426818848,0.2,-0.04477544717083219,43.01594412326813,0.55842197,0.0003,8600,0.8106849491596222,0.2048519104719162,,
,1765000,,,,,0.76337890625,2.1272460490465166,17.893592834472656,0.2,-0.05295098047936335,72.42382200956345,0.46164846,0.0003,8610,0.7304685413837433,0.20467303693294525,122.26725948229432,92.7
9062,1765376,194,106.56056176999999,81.96,862,,,,,,,,,,,,,
9071,1767424,194,110.65883017,85.12,863,0.753173828125,2.122851713001728,17.371232986450195,0.2,-0.049970632357872094,67.21443606615067,0.36352745,0.0003,8620,0.7214848101139069,0.20497703552246094,,
9080,1769472,194,103.79140481000002,79.3,864,0.768408203125,2.098430746793747,23.15959930419922,0.2,-0.052035064005758615,55.93655007481575,0.42515552,0.0003,8630,0.779059037566185,0.20549416542053223,,
,1770000,,,,,0.762109375,2.0830061115324496,16.99481964111328,0.2,-0.042786916191107596,62.38936208486557,0.4257112,0.0003,8640,0.7614570260047913,0.20555338263511658,98.5051322363317,74.5
9091,1771520,194,106.85558160000001,81.56,865,,,,,,,,,,,,,
9101,1773568,194,105.74446895999999,81.32,866,0.754052734375,2.10624013543129,16.66280746459961,0.2,-0.052370300769689494,52.36806834340096,0.4963959,0.0003,8650,0.7932451963424683,0.2048608958721161,,
,1775000,,,,,0.750244140625,2.135139398276806,23.734262466430664,0.2,-0.05431457416852936,68.00748054981231,0.42383054,0.0003,8660,0.7610882669687271,0.20445501804351807,113.54035170078278,84.7
9111,1775616,194,101.88410615999999,79.4,867,,,,,,,,,,,,,
9118,1777664,194,102.85908478999998,80.44,868,0.886669921875,2.126380866020918,13.561433792114258,0.2,0.092062531033298,39.41723916530609,1.3505008,0.0003,8670,0.850696250796318,0.20506072044372559,,
9127,1779712,194,102.65447212999999,80.1,869,0.771044921875,2.1235749028623103,17.359777450561523,0.2,-0.030109386981348508,58.9286081969738,0.78310174,0.0003,8680,0.7419103384017944,0.20442557334899902,,
,1780000,,,,,0.774267578125,2.171407276391983,10.899910926818848,0.2,-0.0445610171489534,41.67682544589043,0.50358963,0.0003,8690,0.8000194579362869,0.20368175208568573,109.94156924150884,86.0
9137,1781760,194,97.35072824000002,76.87,870,,,,,,,,,,,,,
9145,1783808,195,97.79241208000002,76.07,871,0.7404296875,2.2152327127754687,15.168249130249023,0.2,-0.05523956465476658,61.604651272296906,0.35378933,0.0003,8700,0.7094957828521729,0.2031898945569992,,
,1785000,,,,,0.7708984375,2.234260643273592,16.26380729675293,0.2,-0.04130633735912852,50.320400279760364,0.41765243,0.0003,8710,0.7799025475978851,0.20324218273162842,87.09089410901069,68.1
9156,1785856,195,98.14109906,76.42,872,,,,,,,,,,,,,
9164,1787904,195,97.98326395,76.38,873,0.7646484375,2.244750102609396,13.612878799438477,0.2,-0.0527633622783469,53.71413836479187,0.45116955,0.0003,8720,0.7506035566329956,0.20283429324626923,,
9172,1789952,195,104.38907429000002,79.76,874,0.785693359375,2.246800234168768,15.51016616821289,0.2,-0.020773557227221316,62.15802691578865,0.43669024,0.0003,8730,0.7712802737951279,0.20301634073257446,,
,1790000,,,,,0.789013671875,2.2516849294304846,14.293639183044434,0.2,-0.05435407986224163,55.051611351966855,0.41006213,0.0003,8740,0.8158272951841354,0.2030128538608551,111.06962270587682,80.8
9183,1792000,195,103.45132476999999,79.52,875,,,,,,,,,,,,,
9192,1794048,195,105.3942369,79.88,876,0.765576171875,2.2761575557291507,13.019575119018555,0.2,-0.050785986462142316,54.6120512843132,0.42214262,0.0003,8750,0.7954061627388,0.2023634910583496,,
,1795000,,,,,0.74619140625,2.2786677539348603,25.587345123291016,0.2,-0.05371063839120325,81.21772938370705,0.35195908,0.0003,8760,0.6908679008483887,0.20251598954200745,107.1622783280909,80.0
9202,1796096,195,99.84382713999999,76.43,877,,,,,,,,,,,,,
9210,1798144,195,101.99902198999999,77.96,878,0.7693359375,2.278166367858648,15.97643756866455,0.2,-0.04208093141787685,57.76169782280922,0.4651087,0.0003,8770,0.769236609339714,0.2024848908185959,,
,1800000,,,,,0.763525390625,2.2850032582879067,30.38003158569336,0.2,-0.04053788351302501,68.79495286345482,0.47175205,0.0003,8780,0.684777706861496,0.2023482769727707,96.66308614462613,78.1
9220,1800192,195,106.89761223,81.97,879,,,,,,,,,,,,,
9228,1802240,195,108.19595203,83.69,880,0.785693359375,2.2958350338041784,12.554020881652832,0.2,-0.04003905252902769,63.131064027547836,0.5674945,0.0003,8790,0.7048421800136566,0.20237556099891663,,
9236,1804288,195,109.51256883,86.01,881,0.8068359375,2.28278229534626,15.55925464630127,0.2,-0.007873205436044372,57.516430443525316,0.55459964,0.0003,8800,0.7799294739961624,0.20257481932640076,,
,1805000,,,,,0.758056640625,2.2680793978273868,15.051804542541504,0.2,-0.05319709864852484,61.60307953953743,0.41170552,0.0003,8810,0.7363625764846802,0.202595517039299,123.89834422022105,86.0
9247,1806336,195,107.32337647,85.37,882,,,,,,,,,,,,,
9256,1808384,195,109.00232457999996,86.43,883,0.771435546875,2.29702690243721,16.1599178314209,0.2,-0.036039494749275036,58.55315498709679,0.45392567,0.0003,8820,0.7294554114341736,0.2019820660352707,,
,1810000,,,,,0.829345703125,2.2846792474389077,22.53953742980957,0.2,0.004206199318286963,64.45513166189194,0.68548846,0.0003,8830,0.7143028080463409,0.20270246267318726,104.45201928019523,78.3
9266,1810432,195,105.42605411999999,83.32,884,,,,,,,,,,,,,
9274,1812480,195,110.75872164,85.11,885,0.791455078125,2.2583301715552806,18.338211059570312,0.2,-0.026975618716096505,62.86847534775734,0.418007,0.0003,8840,0.7042006254196167,0.20283102989196777,,
9283,1814528,195,109.87751164,84.3,886,0.753125,2.2644938707351683,24.045421600341797,0.2,-0.06257669574115425,60.16728879809379,0.41437373,0.0003,8850,0.7484466731548309,0.20232997834682465,,
,1815000,,,,,0.780078125,2.272959980368614,19.565269470214844,0.2,-0.0541222040716093,59.689589315652846,0.4241929,0.0003,8860,0.767025962471962,0.20237156748771667,96.54754525497556,71.2
9293,1816576,195,109.27931102999999,83.79,887,,,,,,,,,,,,,
9302,1818624,195,110.14334166999998,84.18,888,0.8111328125,2.300647769123316,15.311264991760254,0.2,-0.022396463245968334,47.62158120274544,0.67911816,0.0003,8870,0.7640307545661926,0.20164541900157928,,
