time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1135000,,,,,,1134797,-67.27482217407227,7.6892440774440765,0.001,1000.0,744.3004190124572
1136886,125,9058,507.86,-552.8260285800002,3696,1135797,-67.32753311920166,7.52845138823986,0.001,,
1137236,125,9064,500.08,-544.97025165,3700,1137041,-66.83029804229736,7.750654394243971,0.001,,
1139334,125,9075,481.06,-524.5559062500001,3704,1139221,-66.90003977966309,7.3165247062444685,0.001,,
1140000,,,,,,1139311,-67.09782952973337,7.412565823757287,0.001,1000.0,731.5423376401886
1141541,125,9090,482.6,-526.63447791,3708,1140452,-67.16492247245681,7.151271314485698,0.001,,
1141793,125,9095,445.12,-486.16627699,3712,1141557,-66.82070749456233,6.8181774832985615,0.001,,
1142073,125,9097,436.1,-476.26220992,3716,1141905,-67.24464570082627,7.048836184786512,0.001,,
1144158,125,9104,444.85,-485.51291894,3720,1143069,-67.01355361938477,6.529023843653062,0.001,,
1145000,,,,,,1144069,-67.3513896560669,7.226338318228722,0.001,1000.0,729.7013750016689
1146237,125,9129,453.85,-495.42420237999994,3724,1146137,-67.54550844573974,7.361892533898353,0.001,,
1148392,125,9136,454.37,-495.43537644,3728,1147303,-67.58959204101562,7.320008799433708,0.001,,
1149447,125,9145,433.86,-473.92369063,3732,1149345,-67.44996365633878,7.434118094651596,0.001,,
1150000,,,,,,1149489,-67.53705001831055,7.604627258637372,0.001,1000.0,728.9942219734191
1150656,125,9160,443.77,-484.75425441000016,3736,1150489,-67.53052751159667,6.973135504722595,0.001,,
1152737,125,9166,442.97,-483.6207241199999,3740,1151648,-68.26119995117188,7.501918911933899,0.001,,
1153024,125,9173,433.69,-473.44423918999996,3744,1152914,-67.34747701077848,6.513941037493783,0.001,,
1153199,125,9173,414.8,-453.54195870999996,3748,1153003,-66.59005694919162,7.519558505008095,0.001,,
1155000,,,,,,1154313,-67.4977633972168,7.025484093427658,0.001,1000.0,663.1267944976687
1155439,125,9195,406.66,-444.51193157,3752,1155313,-67.49787705230713,7.181545027256012,0.001,,
1157498,125,9202,397.02,-434.50413685,3756,1156409,-67.25117568969726,6.535649004436674,0.001,,
1160000,,,,,,1159433,-67.55909767913819,7.078511415600777,0.001,1000.0,653.8149863675237
1160522,125,9225,414.76,-454.08179768,3760,,,,,,
1162198,125,9237,428.57,-468.86427246999995,3764,1162098,-67.73724517822265,8.58970520370885,0.001,,
1164233,125,9244,438.29,-479.40452226,3768,1163144,-67.46435546875,9.654655490602766,0.001,,
1164356,125,9248,419.05,-458.9041514299999,3772,1164223,-68.34590178269606,6.688547446177556,0.001,,
1165000,,,,,,1164267,-67.17970171841708,10.384802173484456,0.001,1000.0,639.9903575807809
1166474,125,9269,410.06,-449.6804798100001,3776,1166343,-67.55408686065674,6.983135990858078,0.001,,
1168563,125,9276,400.11,-439.03157730000004,3780,1167474,-67.19436960634978,8.144728366533915,0.001,,
1170000,,,,,,1169474,-67.78112888336182,7.241395443558693,0.001,1000.0,696.3589648768306
1171627,125,9307,419.04,-459.47597447,3784,1171474,-67.91060565185546,7.151531190395355,0.001,,
1173112,125,9314,422.74,-463.16438463,3788,1172767,-67.80539809417725,7.354767467856407,0.001,,
1174330,125,9320,414.44,-454.74885197000003,3792,1174086,-67.94112141927083,8.046306946698357,0.001,,
1175000,,,,,,1174241,-67.70790308172053,7.0944270456990886,0.001,1000.0,716.2890927758068
1176366,125,9340,394.8,-433.02995798999996,3796,1176256,-68.00962297821044,7.048744134068489,0.001,,
1179477,126,9351,422.41,-462.8102707400001,3800,1178388,-67.91282074792045,7.437645918614155,0.001,,
1180000,,,,,,1179388,-68.00830068969726,6.878512084364891,0.001,1000.0,729.2002183794975
1182518,126,9378,431.84,-473.0905191300001,3804,1181429,-68.03517646789551,7.457873524689093,0.001,,
1183690,126,9389,421.49,-461.88670234999995,3808,1183575,-67.90718384552002,7.303076445579529,0.001,,
1185000,,,,,,1184601,-67.85200032806397,7.150395914316177,0.001,1000.0,747.5515065059066
1185756,126,9409,439.63,-481.72144471000007,3812,1185654,-67.75047542430737,7.50697001871073,0.001,,
1187016,126,9411,449.43,-492.24036427999994,3816,1185927,-67.72586822509766,7.499132490158081,0.001,,
1189124,126,9421,449.66,-492.9593487,3820,1188035,-67.80390872377338,8.071290749222484,0.001,,
1190000,,,,,,1189069,-67.75954527013442,7.924992014380062,0.001,1000.0,719.2565755490912
1190304,126,9441,440.67,-482.85174699000004,3824,1190162,-67.40729620101604,6.889951882823821,0.001,,
1191524,126,9447,431.32,-473.3585299100001,3828,1191403,-66.9236859821138,8.557462358474732,0.001,,
1193668,126,9458,442.21,-485.1140167800001,3832,1193500,-67.476464302063,7.0907314159870145,0.001,,
1195000,,,,,,1194726,-67.4867717666626,7.3897701281309125,0.001,1000.0,699.0089916273952
1195815,126,9474,451.59,-495.3592533699999,3836,,,,,,
1196976,126,9484,442.39,-485.15635795000003,3840,1196876,-67.40088803100586,6.900560243844986,0.001,,
1198097,126,9489,450.73,-494.51388972,3844,1197960,-68.26858927408854,6.0389976342519125,0.001,,
1200000,,,,,,1199028,-67.30678618621826,7.417038150429725,0.001,1000.0,662.164690503478
1201117,126,9511,479.18,-524.4706193599999,3848,1200028,-67.37091477203369,7.276364618182182,0.001,,
1203193,126,9521,477.54,-523.5995936500001,3852,1202104,-67.78575275562427,8.221065309312609,0.001,,
1205000,,,,,,1204257,-67.8683312733968,7.579233845074971,0.001,1000.0,688.0930469274521
1205346,126,9541,478.48,-524.3495963,3856,,,,,,
1207412,126,9552,468.9,-513.59309012,3860,1206323,-67.95307498508029,6.8608219816878036,0.001,,
1208497,126,9561,462.99,-507.4306289700001,3864,1208387,-67.41416191101074,7.591093932271003,0.001,,
1209643,126,9567,454.1,-497.71670674000006,3868,1209527,-67.34699603489467,5.6881946011593465,0.001,,
1210000,,,,,,1209571,-66.03048181533813,6.038726540172801,0.001,1000.0,653.8928546309471
1211787,126,9583,474.31,-519.76872424,3872,1210698,-67.12328404188156,7.077411650672672,0.001,,
1213879,126,9598,474.05,-519.38639376,3876,1213735,-66.95885213216145,6.971131730724025,0.001,,
1215000,,,,,,1214832,-67.5152394104004,7.282236374378204,0.001,1000.0,656.9921050935984
1216921,126,9619,483.58,-530.03593755,3880,1215832,-67.37297403717041,7.0262733290195465,0.001,,
1219967,126,9638,483.4,-530.02393012,3884,1219832,-67.68035327911377,6.469333264231682,0.001,,
1220000,,,,,,1219878,-67.0812172267748,6.719691214354142,0.001,1000.0,697.7374922126531
1221100,126,9650,479.88,-525.99524416,3888,1220011,-67.9379711151123,6.532775247798247,0.001,,
1221436,126,9655,471.06,-516.12496086,3892,1221238,-67.69116989938837,6.504002960901412,0.001,,
1222537,126,9661,461.71,-506.27423791,3896,1222410,-67.0237922668457,5.999687945401227,0.001,,
1223660,126,9666,441.83,-484.7025499500001,3900,1223551,-67.3855572938919,7.0337427781178405,0.001,,
1225000,,,,,,1224719,-68.33902329664964,5.822559558428251,0.001,1000.0,712.9272206574678
1225808,126,9682,432.9,-474.5050174599999,3904,,,,,,
1226949,126,9693,432.59,-474.26401201,3908,1226835,-67.94135162353516,6.462083652907727,0.001,,
1229060,126,9703,433.04,-474.77501881999996,3912,1228928,-67.4585963978487,6.457355872673147,0.001,,
1230000,,,,,,1229029,-68.17798180415713,7.337669590423847,0.001,1000.0,685.1157536774874
1231240,126,9724,442.24,-485.2453940200001,3916,1231029,-67.87993782806396,6.910141555786133,0.001,,
1232377,126,9726,432.53,-474.18892342999993,3920,1231288,-68.46829645974296,6.228262435112681,0.001,,
1233530,126,9732,432.26,-474.1835315499999,3924,1232441,-67.92072319984436,5.874565675854683,0.001,,
1235000,,,,,,1234441,-67.94473973083497,6.926984318494797,0.001,1000.0,625.400482827425
1236556,126,9756,450.32,-493.6878887599999,3928,1235467,-68.14325009859525,4.430733680725098,0.001,,
1237773,126,9766,441.05,-483.64527565,3932,1237577,-68.02735646057128,6.8591933141946795,0.001,,
1238909,126,9768,430.94,-472.80702769000004,3936,1237820,-68.29520520296964,5.0797726809978485,0.001,,
1239169,126,9773,421.93,-463.2122281099999,3940,1239040,-68.45973528348483,6.936409015655517,0.001,,
1240000,,,,,,1239247,-68.4987564086914,6.400663175782957,0.001,1000.0,701.5182548224926
1240366,126,9788,422.69,-463.67542087999993,3944,1240247,-68.36055715942383,7.199470037102699,0.001,,
1242473,126,9798,413.56,-454.68097458999995,3948,1242326,-68.24003247833252,6.607341867089271,0.001,,
1243551,126,9804,403.58,-443.60199061,3952,1243416,-68.01906863125888,6.925934212548392,0.001,,
1245000,,,,,,1244571,-67.8957405090332,6.747503634010043,0.001,1000.0,665.9455415844917
1245660,126,9821,403.14,-442.48624156,3956,,,,,,
1247724,126,9835,403.12,-442.70248964,3960,1247581,-68.38096730041504,6.654352947115898,0.001,,
1248816,126,9840,403.19,-442.62418486999997,3964,1248676,-68.27347998046875,6.580729160308838,0.001,,
1250000,,,,,,1249727,-68.67403321075439,6.280382083654404,0.001,1000.0,652.9680291920901
1251880,126,9861,422.37,-463.31981830999996,3968,1250791,-67.6334171295166,7.099012825638056,0.001,,
1253933,126,9875,421.46,-462.09131062000006,3972,1253833,-68.82747940790085,7.756751673562186,0.001,,
1255000,,,,,,1254865,-69.77704620361328,7.456161181131999,0.001,1000.0,695.0873334974051
1255049,126,9890,411.7,-451.6871739200001,3976,1254921,-68.10155173710415,6.821699406419482,0.001,,
1255127,126,9890,382.06,-419.11628117,3980,1255030,-69.31826273600261,6.9320874611536665,0.001,,
1257223,127,9897,372.56,-408.66729432,3984,1256134,-69.39642070901805,6.8071498076121015,0.001,,
1259535,127,9913,384.35,-421.92861358000005,3988,1259414,-68.60040641784668,6.716571268677711,0.001,,
1260000,,,,,,1259446,-69.34430742263794,6.008846193552017,0.001,1000.0,682.05377356112
1261578,127,9933,401.42,-440.6369111800001,3992,1261460,-69.2369624546596,6.311243142400469,0.001,,
1263644,127,9944,411.07,-451.09768504,3996,1263527,-68.97655564880371,7.13387793314457,0.001,,
1264772,127,9946,411.12,-451.44046828,4000,1263683,-68.55302556355794,6.957647283871968,0.001,,
1265000,,,,,,1264740,-69.33890478951591,7.229252593857901,0.001,1000.0,613.0315114617348
1265918,127,9964,401.1,-440.78807102999997,4004,1265740,-68.96531999969483,7.071623739004135,0.001,,
1267038,127,9970,400.89,-440.78298714000005,4008,1266896,-69.8082527747521,6.958222435070918,0.001,,
1270000,,,,,,1269001,-69.24286094078651,7.284314118898832,0.001,1000.0,646.5039960056544
1270090,127,9990,410.3,-450.8523809299999,4012,,,,,,
1271298,127,10000,400.58,-439.83314261,4016,1271063,-69.10419258880616,6.777933300852776,0.001,,
1273382,127,10008,410.05,-450.23666855000005,4020,1272293,-69.77595392862956,6.97511992087731,0.001,,
1275000,,,,,,1274344,-69.36554698944092,6.841378983259201,0.001,1000.0,489.11961750239135
1276433,127,10032,429.03,-470.80059563000003,4024,1275344,-69.50188152313233,6.709614999890327,0.001,,
1276589,127,10036,400.33,-439.55430980999995,4028,1276485,-69.58256912231445,6.038619320900714,0.001,,
1277684,127,10042,399.11,-437.9066239900001,4032,1277566,-68.96282386779785,6.25429072479407,0.001,,
1277870,127,10042,389.61,-427.40375601,4036,1277713,-69.6043876825377,7.123389512993569,0.001,,
1278246,127,10044,390.77,-428.86308854999993,4040,1278062,-69.60920706759678,6.609544586599543,0.001,,
1280000,,,,,,1279257,-69.53129636324368,8.95974674048247,0.001,1000.0,665.3454105824233
1280346,127,10060,399.8,-438.28820803,4044,,,,,,
1281613,127,10066,391.4,-429.53220518999996,4048,1280524,-69.8806906806098,7.252530133282697,0.001,,
1282694,127,10076,391.43,-429.5258971200001,4052,1282577,-69.05327467484908,7.745224631350974,0.001,,
1284952,127,10087,392.92,-431.47695196000006,4056,1284828,-69.68676461492267,6.676686761625144,0.001,,
1285000,,,,,,1284863,-69.60695378920612,5.872566168648856,0.001,1000.0,744.945212161541
1287976,127,10107,402.52,-441.54275536,4060,1286887,-69.70141867065429,7.064632685899735,0.001,,
1289063,127,10112,402.47,-441.80074960999997,4064,1287974,-68.80960221724077,6.228804013945839,0.001,,
1290000,,,,,,1288974,-69.66855561828613,7.216125052690506,0.001,1000.0,699.9828602679074
1291104,127,10136,392.24,-430.72571275,4068,1290992,-70.79392920600043,6.337064888742235,0.001,,
1295000,,,,,,1294015,-70.00764348602294,6.913097018837929,0.001,1000.0,738.0820082724094
1295104,127,10163,411.71,-451.67780335000003,4072,,,,,,
1298038,127,10177,429.89,-470.9293231500001,4076,1296949,-70.4734624226888,6.38371665854203,0.001,,
1299922,127,10189,447.95,-490.99627309999994,4080,1299375,-70.04765076212364,6.530116683480763,0.001,,
1300000,,,,,,1299851,-70.73904503716363,6.364289416207208,0.001,1000.0,699.1394547224045
1301952,127,10206,447.29,-490.35322013000007,4084,1300863,-70.856201171875,6.833599487940471,0.001,,
1304050,127,10217,445.15,-487.6957825299999,4088,1302961,-70.19649094801683,11.036383575863308,0.001,,
1305000,,,,,,1304029,-69.81186720904182,8.207087934017181,0.001,1000.0,658.5728091042489
1307118,127,10242,455.4,-498.77996270999995,4092,1306029,-70.49390380859376,7.011938725352287,0.001,,
1308234,127,10252,445.9,-488.6923826600001,4096,1308112,-70.54830520629883,7.270472295999527,0.001,,
1309425,127,10258,446.53,-488.724437,4100,1309229,-70.9652156829834,6.0024714569250746,0.001,,
1310000,,,,,,1309347,-71.0173355102539,5.1629649942571465,0.001,1000.0,720.2769574716688
1310483,127,10273,445.65,-487.87523848999996,4104,1310364,-70.26378038194444,7.861888983670403,0.001,,
1312587,127,10283,455.49,-497.9972070900001,4108,1312413,-70.5034340057373,6.495789801120758,0.001,,
1313427,127,10287,433.37,-474.10144385,4112,1313156,-70.62172757662259,5.935814749110829,0.001,,
1314140,127,10291,428.42,-468.95022923,4116,1313976,-70.40675067901611,6.710671526690324,0.001,,
1315000,,,,,,1314099,-70.62185414632161,7.088328987360001,0.001,1000.0,667.2374691780657
1315202,127,10306,418.2,-458.2087710299999,4120,1315099,-70.59220208740234,6.830086321592331,0.001,,
1318218,127,10317,417.85,-458.2241592100001,4124,1317129,-70.62254516601563,6.78761683011055,0.001,,
1320000,,,,,,1319129,-70.61715185546875,6.6629134349823,0.001,1000.0,619.6167220493778
1321230,127,10342,446.41,-488.66751270000003,4128,1320141,-71.26050313313802,8.485921144485474,0.001,,
1322452,127,10351,447.68,-490.40479107000016,4132,1322172,-70.85281021118163,6.8060393617153165,0.001,,
1322759,127,10353,448.89,-491.67867536,4136,1322643,-71.024168226454,8.418107760919106,0.001,,
1323934,127,10355,456.88,-499.48590181,4140,1322845,-70.6537712097168,7.1490360498428345,0.001,,
1325000,,,,,,1324884,-71.41963233947754,8.481411505968143,0.001,1000.0,641.9154954731464
1326035,127,10375,456.89,-500.19221085000004,4144,1324946,-70.44413855768019,7.179378826772013,0.001,,
1329151,127,10391,475.38,-519.2414572499999,4148,1328062,-70.98628805541992,6.9067124400138855,0.001,,
1330000,,,,,,1329062,-70.96943685913087,6.741428913235664,0.001,1000.0,596.9963198218495
1330278,127,10409,475.84,-519.66445442,4152,1330115,-70.37315538194444,8.185429784986708,0.001,,
1331461,127,10415,465.09,-508.16113607000005,4156,1331315,-70.88198362731933,6.49476674580574,0.001,,
1334296,127,10425,463.2,-506.30865242,4160,1333207,-70.89088032531738,6.708705648541451,0.001,,
1335000,,,,,,1334207,-70.93319529724121,7.084234914422035,0.001,1000.0,612.110812562704
1336398,127,10448,473.35,-516.81608411,4164,1336233,-70.60142869215746,7.080603443659269,0.001,,
1337529,127,10454,464.25,-507.3550708200001,4168,1337405,-71.28006567382812,7.058310341358185,0.001,,
1338718,127,10460,436.14,-476.72524336000004,4172,1338557,-70.70279865264892,7.253064268827439,0.001,,
1340000,,,,,,1339629,-71.11696078491211,6.873171396732331,0.001,1000.0,577.170341706276
1340839,127,10480,428.01,-468.07544922999995,4176,1340733,-71.04954748887282,8.009692075160833,0.001,,
1342899,128,10486,429.77,-469.04934956000005,4180,1341810,-71.35323442731585,7.047737176601704,0.001,,
1344949,128,10497,429.97,-469.11340977,4184,1343860,-71.04073638916016,9.913929319381714,0.001,,
1345000,,,,,,1344905,-70.92850036621094,9.65869130407061,0.001,1000.0,681.7608113005757
1345184,127,10511,411.34,-449.17930763,4188,1344992,-70.92411483417858,7.21499034728127,0.001,,
1348212,128,10522,410.94,-448.75010834999995,4192,1347123,-70.96160071236747,6.387606382369995,0.001,,
1350000,,,,,,1349182,-71.38463287353515,7.056575122526136,0.001,1000.0,502.84937055641785
1350318,128,10547,420.84,-459.13542674999997,4196,1350182,-71.14469030761718,6.890401105999946,0.001,,
1352468,128,10554,430.43,-469.65587242000004,4200,1351379,-70.54437942504883,7.083904334477016,0.001,,
1354503,128,10564,440.2,-480.38357898999993,4204,1353414,-71.15357984924316,6.972585184454918,0.001,,
1354661,128,10568,420.74,-459.64283632999997,4208,1354502,-71.55261135101318,4.363350600004196,0.001,,
1355000,,,,,,1354572,-71.15995766775949,6.462830182484218,0.001,1000.0,645.3909694582223
1357673,128,10592,442.46,-482.91660853,4212,1357572,-71.17155029296875,7.051392525434494,0.001,,
1358848,128,10598,447.08,-487.59669060999994,4216,1358690,-71.18156719207764,6.923904846111934,0.001,,
1360000,,,,,,1359802,-71.14757919311523,7.1618128399848935,0.001,1000.0,693.421060539782
1361891,128,10618,466.89,-508.69138927999995,4220,1360802,-71.21194117736816,6.968502699971199,0.001,,
1362979,128,10628,447.61,-487.0586304699999,4224,1362877,-70.55637168884277,6.890546369552612,0.001,,
1364131,128,10633,429.01,-467.43328164999997,4228,1364000,-71.62638357411261,7.051979268374651,0.001,,
1364261,128,10634,418.09,-455.24845369,4232,1364141,-70.69421005249023,7.995564858118693,0.001,,
1365000,,,,,,1364277,-71.31544538225447,7.238253925527845,0.001,1000.0,641.6578904495575
1365565,128,10649,428.06,-465.85168687000004,4236,1365277,-71.25055628204346,6.757654500484467,0.001,,
1366644,128,10655,427.1,-465.53590829000007,4240,1366517,-70.88573031955295,8.075011454130474,0.001,,
1367913,128,10658,418.78,-456.07508684,4244,1366824,-71.60040791829427,7.2776916865949275,0.001,,
1369078,128,10667,399.27,-435.21901138,4248,1368884,-70.9720104762486,7.523413121700287,0.001,,
1370000,,,,,,1368989,-71.30380190335788,6.098738361540295,0.001,1000.0,664.6818476580083
1371209,128,10689,409.31,-445.73326927,4252,1371063,-71.48750152587891,7.042610512256623,0.001,,
1373404,128,10700,419.43,-456.9917062199999,4256,1373195,-71.71394410004487,6.692313296000163,0.001,,
1375000,,,,,,1374339,-71.69043168640137,6.999186499238014,0.001,1000.0,563.7931328850798
1376428,128,10720,421.32,-459.5743848699999,4260,1375339,-71.54936952209472,7.038369221925736,0.001,,
1377551,128,10730,411.53,-449.80250542,4264,1377440,-71.4679807027181,6.917943994204204,0.001,,
1380000,,,,,,1379462,-71.61827741241456,7.110440944314003,0.001,1000.0,617.8049577616155
1381551,128,10754,440.22,-480.04139436,4268,1380462,-71.44451698303223,7.697719561338425,0.001,,
1382714,128,10760,439.96,-480.17828268000005,4272,1381625,-70.86367721557617,6.811409415268317,0.001,,
1383014,128,10765,421.75,-460.3776213399999,4276,1382865,-72.28366173638238,7.00573656433507,0.001,,
1385000,,,,,,1384119,-71.87806481255426,6.506685741742452,0.001,1000.0,504.47843438151756
1385208,128,10781,423.09,-462.25750993,4280,,,,,,
1386562,128,10788,416.13,-454.7956547,4284,1385473,-71.06838912963867,7.386331444694882,0.001,,
1388742,128,10803,435.58,-475.6734926499999,4288,1388600,-71.6542322692871,7.097606419324875,0.001,,
1388980,128,10804,407.68,-445.29805954000005,4292,1388841,-72.05009329319,8.173784800805151,0.001,,
1390000,,,,,,1389904,-71.75640328979492,7.035157358050347,0.001,1000.0,582.5456333380192
1391056,128,10824,407.38,-444.92542793,4296,1390904,-71.74410896301269,6.849471170902252,0.001,,
1392207,128,10830,397.39,-434.54889280000003,4300,1392100,-72.04799537658691,7.7088643709818525,0.001,,
1394436,128,10841,399.33,-436.31740508000007,4304,1394298,-71.99407788085938,6.670158507585525,0.001,,
1395000,,,,,,1394412,-72.32923727324514,6.422766780853271,0.001,1000.0,611.370872332342
1396514,128,10861,418.53,-457.02125087,4308,1396412,-72.07550482177734,7.0200485005378725,0.001,,
1397582,128,10867,399.09,-435.56122763,4312,1397464,-71.51523971557617,5.829209959506988,0.001,,
1400000,,,,,,1399580,-71.7406711730957,7.090949828386306,0.001,1000.0,659.0197660595179
1400669,128,10887,418.21,-456.44279856,4316,,,,,,
1401897,128,10897,400.06,-436.71141687000005,4320,1401719,-71.39483896891277,6.596826791763306,0.001,,
1402089,128,10898,391.1,-427.43619326999993,4324,1401942,-71.42298762003581,6.383643376625191,0.001,,
1405000,,,,,,1404139,-71.55726901245117,6.658182291388512,0.001,1000.0,629.5195265574381
1405228,128,10919,410.97,-448.8177177500001,4328,,,,,,
1409228,128,10938,449.67,-491.33096835,4332,1408139,-71.67237149047851,6.656247817754745,0.001,,
1410000,,,,,,1409188,-71.58222473144531,6.483966472197552,0.001,1000.0,705.3751104492694
1411300,128,10958,457.35,-499.8713498,4336,1410211,-72.67069313742898,5.567167593085247,0.001,,
1413352,128,10972,467.08,-510.41053598999997,4340,1413244,-72.04800444030762,7.208857466101646,0.001,,
1414519,128,10978,466.06,-509.1414756500001,4344,1414356,-71.81768005371094,7.1142457696199415,0.001,,
1415000,,,,,,1414535,-71.60241743234488,7.489152572268531,0.001,1000.0,572.1392383009195
1416775,128,10997,476.97,-520.54050621,4348,1416535,-71.90319555664063,6.976677097558976,0.001,,
1419815,128,11009,486.06,-530.86231299,4352,1418726,-71.78731663513183,6.9563427464962,0.001,,
1420000,,,,,,1419863,-71.56352829933167,7.600074507639959,0.001,1000.0,607.2949915148317
1420952,128,11024,475.48,-519.1752423199999,4356,,,,,,
1422991,128,11034,465.63,-508.13956949,4360,1421902,-71.75452308654785,6.94845695912838,0.001,,
1424262,128,11041,467.11,-509.31373221,4364,1423173,-71.6077389187283,6.771003786060545,0.001,,
1425000,,,,,,1424321,-72.07064819335938,5.083272732221163,0.001,1000.0,621.5500713350251
1425410,128,11055,438.59,-478.9348491600001,4368,,,,,,
1428461,129,11071,457.47,-498.85724825,4372,1427372,-71.79440219585712,8.562983985040702,0.001,,
1428696,128,11076,456.82,-498.30792457999996,4376,1428587,-72.32286210493608,5.480585241317749,0.001,,
1429921,129,11081,447.13,-488.14283059,4380,1429741,-72.17380604553223,6.324184824347496,0.001,,
1430000,,,,,,1429832,-72.03100270810334,6.391224793025425,0.001,1000.0,645.0947358436882
1432000,128,11101,454.38,-496.02839667000006,4384,1431844,-72.24360020955403,7.667506575584412,0.001,,
1433172,129,11108,444.3,-485.10471575,4388,1433026,-72.35153579711914,8.833062594277518,0.001,,
1434347,129,11113,453.67,-495.67545987000005,4392,1434233,-71.72212155659993,7.164145116903344,0.001,,
1435000,,,,,,1434258,-72.54047511174129,5.016327137947083,0.001,1000.0,637.7338234633207
1438347,129,11138,472.91,-516.64997898,4396,1437258,-72.39593286132812,7.007199896335602,0.001,,
1439604,129,11148,473.97,-517.61517697,4400,1439327,-72.49970307922364,6.959610057234764,0.001,,
1440000,,,,,,1439734,-72.12191462516785,7.314506012946367,0.001,1000.0,554.5792042389512
1440823,129,11160,463.87,-506.7178857999999,4404,,,,,,
1442854,129,11174,463.4,-506.06381798000007,4408,1442749,-72.53977758789063,7.366957979798317,0.001,,
1444990,129,11186,474.08,-517.8914121500001,4412,1444873,-72.4122177734375,7.494985326647758,0.001,,
1445000,,,,,,1444901,-72.47392763410296,6.844714522361755,0.001,1000.0,417.3758789737709
1448010,129,11211,473.41,-517.47392664,4416,1447901,-72.37999668884278,6.572539021968842,0.001,,
1449226,129,11217,473.29,-517.2216477600001,4420,1449098,-72.47136159096995,6.953007467393952,0.001,,
1450000,,,,,,1449216,-72.45840835571289,8.011815071105957,0.001,1000.0,631.2031321406364
1451468,129,11237,493.79,-539.29490709,4424,1451216,-72.52861177062988,7.0812135835886005,0.001,,
1452665,129,11239,474.37,-518.36055527,4428,1451576,-72.48610221015082,6.334250774648455,0.001,,
1454811,129,11250,455.83,-498.1694891000001,4432,1453722,-72.75913942777194,5.7054960947770335,0.001,,
1454936,129,11254,436.36,-476.8425066,4436,1454824,-72.49818081325955,6.061350176731746,0.001,,
1455000,,,,,,1454907,-73.38792964390346,5.271067690281641,0.001,1000.0,682.4457282066345
1456106,129,11269,427.54,-467.34628515,4440,1455907,-72.43949720764161,7.194136463165283,0.001,,
1456236,129,11270,417.17,-456.53639006,4444,1456136,-72.13916712221892,6.675571648279826,0.001,,
1458298,129,11280,415.23,-454.97528746000006,4448,1458178,-72.49200280761718,6.846985741972923,0.001,,
1460000,,,,,,1459252,-72.42183515930176,6.653306679964065,0.001,1000.0,520.1492051020265
1461341,129,11300,415.26,-455.01848765999995,4452,1460252,-72.48387567138671,6.886276522040367,0.001,,
1461551,129,11305,405.99,-445.0202161299999,4456,1461440,-73.20089176722935,8.090531655720302,0.001,,
1463737,129,11317,407.46,-446.62987635999997,4460,1463596,-72.1798901913771,7.160336041628425,0.001,,
1463855,129,11317,395.93,-434.1417331,4464,1463742,-73.00524817572699,8.30509521563848,0.001,,
1465000,,,,,,1463981,-71.59227848052979,7.203685381833245,0.001,1000.0,659.5482501611114
1465126,129,11334,397.16,-436.00659054000005,4468,1464981,-72.16828855895996,7.079939351797104,0.001,,
1467297,129,11344,388.36,-426.8707419400001,4472,1467139,-72.45339816224342,8.792116248140148,0.001,,
1470000,,,,,,1469208,-72.36228890991211,6.83573708999157,0.001,1000.0,717.104299690947
1471259,129,11369,425.63,-466.98658917,4476,1470170,-72.54111441059072,6.790031330377297,0.001,,
1473385,129,11380,434.64,-476.4194022500001,4480,1472296,-72.258232421875,6.915542840957642,0.001,,
1475000,,,,,,1474296,-72.67217784118652,6.916891808629036,0.001,1000.0,576.0239124625921
1475512,129,11403,435.12,-477.65436596,4484,1475400,-72.94054163419284,7.133541045280603,0.001,,
1478712,129,11415,455.4,-499.2682994000001,4488,1477623,-72.5948737335205,6.832391096949578,0.001,,
1478958,129,11420,446.11,-488.84055867,4492,1478750,-72.32889665876117,5.400113534359705,0.001,,
1480000,,,,,,1479869,-72.61852900695801,6.772886835098267,0.001,1000.0,666.0734328120947
1482005,129,11440,436.58,-478.2131625499999,4496,1480916,-72.78250164794922,6.468720380663871,0.001,,
1483122,129,11446,435.18,-476.3926543,4500,1482033,-73.02417034573025,6.492601955259168,0.001,,
1485000,,,,,,1484084,-72.88716482543946,7.358945902824402,0.001,1000.0,604.5395596303046
1485190,129,11469,443.67,-486.22432677000006,4504,1485084,-72.65549183654785,6.6841897995471955,0.001,,
1486398,129,11471,435.44,-477.59596347999997,4508,1485309,-72.2361831665039,5.683947601318359,0.001,,
1487562,129,11477,425.72,-467.23316532000007,4512,1486473,-72.47494737492052,6.3864036133123,0.001,,
1487888,129,11482,398.78,-437.95795046000006,4516,1487714,-71.99485697065082,7.185613480481234,0.001,,
1490000,,,,,,1488922,-72.79226684570312,7.654161497950554,0.001,1000.0,609.7857996106147
1490011,129,11497,407.85,-447.84024083,4520,,,,,,
1490320,129,11502,388.52,-427.15026700000004,4524,1490153,-72.4946999183068,7.417115885477799,0.001,,
1492357,129,11509,396.92,-436.16124553000003,4528,1491268,-73.60860633850098,5.116406106948853,0.001,,
1493527,129,11518,387.16,-424.92238756000006,4532,1493401,-72.70836943054199,6.939157400250435,0.001,,
1495000,,,,,,1494631,-72.79164328941933,7.105763086905847,0.001,1000.0,641.4647670641541
