train/ent_coef,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/critic_loss,train/ent_coef_loss,time/episodes,time/fps,time/total_timesteps,train/n_updates,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.05850952863693237,-384.8989562988281,16608,970.25,0.0003,21.534584045410156,0.23283995687961578,1484,70,1168076,1167975,5141.84814683,,
0.057438116520643234,-388.6610412597656,,,0.0003,36.76708984375,0.4243384003639221,,,1170000,1169899,,4177.039283991046,751.1
0.0579334981739521,-382.8465576171875,16656,964.43,0.0003,21.20699691772461,0.6152997612953186,1488,70,1171494,1171393,5078.31755935,,
0.05827142298221588,-366.338134765625,,,0.0003,14.784239768981934,-2.091973066329956,,,1175000,1174899,,5586.869923624792,1000.0
0.058228883892297745,-387.51812744140625,16715,964.43,0.0003,25.157875061035156,0.8871755599975586,1492,70,1175494,1175393,5087.16345151,,
0.058374736458063126,-398.05120849609375,16759,964.43,0.0003,22.47201156616211,-0.5082918405532837,1496,70,1179494,1179393,5138.66136465,,
0.057695984840393066,-383.65411376953125,,,0.0003,20.76067352294922,-1.6651006937026978,,,1180000,1179899,,5543.602249405068,1000.0
0.0596974641084671,-390.0311584472656,16816,964.43,0.0003,75.62555694580078,0.3620151877403259,1500,70,1183494,1183393,5144.12551552,,
0.059384364634752274,-397.8450927734375,,,0.0003,24.054615020751953,-0.1762714982032776,,,1185000,1184899,,5150.000485163648,924.0
0.06069602817296982,-396.32281494140625,16872,974.21,0.0003,22.04621696472168,0.025214582681655884,1504,70,1187494,1187393,5178.780417850001,,
0.05954670161008835,-400.0301208496094,,,0.0003,19.756175994873047,0.5536221265792847,,,1190000,1189899,,5457.053175402432,1000.0
0.06029203161597252,-402.5128173828125,16929,971.87,0.0003,17.955493927001953,-0.3976835608482361,1508,70,1191260,1191159,5172.68583975,,
0.06033004820346832,-391.28228759765625,,,0.0003,23.548677444458008,-1.5819973945617676,,,1195000,1194899,,5673.793006084859,1000.0
0.059834402054548264,-395.3837890625,16988,979.16,0.0003,37.11798095703125,-0.15939496457576752,1512,70,1195260,1195159,5216.9436257,,
0.06028834730386734,-398.63165283203125,17034,979.16,0.0003,17.4672908782959,0.6412392854690552,1516,70,1199260,1199159,5229.0735331,,
0.06026094779372215,-406.2967224121094,,,0.0003,29.702342987060547,0.5897045135498047,,,1200000,1199899,,5567.80728432741,1000.0
0.06105141341686249,-399.41326904296875,17094,979.16,0.0003,23.99395751953125,-1.0752630233764648,1520,70,1203260,1203159,5242.5774695,,
0.06070055812597275,-403.90185546875,,,0.0003,19.21561050415039,-0.5229505300521851,,,1205000,1204899,,5057.530366627313,902.5
0.06059873104095459,-393.402099609375,17150,979.16,0.0003,20.66866683959961,-0.6853052973747253,1524,70,1207260,1207159,5253.4911213000005,,
0.059558115899562836,-396.10302734375,17177,963.96,0.0003,33.53618240356445,-0.07054658979177475,1528,70,1209740,1209639,5223.330199429999,,
0.06042470782995224,-401.825927734375,,,0.0003,24.776214599609375,1.469841718673706,,,1210000,1209899,,5640.4360916928035,1000.0
0.061583831906318665,-403.76708984375,17237,973.6,0.0003,22.63467025756836,0.26104074716567993,1532,70,1213740,1213639,5277.363071889999,,
0.06109323352575302,-418.79681396484375,,,0.0003,19.252796173095703,0.6572728157043457,,,1215000,1214899,,5709.885215266049,1000.0
0.060376107692718506,-401.70556640625,17285,963.84,0.0003,14.521856307983398,-0.5741170644760132,1536,70,1216764,1216663,5229.56260096,,
0.06235259398818016,-399.62335205078125,,,0.0003,38.89228439331055,0.1977648138999939,,,1220000,1219899,,5587.962781856908,1000.0
0.06240754574537277,-415.83306884765625,17341,963.84,0.0003,33.381103515625,0.9728429317474365,1540,70,1220764,1220663,5233.68198534,,
0.06214859336614609,-409.8324279785156,17384,963.84,0.0003,28.388267517089844,0.2602781355381012,1544,70,1224764,1224663,5243.390549570001,,
0.06178462505340576,-401.46484375,,,0.0003,23.326574325561523,0.5598052144050598,,,1225000,1224899,,5717.246486426098,1000.0
0.062204670161008835,-407.14068603515625,17442,963.84,0.0003,19.522258758544922,0.557630717754364,1548,70,1228764,1228663,5247.14336919,,
0.06294185668230057,-396.12274169921875,,,0.0003,25.802200317382812,-1.1254459619522095,,,1230000,1229899,,5129.82689624913,923.2
0.06281737983226776,-406.5811767578125,17499,963.84,0.0003,29.15943145751953,-0.4002968668937683,1552,70,1232764,1232663,5248.44694575,,
0.062379464507102966,-414.7027587890625,,,0.0003,28.037940979003906,1.5958462953567505,,,1235000,1234899,,4718.1463291333985,838.9
0.06321688741445541,-415.5711975097656,17545,956.3,0.0003,22.73473358154297,-0.8222731947898865,1556,70,1235959,1235858,5202.583661510001,,
0.06295184046030045,-411.33984375,17589,956.9,0.0003,42.39086151123047,-0.09374126046895981,1560,70,1239793,1239692,5211.84769829,,
0.06338530033826828,-403.4869689941406,,,0.0003,123.1553726196289,0.08463987708091736,,,1240000,1239899,,5143.849409265071,908.5
0.0635744258761406,-422.34912109375,17647,956.9,0.0003,26.65569305419922,1.3660277128219604,1564,70,1243793,1243692,5214.61980195,,
0.06298533082008362,-410.97662353515625,,,0.0003,28.98128890991211,1.072632074356079,,,1245000,1244899,,5448.337803459353,947.5
0.06266456097364426,-416.75640869140625,17706,956.9,0.0003,18.75150489807129,0.289427787065506,1568,70,1247793,1247692,5213.33565274,,
0.06404734402894974,-403.5359191894531,,,0.0003,23.082473754882812,-0.29340067505836487,,,1250000,1249899,,4757.196266293386,860.2
0.06258627772331238,-411.0413818359375,17763,956.9,0.0003,17.805559158325195,-0.3759731948375702,1572,70,1251793,1251692,5218.98347463,,
