rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_reward,eval/mean_ep_length
,,1495000,,,,0.080903456,-12.396219265460967,0.0003,0.2,7290,172.27804565429688,0.9261793717741966,0.8430050015449524,-0.028404048027005045,0.248876953125,693.8620104789734,1485.4082396820188,260.45
1657.5853076700002,6497,1495040,288.96,230,730,,,,,,,,,,,,,
1686.6893985200002,6502,1497088,293.58,230,731,0.047336034,-12.391313856840133,0.0003,0.2,7300,215.92845153808594,0.88799137622118,0.8423964381217957,-0.029725035550654866,0.231689453125,972.9427771568298,,
1706.34214495,6507,1499136,296.02,230,732,0.03321419,-12.388390493392944,0.0003,0.2,7310,239.84262084960938,0.8817138373851776,0.8426371812820435,-0.029795948133687487,0.194140625,907.0313559532166,,
,,1500000,,,,0.054406237,-12.387046113610268,0.0003,0.2,7320,146.957275390625,0.8966524377465248,0.8420529365539551,-0.02882807834248524,0.1998046875,898.071512413025,1331.4364973500371,230.45
1711.4305307299999,6519,1501184,297.58,230,733,,,,,,,,,,,,,
1718.8342143399998,6524,1503232,298.26,230,734,0.024896652,-12.3821245521307,0.0003,0.2,7330,500.3594970703125,0.8099527060985565,0.8420001864433289,-0.02778803615074139,0.152294921875,1493.605390739441,,
,,1505000,,,,0.039822835,-12.380915150046349,0.0003,0.2,7340,474.3424377441406,0.9167335778474808,0.8418490290641785,-0.033651476999511945,0.187646484375,869.5153836250305,1244.7068755999207,218.2
1702.42038688,6535,1505280,297.28,230,735,,,,,,,,,,,,,
1684.29698336,6541,1507328,295.34,230,736,0.058444917,-12.37693000137806,0.0003,0.2,7350,364.957275390625,0.8291890174150467,0.8416946530342102,-0.02240708459576126,0.232275390625,1385.8763826370239,,
1680.00070962,6547,1509376,294.6,230,737,0.0391939,-12.374995908141136,0.0003,0.2,7360,245.49058532714844,0.8506771326065063,0.8414773344993591,-0.02875915715121664,0.1796875,1051.000606250763,,
,,1510000,,,,0.04721861,-12.371029672026634,0.0003,0.2,7370,287.9791564941406,0.8520540297031403,0.841071605682373,-0.027187145708012395,0.20009765625,1167.5098833084107,1363.697485895455,235.0
1656.61255081,6559,1511424,291.65,230,738,,,,,,,,,,,,,
1688.7866262400003,6564,1513472,296.2,230,739,0.046561897,-12.367056298255921,0.0003,0.2,7380,409.87469482421875,0.8438472300767899,0.8407871127128601,-0.029480537357449065,0.174560546875,1353.0323930740356,,
,,1515000,,,,0.03428698,-12.364148718118667,0.0003,0.2,7390,545.945068359375,0.8030514717102051,0.8407317996025085,-0.02336394118028693,0.1556640625,1347.7417837142943,1450.1849143505096,248.7
1669.5109315299997,6575,1515520,293.63,230,740,,,,,,,,,,,,,
1648.5596700100002,6580,1517568,290.67,230,741,0.03944128,-12.367168462276458,0.0003,0.2,7400,429.11895751953125,0.833028107881546,0.8414427638053894,-0.02676944912527688,0.194287109375,1523.5442259788513,,
1609.5425479499995,6585,1519616,283.29,230,742,0.030848928,-12.371941331028939,0.0003,0.2,7410,1239.367919921875,0.8260136991739273,0.8416992425918579,-0.028670008917106315,0.134912109375,1643.7905303955079,,
,,1520000,,,,0.02605317,-12.374506577849388,0.0003,0.2,7420,327.4314880371094,0.8787960112094879,0.8418976664543152,-0.026987829417339525,0.149755859375,1001.0984344482422,1343.4707986906171,229.4
1633.3872868400001,6598,1521664,286.96,230,743,,,,,,,,,,,,,
1641.6087061699998,6604,1523712,288.39,230,744,0.027868457,-12.37182488143444,0.0003,0.2,7430,184.52484130859375,0.9220686703920364,0.8411732912063599,-0.030129465414211153,0.153515625,814.1433516025543,,
,,1525000,,,,0.048060134,-12.365071681141853,0.0003,0.2,7440,283.86822509765625,0.8826181218028069,0.8408500552177429,-0.027462573212687857,0.2140625,948.1093092918396,1354.007483138144,232.0
1567.6776368699998,6615,1525760,275.98,230,745,,,,,,,,,,,,,
1586.8413675099998,6620,1527808,281.1,230,746,0.028281393,-12.361499062180519,0.0003,0.2,7450,211.41770935058594,0.8273663073778152,0.8404749035835266,-0.026791456941282377,0.14677734375,1331.9679470062256,,
1609.6540611800003,6624,1529856,285.3,230,747,0.040810265,-12.362011295557021,0.0003,0.2,7460,243.12803649902344,0.8879904374480247,0.8409337997436523,-0.030449163969024085,0.217431640625,1064.2518914222717,,
,,1530000,,,,0.044586226,-12.359660893678665,0.0003,0.2,7470,314.6718444824219,0.8537913709878922,0.8401458859443665,-0.031395237529068254,0.20546875,1062.3359903335572,1423.7904150236864,253.9
1606.59871956,6635,1531904,284.9,230,748,,,,,,,,,,,,,
1610.4484106200002,6639,1533952,284.02,231,749,0.045891948,-12.354051938652992,0.0003,0.2,7480,249.28880310058594,0.8581213355064392,0.8399688601493835,-0.025942151338676923,0.20498046875,1269.7620924949647,,
,,1535000,,,,0.053463295,-12.355537009239196,0.0003,0.2,7490,253.67779541015625,0.9146126359701157,0.8407211303710938,-0.02810007659427356,0.221630859375,680.5253520965576,1741.3044870449696,308.35
1610.29674703,6652,1536000,283.67,230,750,,,,,,,,,,,,,
1633.3432501800003,6657,1538048,286.34,231,751,0.048307803,-12.360383901000024,0.0003,0.2,7500,300.81488037109375,0.8891422525048256,0.8408056497573853,-0.03464320102066267,0.21005859375,886.69823179245,,
,,1540000,,,,0.04764361,-12.358911317586898,0.0003,0.2,7510,447.48291015625,0.8570878654718399,0.8404602408409119,-0.019456705305492504,0.21005859375,1061.0875364303588,1998.533627260104,354.65
1656.0458892499996,6671,1540096,288.89,230,752,,,,,,,,,,,,,
1616.0421651299998,6676,1542144,283.74,230,753,0.044400666,-12.357785627245903,0.0003,0.2,7520,181.2119903564453,0.903532586991787,0.840610682964325,-0.027977179578738288,0.200927734375,815.967307806015,,
1638.7776905300002,6681,1544192,287.82,231,754,0.029367112,-12.359325093030929,0.0003,0.2,7530,252.67271423339844,0.8009733110666275,0.8405106663703918,-0.030102090220316312,0.155078125,1529.0345643997193,,
,,1545000,,,,0.042075656,-12.361536419391632,0.0003,0.2,7540,243.53074645996094,0.885762095451355,0.8410285115242004,-0.02729732589505147,0.195263671875,947.5958589553833,1860.6074945345522,311.75
1651.04381896,6694,1546240,289.22,230,755,,,,,,,,,,,,,
1679.5641530499997,6699,1548288,294.64,231,756,0.034750763,-12.360390639305114,0.0003,0.2,7550,387.7385559082031,0.8925258740782738,0.8404415249824524,-0.032472895609680565,0.164453125,970.4899222373963,,
,,1550000,,,,0.044234507,-12.355134484171867,0.0003,0.2,7560,131.29000854492188,0.9246784225106239,0.8401718139648438,-0.02231813136895653,0.20986328125,810.7919251441956,1535.1796090889723,263.8
1664.14224396,6711,1550336,292.97,231,757,,,,,,,,,,,,,
1668.00551702,6716,1552384,293.92,231,758,0.038032964,-12.351021191477775,0.0003,0.2,7570,233.68270874023438,0.9204150140285492,0.8398646712303162,-0.03185919890529476,0.18095703125,806.8300023078918,,
1679.41982356,6721,1554432,296.54,231,759,0.04735922,-12.344589257240296,0.0003,0.2,7580,345.5244445800781,0.8730820119380951,0.839091420173645,-0.026773074478842317,0.19814453125,1015.0508016586303,,
,,1555000,,,,0.06336346,-12.338721618056297,0.0003,0.2,7590,313.25244140625,0.8776137232780457,0.8387517333030701,-0.026527967931178863,0.243115234375,760.5530876636506,1698.4909177225431,294.9
1681.94046582,6734,1556480,295.65,231,760,,,,,,,,,,,,,
1653.9222541199997,6740,1558528,289.25,231,761,0.041965052,-12.335570392012595,0.0003,0.2,7600,182.28709411621094,0.9183738976716995,0.8390783667564392,-0.02522903513745405,0.1845703125,830.1330749511719,,
,,1560000,,,,0.03832699,-12.336703822016716,0.0003,0.2,7610,275.9236755371094,0.8269283771514893,0.8389570116996765,-0.024222837609704582,0.16142578125,1137.3057111740113,1448.6220661967993,247.3
1675.8139491300003,6752,1560576,292.87,231,762,,,,,,,,,,,,,
1674.9140486499994,6757,1562624,293.23,231,763,0.039123654,-12.335613599419593,0.0003,0.2,7620,486.1090087890625,0.920653223991394,0.838592529296875,-0.02489844555093441,0.196533203125,865.3156774520874,,
1680.7737646500004,6763,1564672,295.31,231,764,0.032657966,-12.332404068112373,0.0003,0.2,7630,528.6397094726562,0.8082399964332581,0.8384996652603149,-0.025031436246354132,0.14443359375,1381.775260925293,,
,,1565000,,,,0.062027425,-12.33836808204651,0.0003,0.2,7640,246.3777313232422,0.8499328047037125,0.8398259282112122,-0.01816895755182486,0.2494140625,1169.0363302230835,1653.2094482280313,280.5
1695.8302391200004,6776,1566720,298.87,231,765,,,,,,,,,,,,,
1711.1703058599999,6782,1568768,302.31,231,766,0.044467147,-12.345585533976555,0.0003,0.2,7650,456.6348876953125,0.8306005597114563,0.8395296931266785,-0.0345061206491664,0.176025390625,1156.3423635482789,,
,,1570000,,,,0.049260475,-12.342980632185936,0.0003,0.2,7660,218.3912353515625,0.885235495865345,0.8395919799804688,-0.026163162037846632,0.198681640625,844.6377273082733,1756.1408701309933,308.55
1685.24585724,6795,1570816,298.03,231,767,,,,,,,,,,,,,
1694.68704926,6800,1572864,299.08,231,768,0.045038525,-12.343724226951599,0.0003,0.2,7670,315.94873046875,0.8896707221865654,0.8393893241882324,-0.02010783164878376,0.2052734375,1034.3182574272155,,
1684.42068527,6806,1574912,296.04,231,769,0.034851033,-12.34053205549717,0.0003,0.2,7680,405.03314208984375,0.8757852017879486,0.8390108346939087,-0.028555742753087542,0.174169921875,1187.9401268005372,,
,,1575000,,,,0.042163257,-12.338811972737313,0.0003,0.2,7690,293.88043212890625,0.918215349316597,0.8392513394355774,-0.03027841633447679,0.1892578125,865.5938611030579,1883.8650535728782,318.4
1699.57969952,6819,1576960,299.06,231,770,,,,,,,,,,,,,
1680.29439031,6825,1579008,295.78,231,771,0.048424583,-12.34214789867401,0.0003,0.2,7700,397.9337158203125,0.8432159423828125,0.8396727442741394,-0.023687095832428895,0.204248046875,1332.954510974884,,
,,1580000,,,,0.04048848,-12.341844773292541,0.0003,0.2,7710,338.001953125,0.8661769777536392,0.8391329646110535,-0.029619369289139285,0.1701171875,1181.089780139923,1847.819326921925,324.25
1673.88701283,6839,1581056,294.82,231,772,,,,,,,,,,,,,
1674.6732084800003,6844,1583104,294.51,231,773,0.044150997,-12.335650262236594,0.0003,0.2,7720,286.0472412109375,0.8874730318784714,0.8388299942016602,-0.026522852465859614,0.202880859375,943.2063256263733,,
,,1585000,,,,0.04207721,-12.331943395733834,0.0003,0.2,7730,339.0074768066406,0.8642150610685349,0.8386144638061523,-0.02442534337460529,0.18916015625,1138.4292328834533,1699.603882556036,302.55
1652.8067886100002,6858,1585152,291.53,231,774,,,,,,,,,,,,,
1677.2320700400003,6863,1587200,296.2,231,775,0.037194435,-12.331252592802048,0.0003,0.2,7740,323.9964294433594,0.8687060624361038,0.8388444781303406,-0.027851973733049817,0.157373046875,1137.6236155509948,,
1699.8505420500003,6869,1589248,300.06,231,776,0.044092968,-12.330075952410699,0.0003,0.2,7750,565.042724609375,0.8044165819883347,0.8382906317710876,-0.03156400865118485,0.187353515625,1413.7772575378417,,
,,1590000,,,,0.05100614,-12.325298011302948,0.0003,0.2,7760,305.76348876953125,0.8491120636463165,0.838317334651947,-0.027621175878448413,0.22138671875,1119.8209252357483,1947.765933009982,334.25
1685.2403145800004,6883,1591296,296.55,231,777,,,,,,,,,,,,,
1662.6885799999995,6888,1593344,290.96,231,778,0.046252705,-12.324861118197441,0.0003,0.2,7770,692.066162109375,0.8869406133890152,0.8381971716880798,-0.02648498964263126,0.211572265625,1015.1809787750244,,
,,1595000,,,,0.053475514,-12.320393189787865,0.0003,0.2,7780,142.58648681640625,0.8961329162120819,0.8374845385551453,-0.029801488466910088,0.217626953125,755.9696940422058,2086.629003044497,357.45
1648.7331216100001,6903,1595392,287.84,231,779,,,,,,,,,,,,,
1656.73115495,6909,1597440,288.84,231,780,0.036866486,-12.315139064192772,0.0003,0.2,7790,289.1959533691406,0.8814066052436829,0.837499737739563,-0.028778239354141987,0.180419921875,991.0543679237365,,
1671.9945678200002,6915,1599488,291.48,231,781,0.04410602,-12.311559456586838,0.0003,0.2,7800,559.2670288085938,0.7596240192651749,0.8369948267936707,-0.022417058161227032,0.181982421875,1404.3969658851624,,
,,1600000,,,,0.048625782,-12.302849563956261,0.0003,0.2,7810,704.4525756835938,0.8945130035281181,0.8357958197593689,-0.02816643706901232,0.171435546875,966.1298840522766,1582.6548220172524,272.6
1654.4646534400003,6927,1601536,288.82,231,782,,,,,,,,,,,,,
1660.2292782099998,6933,1603584,290.13,231,783,0.04583311,-12.292352110147476,0.0003,0.2,7820,594.235107421875,0.8950136452913284,0.8351065516471863,-0.025581626975326798,0.172216796875,1217.9561747550965,,
,,1605000,,,,0.044893354,-12.285801982879638,0.0003,0.2,7830,197.73484802246094,0.9123346731066704,0.8348375558853149,-0.019670758512802422,0.181982421875,828.9796754837037,1500.599401144497,255.35
1642.40401587,6945,1605632,286.48,231,784,,,,,,,,,,,,,
1656.66572062,6950,1607680,287.86,231,785,0.032804936,-12.283109793066979,0.0003,0.2,7840,887.1216430664062,0.8293187618255615,0.8344632983207703,-0.019618521354277618,0.141259765625,1837.0079383850098,,
1674.4801576999996,6955,1609728,291.02,231,786,0.035547704,-12.279231607913971,0.0003,0.2,7850,299.681640625,0.8778833970427513,0.8341047167778015,-0.020116647583199664,0.1560546875,1178.8513361930848,,
,,1610000,,,,0.04905355,-12.276724889874458,0.0003,0.2,7860,286.673095703125,0.9166480004787445,0.833977997303009,-0.029877462118747644,0.237646484375,733.0361455917358,1590.3284462355077,272.0
1682.18627109,6968,1611776,292.78,231,787,,,,,,,,,,,,,
1694.9031754200003,6973,1613824,295.32,231,788,0.038970523,-12.27665773332119,0.0003,0.2,7870,357.6292419433594,0.8926763087511063,0.8340017199516296,-0.028943086191429757,0.190478515625,969.7085622787475,,
,,1615000,,,,0.045456924,-12.274661919474601,0.0003,0.2,7880,358.9541015625,0.8436815142631531,0.8340503573417664,-0.02728515334019903,0.19189453125,1351.1572096824646,1494.456092555821,252.7
1689.805791,6984,1615872,294.82,231,789,,,,,,,,,,,,,
1698.8157224799997,6990,1617920,295.92,231,790,0.05403115,-12.275254461169244,0.0003,0.2,7890,154.1052703857422,0.9186955913901329,0.8340334296226501,-0.02826873087324202,0.213671875,763.162422466278,,
1713.8976149699997,6995,1619968,299.31,231,791,0.03475649,-12.27346698641777,0.0003,0.2,7900,402.8133850097656,0.8188281208276749,0.8340070843696594,-0.021384093692176975,0.14951171875,1452.6732753753663,,
,,1620000,,,,0.03967472,-12.270989036560058,0.0003,0.2,7910,383.1893005371094,0.8583717197179794,0.8335886001586914,-0.03176770043501165,0.188671875,1119.691538143158,1362.8245679736137,231.75
1707.7823176,7006,1622016,299.42,231,792,,,,,,,,,,,,,
1708.3683617,7011,1624064,299.09,231,793,0.034743056,-12.27039968073368,0.0003,0.2,7920,206.2716064453125,0.9149748980998993,0.8340235948562622,-0.02851658350555226,0.155224609375,832.461211681366,,
,,1625000,,,,0.05536183,-12.271866923570633,0.0003,0.2,7930,376.190673828125,0.912859670817852,0.833844006061554,-0.029191883344901727,0.218115234375,788.6061478614807,1628.0237615600229,278.3
1687.46048965,7024,1626112,295.78,231,794,,,,,,,,,,,,,
1713.5655019399994,7029,1628160,300.04,231,795,0.032729317,-12.268361988663674,0.0003,0.2,7940,372.65496826171875,0.8405622690916061,0.8336319327354431,-0.019875173227046617,0.14619140625,1186.1651344299316,,
,,1630000,,,,0.04313934,-12.26406811773777,0.0003,0.2,7950,346.2604064941406,0.9003548100590706,0.8329625129699707,-0.03333747997239698,0.200830078125,834.738883972168,1409.5825370788575,241.75
1698.2013108300002,7040,1630208,297.34,231,796,,,,,,,,,,,,,
1719.73653169,7046,1632256,300.83,231,797,0.031719305,-12.258124068379402,0.0003,0.2,7960,174.8876953125,0.8285937011241913,0.8326244354248047,-0.027694738130958286,0.1498046875,1380.8157796859741,,
1727.28738638,7051,1634304,302.99,231,798,0.037412524,-12.256620255112647,0.0003,0.2,7970,379.81231689453125,0.8622119873762131,0.8328224420547485,-0.030322431251988746,0.17275390625,1155.913493156433,,
,,1635000,,,,0.035339467,-12.260714101791383,0.0003,0.2,7980,264.6693420410156,0.8735813349485397,0.8333584666252136,-0.02689363534882432,0.135498046875,1091.738875770569,1418.6886876001954,246.55
1756.2245066500002,7063,1636352,308.16,231,799,,,,,,,,,,,,,
1744.31093996,7068,1638400,306.73,231,800,0.032370236,-12.261128401756286,0.0003,0.2,7990,546.6507568359375,0.8654506355524063,0.8328317999839783,-0.028144830651581288,0.157861328125,976.1031575202942,,
,,1640000,,,,0.05301909,-12.255924135446548,0.0003,0.2,8000,221.00704956054688,0.8914253786206245,0.832536518573761,-0.02569198981509544,0.173974609375,870.510055065155,1362.1352268010378,234.4
1740.08322705,7081,1640448,306.57,231,801,,,,,,,,,,,,,
1742.4665075999999,7086,1642496,305.77,231,802,0.04867876,-12.255013039708137,0.0003,0.2,8010,420.1225280761719,0.9073385670781136,0.8327938914299011,-0.02634655497095082,0.2154296875,1008.0716311454773,,
1760.7635025299999,7092,1644544,307.71,231,803,0.047239438,-12.25532577931881,0.0003,0.2,8020,500.6165771484375,0.8574635088443756,0.8326888084411621,-0.022970594550133682,0.17412109375,1177.0079268455506,,
,,1645000,,,,0.04464234,-12.25224042236805,0.0003,0.2,8030,275.2601013183594,0.8968891054391861,0.8326199650764465,-0.03041222300234949,0.21474609375,1021.4788059234619,1545.0131753519177,262.0
1741.5312960800002,7103,1646592,304.48,231,804,,,,,,,,,,,,,
1709.84287057,7109,1648640,297.71,231,805,0.026287684,-12.254196774959563,0.0003,0.2,8040,564.5367431640625,0.8599516004323959,0.8332134485244751,-0.024758592349826358,0.15126953125,1301.759473133087,,
,,1650000,,,,0.029537696,-12.255224305391312,0.0003,0.2,8050,428.582763671875,0.8605890870094299,0.8327127695083618,-0.025846027393708938,0.154248046875,992.8863682746887,1679.1974693443626,285.35
1724.2028883399998,7122,1650688,301.01,231,806,,,,,,,,,,,,,
1748.4898420300003,7127,1652736,305.02,231,807,0.052876454,-12.247921812534333,0.0003,0.2,8060,181.22645568847656,0.8948827832937241,0.8318635821342468,-0.028761116875102744,0.2091796875,890.1602127075196,,
1734.8506165500003,7132,1654784,302.99,232,808,0.06223189,-12.242573019862174,0.0003,0.2,8070,156.30360412597656,0.9030352681875229,0.8316444754600525,-0.03135584023111733,0.262890625,720.8829282283783,,
,,1655000,,,,0.059527427,-12.23967990577221,0.0003,0.2,8080,378.4349670410156,0.8351193368434906,0.8317102789878845,-0.023045045530307107,0.2376953125,1308.5960753440856,1438.4779599636793,243.4
1726.10660558,7144,1656832,301.61,231,809,,,,,,,,,,,,,
1700.00828604,7149,1658880,296.55,232,810,0.031953365,-12.238903918862343,0.0003,0.2,8090,258.05755615234375,0.8033597469329834,0.8314871788024902,-0.02271688816254027,0.144482421875,1402.8604528427124,,
,,1660000,,,,0.050312724,-12.233367782831191,0.0003,0.2,8100,349.4910888671875,0.8884943276643753,0.8309602737426758,-0.03469142246758565,0.203955078125,1036.9926199913025,1436.7595332413912,242.2
1730.67396256,7161,1660928,302.82,231,811,,,,,,,,,,,,,
1719.7600134699999,7166,1662976,299.41,232,812,0.030408615,-12.224016550183297,0.0003,0.2,8110,303.6270751953125,0.855801060795784,0.8300480842590332,-0.025875404698308558,0.161328125,1228.8422222137451,,
,,1665000,,,,0.015242482,-12.217850750684738,0.0003,0.2,8120,669.72412109375,0.8424745351076126,0.8299981355667114,-0.021309147559804842,0.098388671875,1434.6869805335998,1547.5780642926693,258.3
1707.38087695,7178,1665024,297.18,231,813,,,,,,,,,,,,,
1688.0799071000001,7184,1667072,294.59,232,814,0.049708888,-12.2235048443079,0.0003,0.2,8130,255.55966186523438,0.8846013396978378,0.8309627771377563,-0.03457372412376571,0.220703125,991.6149210929871,,
1683.47670161,7189,1669120,293.75,232,815,0.041406557,-12.227781480550766,0.0003,0.2,8140,875.4315795898438,0.7522523999214172,0.8308000564575195,-0.02371036058757454,0.149609375,1990.6635610580445,,
,,1670000,,,,0.047604077,-12.225550484657287,0.0003,0.2,8150,340.0047912597656,0.902927078306675,0.8307176828384399,-0.024977691189269534,0.2123046875,843.0219036102295,1392.045865535736,239.25
1658.0131560599998,7200,1671168,289.42,232,816,,,,,,,,,,,,,
1643.42782519,7205,1673216,287.39,232,817,0.041366458,-12.222776105999946,0.0003,0.2,8160,429.0242919921875,0.9154987037181854,0.8304075598716736,-0.031117998514673673,0.18291015625,887.9359604835511,,
,,1675000,,,,0.045284837,-12.219174477458001,0.0003,0.2,8170,149.6170654296875,0.8600880205631256,0.8302832841873169,-0.031631947748246604,0.18857421875,1166.5629719734193,1962.5340646386146,326.65
1655.3372868299996,7219,1675264,289.45,232,818,,,,,,,,,,,,,
1672.8501983500005,7224,1677312,292.82,232,819,0.047958165,-12.215170896053314,0.0003,0.2,8180,379.3509826660156,0.8975632563233376,0.8298527002334595,-0.028380973992170766,0.182763671875,1169.2888669013978,,
1645.44049524,7230,1679360,287.33,232,820,0.04613991,-12.207985827326775,0.0003,0.2,8190,353.5005798339844,0.8738867938518524,0.8290171027183533,-0.028823058723355645,0.177783203125,1082.8236373901368,,
,,1680000,,,,0.029842166,-12.200185543298721,0.0003,0.2,8200,441.3358459472656,0.8647109270095825,0.8286927342414856,-0.020838967474992386,0.145263671875,1119.497446346283,1791.0151761502027,290.65
1609.2875053400003,7243,1681408,281.59,232,821,,,,,,,,,,,,,
1629.36831706,7248,1683456,285.51,232,822,0.03399452,-12.197025355696677,0.0003,0.2,8210,458.0686950683594,0.8146298974752426,0.8285776376724243,-0.030837932231952435,0.1625,1532.3137407302856,,
,,1685000,,,,0.046276346,-12.190957880020141,0.0003,0.2,8220,302.4013671875,0.8955299258232117,0.8278231024742126,-0.033757048871484584,0.218994140625,809.0390784263611,1715.8194771960377,287.95
1660.75636287,7262,1685504,290.24,232,823,,,,,,,,,,,,,
1642.7467284500005,7267,1687552,287.4,232,824,0.030040564,-12.18580796122551,0.0003,0.2,8230,195.9147491455078,0.8541136384010315,0.8278295397758484,-0.022119181783637032,0.1349609375,1031.3614521980285,,
1603.3942853100004,7272,1689600,280.39,232,825,0.029262362,-12.18217179775238,0.0003,0.2,8240,196.30882263183594,0.8970338404178619,0.8271083831787109,-0.027104819007217885,0.154833984375,1096.7454823493958,,
,,1690000,,,,0.030986803,-12.178473502397537,0.0003,0.2,8250,733.5805053710938,0.874840185046196,0.827227771282196,-0.019991187198320402,0.1447265625,1438.2615774154663,1818.6376919820905,305.1
1611.42751463,7287,1691648,282.61,232,826,,,,,,,,,,,,,
1632.9252837899996,7292,1693696,285.86,232,827,0.032083027,-12.177850532531739,0.0003,0.2,8260,266.6741638183594,0.8874972015619278,0.8268818259239197,-0.026929278850730043,0.16982421875,1130.6060035705566,,
,,1695000,,,,0.03656016,-12.177431482076646,0.0003,0.2,8270,340.4454345703125,0.8358707427978516,0.8272846341133118,-0.028532086851191706,0.160107421875,1211.3399383544922,1658.1778475197498,282.0
1633.6396087399996,7305,1695744,284.97,232,828,,,,,,,,,,,,,
1634.7905217799998,7311,1697792,284.62,232,829,0.05137156,-12.177396631240844,0.0003,0.2,8280,274.8708190917969,0.8885816186666489,0.8267834782600403,-0.028806369274389,0.208203125,954.4439869880676,,
1637.7387952499996,7316,1699840,284.98,232,830,0.037410676,-12.176629623770713,0.0003,0.2,8290,599.7160034179688,0.8725932240486145,0.8272811770439148,-0.02490038971591275,0.159130859375,1057.7849431037903,,
,,1700000,,,,0.034722313,-12.176720294356347,0.0003,0.2,8300,489.8026428222656,0.8672367036342621,0.8267976641654968,-0.027848923814599403,0.159814453125,1137.5470133781432,1770.624948059395,298.1
1640.47843564,7330,1701888,285.06,232,831,,,,,,,,,,,,,
1644.6143818399996,7335,1703936,286.05,232,832,0.045557782,-12.17292218208313,0.0003,0.2,8310,504.4312744140625,0.8604401051998138,0.8265658617019653,-0.02109075399202993,0.172802734375,1110.7019710540771,,
,,1705000,,,,0.033589188,-12.170471939444543,0.0003,0.2,8320,433.8652648925781,0.8637266010046005,0.8265973329544067,-0.02661358552868478,0.15703125,1275.9406950950622,1652.2150141388179,281.1
1583.8200476700003,7349,1705984,276.34,232,833,,,,,,,,,,,,,
1574.3434835400005,7354,1708032,273.93,232,834,0.027525067,-12.172094562649727,0.0003,0.2,8330,755.4837646484375,0.8273320347070694,0.8267715573310852,-0.02445932152622845,0.126171875,1754.8954914093017,,
,,1710000,,,,0.026591923,-12.172218289971351,0.0003,0.2,8340,437.9449157714844,0.8652758896350861,0.826546311378479,-0.019538366753840818,0.146826171875,1239.1975183486938,1768.60357080549,294.95
1599.6630008800003,7367,1710080,278.14,232,835,,,,,,,,,,,,,
1602.1903088300003,7373,1712128,278.91,232,836,0.04012451,-12.166474968194962,0.0003,0.2,8350,302.95538330078125,0.8728215098381042,0.8257653117179871,-0.028260111453710123,0.180419921875,947.6487070083618,,
1595.53055552,7378,1714176,277.49,232,837,0.032058768,-12.160941150784492,0.0003,0.2,8360,344.2607727050781,0.8837574347853661,0.8257846832275391,-0.027406032680300996,0.14931640625,1027.3335790634155,,
,,1715000,,,,0.03396345,-12.15996294617653,0.0003,0.2,8370,357.94012451171875,0.8653584271669388,0.8254877328872681,-0.03331747862685006,0.1583984375,898.5444627761841,1885.0396434008144,317.45
1623.6360476300003,7392,1716224,282.17,232,838,,,,,,,,,,,,,
1637.6469601199997,7397,1718272,283.83,232,839,0.033853754,-12.157012090086937,0.0003,0.2,8380,537.9154663085938,0.8698118627071381,0.8253757357597351,-0.028992064058547838,0.16162109375,1158.1917624473572,,
,,1720000,,,,0.043478288,-12.155697658658028,0.0003,0.2,8390,332.62109375,0.8765725940465927,0.824909508228302,-0.027593288221396506,0.19814453125,1424.2040508270263,1866.2778959508985,313.0
1609.3259957700002,7411,1720320,279.14,232,840,,,,,,,,,,,,,
1570.05568454,7416,1722368,273.1,232,841,0.030689409,-12.151430028676987,0.0003,0.2,8400,403.5119323730469,0.8935731798410416,0.8246538043022156,-0.02482614933687728,0.150830078125,1249.5149610519409,,
1566.1054783300006,7421,1724416,272.46,232,842,0.025972143,-12.15020935535431,0.0003,0.2,8410,551.8753051757812,0.8485368490219116,0.8247618079185486,-0.02650807063037064,0.137939453125,1354.917570400238,,
,,1725000,,,,0.04176115,-12.151986104249954,0.0003,0.2,8420,217.7882843017578,0.8311910629272461,0.8247543573379517,-0.027297214031568727,0.17431640625,1215.8484274864197,1900.8562831353397,319.4
1565.2593848499998,7436,1726464,272.9,232,843,,,,,,,,,,,,,
1582.76239875,7442,1728512,276.09,232,844,0.03810514,-12.152139115333558,0.0003,0.2,8430,331.6639404296875,0.8935251981019974,0.8247367143630981,-0.03309331392229069,0.195849609375,995.7659474372864,,
,,1730000,,,,0.033844948,-12.14944229722023,0.0003,0.2,8440,340.63232421875,0.8761217668652534,0.8243482708930969,-0.033479301648912954,0.165380859375,1027.2363304138185,1617.4492810513825,274.0
1553.60702874,7455,1730560,270.79,232,845,,,,,,,,,,,,,
1601.40992886,7460,1732608,278.66,232,846,0.03437075,-12.14695988893509,0.0003,0.2,8450,273.8321228027344,0.9030547812581062,0.8242454528808594,-0.027313057641731576,0.16435546875,977.5319392204285,,
1647.0330716199999,7465,1734656,286.87,232,847,0.049739987,-12.145498111844063,0.0003,0.2,8460,367.56109619140625,0.8642074912786484,0.8240107893943787,-0.025516654251259752,0.195458984375,1069.8852147102357,,
,,1735000,,,,0.04059635,-12.142351442575455,0.0003,0.2,8470,230.14674377441406,0.8925754949450493,0.8238860368728638,-0.02632345286256168,0.15478515625,838.4110147476197,1801.7972338926047,306.9
