time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/n_updates,train/policy_gradient_loss,train/value_loss,train/std,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,,,1510000,,,-14.37610094845295,0.468994140625,0.9298395588994026,0.2,0.20787197,86.55964660644531,7370,-0.05494730493519455,271.157479763031,0.574989914894104,0.0003,96.2,494.8153926849365
738,409,3690,1511424,91.86,482.70875638999996,,,,,,,,,,,,,
739,409,3694,1513472,94.52,499.14670798,-14.375878629088401,0.44462890625,0.918091855943203,0.2,0.16066633,94.24027252197266,7380,-0.05182413803995587,369.2898849964142,0.5755985379219055,0.0003,,
,,,1515000,,,-14.379118239879608,0.442236328125,0.9264481067657471,0.2,0.14906281,79.70796203613281,7390,-0.06068544282170478,312.885756444931,0.5754230618476868,0.0003,101.55,547.271842443943
740,409,3700,1515520,92.38,485.47934963999995,,,,,,,,,,,,,
741,409,3705,1517568,91.89,482.79424012,-14.37583132982254,0.435302734375,0.9303982555866241,0.2,0.1593697,91.11725616455078,7400,-0.06283305468386971,341.8326768398285,0.5755278468132019,0.0003,,
742,409,3709,1519616,91.11,478.3003053200001,-14.362123021483422,0.440283203125,0.9221691116690636,0.2,0.18291232,157.76202392578125,7410,-0.05589440391340759,352.36115312576294,0.5748238563537598,0.0003,,
,,,1520000,,,-14.349765866994858,0.44453125,0.9234908074140549,0.2,0.16406803,130.34280395507812,7420,-0.05315813393972348,351.97106590270994,0.5747646689414978,0.0003,94.2,494.5604334354401
743,409,3715,1521664,90.29,471.89116103,,,,,,,,,,,,,
744,409,3719,1523712,89.54,469.55809726,-14.33537757396698,0.46416015625,0.9259404540061951,0.2,0.2253587,59.25666427612305,7430,-0.045112315830192526,317.4599904537201,0.5738770961761475,0.0003,,
,,,1525000,,,-14.326656824350357,0.468701171875,0.9352536723017693,0.2,0.20221786,96.69657135009766,7440,-0.05115871111920569,320.3386753559113,0.5742356777191162,0.0003,90.75,502.8570693731308
745,409,3726,1525760,91.55,478.15980772999995,,,,,,,,,,,,,
746,409,3730,1527808,93.86,490.87822906,-14.328659728169441,0.46728515625,0.9242270514369011,0.2,0.2226552,159.03176879882812,7450,-0.046746471380174626,326.2294562339783,0.5743241310119629,0.0003,,
747,409,3734,1529856,95.07,496.230731,-14.325262016057968,0.416796875,0.897484190762043,0.2,0.16753577,184.74075317382812,7460,-0.05104207449476235,468.6801896095276,0.5739011168479919,0.0003,,
,,,1530000,,,-14.305502045154572,0.4291015625,0.9163058176636696,0.2,0.21672176,85.5497817993164,7470,-0.04035659217333887,415.0806236743927,0.5732158422470093,0.0003,93.7,518.5183344602585
748,409,3741,1531904,93.55,488.93393239000005,,,,,,,,,,,,,
749,409,3745,1533952,94.9,493.72365134,-14.30923609137535,0.457275390625,0.9436841681599617,0.2,0.2310628,60.4992561340332,7480,-0.052942239912226796,256.03677620887754,0.5740585327148438,0.0003,,
,,,1535000,,,-14.315214547514916,0.456591796875,0.934282697737217,0.2,0.17153403,127.78508758544922,7490,-0.05269073249073699,314.115936088562,0.5734534859657288,0.0003,103.3,564.5362141847611
750,409,3752,1536000,92.67,485.197954,,,,,,,,,,,,,
751,409,3756,1538048,90.37,474.92775442000004,-14.294673353433609,0.449755859375,0.9293467253446579,0.2,0.19712499,97.1988296508789,7500,-0.04153000757505652,344.9344955444336,0.5728527307510376,0.0003,,
,,,1540000,,,-14.284548208117485,0.52578125,0.9374849796295166,0.2,0.32368237,77.94635772705078,7510,-0.02765303135965951,261.813977098465,0.57248455286026,0.0003,94.85,514.3259594917297
752,409,3762,1540096,91.59,483.93099993,,,,,,,,,,,,,
753,409,3767,1542144,94.26,497.52332449999994,-14.272468826174736,0.413720703125,0.9286709278821945,0.2,0.18623295,101.05506896972656,7520,-0.046599396903184244,336.3831424713135,0.572299063205719,0.0003,,
754,409,3771,1544192,93.26,492.8822279799999,-14.264118254184723,0.429541015625,0.8957143127918243,0.2,0.17570621,103.50548553466797,7530,-0.04728080675704405,379.29935138225557,0.572011411190033,0.0003,,
,,,1545000,,,-14.248876395821572,0.452685546875,0.9250870943069458,0.2,0.18199219,101.67346954345703,7540,-0.04538527984113898,320.3560431480408,0.57145756483078,0.0003,96.8,507.2292907476425
755,409,3777,1546240,95.96,508.25166196999993,,,,,,,,,,,,,
756,409,3782,1548288,94.56,501.98818081999997,-14.237855345010757,0.450439453125,0.9164794757962227,0.2,0.18900737,204.5426483154297,7550,-0.05232050308259204,361.5597388267517,0.570945680141449,0.0003,,
,,,1550000,,,-14.221613571047783,0.475341796875,0.9338977336883545,0.2,0.1798932,79.7242202758789,7560,-0.04255260827485472,280.76406664848326,0.5703683495521545,0.0003,98.6,536.6724235773087
757,409,3789,1550336,96.25,508.28713459000005,,,,,,,,,,,,,
758,409,3793,1552384,94.27,498.63243410999996,-14.220104762911797,0.425341796875,0.9363173022866249,0.2,0.1476775,165.16763305664062,7570,-0.05471254093281459,311.569001531601,0.5709797143936157,0.0003,,
759,409,3797,1554432,92.15,487.0643369,-14.212012779712676,0.46533203125,0.9309202134609222,0.2,0.20039824,54.77410125732422,7580,-0.05367204786161892,285.51652202606203,0.5700150728225708,0.0003,,
,,,1555000,,,-14.192269098758697,0.4544921875,0.9322122037410736,0.2,0.16043472,92.09153747558594,7590,-0.056357286442653275,326.6855103969574,0.5697063207626343,0.0003,90.1,496.1222580909729
760,409,3804,1556480,91.03,478.28269996,,,,,,,,,,,,,
761,409,3808,1558528,89.91,471.42051704,-14.182028195261955,0.478955078125,0.9440501481294632,0.2,0.16597106,127.8146743774414,7600,-0.04947000055690296,285.0104487895966,0.5696146488189697,0.0003,,
,,,1560000,,,-14.167433229088783,0.451220703125,0.9292198419570923,0.2,0.18962216,93.43378448486328,7610,-0.057357113785110415,289.0559386968613,0.568983793258667,0.0003,87.75,482.146586728096
762,409,3815,1560576,90.47,470.55206508,,,,,,,,,,,,,
763,409,3819,1562624,91.87,477.42708001999995,-14.160954129695892,0.481201171875,0.935271367430687,0.2,0.19361673,154.98516845703125,7620,-0.04849473308713641,301.0199646949768,0.5693339109420776,0.0003,,
764,409,3824,1564672,94.34,493.03338418,-14.170676955580712,0.472998046875,0.9319164678454399,0.2,0.18714137,87.00567626953125,7630,-0.05962289421004243,308.66399655342104,0.5695503950119019,0.0003,,
,,,1565000,,,-14.167120042443276,0.39541015625,0.9035055190324783,0.2,0.12124264,168.37464904785156,7640,-0.0462849599251058,466.40551285743715,0.5692698955535889,0.0003,87.6,483.0929754257202
765,409,3830,1566720,95.92,501.81891044,,,,,,,,,,,,,
766,409,3835,1568768,97.3,512.8596454,-14.161226516962051,0.4193359375,0.9185998514294624,0.2,0.16315562,160.67625427246094,7650,-0.050441806964226996,408.137317276001,0.5690900087356567,0.0003,,
,,,1570000,,,-14.153984320163726,0.406005859375,0.9199208766222,0.2,0.12893282,136.65438842773438,7660,-0.05139068551070523,376.0894160270691,0.5688222050666809,0.0003,92.85,509.74826896190643
767,408,3841,1570816,98.18,518.36235858,,,,,,,,,,,,,
768,408,3845,1572864,96.18,508.9534134500001,-14.15547002851963,0.4201171875,0.9168791174888611,0.2,0.15818866,163.7607879638672,7670,-0.051216305122943596,419.4513346672058,0.5693020224571228,0.0003,,
769,409,3850,1574912,94.31,497.38585463999993,-14.154897099733352,0.4470703125,0.8975291177630424,0.2,0.20954472,179.7749786376953,7680,-0.04031475969241001,438.59971442222593,0.5689523220062256,0.0003,,
,,,1575000,,,-14.149089232087135,0.399169921875,0.9127031490206718,0.2,0.16657776,120.13714599609375,7690,-0.04594034586334601,428.0266005039215,0.5690858960151672,0.0003,105.5,564.3629830121994
770,408,3856,1576960,92.57,487.31270689999997,,,,,,,,,,,,,
771,408,3860,1579008,90.98,480.71358156,-14.146234565973282,0.468359375,0.913459986448288,0.2,0.22699834,99.66138458251953,7700,-0.04055758829053957,357.6647693872452,0.5687525272369385,0.0003,,
,,,1580000,,,-14.142511239647865,0.454638671875,0.931202232837677,0.2,0.15277755,131.2858123779297,7710,-0.04961861868505366,313.511785364151,0.568697988986969,0.0003,96.5,530.9983406782151
772,408,3867,1581056,91.26,480.15216775,,,,,,,,,,,,,
773,408,3871,1583104,91.06,479.54617384000005,-14.13554473221302,0.447802734375,0.9241271689534187,0.2,0.16898118,151.8477020263672,7720,-0.045073237366159445,373.3600974321365,0.5684191584587097,0.0003,,
,,,1585000,,,-14.126574367284775,0.446142578125,0.9283002391457558,0.2,0.2442796,136.0447998046875,7730,-0.049132812442258,341.5142002344131,0.5678278207778931,0.0003,95.4,521.1175795674324
774,408,3878,1585152,89.96,471.69693886,,,,,,,,,,,,,
775,408,3882,1587200,90.61,478.95239882999994,-14.099192595481872,0.487548828125,0.9299817830324173,0.2,0.19471733,83.89375305175781,7740,-0.04909351286187302,326.8672558784485,0.5668129920959473,0.0003,,
776,408,3886,1589248,90.25,476.53629667999996,-14.072763100266457,0.452099609375,0.9269771426916122,0.2,0.20324615,143.37046813964844,7750,-0.04268950896221213,316.90473828315737,0.5662994384765625,0.0003,,
,,,1590000,,,-14.055364236235619,0.43623046875,0.9151458814740181,0.2,0.18930295,131.58457946777344,7760,-0.04718432220979594,402.5037932395935,0.5657457709312439,0.0003,92.8,509.11471033096313
777,408,3892,1591296,91.12,482.78391074000007,,,,,,,,,,,,,
778,408,3897,1593344,94.17,501.56942079,-14.047246554493904,0.467626953125,0.9304955452680588,0.2,0.23967557,126.54801177978516,7770,-0.041650217259302735,356.21012048721315,0.5657981038093567,0.0003,,
,,,1595000,,,-14.04673410654068,0.43115234375,0.9081724137067795,0.2,0.15821481,126.72138977050781,7780,-0.05663951858005021,448.9583612442017,0.5655274391174316,0.0003,106.35,587.6552969932557
779,408,3903,1595392,95.02,504.7226977700001,,,,,,,,,,,,,
780,408,3908,1597440,94.48,501.8930136000001,-14.036136519908904,0.46826171875,0.9243082404136658,0.2,0.20241818,112.52503967285156,7790,-0.04914231255534105,352.0100468635559,0.5649535655975342,0.0003,,
781,408,3912,1599488,94.03,498.5916539699999,-14.025404304265976,0.47578125,0.9221597909927368,0.2,0.19514534,114.74605560302734,7800,-0.05475216613558587,331.888587975502,0.5646111965179443,0.0003,,
,,,1600000,,,-14.00550527870655,0.45107421875,0.9264743626117706,0.2,0.1746938,89.43946075439453,7810,-0.051533135841600596,373.1241057395935,0.5639801621437073,0.0003,89.95,487.35400638580325
782,408,3918,1601536,92.26,490.5422224499999,,,,,,,,,,,,,
783,408,3922,1603584,91.42,485.44066306,-13.982040604948997,0.448486328125,0.9210462644696236,0.2,0.21598178,142.4283447265625,7820,-0.05406643367896322,372.0799119949341,0.5629558563232422,0.0003,,
,,,1605000,,,-13.95785213112831,0.46337890625,0.9231993854045868,0.2,0.18578061,84.93125915527344,7830,-0.05223767276038416,314.5324592113495,0.5623191595077515,0.0003,109.8,588.016829419136
784,408,3929,1605632,92.38,490.9384122399999,,,,,,,,,,,,,
785,408,3933,1607680,93.42,498.18376418,-13.935342422127723,0.476416015625,0.9289625287055969,0.2,0.24928167,156.11741638183594,7840,-0.04539199149585329,313.7957598686218,0.5615197420120239,0.0003,,
786,408,3938,1609728,94.12,501.24733310000005,-13.920013836026191,0.471826171875,0.9404277466237545,0.2,0.2752826,65.1385498046875,7850,-0.04464362626313232,273.22309029102325,0.5613166093826294,0.0003,,
,,,1610000,,,-13.908342882990837,0.424951171875,0.9327980056405067,0.2,0.15803769,222.826904296875,7860,-0.04803971648216247,349.35554213523864,0.5608873963356018,0.0003,104.9,576.3890542507172
787,408,3944,1611776,98.53,525.15648366,,,,,,,,,,,,,
788,408,3948,1613824,97.55,522.20542759,-13.887330895662307,0.446826171875,0.9226408824324608,0.2,0.20272046,67.3736572265625,7870,-0.045474575576372446,323.39341564178466,0.5602260828018188,0.0003,,
,,,1615000,,,-13.868550086021424,0.4544921875,0.9360308200120926,0.2,0.16981119,165.36380004882812,7880,-0.04207216881331988,357.47688097953795,0.5595643520355225,0.0003,110.85,600.6610315442085
789,408,3955,1615872,99.29,529.63031206,,,,,,,,,,,,,
790,408,3959,1617920,100.25,531.8359492999999,-13.851739817857743,0.427880859375,0.9320736303925514,0.2,0.18131173,141.66603088378906,7890,-0.046974723276798615,344.21661562919616,0.5592183470726013,0.0003,,
791,408,3964,1619968,99.9,531.42979997,-13.844013953208924,0.45166015625,0.9327768310904503,0.2,0.18887113,88.91201782226562,7900,-0.04525708069850225,324.2810942649841,0.5589596629142761,0.0003,,
,,,1620000,,,-13.840592074394227,0.420947265625,0.9231261610984802,0.2,0.1994918,172.73101806640625,7910,-0.0481472891086014,390.5898264408112,0.5588319301605225,0.0003,101.85,570.424480509758
792,408,3970,1622016,99.49,527.09339403,,,,,,,,,,,,,
793,408,3974,1624064,99.32,523.19895266,-13.836180314421654,0.441943359375,0.9157699272036552,0.2,0.21192257,121.91504669189453,7920,-0.04865865409083199,385.75101923942566,0.5586139559745789,0.0003,,
,,,1625000,,,-13.836588722467422,0.463134765625,0.9358806014060974,0.2,0.20248532,126.7632064819336,7930,-0.05148034267767798,340.9484610319138,0.55893874168396,0.0003,102.7,539.3767998576164
794,408,3981,1626112,98.28,518.7164588700001,,,,,,,,,,,,,
795,408,3985,1628160,97.59,515.9922552700001,-13.83438321352005,0.418212890625,0.931387297809124,0.2,0.15514971,195.05960083007812,7940,-0.053014983984758145,346.59580998420716,0.5585388541221619,0.0003,,
,,,1630000,,,-13.833236744999885,0.478173828125,0.9257749617099762,0.2,0.21964425,131.30999755859375,7950,-0.054682038197643126,375.9351025104523,0.5590112209320068,0.0003,99.2,508.6298518061638
796,408,3991,1630208,98.31,520.66748347,,,,,,,,,,,,,
797,408,3996,1632256,95.49,503.79984968,-13.831180679798127,0.466259765625,0.9251723363995552,0.2,0.19402125,123.13893127441406,7960,-0.04381832187646069,352.99586453437803,0.558651328086853,0.0003,,
798,408,4000,1634304,94.98,501.4883166799999,-13.825328117609024,0.47255859375,0.9325872138142586,0.2,0.22638941,101.70561218261719,7970,-0.04232129253796302,325.44565896987916,0.5583871006965637,0.0003,,
,,,1635000,,,-13.82160427570343,0.402734375,0.9119842797517776,0.2,0.1457963,195.4306182861328,7980,-0.05373996412963607,458.40843214988706,0.5581584572792053,0.0003,112.25,597.3513906121254
799,408,4007,1636352,94.03,498.5858935099999,,,,,,,,,,,,,
800,408,4011,1638400,94.54,500.53013280000005,-13.81459682881832,0.48330078125,0.9219102337956429,0.2,0.25946802,118.11727905273438,7990,-0.04273382770188618,333.3087071895599,0.5579362511634827,0.0003,,
,,,1640000,,,-13.809163790941238,0.490966796875,0.9178218841552734,0.2,0.24397035,92.37492370605469,8000,-0.04205322234192863,363.29048051834104,0.5577731728553772,0.0003,81.45,441.52412502765657
801,408,4017,1640448,93.34,494.94238301999997,,,,,,,,,,,,,
802,408,4021,1642496,91.44,486.13273008,-13.806066167354583,0.448291015625,0.9283734709024429,0.2,0.20551327,182.88616943359375,8010,-0.04253046628437005,370.4833245754242,0.5574406385421753,0.0003,,
803,408,4025,1644544,93.36,497.7047245900001,-13.7935079485178,0.42939453125,0.9208433106541634,0.2,0.17734253,113.2422103881836,8020,-0.049669398064725104,329.0064976453781,0.5567947030067444,0.0003,,
,,,1645000,,,-13.77413404583931,0.41884765625,0.9230673834681511,0.2,0.21613064,93.2157974243164,8030,-0.050588149242685176,322.95530569553375,0.5559801459312439,0.0003,100.1,544.4874168753624
804,408,4032,1646592,93.7,498.6533157499999,,,,,,,,,,,,,
805,408,4036,1648640,94.6,506.93151084000004,-13.756876847147941,0.479150390625,0.9317493736743927,0.2,0.195191,159.6133575439453,8040,-0.036610944735002704,346.2714404582977,0.5557238459587097,0.0003,,
,,,1650000,,,-13.747052699327469,0.39775390625,0.8978519886732101,0.2,0.17317504,166.5096893310547,8050,-0.045891906452015976,433.2913186073303,0.5551766157150269,0.0003,86.9,478.41814692020415
806,408,4042,1650688,96.84,519.3767216900001,,,,,,,,,,,,,
807,408,4046,1652736,93.72,504.94853975000007,-13.734312930703164,0.466259765625,0.9319342523813248,0.2,0.2156404,126.20220947265625,8060,-0.03816105439036619,325.0898111581802,0.5550403594970703,0.0003,,
808,408,4051,1654784,90.77,489.57983943,-13.738897919654846,0.41923828125,0.927623525261879,0.2,0.17810184,175.90843200683594,8070,-0.04736710709985346,358.57011778354644,0.5552792549133301,0.0003,,
,,,1655000,,,-13.74122326374054,0.4171875,0.9303982853889465,0.2,0.17411569,139.28375244140625,8080,-0.05065648140152916,348.6385746955872,0.5552902221679688,0.0003,93.8,512.2057394742966
809,408,4057,1656832,90.1,487.01728869,,,,,,,,,,,,,
810,408,4061,1658880,90.76,489.64525592999996,-13.740862813591956,0.42958984375,0.8986603170633316,0.2,0.16140804,151.84420776367188,8090,-0.04837664889346342,469.7011442184448,0.5552239418029785,0.0003,,
,,,1660000,,,-13.739384862780572,0.466552734375,0.9297077804803848,0.2,0.23780467,99.28681945800781,8100,-0.03686774815141689,386.5889281749725,0.555148720741272,0.0003,87.75,475.2534938573837
811,408,4067,1660928,91.25,489.1171145,,,,,,,,,,,,,
812,408,4072,1662976,92.67,495.60453015999997,-13.725893914699554,0.446923828125,0.9071683287620544,0.2,0.19667241,191.294921875,8110,-0.04578050067648291,406.5647923231125,0.5545027852058411,0.0003,,
,,,1665000,,,-13.704931411147118,0.451025390625,0.9241515249013901,0.2,0.22586259,149.25709533691406,8120,-0.04879323630593717,381.9033642292023,0.5538936853408813,0.0003,108.7,586.2145876288414
813,408,4078,1665024,90.41,481.41764089,,,,,,,,,,,,,
814,408,4083,1667072,89.03,473.38703791,-13.681864115595818,0.463916015625,0.9356905966997147,0.2,0.1860829,83.97293090820312,8130,-0.041223569063004104,312.8049062490463,0.5530205965042114,0.0003,,
815,408,4087,1669120,90.47,480.3809796900001,-13.667808052897453,0.518359375,0.9360647648572922,0.2,0.32081997,106.33959197998047,8140,-0.029518599694711156,300.0310797691345,0.5528351664543152,0.0003,,
,,,1670000,,,-13.665377455949784,0.484423828125,0.9232579246163368,0.2,0.32572514,184.2699737548828,8150,-0.044236571731744334,369.11088280677797,0.5530425310134888,0.0003,116.45,621.0260593652725
816,408,4094,1671168,90.57,483.4154592500001,,,,,,,,,,,,,
817,408,4098,1673216,91.87,490.3561222899999,-13.665674123167992,0.435693359375,0.9283120259642601,0.2,0.17636211,132.5724334716797,8160,-0.05140963782905601,347.1810077667236,0.5528265237808228,0.0003,,
,,,1675000,,,-13.65885495841503,0.445361328125,0.9267680048942566,0.2,0.19677544,133.8369903564453,8170,-0.05026043249235954,353.58854269981384,0.552642285823822,0.0003,105.85,562.5100793600083
818,408,4104,1675264,92.91,494.92019755999996,,,,,,,,,,,,,
819,408,4109,1677312,92.08,492.8933183,-13.663576179742813,0.45537109375,0.9327098056674004,0.2,0.16971922,162.41317749023438,8180,-0.04875455754518043,366.90527482032775,0.5532369017601013,0.0003,,
820,408,4113,1679360,95.67,513.5841046900001,-13.658392739295959,0.446435546875,0.9341932013630867,0.2,0.19027579,113.90505981445312,8190,-0.05210582589788828,324.80919418334963,0.5526326298713684,0.0003,,
,,,1680000,,,-13.639786809682846,0.445166015625,0.895392432808876,0.2,0.16491504,144.45376586914062,8200,-0.04437225744186435,410.0486020565033,0.5520402193069458,0.0003,110.5,584.7785044193267
821,408,4119,1681408,97.57,523.2983358299999,,,,,,,,,,,,,
822,408,4124,1683456,98.68,529.1500327,-13.625049397349358,0.420947265625,0.9248796105384827,0.2,0.17621493,110.6622085571289,8210,-0.04993602039467078,383.70273180007933,0.5517919063568115,0.0003,,
,,,1685000,,,-13.611461129784583,0.433642578125,0.9283898249268532,0.2,0.16643295,151.92019653320312,8220,-0.04865291714086197,370.98438596725464,0.551645815372467,0.0003,109.1,582.8062536478043
823,408,4130,1685504,100.02,534.3437763400001,,,,,,,,,,,,,
824,408,4135,1687552,100.0,534.3506055699999,-13.603104376792908,0.477783203125,0.9263608679175377,0.2,0.3397469,95.21095275878906,8230,-0.04209312829480041,319.3135889053345,0.551015317440033,0.0003,,
825,408,4139,1689600,99.22,527.99243487,-13.586884415149688,0.4123046875,0.9269333556294441,0.2,0.15869461,206.48519897460938,8240,-0.04953488371684216,397.20187401771545,0.5504525303840637,0.0003,,
,,,1690000,,,-13.574607428908347,0.3845703125,0.9067491367459297,0.2,0.14953697,153.06178283691406,8250,-0.04975789825548418,490.62442994117737,0.5502944588661194,0.0003,109.85,590.9937281370163
826,408,4145,1691648,95.61,509.15046149,,,,,,,,,,,,,
827,408,4150,1693696,95.06,507.97719522,-13.572448471188546,0.4478515625,0.9256822466850281,0.2,0.19871828,153.09774780273438,8260,-0.05318264791276306,342.85553073883057,0.5503116250038147,0.0003,,
,,,1695000,,,-13.562737455964088,0.496826171875,0.9312416091561317,0.2,0.29531345,131.91232299804688,8270,-0.031887194549199194,342.1167527198792,0.5497668981552124,0.0003,120.4,636.7859190940857
828,407,4157,1695744,92.9,496.35910850999994,,,,,,,,,,,,,
829,408,4161,1697792,94.01,502.94550279000003,-13.558477878570557,0.41865234375,0.9102389216423035,0.2,0.15606777,85.42839050292969,8280,-0.04749550810374785,408.7351355075836,0.5499982237815857,0.0003,,
830,408,4165,1699840,96.12,510.65063353000005,-13.554133695363998,0.52578125,0.9324679002165794,0.2,0.2898156,78.95849609375,8290,-0.04464549061958678,281.21179857254026,0.5498120188713074,0.0003,,
,,,1700000,,,-13.545264813303948,0.497509765625,0.9365968331694603,0.2,0.20723748,120.13568878173828,8300,-0.05165860412234906,302.83353462219236,0.5494908690452576,0.0003,112.3,596.8298104763031
831,407,4172,1701888,98.3,522.3701733399998,,,,,,,,,,,,,
832,407,4176,1703936,98.15,520.1180362399999,-13.522620728611946,0.4796875,0.9425231032073498,0.2,0.2473385,84.06742095947266,8310,-0.049650691650458614,274.8967594385147,0.5485817193984985,0.0003,,
,,,1705000,,,-13.510214942693711,0.49970703125,0.9393451698124409,0.2,0.2405431,111.748046875,8320,-0.04414979982248042,301.9944956302643,0.5487086176872253,0.0003,117.9,645.1651737093925
833,407,4183,1705984,98.27,521.35801135,,,,,,,,,,,,,
834,407,4187,1708032,95.97,508.1291276600001,-13.509614923596382,0.424755859375,0.9286276623606682,0.2,0.15413392,96.0966796875,8330,-0.05099150525056757,327.910582780838,0.5485657453536987,0.0003,,
,,,1710000,,,-13.49065909087658,0.45654296875,0.9226505532860756,0.2,0.19273044,130.6730194091797,8340,-0.05802223274949938,377.8457629203796,0.5476576685905457,0.0003,125.35,681.5545774102211
835,407,4194,1710080,93.52,496.5114295,,,,,,,,,,,,,
836,407,4199,1712128,92.54,491.9953326199999,-13.471940195560455,0.42548828125,0.9201119393110275,0.2,0.13843584,125.94417572021484,8350,-0.05619108492392115,356.62251291275027,0.5474043488502502,0.0003,,
837,407,4203,1714176,95.63,509.0367551900001,-13.466475519537926,0.42060546875,0.9255899786949158,0.2,0.14240819,174.3267059326172,8360,-0.046143180577200835,333.3295289039612,0.5474468469619751,0.0003,,
,,,1715000,,,-13.455067571997642,0.468017578125,0.9282078519463539,0.2,0.21458988,152.05435180664062,8370,-0.04817317791748792,298.3195028543472,0.5467368960380554,0.0003,106.0,570.8741631269455
838,407,4210,1716224,98.79,526.1678436600001,,,,,,,,,,,,,
839,407,4214,1718272,99.44,530.35672786,-13.445860016345978,0.502392578125,0.9298174306750298,0.2,0.26004595,72.43460845947266,8380,-0.03802010615181643,289.9212474822998,0.5472196936607361,0.0003,,
,,,1720000,,,-13.445277947187424,0.442236328125,0.9356812834739685,0.2,0.21186718,112.02798461914062,8390,-0.04306172842043452,299.07893805503846,0.5467740893363953,0.0003,123.1,668.8347716212272
840,407,4221,1720320,100.68,536.42000609,,,,,,,,,,,,,
841,407,4225,1722368,100.63,536.66715087,-13.433083897829055,0.432666015625,0.9133513271808624,0.2,0.15460455,160.6689910888672,8400,-0.038803519812063314,422.55963521003724,0.5463857054710388,0.0003,,
842,407,4229,1724416,97.05,519.33403089,-13.41342231631279,0.48193359375,0.9397996068000793,0.2,0.35493907,181.87722778320312,8410,-0.046906704775756224,314.2530877351761,0.5457667112350464,0.0003,,
,,,1725000,,,-13.393583154678344,0.44970703125,0.9357838705182076,0.2,0.20278573,90.93167877197266,8420,-0.04489813706022687,282.17438127994535,0.5453178286552429,0.0003,120.9,661.5887975335121
843,407,4236,1726464,94.91,510.01557968000003,,,,,,,,,,,,,
844,407,4240,1728512,96.58,518.25760524,-13.368277847766876,0.461083984375,0.9307900071144104,0.2,0.20193732,136.76458740234375,8430,-0.0492445723793935,354.2925425052643,0.5442405343055725,0.0003,,
,,,1730000,,,-13.347508344054223,0.413427734375,0.9136167243123055,0.2,0.166684,277.77386474609375,8440,-0.050968806509627027,445.9191547870636,0.5443153381347656,0.0003,124.6,676.3036742448807
845,407,4247,1730560,96.69,518.2015843899999,,,,,,,,,,,,,
846,407,4252,1732608,96.28,513.02634931,-13.350944343209267,0.41220703125,0.9168915003538132,0.2,0.1457411,146.73741149902344,8450,-0.0407441434537759,415.21721706390383,0.5444120764732361,0.0003,,
847,407,4256,1734656,97.46,514.9616999499999,-13.361831745505333,0.47509765625,0.9216074422001839,0.2,0.27038702,149.3975372314453,8460,-0.03973567215143703,334.0363089799881,0.5449452996253967,0.0003,,
,,,1735000,,,-13.35677403509617,0.484228515625,0.9354092106223106,0.2,0.23563233,133.84812927246094,8470,-0.051254318704013715,315.4607831001282,0.5441727638244629,0.0003,114.0,624.7707106232643
848,407,4263,1736704,98.18,517.6814441199999,,,,,,,,,,,,,
849,407,4267,1738752,99.28,525.28230696,-13.341303431987763,0.42138671875,0.9154922887682915,0.2,0.19248284,104.49288940429688,8480,-0.047316273691831154,334.71189761161804,0.5439230799674988,0.0003,,
,,,1740000,,,-13.333612689375878,0.45498046875,0.9402824379503727,0.2,0.17689523,87.32805633544922,8490,-0.03796083650086075,309.86942019462583,0.5436685085296631,0.0003,127.75,697.0562727928161
850,407,4274,1740800,96.86,514.94235061,,,,,,,,,,,,,
851,407,4278,1742848,98.65,525.05464595,-13.320219537615776,0.461572265625,0.9412066601216793,0.2,0.21568991,101.58849334716797,8500,-0.049522882312885486,289.97946429252625,0.5432582497596741,0.0003,,
852,407,4282,1744896,97.07,518.5800664,-13.308651185035705,0.464013671875,0.9369536340236664,0.2,0.16270229,104.51209259033203,8510,-0.05088625005155336,308.8826473236084,0.5430142879486084,0.0003,,
,,,1745000,,,-13.30383642911911,0.4271484375,0.9197172224521637,0.2,0.16618314,196.89273071289062,8520,-0.04576259983587079,408.9617716312408,0.5431211590766907,0.0003,118.65,650.8156387329102
853,407,4289,1746944,97.49,521.8144263600001,,,,,,,,,,,,,
854,407,4293,1748992,97.74,522.1636211599999,-13.298073050379752,0.466455078125,0.936209999024868,0.2,0.21203163,98.38784790039062,8530,-0.04755343963042833,311.07465569972993,0.5426718592643738,0.0003,,
,,,1750000,,,-13.278082096576691,0.45498046875,0.9369608163833618,0.2,0.3167956,97.56587982177734,8540,-0.0491026300995145,332.76573967933655,0.5419170260429382,0.0003,125.45,685.6620200991631
855,407,4300,1751040,99.65,529.3601225000001,,,,,,,,,,,,,
856,407,4304,1753088,99.25,526.32202278,-13.256389132142067,0.477587890625,0.9273084253072739,0.2,0.22303626,84.96529388427734,8550,-0.04921023028437048,338.4631908416748,0.5416192412376404,0.0003,,
,,,1755000,,,-13.251190969347954,0.48056640625,0.9311978816986084,0.2,0.2547289,126.6401596069336,8560,-0.04329131335834972,311.5200651884079,0.5417718291282654,0.0003,115.9,644.7036935806275
857,407,4311,1755136,96.16,508.15322426000006,,,,,,,,,,,,,
