time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
3856,335.5,459934,119,-370.28290059999995,1980,459734,0.001,-53.9779598236084,7.529228789806366,,
,,460000,,,,459866,0.001,-53.78647966095895,6.521158361073696,764.9591689070716,1000.0
3876,334.35,461976,119,-369.03373615,1984,461890,0.001,-55.27656841278076,6.942322413126628,,
3877,343.78,463094,119,-379.5961979199999,1988,462026,0.001,-53.84779667854309,7.643382107057879,,
,,465000,,,,464037,0.001,-54.09388732910156,5.508526737039739,657.8591848538374,901.5
3900,359.53,466105,119,-396.85975379999996,1992,465037,0.001,-54.089036994934084,6.857648720145225,,
3905,349.99,466229,119,-386.38378639000007,1996,466109,0.001,-54.190608978271484,7.461664207279682,,
3905,339.46,466393,119,-374.94480976,2000,466270,0.001,-55.47018602159288,4.865540650155809,,
3911,337.02,467474,119,-372.05421569000004,2004,467381,0.001,-54.46524090237088,5.411496676896748,,
3918,344.88,469558,119,-380.61731071,2008,468490,0.001,-54.32797358703613,5.989892987251282,,
,,470000,,,,469541,0.001,-54.04399163382394,6.892364518983023,753.6441980860254,1000.0
3937,352.49,471609,119,-388.62044463000007,2012,470541,0.001,-54.31627430725098,6.065410025596619,,
3946,351.45,472700,119,-386.9386315499999,2016,472597,0.001,-53.37575381735097,4.727151860361514,,
3952,361.27,473807,119,-397.57672069999995,2020,473724,0.001,-54.76299432607797,4.9858995325425095,,
,,475000,,,,474912,0.001,-54.37554469475379,6.06500888796686,584.3972736546305,901.5
3967,370.38,475980,119,-407.82142798999996,2024,,,,,,
3985,370.27,479009,120,-407.63015803,2028,478912,0.001,-54.58596360778809,5.888591467857361,,
3986,370.62,479255,120,-407.96573908999994,2032,479128,0.001,-54.38354054892935,7.2334849979819325,,
3987,360.97,479446,120,-397.51331765,2036,479356,0.001,-55.299373626708984,7.46916185816129,,
3988,331.85,479548,120,-365.8559646599999,2040,479469,0.001,-55.47797066824777,5.900107502937317,,
3989,331.18,479782,120,-365.05722073000004,2044,479648,0.001,-54.75038769780373,6.487909579763607,,
3990,330.44,479916,120,-364.28457346000005,2048,479820,0.001,-54.864554268973215,7.035371235438755,,
,,480000,,,,479876,0.001,-54.31782041277204,5.674822849886758,716.4915890540694,903.2
4009,329.49,481996,120,-363.26102590000005,2052,481876,0.001,-54.80159980010986,6.205267416119575,,
4009,300.36,482088,120,-331.60170382999996,2056,482000,0.001,-56.42453638712565,7.91809978750017,,
4011,291.28,483321,120,-321.58808245000006,2060,482253,0.001,-55.06472180684408,6.5374412231208865,,
4021,293.01,484623,120,-323.60188137,2064,484351,0.001,-54.970278953552246,6.639080308794975,,
4023,284.03,484828,120,-313.84090242999997,2068,484748,0.001,-54.64936383565267,7.959062752516373,,
,,485000,,,,484774,0.001,-53.17191587175642,8.663277064050947,644.9005798920989,1000.0
4038,293.61,486894,120,-324.25850717000003,2072,485826,0.001,-55.66001760042631,5.7035254285885735,,
4044,293.17,487999,120,-323.41426118,2076,486931,0.001,-53.91733873807467,9.700095476927581,,
,,490000,,,,489931,0.001,-55.06631307983398,7.162436804771423,636.2502798023634,1000.0
4067,301.63,490097,120,-332.28116645,2080,490006,0.001,-55.44942173204924,7.12665954430898,,
4073,292.85,491261,120,-322.60150721,2084,491155,0.001,-54.838314239501955,6.865591163635254,,
4079,293.63,492457,120,-323.03542734999996,2088,492378,0.001,-54.67857495880127,6.705562802672386,,
,,495000,,,,494389,0.001,-54.986033157348636,6.961833263397216,595.5583964237943,841.6
4102,293.79,495484,120,-323.38579296000006,2092,495389,0.001,-54.7604380569458,6.771290210366249,,
4111,311.49,497378,120,-343.14378677,2096,497254,0.001,-55.000425918579104,8.033177257776261,,
4113,320.5,498443,121,-352.78497332,2100,497375,0.001,-54.638206481933594,7.044505287619198,,
4122,320.69,499543,121,-353.2097051200001,2104,499452,0.001,-55.388938903808594,7.864572865622384,,
,,500000,,,,499475,0.001,-54.487361907958984,7.193930086882218,714.0735340339131,1000.0
4141,321.78,501736,121,-354.3848465600001,2108,501584,0.001,-55.225663410533556,8.110091830612323,,
4143,312.11,502820,121,-343.4951539600001,2112,501752,0.001,-54.73376798629761,7.3018203012404905,,
4149,306.47,503347,121,-337.5752965000001,2116,503264,0.001,-55.09016571831457,7.919817261609612,,
4155,307.65,504572,121,-339.07554016,2120,504404,0.001,-55.096598602294925,7.55748511660099,,
,,505000,,,,504532,0.001,-54.10429382324219,6.582546393076579,659.3064934099093,1000.0
4171,296.5,505630,121,-326.71350411,2124,505532,0.001,-54.99836927032471,7.609942353248596,,
4176,277.39,506748,121,-305.60260278,2128,506622,0.001,-55.251122214577414,6.836776186119426,,
4178,285.98,507853,121,-314.74935796,2132,506785,0.001,-55.38720470926036,7.652908827947534,,
4185,296.07,509053,121,-325.7630821199999,2136,507985,0.001,-55.621193105524235,7.066511425105008,,
4190,296.63,509211,121,-326.2822733399999,2140,509098,0.001,-54.895556131998696,9.540075919207405,,
,,510000,,,,509174,0.001,-55.56465768814087,7.034092195572391,773.12321778154,1000.0
4206,305.38,510320,121,-336.00186339999993,2144,510236,0.001,-54.83026381461851,6.660207656122023,,
4207,305.87,510503,121,-336.57650386,2148,510383,0.001,-56.414297103881836,6.961629595075335,,
4213,297.22,511718,121,-327.10419676,2152,511536,0.001,-55.17538008880615,6.927589156627655,,
4231,326.7,514758,121,-359.20643180999997,2156,514650,0.001,-55.38399201965332,6.91879922747612,,
,,515000,,,,514893,0.001,-55.84761513604058,7.312846925523546,637.2404924680479,1000.0
4243,326.4,515961,121,-359.19259236,2160,,,,,,
4254,324.88,517111,121,-357.24232602999996,2164,517003,0.001,-54.177256657527046,7.363472241621751,,
4256,334.03,518231,121,-367.4275921799999,2168,517163,0.001,-56.432251930236816,5.912545807221356,,
,,520000,,,,519262,0.001,-55.55056060791016,6.975797613859177,711.852890369948,1000.0
4279,334.36,520330,121,-368.12575699000007,2172,,,,,,
4295,344.67,522466,121,-379.71954623000005,2176,522325,0.001,-55.106257957458496,7.876687330365181,,
,,525000,,,,524438,0.001,-55.44235373687744,7.810308819890023,638.0903995884582,1000.0
4319,354.09,525506,121,-390.49998285999993,2180,,,,,,
4335,363.12,527573,121,-400.00801334999994,2184,527485,0.001,-56.076520007589586,7.619476587214368,,
4344,366.85,529142,121,-404.27680408,2188,528985,0.001,-55.57755298614502,7.636217041611672,,
,,530000,,,,529074,0.001,-55.64657491048177,7.566557986013005,634.8140173524619,1000.0
4363,357.4,531224,121,-394.00279169000004,2192,530156,0.001,-56.35767332712809,7.687024404605229,,
4374,349.46,532324,121,-385.08551574000006,2196,532219,0.001,-56.39784362792969,6.143455257415772,,
4383,359.92,534435,121,-396.10465889000005,2200,533367,0.001,-55.649109413146974,8.297664888501167,,
,,535000,,,,534367,0.001,-55.82093524932861,8.07172552907467,667.0365318916505,1000.0
4410,369.31,536474,121,-406.00488985000004,2204,536385,0.001,-56.218534257676865,8.47389182779524,,
4412,359.31,537667,121,-395.08071801,2208,536599,0.001,-56.208377838134766,7.900174192760302,,
4424,369.5,539770,121,-406.5181744900001,2212,538702,0.001,-55.80569585164388,6.9622015953063965,,
4430,366.05,539952,121,-402.8316036000001,2216,539856,0.001,-55.72058389837092,7.9116417538036,,
,,540000,,,,539884,0.001,-55.81687273297991,7.230910956859589,597.6766366856639,1000.0
4453,384.32,543004,121,-422.41396287000003,2220,541936,0.001,-56.01428346252441,7.191668169140816,,
4463,385.32,544162,121,-423.79433405000003,2224,543995,0.001,-54.945033391316734,7.1785281002521515,,
,,545000,,,,544226,0.001,-55.952855890447445,6.766411759636619,634.8647443109191,1000.0
4475,385.46,545294,121,-423.86710581000006,2228,,,,,,
4480,375.49,545402,121,-413.17664918,2232,545315,0.001,-56.88612461090088,8.218417987823486,,
4496,394.23,548476,121,-433.43209251,2236,548334,0.001,-56.30512252044678,7.629968878507614,,
4503,405.21,549732,122,-445.54156628000004,2240,549575,0.001,-56.309801277160645,7.48925232386589,,
,,550000,,,,549701,0.001,-56.77304534912109,6.1003255389985585,730.8126901344397,1000.0
4519,404.82,550802,121,-444.89984622999987,2244,550701,0.001,-56.37560034942627,7.22389489030838,,
4519,403.99,550902,121,-443.8561811599999,2248,550805,0.001,-56.20743052164713,7.8630784185309155,,
4526,402.83,552001,121,-442.43827909999993,2252,551919,0.001,-56.436226981026785,9.642569723583403,,
4536,392.92,554050,122,-431.81360496,2256,553960,0.001,-55.74579102652414,8.188084284464518,,
4537,382.68,554229,122,-420.50032935999997,2260,554051,0.001,-56.23384666442871,6.181551254712618,,
4539,373.27,554438,122,-410.58430264,2264,554352,0.001,-56.18695569719587,9.4192686353411,,
,,555000,,,,554385,0.001,-58.063018798828125,8.062255239486694,678.7239954108605,1000.0
4555,382.77,556508,122,-420.53605243000004,2268,555440,0.001,-56.94531100136893,6.641240986910733,,
4566,373.71,557701,122,-410.18461523999997,2272,557484,0.001,-56.478332095675995,5.803027285469903,,
4572,363.52,558818,122,-398.8252126700001,2276,558704,0.001,-56.128980000813804,7.35415651400884,,
,,560000,,,,559840,0.001,-56.67433208465576,7.04092136824131,562.2917596807122,1000.0
4588,345.31,560037,122,-378.9408349699999,2280,,,,,,
4590,326.12,560185,122,-358.31278007000003,2284,560103,0.001,-57.082759499549866,6.452409206903898,,
4591,321.44,561286,122,-353.2780226399999,2288,560218,0.001,-56.61116964166815,5.437171231616627,,
4596,302.72,561496,122,-332.71461680999994,2292,561374,0.001,-56.53704431321886,8.441118882762062,,
4609,322.09,564533,122,-353.70132068999993,2296,563465,0.001,-56.37569976043701,7.315384964823723,,
,,565000,,,,564610,0.001,-57.263633728027344,7.855270606279373,608.4375706430435,1000.0
4625,312.43,565678,122,-343.4364750099999,2300,,,,,,
4641,322.36,568710,122,-354.60458587,2304,567642,0.001,-56.583025451660156,6.8690233278274535,,
,,570000,,,,569743,0.001,-57.86714401245117,6.209463401274248,799.489827455813,1000.0
4662,331.44,570811,122,-364.74849132,2308,,,,,,
4672,321.53,571923,122,-354.10741969000003,2312,571839,0.001,-56.59749416351318,6.845498219013214,,
4679,331.84,573136,122,-365.1775124899999,2316,573042,0.001,-57.03129628499349,8.104799687862396,,
4684,312.08,574212,122,-343.73840069,2320,574118,0.001,-57.3671600818634,6.134128540754318,,
,,575000,,,,574144,0.001,-57.152076721191406,8.281955865713266,738.6334337788634,1000.0
4705,321.24,576286,122,-353.4575667,2324,576178,0.001,-56.7347190322876,6.847478182077408,,
4711,320.72,577366,122,-352.73283082,2328,577265,0.001,-56.983831742230585,5.589475229808262,,
4712,322.94,577696,122,-355.1187209900001,2332,577609,0.001,-56.42712478637695,6.774715824825008,,
4718,303.13,578789,122,-333.54152753,2336,578673,0.001,-57.15376810455322,6.553829605698586,,
4724,301.83,579915,122,-332.21812097000003,2340,579806,0.001,-56.47689372471401,6.783758633477348,,
,,580000,,,,579928,0.001,-57.01811703768644,5.625332955158118,727.7454011707101,1000.0
4741,311.94,581996,122,-342.83455684,2344,580928,0.001,-56.93631831359863,6.497366187334061,,
,,585000,,,,583952,0.001,-57.42117129516602,6.371968836307525,720.8910324807745,1000.0
4768,341.18,585020,122,-373.77976622,2348,,,,,,
4779,341.55,586156,122,-374.44473317999996,2352,586067,0.001,-56.56397227237099,7.069391489028931,,
4786,341.87,588237,122,-374.9474656,2356,587169,0.001,-56.24266845703125,5.594701374278349,,
4796,351.62,589391,122,-385.55756629,2360,589296,0.001,-57.13378567165799,5.815784931182861,,
,,590000,,,,589425,0.001,-57.27536409551447,7.931068734689192,768.4283197589218,1000.0
4813,370.55,591493,122,-406.10303724000005,2364,590425,0.001,-57.703621292114256,7.055596156358719,,
4824,362.13,592721,122,-396.91928033999994,2368,592546,0.001,-57.90945816040039,6.986939702715192,,
4825,351.83,592884,122,-385.83910870000005,2372,592804,0.001,-57.444027709960935,7.1620458748381015,,
4832,361.47,594965,123,-396.39922405000004,2376,593897,0.001,-57.5672320022583,6.750930762529373,,
,,595000,,,,594897,0.001,-57.67768703460693,6.456885934472084,686.9835356520955,919.6
4851,360.44,596081,122,-395.39302779999997,2380,595962,0.001,-58.463227198674126,5.788436421981225,,
4853,369.98,597183,123,-405.63882645999996,2384,596115,0.001,-57.63648246316349,7.579567745753697,,
4863,370.81,598367,123,-405.93620286000004,2388,598251,0.001,-57.29355231920878,6.2123706837495165,,
4869,381.01,599597,123,-417.0330855999999,2392,599456,0.001,-58.033617813110354,6.429791080355645,,
,,600000,,,,599616,0.001,-57.73468910564076,5.355123259555334,627.6385793539463,902.5
4884,362.05,600738,122,-396.1300622799999,2396,600643,0.001,-57.7921876173753,5.412994035968074,,
4890,362.1,601888,123,-396.2214142000001,2400,601753,0.001,-57.50185585021973,8.459937850634256,,
4891,333.78,602088,123,-365.09879751,2404,601915,0.001,-58.63623886108398,8.446496725082397,,
4892,314.01,602212,123,-343.31820933,2408,602129,0.001,-58.34191315749596,4.799213181281912,,
4897,313.6,603283,123,-342.72538868,2412,603180,0.001,-58.1533791885376,6.403406111598015,,
4900,307.84,603920,123,-336.51844538,2416,603791,0.001,-58.827221711476646,6.685210044185321,,
,,605000,,,,603986,0.001,-57.26392440795898,6.032230770587921,666.8876259900164,1000.0
4912,308.42,605054,123,-337.81159721999995,2420,,,,,,
4932,323.25,608611,123,-354.59579125,2424,607986,0.001,-58.58343030548096,6.833813440799713,,
4940,323.14,609680,123,-354.70056138,2428,609580,0.001,-58.11243743896485,7.707706618309021,,
,,610000,,,,609612,0.001,-58.985411167144775,7.106485527008772,814.847230347991,1000.0
4961,350.45,612741,123,-384.96795441,2432,611673,0.001,-58.62935897827148,6.730702570438385,,
4966,341.81,612970,123,-375.48822574999997,2436,612772,0.001,-58.413762365068706,6.0663309288876395,,
,,615000,,,,613958,0.001,-58.62260409763881,6.642307975462505,822.3805169387255,1000.0
4994,351.54,615069,123,-385.91073441000003,2440,614958,0.001,-58.89211167144775,6.524193865299225,,
5007,351.29,617125,123,-385.9700750800001,2444,616057,0.001,-58.910311081830194,6.891089825069203,,
5036,342.04,619224,122,-377.07827677,2448,619100,0.001,-58.98305981445313,6.289719913482666,,
,,620000,,,,619156,0.001,-58.897826603480745,5.606201538017818,783.641563183791,1000.0
5072,353.91,621547,122,-389.49380406999995,2452,620479,0.001,-59.39519579270307,6.39137821649983,,
5092,344.62,622699,122,-379.0037578000001,2456,622619,0.001,-59.263047050476075,6.6807051033973694,,
5097,345.35,623926,122,-379.71145518000003,2460,622858,0.001,-59.14973125817641,7.124869110470726,,
5108,327.17,624210,122,-360.1329251000001,2464,624121,0.001,-59.43296813964844,5.871613180914591,,
,,625000,,,,624142,0.001,-59.5643424987793,5.264935578618731,829.721019360423,1000.0
5144,336.19,626340,121,-369.90878977,2468,625272,0.001,-59.53090178448221,7.515781714366033,,
5176,364.97,629381,121,-400.90028713,2472,628313,0.001,-59.34232487487793,7.098308904767037,,
,,630000,,,,629418,0.001,-59.212493896484375,6.826765609341998,676.3889300527051,1000.0
5210,355.21,630486,120,-389.9246228400001,2476,,,,,,
5232,354.96,631577,120,-389.16564128,2480,631470,0.001,-59.24358810424805,6.713108659148216,,
5247,356.12,632795,120,-390.60654028000005,2484,632680,0.001,-59.13690816945043,6.48784535506676,,
5255,355.17,633884,120,-390.00788360999996,2488,633802,0.001,-59.30157544708252,6.970707720637321,,
5263,353.77,634974,120,-388.57558467999996,2492,634892,0.001,-59.37019511631557,5.9727784395217896,,
,,635000,,,,634906,0.001,-60.20247214181082,8.409440653664726,693.6717018404045,1000.0
5278,343.74,635112,120,-377.96133267000005,2496,635031,0.001,-59.4432505653018,7.469773457163856,,
5279,333.96,635284,120,-367.39177237,2500,635189,0.001,-59.33557526961617,8.311829069827466,,
5286,342.73,636361,120,-377.24983720999995,2504,636277,0.001,-59.36258116149902,7.232245533585548,,
5293,352.57,637469,120,-387.92448865,2508,637371,0.001,-59.41316947937012,7.105135991692543,,
5306,362.21,639504,120,-398.13803769,2512,639332,0.001,-59.69037015533447,6.9546652932167055,,
,,640000,,,,639436,0.001,-59.974674444932205,7.443930018406648,585.0544388487003,842.3
5325,376.83,641603,120,-413.89822167000005,2516,640535,0.001,-59.52554382816438,6.933188759511517,,
5342,386.37,643691,120,-423.49684639,2520,643574,0.001,-59.760003730773924,7.846176406979561,,
5344,362.02,644813,120,-396.3217038800001,2524,643745,0.001,-59.413567763108475,7.155073324839274,,
,,645000,,,,644838,0.001,-60.543283462524414,5.642632150650025,795.3898577691056,1000.0
5362,362.26,645906,120,-396.48372782000007,2528,,,,,,
5368,335.13,646254,120,-366.4797528099999,2532,646149,0.001,-59.378811790829616,5.84040680042533,,
5380,354.58,648428,120,-387.89194585999996,2536,648203,0.001,-59.85176278686524,6.384285724282265,,
5382,335.63,648632,120,-367.25212674999995,2540,648540,0.001,-60.41181840567753,5.851900388454569,,
5384,322.4,649365,120,-352.61724326999996,2544,648786,0.001,-59.81250943077935,7.001787178166262,,
,,650000,,,,649297,0.001,-59.67722561406154,6.558895660473176,747.2611893970519,1000.0
5405,312.91,650515,120,-341.6740681400001,2548,650400,0.001,-60.44097776973949,7.68071988400291,,
5423,320.03,653550,120,-349.87887531000007,2552,653447,0.001,-59.89219487762451,6.407447387337685,,
,,655000,,,,654572,0.001,-59.694015693664554,6.233662792563439,767.4521818820388,1000.0
5444,329.41,655640,120,-359.64735018000005,2556,,,,,,
5450,319.44,655870,120,-348.83956173,2560,655749,0.001,-60.96414591471354,5.700196712247787,,
5452,319.6,656170,120,-348.69620265,2564,656075,0.001,-59.426176217886116,5.68303476439582,,
5466,319.12,658252,120,-348.99771093,2568,658137,0.001,-60.01493497467041,6.404268425345421,,
5468,290.87,658468,120,-318.75769054,2572,658332,0.001,-60.204239238392226,6.014284532178532,,
5471,284.86,658972,120,-313.05811131,2576,658878,0.001,-59.87677153720651,5.8894610449831974,,
,,660000,,,,659904,0.001,-59.87344317626953,6.511284435629845,812.9009923622012,1000.0
5497,294.45,661022,120,-323.92137819999994,2580,660937,0.001,-59.982771003723144,6.575724924325943,,
5498,284.05,661200,120,-312.55493339000003,2584,661095,0.001,-60.387876722547745,6.656460032198164,,
5501,284.78,662362,120,-313.45237847,2588,661294,0.001,-60.296191377459834,6.096241374242873,,
,,665000,,,,664294,0.001,-60.26493779754639,6.272403196096421,707.4577212944627,1000.0
5537,304.26,665400,120,-334.31589473,2592,665294,0.001,-60.42310241699219,6.341484743118286,,
5538,304.57,665569,120,-334.56478644000003,2596,665451,0.001,-59.94783198038737,5.877226614182995,,
5544,313.75,666659,120,-344.70988646999996,2600,666570,0.001,-60.49549238586426,6.628591653585434,,
5546,304.81,666842,120,-334.70876608000003,2604,666753,0.001,-61.06950160435268,5.788099880876212,,
5553,305.62,668031,120,-335.3581363699999,2608,667849,0.001,-60.86522886488173,7.517472757233514,,
,,670000,,,,669145,0.001,-60.54621702760131,5.436315832557259,713.9466417641306,1000.0
5581,307.7,670274,120,-337.56376716,2612,670145,0.001,-60.72404119110107,6.530077230572701,,
5594,307.11,672314,120,-337.35268881999997,2616,672223,0.001,-60.46747758483887,6.83856233727932,,
5595,287.9,672481,120,-316.61469827,2620,672379,0.001,-60.15119922161102,7.204443875700235,,
5596,278.24,672637,120,-306.27752661,2624,672538,0.001,-60.59565798441569,5.802119172137717,,
5605,289.49,674855,120,-318.18320343999994,2628,673787,0.001,-60.69043911628003,7.653410067068082,,
,,675000,,,,674884,0.001,-60.469843471751496,7.645921338688243,714.0661797761917,1000.0
5623,287.51,675005,120,-316.04757752,2632,,,,,,
5632,286.55,677083,120,-314.43752013,2636,676015,0.001,-61.51824061075846,7.360532768567404,,
5644,295.93,678225,120,-324.76672030000003,2640,678098,0.001,-61.06879472732544,7.261071983973185,,
5645,290.14,678379,120,-318.68160428999994,2644,678283,0.001,-59.87322552998861,5.365585547227126,,
,,680000,,,,679364,0.001,-59.779693603515625,6.760283695326911,686.0987649708986,1000.0
5666,299.17,680432,120,-328.9778389,2648,,,,,,
5678,280.1,681560,120,-308.27056324999995,2652,681419,0.001,-61.68372631072998,7.958673968911171,,
5680,262.77,681917,120,-290.04367917999997,2656,681624,0.001,-60.628696788441054,5.931343100287697,,
5686,269.36,682806,120,-297.16629278,2660,682687,0.001,-60.21425369807652,6.892868234400163,,
5693,277.29,683899,120,-305.7420934,2664,683790,0.001,-60.23239719166475,6.709955197923324,,
5701,267.25,684977,120,-294.39146827,2668,684892,0.001,-60.06630292146102,8.516390207078722,,
,,685000,,,,684909,0.001,-60.83355760574341,8.481398708680096,615.1568570402538,1000.0
5720,276.64,686132,119,-304.20012369,2672,685995,0.001,-60.65187369537354,6.593550568938255,,
5734,292.42,688214,120,-321.10763605,2676,688114,0.001,-60.883923446655274,6.909626327395439,,
,,690000,,,,689245,0.001,-60.79427392578125,7.147854916334152,720.1408069625497,1000.0
5755,292.91,690313,119,-321.71540187999994,2680,,,,,,
5781,331.13,694313,120,-362.6821922800001,2684,693245,0.001,-60.80776682281494,6.792062315940857,,
5788,322.32,694594,119,-352.90417546,2688,694512,0.001,-60.407240713796305,7.557017459244024,,
5790,294.96,694896,120,-323.47402256999993,2692,694794,0.001,-61.140456462728565,7.3514358976702665,,
,,695000,,,,694828,0.001,-60.6670036315918,7.5054488322314095,655.6406153164077,1000.0
5816,314.37,697006,119,-344.3155041099999,2696,696872,0.001,-61.01387191772461,6.981018344759941,,
5830,324.83,699142,119,-355.9534571899999,2700,699050,0.001,-61.20662900543213,7.069361982822418,,
,,700000,,,,699102,0.001,-61.741005761282786,8.375349542924337,753.0336077749729,1000.0
5857,353.01,702143,119,-387.17438248999997,2704,701075,0.001,-61.19646070098877,7.415384190320968,,
5863,343.79,702410,119,-377.37472353,2708,702301,0.001,-61.24555549621582,7.039405252875351,,
,,705000,,,,704367,0.001,-61.31134816741943,7.281488767981529,572.1670966185163,1000.0
5890,351.61,705435,119,-386.5213669500001,2712,,,,,,
5896,333.71,705685,119,-366.84983927999997,2716,705595,0.001,-60.04713685171945,7.737656338461514,,
5917,372.04,709685,119,-408.9482716499999,2720,708617,0.001,-61.393288505554196,6.470693336963653,,
,,710000,,,,709617,0.001,-61.34341368103027,7.321478260397911,594.9446489076581,1000.0
5939,378.13,710450,119,-415.42669055,2724,710342,0.001,-61.84034490585327,5.447622627019882,,
5947,371.18,711973,119,-408.19911996999986,2728,711467,0.001,-61.65530982971191,7.0654614977836605,,
5951,374.03,712408,119,-411.4042083799999,2732,712263,0.001,-61.510020637512206,9.496578710835154,,
5965,374.42,714525,119,-412.08595696999987,2736,714435,0.001,-61.64868593597412,6.631635316610336,,
,,715000,,,,714607,0.001,-61.80310678482056,6.809241538195266,659.713761113584,1000.0
5979,374.5,715675,119,-411.92761652999985,2740,,,,,,
5986,384.95,716874,119,-423.29101180000004,2744,715806,0.001,-61.596699447631835,6.536416852112972,,
5998,375.55,717987,119,-413.11368403000006,2748,717901,0.001,-60.83218789100647,6.751924209296703,,
6000,375.13,719073,119,-412.55322696999997,2752,718005,0.001,-61.28751709881951,7.245923750741142,,
,,720000,,,,719021,0.001,-61.71018743515015,7.47843573987484,641.4079595993273,1000.0
6024,382.46,720163,119,-420.14231943,2756,720036,0.001,-62.4828405380249,9.37668867111206,,
6031,385.15,721321,119,-422.70344154,2760,721233,0.001,-62.01169075012207,7.167819926738739,,
6038,384.77,722376,119,-422.25072030999996,2764,722297,0.001,-62.203132901872905,7.819575465958694,,
6041,385.56,723533,119,-422.78044611000007,2768,722465,0.001,-63.32659233940972,5.887886219554478,,
6053,385.6,724692,119,-422.98861743000003,2772,724548,0.001,-62.3313041305542,7.132956164598465,,
,,725000,,,,724624,0.001,-62.221630698756165,6.765643944865779,709.9457055836916,1000.0
6073,385.41,726755,119,-422.7115042700001,2776,725687,0.001,-62.23449208186223,6.759303728739421,,
6086,385.41,728854,119,-422.61406890000006,2780,727786,0.001,-61.78828048706055,7.0879398217568035,,
,,730000,,,,729876,0.001,-62.407590569390194,6.435036227438185,597.2716686576853,1000.0
6112,357.87,730100,119,-393.15545166000004,2784,729978,0.001,-62.22462568096086,7.454450263696558,,
6115,359.05,730499,119,-394.69258821999995,2788,730407,0.001,-62.086646057838614,6.257856519742944,,
6115,357.32,730628,119,-392.80288447999993,2792,730552,0.001,-62.63064856278269,7.104784513774671,,
6118,348.07,731813,119,-383.05751584000006,2796,730745,0.001,-62.69027569419459,6.750173807144165,,
6124,328.13,731955,119,-360.97276784,2800,731846,0.001,-62.7890087890625,7.849869484901428,,
6125,300.29,732172,119,-330.1692125,2804,732011,0.001,-62.181731360299246,5.943288283688681,,
6128,310.54,733464,119,-341.58098603999997,2808,732396,0.001,-62.18884577713614,6.422650194921983,,
6134,281.82,733617,119,-310.0908655,2812,733506,0.001,-62.126305103302,6.963809281587601,,
6142,290.89,734774,119,-320.02741654000005,2816,734660,0.001,-62.64448165893555,7.088481275931649,,
,,735000,,,,734706,0.001,-62.39054008152174,5.913780938024106,667.7416478174506,1000.0
6169,281.47,737832,119,-309.79502886,2820,736764,0.001,-62.44965105438232,6.685027951359749,,
6181,284.56,738906,119,-313.54888209,2824,738810,0.001,-63.07634902000427,7.432733105074975,,
,,740000,,,,739916,0.001,-62.74875854492188,6.716344341874122,699.2121401965618,1000.0
6202,290.11,740984,119,-320.13649922,2828,,,,,,
6221,316.11,744019,119,-348.21013103999996,2832,742951,0.001,-62.726678260803226,6.346532636880875,,
,,745000,,,,743951,0.001,-62.65979953765869,6.5347625980377195,688.8531137764454,1000.0
6253,325.18,747043,119,-358.3922251,2836,745975,0.001,-62.840793045043945,6.680863062620163,,
,,750000,,,,748975,0.001,-62.807547523498535,6.9737495702505115,713.785130982846,1000.0
6291,353.68,751043,119,-389.29647641,2840,749975,0.001,-62.74753192138672,6.895332709431648,,
6304,362.62,753136,119,-399.2756349,2844,752068,0.001,-62.79758310699463,6.662684095740318,,
6309,352.97,753284,119,-388.67153770000004,2848,753164,0.001,-63.08392072978773,7.539924254288545,,
6316,353.61,754434,119,-389.37668911000003,2852,754293,0.001,-63.29597778320313,6.129801911692465,,
6317,344.19,754582,119,-379.3917599,2856,754488,0.001,-62.97095303202784,6.1866542339324955,,
,,755000,,,,754514,0.001,-63.42984419602614,5.541908786847041,729.3461567819119,1000.0
6340,353.11,756632,119,-389.3032043500001,2860,756539,0.001,-63.03949109649658,7.00724561214447,,
6343,354.98,757874,119,-391.4910496,2864,756806,0.001,-62.39643587384905,5.931045957974026,,
,,760000,,,,759845,0.001,-63.29775533294678,6.714564321756363,664.5803716547787,1000.0
6371,365.06,760039,119,-403.00055938,2868,,,,,,
6384,374.47,762139,119,-413.18191545,2872,762001,0.001,-63.411636405944826,6.892509160757065,,
6391,366.55,763410,119,-404.68722796000003,2876,763284,0.001,-63.505158351017876,6.1115864030776486,,
,,765000,,,,764342,0.001,-63.364869102478025,6.977091340780258,745.4987513288855,1000.0
6422,385.56,767410,119,-425.2166247900001,2880,766342,0.001,-63.38187606811523,7.010294486165047,,
6439,394.07,769507,119,-435.10374388,2884,769398,0.001,-63.25970772334507,6.908623625125204,,
,,770000,,,,769495,0.001,-64.05390701293945,7.357990288152927,675.2618716515601,1000.0
6457,400.99,770598,119,-442.54776326000007,2888,770495,0.001,-63.583314498901366,6.934850511312485,,
6465,422.07,772835,119,-465.23272763,2892,771767,0.001,-63.528759758427455,6.425440900762316,,
6471,412.69,773082,119,-454.96500149999997,2896,772996,0.001,-64.06693301882062,7.311853115047727,,
6473,414.24,773379,119,-456.7403273899999,2900,773213,0.001,-63.92706139882406,7.4137839902307565,,
,,775000,,,,774340,0.001,-63.57675730895996,6.7900791738033295,717.2671864911914,1000.0
6492,432.36,775408,119,-476.57770738,2904,,,,,,
