time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
5950,326.68,858046,144,-360.43804835000003,2816,857925,0.001,-64.26532472882953,8.837743520736694,,
,,860000,,,,858952,0.001,-65.75764901733399,9.745820434570312,575.7748930181726,961.1
5970,325.99,860117,144,-360.08134773999996,2820,859985,0.001,-65.18788290023804,9.830365534984704,,
5982,325.83,863156,144,-359.65458207999995,2824,862062,0.001,-65.74711096191406,9.119032475590705,,
5987,325.22,863320,144,-358.88845362,2828,863187,0.001,-65.97175788879395,9.536820019284884,,
5993,326.22,864548,144,-360.53362914999997,2832,864391,0.001,-65.5404452006022,8.444183286031087,,
,,865000,,,,864647,0.001,-65.67983718416583,10.763676476122727,719.2842902801,1000.0
6010,336.92,866741,144,-372.41593474,2836,865647,0.001,-65.61753028869629,9.379529928803445,,
6025,346.26,868836,144,-382.85295907000017,2840,868673,0.001,-66.21241642878606,11.20634544812716,,
,,870000,,,,869881,0.001,-65.69432401275635,9.224479444026947,628.9537571689114,1000.0
6040,327.86,870033,144,-362.67476868,2844,,,,,,
6043,319.78,870399,144,-354.1082491,2848,870289,0.001,-65.7466687326846,9.1954687505155,,
6043,309.64,870487,144,-343.1321302099999,2852,870380,0.001,-66.04462013244628,10.605335974693299,,
6054,319.15,872545,144,-353.53062351,2856,872425,0.001,-66.39088654518127,7.780791066586971,,
6055,309.81,872726,144,-343.1773410999999,2860,872604,0.001,-65.19198354085286,8.296465026007759,,
6065,320.14,874979,144,-354.0759405400001,2864,874646,0.001,-66.04781668526786,6.900028824806213,,
,,875000,,,,874885,0.001,-65.37288771557206,9.36216408637777,630.2407714578324,1000.0
6082,326.81,876101,144,-361.04092202,2868,875975,0.001,-65.36950234805836,8.926036231658038,,
6087,336.55,877299,144,-371.63168826000003,2872,877083,0.001,-65.78378638458251,8.591849449753761,,
6094,337.48,878538,144,-372.3291938699999,2876,878367,0.001,-65.48256301879883,8.162506784001986,,
6097,338.72,879741,144,-373.9519627,2880,878647,0.001,-65.99136231162332,7.004358903928236,,
,,880000,,,,879809,0.001,-65.5311720921443,7.748128377474272,584.6377814639854,1000.0
6117,357.66,881903,144,-394.79490238,2884,880809,0.001,-65.9546502532959,7.796913020133972,,
6123,358.63,882189,144,-396.00022420999994,2888,882041,0.001,-65.69877101756909,9.770031205090609,,
6131,352.37,883645,144,-389.31226539000005,2892,883509,0.001,-65.83148090757173,8.97821056637977,,
,,885000,,,,884588,0.001,-66.58385249546596,7.935690087931497,684.6159652849659,1000.0
6147,351.56,885682,144,-388.4080070600001,2896,,,,,,
6153,343.76,886012,143,-379.90283126,2900,885866,0.001,-65.55301372210185,7.99090313911438,,
6155,336.22,886454,144,-371.90087223,2904,886345,0.001,-65.84537013660778,9.684391602602872,,
6162,326.78,888543,144,-362.11431567000005,2908,887449,0.001,-66.00230140686035,7.289822101593018,,
6167,318.12,888778,144,-352.87922583999995,2912,888643,0.001,-65.6213781229655,8.30371603568395,,
6173,319.11,889957,144,-354.00714410000006,2916,889814,0.001,-66.04971895599365,8.607723526716232,,
,,890000,,,,889897,0.001,-65.60767925486846,8.047648955793942,733.9172416450456,1000.0
6183,299.57,890074,143,-332.65873672000004,2920,889953,0.001,-65.20659997728136,10.079484462738037,,
6189,280.54,891210,143,-311.82142909,2924,891048,0.001,-65.90417015838624,8.283208188414573,,
6200,300.47,893367,144,-333.27516646000004,2928,893134,0.001,-65.62412023162842,8.222186350822449,,
,,895000,,,,894288,0.001,-65.94184773254395,8.568962172985078,586.0183563186263,1000.0
6221,310.22,895570,143,-343.47159717,2932,895288,0.001,-65.81253987121582,8.405515518903732,,
6223,299.06,896647,144,-330.9554656600001,2936,895553,0.001,-65.8080440097385,7.769750118255615,,
6231,292.67,898103,144,-324.35123041,2940,897009,0.001,-65.27097484043666,8.812794742130098,,
,,900000,,,,899092,0.001,-65.68305892944336,8.866942721605302,674.9585542021784,1000.0
6251,301.53,900186,144,-334.07910415,2944,,,,,,
6266,319.61,902360,144,-353.03569369,2948,902217,0.001,-65.81487464904785,8.443542602181434,,
6273,339.92,904479,144,-375.56709615,2952,903385,0.001,-65.84383534240723,8.274077168107032,,
,,905000,,,,904385,0.001,-65.86878059387207,8.631964741826057,575.6845794647146,1000.0
6294,334.39,905984,143,-370.30804365999995,2956,905821,0.001,-65.5027930979826,9.527565597271433,,
6299,344.19,907145,143,-380.9886573100001,2960,906943,0.001,-65.96789216995239,7.687171578407288,,
6300,323.32,907311,143,-358.26828936,2964,907147,0.001,-65.62516796227658,8.547623141488032,,
6307,332.44,909345,144,-368.10511984000004,2968,908251,0.001,-65.80339896392822,9.892178889632225,,
,,910000,,,,909282,0.001,-64.8701663547092,9.64709726969401,563.5171516969407,1000.0
6326,331.17,910416,143,-366.85861198000015,2972,910282,0.001,-65.6898098449707,9.063535664319993,,
6338,348.91,913429,144,-386.22400386000004,2976,912335,0.001,-65.80013361358642,8.609329567551613,,
,,915000,,,,914388,0.001,-66.20202733612061,9.217841201782226,791.4256052921294,904.2
6362,358.79,915620,143,-396.75281845000006,2980,915388,0.001,-65.83010849761963,8.61260770881176,,
6368,347.29,916632,143,-384.02979589,2984,916517,0.001,-65.9172845235685,8.345422469988101,,
6374,365.13,918702,144,-403.76150787000006,2988,917608,0.001,-66.06703357038826,10.213273353743972,,
6380,353.96,919041,144,-391.77291484999995,2992,918934,0.001,-65.5473821615871,9.548853485644619,,
6382,338.35,919517,144,-375.0575714399999,2996,919395,0.001,-65.61915898178563,8.318960791268017,,
,,920000,,,,919517,0.001,-66.08967844645183,7.9302065594251765,738.525516499998,1000.0
6398,347.11,920723,143,-384.66144927,3000,920517,0.001,-65.89188829040528,8.522468421459198,,
6404,354.34,921888,143,-392.60428260000003,3004,921732,0.001,-65.6604074938544,7.411000449081947,,
6415,355.48,924091,144,-393.74014625999996,3008,923952,0.001,-65.94731021118164,8.83954987156391,,
,,925000,,,,924155,0.001,-65.81683932713099,8.770916865553176,516.3707904972601,1000.0
6432,374.71,926249,143,-413.8527258700001,3012,925155,0.001,-65.88814772033692,8.287882137537002,,
6448,393.53,929310,144,-434.25756568,3016,928216,0.001,-65.55282654571533,7.960241489768029,,
,,930000,,,,929216,0.001,-65.5929543914795,8.349381412625313,801.9741063753725,1000.0
6472,412.95,931369,143,-455.20309870000006,3020,931252,0.001,-66.35404396057129,7.9036637677086725,,
6474,412.81,932491,144,-455.62999577000005,3024,931397,0.001,-65.82063315896427,7.190260873121374,,
6485,412.79,934646,144,-456.13065636,3028,933552,0.001,-65.9832972262768,9.342509163186905,,
,,935000,,,,934552,0.001,-65.69934114837646,8.178369964957238,507.00496821179985,1000.0
6514,421.15,937685,143,-465.13042014,3032,937552,0.001,-65.8990082244873,8.449741457462311,,
6516,421.72,938819,144,-466.03455094000003,3036,937725,0.001,-66.06106079101562,7.422028261072495,,
,,940000,,,,939785,0.001,-65.4949462814331,8.226370238542557,523.4975922390819,1000.0
6541,437.76,941879,143,-482.61549167,3040,940785,0.001,-65.33369570922852,8.162170067667962,,
6551,428.31,943017,143,-471.99489224999996,3044,942890,0.001,-65.55612042999267,7.871164333105087,,
6558,418.96,944256,143,-462.1371557400001,3048,944142,0.001,-64.97125885009766,7.613824026925223,,
6558,399.59,944438,143,-440.6938179200001,3052,944273,0.001,-66.21778021918402,6.058684600026984,,
6559,385.23,944507,143,-424.31031219,3056,944386,0.001,-65.31974574497768,10.501919661249433,,
,,945000,,,,944475,0.001,-65.39771418417654,10.17734310703893,799.8084847566904,1000.0
6574,385.75,945720,143,-424.96720121999994,3060,945514,0.001,-65.11807250976562,7.316150958721455,,
6591,424.09,949720,144,-466.58851524,3064,948626,0.001,-65.78984143829345,8.40671535718441,,
,,950000,,,,949653,0.001,-66.08628287682167,6.418396676028216,809.1403581808088,1000.0
6610,415.25,950870,143,-457.12832775999993,3068,950702,0.001,-66.10674850463867,8.86565537355384,,
6611,406.65,951081,143,-447.77293861,3072,950940,0.001,-66.72432454427083,8.453545848528544,,
6627,407.23,954152,143,-448.43783936,3076,953987,0.001,-66.08231214904785,9.058175791144372,,
,,955000,,,,954066,0.001,-65.72231578826904,8.869932651519775,597.9658861137926,1000.0
6644,406.41,956261,143,-447.27529543,3080,955167,0.001,-66.72354804992676,9.789747955775496,,
6658,417.32,958364,143,-458.84543735,3084,958204,0.001,-65.78811444734272,7.790705242672482,,
6665,409.12,959614,143,-449.28938357999994,3088,959446,0.001,-66.08746878814698,8.936369248509408,,
6667,408.62,959903,143,-448.87538135999995,3092,959780,0.001,-66.34217198689778,9.771920982827531,,
,,960000,,,,959900,0.001,-66.19401310511998,7.7712265374003975,812.3649824140477,1000.0
6682,414.92,961009,143,-455.5864401999999,3096,960900,0.001,-65.83027924346923,8.534332494854928,,
6694,433.94,964117,144,-475.50884110999993,3100,963023,0.001,-66.01884098815918,8.568596629858018,,
,,965000,,,,964023,0.001,-66.28064176177979,8.545241364598274,756.2954140444132,910.3
6712,434.29,965317,143,-475.37031023,3104,965093,0.001,-66.07346804388638,7.379274150072518,,
6725,442.79,968370,143,-484.34165300999996,3108,967276,0.001,-66.15016216701932,10.03534754717125,,
,,970000,,,,969319,0.001,-65.35964856828961,9.092557696409004,773.6142844438552,915.3
6748,441.86,970435,143,-483.7846998100001,3112,970319,0.001,-66.20839902496338,8.49798002743721,,
6759,431.66,972476,143,-472.8028929699999,3116,972355,0.001,-66.70217078072685,9.703334995678492,,
6761,414.91,972860,143,-454.9187061,3120,972752,0.001,-66.39572202242337,8.841467925480433,,
6771,424.85,974976,143,-466.22620378000005,3124,974822,0.001,-66.05009202575684,8.526779684424401,,
,,975000,,,,974901,0.001,-64.73488659328885,8.088300428892436,753.115897020651,1000.0
6788,423.68,977014,143,-464.4270619800001,3128,975920,0.001,-65.80425816345215,8.516755488634109,,
6799,414.08,979093,143,-454.41027847000004,3132,977999,0.001,-65.90085497283935,8.31731471323967,,
,,980000,,,,978999,0.001,-66.07434563446044,8.29560968530178,481.1726781949401,1000.0
6825,433.18,982137,143,-474.87526448000006,3136,981043,0.001,-65.18528660860929,8.837084900249135,,
6839,423.6,984239,143,-465.17042638000004,3140,984077,0.001,-66.6949447183048,10.564058156574474,,
,,985000,,,,984145,0.001,-65.85461392122157,7.942784113042495,654.6685949874111,812.5
6853,423.53,985370,143,-465.55058337,3144,985257,0.001,-66.07478008270263,6.050135891611983,,
6854,412.63,985519,143,-453.81145534,3148,985395,0.001,-66.16861640082465,8.309765661084974,,
6861,431.86,987624,143,-474.68624343000005,3152,986530,0.001,-66.35838840625904,7.550998975645821,,
,,990000,,,,989530,0.001,-65.96888637542725,8.571189234614373,658.8695568175056,903.7
6890,461.71,990678,143,-507.59523563999994,3156,990530,0.001,-65.92297611999511,8.207576946020126,,
6905,479.11,993631,143,-525.9628116199999,3160,993445,0.001,-65.85066197417503,8.917545362908943,,
,,995000,,,,994568,0.001,-66.11930302211216,4.565166303089687,845.1298664688715,1000.0
6921,459.42,995662,143,-505.03432054999996,3164,,,,,,
6926,449.39,995809,143,-494.03189328,3168,995693,0.001,-66.12082525400015,8.814252336819967,,
6933,467.94,997875,143,-513.74553056,3172,996781,0.001,-66.95373208182198,8.002482366561889,,
6944,451.89,999341,143,-496.8566547600001,3176,999118,0.001,-65.90045110321044,8.990501237034797,,
,,1000000,,,,999279,0.001,-65.5915060043335,12.346937589347363,609.2835810262186,822.8
6963,451.22,1001383,143,-496.39906079,3180,1001279,0.001,-66.05895143127441,8.29435018181801,,
6973,450.72,1003436,143,-496.00483892999995,3184,1003327,0.001,-66.26508552149723,7.550353859600268,,
6975,441.86,1003800,143,-486.59768127,3188,1003573,0.001,-66.23086522420247,8.224857846895853,,
6982,450.59,1004962,143,-495.9397481,3192,1004824,0.001,-66.26757567269462,6.791883638926914,,
,,1005000,,,,1004892,0.001,-65.0985237757365,8.047719230254492,834.7581713685765,1000.0
7003,469.77,1007986,143,-516.1210920799999,3196,1006892,0.001,-66.02528274536132,8.53441340994835,,
7013,450.39,1009156,143,-495.45102396000004,3200,1009046,0.001,-66.13593817138671,8.439489577651024,,
7015,441.53,1009470,143,-486.1283419399999,3204,1009330,0.001,-66.09391839163644,9.328637995890208,,
,,1010000,,,,1009376,0.001,-66.78018968001656,7.849651559539463,848.5452699956484,1000.0
7030,423.0,1010670,143,-466.12477325,3208,1010493,0.001,-66.0342263202278,8.359007482626,,
7037,413.18,1011753,143,-455.76497437,3212,1011630,0.001,-66.41742610931396,10.56532023747762,,
7043,404.36,1012912,143,-446.46451636000006,3216,1012783,0.001,-66.4562250773112,9.724049150943756,,
,,1015000,,,,1014859,0.001,-66.38453497314453,8.734682314038277,794.266627341602,905.5
7063,430.93,1015953,143,-475.3099670700001,3220,,,,,,
7074,430.41,1018017,143,-474.1748045200001,3224,1016923,0.001,-66.19196489122179,12.400399340523613,,
,,1020000,,,,1018961,0.001,-66.49593321482341,7.813190031051636,684.2813889376819,810.4
7092,430.41,1020055,143,-474.5749958900001,3228,,,,,,
7108,440.09,1023102,143,-485.00164099,3232,1022008,0.001,-66.03245162963867,6.973324953241551,,
,,1025000,,,,1024008,0.001,-65.9895616531372,8.370992928385734,743.7401946756057,1000.0
7140,449.65,1027102,143,-495.40525945999997,3236,1026008,0.001,-66.29209985351562,8.201482515454293,,
7146,430.68,1027307,143,-474.44915488,3240,1027136,0.001,-66.02218036651611,8.748423582315445,,
7150,433.1,1028680,143,-477.1453691100001,3244,1027586,0.001,-66.90560260571931,9.082238584756851,,
7162,442.87,1029806,143,-487.71145197999994,3248,1029635,0.001,-66.22618240356445,8.983701804995537,,
,,1030000,,,,1029801,0.001,-66.88569259643555,5.723653244972229,852.3850468444173,1000.0
7179,432.71,1030895,143,-476.68777190000003,3252,,,,,,
7194,413.33,1032011,143,-455.1863335,3256,1031898,0.001,-66.1248271636963,9.033317229747773,,
7204,404.12,1034043,143,-445.6029916999999,3260,1032949,0.001,-66.17507095336914,7.8515623807907104,,
,,1035000,,,,1034157,0.001,-66.16517001065341,10.060801167921586,890.137274454534,1000.0
7224,395.89,1035251,143,-436.40443236,3264,,,,,,
7245,424.55,1038264,143,-466.98132943999997,3268,1037170,0.001,-66.51450955200195,7.832638496398926,,
,,1040000,,,,1039249,0.001,-66.05513763427734,8.438767099380494,892.9792044132016,1000.0
7272,424.68,1040343,143,-467.28507948000004,3272,,,,,,
7287,430.97,1042438,143,-473.50538341,3276,1041344,0.001,-67.64291663791822,6.978236887765967,,
7304,421.52,1043535,142,-463.47347195,3280,1043428,0.001,-66.87451457977295,9.307399670282999,,
,,1045000,,,,1044483,0.001,-67.19147854759579,7.52116186278207,687.7218181272968,814.3
7333,421.64,1045600,142,-463.7469988299999,3284,1045483,0.001,-67.11324038696289,8.211032004833221,,
7334,419.88,1045788,142,-461.74731554,3288,1045657,0.001,-66.84255922757663,10.281136239016497,,
7343,419.01,1046863,142,-460.8051533099999,3292,1046739,0.001,-67.16847889709473,8.262052597761155,,
7347,400.43,1048029,142,-441.3226817200001,3296,1046935,0.001,-67.29572667302313,8.005080155424169,,
,,1050000,,,,1048935,0.001,-66.99112543487549,8.1621148750782,627.4997397704719,1000.0
7389,410.1,1050166,142,-451.80883127,3300,1049983,0.001,-67.50903383890788,7.25319076081117,,
7398,418.06,1051276,142,-460.86392980000005,3304,1051143,0.001,-67.24913311004639,6.890532818707553,,
7407,417.35,1052405,142,-460.35313609,3308,1052275,0.001,-67.45264480227516,7.94034838392621,,
7414,423.33,1054086,142,-466.33015599,3312,1052992,0.001,-67.1212643803777,7.666459686047322,,
,,1055000,,,,1053992,0.001,-67.24633660888672,8.13031390786171,671.6034454050008,811.4
7446,433.0,1056212,141,-476.44754032,3316,1056013,0.001,-67.29050927734374,7.838522298932076,,
7448,405.2,1056473,141,-446.18583832999997,3320,1056305,0.001,-67.41406978260387,7.386154480955818,,
7464,406.85,1058702,141,-447.8376457300001,3324,1058520,0.001,-67.67292296718544,8.392363059605268,,
,,1060000,,,,1059815,0.001,-67.46361571376764,7.629848185944672,525.9810628859326,811.2
7492,408.78,1060933,141,-450.1839863799999,3328,1060815,0.001,-67.56613290405274,8.115009236216546,,
7506,398.74,1062976,141,-439.23962594999995,3332,1062861,0.001,-67.40465190887451,7.502031044006348,,
,,1065000,,,,1063983,0.001,-68.22663292518028,8.919519731631645,738.3072527186014,1000.0
7533,379.75,1065077,141,-418.54329942,3336,,,,,,
7541,379.49,1065256,141,-418.31642923999993,3340,1065142,0.001,-67.91615562438965,8.169811012744903,,
7567,405.76,1069256,141,-446.91658782999997,3344,1068162,0.001,-67.84167988586425,7.363836930394172,,
7574,396.59,1069465,141,-436.9972181800001,3348,1069266,0.001,-68.61032208529386,7.113685551143828,,
,,1070000,,,,1069371,0.001,-68.29847189096304,8.502480308214823,619.6596567790024,1000.0
7606,406.03,1071498,140,-447.8936153000001,3352,1071388,0.001,-68.20664894104004,8.133241062521934,,
7615,406.45,1072656,140,-448.45488596,3356,1072472,0.001,-66.85276158650716,7.410885274410248,,
7617,389.14,1072957,140,-429.7238670000001,3360,1072701,0.001,-68.51972986857096,8.49025472799937,,
,,1075000,,,,1074863,0.001,-68.30787424468994,8.642304192900658,763.7460736909416,904.9
7654,407.16,1075967,140,-449.83232382,3364,1075863,0.001,-68.26007469177246,9.018121623158455,,
7669,397.4,1078004,140,-439.98036836999995,3368,1077890,0.001,-68.1706908493042,8.336947652935981,,
,,1080000,,,,1078910,0.001,-68.34229476165771,8.640940521717072,699.328770246543,1000.0
7710,416.61,1082004,140,-461.69893984000004,3372,1080910,0.001,-68.38922283935547,8.157604037761688,,
7733,418.11,1084249,140,-463.83860428,3376,1084039,0.001,-68.5019097328186,8.85905724717665,,
,,1085000,,,,1084168,0.001,-67.7854254586356,10.902217351473295,509.3516818726901,1000.0
7758,418.14,1085349,139,-463.83251623999996,3380,1085230,0.001,-68.08426149429813,8.105946294723019,,
7782,427.57,1088357,139,-474.1790082,3384,1088255,0.001,-68.49673731994629,8.390156256318093,,
,,1090000,,,,1089263,0.001,-68.51487906646729,8.636203391313552,734.0130264183506,879.9
7812,456.45,1091433,139,-505.75963599999994,3388,1090339,0.001,-68.66770935058594,7.053858907599198,,
7818,446.65,1091528,139,-495.06588685,3392,1091402,0.001,-68.50719982644786,7.5419410156167075,,
7826,446.19,1092648,139,-493.83711274999996,3396,1092527,0.001,-68.43713188171387,7.2348095615704855,,
7833,436.08,1093774,139,-482.9453829299999,3400,1093660,0.001,-68.03873676723904,8.24820445312394,,
,,1095000,,,,1094782,0.001,-68.36664428710938,7.4207300080193415,659.9412447608308,1000.0
7858,446.0,1095876,139,-493.73314726999996,3404,,,,,,
7878,455.06,1097911,139,-503.71634827,3408,1097799,0.001,-68.65680896759034,8.427981074094772,,
7882,444.07,1098493,139,-492.43863897999995,3412,1098335,0.001,-69.05901594285841,7.563044366124388,,
7890,433.5,1099562,139,-481.29984311999993,3416,1099435,0.001,-67.92679405212402,8.167051394780477,,
,,1100000,,,,1099500,0.001,-67.82715082168579,7.866001665592194,406.4075917498209,1000.0
7920,451.54,1101627,139,-501.07547167999996,3420,1101500,0.001,-68.7706929550171,8.750688925385475,,
7930,440.72,1102774,139,-489.22332206,3424,1102641,0.001,-68.39083268907335,10.190021908446534,,
7948,439.21,1104854,138,-486.89250566000004,3428,1104703,0.001,-68.92678833007812,8.682290896125462,,
,,1105000,,,,1104811,0.001,-67.99265213012696,8.596002531051635,510.07886060883754,1000.0
7973,429.89,1105965,138,-476.38877293999997,3432,1105811,0.001,-68.63027248382568,8.757598614573478,,
7982,420.85,1107162,138,-467.15739519000005,3436,1107047,0.001,-69.01400714450412,9.837099604410668,,
7991,430.37,1108293,138,-477.6129564399999,3440,1108134,0.001,-68.67423659104567,8.947900066008934,,
,,1110000,,,,1109337,0.001,-68.78082446289062,8.632090242266655,683.5966429441236,913.6
8016,411.75,1110431,138,-457.44373267,3444,,,,,,
8023,411.25,1110590,138,-456.84680635999996,3448,1110434,0.001,-70.29995536804199,8.3303470770518,,
8040,412.28,1112726,138,-457.46110863999996,3452,1112523,0.001,-69.28878960242638,7.256414704852634,,
8043,411.98,1113854,138,-456.85039992000003,3456,1112760,0.001,-68.4957763671875,7.354171323776245,,
,,1115000,,,,1114902,0.001,-68.64726842960842,7.724733554141622,762.206946624606,904.1
8072,422.71,1115228,138,-468.80171674999997,3460,1114950,0.001,-69.33968734741211,7.224835604429245,,
8088,413.23,1117290,138,-457.83080569,3464,1117181,0.001,-69.08069472503662,9.141236205339432,,
8104,415.08,1119512,138,-460.01388209,3468,1119261,0.001,-69.16668013000488,8.754399658322335,,
8106,377.93,1119797,138,-419.1947285,3472,1119687,0.001,-68.76685503446139,8.56626920572674,,
,,1120000,,,,1119723,0.001,-69.59924240112305,7.869591784477234,600.0217984748712,1000.0
8138,376.14,1121863,137,-417.30403825,3476,1121723,0.001,-69.20765199279785,8.43329388129711,,
8146,375.87,1122936,137,-416.85127409000006,3480,1122823,0.001,-69.85234705607097,6.66045065720876,,
8149,357.59,1124116,137,-396.82587384,3484,1123022,0.001,-69.27118275083345,7.785090208053589,,
8157,328.45,1124278,137,-364.90719348000005,3488,1124161,0.001,-69.81543807983398,7.327077918365354,,
,,1125000,,,,1124410,0.001,-69.09541249275208,6.722769680924303,644.0140467902413,911.9
8175,339.76,1125504,137,-377.47702962999995,3492,,,,,,
8190,349.72,1127620,137,-389.02951858,3496,1126526,0.001,-69.23644507598877,8.062007192969322,,
8206,359.59,1129733,137,-399.91525101999997,3500,1128639,0.001,-69.32340158843994,7.844513909220695,,
,,1130000,,,,1129830,0.001,-69.45192464192708,8.436027742805281,559.3916059229523,1000.0
8237,352.82,1131158,137,-392.6217917800001,3504,1130987,0.001,-69.5984866802509,7.656453460644764,,
8246,353.71,1133282,137,-393.03947872,3508,1132188,0.001,-69.59094707782452,6.940468312838139,,
,,1135000,,,,1134394,0.001,-69.37145713806153,7.720307936191559,682.8853102148744,1000.0
8279,369.95,1135488,137,-410.10490702999994,3512,,,,,,
8288,362.65,1135827,137,-402.25335693,3516,1135653,0.001,-70.04719161987305,7.3333510023648625,,
8297,352.7,1136897,137,-391.00153892,3520,1136791,0.001,-69.77692343971945,4.792993887611058,,
8306,352.75,1138049,137,-390.92545138,3524,1137890,0.001,-68.67488527297974,8.223492514702581,,
8315,342.93,1139147,136,-380.58715293999995,3528,1139035,0.001,-68.19066301981609,12.832626581192017,,
,,1140000,,,,1139053,0.001,-69.3709487915039,7.911995583110386,594.046441726014,1000.0
8355,370.67,1143032,136,-411.20005329999987,3532,1141938,0.001,-69.30249610137939,8.133534309983254,,
8362,361.16,1143278,136,-400.48535670000007,3536,1143053,0.001,-69.66073303222656,7.634217174847921,,
8372,362.47,1144540,136,-401.54340936,3540,1144300,0.001,-69.87469515593156,6.821629003338192,,
,,1145000,,,,1144484,0.001,-69.37044525146484,6.919857382774353,562.1785655558109,1000.0
8397,352.46,1145677,136,-390.27113343999997,3544,1145532,0.001,-69.53375927607219,9.793729533751806,,
8406,362.19,1146809,136,-400.9906852099999,3548,1146701,0.001,-69.28784184265136,8.147337243199349,,
8416,361.58,1148884,136,-400.16658293999996,3552,1147790,0.001,-69.18172801624645,8.137301037477892,,
8423,352.15,1149069,136,-390.16576847,3556,1148908,0.001,-69.0031026204427,7.047812897226085,,
8424,339.53,1149181,136,-376.08594717000005,3560,1149044,0.001,-69.02651023864746,11.730057922999064,,
8426,320.72,1149362,136,-355.5846763099999,3564,1149252,0.001,-69.6044921875,9.51436820295122,,
,,1150000,,,,1149268,0.001,-69.01749897003174,7.120397061109543,602.6747087001801,1000.0
8453,320.35,1151547,136,-354.83581767,3568,1150453,0.001,-69.03403315050849,7.674693597384861,,
8474,337.76,1153573,136,-373.43212076,3572,1153468,0.001,-69.32836817932129,8.54711680996418,,
,,1155000,,,,1154518,0.001,-68.85866641998291,9.335289865732193,689.4717762649525,1000.0
8500,337.49,1155612,135,-372.58603790999996,3576,,,,,,
8516,348.02,1157738,135,-384.17911616999993,3580,1156644,0.001,-69.0675550188337,7.700655456100192,,
8532,357.14,1159830,135,-394.12947912999994,3584,1158736,0.001,-69.6240703037807,9.85276426587786,,
,,1160000,,,,1159736,0.001,-69.38256587982178,8.1845853703022,580.201857803762,1000.0
8562,376.27,1161905,135,-414.88645249,3588,1160811,0.001,-70.09393043518067,7.902670685837909,,
8584,385.73,1164077,135,-424.83110924999994,3592,1163972,0.001,-69.39739274597169,8.066014829874039,,
,,1165000,,,,1164005,0.001,-70.19408555464311,11.957508585669778,663.0488782413304,1000.0
8617,394.79,1167099,135,-434.51587495,3596,1166005,0.001,-69.53952899932861,8.578698069691658,,
8632,387.38,1168471,135,-426.76581966000003,3600,1168122,0.001,-69.92564154730903,7.847080402159959,,
,,1170000,,,,1169510,0.001,-69.07466583251953,8.561531227462146,420.3203517414164,912.1
8657,394.46,1170604,135,-434.03526493000004,3604,,,,,,
8678,394.08,1172690,135,-433.6944889,3608,1172519,0.001,-69.3676660232544,8.24620370221138,,
8686,383.11,1173799,135,-421.91025231,3612,1173676,0.001,-69.31137619018554,8.12491513800621,,
,,1175000,,,,1174025,0.001,-69.23111337515024,8.036281181934692,453.8284883603454,1000.0
8713,394.17,1175244,134,-434.26773686,3616,1175025,0.001,-69.11930868530274,8.167340082883834,,
8730,414.28,1178325,134,-456.69775973,3620,1177231,0.001,-68.99756240844727,8.131255151313027,,
8737,405.65,1178614,134,-447.63043708,3624,1178398,0.001,-69.05408514113654,7.609473546346028,,
,,1180000,,,,1179520,0.001,-69.21885075378418,7.7516001932621,525.8341757178307,1000.0
8772,424.89,1181636,134,-468.51900900999993,3628,1180542,0.001,-69.82426938143644,7.142865094271573,,
8788,406.99,1183731,134,-449.46330738999995,3632,1182637,0.001,-69.24365095658736,6.872149965979836,,
,,1185000,,,,1184637,0.001,-69.1062832183838,8.013410243153572,622.1356276553124,1000.0
8821,420.41,1185319,134,-463.7911087,3636,1185171,0.001,-70.16736602783203,6.092093076024737,,
8824,419.4,1186480,134,-462.89738259000006,3640,1185386,0.001,-69.0400487726385,7.492691238109882,,
8838,419.02,1187579,134,-462.50471256,3644,1187448,0.001,-68.86271362304687,9.240073375701904,,
8842,420.37,1188846,134,-464.05314562,3648,1187752,0.001,-69.19294627119855,7.295344358537255,,
,,1190000,,,,1189871,0.001,-69.37551860809326,7.779388830661774,649.4795829399955,909.3
8873,420.81,1190965,134,-464.48717028999994,3652,,,,,,
8896,439.2,1192989,134,-484.47733567,3656,1192888,0.001,-69.3210272064209,8.29586030960083,,
8897,440.05,1193186,134,-485.4070016300001,3660,1193069,0.001,-68.83818599155971,8.599758914538793,,
8902,451.2,1194482,134,-497.54856266,3664,1193388,0.001,-69.4581177752951,8.580075138936872,,
8909,431.07,1194654,134,-475.76531137,3668,1194532,0.001,-68.94482354556813,8.135838576217196,,
,,1195000,,,,1194749,0.001,-70.64094638824463,6.8311060877407295,561.0512522944715,810.3
8924,422.7,1195843,133,-466.38621678000004,3672,,,,,,
8941,423.97,1198009,133,-467.95714676000006,3676,1196915,0.001,-69.59613370895386,8.160119112581015,,
8956,413.69,1199107,133,-456.55497082999995,3680,1198964,0.001,-69.66666069030762,9.99218103213188,,
,,1200000,,,,1199025,0.001,-70.79372533162434,7.950865209102631,540.0072949256748,1000.0
8990,422.89,1202119,133,-466.48866884,3684,1201025,0.001,-69.79472344970704,8.200443082928658,,
8997,403.86,1202291,133,-445.81982636,3688,1202172,0.001,-69.73645822625411,8.229277416865031,,
9013,402.74,1204351,133,-444.50266193000004,3692,1204226,0.001,-69.77967126464844,8.463741760015488,,
