rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/learning_rate,eval/mean_reward,eval/mean_ep_length
5.34,12,911,172,70,-4.42751458,810,-16.78462791442871,3.6405177116394043,-4.724590301513672,0.7854360938072205,0.0003,,
5.43,13,937,176,70,-4.423327250000001,836,-16.89278221130371,3.4408164024353027,-4.926212310791016,0.7793669700622559,0.0003,,
5.49,13,965,180,70,-4.469471389999999,864,-16.06444549560547,3.138089895248413,-5.04217529296875,0.7728740572929382,0.0003,,
5.52,13,984,184,70,-4.45268173,883,-16.59788703918457,3.258754253387451,-5.130356788635254,0.7684939503669739,0.0003,,
5.51,14,1003,188,70,-4.473227670000001,902,-16.562973022460938,4.002870559692383,-5.24254846572876,0.7641450762748718,0.0003,,
5.4,14,1022,192,70,-4.4271365,921,-15.980224609375,4.0286407470703125,-5.384151458740234,0.7598207592964172,0.0003,,
5.46,14,1047,196,70,-4.439349909999999,946,-17.42777442932129,4.680907249450684,-5.510392189025879,0.7541661858558655,0.0003,,
5.49,15,1066,200,70,-4.528089650000001,965,-16.63811492919922,4.241833209991455,-5.642234802246094,0.7499009370803833,0.0003,,
5.4,15,1080,204,70,-4.470314040000001,979,-16.98455047607422,5.523684501647949,-5.716962814331055,0.7467654943466187,0.0003,,
5.38,15,1100,208,70,-4.4133672200000005,999,-15.783742904663086,4.046646595001221,-5.797407150268555,0.7423185706138611,0.0003,,
5.25,15,1117,212,70,-4.35299165,1016,-16.786235809326172,4.5268731117248535,-5.956335067749023,0.7385563254356384,0.0003,,
5.31,16,1137,216,70,-4.45389266,1036,-15.026715278625488,3.2559361457824707,-6.0825042724609375,0.7341428995132446,0.0003,,
5.31,16,1159,220,70,-4.5142196100000005,1058,-16.233728408813477,4.990279197692871,-6.189250946044922,0.7293134927749634,0.0003,,
5.3,16,1175,224,70,-4.55668733,1074,-16.154888153076172,4.423885345458984,-6.273970603942871,0.7258216738700867,0.0003,,
5.3,16,1195,228,70,-4.5901241399999995,1094,-15.43163776397705,4.686528205871582,-6.459730625152588,0.7214835286140442,0.0003,,
5.32,17,1214,232,70,-4.66152752,1113,-15.343216896057129,5.195404052734375,-6.511847019195557,0.7173885107040405,0.0003,,
5.3,17,1232,236,70,-4.62415093,1131,-14.985658645629883,6.50283145904541,-6.604879379272461,0.7135322690010071,0.0003,,
5.38,17,1258,240,70,-4.71908654,1157,-15.004581451416016,4.679377555847168,-6.771283149719238,0.7079954743385315,0.0003,,
5.34,17,1273,244,70,-4.74242974,1172,-14.555229187011719,4.950551509857178,-6.874566078186035,0.7048212289810181,0.0003,,
5.39,18,1297,248,71,-4.79701576,1196,-15.957536697387695,5.6276469230651855,-6.999399662017822,0.699773907661438,0.0003,,
5.19,18,1312,252,71,-4.668829679999999,1211,-15.619732856750488,5.263055324554443,-7.096546173095703,0.6966360211372375,0.0003,,
5.13,18,1331,256,71,-4.640439000000001,1230,-15.376663208007812,5.38295841217041,-7.222563743591309,0.6926788091659546,0.0003,,
