time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
17148,30.61,242483,3305,45.115768589999995,73,0.0288123469799757,242382,-10.688072204589844,2.6451592445373535,-2.2899723052978516,0.0003,,
17152,30.15,242621,3306,44.60005738999999,73,0.02858906053006649,242520,-11.40980052947998,2.86962628364563,0.8716297745704651,0.0003,,
17156,30.02,242692,3307,44.385189979999986,73,0.028687218204140663,242591,-11.669288635253906,2.9186620712280273,-0.007512331008911133,0.0003,,
17160,29.35,242774,3308,43.49708542999999,73,0.02894158847630024,242673,-11.12982177734375,2.4754157066345215,2.060987949371338,0.0003,,
17164,28.99,242881,3309,42.85835977,73,0.029005276039242744,242780,-11.784074783325195,2.636775016784668,-0.1348796784877777,0.0003,,
17168,29.35,243016,3311,43.768484799999996,73,0.028612470254302025,242915,-11.036615371704102,3.155564785003662,2.529071807861328,0.0003,,
17172,30.21,243219,3314,44.60636076000001,73,0.028557024896144867,243118,-11.54205322265625,2.885826826095581,0.9717753529548645,0.0003,,
17176,30.82,243401,3316,45.413039700000006,73,0.02850915864109993,243300,-12.05013370513916,2.6283297538757324,1.7793773412704468,0.0003,,
17180,31.49,243563,3318,46.38077569,73,0.028592931106686592,243462,-11.337793350219727,3.258471965789795,-0.18649506568908691,0.0003,,
17184,31.86,243690,3320,47.039620619999994,73,0.02864903025329113,243589,-12.106184005737305,3.0211868286132812,-0.03721386194229126,0.0003,,
17188,32.14,243887,3323,47.428126899999995,73,0.02847898192703724,243786,-11.422372817993164,2.9971206188201904,-0.06815659999847412,0.0003,,
17192,32.22,243984,3324,47.53442482,73,0.028519369661808014,243883,-11.133177757263184,2.47292423248291,0.7466167211532593,0.0003,,
17196,31.89,244085,3325,47.11623662,73,0.028384452685713768,243984,-11.543632507324219,3.2440056800842285,-0.9244147539138794,0.0003,,
17200,32.94,244272,3327,48.33123139,73,0.028436459600925446,244171,-11.917561531066895,3.1710283756256104,2.475825071334839,0.0003,,
17204,33.15,244388,3329,48.60612476999999,73,0.028401140123605728,244287,-11.571663856506348,2.6042892932891846,1.6171817779541016,0.0003,,
17208,32.99,244498,3330,48.433435549999984,73,0.028532924130558968,244397,-11.400106430053711,2.926605463027954,2.332711696624756,0.0003,,
17212,33.01,244614,3332,48.5145695,73,0.028541352599859238,244513,-12.004591941833496,3.133077383041382,1.8824708461761475,0.0003,,
17216,33.14,244732,3333,48.53533024999999,73,0.02849412150681019,244631,-10.780479431152344,3.205535888671875,-2.939751148223877,0.0003,,
17220,32.52,244839,3334,47.79391339000001,73,0.028516098856925964,244738,-10.797989845275879,2.9679744243621826,0.212041974067688,0.0003,,
,,245000,,,,0.029022501781582832,244899,-11.487625122070312,3.2715811729431152,-1.3562358617782593,0.0003,41.54835904128849,27.9
17224,32.91,245031,3338,48.284934019999994,73,0.029050303623080254,244930,-11.336362838745117,2.678896903991699,-3.5225167274475098,0.0003,,
17228,33.07,245129,3339,48.301052399999996,73,0.029002932831645012,245028,-11.317541122436523,3.125377655029297,2.237062692642212,0.0003,,
17232,32.83,245222,3340,48.13926484999999,73,0.029190709814429283,245121,-11.265185356140137,2.2780873775482178,0.09372502565383911,0.0003,,
17236,32.24,245314,3342,47.463041000000004,73,0.029120953753590584,245213,-11.299663543701172,3.2795088291168213,-1.5198872089385986,0.0003,,
17240,32.02,245417,3343,47.076252589999996,73,0.028794437646865845,245316,-12.21628189086914,2.942592144012451,1.2290832996368408,0.0003,,
17244,31.34,245526,3344,45.85912517,73,0.028813479468226433,245425,-11.890012741088867,3.596308469772339,1.5086042881011963,0.0003,,
17248,32.3,245713,3347,47.30099198,73,0.028779152780771255,245612,-10.895605087280273,2.935244560241699,-4.152545928955078,0.0003,,
17252,32.44,245865,3349,47.53509776999999,73,0.02830676920711994,245764,-10.825742721557617,3.4875519275665283,1.5473880767822266,0.0003,,
17256,32.8,245972,3350,48.08406273,73,0.028353611007332802,245871,-11.355783462524414,3.339660406112671,-2.1140894889831543,0.0003,,
17260,33.61,246135,3352,49.213835499999995,73,0.028219230473041534,246034,-11.862344741821289,2.8176584243774414,-1.398989200592041,0.0003,,
17264,34.02,246283,3354,49.92995957000001,73,0.02877981774508953,246182,-11.323244094848633,3.269019603729248,-0.5357876420021057,0.0003,,
17268,34.44,246460,3357,50.230684440000005,73,0.029082488268613815,246359,-11.149188995361328,2.960202693939209,-3.290937900543213,0.0003,,
17272,33.21,246540,3358,48.37561382,73,0.02904643304646015,246439,-11.865036010742188,3.662388801574707,1.0339136123657227,0.0003,,
17276,32.7,246671,3360,47.98093857999999,73,0.028727997094392776,246570,-11.860164642333984,2.7551121711730957,0.3849334716796875,0.0003,,
17280,32.27,246790,3361,47.41116002,73,0.02863955870270729,246689,-11.145004272460938,3.1340270042419434,-2.0394961833953857,0.0003,,
17284,31.68,246858,3362,46.239500529999994,73,0.02872287482023239,246757,-11.907039642333984,2.8477869033813477,-2.184792995452881,0.0003,,
17288,30.87,246974,3364,45.14965316,73,0.02905605360865593,246873,-11.199511528015137,3.13779616355896,-2.1981053352355957,0.0003,,
17292,30.73,247057,3365,45.06197446,73,0.029106425121426582,246956,-11.766768455505371,2.878695487976074,-2.446587324142456,0.0003,,
17296,30.99,247184,3367,45.63265061000001,73,0.028785204514861107,247083,-11.428475379943848,3.5024123191833496,1.0952972173690796,0.0003,,
17300,30.58,247330,3369,45.414560730000005,73,0.028897177428007126,247229,-11.519255638122559,3.0181493759155273,0.2708292603492737,0.0003,,
17304,30.63,247451,3371,45.58076448,73,0.028929024934768677,247350,-12.02115249633789,3.3233566284179688,4.1523237228393555,0.0003,,
17308,30.56,247554,3372,45.66778173999999,73,0.02866872400045395,247453,-12.299180030822754,3.0403318405151367,-0.034709930419921875,0.0003,,
17312,30.5,247664,3374,45.34324956,73,0.028463885188102722,247563,-12.132244110107422,2.938596725463867,0.040744662284851074,0.0003,,
17316,30.93,247825,3376,45.79218439999999,73,0.028242768719792366,247724,-11.459632873535156,3.9567384719848633,1.0898196697235107,0.0003,,
17320,31.28,247967,3378,46.12945595999998,73,0.028472254052758217,247866,-11.75558090209961,2.804929494857788,2.1152384281158447,0.0003,,
17324,30.36,248067,3379,44.83953016000001,73,0.028691884130239487,247966,-11.039257049560547,3.027402877807617,-0.175399512052536,0.0003,,
17328,31.44,248273,3382,46.864338849999996,73,0.02859640307724476,248172,-11.62957763671875,2.7280619144439697,-0.1281217336654663,0.0003,,
17332,32.3,248452,3385,47.76366009,73,0.028226986527442932,248351,-11.886685371398926,2.936145782470703,2.711038589477539,0.0003,,
17336,32.84,248598,3387,48.48083510999999,73,0.028469083830714226,248497,-11.717605590820312,3.0791804790496826,1.9261385202407837,0.0003,,
17340,32.93,248710,3389,48.71154998,73,0.02862473763525486,248609,-11.589078903198242,2.659135103225708,-2.5023038387298584,0.0003,,
17344,33.34,248860,3391,49.30279198999999,73,0.02859671041369438,248759,-12.298233032226562,3.0970025062561035,4.642799377441406,0.0003,,
17348,33.22,249035,3393,49.50504644000001,73,0.02889004722237587,248934,-11.684701919555664,3.135524272918701,0.5696901082992554,0.0003,,
17352,32.83,249148,3395,48.9838343,73,0.028917254880070686,249047,-11.634526252746582,3.109956741333008,0.7525865435600281,0.0003,,
17356,33.41,249313,3397,49.73631554000001,73,0.028881343081593513,249212,-11.346846580505371,3.850257635116577,-0.1430782973766327,0.0003,,
17360,32.66,249401,3398,48.92774987000001,73,0.028902318328619003,249300,-11.075559616088867,2.406670331954956,0.026614248752593994,0.0003,,
17364,32.39,249522,3400,48.40785575999999,73,0.028764966875314713,249421,-11.452938079833984,3.4228482246398926,-0.14262032508850098,0.0003,,
17368,31.78,249638,3401,47.378770089999996,73,0.028707757592201233,249537,-11.436928749084473,2.791107177734375,-1.4802980422973633,0.0003,,
17372,32.04,249744,3403,47.87077272999999,73,0.028813280165195465,249643,-11.716115951538086,3.0517759323120117,2.495936870574951,0.0003,,
17376,31.42,249813,3404,46.758648249999986,73,0.028755880892276764,249712,-11.749434471130371,2.7651426792144775,1.0500737428665161,0.0003,,
17380,31.13,249903,3405,46.438128859999985,73,0.02864046022295952,249802,-11.251432418823242,3.5560011863708496,-1.436859130859375,0.0003,,
,,250000,,,,0.028882134705781937,249899,-11.311959266662598,3.622826337814331,0.5002038478851318,0.0003,55.59624988753349,37.95
17384,31.76,250034,3409,47.62282727000001,73,0.02890477143228054,249933,-11.797409057617188,2.7723281383514404,0.7229801416397095,0.0003,,
17388,31.74,250148,3410,47.686157949999995,73,0.02912546694278717,250047,-11.450456619262695,3.2894954681396484,-0.2467944324016571,0.0003,,
17392,32.16,250273,3412,48.04121344,73,0.028949318453669548,250172,-11.374137878417969,3.4837498664855957,-0.912340521812439,0.0003,,
17396,32.93,250477,3415,48.83215139,73,0.028614632785320282,250376,-11.26769733428955,3.216869831085205,-1.5208029747009277,0.0003,,
17400,32.5,250580,3417,48.156654759999995,73,0.02843700908124447,250479,-12.508469581604004,3.0451648235321045,3.0000576972961426,0.0003,,
17404,33.18,250769,3419,48.86437444000001,73,0.028370482847094536,250668,-11.700153350830078,3.3808517456054688,0.2668381929397583,0.0003,,
17408,33.21,250875,3421,48.70409251,73,0.028791120275855064,250774,-11.725305557250977,2.8573179244995117,-3.9390814304351807,0.0003,,
17412,33.71,251035,3423,49.74933533,73,0.028999269008636475,250934,-11.737920761108398,2.817066192626953,-2.138052463531494,0.0003,,
17416,32.79,251104,3424,48.66413574,73,0.0289883054792881,251003,-11.456317901611328,3.3255438804626465,-2.71911358833313,0.0003,,
17420,32.38,251205,3425,48.186015989999994,73,0.028921831399202347,251104,-12.134147644042969,3.381852149963379,-0.8848979473114014,0.0003,,
17424,32.89,251356,3427,49.209041340000006,73,0.02867504023015499,251255,-11.702556610107422,3.285569667816162,-1.563199758529663,0.0003,,
17428,32.44,251517,3430,48.41446927,73,0.02870979905128479,251416,-11.887775421142578,2.987330198287964,0.8164428472518921,0.0003,,
17432,31.9,251642,3431,48.03116790999999,73,0.0284893661737442,251541,-11.91419792175293,3.6915996074676514,-0.5742533802986145,0.0003,,
17436,31.26,251724,3433,47.049449810000006,73,0.028582975268363953,251623,-11.80459976196289,2.607268810272217,1.839735746383667,0.0003,,
17440,30.95,251805,3434,46.46550576,73,0.028521699830889702,251704,-11.692432403564453,2.9260783195495605,1.4687122106552124,0.0003,,
17444,30.67,251927,3435,46.21445352,73,0.028566937893629074,251826,-11.793697357177734,3.412224054336548,-2.0234580039978027,0.0003,,
17448,30.13,252048,3437,45.07115202000001,73,0.028613561764359474,251947,-12.319382667541504,3.3672804832458496,-0.3865828216075897,0.0003,,
17452,31.03,252251,3440,45.85595240000001,73,0.029002554714679718,252150,-11.627161026000977,3.1520798206329346,0.6988832354545593,0.0003,,
17456,31.09,252422,3442,46.05253789999999,73,0.029406338930130005,252321,-11.217126846313477,2.911248207092285,-2.211763858795166,0.0003,,
17460,32.62,252663,3445,48.48087335,73,0.029260654002428055,252562,-12.149810791015625,2.712617874145508,-1.0875859260559082,0.0003,,
17464,32.81,252803,3447,48.84570513999999,73,0.029257306829094887,252702,-11.635516166687012,3.6873552799224854,2.1364567279815674,0.0003,,
17468,33.14,252952,3449,49.275204009999996,73,0.029352635145187378,252851,-12.304428100585938,3.845952033996582,1.458204984664917,0.0003,,
17472,33.39,253083,3451,49.94592257,73,0.02964271418750286,252982,-11.3712158203125,2.733952283859253,-2.342271327972412,0.0003,,
17476,33.63,253176,3452,50.37890114999999,73,0.02932215854525566,253075,-11.251640319824219,2.7018356323242188,-2.3841264247894287,0.0003,,
17480,34.39,253342,3454,51.260201980000005,73,0.02911384589970112,253241,-11.091390609741211,3.1204023361206055,0.040325939655303955,0.0003,,
17484,34.14,253448,3456,50.73844566,73,0.029016759246587753,253347,-11.995797157287598,3.1707510948181152,1.4275929927825928,0.0003,,
17488,33.76,253524,3457,49.91638912999999,73,0.029004178941249847,253423,-12.182865142822266,2.8952436447143555,3.063021659851074,0.0003,,
17492,33.67,253640,3458,50.22237376,73,0.029160570353269577,253539,-12.149686813354492,2.6536736488342285,-1.7836403846740723,0.0003,,
17496,32.85,253762,3460,48.947617120000004,73,0.02921307273209095,253661,-11.741525650024414,3.021730899810791,-2.473210096359253,0.0003,,
17500,32.77,253857,3461,48.96921202000001,73,0.029208259657025337,253756,-12.000524520874023,3.565549612045288,-0.5289880037307739,0.0003,,
17504,32.32,254001,3463,48.494692650000005,73,0.029178427532315254,253900,-12.108711242675781,3.5492513179779053,-4.101143836975098,0.0003,,
17508,32.86,254161,3466,49.44701274,73,0.0291451383382082,254060,-11.824129104614258,3.3411788940429688,0.3343276381492615,0.0003,,
17512,32.43,254278,3467,48.308017809999996,73,0.02892323210835457,254177,-11.295086860656738,3.614964008331299,-2.094709873199463,0.0003,,
17516,32.77,254381,3469,48.77842172,73,0.029153874143958092,254280,-12.380887985229492,3.1536266803741455,3.352633476257324,0.0003,,
17520,32.96,254501,3470,49.023280570000004,73,0.029443956911563873,254400,-11.660888671875,2.86289119720459,-2.942465305328369,0.0003,,
17524,32.72,254628,3472,48.309713840000015,73,0.02927982434630394,254527,-11.524927139282227,2.777899742126465,0.493882417678833,0.0003,,
17528,32.82,254799,3474,48.34168706,73,0.02903984859585762,254698,-12.158140182495117,3.4224958419799805,-1.0317721366882324,0.0003,,
17532,32.77,254919,3476,48.124240660000005,73,0.02923758514225483,254818,-11.670455932617188,3.130457878112793,-0.3530215620994568,0.0003,,
,,255000,,,,0.029351387172937393,254899,-11.072674751281738,2.4111170768737793,-2.9217865467071533,0.0003,46.66365798488259,29.3
17536,33.28,255052,3480,48.96632845000001,73,0.029210321605205536,254951,-11.113178253173828,3.1675209999084473,-4.443041801452637,0.0003,,
17540,34.48,255253,3482,50.53853827,73,0.029218144714832306,255152,-12.573695182800293,2.906609058380127,0.08821994066238403,0.0003,,
17544,34.3,255357,3484,50.09472876000001,73,0.029122870415449142,255256,-12.221278190612793,4.0699462890625,3.2168962955474854,0.0003,,
17548,34.73,255521,3486,50.609743359999996,73,0.02937195636332035,255420,-12.337652206420898,2.8887948989868164,-0.647527813911438,0.0003,,
17552,34.39,255690,3489,50.23963044,73,0.029468396678566933,255589,-11.17259693145752,2.6881721019744873,-0.801778256893158,0.0003,,
17556,33.99,255821,3491,49.70987333999999,73,0.029348211362957954,255720,-11.977439880371094,2.8234682083129883,-2.018460273742676,0.0003,,
17560,33.2,255983,3493,48.346123049999996,73,0.029444020241498947,255882,-12.465526580810547,2.6105661392211914,-1.8347783088684082,0.0003,,
17564,33.48,256151,3496,48.87484498,73,0.029570352286100388,256050,-12.44388198852539,3.2846388816833496,-0.9437693357467651,0.0003,,
17568,33.03,256255,3497,48.44614137000001,73,0.02937762252986431,256154,-11.504239082336426,3.0912303924560547,-1.7559679746627808,0.0003,,
17572,33.1,256393,3499,48.293295580000006,73,0.0295513104647398,256292,-12.294092178344727,3.9319076538085938,-0.39874666929244995,0.0003,,
17576,33.54,256530,3501,49.16360934,73,0.029330478981137276,256429,-12.25059986114502,3.5363316535949707,-1.0827794075012207,0.0003,,
17580,33.05,256647,3503,48.596047350000006,73,0.028924010694026947,256546,-12.862367630004883,3.3115744590759277,-3.533562660217285,0.0003,,
17584,33.97,256845,3506,49.80879519000001,73,0.02848430536687374,256744,-11.677447319030762,3.3714029788970947,-0.5115327835083008,0.0003,,
17588,35.06,257030,3508,51.87323281000001,73,0.02858540788292885,256929,-11.928201675415039,3.4152636528015137,1.4724032878875732,0.0003,,
17592,36.13,257253,3511,53.26300467000001,73,0.028867829591035843,257152,-11.933813095092773,2.5545923709869385,0.20721912384033203,0.0003,,
17596,35.94,257356,3513,53.03214973,73,0.028926266357302666,257255,-11.970003128051758,3.045625686645508,0.7233188152313232,0.0003,,
17600,36.58,257515,3515,53.89929566,73,0.029047450050711632,257414,-12.834033966064453,2.967040538787842,4.189408302307129,0.0003,,
17604,37.1,257711,3518,54.70102755,73,0.028918275609612465,257610,-11.394181251525879,3.9574201107025146,-2.043827533721924,0.0003,,
17608,36.77,257838,3520,54.422548340000006,73,0.029060695320367813,257737,-12.383609771728516,3.3551340103149414,-1.3515790700912476,0.0003,,
17612,36.87,257965,3521,54.97697549,73,0.029203901067376137,257864,-11.657308578491211,2.969996452331543,-4.078379154205322,0.0003,,
17616,37.56,258137,3524,55.959894289999994,73,0.028660358861088753,258036,-11.512285232543945,2.983609676361084,-2.347501277923584,0.0003,,
17620,37.37,258238,3525,55.692215829999995,73,0.028881419450044632,258137,-12.142241477966309,2.78476619720459,-0.8305660486221313,0.0003,,
17624,38.09,258437,3528,57.09262374,73,0.028910085558891296,258336,-12.210694313049316,3.094346523284912,-0.9814832210540771,0.0003,,
17628,37.32,258531,3529,55.845987629999996,73,0.02911231853067875,258430,-12.4224853515625,4.078401565551758,3.5074844360351562,0.0003,,
17632,37.46,258665,3531,56.13300653999999,73,0.02916656993329525,258564,-12.654583930969238,3.179819107055664,1.3889611959457397,0.0003,,
17636,37.55,258807,3533,56.24773503,73,0.029329920187592506,258706,-12.813143730163574,2.7512636184692383,0.6746900677680969,0.0003,,
17640,37.21,258974,3536,56.01310981,73,0.029466217383742332,258873,-11.912698745727539,3.2251334190368652,-0.9565674066543579,0.0003,,
17644,37.81,259138,3538,57.19314527000002,73,0.028897659853100777,259037,-11.694565773010254,3.963909387588501,1.8454453945159912,0.0003,,
17648,37.94,259315,3540,57.465516720000004,73,0.02868562564253807,259214,-12.182761192321777,3.8187167644500732,0.5155560374259949,0.0003,,
17652,38.34,259524,3543,57.81945114000001,73,0.029164880514144897,259423,-12.449441909790039,3.4821715354919434,0.3431481719017029,0.0003,,
17656,38.72,259693,3545,58.48290440999999,73,0.02927090972661972,259592,-11.776527404785156,2.501675605773926,1.2227416038513184,0.0003,,
17660,38.88,259871,3548,58.51881,73,0.02953168749809265,259770,-12.179510116577148,3.4778175354003906,0.5029476881027222,0.0003,,
17664,38.38,259989,3550,57.57735295000001,73,0.02961154840886593,259888,-11.706518173217773,4.155548572540283,-0.7094998955726624,0.0003,,
,,260000,,,,0.029586296528577805,259899,-11.942301750183105,3.4488134384155273,-1.5178472995758057,0.0003,65.30349191930145,43.1
17668,38.38,260093,3554,57.80438872,73,0.029626067727804184,259992,-12.218480110168457,3.647594928741455,-3.857103109359741,0.0003,,
17672,38.3,260223,3556,57.68892659,73,0.02957065775990486,260122,-12.247615814208984,4.023406028747559,1.0954110622406006,0.0003,,
17676,39.03,260433,3559,58.38947459,73,0.029988441616296768,260332,-11.803632736206055,2.667654037475586,-3.307655096054077,0.0003,,
17680,39.09,260556,3560,58.483598980000004,73,0.02980741485953331,260455,-11.737617492675781,3.770970344543457,3.124147653579712,0.0003,,
17684,39.17,260762,3563,58.77838799999999,73,0.02988930232822895,260661,-11.38100814819336,3.33040189743042,-1.5420610904693604,0.0003,,
17688,38.48,260878,3565,57.41321818999999,73,0.02976856753230095,260777,-12.779562950134277,3.2142651081085205,2.2299892902374268,0.0003,,
17692,38.47,261100,3568,57.04372499,73,0.02959642931818962,260999,-12.477060317993164,4.344879150390625,3.9884839057922363,0.0003,,
17696,39.3,261286,3570,58.466543890000004,73,0.030146799981594086,261185,-12.484940528869629,3.500035285949707,2.0074727535247803,0.0003,,
17700,39.49,261464,3573,58.59617706000001,73,0.029839882627129555,261363,-12.600879669189453,3.6899094581604004,2.7485861778259277,0.0003,,
17704,38.79,261590,3574,57.353080980000016,73,0.02965632826089859,261489,-12.309101104736328,3.710512638092041,3.2060790061950684,0.0003,,
17708,38.98,261736,3576,57.69275925,73,0.029748976230621338,261635,-11.971117973327637,3.491115093231201,0.4994797706604004,0.0003,,
17712,38.98,261863,3578,57.865454420000006,73,0.029602130874991417,261762,-12.138206481933594,3.161005973815918,-0.4757596254348755,0.0003,,
17716,39.58,262095,3581,58.48961625,73,0.02940271981060505,261994,-12.81808090209961,3.2295050621032715,-0.4709343910217285,0.0003,,
17720,40.47,262285,3583,59.77178242,73,0.029631804674863815,262184,-11.742673873901367,3.2944469451904297,2.3365111351013184,0.0003,,
17724,40.22,262459,3586,59.58587150000001,73,0.029433321207761765,262358,-12.388784408569336,3.935478925704956,2.8745555877685547,0.0003,,
17728,40.6,262591,3587,60.464394229999996,73,0.028794264420866966,262490,-11.845535278320312,3.665741443634033,-0.5089349746704102,0.0003,,
17732,40.59,262724,3589,60.49295636,73,0.02897663414478302,262623,-13.106822967529297,3.1545984745025635,0.675250768661499,0.0003,,
17736,41.07,262914,3592,61.11274676,73,0.029487913474440575,262813,-11.611364364624023,3.656562328338623,-0.1706610918045044,0.0003,,
17740,40.27,263001,3593,60.03979865,73,0.029735496267676353,262900,-12.200020790100098,3.580272912979126,0.553830623626709,0.0003,,
17744,41.15,263253,3597,61.08644857,73,0.029358429834246635,263152,-12.160914421081543,4.554681301116943,0.8241267204284668,0.0003,,
17748,40.41,263356,3598,60.100796069999994,73,0.029349876567721367,263255,-12.75021743774414,4.166576385498047,-1.4522793292999268,0.0003,,
17752,39.78,263502,3600,59.41684072000001,73,0.029513254761695862,263401,-12.604063987731934,3.4993600845336914,2.0675153732299805,0.0003,,
17756,40.07,263700,3604,59.71752046,73,0.029938550665974617,263599,-12.175069808959961,3.27105450630188,-2.699197769165039,0.0003,,
17760,39.38,263809,3605,58.64350382,73,0.029846087098121643,263708,-12.341056823730469,3.767009735107422,-0.03797149658203125,0.0003,,
17764,40.28,264017,3609,59.98131151999999,73,0.030083758756518364,263916,-12.971023559570312,3.5006442070007324,-0.07669681310653687,0.0003,,
17768,40.51,264144,3610,59.9174778,73,0.02987130917608738,264043,-11.897866249084473,2.8150100708007812,-2.535801887512207,0.0003,,
17772,40.3,264253,3612,59.61808031,73,0.03006572462618351,264152,-12.656903266906738,3.356261968612671,-0.2238939106464386,0.0003,,
17776,39.9,264423,3615,59.127261640000015,73,0.029899902641773224,264322,-12.622865676879883,3.1707067489624023,-1.3510414361953735,0.0003,,
17780,40.31,264587,3617,59.773936799999994,73,0.029998276382684708,264486,-12.010526657104492,2.9389781951904297,-0.5524638891220093,0.0003,,
17784,39.65,264727,3619,58.588776859999996,73,0.02970735728740692,264626,-12.583516120910645,2.993760108947754,1.1650468111038208,0.0003,,
17788,40.72,264950,3622,60.624949949999994,73,0.029636429622769356,264849,-12.703397750854492,3.1522562503814697,0.35271143913269043,0.0003,,
,,265000,,,,0.029671533033251762,264899,-13.013887405395508,4.367429733276367,2.2329020500183105,0.0003,50.56976400464773,33.4
17792,39.56,265056,3625,59.10277689999999,73,0.029786698520183563,264955,-12.620698928833008,2.9470088481903076,-0.851241409778595,0.0003,,
17796,39.53,265239,3628,58.92840022,73,0.029923349618911743,265138,-12.544693946838379,4.167281150817871,1.3932626247406006,0.0003,,
17800,39.4,265404,3630,58.59051230000001,73,0.02972930110991001,265303,-12.368874549865723,4.290255546569824,1.2333565950393677,0.0003,,
17804,39.46,265536,3633,58.88378600000001,73,0.029600076377391815,265435,-13.067465782165527,4.144059181213379,-0.4058403968811035,0.0003,,
17808,39.64,265700,3635,58.769161679999996,73,0.0296067763119936,265599,-12.962600708007812,3.957987070083618,-0.8803651928901672,0.0003,,
17812,40.24,265887,3638,59.370713640000005,73,0.029766861349344254,265786,-13.111040115356445,2.952674388885498,3.774937391281128,0.0003,,
17816,40.06,266101,3641,59.310498399999986,73,0.030059030279517174,266000,-11.7769775390625,2.8530216217041016,-1.0040363073349,0.0003,,
17820,40.21,266306,3644,59.50273191000001,73,0.03018677420914173,266205,-12.020673751831055,4.199383735656738,-0.6618496179580688,0.0003,,
17824,39.72,266431,3646,58.566826,73,0.02994685433804989,266330,-12.806880950927734,2.963437557220459,1.3132119178771973,0.0003,,
17828,40.01,266592,3648,58.61598997,73,0.03035394847393036,266491,-13.26407241821289,3.510242462158203,-0.6561398506164551,0.0003,,
17832,41.4,266864,3652,60.85615633,73,0.029232636094093323,266763,-12.26315975189209,3.296966075897217,1.906962513923645,0.0003,,
17836,40.68,266982,3654,59.830672529999994,73,0.02957136183977127,266881,-11.962930679321289,3.510056495666504,-0.6198247671127319,0.0003,,
17840,40.71,267072,3655,59.84308126,73,0.029671546071767807,266971,-12.81881332397461,3.242826461791992,0.4534458518028259,0.0003,,
17844,39.26,267179,3657,57.87388215,73,0.02992173098027706,267078,-12.447322845458984,3.339397668838501,-0.4145525097846985,0.0003,,
17848,40.72,267428,3661,59.78355063,73,0.03008505515754223,267327,-12.441825866699219,3.49880313873291,0.3339598476886749,0.0003,,
17852,41.19,267621,3663,59.98753532,73,0.02960536628961563,267520,-12.494401931762695,3.014214038848877,-0.008884698152542114,0.0003,,
17856,40.23,267723,3665,58.50564356999999,73,0.02928292378783226,267622,-12.755446434020996,3.618715763092041,1.383281946182251,0.0003,,
17860,40.37,267846,3667,58.77954925000001,73,0.029286015778779984,267745,-12.611345291137695,3.3455810546875,2.8844947814941406,0.0003,,
17864,39.91,268008,3669,57.98574308,73,0.02933375909924507,267907,-12.058610916137695,3.2216506004333496,-0.25568410754203796,0.0003,,
17868,40.25,268169,3671,58.579856760000006,73,0.029724176973104477,268068,-12.270313262939453,4.016414165496826,-0.7063355445861816,0.0003,,
17872,40.48,268301,3673,59.066367209999996,73,0.02986554056406021,268200,-12.163703918457031,3.2329354286193848,-2.6873714923858643,0.0003,,
17876,41.18,268541,3676,60.01184589,73,0.029909314587712288,268440,-12.637469291687012,3.598978042602539,-0.62647944688797,0.0003,,
17880,41.58,268745,3679,60.73049600999999,73,0.02972940169274807,268644,-12.787683486938477,3.019714117050171,-3.0641252994537354,0.0003,,
17884,42.05,268932,3682,61.45956919,73,0.02938159368932247,268831,-12.954195022583008,4.272136688232422,2.1012649536132812,0.0003,,
17888,41.34,269084,3684,60.15583786,73,0.029245266690850258,268983,-11.99894905090332,3.475921869277954,-2.519441604614258,0.0003,,
17892,41.72,269228,3686,60.79911696,73,0.02941492199897766,269127,-13.004500389099121,3.3108060359954834,-0.46842479705810547,0.0003,,
17896,41.97,269436,3689,61.39676748000001,73,0.03000454790890217,269335,-12.689312934875488,3.267831802368164,-1.9132468700408936,0.0003,,
17900,41.68,269572,3691,61.10730570999999,73,0.030010657384991646,269471,-12.467382431030273,3.8459854125976562,1.1090412139892578,0.0003,,
17904,42.28,269764,3693,62.07670600999999,73,0.030172929167747498,269663,-12.611518859863281,3.858671188354492,3.8827242851257324,0.0003,,
17908,42.21,269921,3696,62.191756670000004,73,0.03001496009528637,269820,-13.210014343261719,3.5956125259399414,2.6047892570495605,0.0003,,
,,270000,,,,0.029988570138812065,269899,-12.460291862487793,3.3149962425231934,0.4493778944015503,0.0003,59.42538972111797,37.35
17912,41.43,270030,3699,61.301218019999986,72,0.030107472091913223,269929,-12.755285263061523,3.4673025608062744,1.7554495334625244,0.0003,,
17916,40.52,270153,3701,60.22621798000001,72,0.029920924454927444,270052,-12.51529312133789,3.3574957847595215,-2.476907968521118,0.0003,,
17920,40.42,270348,3703,60.15111362999999,72,0.02981427311897278,270247,-13.459013938903809,3.4328441619873047,2.088407039642334,0.0003,,
17924,40.25,270456,3705,59.931301360000006,72,0.030002115294337273,270355,-13.340778350830078,3.335676670074463,0.6536729335784912,0.0003,,
17928,40.29,270621,3707,60.12706236,72,0.030180446803569794,270520,-12.960251808166504,3.2822651863098145,-0.45226043462753296,0.0003,,
17932,39.14,270778,3709,57.96160012999999,72,0.03045194037258625,270677,-12.47776985168457,3.045905828475952,-3.0426580905914307,0.0003,,
17936,39.84,270966,3712,59.19626156,72,0.03044743463397026,270865,-12.347517013549805,3.0700173377990723,-0.5173208713531494,0.0003,,
