time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
2056,22,-312.7309160277742,977.5,36.74763371794532,1961093,0.001,4222.27334793,86615,1960038,,
,,-312.8510615234375,,39.08943789672851,1965000,0.001,,,1964038,1000.0,4582.157883945945
2060,22,,977.5,,1965093,,4224.55186543,86675,,,
2064,22,-313.60312951660154,977.5,39.78493703556061,1969093,0.001,4215.3164542800005,86727,1968038,,
,,-313.56607983398436,,36.50290909004212,1970000,0.001,,,1969038,714.5,3236.601522268355
2068,22,-313.86498753281893,983.73,40.90727004130812,1972704,0.001,4251.77270869,86777,1971649,,
,,-313.4980202636719,,39.66058975410461,1975000,0.001,,,1974649,848.3,3641.4804520812118
2072,22,-313.66183666992185,983.73,36.84200005340576,1976704,0.001,4212.5753465200005,86836,1975649,,
,,-313.65504302978513,,46.876269409179685,1980000,0.001,,,1979649,1000.0,4401.295840571448
2076,22,,983.73,,1980704,,4212.92355923,87165,,,
2080,22,-314.05468133544923,983.73,49.63293848323822,1984704,0.001,4250.096973430001,87404,1983649,,
,,-314.10594970703124,,43.71764674282074,1985000,0.001,,,1984649,1000.0,4597.592100325972
2084,22,-313.9175439453125,983.73,40.01156294822693,1988704,0.001,4317.1249151600005,87463,1987649,,
,,-313.92421520996095,,42.78822134017944,1990000,0.001,,,1989649,904.6,3693.3969923268073
2088,22,-313.5869416503906,983.73,41.38665476989746,1992704,0.001,4328.76993812,87523,1991649,,
,,-313.8804035644531,,43.972408266067504,1995000,0.001,,,1994786,1000.0,4317.283458854724
2092,22,,975.1,,1995841,,4295.269228030001,87571,,,
2096,22,-313.96125994873046,975.1,45.57719192504883,1999841,0.001,4293.35193411,87625,1998786,,
,,-313.7277584838867,,47.77498539543152,2000000,0.001,,,1999786,1000.0,4343.273562911125
