rollout/ep_len_mean,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/clip_range,train/value_loss,train/entropy_loss,train/loss,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/std,train/explained_variance,train/n_updates,train/approx_kl,eval/mean_ep_length,eval/mean_reward
,,,1515000,,,0.2,28.72758731544018,-3.6307770900428293,5.345954895019531,0.410888671875,0.0003,-0.009455012361286208,0.3494223356246948,0.9964350007940084,7390,0.103223175,181.6,860.7480731010437
181.49,5432,740,1515520,837.2324960499998,278,,,,,,,,,,,,,
182.65,5437,741,1517568,844.0916604200002,279,0.2,25.9004523396492,-3.6195597730576994,10.841421127319336,0.320703125,0.0003,-0.017258011184458154,0.34869036078453064,0.9949719859287143,7400,0.099006645,,
182.31,5441,742,1519616,842.86749952,279,0.2,27.445183196663855,-3.6004673279821873,9.67288589477539,0.32314453125,0.0003,-0.0015008762187790126,0.3482016623020172,0.9942991193383932,7410,0.0842033,,
,,,1520000,,,0.2,60.55116996467113,-3.5929268814623354,21.984582901000977,0.201513671875,0.0003,-0.010774909841711634,0.34798237681388855,0.9906003540381789,7420,0.02912677,181.7,862.1045824289322
182.88,5451,743,1521664,846.0117911399998,279,,,,,,,,,,,,,
182.98,5456,744,1523712,846.44277723,279,0.2,27.109671214222907,-3.583140271902084,8.687128067016602,0.33974609375,0.0003,-0.014535654240171425,0.3475745916366577,0.9966503479517996,7430,0.08699024,,
,,,1525000,,,0.2,21.84950011372566,-3.5741291888058186,7.605365753173828,0.299462890625,0.0003,-0.018356924265390262,0.34729909896850586,0.996547020971775,7440,0.062407266,182.7,868.5423320174217
182.67,5467,745,1525760,844.7662782600001,279,,,,,,,,,,,,,
182.93,5472,746,1527808,846.49756536,279,0.2,31.448370623588563,-3.5690590500831605,18.65627098083496,0.265380859375,0.0003,-0.016431668875156902,0.34726080298423767,0.9931706036441028,7450,0.050755072,,
182.24,5477,747,1529856,843.2831250700001,279,0.2,31.716990923881532,-3.5652507066726686,10.198452949523926,0.264501953125,0.0003,-0.010185045553953387,0.34703168272972107,0.9957232922315598,7460,0.060411815,,
,,,1530000,,,0.2,32.00727144777775,-3.5588654287159445,14.103599548339844,0.236376953125,0.0003,-0.01684012984915171,0.34683549404144287,0.9965814016759396,7470,0.04373525,182.75,872.1433303952217
180.99,5488,748,1531904,837.5062938699999,279,,,,,,,,,,,,,
180.62,5493,749,1533952,835.3606266699999,279,0.2,49.429870864748956,-3.5517666704952715,19.657798767089844,0.20947265625,0.0003,-0.01535214385658037,0.3466416001319885,0.9946714355610311,7480,0.028352277,,
,,,1535000,,,0.2,44.606022423505785,-3.5484401158988477,8.537059783935547,0.213916015625,0.0003,-0.014590229344321415,0.3467254936695099,0.9949246169999242,7490,0.03846731,181.55,868.2347220301629
180.56,5503,750,1536000,835.65793733,279,,,,,,,,,,,,,
180.36,5508,751,1538048,834.7757076600001,279,0.2,37.01097400784492,-3.549095094203949,7.615277290344238,0.27646484375,0.0003,-0.007815863902214915,0.3465796113014221,0.9967110818251967,7500,0.06644279,,
,,,1540000,,,0.2,43.34092087447643,-3.546704713255167,72.4369888305664,0.195556640625,0.0003,-0.008256621579494094,0.34654495120048523,0.9921897328458726,7510,0.06352689,180.85,864.9846500515938
180.81,5518,752,1540096,837.4248539099999,279,,,,,,,,,,,,,
181.09,5523,753,1542144,838.76604116,279,0.2,43.880219116806984,-3.537887728959322,19.309558868408203,0.261865234375,0.0003,-0.009617531335970852,0.3460969030857086,0.9927654583007097,7520,0.06695553,,
181.26,5528,754,1544192,840.0193458600002,279,0.2,42.06681216061115,-3.5272582188248633,13.548996925354004,0.220458984375,0.0003,-0.01787285106256604,0.3457403779029846,0.9955794210545719,7530,0.035151564,,
,,,1545000,,,0.2,35.49250580668449,-3.5180486708879473,39.27632522583008,0.2841796875,0.0003,-0.00741886321848142,0.3454550802707672,0.9964416660368443,7540,0.05932614,180.9,865.3859390258789
180.71,5538,755,1546240,837.37734301,279,,,,,,,,,,,,,
180.7,5543,756,1548288,837.37933801,279,0.2,37.758602750301364,-3.513730900734663,9.805530548095703,0.277978515625,0.0003,-0.01902456826355774,0.3454211354255676,0.9946739324368536,7550,0.047264807,,
,,,1550000,,,0.2,42.96064853966236,-3.503830789774656,11.209506034851074,0.2431640625,0.0003,-0.01659246690105647,0.34482499957084656,0.9954323447309434,7560,0.056702606,180.0,859.680069053173
181.66,5555,757,1550336,841.9033943999999,279,,,,,,,,,,,,,
181.8,5560,758,1552384,843.2372147499998,279,0.2,42.383559706807134,-3.492757672816515,19.333663940429688,0.27890625,0.0003,-0.010857229185057804,0.3446412980556488,0.995513929054141,7570,0.07744984,,
181.05,5565,759,1554432,839.5409857999999,279,0.2,36.876986941695215,-3.4843545615673066,9.416708946228027,0.264111328125,0.0003,-0.020493039349094033,0.34428757429122925,0.9952812595292926,7580,0.06679554,,
,,,1555000,,,0.2,35.42460591495037,-3.482870174944401,28.393218994140625,0.283544921875,0.0003,-0.016214015716104768,0.34445899724960327,0.9957451741211116,7590,0.06903206,179.75,860.1128951072693
182.17,5575,760,1556480,845.64662497,279,,,,,,,,,,,,,
182.19,5581,761,1558528,845.48453941,279,0.2,45.368866223096845,-3.4821078211069105,15.791062355041504,0.21669921875,0.0003,-0.015530956654401962,0.34430986642837524,0.992600467056036,7600,0.044834472,,
,,,1560000,,,0.2,36.1458629578352,-3.47615022957325,10.214323043823242,0.284423828125,0.0003,-0.01695380703895353,0.3441028296947479,0.9967635907232761,7610,0.06361037,179.3,858.7342598080635
181.83,5591,762,1560576,843.7503551699999,279,,,,,,,,,,,,,
180.67,5597,763,1562624,837.5754767700001,279,0.2,32.72446931302547,-3.465890647470951,10.204020500183105,0.273583984375,0.0003,-0.011539015860762447,0.34360381960868835,0.9966901720035821,7620,0.05291854,,
180.86,5602,764,1564672,839.10300093,279,0.2,46.61416367888451,-3.457886925339699,14.364568710327148,0.20810546875,0.0003,-0.01506074090139009,0.3437129259109497,0.9926535254344344,7630,0.028546717,,
,,,1565000,,,0.2,37.78716139495373,-3.4516628116369246,14.894710540771484,0.3,0.0003,-0.014403939677868039,0.3431258201599121,0.9963827391620725,7640,0.06620165,180.9,866.5729524135589
181.08,5612,765,1566720,840.5064916800002,279,,,,,,,,,,,,,
180.52,5618,766,1568768,838.3660086099999,279,0.2,37.36304531693459,-3.444609069079161,18.20407485961914,0.287451171875,0.0003,-0.010292890045093372,0.34323570132255554,0.9965223530307412,7650,0.061150048,,
,,,1570000,,,0.2,56.34466007351875,-3.448940046876669,17.333200454711914,0.265771484375,0.0003,-0.007938450641813689,0.34339630603790283,0.992521699052304,7660,0.06685859,181.6,870.0824427247047
181.2,5629,767,1570816,841.0359337499999,279,,,,,,,,,,,,,
181.32,5634,768,1572864,841.8116679100001,279,0.2,38.63212923407555,-3.441755048930645,8.807616233825684,0.31142578125,0.0003,-0.017110496558598243,0.3428315222263336,0.9955792082473636,7670,0.062860906,,
181.15,5639,769,1574912,839.8965751400001,279,0.2,34.37402608692646,-3.4249800235033034,11.919245719909668,0.321923828125,0.0003,-0.01697219235065859,0.34212031960487366,0.9957891623489559,7680,0.078927614,,
,,,1575000,,,0.2,54.57264291346073,-3.410856281220913,16.38886260986328,0.263134765625,0.0003,-0.009171085552952717,0.3419857621192932,0.9930568165145814,7690,0.047151983,180.95,865.2750174999237
179.21,5650,770,1576960,829.68973826,279,,,,,,,,,,,,,
178.91,5655,771,1579008,827.1905695000002,279,0.2,55.41329997181892,-3.3995883844792845,17.50884437561035,0.275390625,0.0003,-0.009559431244269945,0.3412969708442688,0.9927454530261457,7700,0.049337924,,
,,,1580000,,,0.2,41.07319813668728,-3.3914064548909666,27.824243545532227,0.263671875,0.0003,-0.018802641172078437,0.3413965702056885,0.9933036840520799,7710,0.08200263,178.75,840.5724313855171
179.53,5665,772,1581056,829.61622968,279,,,,,,,,,,,,,
179.24,5670,773,1583104,826.36956241,279,0.2,33.73499531745911,-3.3870711021125315,14.080241203308105,0.337744140625,0.0003,-0.005149942089337856,0.34124889969825745,0.9950193651020527,7720,0.13201475,,
,,,1585000,,,0.2,35.89955687820911,-3.3772220127284527,14.852846145629883,0.337109375,0.0003,-0.014999003248522057,0.3406093120574951,0.9962859102524817,7730,0.07959591,179.15,842.199963414669
179.35,5680,774,1585152,825.8594161099999,279,,,,,,,,,,,,,
180.58,5685,775,1587200,831.74808636,279,0.2,26.410951089859008,-3.367811093479395,11.29527759552002,0.3953125,0.0003,-0.016804074941319413,0.3405255973339081,0.9966458012349904,7740,0.11059161,,
179.89,5690,776,1589248,827.27979691,279,0.2,29.9712083786726,-3.3624714747071267,9.492775917053223,0.3474609375,0.0003,-0.013465996479499153,0.3401411473751068,0.996506814379245,7750,0.0859897,,
,,,1590000,,,0.2,44.60334815084934,-3.346221298724413,16.559350967407227,0.27294921875,0.0003,-0.014907717941969167,0.33944401144981384,0.9954641866497695,7760,0.062338673,179.45,849.8828696131707
180.2,5700,777,1591296,828.7448628999998,279,,,,,,,,,,,,,
180.55,5705,778,1593344,831.9636305200002,279,0.2,34.15094445943832,-3.338342562317848,17.294275283813477,0.2908203125,0.0003,-0.018155516777187585,0.3395828306674957,0.9958867244422436,7770,0.05939043,,
,,,1595000,,,0.2,27.017107957601546,-3.340721096843481,11.435441017150879,0.36259765625,0.0003,-0.0035764928557910024,0.33951812982559204,0.9969123671762645,7780,0.124437205,180.65,862.2467376589775
182.1,5715,779,1595392,840.4202452400001,279,,,,,,,,,,,,,
182.68,5720,780,1597440,844.1042692699999,279,0.2,29.198385670781136,-3.322000386565924,8.984478950500488,0.302587890625,0.0003,-0.0236036298025283,0.3384833335876465,0.9961928408592939,7790,0.06714764,,
182.95,5726,781,1599488,846.4469651600001,279,0.2,19.79313057810068,-3.2916751608252524,4.377135753631592,0.407470703125,0.0003,-0.01261271889670752,0.3375002443790436,0.9973500389605761,7800,0.114768595,,
,,,1600000,,,0.2,21.673544880747794,-3.2706564761698247,4.804431915283203,0.340283203125,0.0003,-0.01941600472200662,0.3368866741657257,0.996998724527657,7810,0.0774208,181.45,866.5126765489579
183.41,5737,782,1601536,850.5910476,279,,,,,,,,,,,,,
182.98,5742,783,1603584,849.0179101,279,0.2,32.9266215980053,-3.2511704534292223,25.11958122253418,0.297607421875,0.0003,-0.01468157108174637,0.3363395035266876,0.9963208520784974,7820,0.08376463,,
,,,1605000,,,0.2,36.83089992403984,-3.2401469729840757,11.348139762878418,0.25390625,0.0003,-0.01356776207976509,0.3361527919769287,0.9941330077126622,7830,0.032053567,180.65,859.7267648339272
182.3,5752,784,1605632,846.1838022600001,279,,,,,,,,,,,,,
183.19,5757,785,1607680,851.4009701200001,279,0.2,25.223315364122392,-3.236542122066021,7.53383731842041,0.2837890625,0.0003,-0.01706520819570869,0.3361233174800873,0.996941227465868,7840,0.07807549,,
182.8,5762,786,1609728,848.9703163799999,279,0.2,29.729131734371187,-3.240250212699175,9.219819068908691,0.30263671875,0.0003,-0.016954367380822077,0.33646687865257263,0.9970621494576335,7850,0.07626697,,
,,,1610000,,,0.2,38.66881224513054,-3.2455956660211087,13.42516040802002,0.265087890625,0.0003,-0.012099164986284449,0.3363512456417084,0.9943581079132855,7860,0.06213797,180.6,855.3693577289581
182.3,5772,787,1611776,845.2468351700002,279,,,,,,,,,,,,,
181.08,5778,788,1613824,838.4873063399999,279,0.2,47.90678686201572,-3.238939084112644,8.87402057647705,0.22177734375,0.0003,-0.009886550751980394,0.3360968232154846,0.9927535159513354,7870,0.039291177,,
,,,1615000,,,0.2,42.53397768437863,-3.2322731517255305,10.974224090576172,0.21162109375,0.0003,-0.01916025662794709,0.3360535800457001,0.9955816827714443,7880,0.035603695,180.2,849.811986207962
181.13,5788,789,1615872,838.39813782,279,,,,,,,,,,,,,
181.11,5795,790,1617920,837.4922009000001,279,0.2,24.79326722621918,-3.2264540679752827,10.082932472229004,0.377392578125,0.0003,-0.01388534354919102,0.33551904559135437,0.9975459412671626,7890,0.115678035,,
180.72,5800,791,1619968,834.7290265600001,279,0.2,57.97758128643036,-3.2115072302520273,16.31147575378418,0.243603515625,0.0003,-0.0072045249486109245,0.3352678716182709,0.994643235579133,7900,0.043879494,,
,,,1620000,,,0.2,44.67502934038639,-3.2036263294517995,8.911665916442871,0.23974609375,0.0003,-0.016755203405045903,0.3350163400173187,0.9959943126887083,7910,0.036329035,181.05,853.3546739697456
180.74,5811,792,1622016,834.096734,279,,,,,,,,,,,,,
179.04,5816,793,1624064,824.4294134999999,279,0.2,53.67194283604622,-3.2034570179879664,15.007781982421875,0.231787109375,0.0003,-0.01386725889169611,0.33510062098503113,0.9962489965837449,7920,0.050240517,,
,,,1625000,,,0.2,45.220382186770436,-3.1989305540919304,21.34794807434082,0.24658203125,0.0003,-0.012777955905767158,0.3348716199398041,0.9937301175668836,7930,0.0642356,181.0,852.428927886486
178.36,5827,794,1626112,821.39984853,279,,,,,,,,,,,,,
179.78,5833,795,1628160,829.3465105200002,279,0.2,38.0284942984581,-3.1941403284668923,27.32599639892578,0.255615234375,0.0003,-0.01780450835940428,0.33487483859062195,0.9966313818003982,7940,0.06675116,,
,,,1630000,,,0.2,32.60736736357212,-3.192238436639309,10.672088623046875,0.2927734375,0.0003,-0.012851976350066251,0.3345612585544586,0.9960698066279292,7950,0.07439846,181.35,856.4935603022575
179.62,5844,796,1630208,828.82114789,278,,,,,,,,,,,,,
179.01,5850,797,1632256,826.2037293899999,279,0.2,34.54937818944454,-3.1819821432232858,7.608462810516357,0.255859375,0.0003,-0.0074090405978495255,0.33441025018692017,0.9934947597794235,7960,0.04631387,,
178.32,5855,798,1634304,822.4466428299999,279,0.2,54.879979169368745,-3.1771981246769427,30.392597198486328,0.245263671875,0.0003,-0.013596730653080157,0.33428484201431274,0.9925600243732333,7970,0.059738483,,
,,,1635000,,,0.2,50.857946294546124,-3.177012338489294,14.195347785949707,0.273291015625,0.0003,-0.016648335169884378,0.3343178331851959,0.9926202627830207,7980,0.07116193,181.95,863.711588716507
178.73,5865,799,1636352,824.8166448700001,278,,,,,,,,,,,,,
177.96,5870,800,1638400,820.46645181,279,0.2,48.78456691503525,-3.176067031174898,34.470767974853516,0.208935546875,0.0003,-0.007366044438094832,0.3343295156955719,0.9948862586170435,7990,0.094730556,,
,,,1640000,,,0.2,63.57524052858353,-3.1808625251054763,55.09599304199219,0.21025390625,0.0003,-0.014326749678002671,0.33453479409217834,0.9941038689576089,8000,0.07537432,180.85,859.9810225605964
179.05,5880,801,1640448,826.92079885,278,,,,,,,,,,,,,
180.04,5885,802,1642496,832.8154815199999,279,0.2,39.87157428264618,-3.1846828654408457,21.876352310180664,0.307275390625,0.0003,-0.01756455771101173,0.33459821343421936,0.9939450160600245,8010,0.0863706,,
181.12,5890,803,1644544,838.82393252,279,0.2,37.63291509747505,-3.177626112103462,16.55205726623535,0.28740234375,0.0003,-0.0004159117379458621,0.3341637849807739,0.9943422325886786,8020,0.06739949,,
,,,1645000,,,0.2,28.914414447546005,-3.163857924193144,13.413050651550293,0.285888671875,0.0003,-0.013035432706237771,0.33332863450050354,0.9955619284883142,8030,0.06656143,181.65,865.483839571476
180.93,5901,804,1646592,838.04186607,279,,,,,,,,,,,,,
181.59,5906,805,1648640,841.70766317,279,0.2,34.984469985961915,-3.1502431251108645,11.83759880065918,0.27021484375,0.0003,-0.012983092811191454,0.33339396119117737,0.9955244259908795,8040,0.064876944,,
,,,1650000,,,0.2,46.96751914024353,-3.1542176768183707,13.00925350189209,0.2515625,0.0003,-0.007157761423150078,0.33355504274368286,0.9949568542651832,8050,0.03438916,181.5,867.2888432025909
182.96,5916,806,1650688,847.92777878,278,,,,,,,,,,,,,
183.6,5922,807,1652736,851.48621733,279,0.2,28.929001453518868,-3.163626153022051,13.493429183959961,0.290625,0.0003,-0.01048445717751747,0.33409881591796875,0.9955241153948009,8060,0.05841077,,
183.36,5928,808,1654784,850.5842408000001,279,0.2,34.70599479973316,-3.1686344005167486,13.874348640441895,0.231689453125,0.0003,-0.013324486621422693,0.33397167921066284,0.9972412544302642,8070,0.048150636,,
,,,1655000,,,0.2,31.162418878078462,-3.160462889075279,13.829644203186035,0.300634765625,0.0003,-0.007278063829289749,0.3335026204586029,0.9954418567940593,8080,0.043942463,181.25,861.4403923749924
183.7,5938,809,1656832,853.03608814,279,,,,,,,,,,,,,
183.07,5943,810,1658880,849.5626673200002,279,0.2,48.060694774985315,-3.155749286711216,13.465137481689453,0.23291015625,0.0003,-0.0169467853178503,0.333714097738266,0.9939098851755261,8090,0.067875385,,
,,,1660000,,,0.2,43.98018817901611,-3.157893419265747,16.710880279541016,0.22080078125,0.0003,-0.0212684646670823,0.33364441990852356,0.9949076557531953,8100,0.05581343,181.2,859.109526181221
182.61,5952,811,1660928,847.2341229400001,279,,,,,,,,,,,,,
182.61,5956,812,1662976,846.7545908400002,279,0.2,33.50103717148304,-3.1600174613296987,15.456694602966309,0.296484375,0.0003,-0.012358884081186261,0.33389997482299805,0.995940878521651,8110,0.06701309,,
,,,1665000,,,0.2,37.076425260305406,-3.1521322399377825,20.707015991210938,0.31826171875,0.0003,-0.00030083112069405614,0.3332338333129883,0.9951385231688619,8120,0.078671716,181.85,865.2750739336013
182.16,5966,813,1665024,843.4990997599998,279,,,,,,,,,,,,,
181.98,5971,814,1667072,842.6925712899997,279,0.2,57.420019280910495,-3.140336076170206,12.571320533752441,0.16083984375,0.0003,-0.0048719280850491485,0.33310338854789734,0.9945200039073825,8130,0.045972954,,
182.83,5976,815,1669120,847.7384272300001,279,0.2,39.337088158726694,-3.1437020748853683,16.18796730041504,0.261279296875,0.0003,-0.015831735596293584,0.3334553837776184,0.9959597634151578,8140,0.059764944,,
,,,1670000,,,0.2,28.29907331466675,-3.146742057055235,8.709966659545898,0.385595703125,0.0003,0.0026094333181390537,0.332966148853302,0.9951496738940477,8150,0.098131485,180.9,857.2202395677566
182.89,5986,816,1671168,848.2023382799999,279,,,,,,,,,,,,,
181.91,5992,817,1673216,842.61198393,279,0.2,27.006505391001703,-3.131429047137499,10.181690216064453,0.37294921875,0.0003,-0.003076387257897295,0.33284351229667664,0.9965423671528697,8160,0.07689417,,
,,,1675000,,,0.2,37.31718265414238,-3.123530899733305,10.332801818847656,0.25673828125,0.0003,-0.010272304146201349,0.33236098289489746,0.995481476187706,8170,0.06561778,180.35,851.1809133529663
181.92,6002,818,1675264,843.0457642500002,279,,,,,,,,,,,,,
182.72,6007,819,1677312,847.4577908999998,279,0.2,30.66370861530304,-3.1163792625069617,28.367238998413086,0.340234375,0.0003,-0.013318669851287268,0.3322804570198059,0.9963724205736071,8180,0.0833753,,
183.42,6012,820,1679360,851.6791528400001,279,0.2,29.107010367512704,-3.1099977448582647,11.047855377197266,0.327197265625,0.0003,-0.00024425555020570757,0.3318803310394287,0.9958440084010363,8190,0.089050576,,
,,,1680000,,,0.2,28.122096729278564,-3.1080345906317235,6.1234564781188965,0.3078125,0.0003,-0.011585821860353462,0.33213159441947937,0.9962555496022105,8200,0.08468756,180.95,855.8235818743706
183.33,6022,821,1681408,850.5766068400003,279,,,,,,,,,,,,,
182.99,6027,822,1683456,849.86229019,279,0.2,30.861829018592836,-3.0940464407205583,21.8579158782959,0.25517578125,0.0003,-0.02129172521526925,0.3308882415294647,0.9951377720572054,8210,0.07374881,,
,,,1685000,,,0.2,33.35461691021919,-3.0681128591299056,6.761056423187256,0.30517578125,0.0003,-0.021745782150537706,0.3305346667766571,0.9959736303426325,8220,0.07138517,181.2,857.8866439580918
183.23,6037,823,1685504,851.1610749900001,279,,,,,,,,,,,,,
181.48,6042,824,1687552,842.4850010600001,279,0.2,32.120020899176595,-3.0609255962073805,9.77653694152832,0.291796875,0.0003,-0.009040116640971974,0.3303403854370117,0.9958006977103651,8230,0.0836924,,
181.45,6048,825,1689600,842.0135206300001,279,0.2,69.6377821445465,-3.060646703839302,12.09597396850586,0.222412109375,0.0003,-0.01700433238875121,0.33049580454826355,0.9907573200762272,8240,0.03938347,,
,,,1690000,,,0.2,33.02790922820568,-3.0577968671917914,27.825273513793945,0.448046875,0.0003,0.042362151009729135,0.33014726638793945,0.9962402540259063,8250,0.14091772,180.45,856.2887203335762
181.03,6058,826,1691648,839.5683101800001,279,,,,,,,,,,,,,
180.74,6063,827,1693696,838.61057784,279,0.2,50.22118094563484,-3.0468254067003726,24.485448837280273,0.24296875,0.0003,-0.012371218141925055,0.3297247588634491,0.9913159506395459,8260,0.039940853,,
,,,1695000,,,0.2,37.5020720154047,-3.0414839282631876,6.851834297180176,0.256787109375,0.0003,-0.01046445207321085,0.3298741281032562,0.9947717795148492,8270,0.040338587,179.55,850.4027353167534
179.82,6072,828,1695744,834.02437881,279,,,,,,,,,,,,,
179.85,6077,829,1697792,834.4561016,279,0.2,39.484826201200484,-3.0351771973073483,8.529851913452148,0.23134765625,0.0003,-0.014561294374288991,0.3293340802192688,0.9956619059666991,8280,0.036213517,,
180.06,6083,830,1699840,836.2468085900001,279,0.2,31.062089899182318,-3.022802262753248,8.214038848876953,0.271142578125,0.0003,-0.012312131180078723,0.32894736528396606,0.9968047037255019,8290,0.06676256,,
,,,1700000,,,0.2,34.409891210496426,-3.014595052599907,6.093896865844727,0.28896484375,0.0003,-0.00830453623784706,0.32876554131507874,0.9959991979412735,8300,0.050003,178.8,848.5517720460891
179.91,6094,831,1701888,835.80194529,279,,,,,,,,,,,,,
181.13,6099,832,1703936,842.63387729,279,0.2,37.270773908495904,-3.00802154392004,14.25747299194336,0.2921875,0.0003,-0.008063901086279657,0.3285229504108429,0.9959955271333456,8310,0.057950303,,
,,,1705000,,,0.2,31.184337905049325,-3.0001039460301397,23.746965408325195,0.336376953125,0.0003,-0.007022611581487581,0.32851317524909973,0.9967258388642222,8320,0.14553727,179.2,849.8362750053406
180.83,6109,833,1705984,841.0335351299998,279,,,,,,,,,,,,,
180.81,6115,834,1708032,841.7469199999999,279,0.2,43.13006693124771,-3.010769908875227,14.350639343261719,0.27431640625,0.0003,-0.009965503521380014,0.32900649309158325,0.9931349512189627,8330,0.0355626,,
,,,1710000,,,0.2,33.62318735718727,-3.010838145017624,42.89899826049805,0.2837890625,0.0003,-0.012348018161719664,0.3285984694957733,0.9964917004108429,8340,0.069125116,180.35,858.7563941478729
180.62,6125,835,1710080,841.2497656200001,279,,,,,,,,,,,,,
180.68,6130,836,1712128,841.5958726400002,279,0.2,44.69311758577824,-3.0101863354444505,11.023311614990234,0.217333984375,0.0003,-0.01891508277039975,0.3288019299507141,0.993297659792006,8350,0.03631798,,
181.36,6136,837,1714176,845.44841445,279,0.2,32.53654046058655,-3.0119007416069508,9.645880699157715,0.3427734375,0.0003,-0.009139528550440446,0.3289065361022949,0.996578284073621,8360,0.093646966,,
,,,1715000,,,0.2,33.160592305660245,-3.0084252640604974,8.40395736694336,0.253076171875,0.0003,-0.015450831825728529,0.328454852104187,0.9966136578004807,8370,0.056240432,181.0,865.6270522832871
180.45,6146,838,1716224,840.62064326,279,,,,,,,,,,,,,
178.43,6150,839,1718272,830.4339330999999,279,0.2,39.39830483794212,-2.9997190564870833,15.583468437194824,0.2517578125,0.0003,-0.011300602255505509,0.32830461859703064,0.9953192574903369,8380,0.04509513,,
,,,1720000,,,0.2,34.067670395970346,-3.0004252225160597,5.713082313537598,0.246142578125,0.0003,-0.021833015375887044,0.32835379242897034,0.9946736842393875,8390,0.05940726,181.0,866.8116674304008
178.63,6160,840,1720320,832.0147162099998,279,,,,,,,,,,,,,
179.01,6165,841,1722368,833.6580791900001,279,0.2,32.29380466043949,-3.002299105376005,14.416584014892578,0.3123046875,0.0003,-0.01601324167859275,0.32852911949157715,0.996418813476339,8400,0.08413589,,
178.77,6170,842,1724416,832.8059264500002,279,0.2,37.94222532212734,-2.9981055058538915,15.374204635620117,0.252587890625,0.0003,-0.015016322195879183,0.3280803859233856,0.9957746239379048,8410,0.050701737,,
,,,1725000,,,0.2,29.901505360007285,-2.9870745040476323,9.69898796081543,0.341357421875,0.0003,-0.012969236774370074,0.3275914788246155,0.9961770272348076,8420,0.118868604,181.55,867.7010364413261
179.0,6180,843,1726464,834.2729847399999,279,,,,,,,,,,,,,
179.12,6185,844,1728512,834.6531480400001,279,0.2,42.1855183750391,-2.9776508159935475,20.288999557495117,0.247705078125,0.0003,-0.0031271645450033246,0.32761791348457336,0.9957113610580564,8430,0.08123511,,
,,,1730000,,,0.2,39.61811380684376,-2.9779850639402867,10.347594261169434,0.2662109375,0.0003,-0.014670998259680346,0.32750222086906433,0.9956279043108225,8440,0.05506457,180.95,863.4903806090355
178.33,6195,845,1730560,830.2743612199998,279,,,,,,,,,,,,,
177.68,6200,846,1732608,825.8174303899999,279,0.2,39.48782004415989,-2.97221088334918,8.395276069641113,0.196435546875,0.0003,-0.011239949641458224,0.3272278308868408,0.9955898309126496,8450,0.02937518,,
178.95,6205,847,1734656,831.9618476600001,279,0.2,60.66964597404003,-2.9672154001891613,12.24361515045166,0.208349609375,0.0003,-0.009841314775985665,0.32713302969932556,0.9962551225908101,8460,0.02723094,,
,,,1735000,,,0.2,48.47279490828514,-2.9607384763658047,23.82032012939453,0.2669921875,0.0003,-0.00947288325696718,0.3266112506389618,0.9950823006220162,8470,0.057627816,181.65,865.7633217453956
180.46,6216,848,1736704,839.1447119,279,,,,,,,,,,,,,
179.63,6221,849,1738752,834.86040017,279,0.2,32.54138230383396,-2.948355236649513,10.7334623336792,0.391748046875,0.0003,0.009178613175754436,0.3264624774456024,0.9963238248601556,8480,0.10869399,,
,,,1740000,,,0.2,34.45385619997978,-2.9432797119021417,10.238401412963867,0.302978515625,0.0003,-0.008801801010849885,0.3263177275657654,0.9950100751593709,8490,0.06408161,181.5,861.6760712742805
179.42,6231,850,1740800,833.6306361699999,279,,,,,,,,,,,,,
179.3,6236,851,1742848,833.01299387,279,0.2,44.92719850838184,-2.935649261623621,18.14382553100586,0.349755859375,0.0003,0.008150848856894299,0.3259148597717285,0.9952082769013941,8500,0.10205401,,
179.52,6242,852,1744896,833.0000505200001,279,0.2,40.81126516461372,-2.9217000126838686,8.899866104125977,0.334326171875,0.0003,-0.006812111276667565,0.32543787360191345,0.9945093998685479,8510,0.066028774,,
,,,1745000,,,0.2,56.72118707001209,-2.913656070828438,24.80641746520996,0.19921875,0.0003,-0.008768946744385175,0.32539916038513184,0.9948296155780554,8520,0.032085147,180.85,856.9776818275452
179.27,6251,853,1746944,831.52655451,279,,,,,,,,,,,,,
180.82,6257,854,1748992,839.61964152,279,0.2,29.449066284298898,-2.9149196721613406,13.51800537109375,0.34365234375,0.0003,-0.014052091576741078,0.3254208564758301,0.9959895540960133,8530,0.08579062,,
,,,1750000,,,0.2,31.567421913146973,-2.914366841316223,17.13411521911621,0.302734375,0.0003,-0.0066988214908633385,0.3254530131816864,0.9937153742648661,8540,0.10410541,181.3,858.0943284392357
181.17,6267,855,1751040,841.6481321200001,279,,,,,,,,,,,,,
181.39,6272,856,1753088,842.79104534,279,0.2,26.870433074235915,-2.9153640165925028,18.581941604614258,0.391943359375,0.0003,-0.002788243067334406,0.325347900390625,0.9953740984201431,8550,0.12865952,,
,,,1755000,,,0.2,21.02829470038414,-2.906986504048109,6.029860973358154,0.390869140625,0.0003,-0.0011417258327128365,0.3251491189002991,0.9975090017542243,8560,0.12479953,180.9,851.5520891666413
181.36,6281,857,1755136,841.61689744,279,,,,,,,,,,,,,
182.46,6285,858,1757184,845.96924692,279,0.2,29.07229833304882,-2.904671238362789,12.820594787597656,0.336376953125,0.0003,-0.004523672339564655,0.3252170979976654,0.9968554994557053,8570,0.063555546,,
