time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
2068,33,,962.02,,1925678,,3426.1190343300004,56810,,,
2072,33,-269.7400926818848,962.02,29.947477555274965,1929678,0.001,3426.91920659,56908,1928678,,
,,-269.51171994018557,,30.491661054611207,1930000,0.001,,,1929678,1000.0,3567.124629080971
2076,33,-269.47555456542966,959.71,23.51319342947006,1933447,0.001,3423.09055635,57012,1932447,,
,,-269.65940991210937,,27.79473285484314,1935000,0.001,,,1934447,944.3,3400.98470029179
2080,33,-269.29058712768557,959.71,26.18204567861557,1937447,0.001,3393.7349680800007,57121,1936447,,
,,-268.69863427734373,,30.09304251861572,1940000,0.001,,,1939447,949.4,3402.3316580213605
2084,33,-268.8994626464844,963.71,25.50552838420868,1941447,0.001,3408.6496185899996,57231,1940447,,
,,-268.5266083984375,,26.286900433540346,1945000,0.001,,,1944447,923.0,3303.820906171575
2088,33,,963.71,,1945447,,3408.2424172500005,57337,,,
2092,33,-268.1210113525391,966.87,24.98996641778946,1949447,0.001,3428.00645412,57435,1948447,,
,,-268.22057583618164,,28.14566307115555,1950000,0.001,,,1949447,1000.0,3574.797705279218
2096,33,-268.52751055908203,987.52,26.840300344944,1953447,0.001,3506.30990559,57539,1952447,,
,,-268.0887674255371,,27.212028436660766,1955000,0.001,,,1954447,1000.0,3447.322048583161
2100,33,-268.26453037454627,979.92,36.15868743501528,1956645,0.001,3481.42620534,57597,1955645,,
,,-268.00833853149413,,30.206436521053313,1960000,0.001,,,1959645,1000.0,3489.9778651261704
2104,33,,979.92,,1960645,,3479.55987434,57667,,,
2108,34,-268.1194594726563,979.92,26.466187782287598,1964645,0.001,3481.0400728000004,57765,1963645,,
,,-268.32040158081054,,28.076329097270964,1965000,0.001,,,1964645,1000.0,3631.041602760181
2112,34,-268.3506898803711,979.92,24.055367849826812,1968645,0.001,3478.65147913,57871,1967645,,
,,-268.5544251403809,,23.00157783508301,1970000,0.001,,,1969645,1000.0,3707.2207196855916
2116,34,-268.51042025756834,979.92,23.33209083414078,1972645,0.001,3471.4373145100003,57978,1971645,,
,,-268.87852740478513,,21.543984147548677,1975000,0.001,,,1974645,1000.0,3531.2869444901125
2120,34,-269.13386276245114,980.34,24.36680762243271,1976645,0.001,3463.4939726700004,58085,1975645,,
,,-269.5834778137207,,24.616699000358583,1980000,0.001,,,1979645,965.1,3401.788846176304
2124,34,,980.34,,1980645,,3464.629631110001,58192,,,
2128,34,-269.4760354309082,980.34,25.133885509490966,1984645,0.001,3464.1400524,58289,1983645,,
,,-269.95081674194336,,28.14856271123886,1985000,0.001,,,1984645,649.2,2327.553804257698
2132,34,-270.6573424162688,976.28,21.224421388773806,1988239,0.001,3448.0440035600004,58383,1987239,,
,,-270.07172940063475,,33.97244240379334,1990000,0.001,,,1989239,868.3,2300.163089259341
2136,34,-270.68619717126603,973.24,26.00459038183607,1991935,0.001,3421.05211707,58483,1990935,,
,,-270.1543945007324,,28.371413789749145,1995000,0.001,,,1994935,816.4,2793.9166722899304
2140,34,,973.24,,1995935,,3440.3895699499994,58587,,,
2144,34,-270.1109539489746,973.24,33.7739280462265,1999935,0.001,3430.00341317,58685,1998935,,
,,-269.69906954956053,,33.510014128685,2000000,0.001,,,1999935,1000.0,3590.8561144032515
