rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,1944996,19.291666781902315,,,,,1945000,-245.00045794677735,0.001,3592.0562365032733,1000.0
3198.4141247000002,1946996,20.162434492111206,2076,155,12538,954.74,1947996,-244.86895028686524,0.001,,
,1949209,18.74083043718338,,,,,1950000,-245.1070321044922,0.001,2928.749161826819,839.6
3173.852059340001,1950209,17.913155103206634,2080,155,12560,946.87,1951209,-245.00391680908203,0.001,,
3113.3668049400003,1953328,17.935885745938084,2084,155,12575,930.5,1953572,-244.7315310160319,0.001,,
,1954572,20.221263304710387,,,,,1955000,-244.88262728881836,0.001,2349.3150247232525,692.9
3110.35354529,1956309,18.666631719959316,2088,155,12595,927.87,1957309,-244.99117681254512,0.001,,
,1959309,17.687965574741362,,,,,1960000,-244.90486932373048,0.001,3136.245492512919,898.6
3115.7024288899997,1960309,19.179099742412568,2092,155,12621,927.87,1961309,-244.97461126708984,0.001,,
3092.3197285500005,1964309,19.441849132537843,2096,155,12640,921.1,1964509,-244.65764379882813,0.001,,
,1964509,18.83731844186783,,,,,1965000,-244.61354644775392,0.001,2808.066349203419,807.3
3131.7705159300003,1967509,20.183537191867828,2100,155,12664,931.26,1968509,-244.25324990844726,0.001,,
,1969509,20.16526668739319,,,,,1970000,-244.6224853515625,0.001,3474.852379911253,1000.0
3155.9261734500005,1971509,18.192775858402253,2104,155,12691,934.42,1972509,-244.19525997924805,0.001,,
,1974410,20.930761521816255,,,,,1975000,-243.9154053955078,0.001,3112.0005799646724,886.2
3172.0203730099997,1975410,21.97642855167389,2108,155,12717,936.52,1976410,-244.3623236694336,0.001,,
,1979410,18.13211663579941,,,,,1980000,-244.35280349731445,0.001,3243.163806097582,906.9
3177.62474541,,,2112,155,12743,936.52,1980410,,,,
3157.8888344200004,1982708,17.328929086208344,2116,155,12760,929.5,1983708,-243.91866723632813,0.001,,
,1984708,20.83563385772705,,,,,1985000,-244.09464010620118,0.001,3570.8164513531956,1000.0
3162.6570614500006,1986708,20.755124315738676,2120,155,12787,929.5,1987708,-243.93307821655273,0.001,,
,1989708,24.448145283699034,,,,,1990000,-243.73381958007812,0.001,3563.4220554142726,1000.0
3166.46032097,1990708,20.905476209163666,2124,155,12815,929.5,1991708,-243.3570936279297,0.001,,
,1994708,20.433673870563506,,,,,1995000,-243.0919168395996,0.001,3397.1513914654497,1000.0
3170.870949220001,,,2128,155,12843,929.5,1995708,,,,
3162.2159795699995,1998502,18.074312337398528,2132,155,12861,927.44,1999502,-242.8984577331543,0.001,,
,1999502,21.7367867269516,,,,,2000000,-242.90175668334962,0.001,3518.0580883172574,1000.0
